,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentOtherLiabilities_qq,,,-7.50,-100.00,,,,-100.00,,,,1464.80,12.13,87.23,-36.45,-2.55,,95.84,-51.56,-5.00,173.04,4.42,-67.69,259.57,-15.33,1.04,-69.67,72.89,,-48.69,-2.54,-2.06,-6.97,-100.00,,,,-100.00,,
BalanceNoncurrentOtherLiabilities_sq,,,-7.50,-100.00,,,,-48.12,,,,-33.88,7.61,76.24,4.52,-5.52,,10.37,-8.46,3.88,4.02,7.38,-7.16,2.26,27.06,23.96,-18.72,5.42,,-4.73,-0.61,-7.67,-3.26,1.13,,,,-4.21,,
BalanceCurrentLiabilities,,558000,268000,,,2624000,5669000,7187000,5456000,18006000,13814000,14481000,7663000,6659000,6900000,5440000,5520000,1293000,16482000,12196000,1715000,1632000,15785000,4821000,8937000,5015000,15717000,1408000,1408000,1214000,964000,1027000,1321000,189000,247000,651000,542000,291000,353000,411000
BalanceCurrentLiabilities_yy,,,,,,370.25,2015.30,,,586.20,143.68,101.49,40.45,-63.02,-50.05,-62.43,-27.97,-80.58,138.87,124.19,-68.94,26.24,-4.23,-60.47,421.23,207.25,-0.43,-70.79,-84.24,-75.79,-93.87,-27.06,-6.18,-84.44,-74.36,-36.59,-58.99,54.09,42.68,-36.85
BalanceCurrentLiabilities_sy,,,,,,256.32,433.76,,,54.17,49.80,45.88,24.22,-8.63,-11.38,2.14,3.23,30.62,22.13,25.48,3.15,-42.98,-6.36,-40.09,-3.71,-7.71,-37.44,-28.70,-35.84,-18.87,20.43,7.96,20.52,31.34,13.10,4.02,9.04,-0.52,-1.96,-8.30
BalanceCurrentLiabilities_qq,,,-51.97,-100.00,,,116.04,26.78,-24.09,230.02,-23.28,4.83,-47.08,-13.10,3.62,-21.16,1.47,-76.58,1174.73,-26.00,-85.94,-4.80,867.06,-69.46,85.39,-43.88,213.39,-91.04,,-13.77,-20.62,6.56,28.62,-85.70,30.80,163.49,-16.82,-46.25,21.11,16.63
BalanceCurrentLiabilities_sq,,,-51.97,-7.31,,,38.47,26.78,-79.66,230.02,15.09,4.83,-82.68,12.29,3.62,0.10,-21.01,6.21,-15.27,19.14,-17.18,-13.96,21.52,-12.06,10.72,-10.08,2.60,7.45,,3.38,10.47,-2.56,2.14,10.11,-4.34,12.10,-0.34,-14.04,2.06,3.52
BalanceCurrentTradePayablesv,,57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61000,33000,,,
BalanceCurrentTradePayablesv_yy,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00
BalanceCurrentTradePayablesv_sy,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
BalanceCurrentTradePayablesv_qq,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.23,-100.00,,
BalanceCurrentTradePayablesv_sq,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18,2.30,,
BalanceCurrentBorrowings,,3000,174000,,,,5636000,,,,,,,,,,,,,,,,,,,,,,,,,,,44000,,481000,429000,117000,117000,106000
BalanceCurrentBorrowings_yy,,,,,,-100.00,3139.08,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,165.28,,-77.94
BalanceCurrentBorrowings_sy,,,,,,-22.09,1557.26,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,58.96,,-39.00
BalanceCurrentBorrowings_qq,,,5700.00,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-10.96,-72.60,,-9.56
BalanceCurrentBorrowings_sq,,,-6.74,-49.69,,,,-9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.42,,-10.96,28.09,,-10.86
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,498000,81000,,,2624000,29000,7187000,5456000,18006000,13814000,14481000,7663000,6529000,6900000,5440000,5520000,1293000,16482000,12196000,1715000,1632000,15785000,4821000,8937000,5015000,15717000,1408000,1408000,1214000,964000,1017000,1311000,4386000,4442000,109000,80000,4279000,4329000,4337000
BalanceCurrentOtherLiabilities_yy,,,,,,426.91,-64.20,,,586.20,47534.48,101.49,40.45,-63.74,-50.05,-62.43,-27.97,-80.20,138.87,124.19,-68.94,26.24,-4.23,-60.47,421.23,207.25,-0.43,-70.79,-84.24,-75.79,-93.87,-27.75,-6.87,261.24,360.90,-89.31,-93.89,-2.45,-2.55,3887.75
BalanceCurrentOtherLiabilities_sy,,,,,,408.98,-64.20,,,28.72,121.53,22.63,30.07,-50.64,-49.36,-44.12,188.24,-31.50,31.34,15.83,-13.54,40.96,-4.23,-56.79,231.15,70.76,112.72,-35.17,-33.69,19.74,13.59,6.68,-6.87,57.26,-12.42,2.93,0.87,-10.95,2.23,8.78
BalanceCurrentOtherLiabilities_qq,,,-83.73,-100.00,,,-98.89,24682.76,-24.09,230.02,-23.28,4.83,-47.08,-14.80,5.68,-21.16,1.47,-76.58,1174.73,-26.00,-85.94,-4.80,867.06,-69.46,85.39,-43.88,213.39,-91.04,,-13.77,-20.62,5.55,28.90,234.49,1.28,-97.55,-26.28,5237.68,1.17,0.17
BalanceCurrentOtherLiabilities_sq,,,-83.73,15.69,,,-74.05,229.82,-90.84,4.92,41.14,-19.06,-91.98,-15.41,15.90,-21.16,-33.22,-32.52,528.70,21.26,-67.55,56.94,-23.91,-59.13,21.42,1.76,4.76,-9.36,,15.09,7.38,-10.24,0.70,18.98,-7.80,,10.08,-9.16,1.17,
BalanceReckoning,,,13000,,,,4000,,,0,,,,130000,,,,,,,,,,,,,,,,,,10000,10000,,,,,,,2000
BalanceReckoning_yy,,,,,,,-69.23,,,,-100.00,,,,,,,-100.00,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,
BalanceReckoning_sy,,,,,,,-69.23,,,,-67.96,,,,,,,-6.19,,,,,,,,,,,,,,,,,,-0.46,9.40,,,
BalanceReckoning_qq,,,,-100.00,,,,-100.00,,,,,,,-100.00,,,,,,,,,,,,,,,,,,-0.83,-100.00,,,,,,
BalanceReckoning_sq,,,,-100.00,,,,-58.77,,,,,,,-48.20,,,,,,,,,,,,,,,,,,-4.68,-18.26,,,,,,
BalanceTotalEquityAndLiabilities,0,22838000,21960000,0,0,27021000,34222000,47392000,45207000,62617000,59635000,82006000,69579000,68686000,66830000,56616000,65125000,69070000,74428000,95853000,98348000,108194000,126205000,122329000,114198000,99155000,105154000,41757000,41757000,26314000,26043000,26039000,26127000,783000,894000,5029000,4780000,262000,316000,336000
BalanceTotalEquityAndLiabilities_yy,,,,,,18.32,55.84,,,131.73,74.26,73.04,53.91,9.69,12.07,-30.96,-6.40,0.56,11.37,69.30,51.01,56.64,69.57,27.62,16.12,-8.35,-16.68,-65.86,-63.43,-73.46,-75.23,-37.64,-37.43,-97.02,-96.57,-80.69,-81.70,-66.57,-64.66,-93.32
BalanceTotalEquityAndLiabilities_sy,,,,,,18.32,41.56,,,25.38,21.25,21.19,53.91,15.34,12.07,-29.89,-6.40,4.88,2.97,23.21,9.27,-2.63,6.05,0.20,14.49,-8.12,-16.68,-13.84,-12.84,7.16,2.77,1.51,-0.56,2.58,4.21,1.92,7.90,-0.81,0.28,4.42
BalanceTotalEquityAndLiabilities_qq,,,-3.84,-100.00,,,26.65,38.48,-4.61,38.51,-4.76,37.51,-15.15,-1.28,-2.70,-15.28,15.03,6.06,7.76,28.79,2.60,10.01,16.65,-3.07,-6.65,-13.17,6.05,-60.29,,-36.98,-1.03,-0.02,0.34,-97.00,14.12,462.73,-4.94,-94.52,20.63,6.45
BalanceTotalEquityAndLiabilities_sq,,,-3.84,-6.63,,,26.65,12.49,-11.58,38.51,8.52,4.52,-16.02,15.81,2.95,-15.28,-8.01,6.06,1.79,2.13,-1.22,0.75,11.94,-11.62,7.12,-10.68,5.35,0.81,,4.27,3.62,0.74,-1.24,7.36,2.72,2.56,-0.10,-4.58,4.03,5.91
CashflowOperatingCashflow,1550000,-1333000,-1413000,1579000,1823000,-2530000,8636000,-9074000,380000,12310000,-4668000,-2464000,-3855000,351000,1591000,-5031000,-2553000,-4634000,9302000,-12135000,-1000,-3139000,-166000,2122000,600000,-4150000,529000,-1948000,0,1220000,-277000,-97000,0,-64000,92000,-50000,125000,-26000,36000,37000
CashflowOperatingCashflow_yy,,,,,17.61,-89.80,711.18,-674.67,-79.16,586.56,-154.05,72.85,-1114.47,-97.15,134.08,-104.18,33.77,-1420.23,484.66,-141.21,99.98,32.25,-101.79,117.48,107217.32,-32.17,418.04,-191.82,-100.00,129.40,-152.34,95.00,,-105.26,133.12,48.58,12489900.00,59.12,-61.20,174.16
CashflowOperatingCashflow_sy,,,,,17.61,-89.80,711.18,-674.67,-46.06,53.39,-84.31,19.31,-27.62,-28.99,53.45,29.67,33.77,-5.47,84.97,44.93,224.73,-2.58,-39.56,-46.02,32.12,-20.34,-101.36,175.35,-36.84,115.49,-9.46,-34.69,,-8.58,9.86,47.74,53.13,41.10,100.27,-29.29
CashflowOperatingCashflow_qq,,-186.00,-6.00,211.75,15.45,-238.78,441.34,-205.07,104.19,3139.47,-137.92,47.22,-56.45,109.11,353.28,-416.22,49.25,-81.51,300.73,-230.46,100.00,-560511.77,94.71,1376.59,-71.73,-791.75,112.74,-468.56,100.00,,-122.68,64.81,100.00,-6411800.00,242.90,-154.64,349.52,-120.99,235.61,4.44
CashflowOperatingCashflow_sq,,102.42,-6.00,211.75,-61.13,-123.29,181.87,-134.54,76.58,31.99,118.52,-80.30,47.27,89.12,35.25,-109.47,49.25,33.44,124.59,-35.57,-0.96,-16.58,67.02,-68.26,37.78,-6.42,-36.47,126.96,5.72,,40.11,8.56,24.98,16.35,49.62,109.62,-13.50,25.00,-18.14,3.71
CashflowAmortization,168000,58000,95000,59000,75000,75000,73000,72000,53000,167000,125000,157000,173000,157000,155000,228000,195000,178000,139000,171000,148000,149000,143000,139000,125000,125000,125000,-80000,0,371000,86000,68000,,288000,64000,52000,,221000,51000,-48000
CashflowAmortization_yy,,,,,-55.36,29.31,-23.16,22.03,-29.33,122.67,71.23,118.06,226.42,-5.99,24.00,45.22,12.72,13.38,-10.22,-25.21,-23.92,-16.50,2.58,-18.71,-15.82,-15.82,-12.67,-157.72,-100.00,196.85,-31.15,184.48,,-22.47,-25.71,-22.80,,-23.30,-19.34,-191.20
CashflowAmortization_sy,,,,,-39.29,-24.17,-23.16,22.03,-0.39,-5.40,50.02,76.28,29.08,-4.71,36.82,23.68,2.99,-1.16,-16.03,-18.34,-23.92,-13.48,2.58,-14.26,-0.62,2.23,-5.54,-1.78,-10.06,2.58,2.82,-1.98,,-11.66,0.36,5.02,,9.78,-0.18,-3.14
CashflowAmortization_qq,,-65.48,63.79,-37.89,27.12,,-2.67,-1.37,-26.39,215.09,-25.15,25.60,10.19,-9.25,-1.27,47.10,-14.47,-8.72,-21.82,22.55,-13.01,0.19,-3.96,-2.89,-9.92,0.20,-0.38,-164.18,100.00,,-76.89,-21.25,-100.00,,-77.86,-18.16,-100.00,,-76.72,-192.54
CashflowAmortization_sq,,1.76,-18.11,-37.89,27.12,,-9.36,-2.17,-12.04,12.75,-17.45,11.30,7.69,3.08,0.34,-2.44,-9.22,-8.04,-19.90,3.92,-10.49,-2.86,0.42,-0.53,-0.24,-1.98,-2.04,1.92,3.60,,-10.14,2.68,-6.94,,2.94,1.45,-0.72,,-11.03,3.41
CashflowInvestingCashflow,-950000,5003000,333000,-371000,21000,-3244000,-4729000,-541000,322000,-3175000,-1789000,-4053000,-5109000,-1441000,-3003000,3827000,2844000,4142000,-9144000,7674000,-3701000,2806000,-178000,1275000,941000,140000,676000,-562000,0,-1448000,-2000,0,0,105000,,40000,0,0,,
CashflowInvestingCashflow_yy,,,,,102.21,-164.84,-1520.12,-45.82,1433.33,2.13,62.17,-649.17,-1686.65,54.61,-67.86,194.42,155.67,387.44,-204.49,100.52,-230.14,-32.25,98.05,-83.39,125.41,-95.03,479.73,-144.05,-100.00,-1137.80,-100.30,100.00,,107.22,100.00,,,-99.81,,-100.00
CashflowInvestingCashflow_sy,,,,,102.21,-164.84,-1520.12,24.46,-19.38,-6.23,-101.72,1.06,-64.78,-125.38,-67.86,-95.57,174.87,18.04,-97.67,90.94,-123.90,73.39,98.05,24.14,89.72,-88.97,88.26,-282.51,-100.00,-79.48,43.72,68.03,,-24.11,-66.72,,,66.74,,91.14
CashflowInvestingCashflow_qq,,626.63,-93.34,-211.41,105.66,-15547.62,-45.78,88.56,159.52,-1086.02,43.65,-126.55,-26.05,71.79,-108.40,227.44,-25.69,45.64,-320.76,183.93,-148.23,175.83,-106.34,816.38,-26.22,-85.16,384.20,-183.10,100.00,,99.86,100.00,,,-100.00,,-100.00,,-100.00,
CashflowInvestingCashflow_sq,,81.56,63.62,31.80,7.61,-769.78,-45.78,88.56,100.00,-572.86,-103.20,95.49,-26.05,-105.46,-108.40,84.75,143.40,-109.94,-320.76,122.41,-119.70,45.92,41.58,32.42,-30.12,-58.07,20.83,-113.56,-7.45,,86.61,-5.22,,,22.35,,96.23,,-100.00,
CashflowCapex,0,308000,33000,164000,92000,-227000,18000,-14000,729000,425000,652000,0,335000,6770000,0,968000,2000,1000,199000,-199000,0,,,14000,1000,0,,,,23000,2000,0,0,1000,,,,,,
CashflowCapex_yy,,,,,,-173.70,-45.45,-108.54,692.39,287.22,3522.22,100.00,-54.05,1492.94,-100.00,,-99.40,-99.99,,-120.51,-100.00,-100.00,-100.00,106.86,,,,-100.00,-100.00,385100.00,,,,-94.29,-100.00,,,-100.00,,
CashflowCapex_sy,,,,,,-96.01,-45.45,-108.54,11.88,481.43,316.14,100.00,-20.62,-72.53,-26.64,,-16.73,-63.36,,-81.63,-79.12,-50.00,-74.46,-37.81,,,,-10.82,-62.52,257.89,,,,-29.59,130.81,,,-46.53,,
CashflowCapex_qq,,,-89.29,396.97,-43.90,-346.74,107.93,-177.78,5307.14,-41.70,53.41,-100.00,,1920.90,-100.00,,-99.79,-50.00,19757.80,-199.97,100.00,,,,-95.10,-100.90,100.00,,,,-91.36,-100.00,,,-100.00,,,,,
CashflowCapex_sq,,,-87.79,-17.99,132.26,-33.33,-23.48,26.82,77.12,519.81,-69.17,13.59,,5.61,-64.25,,36.76,-50.00,548.07,-94.17,7.62,,,,-95.10,110.90,-47.77,,,,-56.25,6.60,,,-41.94,,,,,
CashflowFinancingCashflow,0,-1650000,0,0,-2000,2000,0,13069000,-9000,-465000,-31000,9474000,1611000,195000,516000,-433000,-740000,212000,-222000,6985000,-238000,-187000,-185000,-276000,-180000,162000,-204000,174000,0,-242000,-149000,-109000,0,-78000,-46000,-64000,-159000,24000,-34000,-39000
CashflowFinancingCashflow_yy,,,,,,100.12,,,-350.00,-23350.00,,-27.51,18000.00,141.94,1764.52,-104.57,-145.93,8.72,-142.96,1713.12,67.78,-188.34,16.36,-103.95,24.57,186.70,-9.93,163.21,100.00,-249.14,26.99,-162.36,,67.73,68.97,41.24,-15873300.00,130.24,26.52,39.01
CashflowFinancingCashflow_sy,,,,,,100.12,,,-129.17,92.72,,-27.51,-7.76,141.94,30.11,-145.14,-74.14,-56.82,-121.49,10.00,71.00,-64.27,42.76,-103.95,-1.47,112.78,-30.16,100.22,-39.78,-168.76,26.99,2.08,,55.08,31.84,-20.55,-2.89,3.44,13.79,95.73
CashflowFinancingCashflow_qq,,,100.00,,,200.00,-100.00,,-100.07,-5066.67,93.33,30661.29,-83.00,-87.90,164.62,-183.91,-70.90,128.65,-204.56,3251.13,-103.41,21.46,1.00,-48.81,34.81,190.27,-225.53,185.56,-100.00,,38.55,26.92,100.00,-7813800.00,40.91,-38.39,-148.42,114.89,-243.59,-14.87
CashflowFinancingCashflow_sq,,,100.00,,,200.00,-100.00,,-100.07,48.62,-37.42,-53.10,8.50,16.28,-17.90,-71.25,-191.33,103.66,-125.24,107.27,36.81,41.78,88.29,-76.88,65.77,91.43,99.09,89.03,-125.14,,39.03,-83.88,52.00,21.64,-14.52,-163.85,99.13,-10.04,87.95,-6.44
CashflowShareCapitalCash,0,0,,,,0,,13069000,0,-392000,,6043000,0,-193000,,0,0,0,,7334000,0,30000,15000,,15000,0,,90000,0,0,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,-53.76,,50.77,,-100.00,,100.00,,,,,,-100.00,166566.67,-100.00,-100.00,,-100.00,,,-100.00,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,-53.76,,-100.00,,,,82.72,,,,,,-100.00,166566.67,460.00,-100.00,,-99.16,,,-100.00,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,-100.00,,100.00,,-100.00,,100.00,,,,,,-100.00,335255.57,-50.30,-100.00,,-100.00,,,-100.00,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,-100.00,,100.00,,,,100.00,,,,,,-100.00,335255.57,-25.15,-100.00,,-99.86,,,-100.00,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,600000,-4859000,-1080000,1208000,1842000,-5772000,3907000,3454000,693000,8670000,-6488000,2957000,-7353000,-895000,-896000,-1637000,-449000,-280000,-64000,2524000,-3940000,-520000,-530000,3121000,1361000,-3848000,1000000,-2335000,0,-471000,-427000,-206000,0,-38000,45000,-74000,-34000,-2000,2000,-2000
CashflowNetCashflow_yy,,,,,207.00,-18.79,461.76,185.93,-62.38,250.21,-266.06,-14.39,-1161.04,-110.32,86.19,-155.36,93.89,68.72,92.90,254.18,-777.53,-85.83,-732.72,23.64,134.53,-639.47,288.93,-174.83,-100.00,87.77,-142.72,91.17,,91.99,110.63,63.97,,93.68,-96.44,97.51
CashflowNetCashflow_sy,,,,,165.89,-7.06,2749.47,-677.87,-21.24,7.00,-69.11,-14.39,-498.35,-110.32,40.12,-78.80,-49.29,68.72,-29.59,127.48,-194.93,-85.83,15.11,-354.40,84.08,-4.14,-68.91,93.52,-100.80,-15.21,-20.30,-6.61,,14.46,50.95,47.24,,-2.56,-6.30,75.41
CashflowNetCashflow_qq,,-909.83,77.77,211.85,52.48,-413.36,167.69,-11.59,-79.94,1151.08,-174.83,145.58,-348.66,87.83,-0.11,-82.70,72.57,37.64,77.29,4068.82,-256.11,86.79,-1.77,689.28,-56.40,-382.80,126.00,-333.41,100.00,,9.17,51.78,100.00,,220.60,-263.39,54.43,92.96,167.98,-214.14
CashflowNetCashflow_sq,,-74.21,77.77,216.79,-49.44,-225.59,167.69,-131.15,100.00,842.05,37.64,-141.72,99.40,-120.73,60.97,-91.38,21.47,118.58,33.76,94.31,-186.02,95.54,49.86,-258.05,108.01,14.03,44.46,-70.85,84.00,,108.63,-33.86,32.96,,94.36,-126.61,50.54,44.36,114.54,-52.00
