,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalAssets,4647000,5364000,,21645000,21081000,,,25443000,24056000,,,26797000,24743000,25503000,,28882000,24051000,24098000,,25296000,22721000,22529000,,26689000,23186000,24489000,,26361000,23207000,23676000,22690000,21796000,21892000,23571000,25366000,28740000,23551000,25451000,24970000,24079000,23460000,26831000,28794000,25672000,27024000,23686000,23938000,24175000,22002000,25396000
BalanceTotalAssets_yy,,,,,353.65,-100.00,,17.55,14.11,,,5.32,2.86,,,7.78,-2.80,-5.51,,-12.42,-5.53,-6.51,,5.51,2.05,8.70,,-1.23,0.09,-3.32,,-17.32,-5.67,-0.44,11.79,31.86,7.58,7.98,-1.56,-16.22,-0.39,5.42,15.31,6.62,15.19,-11.72,-16.86,-5.83,-18.58,7.22
BalanceTotalAssets_sy,,,,,45.75,53.96,,47.98,33.55,,,6.81,6.60,,,,2.02,6.26,,9.51,9.90,6.68,,9.75,11.99,8.10,,7.56,12.27,11.01,,7.75,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.83,6.76,6.43,5.64,4.20,5.78
BalanceTotalAssets_qq,,15.43,-100.00,,-2.61,-100.00,,,-5.45,-100.00,,,-7.67,3.07,-100.00,,-16.73,0.20,-100.00,,-10.18,-0.85,-100.00,,-13.13,5.62,-100.00,,-11.96,2.02,-4.16,-3.94,0.44,7.67,7.62,13.30,-18.05,8.07,-1.89,-3.57,-2.57,14.37,7.32,-10.84,5.27,-12.35,1.06,0.99,-8.99,15.43
BalanceTotalAssets_sq,,4.18,-100.00,,-2.61,4.15,,,-1.73,2.06,,,-6.44,-3.42,-100.00,,-3.08,2.09,-100.00,,-5.24,1.78,-100.00,,-3.24,2.41,1.13,,1.00,2.23,1.09,5.24,1.56,1.48,-0.19,8.93,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.63,-0.74,5.36,-2.04,2.11
BalanceCapital,3409000,4049000,,18226000,18123000,,,17473000,17897000,,,17064000,17473000,16751000,,18373000,18169000,17555000,,16230000,16450000,16616000,,17047000,17017000,16793000,,16784000,17055000,15893000,15885000,14876000,15101000,14987000,15117000,15693000,15819000,15447000,15430000,15559000,15219000,14525000,15138000,15175000,15490000,14293000,14948000,12174000,12360000,11088000
BalanceCapital_yy,,,,,431.62,-100.00,,-4.13,-1.25,,,-2.34,-2.37,,,7.67,3.98,4.80,,-11.66,-9.46,-5.35,,5.03,3.45,1.07,,-1.54,0.22,-5.36,,-11.37,-11.46,-5.70,-4.83,5.49,4.75,3.07,2.07,-0.85,-3.79,-5.97,-1.89,-2.47,1.78,-1.60,-1.26,-19.78,-20.21,-22.42
BalanceCapital_sy,,,,,28.16,18.66,,25.46,32.02,,,6.32,4.22,,,0.81,3.92,3.44,,3.64,6.76,6.07,,8.08,6.88,6.80,,3.30,6.16,6.00,,8.77,5.77,4.26,2.34,3.92,4.15,3.20,3.52,2.46,3.04,4.00,3.32,8.54,2.47,3.48,5.23,4.69,6.73,3.21
BalanceCapital_qq,,18.77,-100.00,,-0.57,-100.00,,,2.43,-100.00,,,2.40,-4.13,-100.00,,-1.11,-3.38,-100.00,,1.36,1.01,-100.00,,-0.18,-1.32,-100.00,,1.61,-6.81,-0.05,-6.35,1.51,-0.75,0.87,3.81,0.80,-2.35,-0.11,0.84,-2.19,-4.56,4.22,0.24,2.08,-7.73,4.58,-18.56,1.53,-10.29
BalanceCapital_sq,,-0.82,-100.00,,3.34,-0.87,,,2.20,0.31,,,0.06,-2.79,-100.00,,0.63,-0.18,-100.00,,2.64,0.93,-100.00,,1.14,-0.15,1.16,,2.90,-1.04,1.68,3.20,1.68,-1.62,1.05,3.02,1.79,-2.35,2.49,1.92,1.16,-1.28,1.12,3.86,0.68,-2.14,2.54,2.59,0.62,
BalanceShareCapital,1486000,1486000,,2686000,2686000,,,2686000,2686000,,,2686000,2686000,2686000,,2686000,2686000,2686000,,2735000,2735000,2735000,,2735000,2735000,2735000,,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000,2735000
BalanceShareCapital_yy,,,,,80.75,-100.00,,,,,,,,,,,,,,1.82,1.82,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,6.52,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,-100.00,,,,-100.00,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,-100.00,,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-513000,-513000,-513000,-513000,-513000,-513000,-513000,-513000,-513000,-513000,-513000,-513000,-513000,-513000,-513000
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,1229000,2312000,,14319000,14319000,,,15535000,15535000,,,12261000,13468000,12431000,,13470000,13431000,13649000,,13958000,13897000,13973000,,14075000,14016000,14052000,,13911000,13892000,13888000,13836000,13894000,13894000,10346000,10346000,14346000,14346000,14546000,14549000,14511000,14511000,15796000,15752000,14552000,14552000,14552000,14552000,14552000,14516000,14458000
BalanceReserve_yy,,,,,1065.09,-100.00,,8.49,8.49,,,-21.07,-13.31,,,9.86,-0.27,9.80,,3.62,3.47,2.37,,0.84,0.86,0.57,,-1.17,-0.88,-1.17,,-0.12,0.01,-25.50,-25.22,3.25,3.25,40.60,40.62,1.15,1.15,8.59,8.27,0.28,0.28,-7.88,-7.62,,-0.25,-0.65
BalanceReserve_sy,,,,,28.85,,,29.76,38.14,,,6.49,5.70,,,3.00,0.06,0.58,,0.02,1.08,0.78,,0.42,0.15,1.00,,2.78,1.60,0.38,,0.75,1.02,1.99,1.46,5.27,1.84,1.86,2.26,0.76,1.80,5.04,3.01,4.18,3.15,3.19,3.47,,3.46,1.36
BalanceReserve_qq,,88.12,-100.00,,,-100.00,,,,-100.00,,,9.84,-7.70,-100.00,,-0.29,1.62,-100.00,,-0.44,0.55,-100.00,,-0.42,0.26,-100.00,,-0.14,-0.03,-0.37,0.42,,-25.54,,38.66,,1.39,0.02,-0.26,,8.86,-0.28,-7.62,,,,,-0.25,-0.40
BalanceReserve_sq,,1.26,-100.00,,,0.17,,,,4.84,,,,0.04,-100.00,,,0.26,-100.00,,,0.15,-100.00,,,0.21,,,,0.56,,,,0.68,,,,0.96,,,,3.15,,0.01,,,,,,1.36
BalanceNonshareCapital,0,0,,0,11000,,,13000,,,,,,,,0,,,,-50000,,,,-1000,-1000,,,1000,,-2000,-1000,-3000,-3000,-3000,-4000,-3000,-3000,,-3000,-3000,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,-100.00,,,-100.00,,,,,,,,,,,,98.00,,,,200.00,100.00,,,-400.00,,-50.00,-300.00,,,100.00,25.00,,100.00,,100.00,100.00,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,-19.82,,,5.01,,,,,,,,,,,,2.76,,,,-27.98,-34.98,,,3.11,,7.58,26.14,,,6.42,5.47,,-1.39,,-4.07,8.72,,,,,,
BalanceNonshareCapital_qq,,,,,,-100.00,,,-100.00,,,,,,,,,,,,100.00,,,,,100.00,,,-100.00,,50.00,-200.00,,,-33.33,25.00,,100.00,,,100.00,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,-0.92,,,-2.29,,,,,,,,,,,,-4.88,,,,,-11.29,,,-2.42,,1.38,7.21,,,-0.17,5.41,,2.14,,,-3.16,,,,,,,,,
BalanceNoncurrentLiabilities,133000,123000,,53000,91000,,,2285000,2609000,,,3297000,3083000,2843000,,2415000,2202000,2044000,,1858000,1624000,1565000,,1648000,1562000,1414000,,1446000,1368000,1479000,1425000,1290000,1394000,1280000,1249000,1207000,1168000,1073000,1647000,1442000,1330000,1184000,1154000,940000,899000,836000,1052000,1223000,1326000,1446000
BalanceNoncurrentLiabilities_yy,,,,,-31.58,-100.00,,4211.32,2767.03,,,44.29,18.17,,,-26.75,-28.58,-28.10,,-23.06,-26.25,-23.43,,-11.30,-3.82,-9.65,,-12.26,-12.42,4.60,,-10.79,1.90,-13.46,-12.35,-6.43,-16.21,-16.17,31.87,19.47,13.87,10.34,-29.93,-34.81,-32.41,-29.39,-8.84,30.11,47.50,72.97
BalanceNoncurrentLiabilities_sy,,,,,50.38,,,9.62,0.96,,,26.92,14.63,,,-16.48,-23.68,,,10.00,25.06,-3.32,,-5.11,1.36,-7.62,,-2.88,6.79,3.84,,-3.51,-4.61,-4.66,3.26,18.03,-3.28,6.70,21.27,9.98,9.88,9.70,-2.03,3.00,5.85,-9.98,-7.76,11.57,10.22,13.08
BalanceNoncurrentLiabilities_qq,,-7.52,-100.00,,71.70,-100.00,,,14.18,-100.00,,,-6.49,-7.78,-100.00,,-8.82,-7.18,-100.00,,-12.59,-3.63,-100.00,,-5.22,-9.48,-100.00,,-5.39,8.11,-3.65,-9.47,8.06,-8.18,-2.42,-3.36,-3.23,-8.13,53.49,-12.45,-7.77,-10.98,-2.53,-18.54,-4.36,-7.01,25.84,16.25,8.42,9.05
BalanceNoncurrentLiabilities_sq,,9.88,-100.00,,-0.61,-1.70,,,-1.32,-0.70,,,-3.62,-9.78,-100.00,,-1.40,-0.09,-100.00,,-5.08,-0.12,-100.00,,-2.63,-5.44,-0.16,,1.51,-0.75,-0.88,-5.15,7.86,-7.07,-0.77,6.80,-0.92,0.92,0.04,2.18,-0.64,-0.26,-2.10,3.54,-2.39,-5.00,-0.89,-0.46,1.36,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,119000,117000,,23000,52000,,,356000,680000,,,1915000,1775000,1637000,,1447000,1334000,1170000,,989000,948000,995000,,1092000,1005000,920000,,749000,723000,882000,835000,760000,819000,733000,752000,693000,655000,564000,1018000,790000,712000,557000,550000,349000,307000,258000,460000,393000,579000,608000
BalanceNoncurrentBorrowings_yy,,,,,-56.30,-100.00,,1447.83,1207.69,,,437.92,161.03,,,-24.44,-24.85,-28.53,,-31.65,-28.94,-14.96,,10.41,6.01,-7.54,,-31.41,-28.06,-4.13,,1.47,13.28,-16.89,-9.94,-8.82,-20.02,-23.06,35.37,14.00,8.70,-1.24,-45.97,-55.82,-56.88,-53.68,-16.36,12.61,88.60,135.66
BalanceNoncurrentBorrowings_sy,,,,,44.37,0.64,,52.79,111.43,,,19.88,9.95,,,-42.00,-32.18,-10.41,,6.73,-8.53,-13.08,,-15.08,-17.39,-21.14,,7.96,-9.31,-0.40,,-4.34,2.61,-16.89,-9.60,26.72,-11.35,-3.16,10.22,0.94,-0.74,-4.78,-8.90,-9.00,-4.18,-17.93,-14.96,-6.78,-8.50,1.11
BalanceNoncurrentBorrowings_qq,,-1.68,-100.00,,126.09,-100.00,,,91.01,-100.00,,,-7.31,-7.77,-100.00,,-7.81,-12.29,-100.00,,-4.15,4.96,-100.00,,-7.97,-8.46,-100.00,,-3.47,21.99,-5.33,-8.98,7.76,-10.50,2.59,-7.85,-5.48,-13.89,80.50,-22.40,-9.87,-21.77,-1.26,-36.55,-12.03,-15.96,78.29,-14.57,47.33,5.01
BalanceNoncurrentBorrowings_sq,,-0.84,-100.00,,1.03,-3.58,,,-0.04,-0.51,,,0.65,-19.76,-100.00,,-1.61,-5.50,-100.00,,-4.11,-7.50,-100.00,,-1.94,-9.51,-0.03,,-1.22,-2.29,-1.01,-10.02,0.80,-10.96,1.73,-7.06,-4.20,-0.60,-4.96,-1.28,-6.10,-12.67,-5.20,-2.30,-4.57,-11.75,-1.46,-9.30,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,14000,6000,,30000,39000,,,1929000,1929000,,,1382000,1308000,1206000,,968000,868000,874000,,869000,676000,570000,,556000,557000,494000,,697000,645000,597000,590000,530000,575000,547000,497000,514000,513000,509000,629000,652000,618000,627000,604000,591000,592000,578000,592000,830000,747000,838000
BalanceNoncurrentOtherLiabilities_yy,,,,,178.57,-100.00,,6330.00,4846.15,,,-28.36,-32.19,,,-29.96,-33.64,-27.53,,-10.23,-22.12,-34.78,,-36.02,-17.60,-13.33,,25.36,15.80,20.85,,-23.96,-10.85,-8.38,-15.76,-3.02,-10.78,-6.95,26.56,26.85,20.47,23.18,-3.97,-9.36,-4.21,-7.81,-1.99,40.44,26.18,44.98
BalanceNoncurrentOtherLiabilities_sy,,,,,4.76,-25.31,,19.36,3.78,,,72.79,5.93,,,-9.98,-9.82,-11.98,,8.79,32.72,13.39,,12.44,12.54,-12.11,,-7.51,8.98,-6.14,,-11.73,-9.88,-1.73,-9.07,0.17,-1.89,5.21,16.50,5.20,6.79,10.40,13.16,2.13,4.21,-1.12,-2.32,28.32,14.77,17.71
BalanceNoncurrentOtherLiabilities_qq,,-57.14,-100.00,,30.00,-100.00,,,,-100.00,,,-5.35,-7.80,-100.00,,-10.33,0.69,-100.00,,-22.21,-15.68,-100.00,,0.18,-11.31,-100.00,,-7.46,-7.44,-1.17,-10.17,8.49,-4.87,-9.14,3.42,-0.19,-0.78,23.58,3.66,-5.21,1.46,-3.67,-2.15,0.17,-2.36,2.42,40.20,-10.00,12.18
BalanceNoncurrentOtherLiabilities_sq,,-4.94,-100.00,,,-1.70,,,,5.64,,,-7.44,-1.28,-100.00,,-1.80,0.34,-100.00,,-3.63,4.99,-100.00,,-0.64,-5.49,-2.82,,-2.01,-2.30,-0.96,-5.20,6.35,-2.10,-0.77,8.34,0.20,-0.12,-0.52,3.66,-0.20,3.85,-1.87,0.24,-1.01,-2.86,-2.82,3.74,-0.61,
BalanceCurrentLiabilities,1105000,1192000,,3366000,2856000,,,5672000,3550000,,,6436000,4187000,5909000,,8094000,3680000,4499000,,7258000,4647000,4348000,,7995000,4608000,6282000,,8130000,4784000,6306000,5381000,5633000,5400000,7307000,9004000,11843000,6567000,8931000,7896000,7081000,6911000,11122000,12502000,9557000,10635000,8557000,7938000,10778000,8316000,12862000
BalanceCurrentLiabilities_yy,,,,,158.46,-100.00,,68.51,24.30,,,13.47,17.94,,,25.76,-12.11,-23.86,,-10.33,26.28,-3.36,,10.15,-0.84,44.48,,1.69,3.82,0.38,,-30.71,12.88,15.87,67.33,110.24,21.61,22.23,-12.31,-40.21,5.24,24.53,58.33,34.97,53.89,-23.06,-36.51,12.78,-21.81,50.31
BalanceCurrentLiabilities_sy,,,,,62.16,38.29,,39.21,14.80,,,11.27,17.15,,,-9.04,1.61,18.11,,28.65,29.30,7.47,,10.57,10.36,14.02,,4.70,12.97,26.84,,16.92,23.89,20.38,20.20,7.84,11.04,1.22,15.82,7.64,5.82,17.40,10.17,4.88,15.36,13.12,8.78,2.76,-0.38,5.29
BalanceCurrentLiabilities_qq,,7.87,-100.00,,-15.15,-100.00,,,-37.41,-100.00,,,-34.94,41.13,-100.00,,-54.53,22.26,-100.00,,-35.97,-6.43,-100.00,,-42.36,36.33,-100.00,,-41.16,31.81,-14.67,4.68,-4.14,35.31,23.22,31.53,-44.55,36.00,-11.59,-10.32,-2.40,60.93,12.41,-23.56,11.28,-19.54,-7.23,35.78,-22.84,54.67
BalanceCurrentLiabilities_sq,,9.25,-100.00,,-15.15,25.09,,,-24.69,4.44,,,-23.78,-3.60,-100.00,,-11.01,10.94,-100.00,,-22.68,-2.46,-100.00,,-19.16,4.73,-3.95,,-14.74,9.62,-1.98,25.12,-2.44,15.90,-3.93,26.92,-3.22,3.54,-3.85,12.48,-9.18,12.45,-4.36,11.92,-4.94,10.97,-10.76,14.91,-17.80,13.58
BalanceCurrentTradePayablesv,832000,809000,,2669000,2179000,,,3651000,2839000,,,4983000,3338000,3860000,,5319000,1592000,1893000,,5079000,2525000,2497000,,6429000,2645000,4643000,,5464000,3527000,4170000,3803000,3910000,2731000,5263000,6055000,9391000,3991000,6670000,5007000,5035000,4020000,7422000,8656000,7032000,7280000,5039000,5789000,7911000,6168000,9418000
BalanceCurrentTradePayablesv_yy,,,,,161.90,-100.00,,36.79,30.29,,,36.48,17.58,,,6.74,-52.31,-50.96,,-4.51,58.61,31.91,,26.58,4.75,85.94,,-15.01,33.35,-10.19,,-28.44,-22.57,26.21,59.22,140.18,46.14,26.73,-17.31,-46.38,0.73,11.27,72.88,39.66,81.09,-32.11,-33.12,12.50,-15.27,86.90
BalanceCurrentTradePayablesv_sy,,,,,17.61,22.58,,19.69,13.53,,,11.65,22.14,,,-3.01,0.48,28.60,,32.98,40.96,13.48,,0.92,4.75,4.02,,-2.88,-0.50,20.60,,15.38,7.45,12.58,14.24,24.90,16.83,8.29,7.86,11.61,-4.01,10.58,15.30,14.66,23.84,4.06,10.27,7.33,-3.17,8.65
BalanceCurrentTradePayablesv_qq,,-2.76,-100.00,,-18.36,-100.00,,,-22.24,-100.00,,,-33.01,15.64,-100.00,,-70.07,18.91,-100.00,,-50.29,-1.11,-100.00,,-58.86,75.54,-100.00,,-35.45,18.23,-8.80,2.81,-30.15,92.71,15.05,55.09,-57.50,67.13,-24.93,0.56,-20.16,84.63,16.63,-18.76,3.53,-30.78,14.88,36.66,-22.03,52.69
BalanceCurrentTradePayablesv_sq,,-3.13,-100.00,,-24.11,13.28,,,-30.52,10.48,,,-38.40,-14.61,-100.00,,-32.21,24.99,-100.00,,-32.93,-1.11,-100.00,,-32.91,9.29,-3.62,,-27.87,18.23,-4.78,15.56,-10.20,12.17,-1.14,31.54,0.51,-6.25,-7.33,27.15,-24.01,24.52,-3.22,29.45,-3.49,5.43,-8.51,15.44,-15.82,14.24
BalanceCurrentBorrowings,57000,117000,,292000,338000,,,535000,173000,,,465000,534000,543000,,570000,548000,983000,,378000,301000,284000,,369000,370000,372000,,1899000,363000,927000,405000,366000,1217000,489000,1164000,1362000,639000,800000,1301000,1016000,1836000,2243000,2488000,1505000,2579000,2469000,1168000,1935000,1322000,1061000
BalanceCurrentBorrowings_yy,,,,,492.98,-100.00,,83.22,-48.82,,,-13.08,208.67,,,22.58,2.62,81.03,,-33.68,-45.07,-71.11,,-2.38,22.92,30.99,,414.63,-1.89,149.19,,-80.73,235.26,-47.25,187.41,272.13,-47.49,63.60,11.77,-25.40,187.32,180.38,91.24,48.13,40.47,10.08,-53.05,28.57,-48.74,-57.03
BalanceCurrentBorrowings_sy,,,,,16.94,46.38,,5.97,0.11,,,18.13,8.32,,,-22.05,-19.12,-16.24,,5.87,-10.00,-8.84,,-26.07,-5.22,5.29,,0.18,-3.62,17.38,,24.42,47.67,18.12,49.84,52.20,24.15,16.54,23.27,-12.65,20.64,20.23,12.52,11.86,-2.02,23.58,2.82,5.91,-6.66,-5.25
BalanceCurrentBorrowings_qq,,105.26,-100.00,,15.75,-100.00,,,-67.66,-100.00,,,14.84,1.69,-100.00,,-3.86,79.38,-100.00,,-20.37,-5.65,-100.00,,0.27,0.54,-100.00,,-80.88,155.37,-56.31,-9.63,232.51,-59.82,138.04,17.01,-53.08,25.20,62.62,-21.91,80.71,22.17,10.92,-39.51,71.36,-4.27,-52.69,65.67,-31.68,-19.74
BalanceCurrentBorrowings_sq,,0.33,-100.00,,-2.82,-20.75,,,-4.98,10.73,,,3.90,1.06,-100.00,,3.55,-0.91,-100.00,,-19.90,4.64,-100.00,,-22.13,1.02,-13.50,,-8.50,-0.95,-7.72,4.57,6.85,7.17,-1.72,-2.11,-1.82,12.61,3.92,-11.50,2.22,14.22,-14.06,-6.49,-1.01,7.34,-13.84,,-16.90,22.37
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,150000,266000,,405000,270000,,,1486000,538000,,,326000,315000,381000,,647000,236000,241000,,270000,174000,239000,,674000,536000,404000,,342000,269000,285000,495000,886000,898000,532000,1236000,814000,778000,481000,529000,563000,574000,459000,812000,593000,586000,536000,603000,660000,682000,532000
BalanceCurrentOtherLiabilities_yy,,,,,80.00,-100.00,,266.91,99.26,,,-78.06,-41.45,,,98.47,-25.08,-36.75,,-58.27,-26.27,-0.83,,149.63,208.05,69.04,,-49.26,-49.81,-29.46,,159.06,233.83,86.67,149.70,-8.13,-13.36,-9.59,-57.20,-30.84,-26.22,-4.57,53.50,5.33,2.09,16.78,-25.74,11.30,16.38,-0.75
BalanceCurrentOtherLiabilities_sy,,,,,36.60,-3.95,,104.22,48.18,,,0.06,13.82,,,-10.48,8.26,25.36,,20.91,26.80,28.47,,10.24,12.56,6.14,,12.46,19.51,19.57,,22.20,13.01,33.33,24.69,6.22,3.81,4.54,17.63,2.25,-0.47,-1.16,-0.56,-3.64,1.12,2.58,0.42,-2.40,7.34,0.54
BalanceCurrentOtherLiabilities_qq,,77.33,-100.00,,-33.33,-100.00,,,-63.80,-100.00,,,-3.37,20.95,-100.00,,-63.52,2.12,-100.00,,-35.56,37.36,-100.00,,-20.47,-24.63,-100.00,,-21.35,5.95,73.68,78.99,1.35,-40.76,132.33,-34.14,-4.42,-38.17,9.98,6.43,1.95,-20.03,76.91,-26.97,-1.18,-8.53,12.50,9.45,3.33,-21.99
BalanceCurrentOtherLiabilities_sq,,0.44,-100.00,,-8.31,-5.01,,,-18.32,-0.53,,,-32.90,-5.47,-100.00,,-13.69,-4.40,-100.00,,-20.87,-1.53,-100.00,,-9.29,-4.06,-8.61,,-1.30,-2.47,6.19,34.74,-10.49,-10.75,1.65,15.74,-12.97,-6.53,1.14,13.13,-21.10,-9.10,-2.18,18.80,-9.94,1.80,-1.38,12.34,-11.88,-7.01
BalanceReckoning,66000,,,0,69000,,,,,,,662000,,1125000,,1558000,1304000,1382000,,1531000,1647000,1328000,,523000,1057000,863000,,425000,625000,924000,678000,471000,554000,1023000,549000,276000,1159000,980000,1059000,467000,481000,998000,546000,427000,190000,513000,378000,272000,144000,1851000
BalanceReckoning_yy,,,,,4.55,,,,-100.00,,,,,,,135.35,,22.84,,-1.73,26.30,-3.91,,-65.84,-35.82,-35.02,,-18.74,-40.87,7.07,,10.82,-11.36,10.71,-19.03,-41.40,109.21,-4.20,92.90,69.20,-58.50,1.84,-48.44,-8.57,-60.50,-48.60,-30.77,-36.30,-24.21,260.82
BalanceReckoning_sy,,,,,-2.41,,,,73.92,,,,,,,8.03,,0.10,,11.96,32.14,4.39,,-11.74,-25.50,-3.50,,50.00,3.90,16.54,,8.26,3.36,2.20,-17.30,-10.83,10.54,-5.08,0.89,4.96,7.23,8.12,7.48,2.50,1.89,2.74,2.25,15.02,-6.40,10.00
BalanceReckoning_qq,,-100.00,,,,-100.00,,,,,,,-100.00,,-100.00,,-16.30,5.98,-100.00,,7.58,-19.37,-100.00,,102.10,-18.35,-100.00,,47.06,47.84,-26.62,-30.53,17.62,84.66,-46.33,-49.73,319.93,-15.44,8.06,-55.90,3.00,107.48,-45.29,-21.79,-55.50,170.00,-26.32,-28.04,-47.06,1185.42
BalanceReckoning_sq,,-9.48,,,,,,,,,,,-13.32,,-100.00,,-10.20,1.78,-100.00,,-2.65,-7.07,-100.00,,-5.55,-5.47,-7.37,,-3.84,1.76,-4.76,3.19,-12.90,-1.76,-6.16,1.74,8.21,-7.36,-5.08,6.24,-1.34,4.56,-3.42,2.53,-0.26,-4.82,,14.95,-5.58,3.27
