,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceReckoning_sy,,,,,,,,42.20,,,,-28.78,-14.02,-66.05,,-10.40,-35.40,-0.59,-29.33,-0.28,-0.44,-5.47,,11.94,3.08,-16.40,-39.73,-6.23,3.98,5.09,-10.09,1.27,0.51,13.86
BalanceReckoning_qq,,,,,-100.00,,,,2.07,-19.82,-100.00,,-1.69,-12.70,-22.56,19.16,-22.38,16.01,-7.32,76.37,-38.11,26.47,-9.92,4.91,-24.26,0.57,18.99,45.70,15.12,0.69,14.40,-3.44,16.60,-7.06
BalanceReckoning_sq,,,,,-27.33,,,,-18.16,-1.72,0.15,,-0.56,-2.43,6.63,,-16.16,-7.61,-0.20,,-0.38,2.38,2.28,1.49,-24.07,-12.39,1.44,6.63,-2.90,-0.50,,9.52,-1.86,8.76
BalanceTotalEquityAndLiabilities,0,0,0,135474000,0,0,0,599194000,600443000,615260000,0,600985000,593014000,606048000,621016000,639659000,640603000,660310000,670285000,630642000,699849000,631757000,630665000,635873000,619725000,599355000,616645000,631547000,612835000,628289000,645707000,620569000,625131000,619445000
BalanceTotalEquityAndLiabilities_yy,,,,,,,,342.29,,,,0.30,-1.24,-1.50,,6.44,8.02,8.95,7.93,-1.41,9.25,-4.32,-5.91,0.83,-11.45,-5.13,-2.22,-0.68,-1.11,4.83,4.71,-1.74,2.01,-1.41
BalanceTotalEquityAndLiabilities_sy,,,,,,,,17.60,,,,5.74,6.76,5.37,,12.30,10.72,7.64,7.80,1.43,-2.52,-2.68,-1.90,3.60,7.38,-2.82,-0.32,-1.61,-1.81,2.75,1.64,0.54,3.92,-0.73
BalanceTotalEquityAndLiabilities_qq,,,,,-100.00,,,,0.21,2.47,-100.00,,-1.33,2.20,2.47,3.00,0.15,3.08,1.51,-5.91,10.97,-9.73,-0.17,0.83,-2.54,-3.29,2.88,2.42,-2.96,2.52,2.77,-3.89,0.74,-0.91
BalanceTotalEquityAndLiabilities_sq,,,,,4.02,,,,2.71,2.56,-2.03,,-0.03,1.40,2.47,2.80,0.24,-1.52,0.91,-0.51,0.71,1.63,-0.34,0.86,0.18,-1.29,1.22,-0.66,-0.45,-0.86,-0.15,-0.94,0.92,-1.21
CashflowOperatingCashflow,-3798000,11105000,18372000,37378000,34430000,18456000,47571000,40433000,-11719000,6217000,-2467000,37023000,-3653000,27243000,10520000,14160000,15166000,11859000,15579000,-14230000,10216000,24103000,23656000,10300000,4628000,11965000,11984000,5508000,2889000,2108000,2332000,3259000,-765000,9405000
CashflowOperatingCashflow_yy,,,,,1006.53,66.20,158.93,8.17,-134.04,-66.31,-105.19,-8.43,68.83,338.20,526.43,-61.75,515.17,-56.47,48.09,-200.49,-32.64,103.25,51.85,172.38,-54.70,-50.36,-49.34,-46.52,-37.58,-82.38,-80.54,-40.83,-126.48,346.16
CashflowOperatingCashflow_sy,,,,,-87.87,67.44,19.10,82.67,126.14,-52.44,56.14,19.60,-29.22,-11.66,17.06,-49.86,73.07,85.14,-58.31,91.05,-34.30,-13.48,-55.12,26.42,-70.70,96.58,-19.93,-59.74,13.78,-89.49,33.12,-36.44,-64.97,85.04
CashflowOperatingCashflow_qq,,392.39,65.44,103.45,-7.89,-46.40,157.75,-15.00,-128.98,153.05,-139.68,1600.73,-109.87,845.77,-61.38,34.60,7.10,-21.81,31.37,-191.34,171.79,135.93,-1.85,-56.46,-55.07,158.54,0.16,-54.04,-47.55,-27.03,10.63,39.75,-123.47,1329.41
CashflowOperatingCashflow_sq,,-7.46,18.32,4.92,42.40,21.50,11.32,0.24,100.00,-13.64,22.59,-30.76,19.85,-69.04,97.12,-68.93,90.54,-21.81,-38.44,11.21,-75.01,-2.76,15.05,47.74,-109.80,99.06,-76.72,-33.35,59.71,-46.64,-21.89,12.04,9.89,26.68
CashflowAmortization,1698000,1870000,1835000,2147000,1959000,1919000,2216000,3165000,3531000,3694000,4032000,16664000,7381000,8352000,5286000,8469000,8378000,8920000,9239000,4866000,6941000,6948000,7024000,7090000,32618000,23585000,15435000,12577000,4929000,4941000,4999000,5039000,5094000,5074000
CashflowAmortization_yy,,,,,15.37,2.62,20.76,47.41,80.25,92.50,81.95,426.51,109.03,126.10,31.10,-49.18,13.51,6.80,74.78,-42.54,-17.15,-22.11,-23.97,45.70,369.93,239.45,119.75,77.39,-84.89,-79.05,-67.61,-59.93,3.35,2.69
CashflowAmortization_sy,,,,,,16.25,3.52,2.94,3.56,5.78,1.87,-3.14,-2.96,-14.58,-0.42,0.44,9.55,0.66,-2.82,-3.31,-4.24,0.26,6.90,,2.56,4.20,8.73,-1.20,-14.04,-6.65,-0.76,-8.48,-2.53,1.34
CashflowAmortization_qq,,10.13,-1.87,17.00,-8.76,-2.04,15.48,42.82,11.56,4.62,9.15,313.29,-55.71,13.16,-36.71,60.22,-1.07,6.47,3.58,-47.33,42.64,0.10,1.09,0.94,360.06,-27.69,-34.56,-18.52,-60.81,0.24,1.17,0.80,1.09,-0.39
CashflowAmortization_sq,,,-0.55,5.01,-1.82,,5.34,1.58,-3.56,4.66,-1.95,1.49,-3.68,1.63,0.86,4.65,-1.07,-1.34,1.51,-1.14,-1.48,3.53,-0.44,-0.90,-1.36,,1.14,0.65,-10.89,0.24,,-4.77,-1.04,2.16
CashflowInvestingCashflow,-2053000,-2405000,-2130000,-6071000,-1089000,-122724000,-52754000,-11625000,-19771000,-7554000,-15620000,-44048000,-37995000,-14621000,-15393000,-14753000,-14305000,-14369000,-11715000,-12411000,-5089000,-14293000,-15479000,11836000,-9378000,-4153000,-5252000,-7009000,3425000,-9771000,11262000,-1272000,-9838000,-4476000
CashflowInvestingCashflow_yy,,,,,46.96,-5002.87,-2376.71,-91.48,-1715.52,93.84,70.39,-278.91,-92.18,-93.55,1.45,66.51,62.35,1.72,23.89,15.87,64.43,0.53,-32.13,195.37,-84.28,70.94,66.07,-159.22,136.52,-135.28,314.43,81.85,-387.24,54.19
CashflowInvestingCashflow_sy,,,,,-265.45,69.59,-119.72,-113.57,27.65,-93.49,25.47,65.14,21.76,6.30,43.18,12.34,-33.42,-18.40,81.54,-54.30,95.40,-44.51,-37.16,11.26,-51.68,45.93,-80.15,-37.29,69.86,-17.57,-40.98,17.18,58.36,-99.76
CashflowInvestingCashflow_qq,,-17.15,11.43,-185.02,82.06,-11169.42,57.01,77.96,-70.07,61.79,-106.78,-182.00,13.74,61.52,-5.28,4.16,3.04,-0.45,18.47,-5.94,59.00,-180.86,-8.30,176.46,-179.23,55.72,-26.46,-33.45,148.87,-385.28,215.26,-111.29,-673.43,54.50
CashflowInvestingCashflow_sq,,31.78,76.47,-103.65,-106.06,56.67,-7.37,-68.05,24.75,-22.87,16.02,46.21,-50.60,32.19,29.91,14.45,-38.20,57.02,-45.14,-13.46,70.62,-48.87,11.08,-13.01,-46.69,55.56,-84.71,37.68,96.60,-9.18,-100.00,76.47,79.91,-65.97
CashflowCapex,2053000,2418000,2161000,2604000,1096000,2422000,12612000,173617000,18898000,4034000,17076000,49458000,64734000,13816000,15321000,-28161000,14357000,14369000,11715000,11953000,5547000,11610000,15479000,3435000,6222000,4156000,5252000,27982000,3692000,9761000,8855000,17655000,9838000,4525000
CashflowCapex_yy,,,,,-46.61,0.17,483.62,6567.32,1624.27,66.56,35.39,-71.51,242.54,242.49,-10.28,-156.94,-77.82,4.00,-23.54,142.45,-61.36,-19.20,32.13,-71.26,12.17,-64.20,-66.07,714.61,-40.66,134.87,68.60,-36.91,166.47,-53.64
CashflowCapex_sy,,,,,19.28,-55.10,26.09,61.70,-15.65,-27.95,-25.75,-67.74,-51.88,11.16,8.68,31.67,-46.47,6.52,-1.27,-4.00,-59.05,-1.65,-22.14,16.27,-4.52,-52.84,104.28,-73.28,-37.50,-46.67,-60.00,23.55,-80.54,132.26
CashflowCapex_qq,,17.78,-10.63,20.50,-57.91,120.99,420.73,1276.60,-89.12,-78.65,323.30,189.63,30.89,-78.66,10.89,-283.81,150.98,0.08,-18.47,2.03,-53.59,109.30,33.32,-77.81,81.14,-33.20,26.37,432.79,-86.81,164.38,-9.28,99.38,-44.28,-54.00
CashflowCapex_sq,,-6.10,-10.63,83.58,-38.85,46.49,-11.14,88.47,-73.16,-50.52,-11.38,39.55,-20.62,13.43,-34.06,78.45,-40.00,-21.64,63.14,-26.87,-30.29,-36.15,-7.76,0.32,-13.96,-27.14,-10.41,-49.12,-16.77,-29.29,50.00,-78.13,-34.34,94.96
CashflowFinancingCashflow,-209000,-17688000,-17641000,-24416000,-133000,75509000,-75000,-164000,-2893000,-191000,46747000,-19365000,44223000,-5075000,-3801000,-227000,-5078000,3878000,-1750000,28635000,-4945000,-7983000,-3415000,-5900000,-5833000,-1357000,-2407000,-19577000,-5021000,15541000,1631000,-3110000,-5496000,-3018000
CashflowFinancingCashflow_yy,,,,,36.36,526.89,99.57,99.33,-2075.19,-100.25,62429.33,-11707.93,1628.62,-2557.07,-108.13,98.83,-111.48,176.41,53.96,12714.54,2.62,-305.85,-95.14,-120.60,-17.96,83.00,29.52,-231.81,13.92,1245.25,167.76,84.11,-9.46,-119.42
CashflowFinancingCashflow_sy,,,,,62.76,-65.74,-43.20,438.69,-35.69,-3.16,-9.02,-102.43,-9.18,57.85,9.80,84.26,25.44,-81.97,31.41,-100.00,28.85,-23.70,98.87,51.76,-32.19,49.80,40.26,0.26,16.46,-65.89,-45.41,61.32,26.12,-58.83
CashflowFinancingCashflow_qq,,-8363.16,0.27,-38.40,99.46,56873.68,-100.10,-118.67,-1664.02,93.40,24574.87,-141.43,328.37,-111.48,25.10,94.03,-2137.00,176.37,-145.13,1736.29,-117.27,-61.44,57.22,-72.77,1.14,76.74,-77.38,-713.34,74.35,409.52,-89.51,-290.68,-76.72,45.09
CashflowFinancingCashflow_sq,,18.31,34.72,56.70,-47.22,15.42,-99.99,136.61,-99.00,49.14,-84.45,73.58,-59.19,22.54,-92.98,108.01,-100.00,17.43,1.51,-107.60,76.54,13.59,59.85,0.30,-1.60,20.90,61.00,-2.24,-2.66,30.80,3.77,52.02,-16.15,-33.92
CashflowShareCapitalCash,,0,0,0,,75683000,0,0,,,,0,,,,1000,,,,,,,,,,,,,,18136000,4828000,0,,
CashflowShareCapitalCash_yy,,,,,,,,,,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,-100.00
CashflowShareCapitalCash_sy,,,,,,,,,,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,-100.00
CashflowShareCapitalCash_qq,,,,,,,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,-73.38,-100.00,,
CashflowShareCapitalCash_sq,,,,,,,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,-86.69,-100.00,,
CashflowDividend,,17500000,17500000,20000000,,,,0,,,,14647000,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,-100.00,-100.00,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,-100.00,-99.37,-100.00,,,,,,,,-84.97,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,14.29,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,-41.48,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,-6060000,-8988000,-1399000,6891000,33208000,-28759000,-5258000,28644000,-34383000,-1528000,28660000,-26390000,2575000,7547000,-8674000,-820000,-4217000,1368000,2114000,1994000,182000,1827000,4762000,-1494000,-10583000,6455000,4325000,-21078000,1293000,7878000,15225000,-1123000,-16099000,1911000
CashflowNetCashflow_yy,,,,,647.99,-219.97,-275.84,315.67,-203.54,94.69,645.07,-192.13,107.49,593.91,-130.27,96.89,-263.77,-81.87,124.37,343.17,104.32,33.55,125.26,-174.92,-5914.84,253.31,-9.18,-1310.84,112.22,22.04,252.02,94.67,-1345.09,-75.74
CashflowNetCashflow_sy,,,,,-81.31,56.92,-94.63,108.50,52.99,33.46,60.47,-73.41,7.95,13.38,24.98,12.82,-88.46,52.55,-80.62,89.50,19.93,-26.96,-25.36,70.77,-121.38,117.87,-4.14,-51.94,66.73,22.04,-12.26,-23.20,89.93,-5.51
CashflowNetCashflow_qq,,-48.32,84.43,592.57,381.90,-186.60,81.72,644.77,-220.04,95.56,1975.65,-192.08,109.76,193.09,-214.93,90.55,-414.27,132.44,54.53,-5.68,-90.87,903.85,160.65,-131.37,-608.37,160.99,-33.00,-587.35,106.13,509.28,93.26,-107.38,-1333.57,111.87
CashflowNetCashflow_sq,,94.65,2.36,46.29,-100.00,66.23,-123.04,138.90,-45.05,1.59,33.26,100.06,37.90,20.24,23.04,92.43,36.00,64.39,44.17,3.61,-20.38,-64.14,85.06,82.94,-162.91,129.72,-85.10,87.14,66.03,91.16,-135.74,92.20,23.53,41.30
