,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalEquityAndLiabilities,72241000,67086000,66057000,66008000,62329000,73435000,85833000,109596000,101647000,113021000,110906000,124096000,128511000,123642000,129913000,132932000,137709000,136425000,136357000,131534000,133419000,133656000,143387000,147953000,150415000,132836000,128379000,117579000,117064000,116753000,112628000,102662000,104679000,101632000
BalanceTotalEquityAndLiabilities_yy,,,,,-13.72,9.46,29.94,66.04,63.08,53.91,29.21,13.23,26.43,9.40,17.14,7.12,7.16,10.34,4.96,-1.05,-3.12,-2.03,5.16,12.48,12.74,-0.61,-10.47,-20.53,-22.17,-12.11,-12.27,-12.69,-10.58,-12.95
BalanceTotalEquityAndLiabilities_sy,,,,,-4.30,2.83,9.22,11.84,8.58,1.70,6.04,-2.24,-8.00,-6.00,4.88,-1.85,6.46,4.79,-0.04,4.95,4.94,0.22,4.79,11.74,12.74,7.08,10.10,9.36,0.41,-0.32,0.90,14.40,13.78,3.67
BalanceTotalEquityAndLiabilities_qq,,-7.14,-1.53,-0.07,-5.57,17.82,16.88,27.69,-7.25,11.19,-1.87,11.89,3.56,-3.79,5.07,2.32,3.59,-0.93,-0.05,-3.54,1.43,0.18,7.28,3.18,1.66,-11.69,-3.36,-8.41,-0.44,-0.27,-3.53,-8.85,1.96,-2.91
BalanceTotalEquityAndLiabilities_sq,,-1.88,-52.73,-4.51,1.00,1.94,-57.11,4.19,1.05,-1.75,-1.81,0.01,-0.06,0.10,1.39,-0.96,6.34,-0.98,-1.62,3.97,1.92,0.18,1.69,3.18,5.00,0.82,,0.68,,-0.27,1.51,3.71,2.05,-0.44
CashflowOperatingCashflow,,-9213000,,-3798000,,,,-5769000,,4020000,,13667000,1826000,4990000,-9748000,9429000,3134000,2397000,6356000,6678000,2534000,3415000,-14019000,20386000,2449000,2705000,852000,-667000,1377000,-793000,155000,503000,395000,60000
CashflowOperatingCashflow_yy,,,,,,100.00,,-51.88,,,,336.92,,24.13,,-31.01,71.63,-51.96,165.20,-29.18,-19.14,42.47,-320.56,205.27,-3.35,-20.79,106.08,-103.27,-43.77,-129.32,-81.81,175.41,-71.31,107.57
CashflowOperatingCashflow_sy,,,,,,58.48,,-19.33,,,,-67.01,,24.02,,49.46,5.58,39.13,-30.24,-41.75,27.02,40.70,-60.45,12.92,43.52,27.42,100.00,0.22,-28.56,-34.80,-13.62,30.19,22.36,9.07
CashflowOperatingCashflow_qq,,,100.00,,100.00,,,,100.00,,-100.00,,-86.64,173.27,-295.35,196.73,-66.76,-23.52,165.16,5.07,-62.05,34.77,-510.51,245.42,-87.99,10.45,-68.50,-178.29,306.45,-157.59,119.55,224.52,-21.47,-84.81
CashflowOperatingCashflow_sq,,,82.94,,-89.48,,,,-42.39,,7.02,,-55.76,73.22,278.10,-6.39,-38.58,63.94,55.52,-49.45,-54.40,7.51,17.54,5.38,75.32,11.82,-29.18,47.38,-61.07,-18.68,79.78,59.34,-38.56,-13.22
CashflowAmortization,,1482000,,3030000,,,,3160000,,2359000,,4742000,1358000,1356000,1351000,1349000,1710000,2052000,1855000,1993000,1993000,1994000,1996000,1974000,2061000,2062000,2057000,2057000,2048000,2039000,1920000,1675000,1668000,1667000
CashflowAmortization_yy,,,,,,-100.00,,4.30,,,,50.06,,-42.52,,-71.55,25.92,51.33,37.31,47.74,16.55,-2.83,7.60,-0.95,3.41,3.41,3.06,4.20,-0.63,-1.12,-6.66,-18.57,-18.55,-18.24
CashflowAmortization_sy,,,,,,-13.27,,1.38,,,,-14.84,,-25.35,,-6.02,4.66,6.57,19.73,13.26,-18.48,-2.83,-15.54,0.75,18.68,22.62,19.62,35.14,8.77,12.77,14.28,20.21,21.83,16.75
CashflowAmortization_qq,,,-100.00,,-100.00,,,,-100.00,,-100.00,,-71.36,-0.15,-0.37,-0.15,26.76,20.00,-9.60,7.44,,0.05,0.10,-1.10,4.41,0.05,-0.24,,-0.44,-0.44,-5.84,-12.76,-0.42,-0.06
CashflowAmortization_sq,,,-2.41,,-5.60,,,,-13.30,,-3.08,,-5.50,-0.08,-0.62,-0.20,1.51,2.18,-1.10,6.48,,0.40,3.24,1.38,11.53,4.52,-0.41,,1.64,1.00,3.03,3.03,1.58,1.29
CashflowInvestingCashflow,,-1746000,,-5797000,,,,-7421000,,-6724000,,-21384000,-3858000,-3821000,-1466000,-12541000,852000,-1248000,-4549000,-2756000,-816000,-1671000,-238000,-2844000,-378000,-531000,-75000,962000,,,-4000,0,,
CashflowInvestingCashflow_yy,,,,,,100.00,,-28.01,,,,-188.15,,43.17,,41.35,122.08,67.34,-210.30,78.02,-195.77,-33.89,94.77,-3.19,53.68,68.22,68.49,133.83,100.00,100.00,94.67,-100.00,,
CashflowInvestingCashflow_sy,,,,,,-15.52,,-31.19,,,,-26.48,,27.91,,39.90,-104.41,-130.04,-210.30,-12.97,-18.52,16.52,-164.33,-52.61,50.98,-11.36,59.20,28.36,32.29,-6.56,-47.80,19.56,,
CashflowInvestingCashflow_qq,,,100.00,,100.00,,,,100.00,,100.00,,81.96,0.96,61.63,-755.46,106.79,-246.48,-264.50,39.42,70.39,-104.78,85.76,-1094.96,86.71,-40.48,85.88,1382.67,-100.00,,,100.00,,
CashflowInvestingCashflow_sq,,,82.20,,-15.15,,,,65.59,,-19.38,,81.96,4.07,-85.59,-292.25,54.81,8.01,-20.46,31.70,-3.36,30.30,-91.56,-59.76,75.64,-37.15,41.84,-65.80,47.90,,,32.77,,
CashflowCapex,,1746000,,5797000,,,,14407000,,6774000,,21174000,3858000,3821000,1513000,12663000,325000,1248000,4549000,2757000,816000,1671000,238000,2856000,378000,531000,75000,-940000,6000,0,7000,0,0,0
CashflowCapex_yy,,,,,,-100.00,,148.50,,,,46.97,,-43.59,,-40.20,-91.58,-67.34,200.66,-78.23,151.08,33.89,-94.77,3.59,-53.68,-68.22,-68.49,-132.91,-98.41,-100.00,-90.67,100.00,-100.00,
CashflowCapex_sy,,,,,,-15.46,,163.84,,,,-41.82,,-43.59,,-40.20,137.59,-1.40,66.22,76.05,19.37,-14.25,268.50,3.59,-46.05,10.96,-49.96,-73.11,-34.69,0.44,33.70,14.31,137.35,
CashflowCapex_qq,,,-100.00,,-100.00,,,,-100.00,,-100.00,,-81.78,-0.96,-60.40,736.95,-97.43,284.00,264.50,-39.39,-70.40,104.78,-85.76,1100.00,-86.76,40.48,-85.88,-1353.33,100.64,-100.00,,-100.00,,
CashflowCapex_sq,,,-95.50,,41.57,,,,-90.93,,-11.98,,-8.98,-0.96,3.66,111.74,-6.29,-7.37,41.74,102.96,-63.62,-29.66,82.10,72.06,-54.46,35.62,-33.69,2.80,-37.80,40.00,,-10.75,,
CashflowFinancingCashflow,,10653000,,9304000,,,,20199000,,-4181000,,960000,1852000,-1207000,11513000,3624000,-3550000,-2351000,-1965000,-3868000,-1742000,-1659000,14728000,-18191000,-2074000,-2093000,-212000,-763000,-212000,-219000,-253000,-230000,-265000,-265000
CashflowFinancingCashflow_yy,,,,,,-100.00,,117.10,,,,-95.25,,71.13,,277.50,-291.68,-94.78,-117.07,-206.73,50.93,29.43,849.52,-370.29,-19.06,-26.16,-101.44,95.81,89.78,89.54,-19.34,69.86,-25.00,-21.00
CashflowFinancingCashflow_sy,,,,,,134.23,,8.34,,,,79.09,,73.92,,-48.64,141.90,-83.18,-85.30,74.98,-92.94,-37.09,79.36,-68.83,-48.78,-20.93,-101.44,44.91,-109.08,89.54,17.00,-33.95,-25.00,-83.98
CashflowFinancingCashflow_qq,,,-100.00,,-100.00,,,,-100.00,,100.00,,92.92,-165.17,1053.85,-68.52,-197.96,33.77,16.42,-96.84,54.96,4.76,987.76,-223.51,88.60,-0.92,89.87,-259.91,72.21,-3.30,-15.53,9.09,-15.22,
CashflowFinancingCashflow_sq,,,-124.42,,12.57,,,,-7.71,,54.58,,-52.45,-46.36,44.09,112.88,42.42,-227.15,-33.25,102.60,-17.24,-35.42,82.61,-100.00,-4.68,-15.64,49.74,59.78,-96.26,93.97,-90.13,9.09,41.33,
CashflowShareCapitalCash,,12944000,,11962000,,,,11076000,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,-100.00,,-7.40,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,-100.00,,-7.40,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,-100.00,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,-100.00,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,,-306000,,-291000,,,,7008000,,-6885000,,-6757000,-180000,-38000,299000,512000,436000,-1202000,-158000,54000,-24000,85000,471000,-649000,-3000,81000,565000,-468000,1165000,-1012000,-102000,273000,130000,-205000
CashflowNetCashflow_yy,,,,,,100.00,,2504.72,,,,-196.42,,99.45,,107.58,342.22,-3063.16,-152.84,-89.45,-105.50,107.07,398.10,-1301.85,87.50,-4.71,19.96,27.89,38933.33,-1349.38,-118.05,158.33,-88.84,79.74
CashflowNetCashflow_sy,,,,,,96.88,,259.24,,,,-79.97,,96.81,,73.28,72.66,-32.62,-154.25,-36.07,-42.49,-68.26,62.93,-87.62,98.71,-4.71,40.24,85.27,-108.96,55.04,-63.72,158.33,-144.24,52.34
CashflowNetCashflow_qq,,,100.00,,100.00,,,,-100.00,,100.00,,97.34,78.89,886.84,71.24,-14.84,-375.69,86.86,134.18,-144.44,454.17,454.12,-237.79,99.54,2800.00,597.53,-182.83,348.93,-186.87,89.92,367.65,-52.38,-257.69
CashflowNetCashflow_sq,,,75.50,,114.98,,,,-38.64,,57.04,,76.22,33.90,117.85,73.36,25.16,-12.82,-106.12,38.04,66.79,-41.67,-136.15,120.06,100.00,-112.05,74.67,122.01,-111.74,18.39,58.89,367.65,-178.59,62.26
