,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalEquityAndLiabilities_sq,,-1.36,-100.00,,-2.27,-0.50,-1.34,-3.06,-1.21,1.60,-1.08,-2.42,5.66,2.76,0.28,-2.80,3.23,0.79,0.66,-4.10,1.42,2.91,1.26,-0.75,3.34,2.38,1.46,3.56,1.52,1.25
CashflowOperatingCashflow,-3612000,-3531000,3085000,7992000,-653000,17149000,4925000,12579000,10180000,7424000,4835000,6808000,7764000,3763000,5095000,11818000,7850000,2136000,6137000,1102000,10296000,5654000,4606000,-1317000,4061000,3585000,12739000,-12340000,8045000,5467000
CashflowOperatingCashflow_yy,,,,,81.92,585.67,59.64,57.39,1658.96,-56.71,-1.83,-45.88,-23.74,-49.32,5.38,73.59,1.11,-43.22,20.46,-90.67,31.17,164.70,-24.96,-219.51,-60.56,-36.59,176.59,-836.64,98.12,52.49
CashflowOperatingCashflow_sy,,,,,80.45,-10.10,-0.04,-11.74,9.80,6.23,10.84,9.00,-27.30,-47.96,48.67,68.98,-11.46,-20.91,0.72,25.76,35.91,-18.98,-39.77,-49.98,-15.92,18.63,-8.02,-51.37,18.04,21.78
CashflowOperatingCashflow_qq,,2.24,187.37,159.06,-108.17,2726.19,-71.28,155.41,-19.07,-27.07,-34.88,40.82,14.03,-51.54,35.42,131.96,-33.58,-72.79,187.30,-82.04,834.00,-45.08,-18.55,-128.61,408.22,-11.70,255.29,-196.87,165.19,-32.04
CashflowOperatingCashflow_sq,,77.60,58.76,-11.92,-50.54,47.40,40.45,74.28,-48.96,77.86,-4.50,-81.04,-45.82,82.40,45.16,78.88,-40.20,-10.12,159.00,18.70,-63.89,-2.22,-9.54,78.53,-52.19,1.33,-7.99,-27.22,-64.33,81.48
CashflowAmortization,872000,844000,853000,778000,817000,765000,1079000,670000,884000,879000,753000,789000,749000,757000,718000,702000,694000,708000,733000,765000,765000,808000,828000,858000,925000,938000,1062000,1130000,1160000,1183000
CashflowAmortization_yy,,,,,-6.31,-9.36,26.49,-13.88,8.20,14.89,-30.23,17.75,-15.26,-13.87,-4.68,-11.08,-7.37,-6.46,2.13,9.12,10.24,14.17,13.01,12.14,20.89,16.02,28.18,31.63,25.45,26.09
CashflowAmortization_sy,,,,,1.96,0.95,-1.15,-3.24,-4.31,-4.34,-4.04,-3.74,1.92,-1.57,-1.92,-2.48,0.82,7.43,2.91,7.83,1.94,1.16,4.78,11.82,11.60,12.06,7.28,7.34,8.15,6.89
CashflowAmortization_qq,,-3.21,1.07,-8.79,5.01,-6.36,41.05,-37.91,31.94,-0.58,-14.35,4.80,-5.05,1.06,-5.21,-2.23,-1.09,2.05,3.49,4.45,-0.07,5.69,2.44,3.65,7.72,1.44,13.18,6.43,2.67,1.95
CashflowAmortization_sq,,1.16,1.07,3.99,1.50,1.12,0.46,-1.88,-7.96,-0.58,0.87,0.38,-2.03,-0.24,0.02,-0.97,0.94,1.64,1.29,1.35,-0.16,2.94,2.64,2.84,2.33,1.82,1.11,1.58,1.17,2.44
CashflowInvestingCashflow,-2001000,-3790000,-689000,-482000,-641000,-4991000,-513000,39000,-34000,65000,-244000,115000,73000,-1238000,-295000,417000,-299000,-865000,-675000,-1069000,-2396000,-2042000,-1234000,-865000,-945000,-3142000,-2487000,-4511000,-2865000,-3487000
CashflowInvestingCashflow_yy,,,,,67.97,-31.69,25.54,108.09,94.70,101.31,52.38,194.81,315.08,-1999.68,-20.68,263.06,-509.37,30.12,-129.05,-356.13,-700.45,-136.04,-82.75,19.14,60.57,-53.89,-101.57,-421.83,-203.26,-11.00
CashflowInvestingCashflow_sy,,,,,-3.78,79.92,22.94,53.44,11.76,-22.29,-70.20,18.52,-8.62,-132.45,-48.88,-122.48,11.68,-59.95,-106.14,-30.78,-78.06,26.82,26.55,44.78,43.61,19.74,18.73,-15.85,-64.53,2.81
CashflowInvestingCashflow_qq,,-89.41,81.82,30.04,-32.99,-678.63,89.72,107.60,-187.18,291.64,-474.88,147.07,-36.40,-1792.69,76.19,241.61,-171.72,-188.93,21.94,-58.35,-124.12,14.80,39.56,29.94,-9.29,-232.52,20.84,-81.38,36.48,-21.71
CashflowInvestingCashflow_sq,,-93.24,-35.71,-45.03,61.74,-0.81,2.14,9.20,32.28,22.00,-32.04,-48.65,13.38,-35.70,16.14,39.10,-68.82,-133.14,40.38,-58.35,24.98,14.80,24.80,-34.74,-9.29,-64.29,20.84,-61.28,18.77,12.84
CashflowCapex,2097000,3778000,719000,567000,722000,5006000,541000,176000,96000,201000,598000,-113000,304000,1238000,295000,-640000,304000,503000,445000,1294000,2401000,1540000,1815000,920000,945000,1427000,1089000,2732000,2461000,4170000
CashflowCapex_yy,,,,,-65.57,32.50,-24.76,-68.96,-86.70,-95.99,10.58,-164.19,216.43,516.05,-50.72,-466.19,0.15,-59.34,50.97,302.36,689.32,206.11,307.83,-28.92,-60.65,-7.34,-39.98,196.98,160.43,192.17
CashflowCapex_sy,,,,,2.04,-35.10,-15.68,-38.26,-36.34,-13.40,-6.94,0.25,61.56,142.56,171.45,101.35,7.41,-8.64,3.46,33.98,29.12,-14.10,-21.74,-44.62,-24.66,-33.36,-1.22,-28.02,24.23,12.68
CashflowCapex_qq,,80.16,-80.97,-21.14,27.34,593.35,-89.19,-67.47,-45.45,109.29,197.73,-118.89,368.89,307.47,-76.19,-316.99,147.56,65.41,-11.57,190.86,85.52,-35.85,17.81,-49.31,2.70,51.07,-23.69,150.85,-9.94,69.48
CashflowCapex_sq,,102.41,-9.74,53.04,-48.24,24.88,-15.68,-14.69,-24.58,56.12,-12.02,9.24,13.31,86.22,-18.50,-34.70,-16.64,78.40,-35.34,63.29,-31.69,-5.75,-21.58,32.14,-40.09,-5.29,58.16,-14.10,-25.63,9.83
CashflowFinancingCashflow,1616000,7709000,-1537000,-6543000,-338000,-8672000,-959000,-18424000,-11300000,-5435000,725000,-14251000,-5528000,-4923000,-4755000,-11440000,-2033000,-1178000,-5242000,497000,-7346000,-2772000,-5046000,2110000,-5264000,2082000,-8685000,15844000,-2477000,-8008000
CashflowFinancingCashflow_yy,,,,,-120.92,-212.49,37.61,-181.58,-3243.20,37.33,175.58,22.65,51.08,9.42,-756.10,19.73,63.23,76.07,-10.23,104.34,-261.42,-135.25,3.74,324.51,28.34,175.12,-72.11,650.95,52.95,-484.57
CashflowFinancingCashflow_sy,,,,,-42.68,-6.55,-7.53,-84.22,-65.49,26.85,-77.42,22.65,52.24,19.24,1.32,-26.46,38.84,32.00,-4.34,-26.08,-76.67,1.28,45.58,54.96,26.13,13.32,-46.35,-38.47,52.57,-48.20
CashflowFinancingCashflow_qq,,377.04,-119.94,-325.70,94.83,-2465.68,88.94,-1821.17,38.67,51.90,113.34,-2066.27,61.21,10.94,3.41,-140.57,82.23,42.03,-344.85,109.48,-1578.00,62.27,-82.04,141.81,-349.48,139.56,-517.06,282.43,-115.63,-223.34
CashflowFinancingCashflow_sq,,-72.34,-58.51,23.73,86.26,-88.70,14.14,-47.57,40.08,-9.37,-34.54,51.20,83.74,27.32,-102.24,21.44,59.14,-6.04,-39.14,28.43,46.26,-13.06,-1.26,-57.57,12.92,23.18,-77.08,70.15,29.52,-87.88
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,1833000,0,0,,1795000
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.08
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,
CashflowNetCashflow,-3997000,388000,859000,967000,-1632000,3486000,3453000,-5806000,-1154000,2055000,5315000,-7328000,2309000,-2398000,45000,796000,5518000,93000,220000,530000,554000,841000,-1674000,-72000,-2148000,2526000,1567000,-1007000,2703000,-6028000
CashflowNetCashflow_yy,,,,,59.17,798.45,301.98,-700.41,29.29,-41.06,53.93,-26.21,300.07,-216.73,-99.15,110.86,138.99,103.87,389.59,-33.36,-89.95,804.93,-859.80,-113.60,-487.48,200.42,193.56,-1296.64,225.82,-338.66
CashflowNetCashflow_sy,,,,,46.51,69.32,-26.09,15.91,-5.56,77.12,62.24,11.33,27.28,-0.16,52.11,100.93,103.57,-73.95,-17.80,80.62,-58.28,58.58,56.72,-25.84,-19.21,24.33,-19.54,-78.73,-40.65,9.05
CashflowNetCashflow_qq,,109.71,121.39,12.57,-268.77,313.60,-0.95,-268.14,80.12,278.04,158.71,-237.86,131.51,-203.87,101.88,1667.97,593.41,-98.32,137.17,140.64,4.54,51.67,-299.14,95.69,-2879.36,217.59,-37.98,-164.28,368.40,-323.05
CashflowNetCashflow_sq,,27.07,85.38,-125.32,63.69,60.28,-39.37,-35.65,26.35,120.80,19.20,-64.85,57.00,134.37,-48.63,2.81,36.44,5.50,94.58,122.32,-66.06,5.00,18.53,96.69,-74.48,85.45,-42.80,40.54,-27.61,63.23
