,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentOtherLiabilities_qq,,,-100.00,,-100.00,,30.33,6.09,-100.00,,-11.33,-19.28,37.69,37.50,47.19,-12.63,939.95,4.26,-8.57,3.35,12.68,-7.18,10.84,-5.49,-0.42,8.76,3.89,-7.01,6.66,244.76,3.22,22.09
BalanceCurrentOtherLiabilities_sq,,,4.36,,-100.00,,,4.70,-8.82,,-7.70,9.44,-3.18,8.47,4.86,7.72,-3.26,4.28,5.13,2.77,-1.48,6.16,0.30,2.63,-0.16,2.03,-1.75,9.23,-0.72,3.44,-0.82,7.86
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,0,249641000,0,261550000,0,268647000,302063000,343240000,0,355383000,429889000,412187000,439942000,470373000,710188000,744139000,859972000,874810000,901679000,924150000,1019547000,1120510000,1084286000,1124091000,1144714000,1300887000,1305825000,1151771000,1147750000,1023756000,1020100000,950291000
BalanceTotalEquityAndLiabilities_yy,,,,,,7.61,,31.23,,32.29,42.32,20.09,,32.36,65.20,80.53,95.47,85.98,26.96,24.19,18.56,28.09,20.25,21.64,12.28,16.10,20.43,2.46,0.27,-21.30,-21.88,-17.49
BalanceTotalEquityAndLiabilities_sy,,,,,,10.99,,5.88,,5.74,11.01,2.72,,10.67,6.16,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,7.19,4.97,7.77,7.37,2.92,6.59,7.08,9.93,11.96
BalanceTotalEquityAndLiabilities_qq,,,-100.00,,-100.00,,12.44,13.63,-100.00,,20.96,-4.12,6.73,6.92,50.98,4.78,15.57,1.73,3.07,2.49,10.32,9.90,-3.23,3.67,1.83,13.64,0.38,-11.80,-0.35,-10.80,-0.36,-6.84
BalanceTotalEquityAndLiabilities_sq,,,-0.03,,-100.00,,1.59,0.46,-1.40,,0.08,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.41,0.40,1.04,0.55,3.07,0.48,2.01,0.82,-0.08,1.95,3.53,0.54,0.06
CashflowOperatingCashflow,617000,10444000,6316000,-8738000,-612000,7954000,-2449000,-25321000,17294000,17279000,-27793000,-9672000,-3004000,28471000,24137000,14982000,17573000,4120000,4065000,24212000,-9584000,8038000,16723000,21468000,13654000,81942000,16679000,-20851000,-29389000,13820000,10144000,-6637000
CashflowOperatingCashflow_yy,,,,,-199.19,-23.84,-138.77,-189.78,2925.82,117.24,-1034.87,61.80,-117.37,64.77,186.85,254.90,685.09,-85.53,-83.16,61.61,-154.54,95.07,311.37,-11.33,242.47,919.47,-0.26,-197.13,-315.24,-83.13,-39.18,68.17
CashflowOperatingCashflow_sy,,,,,8.71,56.01,14.70,25.29,7.01,-12.48,24.83,-3.20,-27.32,17.03,62.76,3.55,34.25,5.70,13.20,36.05,17.68,-25.83,-1.96,-17.95,9.45,41.33,32.71,21.22,-16.07,-40.52,-17.79,0.11
CashflowOperatingCashflow_qq,,1592.71,-39.53,-238.35,93.00,1399.67,-130.79,-933.93,168.30,-0.09,-260.85,65.20,68.95,1047.91,-15.22,-37.93,17.30,-76.55,-1.34,495.59,-139.58,183.87,108.06,28.37,-36.40,500.14,-79.65,-225.01,-40.95,147.02,-26.59,-165.43
CashflowOperatingCashflow_sq,,35.16,-46.20,-57.33,44.80,113.36,-71.84,-18.71,9.24,60.12,-70.85,-12.84,38.28,47.86,-34.73,-28.69,27.81,71.44,-55.78,3.34,-0.76,20.72,-4.27,21.40,23.64,86.27,-47.40,-5.55,-19.73,29.12,-15.36,-12.02
CashflowAmortization,593000,763000,747000,854000,810000,869000,898000,1063000,1114000,1160000,1104000,1096000,1310000,1304000,1747000,2135000,2521000,3130000,2720000,2895000,3000000,4076000,3711000,4197000,3885000,4353000,4119000,4394000,4111000,4785000,4552000,4498000
CashflowAmortization_yy,,,,,36.59,13.89,20.21,24.47,37.53,33.49,22.94,3.09,17.62,12.44,58.22,94.81,92.36,140.00,55.71,35.62,19.02,30.22,36.42,44.96,29.49,6.79,11.01,4.68,5.84,9.92,10.52,2.38
CashflowAmortization_sy,,,,,25.88,10.78,13.84,14.73,12.64,13.37,12.46,3.09,0.69,1.92,-1.46,1.75,6.69,9.38,12.75,12.88,10.43,0.41,11.04,8.15,10.24,3.32,1.41,2.87,0.77,5.65,10.77,11.26
CashflowAmortization_qq,,28.67,-2.10,14.32,-5.15,7.28,3.34,18.37,4.80,4.13,-4.83,-0.74,19.57,-0.46,33.91,22.22,18.06,24.20,-13.12,6.45,3.62,35.88,-8.97,13.11,-7.45,12.06,-5.38,6.67,-6.43,16.38,-4.85,-1.19
CashflowAmortization_sq,,4.80,1.51,2.34,1.97,-0.65,2.08,0.99,2.11,0.34,2.44,-0.20,0.51,1.24,-1.15,0.38,0.80,4.61,0.74,1.55,3.62,3.60,0.34,2.04,1.42,,-0.02,1.12,0.83,1.46,,0.21
CashflowInvestingCashflow,-599000,-5241000,-746000,994000,2628000,-724000,-1083000,-38707000,-11181000,-2144000,-7150000,-2669000,-30032000,-5080000,-73408000,-13467000,-31062000,-9087000,-49798000,-85591000,-45249000,3918000,-6336000,-10838000,-5639000,-5338000,-43930000,97960000,-14402000,-35834000,-8207000,-9850000
CashflowInvestingCashflow_yy,,,,,538.73,86.19,-45.17,-3994.06,-525.46,-196.13,-560.20,93.11,-168.60,-136.94,-926.68,-404.61,-3.43,-78.88,32.16,-535.59,-45.67,143.12,87.28,87.34,87.54,-236.24,-593.31,1003.89,-155.41,-571.26,81.32,-110.05
CashflowInvestingCashflow_sy,,,,,-110.09,11.68,22.18,48.94,14.03,62.32,14.08,-17.86,66.34,17.26,-44.39,21.59,-21.06,-19.14,52.36,-83.13,-104.43,42.04,-80.88,-31.29,9.54,-17.85,14.86,34.08,-73.64,6.98,27.03,-27.92
CashflowInvestingCashflow_qq,,-774.96,85.77,233.24,164.39,-127.55,-49.59,-3474.05,71.11,80.82,-233.49,62.68,-1025.36,83.09,-1345.04,81.66,-130.66,70.75,-448.02,-71.88,47.13,108.66,-261.70,-71.04,47.97,5.33,-722.91,322.99,-114.70,-148.82,77.10,-20.01
CashflowInvestingCashflow_sq,,-94.05,46.00,-168.44,36.38,-36.67,41.98,-25.68,-55.41,38.28,-19.67,40.29,25.51,-9.50,23.70,54.39,13.27,-76.88,49.03,-27.09,-49.78,-16.99,-7.41,2.85,15.25,21.28,-17.72,-26.40,-16.05,-9.36,36.05,-6.84
CashflowCapex,940000,469000,1033000,180000,-451000,1879000,1162000,41140000,-35643000,1283000,7170000,3152000,15523000,5814000,3467000,2342000,3608000,7520000,6941000,6254000,9448000,5219000,746000,3799000,2407000,4428000,3592000,-3062000,4340000,6125000,4582000,2091000
CashflowCapex_yy,,,,,-147.98,300.64,12.49,22755.56,-7803.10,-31.72,517.04,-92.34,143.55,353.14,-51.64,-25.70,-76.76,29.35,100.18,167.05,161.89,-30.60,-89.25,-39.26,-74.52,-15.16,381.40,-180.60,80.26,38.34,27.56,168.31
CashflowCapex_sy,,,,,99.31,77.95,-27.91,-46.64,-53.94,-28.86,-18.92,-4.74,-48.19,-26.79,43.89,40.42,78.34,-7.90,-1.83,18.52,28.68,-8.87,28.10,-6.18,17.64,26.49,-6.07,-52.08,14.47,-6.02,27.56,30.28
CashflowCapex_qq,,-50.11,120.26,-82.58,-350.56,516.63,-38.16,3440.45,-186.64,103.60,458.85,-56.04,392.50,-62.55,-40.36,-32.46,54.06,108.46,-7.71,-9.90,51.08,-44.76,-85.70,409.07,-36.62,83.91,-18.87,-185.23,241.74,41.14,-25.19,-54.36
CashflowCapex_sq,,59.94,-54.55,100.00,-8.11,8.72,-52.90,20.97,14.31,50.67,-37.78,6.68,-37.40,52.88,-20.98,-20.04,-20.54,54.03,-37.33,16.52,37.67,29.06,-18.35,25.75,14.43,15.33,-19.40,-1.44,30.74,29.46,-24.88,-15.02
CashflowFinancingCashflow,-1137000,-4886000,-6349000,9255000,-3466000,-4774000,27556000,42716000,-7228000,-13251000,83546000,-33771000,30363000,6240000,43627000,16329000,22341000,18109000,43789000,47203000,37940000,6473000,-18585000,-9082000,-1785000,20528000,32596000,-82184000,15424000,6561000,-3348000,9642000
CashflowFinancingCashflow_yy,,,,,-204.84,2.29,534.02,361.55,-108.54,-177.57,203.19,-179.06,520.08,147.09,-47.78,148.35,-26.42,190.20,0.37,189.08,69.82,-64.25,-142.44,-119.24,-104.70,217.13,275.39,-804.88,964.12,-68.04,-110.27,111.73
CashflowFinancingCashflow_sy,,,,,-1.82,-82.50,-4.47,-17.86,-2.46,-1.58,-20.72,-9.10,-10.18,-1.26,-8.04,6.38,13.35,-47.50,15.96,13.03,25.25,-51.57,51.02,15.74,-66.19,-5.02,-9.12,-90.01,78.09,-12.66,1.70,23.12
CashflowFinancingCashflow_qq,,-329.73,-29.94,245.77,-137.45,-37.74,677.21,55.02,-116.92,-83.33,730.49,-140.42,189.91,-79.45,599.13,-62.57,36.82,-18.95,141.81,7.80,-19.62,-82.94,-387.12,51.13,80.35,1250.03,58.79,-352.13,118.77,-57.47,-151.03,387.98
CashflowFinancingCashflow_sq,,135.34,-77.10,93.70,-71.86,18.26,-33.21,59.79,-50.47,9.10,27.18,41.40,-98.67,63.77,-5.70,-36.31,-71.43,14.22,26.19,-14.43,-21.68,-15.73,54.15,-1.18,-13.02,25.24,30.83,-55.53,58.58,-15.72,-8.55,8.37
CashflowShareCapitalCash,,,,,,,0,0,22290000,-22290000,98324000,-1020000,-196000,-9000,,,9000,75108000,,,6000,0,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,-100.88,99.96,-100.00,100.00,104.67,797341.60,,,-39.55,-100.00,,,-100.00,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,-100.00,-50.00,-100.00,-99.98,66.58,-100.00,,,-62.36,-100.00,,,-100.00,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,,-200.00,541.11,-101.04,80.81,95.19,100.00,,,820664.26,-100.00,,,-100.00,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,-100.00,-100.00,-63.53,-100.00,29.67,-100.00,,,31.72,-100.00,,,-100.00,,,,,,,,,,
CashflowDividend,,19000,,,,0,,,,4795000,,,,,,,,,,,,10406000,,,24000,,,,,,,
CashflowDividend_yy,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,-100.00,,,-100.00,,,
CashflowDividend_sy,,,,,,-100.00,,,,,,,,-11.61,,,,,,,,,,,,-64.06,,,-100.00,,,
CashflowDividend_qq,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,-100.00,,,-100.00,,,,,,
CashflowDividend_sq,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,-100.00,,,-100.00,,,,,,
CashflowNetCashflow,-1119000,317000,-779000,1511000,-1450000,2456000,24194000,-21482000,-1115000,1884000,48603000,-46112000,-2683000,29641000,-5644000,17844000,8853000,13142000,-1945000,-14176000,-16892000,18429000,-8199000,1548000,6230000,97131000,5346000,-5075000,-28366000,-15454000,-1411000,-6845000
CashflowNetCashflow_yy,,,,,-29.58,674.76,3205.78,-1521.71,23.10,-23.29,100.89,-114.65,-140.62,1473.30,-111.61,138.70,429.97,-55.66,65.54,-179.44,-290.81,40.23,-321.59,110.92,136.88,427.05,165.20,-427.91,-555.31,-115.91,-126.39,-34.87
CashflowNetCashflow_sy,,,,,-117.96,-3.37,8.59,24.31,59.08,-23.29,86.25,23.37,22.62,126.33,-22.23,-41.78,56.16,-25.21,86.72,-27.30,-16.13,16.21,-76.69,17.61,50.00,48.55,63.66,-29.88,-7.18,66.23,-31.94,-2.04
CashflowNetCashflow_qq,,128.33,-345.74,293.97,-195.96,269.38,885.10,-188.79,94.81,268.97,2479.78,-194.87,94.18,1204.80,-119.04,416.18,-50.39,48.45,-114.80,-628.97,-19.16,209.10,-144.49,118.88,302.54,1459.07,-94.50,-194.94,-458.93,45.52,90.87,-385.12
CashflowNetCashflow_sq,,100.00,-108.78,7.60,-8.78,127.13,-106.98,75.33,-36.49,43.61,-46.56,81.32,-37.38,143.37,-76.67,37.17,-55.58,100.00,4.18,-63.13,7.33,25.90,23.18,54.94,37.29,77.91,-80.20,25.54,50.67,110.95,-104.50,-0.61
