,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceCurrentAssets_yy,,,,,27.89,18.00,27.48,34.58,31.57,20.47,15.52,14.65,21.38,22.41,20.22,-8.00,-11.88,-12.65,-14.85,9.96,6.03,7.64,4.84,6.58,22.12,19.31,34.01,45.59,31.89,15.60,13.83,-14.45,-12.39,-2.01,-9.62,-5.14,-5.21,-3.61,-2.76,-11.09,-16.44,-8.80,-5.83,-4.80,-6.33,-5.78,-10.47,21.76,21.01,12.58,25.06,14.58,15.02,24.58,24.02
BalanceCurrentAssets_sy,,,,,55.44,29.99,27.48,24.14,14.16,15.18,15.52,1.16,27.66,22.41,20.22,11.27,-10.95,-12.65,-14.85,-4.84,0.34,9.93,4.84,25.81,40.78,16.04,34.01,21.78,18.34,6.47,4.08,-2.48,4.04,9.72,-8.18,-3.81,-7.17,-15.94,-4.16,-12.46,1.53,-2.06,-7.46,-15.05,-16.04,-14.92,-13.74,5.60,19.11,2.10,9.75,14.58,1.93,30.01,24.02
BalanceCurrentAssets_qq,,25.23,-0.29,-0.81,3.25,15.55,7.72,4.71,0.94,5.80,3.30,3.93,6.87,6.70,1.45,-20.47,2.37,5.77,-1.11,2.70,-1.29,7.38,-3.68,4.40,13.10,4.90,8.19,13.42,2.46,-8.05,6.53,-14.76,4.92,2.85,-1.74,-10.53,4.85,4.58,-0.87,-18.20,-1.45,14.14,2.35,-17.30,-3.04,14.81,-2.74,12.46,-3.64,6.82,8.04,3.04,-3.28,15.70,7.55
BalanceCurrentAssets_sq,,5.20,-100.00,-0.81,9.66,4.36,-100.00,4.71,1.75,-30.64,-100.00,3.93,7.89,6.70,-100.00,-20.47,0.40,-3.68,-100.00,2.70,7.32,18.42,-100.00,4.40,13.60,2.38,7.15,0.49,2.98,-5.87,5.64,-6.84,3.71,1.76,-5.88,-5.80,-6.66,3.08,3.30,-6.68,-0.55,1.96,-1.54,-20.73,4.70,2.24,-4.49,3.54,5.74,-11.07,6.75,3.66,0.19,13.00,7.55
BalanceInventory,4077915000,5632763000,5696512000,6113237000,6397947000,6811292000,6588626000,7398856000,7215289000,8563571000,8755468000,10365409000,11192059000,11788530000,11589403000,9089047000,8831871000,10377798000,11069082000,10619859000,10326601000,11024153000,11355423000,11294851000,12839651000,14460544000,15772424000,16296517000,17849113000,16170712000,16667651000,15011000000,16657223000,13943216000,15377537000,13749000000,16208000000,12894000000,12770000000,9829000000,10167000000,10721000000,11916000000,10715000000,9236000000,10646000000,10388000000,11182000000,11946000000,11036000000,11353000000,12440000000,13348000000,14446000000,15409000000
BalanceInventory_yy,,,,,56.89,20.92,15.66,21.03,12.78,25.73,32.89,40.09,55.12,37.66,32.37,-12.31,-21.09,-11.97,-4.49,16.84,16.92,6.23,2.59,6.36,24.34,31.17,38.90,44.28,39.02,11.83,5.68,-7.89,-6.68,-13.77,-7.74,-8.41,-2.70,-7.52,-16.96,-28.51,-37.27,-16.85,-6.69,9.01,-9.16,-0.70,-12.82,4.36,29.34,3.66,9.29,11.25,11.74,30.90,35.73
BalanceInventory_sy,,,,,34.23,34.06,15.66,20.10,17.32,29.15,32.89,51.65,58.36,37.66,32.37,-12.31,-20.61,-4.99,-4.49,16.84,16.92,6.23,2.59,8.29,24.34,12.34,38.90,-20.46,34.78,9.86,5.68,-3.00,-10.81,-6.14,-7.74,-8.21,-18.18,-12.55,-16.96,-28.51,-16.17,-11.96,-19.93,-11.74,-27.59,-18.60,-15.14,8.48,28.81,3.66,9.29,6.97,11.74,30.84,35.73
BalanceInventory_qq,,38.13,1.13,7.32,4.66,6.46,-3.27,12.30,-2.48,18.69,2.24,18.39,7.98,5.33,-1.69,-21.57,-2.83,17.50,6.66,-4.06,-2.76,6.75,3.00,-0.53,13.68,12.62,9.07,3.32,9.53,-9.40,3.07,-9.94,10.97,-16.29,10.29,-10.59,17.88,-20.45,-0.96,-23.03,3.44,5.45,11.15,-10.08,-13.80,15.27,-2.42,7.64,6.83,-7.62,2.87,9.57,7.30,8.23,6.67
BalanceInventory_sq,,21.34,-100.00,7.32,-1.86,7.24,-100.00,12.30,-2.48,18.69,-100.00,18.39,11.27,6.63,-100.00,-21.57,-2.83,26.13,-100.00,-4.06,2.15,10.18,-100.00,-0.53,9.45,11.88,9.07,1.55,3.94,-7.86,0.66,-9.94,-3.66,-7.14,1.60,-13.67,-17.91,5.34,-0.96,-22.46,2.58,12.28,-1.24,-13.32,-13.87,21.23,-2.42,7.64,8.85,-7.62,1.28,9.13,7.30,15.28,6.67
BalanceCurrentReceivables,3486148000,5013640000,5215908000,4827205000,5286299000,6441093000,6561928000,6546713000,6938865000,6807687000,6945148000,6999836000,7390883000,8268466000,8793143000,6748216000,6810846000,7136142000,6588615000,5658965000,5970661000,7019455000,6849918000,6337075000,7254956000,7849147000,8049910000,8104695000,8554863000,8390428000,9459973000,8165000000,8970155000,8986480000,9123101000,7827000000,8472000000,8394000000,8463000000,7092000000,7473000000,9114000000,7700000000,6641000000,6604000000,7857000000,7770000000,8674000000,7970000000,8521000000,9622000000,9598000000,9963000000,11912000000,12640000000
BalanceCurrentReceivables_yy,,,,,51.64,28.47,25.81,35.62,31.26,5.69,5.84,6.92,6.51,21.46,26.61,-3.59,-7.85,-13.69,-25.07,-16.14,-12.34,-1.64,3.97,11.98,21.51,11.82,17.52,27.89,17.92,6.90,17.52,0.74,4.85,7.10,-3.56,-4.14,-5.55,-6.59,-7.24,-9.39,-11.79,8.58,-9.02,-6.36,-11.63,-13.79,0.91,30.61,20.68,8.45,23.84,10.65,25.01,39.80,31.37
BalanceCurrentReceivables_sy,,,,,40.36,40.05,25.81,7.20,-0.98,5.69,5.84,20.84,26.85,25.79,26.61,1.45,-7.85,-5.27,-25.07,4.66,2.88,6.99,3.97,12.02,17.34,5.85,17.52,-8.27,-2.52,-0.22,4.73,0.74,-0.74,19.10,-3.56,-4.94,-10.86,-12.94,-7.17,-10.77,-5.79,-1.76,-7.30,-11.10,-13.22,-2.72,1.01,24.10,24.32,9.60,5.05,10.65,25.01,31.77,31.37
BalanceCurrentReceivables_qq,,43.82,4.03,-7.45,9.51,21.85,1.88,-0.23,5.99,-1.89,2.02,0.79,5.59,11.87,6.35,-23.26,0.93,4.78,-7.67,-14.11,5.51,17.57,-2.42,-7.49,14.48,8.19,2.56,0.68,5.55,-1.92,12.75,-13.69,9.86,0.18,1.52,-14.21,8.24,-0.92,0.82,-16.20,5.37,21.96,-15.51,-13.75,-0.56,18.97,-1.11,11.63,-8.12,6.91,12.92,-0.25,3.80,19.56,6.11
BalanceCurrentReceivables_sq,,-11.22,-100.00,-7.45,7.63,-15.14,-100.00,-0.23,-0.41,-26.43,-100.00,0.79,5.59,6.73,-100.00,-23.26,6.48,6.54,-100.00,-14.11,6.06,14.26,-100.00,-7.49,16.04,0.36,2.56,0.68,5.55,-22.48,8.34,-9.41,3.00,-2.23,2.78,-18.44,2.46,-2.94,-2.25,13.94,-1.80,1.74,-5.96,-8.24,-0.56,4.48,8.56,-9.52,1.94,-3.06,11.44,1.13,3.80,-2.71,6.11
BalanceCurrentInvestments,920701000,372735000,216497000,216837000,205969000,200052000,1022694000,309431000,200962000,89344000,70305000,167957000,187413000,280463000,145745000,257832000,356468000,223584000,150502000,181005000,196340000,172665000,147052000,224601000,653507000,264121000,191816000,293434000,224388000,151360000,212176000,368000000,82440000,288034000,78275000,165000000,176000000,203000000,339000000,862000000,674000000,455000000,520000000,806000000,742000000,422000000,372000000,97000000,435000000,380000000,374000000,434000000,445000000,572000000,583000000
BalanceCurrentInvestments_yy,,,,,-77.63,-46.33,372.38,42.70,-2.43,-55.34,-93.13,-45.72,-6.74,213.91,107.30,53.51,90.20,-20.28,3.26,-29.80,-44.92,-22.77,-2.29,24.09,232.84,52.97,30.44,30.65,-65.66,-42.69,10.61,25.41,-63.26,90.30,-63.11,-55.16,113.49,-29.52,333.09,422.42,282.95,124.14,53.39,-6.50,10.09,-7.25,-28.46,-87.97,-41.37,-9.95,0.54,347.42,2.30,50.53,55.88
BalanceCurrentInvestments_sy,,,,,-47.00,-46.33,372.38,-16.60,-2.43,-55.34,-93.13,-34.35,6.83,213.91,107.30,254.88,295.37,5.86,3.26,-85.27,-70.12,-23.25,-2.29,132.27,1048.32,133.45,30.44,26.64,-25.62,-35.48,10.61,-8.58,-43.76,36.92,-36.28,-55.16,12.29,-29.52,-25.87,84.69,-2.60,4.73,53.39,-6.50,10.09,-7.25,-59.08,-12.13,-41.37,46.28,18.24,48.90,-1.64,34.54,55.88
BalanceCurrentInvestments_qq,,-59.52,-41.92,0.16,-5.01,-2.87,411.21,-69.74,-35.05,-55.54,-21.31,138.90,11.58,49.65,-48.03,76.91,38.26,-37.28,-32.69,20.27,8.47,-12.06,-14.83,52.74,190.96,-59.58,-27.38,52.98,-23.53,-32.55,40.18,73.44,-77.60,249.39,-72.82,110.80,6.67,15.34,67.00,154.28,-21.81,-32.49,14.29,55.00,-7.94,-43.13,-11.85,-73.92,348.45,-12.64,-1.58,16.04,2.53,28.54,1.92
BalanceCurrentInvestments_sq,,-57.24,-100.00,0.16,-47.36,-2.87,-100.00,-69.74,-27.64,-61.12,-100.00,138.90,0.78,77.69,-100.00,76.91,10.94,-24.25,-100.00,20.27,2.98,201.17,-100.00,52.74,148.13,-16.92,-24.51,-43.82,-13.38,-16.04,21.14,-25.24,6.17,45.82,-11.06,18.53,-1.67,-3.32,1.31,154.28,-2.47,2.13,14.29,23.30,-7.94,-43.13,-11.85,36.92,3.78,0.18,0.18,22.61,-2.58,10.96,1.92
BalanceCash,1439636000,1384234000,1266613000,1126803000,767341000,1190591000,1645903000,2351320000,2393692000,2254585000,2532313000,1498232000,1563980000,1389376000,1463641000,1344224000,1826868000,1125347000,890853000,2941039000,2427396000,2144898000,1295048000,2820742000,2638173000,1958954000,2528637000,5409166000,4215903000,3647435000,3873343000,2211000000,1311473000,4572433000,2727450000,2689000000,758000000,5295000000,4981000000,3937000000,3090000000,4140000000,4869000000,2348000000,3467000000,4094000000,3858000000,5072000000,3816000000,5833000000,6533000000,6244000000,4080000000,5278000000,6012000000
BalanceCash_yy,,,,,-46.70,-13.99,29.95,108.67,211.95,89.37,53.86,-36.28,-34.66,-38.38,-42.20,-10.28,16.81,-19.00,-39.13,118.79,32.87,90.60,45.37,-4.09,8.68,-8.67,95.25,91.76,59.80,86.19,53.18,-59.12,-68.89,25.36,-29.58,21.62,-42.20,15.80,82.62,46.41,307.65,-21.81,-2.25,-40.36,12.20,-1.11,-20.76,116.01,10.07,42.48,69.34,23.11,6.92,-9.51,-7.97
BalanceCash_sy,,,,,125.38,45.75,29.95,59.10,32.13,-7.58,53.86,-36.28,-26.11,-5.55,-42.20,-10.21,-18.55,-19.00,-39.13,-34.02,-4.11,73.08,45.37,11.28,3.57,-37.41,95.25,22.17,52.06,7.47,23.23,-30.06,4.24,9.74,-32.22,33.37,-32.93,21.76,39.60,-16.32,66.81,-3.60,-21.07,-13.84,0.20,-8.94,-2.43,-8.30,26.18,-6.00,5.80,23.11,-36.50,13.79,-7.97
BalanceCash_qq,,-3.85,-8.50,-11.04,-31.90,55.16,38.24,42.86,1.80,-5.81,12.32,-40.84,4.39,-11.16,5.35,-8.16,35.91,-38.40,-20.84,230.14,-17.46,-11.64,-39.62,117.81,-6.47,-25.75,29.08,113.92,-22.06,-13.48,6.19,-42.92,-40.68,248.65,-40.35,-1.41,-71.81,598.55,-5.93,-20.96,-21.51,33.98,17.61,-51.78,47.66,18.08,-5.76,31.47,-24.76,52.86,12.00,-4.42,-34.66,29.36,13.91
BalanceCash_sq,,9.76,-100.00,-11.04,-3.33,26.52,-100.00,42.86,1.80,-47.17,-100.00,-40.84,43.51,-10.82,-100.00,-8.16,0.40,-27.54,-100.00,230.14,37.58,18.30,-100.00,117.81,3.74,-28.39,-0.31,45.94,12.26,1.96,4.68,-5.13,-17.22,-7.14,-34.48,24.36,-31.69,19.58,-0.68,-21.80,19.30,5.32,0.46,3.33,42.62,-5.26,-11.70,18.22,18.19,-34.68,29.02,25.58,-27.86,29.36,13.91
BalanceOtherCurrentAssets,111313000,164026000,135358000,145853000,176745000,186387000,155587000,121358000,136786000,149735000,150575000,146892000,162149000,142182000,193975000,204088000,235090000,240780000,192437000,,229229000,201517000,159277000,,,,,,,,,,,,,,,,,,,,,168000000,,,,152000000,94000000,145000000,116000000,133000000,68000000,77000000,79000000
BalanceOtherCurrentAssets_yy,,,,,58.78,13.63,14.94,-16.79,-22.61,-19.66,-3.22,21.04,18.54,-5.04,28.82,38.94,44.98,69.35,-0.79,-100.00,-2.49,-16.31,-17.23,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,-9.52,,,,-12.50,-27.66,-46.90,-31.90
BalanceOtherCurrentAssets_sy,,,,,47.52,57.64,14.94,20.15,-8.40,-8.54,-3.22,78.01,18.54,-3.22,28.82,38.94,43.22,17.95,-0.79,-29.26,6.47,-11.71,-17.23,,7.01,5.47,-100.00,,,,,,,,,,,,,,,,,,,,,-15.76,,,,-0.52,10.54,-29.63,-31.90
BalanceOtherCurrentAssets_qq,,47.36,-17.48,7.75,21.18,5.46,-16.52,-22.00,12.71,9.47,0.56,-2.45,10.39,-12.31,36.43,5.21,15.19,2.42,-20.08,-100.00,,-12.09,-20.96,-100.00,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-38.16,54.26,-20.00,14.66,-48.87,13.24,2.60
BalanceOtherCurrentAssets_sq,,-42.06,-100.00,7.75,142.43,-6.52,-100.00,-22.00,120.73,-29.56,-100.00,-2.45,55.18,-12.31,-100.00,5.21,24.14,-8.56,-100.00,-100.00,,-12.09,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,0.31,,,,7.80,-8.26,-21.39,-8.45,16.85,-9.43,2.60
BalanceAssetsForSale,40340000,22692000,,88844000,62965000,63630000,13829000,1030608000,1014368000,1035609000,184848000,188162000,24170000,26156000,78139000,51487000,57205000,55781000,52516000,32178000,33857000,30445000,40091000,41649000,34579000,1429546000,1440115000,28525000,26611000,18667000,17762000,65000000,19966000,20088000,16087000,15000000,24000000,13000000,6000000,34000000,17000000,7000000,17000000,97000000,55000000,10000000,27000000,61000000,25000000,15000000,12000000,75000000,62000000,22000000,75000000
BalanceAssetsForSale_yy,,,,,56.09,180.41,,1060.02,1511.00,1527.55,1236.67,-81.74,-97.62,-97.47,-57.73,-72.64,136.68,113.26,-32.79,-37.50,-40.81,-45.42,-23.66,29.43,2.13,4595.50,3492.12,-31.51,-23.04,-98.69,-98.77,127.87,-24.97,7.61,-9.43,-76.92,20.20,-35.28,-62.70,126.67,-29.17,-46.15,183.33,185.29,223.53,42.86,58.82,-37.11,-54.55,50.00,-55.56,22.95,148.00,46.67,525.00
BalanceAssetsForSale_sy,,,,,56.09,180.41,,513.11,1511.00,739.69,1236.67,-81.74,-97.62,-82.29,-57.73,102.32,136.68,104.47,-32.79,-38.58,-43.44,1.36,-23.66,29.43,14.72,1258.98,3492.12,51.00,-20.75,-16.68,-98.60,613.94,700.16,482.51,576.90,-62.18,-80.31,-95.18,-62.70,96.86,533.88,911.91,101.23,-4.08,16.75,20.78,17.82,-65.24,-58.68,-50.70,-55.56,-25.71,1.64,46.67,525.00
BalanceAssetsForSale_qq,,-43.75,-100.00,,-29.13,1.06,-78.27,7352.51,-1.58,2.09,-82.15,1.79,-87.15,8.22,198.74,-34.11,11.11,-2.49,-5.85,-38.73,5.22,-10.08,31.68,3.89,-16.98,4034.15,0.74,-98.02,-6.71,-29.85,-4.85,265.95,-69.28,0.61,-19.92,-6.76,60.00,-45.83,-53.85,466.67,-50.00,-58.82,142.86,470.59,-43.30,-81.82,170.00,125.93,-59.02,-40.00,-20.00,525.00,-17.33,-64.52,240.91
BalanceAssetsForSale_sq,,-43.75,-100.00,,-64.56,1.06,-89.13,7352.51,-1.58,-10.78,-100.00,1.79,-31.03,8.22,-100.00,-34.11,2.82,-36.82,-100.00,-38.73,2.06,7.05,-100.00,3.89,-4.68,-6.31,4.16,-7.64,-17.46,2.30,-4.85,46.44,-15.39,21.48,-19.32,-43.05,-25.68,-6.25,257.50,231.63,-16.55,-3.00,3.38,12.00,-19.98,3.65,-0.30,54.92,-13.07,-42.80,-3.18,-2.94,-6.06,-64.52,240.91
BalanceTotalAssets,21144259000,32976560000,32959053000,33404311000,33808525000,35566553000,36558672000,45419084000,45170682000,45866855000,45320035000,46102825000,46785997000,48152549000,49606941000,46975750000,49795314000,50120297000,49094724000,49088070000,49211884000,52105155000,50363936000,51149792000,54312677000,54472238000,58235280000,58731478000,58898109000,56338785000,57648688000,52631000000,53713792000,54494576000,53619807000,51352000000,53006000000,50607000000,50984000000,46725000000,46535000000,49025000000,49866000000,48137000000,48217000000,51809000000,51604000000,55559000000,54595000000,56489000000,59076000000,60664000000,60092000000,64571000000,67456000000
BalanceTotalAssets_yy,,,,,59.89,7.85,10.92,35.97,33.61,28.96,23.97,1.51,3.58,4.98,9.46,1.89,6.43,4.09,-1.03,4.50,-1.17,3.96,2.59,4.20,10.36,4.54,15.63,14.82,8.44,3.43,-1.01,-10.39,-8.80,-3.27,-6.99,-2.43,-1.32,-7.13,-4.92,-9.01,-12.21,-3.13,-2.19,3.02,3.61,5.68,3.49,15.42,13.23,9.03,14.48,9.19,10.07,14.31,14.19
BalanceTotalAssets_sy,,,,,30.56,8.29,10.92,8.55,7.80,10.97,23.97,4.96,13.45,4.98,9.46,25.38,15.98,13.00,-1.03,14.72,12.02,10.08,2.59,12.34,11.76,1.98,15.63,15.30,14.76,3.59,-0.16,-10.39,-5.72,2.58,-6.18,-0.65,-2.60,-10.92,-3.55,-5.18,3.15,1.36,-3.82,-8.24,-8.92,-6.26,-6.41,6.16,6.68,-6.92,-3.26,-2.69,0.96,12.10,14.19
BalanceTotalAssets_qq,,55.96,-0.05,1.35,1.21,5.20,2.79,24.24,-0.55,1.54,-1.19,1.73,1.48,2.92,3.02,-5.30,6.00,0.65,-2.05,-0.01,0.25,5.88,-3.34,1.56,6.18,0.29,6.91,0.85,0.28,-4.35,2.33,-8.70,2.06,1.45,-1.61,-4.23,3.22,-4.53,0.74,-8.35,-0.41,5.35,1.72,-3.47,0.17,7.45,-0.40,7.66,-1.74,3.47,4.58,2.69,-0.94,7.45,4.47
BalanceTotalAssets_sq,,9.30,-100.00,1.35,2.15,1.60,-100.00,24.24,2.63,-8.09,-100.00,1.73,4.20,2.92,-100.00,-5.30,6.39,-1.39,-100.00,-0.01,2.07,9.38,-100.00,1.56,5.00,-0.66,4.49,0.85,0.28,0.42,0.86,-5.33,2.14,0.94,-1.52,-2.79,-3.55,0.38,3.28,-5.02,0.82,-0.58,-1.66,-2.20,-1.64,5.19,-2.60,2.83,-1.82,-6.29,2.64,2.69,0.35,5.86,4.47
BalanceCapital,12305503000,14952972000,15903680000,16671837000,17188086000,18179630000,19092331000,18850940000,18856663000,19535495000,19916102000,19935335000,20223724000,20928061000,21303347000,17813091000,17345512000,18373179000,19063822000,19037903000,19497298000,19874944000,20990870000,21627938000,23211515000,23825703000,23878367000,24533773000,25690361000,25392864000,26864945000,26479000000,26755257000,25927638000,26561903000,25948000000,25916000000,20703000000,21158000000,18771000000,19700000000,20515000000,22091000000,22173000000,22427000000,23352000000,24860000000,26763000000,28864000000,29110000000,30827000000,32197000000,32227000000,32912000000,34836000000
BalanceCapital_yy,,,,,39.68,21.58,20.05,13.07,9.71,7.46,4.31,5.75,7.25,7.13,6.97,-10.65,-14.23,-12.21,-10.51,6.88,12.41,8.17,10.11,13.60,19.05,19.88,13.76,13.44,10.68,6.58,12.51,7.93,4.15,2.11,-1.13,-2.01,-3.14,-20.15,-20.34,-27.66,-23.99,-0.91,4.41,18.12,13.84,13.83,12.53,20.70,28.70,24.66,24.00,20.30,11.65,13.06,13.00
BalanceCapital_sy,,,,,30.72,21.58,20.05,10.49,7.62,7.46,4.31,5.75,7.25,7.13,6.97,-1.46,-14.23,-12.21,-10.51,9.36,25.13,12.24,10.11,11.86,21.44,11.04,13.76,8.76,7.28,6.58,11.67,7.86,1.85,7.17,-1.13,0.88,1.11,-13.62,-12.26,-18.52,-18.88,-3.68,-0.90,-11.50,-10.68,-12.03,-10.12,5.72,9.86,7.99,9.50,10.11,11.65,11.23,13.00
BalanceCapital_qq,,21.51,6.36,4.83,3.10,5.77,5.02,-1.26,0.03,3.60,1.95,0.10,1.45,3.48,1.79,-16.38,-2.62,5.92,3.76,-0.14,2.41,1.94,5.61,3.03,7.32,2.65,0.22,2.74,4.71,-1.16,5.80,-1.44,1.04,-3.09,2.45,-2.31,-0.12,-20.11,2.20,-11.28,4.95,4.14,7.68,0.37,1.15,4.12,6.46,7.65,7.85,0.85,5.90,4.44,0.09,2.13,5.85
BalanceCapital_sq,,9.34,-100.00,4.83,3.08,0.57,-100.00,-1.26,3.70,-3.66,-100.00,0.10,4.17,3.48,-100.00,-16.38,-2.12,1.42,-100.00,-0.14,1.54,2.10,-100.00,3.03,6.28,1.96,-8.91,2.74,4.71,0.12,0.42,-1.44,1.59,-1.80,-0.04,-1.30,-0.34,-1.56,2.50,-8.30,0.04,1.98,-1.48,-14.62,-1.84,-0.90,1.09,1.92,5.88,0.92,2.52,1.30,4.23,2.06,5.85
BalanceShareCapital,534636000,534636000,534636000,1057635000,534636000,534636000,534636000,534636000,534636000,534636000,534636000,534636000,534636000,534636000,534636000,1057635000,534636000,534636000,534636000,1057635000,1057635000,1057635000,1057635000,1057635000,1057635000,1057635000,1057635000,1057635000,1057635000,1057635000,1057635000,1058000000,1057635000,1057635000,1057635000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000,1058000000
BalanceShareCapital_yy,,,,,,,,-49.45,,,,,,,,97.82,,,,,97.82,97.82,97.82,,,,,,,,,0.03,,,,,0.03,0.03,0.03,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,-5.90,,,,,,,,8.09,,,,,56.02,56.02,97.82,,,,,,,,,0.03,,,,,0.01,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,97.82,-49.45,,,,,,,,,,,97.82,-49.45,,,97.82,,,,,,,,,,,,0.03,-0.03,,,0.03,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,97.82,-1.64,,,,,,,,,,,97.82,,,,97.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,1105655000,1736736000,1663527000,1128573000,1773329000,1888364000,1841679000,1780761000,1745570000,1294446000,1123556000,505618000,121132000,-221419000,187287000,1050668000,2191583000,2067487000,1827131000,975313000,841597000,1224488000,1097943000,1141633000,1620700000,1333463000,1595573000,1623877000,1513402000,1220327000,1312154000,1241000000,1369528000,1390207000,1369904000,1174000000,1055000000,1655000000,1572000000,417000000,590000000,744000000,1525000000,1684000000,1601000000,1774000000,1755000000,1823000000,2004000000,1992000000,2106000000,1897000000,1861000000,2085000000,1946000000
BalanceReserve_yy,,,,,60.39,8.73,10.71,57.79,-1.57,-31.45,-38.99,-71.61,-93.06,-117.11,-83.33,107.80,1709.25,1033.74,875.58,-7.17,-61.60,-40.77,-39.91,17.05,92.57,8.90,45.32,42.24,-6.62,-8.48,-17.76,-23.58,-9.51,13.92,4.40,-5.40,-22.97,19.05,14.75,-64.48,-44.08,-55.05,-2.99,303.84,171.36,138.44,15.08,8.25,25.17,12.29,20.00,4.06,-7.14,4.67,-7.60
BalanceReserve_sy,,,,,11537.68,8.73,10.71,4.43,2.57,-0.96,-38.99,-1.15,-1.51,-1.62,-83.33,107.80,84.95,66.79,875.58,15.79,12.56,20.04,-39.91,11.14,8.60,4.74,45.32,-34.60,1.76,-8.48,10.61,2.87,-7.18,6.15,4.40,6.46,-16.62,2.18,1.51,-1.07,7.64,10.29,-1.18,-8.14,-12.24,-10.78,1.70,4.68,4.52,6.50,7.58,4.06,-7.14,4.67,-7.60
BalanceReserve_qq,,57.08,-4.22,-32.16,57.13,6.49,-2.47,-3.31,-1.98,-25.84,-13.20,-55.00,-76.04,-282.79,184.58,460.99,108.59,-5.66,-11.63,-46.62,-13.71,45.50,-10.33,3.98,41.96,-17.72,19.66,1.77,-6.80,-19.37,7.52,-5.42,10.36,1.51,-1.46,-14.30,-10.14,56.87,-5.02,-73.47,41.49,26.10,104.97,10.43,-4.93,10.81,-1.07,3.87,9.93,-0.60,5.72,-9.92,-1.90,12.04,-6.67
BalanceReserve_sq,,11535.10,-100.00,-32.16,19.25,2.36,-100.00,-3.31,-0.01,-25.84,-100.00,-55.00,-0.25,-0.28,-100.00,460.99,16.69,-2.56,-100.00,-46.62,2.50,6.04,-100.00,3.98,7.18,-1.94,-28.69,-12.61,-2.16,5.75,-1.71,-5.42,7.86,0.35,-4.08,2.10,-9.12,1.28,3.04,2.08,5.42,1.46,-0.23,-2.76,-2.08,4.24,-0.54,1.84,5.55,-2.20,1.58,-3.66,-1.37,8.95,-6.67
BalanceNonshareCapital,380855000,2630202000,2626069000,2641152000,2720987000,2867424000,2938004000,2731623000,2805269000,2703034000,2757999000,2637425000,2725258000,2577404000,2593184000,2718556000,2891772000,2922357000,2859894000,2669308000,2633310000,2802840000,2835177000,2612015000,2728367000,2724477000,2816194000,2264910000,2190161000,2133335000,2060861000,1828000000,1808340000,1833443000,1803364000,1603000000,1696000000,1492000000,1585000000,1615000000,1654000000,1892000000,2010000000,2071000000,2033000000,2240000000,2221000000,2522000000,2585000000,2829000000,2996000000,3014000000,501000000,530000000,537000000
BalanceNonshareCapital_yy,,,,,614.44,9.02,11.88,3.43,3.10,-5.73,-6.13,-3.45,-2.85,-4.65,-5.98,3.08,6.11,13.38,10.29,-1.81,-8.94,-4.09,-0.86,-2.15,3.61,-2.80,-0.67,-13.29,-19.73,-21.70,-26.82,-19.29,-17.43,-14.06,-12.49,-12.31,-6.21,-18.62,-12.11,0.75,-2.48,26.81,26.81,28.24,22.91,18.39,10.50,21.78,27.15,26.29,34.89,19.51,-80.62,-81.27,-82.08
