,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets_sq,,-23.29,-100.00,,138.52,3.98,-50.68,,27.90,-6.06,-100.00,,16.38,-3.41,-100.00,,13.00,-6.87,-100.00,,24.30,4.75,-100.00,,33.57,3.06,-13.46,-25.60,29.09,-2.70,-0.58,-15.14,29.37,3.04,-0.70,-16.89,28.01,4.90,-1.93,-13.75,37.09,-10.21,2.27,0.05,20.80,6.50,-8.79,-5.42,13.45,2.36
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9743000,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.75,,,,,,,,,,,,,
BalanceTotalAssets,4105000,4885000,,21848000,25706000,29894000,,41937000,44212000,39311000,,62214000,60023000,76566000,,82244000,93632000,89680000,,98582000,97859000,99260000,,109415000,104172000,103808000,107502000,118966000,120410000,121831000,123290000,118467000,124316000,127938000,134580000,131830000,138512000,138776000,162305000,168515000,161503000,163855000,169306000,168632000,167450000,163279000,159640000,115136000,117202000,116134000
BalanceTotalAssets_yy,,,,,526.21,511.95,,91.95,71.99,31.50,,48.35,35.76,94.77,,32.20,55.99,17.13,,19.87,4.51,10.68,,10.99,6.45,4.58,,8.73,15.59,17.36,14.69,-0.42,3.24,5.01,9.16,11.28,11.42,8.47,20.60,27.83,16.60,18.07,4.31,0.07,3.68,-0.35,-5.71,-31.72,-30.01,-28.87
BalanceTotalAssets_sy,,,,,26.16,35.38,,31.20,21.96,30.59,,6.58,10.22,3.49,,12.10,16.80,15.41,,21.48,17.72,23.47,,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.51,5.21,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,6.80,4.97,9.33,7.54,5.03,7.09,7.08,9.50,11.96
BalanceTotalAssets_qq,,19.00,-100.00,,17.66,16.29,-100.00,,5.42,-11.09,-100.00,,-3.52,27.56,-100.00,,13.85,-4.22,-100.00,,-0.73,1.43,-100.00,,-4.79,-0.35,3.56,10.66,1.21,1.18,1.20,-3.91,4.94,2.91,5.19,-2.04,5.07,0.19,16.95,3.83,-4.16,1.46,3.33,-0.40,-0.70,-2.49,-2.23,-27.88,1.79,-0.91
BalanceTotalAssets_sq,,1.07,-100.00,,8.86,9.85,-100.00,,1.43,0.34,-100.00,,-1.06,1.55,-100.00,,-1.12,1.77,-100.00,,-0.03,4.76,-100.00,,2.48,0.46,-1.40,0.23,-0.09,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.78,0.67,1.04,0.55,3.07,0.48,3.35,0.82,-0.08,1.95,3.53,0.54,0.06
BalanceCapital,392000,1019000,,16805000,17157000,17910000,,20235000,20791000,22136000,,25207000,26741000,37076000,,37824000,39897000,36591000,,40172000,41400000,42046000,,51073000,46036000,53191000,55258000,59570000,61424000,62360000,64729000,67926000,69918000,69797000,71800000,75747000,77710000,80503000,83709000,83110000,85202000,86253000,88626000,89609000,90344000,89345000,90563000,46845000,46989000,46869000
BalanceCapital_yy,,,,,4276.79,1657.61,,20.41,21.18,23.60,,24.57,28.62,67.49,,50.05,49.20,-1.31,,6.21,3.77,14.91,,27.14,11.20,26.51,,16.64,33.43,17.24,17.14,14.03,13.83,11.93,10.92,11.51,11.14,15.34,16.59,9.72,9.64,7.14,5.87,7.82,6.04,3.58,2.19,-47.72,-47.99,-47.54
BalanceCapital_sy,,,,,32.70,49.80,,40.60,62.97,26.64,,8.02,6.43,10.42,,8.68,23.20,8.04,,13.63,9.28,18.28,,10.47,10.30,9.33,,9.92,13.17,10.82,3.97,16.39,11.48,8.70,8.50,9.50,12.03,9.38,8.04,3.66,4.08,3.73,2.69,6.54,5.27,4.33,5.43,1.67,4.20,4.61
BalanceCapital_qq,,159.95,-100.00,,2.09,4.39,-100.00,,2.75,6.47,-100.00,,6.09,38.65,-100.00,,5.48,-8.29,-100.00,,3.06,1.56,-100.00,,-9.86,15.54,3.89,7.80,3.11,1.52,3.80,4.94,2.93,-0.17,2.87,5.50,2.59,3.59,3.98,-0.72,2.52,1.23,2.75,1.11,0.82,-1.11,1.36,-48.27,0.31,-0.26
BalanceCapital_sq,,1.06,-100.00,,3.04,4.39,-100.00,,0.27,2.42,-100.00,,1.57,5.28,-100.00,,1.85,0.41,-100.00,,2.07,1.86,-100.00,,0.46,-1.04,-0.48,-0.52,2.25,0.69,1.72,2.74,1.50,-0.17,2.71,0.37,1.78,0.07,2.46,-1.60,1.41,1.00,1.84,2.44,0.82,-2.88,1.33,0.57,1.34,-1.93
BalanceShareCapital,500000,500000,,684000,684000,684000,,14893000,684000,14893000,,684000,684000,855000,,855000,855000,855000,,855000,855000,855000,,855000,855000,855000,855000,855000,855000,855000,855000,855000,855000,855000,855000,855000,855000,855000,854000,854000,854000,854000,854000,854000,854000,854000,854000,854000,854000,854000
BalanceShareCapital_yy,,,,,36.80,36.80,,2077.34,,2077.34,,-95.41,,-94.26,,25.00,25.00,,,,,,,,,,,,,,,,,,,,,,-0.12,-0.12,-0.12,-0.12,,,,,,,,
BalanceShareCapital_sy,,,,,15.49,16.30,,7.22,,,,,,,,0.78,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,,-100.00,,-95.41,2077.34,-100.00,,,25.00,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,-0.12,,,,,,,,,,,
BalanceShareCapital_sq,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,14209000,14209000,,,,,,,,,,,0,0,0,0,-49000,-59000,-59000,-59000,-59000,-59000,-59000,-59000,-59000,-59000,-59000,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,-20.41,,,,,,,100.00,100.00,100.00,100.00,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,-26.44,,,,,,,,,,,,,,,,-20.41,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,-20.41,,,,,,,,,,100.00,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.53,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,0,,14209000,16030000,16030000,,,14210000,,,,,23140000,,27369000,30585000,23640000,,23640000,23640000,23640000,,23640000,23640000,23640000,23640000,25640000,25640000,25640000,25640000,33897000,33897000,33885000,33885000,33885000,33885000,31885000,31885000,31885000,31885000,31885000,31885000,31885000,31885000,31885000,31885000,31885000,31885000,31885000
BalanceReserve_yy,,,,,,,,-100.00,-11.35,-100.00,,,-100.00,,,,,2.16,,-13.62,-22.71,,,,,,,8.46,8.46,8.46,8.46,32.20,32.20,32.16,32.16,-0.04,-0.04,-5.90,-5.90,-5.90,-5.90,,,,,,,,,
BalanceReserve_sy,,,,,,,,64.17,42.98,17.63,,,11.59,,,,,7.52,,6.89,12.40,,,,,,,7.79,6.03,2.30,1.91,3.57,3.61,4.07,8.70,8.70,2.20,10.27,12.22,10.93,10.58,,,,,,,,,
BalanceReserve_qq,,,,,12.82,,-100.00,,,-100.00,,,,,-100.00,,11.75,-22.71,-100.00,,,,-100.00,,,,,8.46,,,,32.20,,-0.04,,,,-5.90,,,,,,,,,,,,
BalanceReserve_sq,,,,,6.32,,-100.00,,,1.64,,,,,-100.00,,,-0.34,-100.00,,,,-100.00,,,,,,,,,,,,,,,3.85,,,,,,,,,,,,
BalanceNonshareCapital,,,,0,,0,,610000,693000,1291000,,750000,897000,581000,,789000,749000,27000,,35000,40000,41000,,27000,40000,26000,48000,26000,26000,24000,11000,2000,-1000,31000,9000,-98000,-113000,-163000,-318000,12000,20000,35000,32000,-7000,-22000,-5000,18000,37000,46000,67000
BalanceNonshareCapital_yy,,,,,,,,,,,,22.95,29.44,-55.00,,5.20,-16.50,-95.35,,-95.56,-94.66,51.85,,-22.86,,-36.59,,-3.70,-35.00,-7.69,-77.08,-92.31,-103.85,29.17,-18.18,-5000.00,-11200.00,-625.81,-3633.33,112.24,117.70,121.47,110.06,-158.33,-210.00,-114.29,-43.75,628.57,309.09,1440.00
BalanceNonshareCapital_sy,,,,,,,,,,,,9.38,73.26,37.08,,-23.10,-64.09,-39.30,,-14.34,-27.27,6.60,,17.50,,3.38,,0.71,9.13,12.05,7.49,-6.77,-9.17,19.55,4.45,27.19,8.39,19.18,8.84,10.87,10.22,0.39,-1.87,-0.06,-5.72,-15.73,5.39,6.38,4.73,4.46
BalanceNonshareCapital_qq,,,,,,,,,13.61,86.29,-100.00,,19.60,-35.23,-100.00,,-5.07,-96.40,-100.00,,14.29,2.50,-100.00,,48.15,-35.00,84.62,-45.83,,-7.69,-54.17,-81.82,-150.00,3200.00,-70.97,-1188.89,-15.31,-44.25,-95.09,103.77,66.67,75.00,-8.57,-121.88,-214.29,77.27,460.00,105.56,24.32,45.65
BalanceNonshareCapital_sq,,,,,,,,,-3.94,46.74,-100.00,,10.96,-3.49,-100.00,,-9.05,,-100.00,,-9.18,5.42,-100.00,,2.50,,,,,-3.32,-0.98,,-0.31,0.35,1.56,2.35,-4.04,2.04,0.53,4.80,,-0.52,0.32,-9.68,0.84,-0.08,2.65,8.95,,2.44
BalanceNoncurrentLiabilities,790000,976000,,150000,152000,146000,,436000,337000,639000,,2767000,759000,6624000,,4970000,6308000,12064000,,10579000,10628000,11543000,,6764000,11474000,3609000,7458000,9049000,7181000,10816000,15939000,18587000,18408000,24552000,30214000,21696000,25592000,25042000,24891000,37914000,37550000,33377000,28600000,34685000,40608000,32354000,14551000,13864000,28932000,30377000
BalanceNoncurrentLiabilities_yy,,,,,-80.76,-85.04,,190.67,121.71,337.67,,534.63,125.22,936.62,,79.62,731.09,82.13,,112.86,68.48,-4.32,,-36.06,7.96,-68.73,,33.78,-37.42,199.70,113.72,105.40,156.34,127.00,89.56,16.73,39.03,2.00,-17.62,74.75,46.73,33.28,14.90,-8.52,8.14,-3.06,-49.12,-60.03,-28.75,-6.11
BalanceNoncurrentLiabilities_sy,,,,,20.97,70.54,,103.82,24.91,2.81,,5.76,8.86,9.94,,21.73,48.83,17.09,,8.54,7.75,11.76,,12.25,9.52,7.94,,-8.01,-12.04,-7.94,-3.10,-1.22,-0.60,14.51,5.02,5.51,-4.96,1.45,12.97,14.81,25.16,27.05,13.61,9.81,11.40,1.65,7.06,0.42,6.62,8.91
BalanceNoncurrentLiabilities_qq,,23.54,-100.00,,1.33,-3.95,-100.00,,-22.71,89.61,-100.00,,-72.57,772.73,-100.00,,26.92,91.25,-100.00,,0.46,8.61,-100.00,,69.63,-68.55,106.65,21.33,-20.64,50.62,47.37,16.61,-0.96,33.38,23.06,-28.19,17.96,-2.15,-0.60,52.32,-0.96,-11.11,-14.31,21.28,17.08,-20.33,-55.03,-4.72,108.68,4.99
BalanceNoncurrentLiabilities_sq,,3.90,-100.00,,1.34,4.80,-100.00,,0.63,-5.67,-100.00,,-0.82,1.40,-100.00,,-2.88,-2.64,-100.00,,-1.59,2.32,-100.00,,-2.61,-1.55,-3.01,-3.12,-3.19,-0.56,-0.52,1.12,-0.40,-1.43,,-0.98,-0.79,2.42,-0.10,,-0.39,2.48,-1.49,-1.19,-1.11,-0.67,,-0.46,-0.67,
BalanceNoncurrentTradeLiabilities,777000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,1006.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,146.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,959000,,120000,79000,53000,,332000,239000,536000,,153000,623000,6317000,,4633000,5914000,10979000,,9577000,9610000,10466000,,5122000,11067000,2680000,6436000,5089000,3393000,7900000,13150000,15717000,14913000,20938000,25924000,16441000,19935000,21521000,19245000,31092000,30330000,25444000,20651000,27424000,33678000,9501000,8281000,7852000,22868000,17658000
BalanceNoncurrentBorrowings_yy,,,,,,-94.47,,176.67,202.53,911.32,,-53.92,160.67,1078.54,,2928.10,849.28,73.80,,106.71,62.50,-4.67,,-46.52,15.16,-74.39,,-0.64,-69.34,194.78,104.32,208.84,339.52,165.04,97.14,4.61,33.68,2.78,-25.76,89.11,52.14,18.23,7.31,-11.80,11.04,-62.66,-59.90,-71.37,-32.10,85.85
BalanceNoncurrentBorrowings_sy,,,,,,7.20,,158.88,203.74,108.59,,-1.34,5.09,-0.21,,-1.67,,7.60,,-7.34,3.86,-18.44,,-4.84,-12.40,-14.51,,-10.32,-10.22,-7.34,19.92,4.63,14.73,-14.58,-9.99,-14.36,-15.13,,-14.68,-3.48,-5.38,-12.24,2.92,3.66,-9.38,-9.08,-21.92,-9.54,4.64,4.05
BalanceNoncurrentBorrowings_qq,,,-100.00,,-34.17,-32.91,-100.00,,-28.01,124.27,-100.00,,307.19,913.96,-100.00,,27.65,85.64,-100.00,,0.34,8.91,-100.00,,116.07,-75.78,140.15,-20.93,-33.33,132.83,66.46,19.52,-5.12,40.40,23.81,-36.58,21.25,7.96,-10.58,61.56,-2.45,-16.11,-18.84,32.80,22.80,-71.79,-12.84,-5.18,191.24,-22.78
BalanceNoncurrentBorrowings_sq,,,-100.00,,-5.15,-6.06,-100.00,,-1.08,-0.05,-100.00,,0.76,0.13,-100.00,,-2.58,,-100.00,,-5.42,-2.65,-100.00,,-4.68,-2.64,-6.67,-3.16,-5.58,-1.70,-1.30,1.69,-2.80,-2.94,-1.78,-8.18,-2.30,-0.26,-1.34,-3.29,-2.58,-1.65,-2.64,-5.00,-3.84,-4.06,-1.50,-4.11,-4.20,-1.82
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000,,,,7000000
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.25
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.12
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750000,1944000,,1947000,1796000,1636000,1797000,1529000,1102000,706000,834000,620000,491000,290000,244000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,-15.84,,-21.47,-38.64,-56.85,-53.59,-59.45,-55.44,-58.92,-70.74
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40,-3.30,,24.65,-5.70,-1.68,-9.94,-3.68,-3.97,-3.20,-2.80
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.09,-100.00,,-7.76,-8.91,9.84,-14.91,-27.93,-35.93,18.13,-25.66,-20.81,-40.94,-15.86
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.50,-1.11,,-5.83,-6.09,6.43,-4.04,-4.26,-7.15,-0.08,-4.84,-4.48,-3.62,-3.41
BalanceNoncurrentOtherLiabilities,13000,17000,,30000,73000,93000,,104000,98000,103000,,2614000,136000,307000,,337000,394000,1085000,,1002000,1018000,1077000,,1642000,407000,929000,1022000,3960000,3788000,2916000,2789000,2870000,3495000,3614000,4290000,3505000,3713000,3521000,3699000,5026000,5584000,6136000,6420000,6159000,6224000,6019000,5650000,5521000,5774000,5475000
BalanceNoncurrentOtherLiabilities_yy,,,,,461.54,447.06,,246.67,34.25,10.75,,2413.46,38.78,198.06,,-87.11,189.71,253.42,,197.33,158.38,-0.74,,63.87,-60.02,-13.74,,141.17,830.71,213.89,172.90,-27.53,-7.73,23.94,53.82,22.13,6.24,-2.57,-13.78,43.40,50.39,74.27,73.56,22.54,11.46,-1.91,-11.99,-10.36,-7.23,-9.04
BalanceNoncurrentOtherLiabilities_sy,,,,,44.38,304.13,,-1.28,,10.75,,100.00,48.46,25.00,,80.53,55.75,42.58,,7.20,9.49,20.22,,10.77,10.94,2.28,,6.85,-2.87,3.07,0.12,9.44,1.17,12.81,0.14,9.15,1.66,1.49,4.49,15.80,17.82,2.48,3.02,8.04,8.16,,10.26,0.91,0.53,2.48
BalanceNoncurrentOtherLiabilities_qq,,30.77,-100.00,,143.33,27.40,-100.00,,-5.77,5.10,-100.00,,-94.80,125.74,-100.00,,16.91,175.38,-100.00,,1.60,5.80,-100.00,,-75.21,128.26,10.01,287.48,-4.34,-23.02,-4.36,2.90,21.78,3.40,18.71,-18.30,5.93,-5.17,5.06,35.87,11.10,9.89,4.63,-4.07,1.06,-3.29,-6.13,-2.28,4.58,-5.18
BalanceNoncurrentOtherLiabilities_sq,,0.20,-100.00,,0.18,61.76,-100.00,,5.22,-2.83,-100.00,,-1.16,-1.04,-100.00,,-2.53,-10.13,-100.00,,-0.51,-2.28,-100.00,,0.01,0.21,2.08,-1.01,-2.06,-0.85,-1.36,0.27,0.10,1.26,,0.26,-0.06,3.24,-0.20,0.65,-0.02,1.12,-0.32,2.20,,-1.06,0.55,1.38,0.37,0.22
BalanceCurrentLiabilities,2923000,2890000,,4893000,8397000,11838000,,20656000,22391000,15245000,,32740000,31626000,32285000,,38661000,46678000,40998000,,47796000,45791000,45630000,,51551000,46622000,46982000,44738000,50321000,51779000,48631000,42611000,31952000,35991000,33558000,32557000,34257000,35323000,33394000,54023000,47479000,38731000,44190000,52048000,44345000,36520000,41585000,54508000,54390000,41235000,38821000
BalanceCurrentLiabilities_yy,,,,,187.27,309.62,,322.15,166.65,28.78,,58.50,41.24,111.77,,18.08,47.59,26.99,,23.63,-1.90,11.30,,7.86,1.81,2.96,,-2.39,11.06,3.51,-4.75,-36.50,-30.49,-30.99,-23.59,7.21,-1.86,-0.49,65.93,38.60,9.65,32.33,-3.66,-6.60,-5.71,-5.89,4.73,22.65,12.91,-6.65
BalanceCurrentLiabilities_sy,,,,,55.42,44.90,,23.06,21.53,6.53,,53.90,37.56,1.30,,0.40,6.41,26.99,,20.82,31.94,20.40,,8.51,13.72,20.43,,3.67,6.62,4.48,9.65,10.73,14.23,16.18,14.94,8.43,13.69,3.58,9.61,13.08,16.55,10.23,7.72,1.91,-1.16,6.45,4.70,14.90,21.56,24.10
BalanceCurrentLiabilities_qq,,-1.13,-100.00,,71.61,40.98,-100.00,,8.40,-31.91,-100.00,,-3.40,2.08,-100.00,,20.74,-12.17,-100.00,,-4.19,-0.35,-100.00,,-9.56,0.77,-4.78,12.48,2.90,-6.08,-12.38,-25.01,12.64,-6.76,-2.98,5.22,3.11,-5.46,61.77,-12.11,-18.42,14.09,17.78,-14.80,-17.65,13.87,31.08,-0.22,-24.19,-5.85
BalanceCurrentLiabilities_sq,,-18.58,-100.00,,16.28,23.77,-100.00,,13.98,1.58,-100.00,,-1.66,0.82,-100.00,,-5.50,8.68,-100.00,,1.15,-2.11,-100.00,,3.18,0.16,-4.23,3.00,-0.50,11.55,-3.02,3.88,1.20,6.17,1.22,-3.05,3.61,0.14,1.38,3.82,-0.04,2.03,0.36,2.87,-1.46,7.69,0.85,6.43,-0.14,2.50
BalanceCurrentTradePayablesv,2889000,1780000,,3185000,6556000,9915000,,13624000,18008000,7858000,,16175000,13204000,4922000,,8284000,12727000,11460000,,10682000,9147000,14278000,,22219000,21939000,13025000,11270000,12016000,14168000,9333000,12196000,7706000,13355000,16033000,18541000,13018000,16536000,14030000,19010000,24557000,20364000,22541000,24693000,25037000,24217000,23771000,18582000,20596000,22130000,23714000
BalanceCurrentTradePayablesv_yy,,,,,126.93,457.02,,327.76,174.68,-20.75,,18.72,-26.68,-37.36,,-48.79,-3.61,132.83,,28.95,-28.13,24.59,,108.00,139.85,-8.78,,-45.92,-35.42,-28.35,8.22,-35.87,-5.74,71.79,52.03,68.93,23.82,-12.49,2.53,88.64,23.15,60.66,29.89,1.95,18.92,5.46,-24.75,-17.74,-8.62,-0.24
BalanceCurrentTradePayablesv_sy,,,,,77.80,32.23,,18.58,29.67,16.49,,18.72,30.85,-4.89,,3.51,2.28,19.68,,-2.41,21.27,6.64,,6.78,15.36,13.98,,4.28,3.59,2.88,-0.10,14.14,10.21,18.32,16.90,12.69,4.22,1.81,13.17,11.52,18.78,22.89,17.14,18.92,11.36,5.96,8.43,11.78,5.71,14.86
BalanceCurrentTradePayablesv_qq,,-38.39,-100.00,,105.84,51.24,-100.00,,32.18,-56.36,-100.00,,-18.37,-62.72,-100.00,,53.63,-9.96,-100.00,,-14.37,56.09,-100.00,,-1.26,-40.63,-13.47,6.62,17.91,-34.13,30.68,-36.82,73.31,20.05,15.64,-29.79,27.02,-15.15,35.50,29.18,-17.07,10.69,9.55,1.39,-3.28,-1.84,-21.83,10.84,7.45,7.16
BalanceCurrentTradePayablesv_sq,,-29.50,-100.00,,10.05,7.10,-100.00,,32.18,-4.10,-100.00,,4.74,1.50,-100.00,,-1.74,7.23,-100.00,,-1.46,-3.96,-100.00,,-1.26,0.33,-11.47,7.59,0.56,3.18,-7.93,4.21,0.06,4.98,-0.46,3.82,1.31,-5.22,4.32,5.00,4.28,1.18,5.03,9.09,0.41,-0.28,-1.18,8.84,-3.08,5.22
BalanceCurrentBorrowings,,481000,,448000,372000,320000,,3282000,1315000,4307000,,7927000,9120000,12174000,,15638000,13164000,14560000,,16669000,16368000,15786000,,17749000,14534000,17182000,18173000,16701000,17595000,16937000,14861000,15489000,15721000,8963000,6127000,14136000,13903000,15479000,27560000,10984000,11111000,14942000,20779000,11923000,4849000,8777000,26673000,25528000,10993000,8222000
BalanceCurrentBorrowings_yy,,,,,,-33.47,,632.59,253.49,1245.94,,141.53,593.54,182.66,,97.28,44.34,19.60,,6.59,24.34,8.42,,6.48,-11.20,8.84,,-5.90,21.06,-1.43,-18.22,-7.26,-10.65,-47.08,-58.77,-8.74,-11.56,72.70,349.81,-22.30,-20.08,-3.47,-24.60,8.55,-56.36,-41.26,28.37,114.11,126.71,-6.32
BalanceCurrentBorrowings_sy,,,,,,12.50,,-28.51,-6.87,-10.34,,21.83,54.61,0.76,,-17.32,7.74,8.02,,-13.42,31.55,21.53,,5.98,3.41,8.71,,21.76,13.24,8.08,7.70,-3.46,20.23,29.07,21.10,-2.05,8.92,-26.40,-6.86,-0.40,-3.47,7.15,7.76,7.37,0.73,-3.59,16.25,14.46,15.32,20.92
BalanceCurrentBorrowings_qq,,,-100.00,,-16.96,-13.98,-100.00,,-59.93,227.53,-100.00,,15.05,33.49,-100.00,,-15.82,10.60,-100.00,,-1.81,-3.56,-100.00,,-18.11,18.22,5.77,-8.10,5.35,-3.74,-12.26,4.23,1.50,-42.99,-31.64,130.72,-1.65,11.34,78.05,-60.15,1.16,34.48,39.06,-42.62,-59.33,81.01,203.90,-4.29,-56.94,-25.21
BalanceCurrentBorrowings_sq,,,-100.00,,1.88,-2.98,-100.00,,0.38,22.50,-100.00,,-3.36,12.83,-100.00,,-14.24,5.38,-100.00,,-1.81,-3.56,-100.00,,4.68,11.95,2.41,-3.47,-1.07,8.55,1.53,3.30,-3.50,4.31,-5.44,-10.98,2.54,-0.81,1.76,-6.82,0.24,3.58,-1.54,-3.16,0.67,2.96,2.05,-2.69,,0.60
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,,,,4000
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.29
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6058.95
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939000,981000,,1198000,1298000,1369000,1057000,962000,1063000,1084000,1117000,1107000,1075000,940000,569000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.23,39.55,,-19.70,-18.10,-20.82,5.68,15.07,1.13,-13.28,-49.06
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15,-10.45,,3.39,3.52,3.78,-0.55,2.52,1.14,-2.82,-11.20
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,-100.00,,8.35,5.47,-22.79,-8.99,10.50,1.98,3.04,-0.90,-2.89,-12.56,-39.47
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.30,-1.95,,8.35,-5.68,6.48,-2.12,-0.24,0.58,1.22,-0.82,-2.91,-4.66,-4.34
BalanceCurrentOtherLiabilities,27000,526000,,1130000,1297000,1489000,,3548000,1845000,3080000,,8638000,9302000,15189000,,14739000,20787000,14978000,,20445000,20276000,15566000,,11583000,10149000,16775000,15295000,21604000,20016000,22361000,15554000,8757000,6915000,8562000,7889000,6392000,3903000,3885000,6255000,10640000,5887000,5650000,5614000,6322000,6370000,7835000,8146000,7191000,7172000,6312000
