,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2
BalanceTotalAssets,,23946000,,23532000,,56531000,54934000,54546000,,75642000,78267000,82100000,,91973000,94445000,91769000,89704000,83272000,82406000,81366000,94368000,238785000,247548000,142176000,132048000,112257000,92381000,90231000,90488000,94703000,97080000,101111000,112828000,120463000,122255000,123215000,132103000,106613000,199626000,225363000,214716000,278326000,283459000,286107000,307483000,290156000,286534000,282850000
BalanceTotalAssets_yy,,,,,,136.08,,131.80,,33.81,42.47,50.52,,21.59,20.67,11.78,,-9.46,-12.75,-11.34,5.20,186.75,200.40,74.74,39.93,-52.99,-62.68,-36.54,-31.47,-15.64,5.09,12.06,24.69,27.20,25.93,21.86,17.08,-11.50,63.29,82.90,62.54,161.06,42.00,26.95,43.20,4.25,1.08,-1.14
BalanceTotalAssets_sy,,,,,,5.43,,-2.25,,9.73,5.55,5.68,,20.75,13.92,11.78,,-1.70,-4.24,-4.94,5.20,4.00,4.46,4.84,10.52,5.75,-6.87,-14.18,10.51,-15.00,-7.16,9.11,15.96,16.76,15.54,-0.02,0.72,-3.06,-2.93,-2.08,4.13,-6.98,-6.12,-1.78,-11.53,-5.90,-9.36,-6.33
BalanceTotalAssets_qq,,,-100.00,,-100.00,,-2.82,-0.71,-100.00,,3.47,4.90,-100.00,,2.69,-2.83,-2.25,-7.17,-1.04,-1.26,15.98,153.04,3.67,-42.57,-7.12,-14.99,-17.71,-2.33,0.28,4.66,2.51,4.15,11.59,6.77,1.49,0.79,7.21,-19.30,87.24,12.89,-4.72,29.63,1.84,0.93,7.47,-5.64,-1.25,-1.29
BalanceTotalAssets_sq,,,-1.46,,-100.00,,-2.36,-0.05,-100.00,,-0.41,1.04,-100.00,,-0.80,1.61,-100.00,5.56,-0.44,-0.20,-7.31,8.28,-0.88,-1.56,-8.16,6.91,-1.88,-1.68,-1.14,0.48,1.20,7.95,-1.73,1.46,-1.20,0.24,-1.19,0.83,-1.13,1.51,-1.01,-4.65,1.84,-0.03,-1.12,-5.14,-0.16,-0.43
BalanceCapital,,11979000,,12589000,,49018000,50733000,49646000,,53241000,55778000,55249000,,55603000,66394000,56129000,57580000,49813000,50416000,51337000,51066000,51178000,51576000,51186000,52606000,49188000,42394000,41734000,40820000,43844000,43837000,43792000,51497000,52865000,52050000,51780000,59989000,25000,7192000,69199000,76125000,73252000,77860000,67416000,63505000,19092000,10158000,-587000
BalanceCapital_yy,,,,,,309.20,,294.36,,8.62,9.94,11.29,,4.44,19.03,1.59,,-10.41,-24.07,-8.54,-11.31,2.74,2.30,-0.29,3.02,-3.89,-17.80,-18.47,-22.40,-10.86,3.40,4.93,26.16,20.58,18.74,18.24,16.49,-99.95,-86.18,33.64,26.90,292908.01,982.59,-2.58,-16.58,-73.94,-86.95,-100.87
BalanceCapital_sy,,,,,,11.94,,-2.99,,-1.82,-0.85,10.48,,11.58,14.27,1.59,,7.50,-4.18,-6.00,0.73,7.08,5.10,3.93,6.78,3.10,3.60,9.59,-1.14,-5.42,0.12,2.17,9.10,9.30,8.85,7.33,6.28,-0.06,-0.78,-1.82,0.30,-9.21,-10.00,-7.62,-16.58,-23.05,-31.52,-39.82
BalanceCapital_qq,,,-100.00,,-100.00,,3.50,-2.14,-100.00,,4.77,-0.95,-100.00,,19.41,-15.46,2.59,-13.49,1.21,1.83,-0.53,0.22,0.78,-0.76,2.77,-6.50,-13.81,-1.56,-2.19,7.41,-0.02,-0.10,17.59,2.66,-1.54,-0.52,15.85,-99.96,28668.00,862.17,10.01,-3.77,6.29,-13.41,-5.80,-69.94,-46.79,-105.78
BalanceCapital_sq,,,5.98,,-100.00,,2.90,-2.14,-100.00,,1.97,2.09,-100.00,,2.19,-0.65,-100.00,-5.93,1.01,-4.61,-2.77,2.78,-0.10,-0.08,1.32,1.34,1.30,-0.84,0.30,-1.98,0.83,0.24,2.34,-0.10,0.70,0.50,0.65,-0.12,2.26,0.70,1.07,-3.77,0.58,-4.28,0.56,-18.25,0.72,-2.82
BalanceShareCapital,,6475000,,6475000,,11475000,11475000,11475000,,11475000,11649000,11649000,,11797000,11997000,11997000,12307000,12307000,12307000,12307000,12307000,12307000,12307000,12307000,12307000,12307000,12307000,12307000,12307000,12307000,12307000,12307000,13501000,13501000,13501000,13501000,13501000,13501000,13501000,32669000,32669000,32669000,32669000,32669000,36519000,36519000,36519000,32669000
BalanceShareCapital_yy,,,,,,77.22,,77.22,,,1.52,1.52,,2.81,2.99,2.99,,4.32,2.58,2.58,,,,,,,,,,,,,9.70,9.70,9.70,9.70,,,,141.97,141.97,141.97,141.97,,11.78,11.78,11.78,
BalanceShareCapital_sy,,,,,,,,,,,0.03,0.03,,,,,,2.16,0.02,0.02,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,-100.00,,,,-100.00,,1.52,,-100.00,,1.70,,2.58,,,,,,,,,,,,,,,,9.70,,,,,,,141.97,,,,,11.78,,,-10.54
BalanceShareCapital_sq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,-27000,-27000,-27000,-64000,-312000,-111000,-111000,-112000,-12000,-12000,-12000,-12000,-12000,-12000,-12000,-12000,-12000,-12000,-12000,-12000,-12000,-12000,-12000,-12000,-12000
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1055.56,-311.11,-311.11,-75.00,96.15,89.19,89.19,89.29,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-581.14,-248.02,-114.43,-42.35,39.36,33.34,94.60,94.64,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,-137.04,-387.50,64.42,,-0.90,89.29,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.28,-42.35,-3.44,,-0.45,44.60,,,,,,,,,,,,,,,,
BalanceReserve,,6863000,,6400000,,35759000,36992000,36401000,,36344000,35159000,39495000,,35527000,41548000,38487000,37758000,39055000,40190000,37860000,36465000,37093000,36764000,37980000,37895000,39329000,39129000,41457000,41918000,41917000,41916000,41352000,45029000,45029000,45029000,8202000,16873000,16238000,13717000,15057000,15057000,17576000,17576000,46478000,42628000,42627000,42627000,42627000
BalanceReserve_yy,,,,,,421.04,,468.77,,1.64,-4.96,8.50,,-2.25,18.17,-2.55,,9.93,-3.27,-1.63,-3.42,-5.02,-8.52,0.32,3.92,6.03,6.43,9.15,10.62,6.58,7.12,-0.25,7.42,7.42,7.43,-80.17,-62.53,-63.94,-69.54,83.58,-10.76,8.24,28.13,208.68,183.11,142.53,142.53,-8.29
BalanceReserve_sy,,,,,,2.05,,10.69,,7.90,9.02,9.34,,3.23,18.17,4.63,,7.61,3.58,1.13,7.50,4.58,-5.68,-1.85,3.92,0.13,6.43,4.45,8.97,7.80,7.12,-4.78,27.64,5.92,38.58,-6.69,-11.40,-20.91,-19.41,3.75,1.45,3.46,3.45,,0.02,,5.54,-0.04
BalanceReserve_qq,,,-100.00,,-100.00,,3.45,-1.60,-100.00,,-3.26,12.33,-100.00,,16.95,-7.37,-1.89,3.44,2.91,-5.80,-3.68,1.72,-0.89,3.31,-0.22,3.78,-0.51,5.95,1.11,,,-1.35,8.89,,,-81.79,105.72,-3.76,-15.53,9.77,,16.73,,164.44,-8.28,,,
BalanceReserve_sq,,,-0.96,,-100.00,,0.92,2.56,-100.00,,0.28,12.33,-100.00,,4.21,1.73,-100.00,1.92,1.35,-0.29,-4.37,0.04,-0.80,3.31,-0.22,-0.19,-0.26,5.95,-0.18,,,29.88,1.14,,,-4.27,-0.28,-0.13,,7.43,,0.02,,0.40,,,,
BalanceNonshareCapital,,,,,,,,,,,705000,,,4403000,,788000,900000,1135000,1135000,955000,1075000,29198000,29340000,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,-100.00,,,-74.22,,21.19,19.44,2472.51,2485.02,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,8.33,,,-11.02,,21.19,19.44,2223.41,71.08,-38.79,-50.00,-78.57,-84.62,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,-100.00,,,-100.00,,14.21,26.11,,-15.86,12.57,2616.09,0.49,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,-100.00,26.11,,,,1308.05,0.49,-52.57,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,,8612000,,8406000,,337000,121000,289000,,5778000,6755000,9646000,,12236000,11722000,17686000,12865000,11050000,10196000,9173000,12095000,91023000,100479000,1173000,1349000,7000,51000,1000,1000,6000,11197000,11000,11000,3000,3000,1000,1000,10002000,15272000,44687000,55482000,83858000,76412000,81668000,81558000,51148000,64007000,596000
BalanceNoncurrentLiabilities_yy,,,,,,-96.09,,-96.56,,1614.54,5482.64,3237.72,,111.77,73.53,83.35,,-9.69,-13.02,-48.13,-5.99,723.74,885.47,-87.21,-88.85,-99.99,-99.95,-99.91,-99.93,-14.29,21854.90,1000.00,1000.00,-50.00,-99.97,-90.91,-90.91,333300.00,508966.65,4468600.00,5548100.00,738.41,400.34,82.76,47.00,-39.01,-16.23,-99.27
BalanceNoncurrentLiabilities_sy,,,,,,-24.08,,-24.10,,7.18,1397.38,10.74,,97.10,-1.54,83.35,,-4.84,9.32,-4.79,-5.99,115.59,125.14,30.66,6.88,-34.16,-35.16,-54.40,402.35,-18.36,-15.13,0.33,-20.39,-29.78,-31.28,-16.16,-17.52,62.89,5.82,-11.42,-8.14,-10.15,-0.57,18.41,-27.90,-39.01,-18.53,-28.12
BalanceNoncurrentLiabilities_qq,,,-100.00,,-100.00,,-64.09,138.84,-100.00,,16.91,42.80,-100.00,,-4.20,50.88,-27.26,-14.11,-7.73,-10.03,31.85,652.57,10.39,-98.83,15.00,-99.48,628.57,-98.04,,500.00,186516.67,-99.90,,-72.73,,-66.67,,1000100.00,52.69,192.61,24.16,51.14,-8.88,6.88,-0.13,-37.29,25.14,-99.07
BalanceNoncurrentLiabilities_sq,,,-15.58,,-100.00,,-3.85,-0.53,-100.00,,16.91,-9.42,-100.00,,-4.20,-5.22,-100.00,-14.11,-6.28,0.32,-8.72,228.08,2.82,-3.86,-4.80,-30.53,-0.30,-11.35,,-7.02,1.74,-14.43,,-5.42,,-4.27,,3.46,,3.54,-0.06,1.19,-1.73,-1.92,-1.49,-15.90,-1.51,-11.87
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,12184000,8162000,7308000,,9203000,78928000,88174000,927000,1036000,6000,,,,,11183000,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,-24.47,867.02,1106.54,,-88.74,-99.99,-100.00,-100.00,-100.00,-100.00,,,,,-100.00,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,-24.47,431.04,554.46,,-39.94,-45.07,-48.96,-47.36,-54.13,-54.48,,,,,-40.10,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,-33.01,-10.46,-100.00,,757.63,11.71,-98.95,11.76,-99.42,-100.00,,,,,-100.00,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,-33.01,-7.51,-45.56,,379.22,7.26,-49.08,8.00,-48.85,-52.24,,,,,-47.36,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,0,,0,,241000,66000,289000,,5446000,6545000,9314000,,7314000,8476000,8536000,,,,3859000,,,,108000,108000,,50000,,,5000,5000,3000,3000,1000,1000,,,10000000,15270000,44600000,55395000,83289000,75842000,81099000,80989000,50552000,63411000,
BalanceNoncurrentBorrowings_yy,,,,,,,,,,2159.75,9816.67,3122.84,,34.30,29.50,-8.35,,-100.00,-100.00,-54.79,,,,-97.20,,,,-100.00,-100.00,,-90.00,,,-80.00,-80.00,-100.00,-100.00,999900.00,1526900.00,,,732.89,396.67,81.84,46.20,-39.31,-16.39,-100.00
BalanceNoncurrentBorrowings_sy,,,,,,,,,,1066.16,-34.29,-31.79,,34.30,29.50,-8.35,,6.69,6.16,-2.04,,,,-44.94,,,,-75.62,-62.76,,-43.49,,,-47.63,-42.71,-19.36,-25.98,62.89,22.01,,,-10.89,0.18,20.17,-32.34,-39.31,-21.60,-7.16
BalanceNoncurrentBorrowings_qq,,,,,,,-72.61,337.88,-100.00,,20.18,42.31,-100.00,,15.89,0.71,-100.00,,,,-100.00,,,,,-100.00,,-100.00,,,,-40.00,,-66.67,,-100.00,,,52.70,192.08,24.20,50.35,-8.94,6.93,-0.14,-37.58,25.44,-100.00
BalanceNoncurrentBorrowings_sq,,,,,,,-37.34,-5.67,-100.00,,24.64,-10.44,-100.00,,4.65,-2.18,-100.00,,,,-100.00,,,,,-50.40,,-32.92,,,,-25.70,,-13.70,,-6.33,,,-3.16,-3.95,1.02,0.03,-0.13,-4.92,-0.62,1.38,-4.60,0.08
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,8612000,,8406000,,96000,55000,0,,332000,210000,332000,,4922000,3246000,9150000,681000,2888000,2888000,5314000,2892000,12095000,12305000,138000,205000,1000,1000,1000,1000,1000,9000,8000,8000,2000,2000,1000,1000,2000,2000,87000,87000,569000,570000,569000,569000,596000,596000,596000
BalanceNoncurrentOtherLiabilities_yy,,,,,,-98.89,,-100.00,,245.83,281.82,,,1382.53,1445.71,2656.02,,-41.32,-11.03,-41.92,324.67,318.80,326.07,-97.40,-92.91,-99.99,-99.99,-99.28,-99.51,,800.00,700.00,700.00,100.00,-77.78,-87.50,-87.50,,,8600.00,8600.00,28350.00,28400.00,554.02,554.02,4.75,4.56,4.75
BalanceNoncurrentOtherLiabilities_sy,,,,,,-15.02,,-5.38,,132.45,281.82,,,45.87,-19.92,51.03,,-9.80,14.55,-11.66,150.32,353.70,166.37,27.32,-17.83,-33.16,-5.13,-27.73,14.42,,61.91,165.59,88.38,-10.64,-32.85,-31.46,-6.82,,,2.86,11.91,-2.08,-6.80,-10.28,-21.24,-18.23,-15.83,-26.50
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,-100.00,,-42.71,-100.00,,,-36.75,58.10,-100.00,,-34.05,181.89,-92.56,324.08,,84.00,-45.58,318.22,1.74,-98.88,48.55,-99.51,,,,,800.00,-11.11,,-75.00,,-50.00,,100.00,,4250.00,,554.02,0.18,-0.18,,4.75,,
BalanceNoncurrentOtherLiabilities_sq,,,-2.62,,-100.00,,-16.54,3.65,,,0.46,3.03,-100.00,,4.94,-4.78,-96.28,148.10,,17.47,-15.82,39.17,-4.23,-1.32,-14.00,19.38,,,,,,-11.11,,-5.76,,-6.02,,-6.67,,12.34,,-10.17,-2.33,-0.94,,-11.28,,
BalanceCurrentLiabilities,,3355000,,2537000,,7176000,4080000,4611000,,16623000,15029000,17205000,,19731000,16329000,17166000,18359000,21274000,20659000,19901000,30132000,67386000,66153000,89817000,78093000,63062000,49936000,48496000,49667000,50853000,42046000,57308000,61320000,67595000,70202000,71434000,72113000,96586000,177162000,111477000,83109000,121216000,129187000,137023000,162420000,219916000,212369000,282841000
BalanceCurrentLiabilities_yy,,,,,,113.89,,81.75,,131.65,268.36,273.13,,18.70,8.65,-0.23,,7.82,26.52,15.93,64.13,216.75,220.21,351.32,159.17,-6.42,-24.51,-46.01,-36.40,-19.36,-15.80,18.17,23.46,32.92,66.96,24.65,17.60,42.89,152.36,56.06,15.25,25.50,-27.08,22.92,95.43,81.42,64.39,106.42
BalanceCurrentLiabilities_sy,,,,,,19.20,,-4.36,,54.54,52.47,21.14,,35.66,8.65,25.15,,-1.18,-18.46,5.06,-0.95,-8.92,3.31,18.48,7.50,11.33,8.59,-11.89,27.69,-14.66,1.78,17.68,26.63,28.28,46.94,-10.49,-5.18,-4.34,2.74,14.40,15.25,18.21,0.74,18.58,-4.43,12.25,14.08,11.76
BalanceCurrentLiabilities_qq,,,-100.00,,-100.00,,-43.14,13.01,-100.00,,-9.59,14.48,-100.00,,-17.24,5.13,6.95,15.88,-2.89,-3.67,51.41,123.64,-1.83,35.77,-13.05,-19.25,-20.81,-2.88,2.41,2.39,-17.32,36.30,7.00,10.23,3.86,1.75,0.95,33.94,83.42,-37.08,-25.45,45.85,6.58,6.07,18.53,35.40,-3.43,33.18
BalanceCurrentLiabilities_sq,,,-4.33,,-100.00,,-13.90,13.01,-100.00,,-9.59,4.38,-100.00,,-17.24,17.33,-100.00,15.88,-6.06,-3.38,-12.42,13.07,-4.42,21.80,-20.83,16.74,-9.38,7.46,-6.12,2.26,-5.48,36.41,-5.62,6.70,-7.61,1.23,-7.61,18.62,-8.32,1.36,-1.97,-2.56,6.46,2.88,2.83,9.98,0.34,2.21
BalanceCurrentTradePayablesv,,2264000,,1236000,,1854000,2331000,2731000,,6316000,6200000,6154000,,6238000,5203000,6428000,18276000,21192000,20360000,4387000,29867000,63811000,62930000,88949000,77280000,62845000,49719000,48484000,49655000,22892000,6894000,27257000,28577000,24584000,25874000,25451000,25351000,72364000,177149000,69838000,83085000,50225000,58969000,38128000,82699000,143647000,124395000,122625000
BalanceCurrentTradePayablesv_yy,,,,,,-18.11,,120.95,,240.67,165.98,125.34,,-1.23,-16.08,4.45,,239.72,291.31,-31.75,63.42,201.11,209.09,1927.56,158.75,-1.51,-20.99,-45.49,-35.75,-63.57,-86.13,-43.78,-42.45,7.39,275.31,-6.63,-11.29,194.35,584.66,174.40,227.74,-30.59,-66.71,-45.41,-0.46,186.01,110.95,221.61
BalanceCurrentTradePayablesv_sy,,,,,,-9.85,,6.44,,30.44,14.40,24.30,,35.68,33.36,5.30,,-17.74,-15.26,-26.74,30.84,5.18,26.56,13.63,-2.87,5.08,-14.40,-1.48,-24.44,-8.04,-12.74,-17.14,-1.88,1.78,23.63,1.85,-10.25,7.70,13.98,-2.19,4.18,-12.47,-25.97,-45.41,-0.46,20.54,1.74,4.42
BalanceCurrentTradePayablesv_qq,,,-100.00,,-100.00,,25.73,17.16,-100.00,,-1.84,-0.74,-100.00,,-16.59,23.54,184.32,15.96,-3.93,-78.45,580.81,113.65,-1.38,41.35,-13.12,-18.68,-20.89,-2.48,2.42,-53.90,-69.88,295.37,4.84,-13.97,5.25,-1.63,-0.39,185.45,144.80,-60.58,18.97,-39.55,17.41,-35.34,116.90,73.70,-13.40,-1.42
BalanceCurrentTradePayablesv_sq,,,-9.61,,-100.00,,-15.47,17.16,-100.00,,-24.16,12.19,-100.00,,-16.59,-4.31,-100.00,15.35,-10.70,-27.96,-9.91,33.05,-3.96,-2.67,-13.12,38.85,-16.46,4.53,-0.43,1.26,-9.98,14.41,-4.12,6.81,-16.44,4.97,-9.32,25.14,-8.51,4.30,-1.28,0.18,0.59,2.24,-6.91,16.26,-12.82,1.73
BalanceCurrentBorrowings,,0,,350000,,3460000,,198000,,5779000,4203000,4491000,,6377000,5280000,4572000,,,,11343000,,,,,,,,,,,,,,,,,,8721000,,,,8538000,8022000,18605000,,9979000,20891000,89217000
BalanceCurrentBorrowings_yy,,,,,,,,-43.43,,67.02,,2168.18,,10.35,25.62,1.80,,-100.00,-100.00,148.10,,,,-100.00,,,,,,,,,,,,,,,,,,-2.10,,,,16.88,160.42,379.53
BalanceCurrentBorrowings_sy,,,,,,,,-13.32,,31.52,,9.54,,-48.15,-14.64,-17.76,,-18.80,-33.62,27.17,,,,23.30,,,,,,,,,,,,,,,,,,-0.44,,,,6.94,10.31,-4.28
BalanceCurrentBorrowings_qq,,,,,-100.00,,-100.00,,-100.00,,-27.27,6.85,-100.00,,-17.20,-13.41,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,-100.00,,,,-6.04,131.92,-100.00,,109.35,327.06
BalanceCurrentBorrowings_sq,,,,,-100.00,,-26.07,,-100.00,,-3.90,3.19,-100.00,,-31.62,-13.41,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,0.07,,,,0.92,2.18,0.28,,33.10,2.73
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,1040000,,894000,,1498000,1480000,1263000,,2646000,1968000,3459000,,2044000,2328000,2175000,83000,82000,299000,2721000,265000,3575000,3223000,868000,813000,217000,217000,12000,12000,27961000,35152000,30051000,32743000,43011000,44328000,45983000,46762000,1815000,13000,114000,24000,4502000,1938000,22442000,21881000,16471000,16451000,15425000
BalanceCurrentOtherLiabilities_yy,,,,,,44.04,,41.28,,76.64,32.97,173.87,,-22.75,18.29,-37.12,,-95.99,-87.16,25.10,219.28,4259.76,977.93,-68.10,206.79,-93.93,-93.27,-98.62,-98.52,12785.25,16099.08,250325.00,272758.33,53.82,26.10,53.02,42.82,-95.78,-99.97,-99.75,-99.95,148.04,14807.69,19585.96,91070.83,265.86,748.86,-31.27
BalanceCurrentOtherLiabilities_sy,,,,,,41.60,,41.28,,52.79,18.14,26.25,,-41.86,14.67,83.43,,45.62,-23.24,-3.11,71.74,1.35,-19.66,-40.36,30.74,15.33,-48.19,-38.40,-61.87,-12.42,8.45,70.70,61.78,44.06,20.37,-8.62,3.59,7.81,5.25,-2.17,24.13,8.03,39.76,-14.25,14.23,43.44,9.04,-20.36
BalanceCurrentOtherLiabilities_qq,,,-100.00,,-100.00,,-1.20,-14.66,-100.00,,-25.62,75.76,-100.00,,13.89,-6.57,-96.18,-1.20,264.63,810.03,-90.26,1249.06,-9.85,-73.07,-6.34,-73.31,,-94.47,,232908.33,25.72,-14.51,8.96,31.36,3.06,3.73,1.69,-96.12,-99.28,776.92,-78.95,18658.33,-56.95,1058.00,-2.50,-24.72,-0.12,-6.24
BalanceCurrentOtherLiabilities_sq,,,0.21,,-100.00,,1.47,-13.77,-100.00,,2.64,10.11,-100.00,,30.79,68.85,-100.00,-26.08,-6.04,72.30,-90.26,8.43,-7.12,-12.17,-36.44,4.88,,62.56,,-1.94,11.06,29.24,-3.66,12.40,-4.52,-0.40,2.92,8.08,5.41,46.37,18.43,31.41,4.12,20.00,-4.16,13.88,-0.55,-13.62
BalanceReckoning,,51000,,57000,,364000,269000,419000,,1882000,2658000,3101000,,5072000,3518000,3991000,,,,1450000,,,,,,,,,,,,,,,,,,13686000,,41525000,,57951000,60258000,57848000,57840000,49819000,50632000,55574000
BalanceReckoning_yy,,,,,,613.73,,635.09,,417.03,888.10,640.10,,169.50,32.36,28.70,,-100.00,-100.00,-63.67,,,,-100.00,,,,,,,,,,,,,,,,,,323.43,,39.31,,-14.03,-15.97,-3.93
BalanceReckoning_sy,,,,,,5.90,,9.36,,19.62,452.77,6.30,,121.27,18.14,28.70,,-44.37,-45.65,-32.81,,,,-2.35,,,,,,,,,,,,,,,,,,10.32,,-18.46,,-13.88,-2.80,-1.12
BalanceReckoning_qq,,,-100.00,,-100.00,,-26.10,55.76,-100.00,,41.23,16.67,-100.00,,-30.64,13.45,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,-100.00,,-100.00,,3.98,-4.00,-0.01,-13.87,1.63,9.76
BalanceReckoning_sq,,,7.71,,-54.90,,4.01,11.50,-100.00,,22.43,3.84,-100.00,,5.22,10.13,-100.00,,,,-3.07,,,,,,,,,,,,,,,,,,-24.54,,2.64,,-5.04,-3.20,0.52,-10.92,1.76,-3.62
BalanceTotalEquityAndLiabilities,0,23946000,0,23532000,0,56531000,54934000,54546000,0,75642000,78267000,82100000,0,91973000,94445000,91769000,89704000,83272000,82406000,81366000,94368000,238785000,247548000,142176000,132048000,112257000,92381000,90231000,90488000,94703000,97080000,101111000,112828000,120463000,122255000,123215000,132103000,106613000,199626000,225363000,214716000,278326000,283459000,286107000,307483000,290156000,286534000,282850000
BalanceTotalEquityAndLiabilities_yy,,,,,,136.08,,131.80,,33.81,42.47,50.52,,21.59,20.67,11.78,,-9.46,-12.75,-11.34,5.20,186.75,200.40,74.74,39.93,-52.99,-62.68,-36.54,-31.47,-15.64,5.09,12.06,24.69,27.20,25.93,21.86,17.08,-11.50,63.29,82.90,62.54,161.06,42.00,26.95,43.20,4.25,1.08,-1.14
