,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceInventory_qq,,2.95,19.90,-10.43,-1.42,29.65,-17.88,-19.06,19.32,2.23,2.68,-3.18,-3.39,-5.34,-100.00,,7.63,-7.86,-100.00,,6.35,9.08,-100.00,,20.83,-13.96,-100.00,,-7.64,-26.87,22.75,3.82,-20.09,8.10,30.84,-1.61,1.91,-19.43,37.15,-11.56,2.84,-7.51,39.76,-16.21,-8.20,4.07,17.46,-17.52,20.34,-4.28,20.15,2.25,-6.41,-3.83,14.21
BalanceInventory_sq,,4.45,-21.30,2.64,-14.94,-12.59,-17.88,-8.85,-1.29,-0.08,-23.05,4.48,-0.06,-5.50,-100.00,,-0.66,-16.12,-100.00,,4.38,7.10,-100.00,,9.16,2.07,-100.00,,-0.41,5.86,-11.90,-4.65,-2.28,4.90,-5.16,-3.64,-6.97,-4.71,-1.46,-11.56,-1.49,-4.06,-2.15,-13.39,-0.16,5.03,-1.65,2.25,3.21,4.72,-0.59,-7.19,0.87,6.60,4.08
BalanceCurrentReceivables,38049000,31476000,42382000,53602000,44765000,34169000,46569000,61003000,49101000,33290000,46378000,59947000,48362000,37680000,,68043000,57342000,44733000,,85159000,68846000,54066000,,106977000,93043000,67007000,,134984000,117477000,99814000,129310000,167424000,137801000,105455000,140097000,188759000,140574000,105573000,132939000,190430000,174302000,104688000,133198000,197288000,178630000,119233000,139113000,191146000,148914000,107717000,136179000,187321000,176638000,97303000,146976000
BalanceCurrentReceivables_yy,,,,,17.65,8.56,9.88,13.81,9.69,-2.57,-0.41,-1.73,-1.51,13.19,-100.00,13.51,18.57,18.72,,25.15,20.06,20.86,,25.62,35.15,23.94,,26.18,26.26,48.96,,24.03,17.30,5.65,8.34,12.74,2.01,0.11,-5.11,0.89,23.99,-0.84,0.19,3.60,2.48,13.89,4.44,-3.11,-16.64,-9.66,-2.11,-2.00,18.62,-9.67,7.93
BalanceCurrentReceivables_sy,,,,,10.65,14.46,18.07,14.37,13.89,17.30,29.11,14.18,21.14,17.54,16.82,7.45,5.14,0.78,,2.53,10.50,4.29,,13.49,21.26,11.82,,33.73,26.26,15.82,,9.09,6.02,-7.89,-0.41,-7.25,-8.76,-4.17,-6.18,0.63,8.49,-0.84,10.59,6.09,3.36,10.87,-0.02,6.44,3.60,1.22,4.73,2.45,-1.94,1.60,2.01
BalanceCurrentReceivables_qq,,-17.28,34.65,26.47,-16.49,-23.67,36.29,30.99,-19.51,-32.20,39.32,29.26,-19.33,-22.09,-100.00,,-15.73,-21.99,-100.00,,-19.16,-21.47,-100.00,,-13.03,-27.98,-100.00,,-12.97,-15.04,29.55,29.47,-17.69,-23.47,32.85,34.73,-25.53,-24.90,25.92,43.25,-8.47,-39.94,27.23,48.12,-9.46,-33.25,16.67,37.40,-22.09,-27.66,26.42,37.55,-5.70,-44.91,51.05
BalanceCurrentReceivables_sq,,3.65,-35.21,12.70,-7.01,3.36,-51.49,5.34,0.94,12.92,-52.68,-1.32,-2.80,7.17,-100.00,,2.92,3.61,-100.00,,9.19,10.24,-100.00,,-1.10,4.80,-100.00,,0.43,4.60,-20.76,-0.57,-6.85,6.22,8.67,-9.10,-1.47,3.61,4.12,-0.91,0.71,-0.67,13.61,-5.84,-1.78,6.11,5.84,-4.28,1.68,2.98,11.79,-8.09,-5.25,5.58,15.44
BalanceCurrentInvestments,,632000,756000,794000,410000,,,,,,,,,,,,,19962000,,9598000,33737000,39544000,,4979000,23045000,29282000,,5912000,24120000,12661000,34480000,36516000,59614000,69025000,71685000,67538000,95866000,1125000,110937000,108189000,119170000,138524000,146365000,130598000,124061000,106128000,102455000,87073000,83569000,2188000,94191000,69658000,102416000,1636000,123648000
BalanceCurrentInvestments_yy,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,98.10,,-48.12,-31.69,-25.95,,18.74,4.66,-56.76,,517.66,147.16,445.18,107.90,84.95,60.81,-98.37,54.76,60.19,24.31,12213.24,31.94,20.71,4.10,-23.39,-30.00,-33.33,-32.64,-97.94,-8.07,-20.00,22.55,-25.23,31.27
BalanceCurrentInvestments_sy,,,,,,-16.61,-60.86,-3.74,-99.63,,,,,,,,,,,,,-60.66,,70.96,-31.69,-21.44,,-75.69,-88.10,-56.76,,-57.26,-98.98,-92.50,107.90,95.26,37.50,-43.08,-28.03,-32.63,32.58,7.39,-25.08,-0.44,-10.04,-23.39,-1.37,10.71,50.54,-2.54,7.15,7.32,-14.69,22.14,-25.33
BalanceCurrentInvestments_qq,,,19.62,5.03,-48.36,-100.00,,,,,,,,,,,,,-100.00,,251.50,17.21,-100.00,,362.84,27.06,-100.00,,307.98,-47.51,172.33,5.90,63.25,15.79,3.85,-5.79,41.94,-98.83,9761.07,-2.48,10.15,16.24,5.66,-10.77,-5.01,-14.45,-3.46,-15.01,-4.02,-97.38,4204.89,-26.05,47.03,-98.40,7457.95
BalanceCurrentInvestments_sq,,,-100.00,-8.64,-32.45,-29.26,,,,,,,,,,,,,-100.00,,-10.24,-9.44,-100.00,,-5.28,0.36,-100.00,,-17.68,-47.51,-98.63,5.90,1.12,30.00,3.85,-40.52,20.97,1.38,-23.66,2.37,5.08,4.14,-40.91,-10.77,,8.20,-4.76,-15.01,57.50,-53.92,7.15,-6.67,-18.96,-9.17,3688.97
BalanceCash,15799000,14838000,3119000,1983000,5045000,11065000,6663000,3315000,4391000,4973000,3526000,1000000,2461000,8721000,,177000,9991000,,,,,,,,,,,,,,,,,,,,,91635000,,,,,,,,,,,,100215000,,,,166497000,
BalanceCash_yy,,,,,-68.07,-25.43,113.63,67.17,-12.96,-55.06,-47.08,-69.83,-43.95,75.37,-100.00,-82.30,305.97,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,66.14,
BalanceCash_sy,,,,,2.83,-20.37,-0.80,16.04,-8.82,1.98,38.79,-21.46,-29.84,-27.99,-0.36,-8.67,87.22,-17.72,,18.58,-17.32,,,,,,,,,,,,,,,,,,,,,9.04,,,,,,,,,,,,7.08,
BalanceCash_qq,,-6.08,-78.98,-36.42,154.41,119.33,-39.78,-50.25,32.46,13.25,-29.10,-71.64,146.10,254.37,-100.00,,5544.63,-100.00,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,-100.00,,,,-100.00
BalanceCash_sq,,-3.36,-10.52,-19.61,-16.81,-9.25,-53.18,-39.42,-8.01,-8.59,-31.09,-25.90,-3.78,0.23,-100.00,,9.98,-18.36,,,,,,,,,,,,,,,,,,,,,9.68,,,,,,,,,,,,0.25,,,,19.58
BalanceOtherCurrentAssets,5383000,755000,541000,402000,640000,703000,404000,367000,629000,734000,366000,286000,479000,604000,,331000,1103000,1006000,,368000,1248000,992000,,309000,1482000,1194000,,340000,1612000,1182000,627000,381000,2146000,1561000,890000,378000,2086000,1601000,908000,357000,2148000,2003000,1250000,728000,2478000,2135000,1427000,620000,2702000,2136000,1306000,676000,3362000,2445000,1228000
BalanceOtherCurrentAssets_yy,,,,,-88.11,-6.89,-25.32,-8.71,-1.72,4.41,-9.41,-22.07,-23.85,-17.71,-100.00,15.73,130.27,66.56,,11.18,13.15,-1.39,,-16.03,18.75,20.36,,10.03,8.77,-1.01,,12.06,33.13,32.06,41.95,-0.79,-2.80,2.56,2.02,-5.56,2.97,25.11,37.67,103.92,15.36,6.59,14.16,-14.84,9.04,0.05,-8.48,9.03,24.43,14.47,-5.97
BalanceOtherCurrentAssets_sy,,,,,11.60,1.18,-1.85,-25.13,-15.19,-3.30,11.23,-2.86,47.52,23.28,-7.03,14.32,-20.08,-19.30,,14.81,13.15,24.06,,-9.30,16.18,-24.58,,74.26,10.43,12.94,,4.81,-5.14,-8.72,20.54,-4.31,-2.78,-14.83,-24.19,-13.86,5.33,-8.55,-8.39,-2.92,8.38,2.83,-1.43,2.00,9.04,14.24,23.46,28.60,19.11,15.18,-5.97
BalanceOtherCurrentAssets_qq,,-85.97,-28.34,-25.69,59.20,9.84,-42.53,-9.16,71.39,16.69,-50.14,-21.86,67.48,26.10,-100.00,,233.23,-8.79,-100.00,,239.13,-20.51,-100.00,,379.61,-19.43,-100.00,,374.12,-26.67,-46.95,-39.23,463.25,-27.26,-42.99,-57.53,451.85,-23.25,-43.29,-60.68,501.68,-6.75,-37.59,-41.76,240.38,-13.84,-33.16,-56.55,335.81,-20.95,-38.86,-48.24,397.34,-27.28,-49.78
BalanceOtherCurrentAssets_sq,,2.74,-26.28,-25.69,89.80,-0.26,-71.26,-31.30,52.02,9.41,-75.07,-25.01,112.20,-21.60,-100.00,,233.23,-12.51,-100.00,,106.76,11.65,-100.00,,100.84,-17.50,-100.00,,88.11,-1.81,-32.97,-45.05,49.21,3.77,-12.39,-39.78,12.64,-23.25,-19.25,-29.71,46.43,-12.99,-14.43,-37.95,71.64,-14.98,-27.90,-21.67,66.57,-8.87,-23.50,-3.57,114.25,-0.72,-49.78
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,0,,0,0,251000,,840000,840000,840000,,840000,840000,840000,840000,840000,840000,840000,840000,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,234.66,,,,,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,67.33,,,,,,,,,,-100.00,-79.73,-100.00,-100.00,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,119680000,117111000,131573000,165862000,165094000,173789000,191460000,202640000,195813000,182388000,198159000,210019000,205496000,197770000,,230643000,230576000,223841000,,250913000,259959000,257164000,,295917000,312329000,295607000,,378200000,380915000,340730000,397938000,437625000,425523000,399153000,456514000,503369000,486623000,439574000,499766000,554904000,557446000,519368000,575347000,634521000,626311000,583984000,624421000,672814000,678476000,638355000,706284000,732315000,753288000,732429000,741703000
BalanceTotalAssets_yy,,,,,37.95,48.40,45.52,22.17,18.61,4.95,3.50,3.64,4.95,8.43,-100.00,9.82,12.20,13.18,,8.79,12.74,14.89,,17.94,20.15,14.95,,27.81,21.96,15.26,,15.71,11.71,17.15,14.72,15.02,14.36,10.13,9.47,10.24,14.55,18.15,15.12,14.35,12.35,12.44,8.53,6.03,8.33,9.31,13.11,8.84,11.03,14.74,5.01
BalanceTotalAssets_sy,,,,,2.14,4.61,19.92,15.80,18.61,20.61,11.55,5.63,6.39,11.73,11.13,5.92,2.13,0.12,,1.04,5.47,4.59,,9.00,14.28,11.96,,17.95,9.21,8.50,,-0.60,0.86,-2.11,0.82,-0.15,-3.36,-1.82,-4.65,-1.40,0.68,-0.81,3.18,4.32,6.87,6.90,7.12,5.82,9.80,2.31,5.68,5.69,7.38,14.30,1.73
BalanceTotalAssets_qq,,-2.15,12.35,26.06,-0.46,5.27,10.17,5.84,-3.37,-6.86,8.65,5.99,-2.15,-3.76,-100.00,,-0.03,-2.92,-100.00,,3.61,-1.08,-100.00,,5.55,-5.35,-100.00,,0.72,-10.55,16.79,9.97,-2.77,-6.20,14.37,10.26,-3.33,-9.67,13.69,11.03,0.46,-6.83,10.78,10.28,-1.29,-6.76,6.92,7.75,0.84,-5.91,10.64,3.69,2.86,-2.77,1.27
BalanceTotalAssets_sq,,1.49,-14.58,4.97,-0.46,5.16,-20.41,6.53,3.32,5.78,-21.57,3.44,-1.12,-0.64,-100.00,,0.10,-3.14,-100.00,,1.19,3.36,-100.00,,2.13,0.12,-100.00,,-0.99,3.00,-7.80,2.44,-1.69,2.88,0.66,-0.07,-3.33,-1.88,0.33,0.24,-1.07,1.74,1.24,-0.08,-1.28,6.28,1.12,-0.16,0.72,1.55,1.53,1.17,2.03,2.65,-4.26
BalanceCapital,71537000,76359000,81419000,90483000,96818000,105834000,127552000,134667000,141765000,143604000,148521000,157045000,162947000,154665000,,170838000,177909000,165295000,,187891000,200674000,191800000,,221168000,236147000,228260000,,262828000,281820000,273960000,290858000,312758000,335152000,326462000,345937000,372172000,394755000,375278000,395606000,429356000,457238000,439739000,460364000,491578000,517852000,496880000,520231000,550308000,575623000,552286000,600059000,630704000,656868000,623661000,642786000
BalanceCapital_yy,,,,,35.34,38.60,56.66,48.83,46.42,35.69,16.44,16.62,14.94,7.70,-100.00,8.78,9.18,6.87,,9.98,12.80,16.03,,17.71,17.68,19.01,,18.84,19.34,20.02,,19.00,18.92,19.16,18.94,19.00,17.78,14.95,14.36,15.36,15.83,17.18,16.37,14.49,13.26,12.99,13.00,11.95,11.16,11.15,15.34,14.61,14.11,12.92,7.12
BalanceCapital_sy,,,,,7.94,7.44,9.10,9.57,10.44,35.69,16.44,16.62,11.70,7.70,4.61,0.87,4.95,3.56,,7.32,8.84,4.12,,4.43,12.78,11.21,,10.62,7.90,6.01,,2.19,4.27,3.08,2.71,4.66,1.21,5.89,6.33,5.34,4.55,4.05,4.36,5.09,6.93,7.36,7.32,3.78,4.15,4.77,10.45,5.29,9.93,9.33,2.98
BalanceCapital_qq,,6.74,6.63,11.13,7.00,9.31,20.52,5.58,5.27,1.30,3.42,5.74,3.76,-5.08,-100.00,,4.14,-7.09,-100.00,,6.80,-4.42,-100.00,,6.77,-3.34,-100.00,,7.23,-2.79,6.17,7.53,7.16,-2.59,5.97,7.58,6.07,-4.93,5.42,8.53,6.49,-3.83,4.69,6.78,5.34,-4.05,4.70,5.78,4.60,-4.05,8.65,5.11,4.15,-5.06,3.07
BalanceCapital_sq,,5.32,-2.39,2.51,2.81,2.01,-2.11,4.79,4.81,5.92,-6.76,0.16,1.36,0.15,-100.00,,1.04,0.98,-100.00,,3.12,0.56,-100.00,,2.41,1.15,-100.00,,-0.09,0.20,-2.72,0.62,1.22,0.86,0.92,0.98,1.68,1.08,0.80,1.70,0.98,0.56,1.16,3.69,0.89,0.70,-0.10,0.75,1.80,0.14,2.35,1.42,2.96,-2.88,50.07
BalanceShareCapital,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,,7499000,7499000,7499000,,7499000,7499000,7499000,,7499000,7499000,7499000,,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000,7499000
BalanceShareCapital_yy,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,52373000,60015000,60015000,60015000,60015000,82984000,82984000,82984000,82984000,127168000,127168000,127168000,18146000,18146000,,18146000,18146000,18146000,,18146000,18146000,18146000,,18146000,18146000,18146000,,18100000,18100000,18100000,18100000,17860000,17860000,284444000,284444000,284387000,284387000,334859000,334859000,334003000,334003000,391308000,390989000,391392000,391484000,455398000,456642000,457904000,457143000,510092000,510092000,510064000,510064000,585892000,585892000
BalanceReserve_yy,,,,,14.59,38.27,38.27,38.27,38.27,53.24,53.24,53.24,-78.13,-85.73,-100.00,-85.73,,,,,,,,,,,,-0.25,-0.25,-0.25,,-1.33,-1.33,1471.51,1471.51,1492.31,1492.31,17.72,17.72,17.45,17.45,16.86,16.76,17.18,17.21,16.38,16.79,16.99,16.77,12.01,11.71,11.39,11.58,14.86,14.86
BalanceReserve_sy,,,,,13.62,5.90,10.80,29.90,11.87,16.62,53.24,53.24,11.68,6.13,2.71,-2.18,,,,,,,,,,,,3.60,-0.02,3.10,,-9.19,1.67,2.40,2.40,,-4.86,,-0.99,,4.52,1.38,3.54,5.88,7.52,7.94,5.99,4.89,4.82,-0.18,1.11,3.20,3.94,6.82,4.90
BalanceReserve_qq,,14.59,,,,38.27,,,,53.24,,,-85.73,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,-1.33,,1492.63,,-0.02,,17.75,,-0.26,,17.16,-0.08,0.10,0.02,16.33,0.27,0.28,-0.17,11.58,,-0.01,,14.87,
BalanceReserve_sq,,11.08,,,,-0.23,,,,7.36,,,-1.23,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,-0.02,,1.28,,,,3.81,-0.08,0.09,,3.68,,0.01,,2.61,,0.04,,8.48,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,9126000,6957000,4557000,18130000,21611000,23593000,5558000,7383000,9378000,7211000,5435000,4347000,9739000,9895000,,10984000,11359000,11144000,,11310000,11544000,11716000,,13220000,13250000,13608000,,14917000,27515000,15237000,15540000,18038000,17655000,13598000,12565000,14843000,13786000,14935000,13407000,16835000,15411000,17669000,17115000,19262000,17391000,19012000,18870000,18451000,17537000,20041000,9364000,9249000,9322000,9749000,9718000
BalanceNoncurrentLiabilities_yy,,,,,136.81,239.13,21.97,-59.28,-56.61,-69.44,-2.21,-41.12,3.85,37.22,-100.00,152.68,16.63,12.62,,2.97,1.63,5.13,,16.89,14.78,16.15,,12.84,107.66,11.97,,20.92,-35.83,-10.76,-19.14,-17.71,-21.91,9.83,6.70,13.42,11.79,18.31,27.66,14.42,12.85,7.60,10.25,-4.21,0.84,5.41,-50.38,-49.87,-46.84,-51.35,3.78
BalanceNoncurrentLiabilities_sy,,,,,20.49,21.97,13.93,11.22,-9.70,-11.58,-2.21,-12.30,-5.42,11.92,16.00,35.49,18.88,-8.44,,-6.28,-5.01,31.88,,1.30,25.76,22.40,,10.89,7.54,5.23,,-8.31,-17.97,-30.53,-8.74,-13.58,10.49,6.41,3.00,-4.56,5.03,8.27,-0.90,4.45,-1.26,1.37,4.36,2.46,1.76,-0.51,-1.19,-7.81,-8.59,-8.66,-41.77
BalanceNoncurrentLiabilities_qq,,-23.77,-34.50,297.85,19.20,9.17,-76.44,32.84,27.02,-23.11,-24.63,-20.02,124.04,1.60,-100.00,,3.41,-1.89,-100.00,,2.07,1.49,-100.00,,0.23,2.70,-100.00,,84.45,-44.62,1.99,16.07,-2.12,-22.98,-7.60,18.13,-7.12,8.33,-10.23,25.57,-8.46,14.65,-3.14,12.54,-9.71,9.32,-0.75,-2.22,-4.95,14.28,-53.28,-1.23,0.79,4.58,-0.32
BalanceNoncurrentLiabilities_sq,,5.88,-21.28,9.65,-2.22,3.06,-76.44,0.71,-0.17,-13.87,-24.63,-14.08,-1.04,4.26,-100.00,,2.17,-3.60,-100.00,,-4.24,7.64,-100.00,,-0.02,5.54,-100.00,,-4.03,-0.40,-13.12,-4.65,-3.53,-2.77,-1.57,-2.61,-2.30,-2.85,-2.59,-1.43,-0.04,-2.20,-0.17,0.34,-1.78,0.32,-0.08,1.20,-0.82,-3.29,-0.22,-1.23,0.79,0.90,-44.99
BalanceNoncurrentTradeLiabilities,7432000,6944000,4547000,17818000,21285000,23408000,4976000,4911000,6477000,3935000,1711000,84000,,,,,,,,,,,,,,,,,,,,,,,,86000,86000,86000,86000,50000,50000,50000,50000,7000,2000,,,,95000,325000,311000,296000,369000,555000,524000
BalanceNoncurrentTradeLiabilities_yy,,,,,186.40,237.10,9.43,-72.44,-69.57,-83.19,-65.61,-98.29,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,-41.86,-41.86,-41.86,-41.86,-86.00,-96.00,-100.00,-100.00,-100.00,4650.00,,,,288.42,70.77,68.49
BalanceNoncurrentTradeLiabilities_sy,,,,,-47.86,-24.37,-50.57,-72.44,-69.57,-3.53,-36.76,-58.00,-67.03,-93.58,-93.58,-47.79,,,,,,,,,,,,,,,,,,,,,,,,-13.12,-13.12,-13.12,-14.88,-14.88,-14.88,-14.88,-18.04,-17.74,-11.23,,,,136.59,32.60,68.49
BalanceNoncurrentTradeLiabilities_qq,,-6.57,-34.52,291.86,19.46,9.97,-78.74,-1.31,31.89,-39.25,-56.52,-95.09,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.86,,,,-86.00,-71.43,-100.00,,,,242.11,-4.31,-4.82,24.66,50.41,-5.59
BalanceNoncurrentTradeLiabilities_sq,,-54.32,-29.83,-15.27,6.35,-14.89,-22.60,-31.14,15.94,-16.72,0.46,-93.58,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.64,-10.59,-2.53,,,,,-4.31,-4.71,9.57,28.91,-5.59
BalanceNoncurrentBorrowings,,,,,,,,,,,,,63000,52000,,284000,374000,316000,,35000,35000,36000,,564000,564000,537000,,1001000,1001000,647000,647000,679000,201000,107000,107000,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,493.65,507.69,,-87.68,-90.64,-88.61,,1511.43,1511.43,1391.67,,77.48,77.48,20.48,,-32.17,-79.92,-83.46,-83.46,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,30.62,-26.96,,-20.12,-33.03,23.94,,-2.89,69.66,46.54,,72.70,7.81,6.62,,-22.11,-31.42,-36.40,-25.38,-3.98,16.82,29.64,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,-17.46,-100.00,,31.69,-15.51,-100.00,,,2.86,-100.00,,,-4.79,-100.00,,,-35.36,,4.95,-70.40,-46.77,,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,-3.71,-100.00,,5.20,-23.02,-100.00,,,6.63,-100.00,,,9.81,-100.00,,,1.45,,-10.84,-6.77,-10.25,,-1.64,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,1694000,13000,10000,312000,326000,185000,582000,2472000,2901000,3276000,3724000,4263000,9676000,9843000,,10700000,10985000,10828000,,11275000,11509000,11680000,,12656000,12686000,13071000,,13916000,26514000,14590000,14893000,17359000,17454000,13491000,12458000,14757000,13700000,14849000,13321000,16785000,15361000,17619000,17065000,19255000,17389000,19012000,18870000,18451000,17442000,19716000,9053000,8953000,8953000,9194000,9194000
BalanceNoncurrentOtherLiabilities_yy,,,,,-80.76,1323.08,5720.00,692.31,789.88,1670.81,539.86,72.45,233.54,200.46,-100.00,151.00,13.53,10.01,,5.37,4.77,7.87,,12.25,10.23,11.91,,9.96,109.00,11.62,,24.74,-34.17,-7.53,-16.35,-14.99,-21.51,10.07,6.93,13.74,12.12,18.65,28.11,14.72,13.20,7.91,10.58,-4.18,0.30,3.70,-52.02,-51.48,-48.67,-53.37,1.56
BalanceNoncurrentOtherLiabilities_sy,,,,,23.38,34.10,76.78,16.91,28.46,32.68,-5.96,23.40,-4.76,15.57,13.31,-0.33,9.73,6.48,,-3.40,-1.94,-1.43,,-2.98,10.23,-1.79,,6.49,1.30,-0.36,,-0.88,-2.74,-2.49,-3.56,-10.59,-8.10,-5.02,-4.22,-0.75,-2.60,-4.76,1.10,8.53,1.41,3.87,-0.07,-1.69,-1.35,-2.94,-3.75,-3.00,-0.73,0.04,3.32
BalanceNoncurrentOtherLiabilities_qq,,-99.23,-23.08,3020.00,4.49,-43.25,214.59,324.74,17.35,12.93,13.68,14.47,126.98,1.73,-100.00,,2.66,-1.43,-100.00,,2.08,1.49,-100.00,,0.24,3.03,-100.00,,90.53,-44.97,2.08,16.56,0.55,-22.71,-7.66,18.45,-7.16,8.39,-10.29,26.00,-8.48,14.70,-3.14,12.83,-9.69,9.33,-0.75,-2.22,-5.47,13.04,-54.08,-1.10,,2.69,
