,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentTradeLiabilities,1920000,1226000,859000,575000,518000,1820000,1549000,1669000,1807000,1677000,1400000,1280000,1160000,1237000,1057000,1501000,1301000,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,-73.02,48.45,80.33,190.26,248.84,-7.86,-9.62,-23.31,-35.81,-26.24,-24.50,17.27,12.16,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,-17.40,33.91,19.33,103.31,114.67,-14.74,-15.77,-25.78,-31.02,-27.96,-23.52,8.62,12.16,-23.80,-31.08,-38.76,-41.94,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,-36.15,-29.93,-33.06,-9.91,251.35,-14.89,7.75,8.27,-7.19,-16.52,-8.57,-9.38,6.64,-14.55,42.01,-13.32,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,-8.63,-16.94,-33.06,9.24,127.01,-9.44,-0.17,-1.45,-3.62,-10.42,-12.06,-8.65,-4.72,-4.58,30.22,0.78,-46.86,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,853000,845000,913000,796000,772000,762000,738000,713000,694000,669000,647000,626000,604000,583000,561000,521000,500000,453000,,410000,388000,410000,406000,345000,410000,388000,388000,388000,388000,388000,388000,388000,388000,388000,388000,388000,388000,388000,389000,388000,388000,,,
BalanceNoncurrentOtherLiabilities_yy,,,,,-9.50,-9.82,-19.17,-10.43,-10.10,-12.20,-12.33,-12.20,-12.97,-12.86,-13.29,-16.77,-17.22,-22.29,-100.00,-21.31,-22.40,-9.50,,-15.85,5.67,-5.37,-4.43,12.46,-5.37,,,,,,,,,0.10,0.23,,,-100.00,-100.00,-100.00
BalanceNoncurrentOtherLiabilities_sy,,,,,-16.60,-14.66,-18.88,-10.43,-15.30,-16.18,-12.33,-11.39,-3.94,8.21,10.80,-1.66,-17.22,44.04,23.83,-4.85,-5.80,-8.72,,-12.39,7.44,2.88,-2.38,5.76,4.38,,,,,,,,,1.00,0.23,,,5.69,9.47,3.70
BalanceNoncurrentOtherLiabilities_qq,,-0.94,8.05,-12.81,-3.02,-1.30,-3.15,-3.39,-2.66,-3.60,-3.29,-3.25,-3.51,-3.48,-3.77,-7.13,-4.03,-9.39,-100.00,,-5.37,5.67,-0.98,-15.02,18.84,-5.37,,,,,,,,,,,,0.10,0.13,-0.23,,-100.00,,
BalanceNoncurrentOtherLiabilities_sq,,-5.86,-1.56,-11.30,-100.00,-2.69,,-3.39,-100.00,-1.24,,7.04,-53.66,4.13,2.17,-1.18,-100.00,-3.42,0.20,,-6.74,6.42,-0.60,-1.69,0.51,3.04,,,,,,,,,,,,-1.29,0.65,1.24,,-6.16,,
BalanceCurrentLiabilities,9383000,8172000,9438000,6273000,6888000,7643000,9075000,8130000,9658000,10285000,12582000,11879000,11464000,10339000,10404000,11818000,8236000,11154000,10754000,11328000,11238000,11455000,11397000,11086000,13631000,13810000,14834000,12453000,12634000,13782000,13882000,14718000,14722000,13975000,14041000,13211000,13251000,12670000,12757000,12669000,11733000,12611000,13062000,13102000
BalanceCurrentLiabilities_yy,,,,,-26.59,-6.48,-3.85,29.60,40.21,34.57,38.64,46.11,18.70,0.52,-17.31,-0.51,-28.16,7.88,3.36,-4.15,36.45,2.70,5.98,-2.14,21.29,20.56,30.16,12.33,-7.31,-0.20,-6.42,18.19,16.53,1.40,1.15,-10.24,-9.99,-9.34,-9.14,-4.10,-11.46,-0.46,2.39,3.42
BalanceCurrentLiabilities_sy,,,,,-16.18,3.97,3.20,-9.06,19.51,-6.13,-0.41,8.23,11.54,-4.97,1.16,0.95,-15.86,16.66,6.41,6.22,36.45,10.86,1.63,1.64,2.67,-6.84,9.52,-5.01,-2.70,4.01,-3.96,-2.04,7.68,-1.34,1.15,3.95,11.21,13.12,14.37,8.24,7.52,8.66,7.05,4.54
BalanceCurrentLiabilities_qq,,-12.91,15.49,-33.53,9.80,10.96,18.74,-10.41,18.79,6.49,22.34,-5.59,-3.49,-9.82,0.63,13.59,-30.31,35.43,-3.58,5.34,-0.79,1.93,-0.51,-2.73,22.96,1.31,7.41,-16.05,1.45,9.09,0.73,6.02,0.03,-5.07,0.47,-5.91,0.30,-4.38,0.69,-0.69,-7.39,7.49,3.57,0.31
BalanceCurrentLiabilities_sq,,-7.56,-1.21,-13.34,-100.00,9.44,-3.37,-10.41,-100.00,4.50,6.40,-2.81,-55.47,-6.65,9.96,6.79,-65.15,35.11,-0.41,7.75,-0.30,2.07,3.14,0.51,-9.48,-1.78,10.47,-4.72,-4.20,6.48,1.30,1.31,0.03,-4.87,3.91,3.18,0.11,-2.99,2.62,1.52,-1.25,7.28,-0.86,0.29
BalanceCurrentTradePayablesv,9103000,7901000,9175000,5939000,6562000,3253000,8892000,7895000,9443000,4865000,12385000,11708000,11296000,5547000,10028000,11141000,7587000,2987000,9188000,10041000,9982000,,,,,,,,,,,2817000,2821000,,,2669000,2679000,11483000,2977000,1673000,738000,2592000,2974000,2979000
BalanceCurrentTradePayablesv_yy,,,,,-27.91,-58.83,-3.08,32.93,43.90,49.55,39.28,48.30,19.62,14.02,-19.03,-4.84,-32.83,-46.15,-8.38,-9.87,31.57,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,-5.25,-5.03,,,-37.32,-72.45,-77.43,-0.09,78.09
BalanceCurrentTradePayablesv_sy,,,,,-16.45,7.81,7.51,-3.89,22.68,-5.39,1.84,12.52,13.00,10.72,1.59,-2.50,-32.83,-1.07,8.84,-3.86,14.70,-12.52,-29.08,-4.47,-25.14,,,,,,,,,,,0.93,17.33,,,6.65,3.61,16.69,4.12,29.42
BalanceCurrentTradePayablesv_qq,,-13.20,16.12,-35.27,10.49,-50.43,173.35,-11.21,19.61,-48.48,154.57,-5.47,-3.52,-50.89,80.78,11.10,-31.90,-60.63,207.60,9.28,-0.59,-100.00,,,,,,,,,,,0.14,-100.00,,,0.37,328.63,-74.08,-43.80,-55.89,251.18,14.75,0.18
BalanceCurrentTradePayablesv_sq,,-7.80,6.27,-15.89,-100.00,-19.84,-1.76,-6.90,-100.00,-21.24,11.13,2.87,-56.11,-27.32,10.00,11.10,-100.00,-25.17,11.46,-5.77,-4.72,-40.08,,,,,,,,,,,-0.50,-12.31,,,0.37,-11.12,-6.47,-0.49,-0.39,17.64,6.42,0.48
BalanceCurrentBorrowings,,,,,,4156000,,,,5176000,,,,4379000,,,,5588000,,,,5954000,,,,6196000,,,,,,8235000,8235000,,,6894000,6894000,,6030000,6894000,6894000,3840000,3858000,3874000
BalanceCurrentBorrowings_yy,,,,,,,,,,24.55,,,,-15.40,,,,27.62,,,,6.55,,,,4.06,,,,-100.00,,,,,,-16.28,-16.28,,,,,,-36.02,-43.80
BalanceCurrentBorrowings_sy,,,,,,,,,,11.70,,,,-15.40,,,,32.92,,,,191.71,,,,-31.69,,,,-2.58,,,,,,-13.37,-9.52,,,,,,-1.50,-2.82
BalanceCurrentBorrowings_qq,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,-100.00,,,,-100.00,,14.33,,-44.30,0.46,0.43
BalanceCurrentBorrowings_sq,,,,,,,-25.96,,,,-86.33,,,,2.25,,,,-26.55,,,,-90.73,,,,-52.34,,,,,,,-0.12,,,,-6.12,,18.16,,30.60,-0.56,4.01
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,183000,174000,166000,144000,136000,137000,86000,138000,123000,115000,110000,84000,81000,327000,289000,590000,563000,2492000,1048000,1200000,1169000,5436000,11333000,10999000,13631000,7614000,14834000,12453000,12634000,13782000,13882000,3666000,3666000,13975000,14041000,3648000,3678000,1187000,3751000,4102000,4100000,6179000,6230000,6248000
BalanceCurrentOtherLiabilities_yy,,,,,-25.68,-21.26,-48.19,-4.17,-9.56,-16.06,27.91,-39.13,-34.15,184.35,162.73,602.38,595.06,662.17,262.63,103.39,107.64,118.11,981.39,816.58,1066.04,40.07,30.89,13.22,-7.31,81.01,-6.42,-70.56,-70.98,1.40,1.15,-0.49,0.33,-91.51,-73.29,12.45,11.47,420.63,66.10,52.33
BalanceCurrentOtherLiabilities_sy,,,,,-1.34,-26.66,1.57,-18.79,4.49,-30.71,-22.62,-27.11,-23.62,-0.27,20.55,12.38,25.27,37.33,11.31,10.90,57.75,-6.35,26.87,16.60,67.65,8.47,19.50,-1.84,6.73,30.01,8.74,-2.58,-4.58,-4.15,1.15,4.44,5.42,7.71,-0.66,6.12,9.20,29.19,25.66,33.48
BalanceCurrentOtherLiabilities_qq,,-4.92,-4.60,-13.25,-5.56,0.74,-37.23,60.47,-10.87,-6.50,-4.35,-23.64,-3.57,303.70,-11.62,104.15,-4.58,342.68,-57.95,14.50,-2.58,365.01,108.48,-2.95,23.93,-44.14,94.83,-16.05,1.45,9.09,0.73,-73.59,,281.21,0.47,-74.02,0.82,-67.73,216.01,9.36,-0.05,50.72,0.82,0.29
BalanceCurrentOtherLiabilities_sq,,-2.60,-16.70,5.10,-68.02,15.42,-6.85,-20.00,-100.00,-17.18,-4.35,4.68,-51.78,170.06,-3.32,46.45,-100.00,157.86,-38.06,6.61,-5.80,195.91,8.42,-4.68,5.85,-1.15,6.40,6.20,14.03,11.58,-2.00,-10.63,,-2.28,12.57,5.79,-2.32,-19.76,-2.77,9.36,4.36,32.35,0.48,4.06
BalanceReckoning,97000,97000,97000,190000,190000,97000,97000,97000,92000,129000,87000,87000,87000,86000,87000,87000,86000,87000,518000,87000,87000,65000,64000,87000,,,,,,,,,,,,,0,,,,1000,,,
BalanceReckoning_yy,,,,,95.88,,,-48.95,-51.58,32.99,-10.31,-10.31,-5.43,-33.33,,,-1.15,0.69,495.40,,1.16,-24.93,-87.64,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,26.72,,,-26.65,-73.10,-52.19,-10.31,-10.31,-3.27,-33.33,,,-1.15,227.88,411.83,,111.34,-24.93,-40.73,,-38.81,-0.33,1.10,-14.75,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,95.88,,-48.95,,,-5.15,40.22,-32.56,,,-1.15,1.16,,-1.15,0.69,498.22,-83.20,,-25.29,-1.54,35.94,-100.00,,,,,,,,,,,,,,,,,-100.00,,
BalanceReckoning_sq,,,,-14.44,,-71.76,,,-5.15,19.56,,,,4.49,,,-50.58,199.27,,-16.12,,-25.29,-1.54,,-0.79,,,,,,,,,,,,,,,,,26.39,,
BalanceTotalEquityAndLiabilities,18818000,17342000,18478000,18898000,19942000,22029000,23364000,22449000,23609000,23343000,25351000,24011000,22785000,19357000,18233000,16130000,13836000,8533000,9943000,7711000,7494000,6929000,6338000,6285000,6988000,6145000,6703000,6631000,6461000,7219000,7393000,4705000,4705000,3010000,3010000,8000,8000,11000,11000,0,1000,60000,492000,492000
BalanceTotalEquityAndLiabilities_yy,,,,,5.97,27.03,26.44,18.79,18.39,5.97,8.50,6.96,-3.49,-17.08,-28.08,-32.82,-39.28,-55.92,-45.47,-52.19,-45.84,-18.80,-36.26,-18.49,-6.75,-11.31,5.76,5.51,-7.54,17.48,10.29,-29.05,-27.18,-58.30,-59.29,-99.83,-99.83,-99.65,-99.65,-100.00,-93.75,461.02,4533.52,
BalanceTotalEquityAndLiabilities_sy,,,,,3.12,2.68,3.52,0.21,4.74,0.42,4.42,6.96,-2.88,-1.09,-4.30,2.83,9.22,11.84,8.58,1.70,6.04,-2.24,-8.00,-6.00,4.88,-1.85,6.46,4.79,-0.04,4.95,4.94,0.22,4.79,11.74,12.74,7.08,10.10,9.36,0.41,-0.32,0.90,14.40,13.78,
BalanceTotalEquityAndLiabilities_qq,,-7.84,6.55,2.27,5.52,10.46,6.06,-3.92,5.17,-1.13,8.60,-5.29,-5.11,-15.05,-5.81,-11.53,-14.22,-38.33,16.52,-22.45,-2.81,-7.54,-8.53,-0.84,11.19,-12.06,9.08,-1.07,-2.56,11.73,2.41,-36.36,,-36.03,,-99.73,,32.75,,-100.00,,11816.00,725.91,0.07
BalanceTotalEquityAndLiabilities_sq,,-2.66,1.41,-1.96,-100.00,4.12,-0.86,-3.92,-100.00,-0.70,3.24,-1.88,-52.73,-4.51,1.00,1.94,-57.11,4.19,1.05,-1.75,-1.81,0.01,-0.06,0.10,1.39,-0.96,6.34,-0.98,-1.62,3.97,1.92,0.18,,3.18,,0.82,,0.68,,-0.27,,3.71,2.05,-0.44
CashflowOperatingCashflow,-678000,748000,226000,-1085000,-318000,-504000,-330000,629000,-166000,785000,85000,231000,703000,533000,-196000,1015000,-2407000,-13000,63000,-206000,-177000,-49000,-836000,-10000,7555000,-6756000,-1060000,-981000,258000,-161000,,-27000,-1000,-104000,,,,0,0,0,,-32000,-18000,-16000
CashflowOperatingCashflow_yy,,,,,53.10,-167.38,-246.02,157.97,47.80,255.75,125.76,-63.28,523.49,-32.10,-330.59,339.39,-442.39,-102.47,132.14,-120.30,92.65,-272.62,-1426.98,95.15,4368.36,-13687.76,-26.79,-9710.00,-96.59,97.62,100.00,97.25,-100.39,35.40,,100.00,100.00,100.00,,,,,,
CashflowOperatingCashflow_sy,,,,,-47.00,90.09,-85.34,67.75,47.80,-29.11,-70.55,-43.30,141.34,7.70,-152.65,58.48,-442.39,-19.33,132.14,31.00,92.65,-67.01,-51.44,24.02,61.97,49.46,5.58,39.13,-30.24,-41.75,27.02,40.70,-60.45,12.92,,27.42,100.00,0.22,,,,,,
CashflowOperatingCashflow_qq,,210.32,-69.79,-580.09,70.69,-58.49,34.52,290.61,-126.39,572.89,-89.17,171.76,204.33,-24.18,-136.77,617.86,-337.14,99.45,579.09,-426.98,14.08,72.32,-1606.12,98.80,75650.00,-189.42,84.31,7.45,126.30,-162.40,100.00,,96.30,-10300.00,100.00,,,,,,,,44.36,9.64
CashflowOperatingCashflow_sq,,155.20,-32.94,30.78,69.12,72.22,34.52,290.61,-70.36,-4.97,-35.17,171.76,82.94,-13.65,-89.48,530.37,28.08,99.45,-42.39,11.80,7.02,44.39,-55.76,73.22,278.10,-6.39,-38.58,63.94,55.52,-49.45,-54.40,,17.54,5.38,75.32,,,,,,,,-38.56,-13.22
CashflowAmortization,169000,169000,170000,170000,171000,176000,190000,221000,226000,233000,235000,234000,235000,233000,210000,207000,210000,196000,161000,157000,155000,156000,164000,164000,162000,165000,157000,,440000,139000,,,,,,1144000,0,,,,,,,
CashflowAmortization_yy,,,,,1.18,4.14,11.76,30.00,32.16,32.39,23.68,5.88,3.98,,-10.64,-11.54,-10.64,-15.94,-23.33,-24.15,-26.19,-20.35,1.86,4.46,4.52,5.77,-4.27,-100.00,171.60,-15.76,-100.00,,-100.00,-100.00,,,,,,-100.00,,,,
CashflowAmortization_sy,,,,,1.18,11.36,4.68,-0.25,-2.02,-8.28,-5.41,-4.29,-11.92,,-10.64,-13.27,-2.22,1.38,4.26,0.59,-14.63,-14.84,-10.97,-25.35,4.52,-6.02,4.66,6.57,19.73,13.26,-18.48,,-15.54,0.75,,,,,,12.77,,,,
CashflowAmortization_qq,,,0.59,,0.59,2.92,7.95,16.32,2.26,3.10,0.86,-0.43,0.43,-0.85,-9.87,-1.43,1.45,-6.74,-17.79,-2.48,-1.27,0.65,5.13,,-1.22,1.85,-4.85,-100.00,,-68.41,-100.00,,,,,,-100.00,,,,,,,
CashflowAmortization_sq,,,14.38,,0.59,0.04,4.68,-0.73,0.10,-2.10,2.19,-1.94,-2.41,0.67,-5.60,-1.43,3.50,-2.14,-13.30,-2.91,-3.08,0.65,-5.50,,-0.62,-0.20,1.51,2.18,,6.48,-25.36,,,,,,-0.41,,,,,,,
CashflowInvestingCashflow,2000,108000,-3000,-85000,-383000,-2062000,-107000,-275000,-588000,-514000,-8000,6000,6000,96000,2000,-1037000,931000,385000,,,,,,,,,,,,,,,,,,2016000,,,,,,32000,,
CashflowInvestingCashflow_yy,,,,,-19250.00,-2009.26,-3466.67,-223.53,-53.52,75.07,92.52,102.18,101.02,118.68,125.00,-17383.33,15416.67,301.55,-100.00,100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,-100.00,,,,
CashflowInvestingCashflow_sy,,,,,-183.19,15.07,-135.60,76.38,66.82,26.59,88.17,-80.87,99.02,44.85,88.33,-15.52,-151.10,-31.19,-100.00,-2.05,-100.00,-26.48,,,,,,,,,,,,,,,,,,-6.56,,,,
CashflowInvestingCashflow_qq,,5300.00,-102.78,-2733.33,-350.59,-438.38,94.81,-157.01,-113.82,12.59,98.44,175.00,,1500.00,-97.92,-51950.00,189.78,-58.59,-100.00,,,,,,,,,,,,,,,,,,-100.00,,,,,,-100.00,
CashflowInvestingCashflow_sq,,-4.20,74.36,-785.86,-100.09,61.91,62.26,-28.24,45.77,7.52,70.66,-263.89,,-402.84,-15.15,-116.50,7.21,-58.59,65.59,,,,,,,,,,,,,,,,,,41.84,,,,,,-34.90,
CashflowCapex,22000,36000,3000,86000,389000,2060000,107000,276000,596000,514000,8000,8000,0,5000,,1102000,-1045000,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowCapex_yy,,,,,1668.18,5622.22,3466.67,220.93,53.21,-75.05,-92.52,-97.10,-100.00,-99.03,-100.00,13675.00,,-98.00,,-100.00,100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowCapex_sy,,,,,57.51,-54.33,5.83,-48.33,-87.00,-12.90,-92.52,-40.79,-95.25,-99.03,346.54,-15.46,,163.84,,3.59,92.37,-41.82,,,,,,,,,,,,,,,,,,,,,,
CashflowCapex_qq,,63.64,-91.67,2766.67,352.33,429.56,-94.81,157.94,115.94,-13.76,-98.44,,-100.00,,-100.00,,-194.83,100.01,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowCapex_sq,,16.30,-63.57,230.67,102.26,-25.18,-59.36,61.45,-8.05,-13.76,-92.93,,-95.50,,41.57,,40.81,100.01,-90.93,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowFinancingCashflow,678000,-858000,130000,851000,766000,2470000,473000,-299000,687000,-252000,1000,-303000,-680000,-569000,143000,162000,1423000,-127000,-3000,0,0,0,814000,-2000,,,1090000,638000,109000,192000,,-35000,1000,,,-2016000,,,,,,,18000,16000
CashflowFinancingCashflow_yy,,,,,12.98,387.88,263.85,-135.14,-10.31,-110.20,-99.79,-1.34,-198.98,-125.79,14200.00,153.47,309.26,77.65,-102.10,-100.00,-100.00,100.00,27233.33,,,,33.91,32000.00,,,-100.00,-105.49,-99.08,-100.00,,-5660.00,-100.00,,,100.00,,,,
CashflowFinancingCashflow_sy,,,,,49.98,-285.04,-1.40,-135.14,-18.34,-100.00,22.46,34.74,-281.92,-126.28,217.17,134.23,74.72,8.34,-82.15,-540.45,-64.92,79.09,-11.12,,,,141.90,-83.18,,,-92.94,-37.09,79.36,-68.83,,-20.93,-101.44,,,89.54,,,,
CashflowFinancingCashflow_qq,,-226.55,115.15,554.62,-9.99,222.45,-80.85,-163.21,329.77,-136.68,100.40,-30400.00,-124.42,16.32,125.13,13.29,778.40,-108.94,97.64,100.00,,,,-100.25,100.00,,,-41.47,-82.92,76.15,-100.00,,102.86,-100.00,,,100.00,,,,,,,-7.68
CashflowFinancingCashflow_sq,,14.66,19.50,33.76,67.80,-158.94,-100.00,-47.73,153.44,27.00,26.30,-150.86,-124.42,33.02,12.57,13.29,-145.98,-57.00,-7.71,-274.35,,,,-46.36,44.09,,,-227.15,-33.25,102.60,-17.24,,82.61,-100.00,,,49.74,,,,,,,-17.30
CashflowShareCapitalCash,0,0,,3752000,0,-1000,,,,,,,,,,,1680000,0,,,,,919000,1000,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,-100.00,,100.00,,,,,,,,,,,-100.00,-100.00,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,-100.00,,-100.00,,,,,,,,,,,-100.00,-100.00,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,-100.00,,100.00,,,,,,,,,,,-99.98,-100.00,,,,,-99.89,-100.00,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,-100.00,,-100.00,,,,,,,,,,,-99.99,-100.00,,,,,-99.89,-100.00,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,2000,-2000,353000,-319000,65000,-96000,36000,55000,-67000,19000,78000,-66000,29000,59000,-51000,140000,-53000,245000,60000,-206000,-177000,-49000,-22000,-12000,6743000,-6756000,29000,-11000,36000,31000,,-62000,0,-70000,,,,,,0,,,,0
CashflowNetCashflow_yy,,,,,3150.00,-4700.00,-89.80,117.24,-203.08,119.79,116.67,-220.00,143.28,210.53,-165.38,312.12,-282.76,315.53,217.65,-247.14,-233.96,-119.99,-136.67,94.17,3909.60,-13687.76,231.82,8.33,-99.47,100.46,-100.00,-463.64,-100.00,-325.81,,100.00,,100.00,,,,,,
CashflowNetCashflow_sy,,,,,-12.30,35.95,-56.83,93.12,-40.40,202.27,31.90,-95.90,-60.66,-13.66,-24.44,96.88,-11.67,259.24,-5.45,-99.31,-47.25,-79.97,-22.55,96.81,-63.07,73.28,72.66,-32.62,-154.25,-36.07,-42.49,-68.26,62.93,-87.62,,-4.71,,85.27,,,,,,
CashflowNetCashflow_qq,,-200.00,17750.00,-190.37,120.38,-247.69,137.50,52.78,-221.82,128.36,310.53,-184.62,143.94,103.45,-186.44,374.51,-137.86,562.57,-75.53,-443.33,14.08,72.32,55.10,45.45,56291.67,-200.19,100.43,-137.93,427.27,-13.89,-100.00,,100.00,,100.00,,,,,,,,,
CashflowNetCashflow_sq,,-101.70,3853.14,-324.58,10.42,-44.27,51.37,-223.80,-67.72,195.29,119.76,-184.62,75.50,103.45,114.98,-55.96,-137.86,179.81,-38.64,-57.10,57.04,-104.05,76.22,33.90,117.85,73.36,25.16,-12.82,-106.12,38.04,66.79,,-136.15,,100.00,,,,,,,,,
