,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalAssets,68545000,,,,145673000,181138000,275096000,,271110000,284434000,290111000,,275661000,315394000,385723000,,375838000,464651000,507937000,,519840000,485801000,594253000,596595000,579813000,596066000,605997000,598939000,554094000,584636000,623250000,702154000,665644000,681160000,726738000,800877000,766723000,743495000,760939000,866880000,1044176000,1005343000,1052079000,1089433000,1002583000,952808000,993945000
BalanceTotalAssets_yy,,,,,112.52,,,,86.11,57.03,5.46,,1.68,10.88,32.96,,36.34,47.32,31.68,,38.31,4.55,16.99,,11.54,22.70,1.98,0.39,-4.44,-1.92,2.85,17.23,20.13,16.51,16.60,14.06,15.19,9.15,4.71,8.24,36.19,35.22,38.26,25.67,-3.98,-5.23,-5.53
BalanceTotalAssets_sy,,,,,36.52,,,,26.44,15.94,8.22,,5.23,6.44,7.15,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,-6.07,-3.60,2.62,2.85,-0.07,0.90,-3.06,-0.67,0.08,0.59,-0.39,1.79,-1.01,1.46,0.84,-0.84,1.91,0.08,1.48,1.47
BalanceTotalAssets_qq,,-100.00,,,,24.35,51.87,-100.00,,4.91,2.00,-100.00,,14.41,22.30,-100.00,,23.63,9.32,-100.00,,-6.55,22.32,0.39,-2.81,2.80,1.67,-1.16,-7.49,5.51,6.60,12.66,-5.20,2.33,6.69,10.20,-4.26,-3.03,2.35,13.92,20.45,-3.72,4.65,3.55,-7.97,-4.96,4.32
BalanceTotalAssets_sq,,0.61,,,,3.78,8.50,-100.00,,-4.86,5.59,-100.00,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-2.04,0.07,0.41,0.33,-2.57,1.14,2.56,-0.01,-3.03,2.08,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
BalanceCapital,5299000,,,,16540000,22804000,88220000,,103735000,107387000,107960000,,110317000,120216000,125061000,,139877000,142299000,142518000,,157919000,160390000,162789000,165441000,169184000,172169000,173428000,176729000,180651000,182461000,184808000,189313000,199797000,208279000,206223000,209696000,216653000,223992000,217874000,232494000,232999000,242189000,244710000,247505000,253766000,268758000,262699000
BalanceCapital_yy,,,,,212.13,,,,527.18,370.91,22.38,,6.35,11.95,15.84,,26.80,18.37,13.96,,12.90,12.71,14.22,,7.13,7.34,6.54,6.82,6.78,5.98,6.56,7.12,10.60,14.15,11.59,10.77,8.44,7.54,5.65,10.87,7.54,8.12,12.32,6.46,8.91,10.97,7.35
BalanceCapital_sy,,,,,104.45,,,,11.87,11.61,13.78,,12.96,13.52,11.20,,10.30,9.93,11.25,,5.87,4.62,4.22,,-2.19,-1.14,0.16,0.91,3.19,4.40,2.61,4.91,3.82,3.78,2.62,2.08,4.48,5.02,2.62,3.66,1.16,2.45,0.37,1.44,2.83,2.34,-2.50
BalanceCapital_qq,,-100.00,,,,37.87,286.86,-100.00,,3.52,0.53,-100.00,,8.97,4.03,-100.00,,1.73,0.15,-100.00,,1.56,1.50,1.63,2.26,1.76,0.73,1.90,2.22,1.00,1.29,2.44,5.54,4.24,-0.99,1.68,3.32,3.39,-2.73,6.71,0.22,3.94,1.04,1.14,2.53,5.91,-2.25
BalanceCapital_sq,,5.00,,,,3.97,2.16,-100.00,,3.52,3.84,-100.00,,1.38,1.25,-100.00,,0.76,0.34,-100.00,,0.76,-0.87,-0.30,1.47,0.35,-0.80,0.79,2.40,0.33,-0.43,1.12,2.07,0.72,0.05,1.72,1.55,0.57,-0.38,1.65,0.28,1.07,-0.02,1.76,1.65,-0.01,-2.17
BalanceShareCapital,2720000,,,,2723000,2723000,3393000,,3393000,3393000,3393000,,3393000,3393000,3393000,,3393000,3393000,3393000,,3402000,3402000,3402000,3402000,3402000,3402000,3419000,3419000,3442000,3442000,3507000,3507000,3507000,3507000,3507000,3507000,3507000,3507000,3507000,3507000,3507000,3507000,3507000,3507000,3507000,3507000,3507000
BalanceShareCapital_yy,,,,,0.11,,,,24.61,24.61,,,,,,,,,,,0.27,0.27,0.27,,,,0.50,0.50,1.18,1.18,2.58,2.58,1.89,1.89,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-100.00,,,,,24.61,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,0.50,,0.67,,1.89,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,0,,,,-7812000,-3125000,-781000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,50.00,100.00,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,60.00,75.01,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,3067000,,,,3767000,3772000,72027000,,72590000,72592000,100104000,,100096000,101453000,114490000,,114461000,114577000,135191000,,135127000,135154000,145494000,154920000,154937000,153104000,155780000,156498000,157859000,156812000,190494000,189806000,189900000,192760000,205639000,203215000,202495000,204705000,207700000,214244000,207187000,210720000,229693000,223876000,195892000,192768000,202871000
BalanceReserve_yy,,,,,22.82,,,,1827.00,1824.50,38.98,,37.89,39.76,14.37,,14.35,12.94,18.08,,18.06,17.96,7.62,,14.66,13.28,7.07,1.02,1.89,2.42,22.28,21.28,20.30,22.92,7.95,7.06,6.63,6.20,1.00,5.43,2.32,2.94,10.59,4.50,-5.45,-8.52,-11.68
BalanceReserve_sy,,,,,47.16,,,,11.60,12.27,9.63,,14.66,16.91,9.75,,18.06,16.30,10.98,,4.04,4.04,,,,0.05,,0.02,,0.09,,0.02,,,,,,0.02,0.97,2.07,2.32,1.08,1.17,,,,
BalanceReserve_qq,,-100.00,,,,0.13,1809.52,-100.00,,,37.90,-100.00,,1.36,12.85,-100.00,,0.10,17.99,-100.00,,0.02,7.65,6.48,0.01,-1.18,1.75,0.46,0.87,-0.66,21.48,-0.36,0.05,1.51,6.68,-1.18,-0.35,1.09,1.46,3.15,-3.29,1.71,9.00,-2.53,-12.50,-1.59,5.24
BalanceReserve_sq,,,,,,0.02,13.14,-100.00,,,15.86,-100.00,,0.15,3.28,-100.00,,,6.74,-100.00,,,0.14,,,,0.01,,,,-0.02,,,,0.24,,,,0.14,,,,0.14,,-0.01,,
BalanceNonshareCapital,,,,,0,,-1000,,1000,1000,1000,,1000,561000,553000,,535000,383000,427000,,150000,147000,244000,2623000,2683000,2920000,3154000,3230000,5170000,5338000,5592000,5829000,3248000,845000,906000,1095000,550000,-21000,-23000,-21000,2889000,2631000,3147000,3357000,3838000,4608000,4776000
BalanceNonshareCapital_yy,,,,,,,,,,,200.00,,,56000.00,55200.00,,53400.00,-31.73,-22.78,,-71.96,-61.62,-42.86,,1688.67,1886.39,1192.43,23.16,92.68,82.82,77.33,80.44,-37.17,-84.18,-83.79,-81.22,-83.08,-102.50,-102.53,-101.94,425.77,12542.55,13841.92,15912.21,32.85,75.16,51.76
BalanceNonshareCapital_sy,,,,,,,,,,,8.56,,,4.67,3.87,,-0.97,-0.83,3.40,,4.84,2.42,-11.11,,-2.97,-1.99,-2.16,-4.14,-7.38,-6.44,-9.52,-25.87,-25.08,-1.56,-7.83,-7.01,19.02,10.26,6.23,-5.32,-1.23,-6.88,0.81,0.11,1.09,4.14,-9.22
BalanceNonshareCapital_qq,,,,,,,,100.00,,,,-100.00,,56000.00,-1.43,-100.00,,-28.41,11.49,-100.00,,-2.00,65.99,975.00,2.29,8.83,8.00,2.44,60.03,3.26,4.75,4.23,-44.28,-73.99,7.28,20.81,-49.81,-103.85,-8.31,7.29,13707.76,-8.94,19.62,6.68,14.33,20.06,3.64
BalanceNonshareCapital_sq,,,,,,,,-100.00,,,,-100.00,,-0.11,-0.58,-100.00,,0.06,0.23,-100.00,,-0.30,-2.47,-15.77,0.92,-0.91,0.42,-1.21,0.39,-4.43,0.89,0.93,-5.41,0.15,-0.09,3.44,1.18,-0.81,-5.53,0.98,2.65,-1.47,1.26,1.02,4.37,-0.18,-2.29
BalanceNoncurrentLiabilities,11434000,,,,13421000,14137000,16220000,,16302000,18403000,26688000,,27495000,28703000,33202000,,61351000,91047000,81108000,,81511000,86983000,57996000,62684000,61628000,64081000,90733000,94474000,74639000,107044000,99801000,122853000,89222000,96499000,112478000,116379000,115476000,108773000,106843000,127922000,156748000,169961000,102702000,102428000,118109000,129842000,161705000
BalanceNoncurrentLiabilities_yy,,,,,17.38,,,,21.47,30.18,64.54,,68.66,55.97,24.41,,123.14,217.20,144.29,,32.86,-4.46,-28.50,,-24.39,-26.33,56.45,50.71,21.11,67.04,9.99,30.04,19.54,-9.85,12.70,-5.27,29.43,12.72,-5.01,9.92,35.74,56.25,-3.88,-19.93,-24.65,-23.60,57.45
BalanceNoncurrentLiabilities_sy,,,,,5.71,,,,36.34,31.34,19.50,,23.91,9.24,-0.04,,2.13,2.84,7.68,,-2.83,4.74,-5.14,,-4.67,-4.46,-6.18,-7.95,-10.17,-8.78,3.78,-2.92,6.41,0.08,1.38,0.28,-1.48,6.95,0.58,-2.23,0.23,-2.34,-0.83,-0.83,-9.98,-8.03,-2.55
BalanceNoncurrentLiabilities_qq,,-100.00,,,,5.33,14.73,-100.00,,12.89,45.02,-100.00,,4.39,15.67,-100.00,,48.40,-10.92,-100.00,,6.71,-33.32,8.08,-1.68,3.98,41.59,4.12,-21.00,43.42,-6.77,23.10,-27.37,8.16,16.56,3.47,-0.78,-5.81,-1.77,19.73,22.53,8.43,-39.57,-0.27,15.31,9.93,24.54
BalanceNoncurrentLiabilities_sq,,-3.64,,,,4.35,2.48,-100.00,,-2.29,,-100.00,,-0.05,-4.41,-100.00,,1.46,1.98,-100.00,,-1.48,-2.74,-5.88,-2.67,-1.19,-3.38,0.78,-7.92,0.57,-0.49,-0.63,-2.59,-0.34,7.15,0.80,-1.04,0.88,-0.49,-0.09,-0.25,-0.64,-1.53,3.75,-4.96,1.23,2.81
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,3858000,,,,2603000,1790000,1527000,,352000,1684000,8603000,,8295000,8050000,9142000,,32448000,52897000,51685000,,39213000,41447000,18705000,25219000,23513000,22082000,46071000,46480000,34321000,62444000,57846000,75235000,37957000,37207000,57480000,59639000,57957000,44615000,48418000,67934000,111073000,99389000,39075000,38337000,38352000,41409000,77161000
BalanceNoncurrentBorrowings_yy,,,,,-32.53,,,,-86.48,-5.92,463.39,,2256.53,378.03,6.27,,291.18,557.11,465.36,,20.85,-21.65,-63.81,,-40.04,-46.72,146.30,84.31,45.97,182.78,25.56,61.86,10.59,-40.42,-0.63,-20.73,52.69,19.91,-15.77,13.91,91.65,122.77,-19.30,-43.57,-65.47,-58.34,97.47
BalanceNoncurrentBorrowings_sy,,,,,11.54,,,,40.54,17.92,24.40,,26.70,5.86,-15.96,,-9.88,-20.89,-12.08,,-17.08,-16.32,-13.01,,-27.31,-29.79,-21.66,-15.73,-36.68,-8.51,-14.28,-11.92,10.59,-39.82,-0.81,-23.65,-6.15,-7.35,-12.95,4.82,2.92,-1.21,-5.86,-5.60,-15.18,-16.44,-7.85
BalanceNoncurrentBorrowings_qq,,-100.00,,,,-31.23,-14.69,-100.00,,378.41,410.87,-100.00,,-2.95,13.57,-100.00,,63.02,-2.29,-100.00,,5.70,-54.87,34.82,-6.76,-6.09,108.64,0.89,-26.16,81.94,-7.36,30.06,-49.55,-1.98,54.49,3.76,-2.82,-23.02,8.52,40.31,63.50,-10.52,-60.68,-1.89,0.04,7.97,86.34
BalanceNoncurrentBorrowings_sq,,-34.71,,,,-2.88,-1.45,-100.00,,-1.74,,-100.00,,-0.50,-5.82,-100.00,,-3.88,-0.16,-100.00,,-1.76,-6.25,-10.82,-16.87,-3.98,-8.67,-4.20,-22.16,4.21,-7.10,-0.70,-42.71,-5.84,,-3.19,-3.40,-1.96,-1.15,-1.66,-3.82,-5.27,-7.50,-0.52,-7.00,-2.64,2.23
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,7576000,,,,10818000,12347000,14693000,,15950000,16719000,18085000,,19200000,20653000,24060000,,28903000,38150000,29423000,,42298000,45536000,39291000,37465000,38115000,41999000,44662000,47994000,40318000,44600000,41955000,47618000,51266000,59292000,54997000,56740000,57519000,64157000,58425000,59989000,45675000,70572000,63627000,64091000,79757000,88433000,84545000
BalanceNoncurrentOtherLiabilities_yy,,,,,42.79,,,,47.44,35.41,23.09,,20.38,23.53,33.04,,50.54,84.72,22.29,,46.34,19.36,33.54,,-9.89,-7.77,13.67,28.10,5.78,6.19,-6.06,-0.78,27.15,32.94,31.09,19.16,12.20,8.21,6.23,5.72,-20.59,10.00,8.90,6.84,74.62,25.31,32.88
BalanceNoncurrentOtherLiabilities_sy,,,,,14.45,,,,45.68,35.41,14.43,,12.54,12.76,11.86,,21.34,20.10,11.56,,10.99,11.68,10.80,,7.07,-1.60,6.17,1.20,3.93,3.14,5.78,3.20,-0.85,3.59,2.01,6.00,-2.18,6.14,3.78,-3.53,-7.25,-1.33,-13.82,-1.42,-7.28,-2.89,3.41
BalanceNoncurrentOtherLiabilities_qq,,-100.00,,,,14.13,19.00,-100.00,,4.82,8.17,-100.00,,7.57,16.50,-100.00,,31.99,-22.88,-100.00,,7.66,-13.71,-4.65,1.73,10.19,6.34,7.46,-15.99,10.62,-5.93,13.50,7.66,15.66,-7.24,3.17,1.37,11.54,-8.93,2.68,-23.86,54.51,-9.84,0.73,24.44,10.88,-4.40
BalanceNoncurrentOtherLiabilities_sq,,-3.64,,,,1.76,5.32,-100.00,,-1.81,-0.47,-100.00,,-0.05,0.82,-100.00,,2.35,2.64,-100.00,,0.28,-4.04,-19.67,0.91,-0.44,-0.91,0.86,-6.54,-0.50,0.50,0.28,-4.37,,0.82,0.88,-5.73,2.20,-1.65,-2.24,-3.80,0.22,-1.19,4.40,-5.52,1.68,-0.03
BalanceCurrentLiabilities,51812000,,,,115712000,144197000,170657000,,151072000,158643000,155462000,,137848000,165914000,226907000,,174075000,230922000,283884000,,280260000,238281000,373224000,365847000,346318000,356896000,338682000,324506000,293635000,289792000,333049000,384160000,374376000,375538000,407131000,473707000,434044000,410751000,436245000,506485000,651540000,590563000,701519000,736142000,626870000,549600000,564765000
BalanceCurrentLiabilities_yy,,,,,123.33,,,,30.56,10.02,-8.90,,-8.75,4.58,45.96,,26.28,39.18,25.11,,61.00,3.19,31.47,,23.57,49.78,-9.26,-11.30,-15.21,-18.80,-1.66,18.38,27.50,29.59,22.24,23.31,15.94,9.38,7.15,6.92,50.11,43.78,60.81,45.34,-3.79,-6.94,-19.49
BalanceCurrentLiabilities_sy,,,,,22.01,,,,30.56,11.78,-2.40,,-2.24,-6.54,3.16,,24.32,24.82,28.51,,24.36,12.58,7.72,,-4.75,-13.96,-15.12,-11.30,-14.06,-0.22,-0.69,-3.82,5.63,2.37,-0.87,2.10,-3.08,-5.11,1.20,-0.83,1.68,-1.57,3.62,7.28,5.59,17.19,15.02
BalanceCurrentLiabilities_qq,,-100.00,,,,24.62,18.35,-100.00,,5.01,-2.01,-100.00,,20.36,36.76,-100.00,,32.66,22.94,-100.00,,-14.98,56.63,-1.98,-5.34,3.05,-5.10,-4.19,-9.51,-1.31,14.93,15.35,-2.55,0.31,8.41,16.35,-8.37,-5.37,6.21,16.10,28.64,-9.36,18.79,4.94,-14.84,-12.33,2.76
BalanceCurrentLiabilities_sq,,,,,,0.27,13.64,-100.00,,-10.82,6.21,-100.00,,-17.49,12.08,-100.00,,-8.15,16.14,-100.00,,-12.86,15.20,-6.02,-5.95,-15.26,5.28,4.09,1.94,-5.19,5.68,2.52,1.48,-5.24,5.06,2.69,-1.49,-7.26,9.99,1.86,3.35,-9.72,12.42,4.27,3.41,-7.30,9.47
BalanceCurrentTradePayablesv,39432000,,,,83976000,73105000,86659000,,77956000,81982000,72047000,,71076000,71812000,107517000,,102420000,168380000,172628000,,152707000,122449000,192181000,158090000,151861000,218620000,215446000,174486000,163693000,178675000,206252000,207277000,212229000,230921000,228342000,239286000,236616000,203670000,209102000,247456000,366682000,282940000,299502000,283849000,342674000,262678000,332148000
BalanceCurrentTradePayablesv_yy,,,,,112.96,,,,-7.17,12.14,-16.86,,-8.83,-12.41,49.23,,44.10,134.47,60.56,,49.10,-27.28,11.33,,-0.55,78.54,12.11,10.37,7.79,-18.27,-4.27,18.79,29.65,29.24,10.71,15.44,11.49,-11.80,-8.43,3.41,54.97,38.92,43.23,14.71,-6.55,-7.16,10.90
BalanceCurrentTradePayablesv_sy,,,,,22.90,,,,17.77,12.15,-11.77,,7.33,-12.41,13.54,,36.30,25.47,31.57,,30.21,17.84,9.24,,-9.48,-10.06,-21.10,-15.28,-15.76,-3.73,2.21,-3.39,-8.46,3.04,-1.94,6.33,-4.35,-8.39,-3.65,-1.80,-2.29,-5.56,-1.53,4.36,10.61,21.88,13.85
BalanceCurrentTradePayablesv_qq,,-100.00,,,,-12.95,18.54,-100.00,,5.16,-12.12,-100.00,,1.04,49.72,-100.00,,64.40,2.52,-100.00,,-19.81,56.95,-17.74,-3.94,43.96,-1.45,-19.01,-6.19,9.15,15.43,0.50,2.39,8.81,-1.12,4.79,-1.12,-13.92,2.67,18.34,48.18,-22.84,5.85,-5.23,20.72,-23.34,26.45
BalanceCurrentTradePayablesv_sq,,-5.16,,,,-8.59,15.36,-100.00,,-17.72,16.51,-100.00,,-24.96,23.99,-100.00,,-17.67,21.19,-100.00,,-25.90,21.24,-10.98,-2.70,-26.23,3.77,5.46,3.55,-8.91,8.00,3.90,1.57,-19.20,10.01,6.48,-1.48,-21.33,11.70,3.95,4.49,-17.38,10.98,3.98,13.84,-10.52,9.57
BalanceCurrentBorrowings,1482000,,,,9580000,11918000,8951000,,4804000,6357000,13681000,,13173000,22121000,29575000,,7422000,8890000,15381000,,43930000,38245000,100334000,114296000,106616000,35485000,12096000,20758000,33107000,14383000,19425000,19485000,27840000,22600000,18789000,25467000,21679000,37365000,45170000,54897000,46636000,22292000,57693000,57854000,43391000,85373000,24226000
BalanceCurrentBorrowings_yy,,,,,546.42,,,,-49.85,-46.66,52.84,,174.21,247.98,116.18,,-43.66,-59.81,-47.99,,491.89,330.20,552.32,,142.70,-7.22,-87.94,-81.84,-68.95,-59.47,60.59,-6.13,-15.91,57.13,-3.27,30.70,-22.13,65.33,140.40,115.57,115.12,-40.34,27.72,5.39,-6.96,282.98,-58.01
BalanceCurrentBorrowings_sy,,,,,81.69,,,,28.44,62.86,55.32,,1.24,16.57,-3.95,,4.64,48.36,16.76,,112.60,60.97,11.45,,-14.53,-17.24,-15.40,-14.56,-19.63,-12.30,-13.64,-9.64,-36.49,-2.20,-4.00,-7.51,-13.56,-9.08,-4.46,17.39,4.53,8.60,17.75,10.61,3.72,29.98,0.67
BalanceCurrentBorrowings_qq,,-100.00,,,,24.41,-24.90,-100.00,,32.33,115.21,-100.00,,67.93,33.70,-100.00,,19.78,73.01,-100.00,,-12.94,162.35,13.92,-6.72,-66.72,-65.91,71.61,59.49,-56.55,35.05,0.31,42.88,-18.82,-16.86,35.54,-14.87,72.35,20.89,21.54,-15.05,-52.20,158.80,0.28,-25.00,96.75,-71.62
BalanceCurrentBorrowings_sq,,6.02,,,,-14.29,4.98,-100.00,,-3.35,7.92,-100.00,,-0.41,2.28,-100.00,,17.51,8.28,-100.00,,4.57,9.30,-1.47,-6.44,-0.98,0.50,-0.42,-7.24,-1.57,-0.69,1.15,0.12,-2.30,1.34,-2.44,-5.66,0.52,1.32,1.38,0.14,-0.06,31.84,-0.54,-9.26,7.64,3.98
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,9439000,,,,19721000,55405000,68221000,,60416000,65340000,56986000,,47548000,62718000,64901000,,59173000,52708000,70821000,,80168000,76394000,78499000,91592000,84628000,97828000,104167000,116384000,93187000,91776000,92305000,125393000,126917000,117278000,143045000,172540000,160650000,162271000,177832000,195774000,218946000,221322000,234507000,225079000,179772000,182949000,194846000
BalanceCurrentOtherLiabilities_yy,,,,,108.93,,,,206.35,17.93,-16.47,,-21.30,-4.01,13.89,,24.45,-15.96,9.12,,35.48,44.94,10.84,,5.56,28.06,32.70,27.07,10.11,-6.19,-11.39,7.74,36.20,27.79,54.97,37.60,26.58,38.36,24.32,13.47,36.29,36.39,31.87,14.97,-17.89,-17.34,-16.91
BalanceCurrentOtherLiabilities_sy,,,,,62.73,,,,66.90,50.70,-11.02,,-21.48,-6.57,-12.54,,2.13,10.55,8.37,,15.19,12.87,22.45,,9.76,5.60,4.94,7.76,-0.64,2.92,3.42,7.91,24.00,0.74,8.38,11.37,2.56,-3.36,2.58,-11.71,-1.70,0.77,-10.82,7.13,1.93,,
BalanceCurrentOtherLiabilities_qq,,-100.00,,,,180.94,23.13,-100.00,,8.15,-12.79,-100.00,,31.90,3.48,-100.00,,-10.93,34.36,-100.00,,-4.71,2.76,16.68,-7.60,15.60,6.48,11.73,-19.93,-1.51,0.58,35.85,1.22,-7.59,21.97,20.62,-6.89,1.01,9.59,10.09,11.84,1.08,5.96,-4.02,-20.13,1.77,6.50
BalanceCurrentOtherLiabilities_sq,,,,,,7.67,23.13,-100.00,,-10.90,-10.27,-100.00,,-3.76,-0.73,-100.00,,-10.67,3.62,-100.00,,-6.17,2.64,-3.72,1.90,-9.70,-0.87,0.13,-1.82,-5.15,5.22,-0.21,5.34,-1.92,2.35,-0.64,-1.56,-6.10,1.85,-3.85,11.84,,-4.77,-1.37,2.97,0.15,2.15
BalanceReckoning,1459000,,,,2435000,3769000,6826000,,7896000,4964000,12748000,,6051000,9263000,24914000,,5060000,944000,25054000,,3455000,1193000,2210000,1869000,3213000,4963000,6973000,12879000,3648000,4958000,15067000,32005000,7389000,4739000,16955000,36414000,15100000,7446000,4140000,8357000,19277000,64009000,109818000,169361000,61033000,18600000,13546000
BalanceReckoning_yy,,,,,66.90,,,,224.27,31.71,86.76,,-23.37,86.60,95.43,,-16.38,-89.81,0.56,,-31.72,26.38,-91.18,,-7.00,316.01,215.51,589.08,13.53,-0.10,116.08,148.51,102.57,-4.41,12.53,13.78,104.34,57.11,-75.58,-77.05,27.66,759.68,2552.34,1926.56,216.62,-70.94,-87.67
BalanceReckoning_sy,,,,,61.23,,,,-7.14,-9.20,22.46,,4.65,-7.73,-21.61,,-11.24,13.62,-5.16,,-9.21,-8.97,-21.99,,-8.58,-13.63,-13.83,-13.70,-13.36,-0.10,8.43,13.21,39.54,4.75,-8.82,8.24,-14.62,27.96,29.49,-10.00,9.90,2.19,3.31,39.32,20.66,-10.18,-14.36
BalanceReckoning_qq,,-100.00,,,,54.78,81.11,-100.00,,-37.13,156.81,-100.00,,53.08,168.96,-100.00,,-81.34,2554.03,-100.00,,-65.47,85.25,-15.43,71.91,54.47,40.50,84.70,-71.68,35.92,203.90,112.42,-76.91,-35.87,257.76,114.77,-58.53,-50.69,-44.39,101.84,130.67,232.05,71.57,54.22,-63.96,-69.53,-27.17
BalanceReckoning_sq,,-8.29,,,,12.80,-3.70,-100.00,,-18.57,13.36,-100.00,,-9.02,32.22,-100.00,,0.43,0.58,-100.00,,-2.08,-6.06,-3.14,-7.49,-1.58,-3.50,6.87,-16.26,-1.40,,22.59,9.97,-28.29,-9.04,18.41,4.02,,-16.24,-0.04,53.17,-3.88,0.98,1.14,-3.07,-15.81,-8.32
