,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalAssets,100930000,,,,205166000,206395000,233871000,,253356000,216784000,222750000,,242196000,251295000,287078000,,286726000,291223000,293344000,,329805000,327016000,326873000,328698000,342439000,351007000,352960000,365096000,355819000,356895000,365676000,377343000,373146000,392191000,415821000,348005000,346237000,364659000,372721000,389833000,380954000,387622000,389746000,384699000,360940000,368562000,364406000
BalanceTotalAssets_yy,,,,,103.28,,,,23.49,5.03,-4.76,,-4.40,15.92,28.88,,18.39,15.89,2.18,,15.02,12.29,11.43,,3.83,7.34,7.98,11.07,3.91,1.68,3.60,3.35,4.87,9.89,13.71,-7.77,-7.21,-7.02,-10.37,12.02,10.03,6.30,4.57,-1.32,-5.25,-4.92,-6.50
BalanceTotalAssets_sy,,,,,29.74,,,,10.82,3.14,-1.37,,-4.03,-2.49,0.19,,8.54,15.42,9.73,,13.34,10.70,11.43,,1.30,2.82,2.60,2.86,5.53,4.61,5.93,9.45,6.86,11.17,11.22,5.07,2.32,2.53,1.64,2.66,7.27,6.26,8.96,9.28,6.13,4.45,5.64
BalanceTotalAssets_qq,,-100.00,,,,0.60,13.31,-100.00,,-14.44,2.75,-100.00,,3.76,14.24,-100.00,,1.57,0.73,-100.00,,-0.85,-0.04,0.56,4.18,2.50,0.56,3.44,-2.54,0.30,2.46,3.19,-1.11,5.10,6.03,-16.31,-0.51,5.32,2.21,4.59,-2.28,1.75,0.55,-1.29,-6.18,2.11,-1.13
BalanceTotalAssets_sq,,4.74,,,,3.66,1.06,-53.59,,-0.32,-3.01,-100.00,,1.57,1.10,-100.00,,6.24,-0.40,-100.00,,2.36,0.94,0.01,-2.20,3.72,1.40,0.95,-0.31,1.42,3.49,2.08,-1.06,3.22,2.07,-0.54,-2.84,2.14,2.09,1.78,0.04,3.38,0.55,1.46,-1.51,3.42,1.26
BalanceCapital,52950000,,,,156834000,158724000,190422000,,190781000,169319000,161759000,,175813000,202579000,221366000,,209190000,221888000,227345000,,260988000,269801000,263640000,245184000,251361000,259557000,254420000,254397000,234482000,239496000,237909000,238146000,239399000,235482000,243336000,243008000,246923000,254973000,252390000,244807000,238671000,244856000,251315000,253583000,261828000,268108000,249321000
BalanceCapital_yy,,,,,196.19,,,,21.65,6.68,-15.05,,-7.85,19.64,36.85,,18.98,9.53,2.70,,24.76,21.59,15.96,,-3.69,-3.80,-3.50,3.76,-6.72,-7.73,-6.49,-6.39,2.10,-1.68,2.28,2.04,3.14,8.28,3.72,0.74,-3.34,-3.97,-0.43,3.58,9.70,9.50,-0.79
BalanceCapital_sy,,,,,25.17,,,,2.24,-1.12,3.06,,5.12,7.15,5.47,,4.98,5.98,8.45,,19.89,13.97,15.96,,4.75,6.44,-1.37,5.12,4.01,4.43,2.24,8.20,7.90,7.70,9.86,6.64,5.10,5.40,4.61,-0.01,3.94,5.92,0.81,3.29,3.67,4.47,5.98
BalanceCapital_qq,,-100.00,,,,1.21,19.97,-100.00,,-11.25,-4.46,-100.00,,15.22,9.27,-100.00,,6.07,2.46,-100.00,,3.38,-2.28,-7.00,2.52,3.26,-1.98,-0.01,-7.83,2.14,-0.66,0.10,0.53,-1.64,3.34,-0.13,1.61,3.26,-1.01,-3.00,-2.51,2.59,2.64,0.90,3.25,2.40,-7.01
BalanceCapital_sq,,3.51,,,,3.57,-2.02,-53.64,,1.02,1.36,-100.00,,0.35,1.75,-100.00,,2.74,0.77,-100.00,,2.68,1.69,,0.82,1.48,0.07,1.41,1.18,1.68,1.16,2.74,1.85,1.88,0.12,2.84,1.19,0.53,0.66,2.92,0.54,2.94,-1.12,0.81,0.22,2.96,0.86
BalanceShareCapital,6382000,,,,7156000,7156000,7156000,,7156000,7156000,7156000,,7156000,7156000,7156000,,7156000,7156000,7156000,,7145000,7145000,7145000,7145000,7145000,7145000,7145000,7145000,7145000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000,7160000
BalanceShareCapital_yy,,,,,12.13,,,,,,,,,,,,,,,,-0.15,-0.15,-0.15,,,,,,,0.21,0.21,0.21,0.21,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-100.00,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,-50.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,0,,0,,-1128000,,-1399000,-1399000,-1399000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,-24.02,,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,59.13,,0.56,45.83,35.35,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,100.00,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,100.00,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,4702000,,,,102503000,88284000,149446000,,136707000,117614000,155492000,,153634000,173970000,197617000,,165741000,173086000,211418000,,220610000,223452000,249343000,232235000,237045000,246105000,250071000,250710000,248964000,250793000,223169000,223886000,227503000,223951000,233822000,229365000,222181000,227660000,243188000,234421000,239795000,246781000,235187000,230708000,236048000,235212000,222167000
BalanceReserve_yy,,,,,2079.99,,,,33.37,33.22,4.05,,12.38,47.92,27.09,,7.88,-0.51,6.98,,33.11,29.10,17.94,,7.45,10.14,0.29,7.96,5.03,1.90,-10.76,-10.70,-8.62,-10.70,4.77,2.45,-2.34,1.66,4.01,2.20,7.93,8.40,-3.29,-1.58,-1.56,-4.69,-5.54
BalanceReserve_sy,,,,,30.25,,,,17.10,27.13,7.04,,12.38,8.84,12.40,,2.68,,0.57,,4.91,13.46,6.92,,10.74,8.26,0.05,2.79,3.85,3.81,4.74,3.66,4.94,5.15,8.46,5.06,6.96,5.42,2.19,1.77,0.57,0.84,11.28,6.14,4.98,0.13,8.09
BalanceReserve_qq,,-100.00,,,,-13.87,69.28,-100.00,,-13.97,32.21,-100.00,,13.24,13.59,-100.00,,4.43,22.15,-100.00,,1.29,11.59,-6.86,2.07,3.82,1.61,0.26,-0.70,0.73,-11.01,0.32,1.62,-1.56,4.41,-1.91,-3.13,2.47,6.82,-3.61,2.29,2.91,-4.70,-1.90,2.31,-0.35,-5.55
BalanceReserve_sq,,0.55,,,,,17.61,-90.99,,,10.54,-100.00,,,3.74,-100.00,,-0.06,3.38,-100.00,,,7.61,,,,1.81,,0.01,,2.08,,,,5.70,,,,1.41,,,,0.22,,,,8.22
BalanceNonshareCapital,0,,,,75000,,-2000,,675000,638000,606000,,1663000,1662000,3067000,,3147000,3117000,3114000,,2972000,2947000,2835000,3553000,3331000,3253000,3461000,3311000,846000,1232000,715000,658000,586000,502000,450000,1381000,68000,83000,111000,94000,68000,68000,,,,,
BalanceNonshareCapital_yy,,,,,,,,,800.00,,30400.00,,146.37,160.50,406.11,,89.24,87.55,1.53,,-5.56,-5.45,-8.96,,12.08,10.38,22.08,-6.81,-74.60,-62.13,-79.34,-80.13,-30.73,-59.25,-37.06,109.88,-88.40,-83.47,-75.33,-93.19,,-18.07,-100.00,-100.00,-100.00,-100.00,
BalanceNonshareCapital_sy,,,,,,,,,14.72,,10.69,,3.75,-2.22,9.14,,3.67,4.42,-3.65,,-5.56,-5.45,-8.43,,-1.22,-0.20,2.24,1.72,3.14,5.34,0.72,4.57,0.24,0.68,0.43,7.36,-3.10,-3.32,-2.00,-2.40,,5.47,5.43,6.90,-2.11,-1.22,
BalanceNonshareCapital_qq,,,,,,-100.00,,100.00,,-5.48,-5.02,-100.00,,-0.06,84.54,-100.00,,-0.95,-0.10,-100.00,,-0.84,-3.80,25.33,-6.25,-2.34,6.39,-4.33,-74.45,45.63,-41.96,-7.97,-10.94,-14.33,-10.36,206.89,-95.08,22.06,33.73,-15.32,-27.66,,-100.00,,,,
BalanceNonshareCapital_sq,,,,,,-1.72,,-12.04,,-0.10,-4.14,-100.00,,-1.54,2.52,-100.00,,-0.26,-8.14,-100.00,,-0.92,-0.78,-2.61,-0.47,-0.48,2.44,-0.02,1.37,0.16,0.10,2.71,-1.82,-0.97,-0.78,0.52,-0.71,-0.65,1.05,-0.71,5.89,,0.42,,,,
BalanceNoncurrentLiabilities,15231000,,,,22700000,13964000,21691000,,25275000,18465000,18607000,,19015000,19363000,22971000,,19946000,18395000,18726000,,24066000,27480000,29116000,33081000,51314000,59499000,50402000,56755000,68681000,65825000,65947000,62939000,58083000,54688000,55323000,53094000,47658000,44803000,42695000,40086000,39592000,38955000,38459000,37987000,38682000,38136000,36718000
BalanceNoncurrentLiabilities_yy,,,,,49.04,,,,11.34,32.23,-14.22,,-24.77,4.86,23.45,,4.90,-5.00,-18.48,,20.66,49.39,55.48,,113.22,116.52,73.11,71.56,33.84,10.63,30.84,10.90,-15.43,-16.92,-16.11,-15.64,-17.95,-18.08,-22.83,-24.50,-16.92,-13.05,-9.92,-5.24,-2.30,-2.10,-4.53
BalanceNoncurrentLiabilities_sy,,,,,15.50,,,,5.85,0.40,17.60,,-4.92,8.00,-6.53,,-5.02,-3.65,-14.44,,15.43,12.57,2.32,,-5.21,4.23,-10.07,8.02,8.19,-5.07,33.60,10.90,-8.44,-0.05,-2.92,-7.28,-11.82,-1.05,-0.08,6.06,4.13,-2.18,5.64,6.05,0.52,-1.07,4.78
BalanceNoncurrentLiabilities_qq,,-100.00,,,,-38.48,55.34,-100.00,,-26.94,0.77,-100.00,,1.83,18.63,-100.00,,-7.78,1.80,-100.00,,14.19,5.95,13.62,55.12,15.95,-15.29,12.60,21.01,-4.16,0.19,-4.56,-7.72,-5.85,1.16,-4.03,-10.24,-5.99,-4.71,-6.11,-1.23,-1.61,-1.27,-1.23,1.83,-1.41,-3.72
BalanceNoncurrentLiabilities_sq,,6.24,,,,-2.93,-1.08,-70.29,,-3.37,6.36,-100.00,,-5.85,-5.15,-100.00,,-4.56,-4.00,-100.00,,-0.48,-0.66,-4.68,-0.40,4.83,-1.65,-0.66,-0.19,-3.32,-1.40,0.33,-1.46,-3.07,-4.20,-1.24,-1.63,-2.20,-2.65,-1.24,-1.06,0.36,-3.07,0.81,-0.26,-1.07,-3.43
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,5771000,,,,7141000,5997000,5298000,,4757000,4087000,3417000,,3450000,3053000,2655000,,1872000,279000,600000,,3102000,5741000,10033000,14263000,20783000,23655000,20565000,25344000,32595000,29757000,29366000,26429000,23492000,20556000,21478000,19275000,17072000,14765000,12667000,10464000,8261000,7745000,7228000,6712000,6368000,5679000,5163000
BalanceNoncurrentBorrowings_yy,,,,,23.74,,,,-33.38,-31.85,-35.50,,-27.48,-25.30,-22.30,,-45.74,-90.86,-77.40,,65.71,1957.71,1572.17,,569.99,312.04,104.97,77.69,56.83,25.80,42.80,4.28,-27.93,-30.92,-26.86,-27.07,-27.33,-28.17,-41.02,-45.71,-51.61,-47.54,-42.94,-35.86,-22.91,-26.68,-28.57
BalanceNoncurrentBorrowings_sy,,,,,-1.69,,,,-23.66,-27.78,-9.92,,-19.89,-26.07,-29.16,,-20.87,-22.36,-23.86,,59.34,31.91,14.66,,-18.23,23.36,-2.43,26.02,-2.23,-14.47,-15.81,-3.89,-8.42,-11.39,-2.65,-23.85,-27.33,-23.39,-21.24,-2.89,-17.42,-32.28,-13.74,2.66,0.20,-2.59,1.36
BalanceNoncurrentBorrowings_qq,,-100.00,,,,-16.02,-11.66,-100.00,,-14.08,-16.39,-100.00,,-11.51,-13.04,-100.00,,-85.10,115.05,-100.00,,85.07,74.76,42.16,45.71,13.82,-13.06,23.24,28.61,-8.71,-1.31,-10.00,-11.11,-12.50,4.49,-10.26,-11.43,-13.51,-14.21,-17.39,-21.05,-6.25,-6.68,-7.14,-5.13,-10.82,-9.09
BalanceNoncurrentBorrowings_sq,,12.52,,,,-1.32,-16.24,-100.00,,-13.56,-11.68,-100.00,,-11.51,-10.42,-100.00,,-10.40,-8.07,-100.00,,-10.58,-7.18,-8.14,-9.32,-2.16,-5.64,-3.83,-4.62,-7.36,-4.51,0.12,-9.16,-3.99,-10.05,-7.28,-5.54,-0.59,-8.22,-5.00,-2.65,-5.90,-2.58,0.14,-3.12,-6.31,-6.06
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,9460000,,,,15559000,7967000,16393000,,20518000,14378000,15190000,,15565000,16310000,20316000,,18074000,18116000,18126000,,20964000,21739000,19083000,18818000,30531000,35844000,29837000,31411000,36086000,36068000,36581000,36510000,34591000,34132000,33845000,33819000,30586000,30038000,30028000,29622000,31331000,31210000,31231000,31275000,32314000,32457000,31555000
BalanceNoncurrentOtherLiabilities_yy,,,,,64.47,,,,31.87,80.47,-7.34,,-24.14,13.44,33.75,,16.12,11.07,-10.78,,15.99,20.00,5.28,,45.64,64.88,56.35,66.92,18.19,0.62,22.60,16.23,-4.14,-5.37,-7.48,-7.37,-11.58,-11.99,-11.28,-12.41,2.44,3.90,4.01,5.58,3.14,4.00,1.04
BalanceNoncurrentOtherLiabilities_sy,,,,,20.44,,,,-2.54,7.98,-4.56,,7.07,12.02,6.19,,6.64,3.59,1.80,,10.06,13.56,7.10,,2.83,0.72,0.93,2.19,6.33,2.01,4.98,2.20,1.18,3.74,5.59,1.07,-3.80,-6.84,-9.76,-6.38,4.98,1.43,-1.32,-2.06,1.52,-3.14,4.28
BalanceNoncurrentOtherLiabilities_qq,,-100.00,,,,-48.79,105.76,-100.00,,-29.92,5.65,-100.00,,4.79,24.56,-100.00,,0.23,0.06,-100.00,,3.70,-12.22,-1.39,62.24,17.40,-16.76,5.28,14.88,-0.05,1.42,-0.19,-5.26,-1.33,-0.84,-0.08,-9.56,-1.79,-0.03,-1.35,5.77,-0.39,0.07,0.14,3.32,0.44,-2.78
BalanceNoncurrentOtherLiabilities_sq,,-1.48,,,,-3.50,1.48,-70.29,,-0.92,-2.06,-100.00,,-0.12,0.05,-100.00,,-2.02,-0.51,-100.00,,1.86,-0.86,-0.68,1.90,0.71,-0.59,2.76,-0.88,-0.67,1.53,2.22,-0.28,,-0.66,-0.04,-4.04,-0.06,0.16,-1.30,0.12,0.26,-0.69,-1.30,0.56,0.22,-3.13
BalanceCurrentLiabilities,32749000,,,,25557000,33707000,21760000,,36625000,28362000,41778000,,45705000,27691000,39674000,,54443000,47823000,44159000,,41779000,26788000,31282000,46880000,36433000,28698000,44677000,50633000,51810000,50342000,61105000,75600000,75078000,101519000,116712000,50522000,51588000,64800000,77525000,104846000,102623000,103743000,99972000,93129000,60430000,62318000,78367000
BalanceCurrentLiabilities_yy,,,,,-21.96,,,,43.31,-15.86,91.99,,24.79,-2.37,-5.04,,19.12,72.70,11.30,,-23.26,-43.99,-29.16,,-12.80,7.13,42.82,8.01,42.21,75.42,36.77,49.31,44.91,101.66,91.00,-33.17,-31.29,-36.17,-33.58,107.53,98.93,60.10,28.95,-11.18,-41.11,-39.93,-21.61
BalanceCurrentLiabilities_sy,,,,,27.43,,,,16.50,11.53,-9.91,,-11.64,-13.88,3.26,,29.38,43.15,18.57,,14.14,0.91,10.07,,4.31,4.77,8.93,1.62,4.47,2.18,8.22,13.80,11.36,12.61,17.62,10.36,-2.00,-5.96,-5.96,6.08,12.70,24.60,24.98,13.69,10.58,10.60,8.79
BalanceCurrentLiabilities_qq,,-100.00,,,,31.89,-35.44,-100.00,,-22.56,47.30,-100.00,,-39.41,43.27,-100.00,,-12.16,-7.66,-100.00,,-35.88,16.78,49.86,-22.28,-21.23,55.68,13.33,2.32,-2.83,21.38,23.72,-0.69,35.22,14.97,-56.71,2.11,25.61,19.64,35.24,-2.12,1.09,-3.63,-6.84,-35.11,3.12,25.75
BalanceCurrentLiabilities_sq,,-4.26,,,,5.04,2.34,-72.11,,3.77,-4.51,-100.00,,5.98,12.24,-100.00,,13.44,0.14,-100.00,,3.52,0.80,1.87,-7.40,5.73,4.14,-0.55,-0.38,2.16,7.82,2.06,-3.66,7.04,7.27,-7.44,-7.18,3.72,7.28,2.23,-0.68,4.48,4.31,-3.50,1.64,3.05,1.02
BalanceCurrentTradePayablesv,,,,,,,,,,,36786000,,,,31221000,,48526000,,36747000,,36565000,20422000,23163000,40252000,,25574000,30728000,37452000,,33595000,,35536000,,45474000,,36270000,,33426000,,46505000,,40968000,,36079000,,29619000,
BalanceCurrentTradePayablesv_yy,,,,,,,,,,,,,,,-15.13,,,,17.70,,-24.65,,-36.97,,-100.00,25.23,32.66,-6.96,,31.36,-100.00,-5.12,,35.36,,2.07,,-26.49,,28.22,,22.56,,-22.42,,-27.70,
BalanceCurrentTradePayablesv_sy,,,,,,,,,,,,,,,24.64,,,,29.72,,12.25,,9.11,,-12.60,-4.35,-1.66,-2.06,,7.41,14.95,5.78,,7.32,,3.46,,-5.08,,7.80,,18.28,,25.28,,12.56,
BalanceCurrentTradePayablesv_qq,,,,,,,,,,,,-100.00,,,,-100.00,,-100.00,,-100.00,,-44.15,13.42,73.78,-100.00,,20.15,21.88,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00
BalanceCurrentTradePayablesv_sq,,,,,,,,,,,,-100.00,,,,-100.00,,12.72,,-100.00,,4.60,0.36,-6.39,-18.14,,-0.47,2.85,-10.81,,7.97,,-7.70,,1.30,,-8.44,,6.16,,1.91,,1.24,,-9.15,,1.92
BalanceCurrentBorrowings,4657000,,,,2334000,6241000,3446000,,2682000,3018000,2682000,,3553000,4828000,1912000,,1850000,539000,376000,,1245000,729000,2618000,1971000,2362000,1545000,11615000,12124000,17636000,15124000,27874000,38784000,29597000,54855000,65718000,12067000,9348000,27048000,43205000,55292000,49073000,61081000,67338000,54172000,3959000,31438000,9735000
BalanceCurrentBorrowings_yy,,,,,-49.88,,,,14.91,-51.64,-22.17,,32.48,59.97,-28.71,,-47.93,-88.84,-80.33,,-32.70,35.25,596.28,,89.72,111.93,343.66,515.12,646.66,878.90,139.98,219.89,67.82,262.70,135.77,-68.89,-68.42,-50.69,-34.26,358.21,424.96,125.82,55.86,-2.03,-91.93,-48.53,-85.54
BalanceCurrentBorrowings_sy,,,,,-1.21,,,,23.56,21.54,-12.03,,-13.03,-21.67,-5.90,,5.53,24.01,20.42,,-0.22,13.20,19.76,,17.19,13.56,13.46,-0.90,-1.42,-0.76,-10.60,7.12,-6.00,14.07,14.97,-2.24,-7.39,-10.18,-11.91,-0.31,7.71,41.39,16.71,-2.03,20.59,16.00,-1.45
BalanceCurrentBorrowings_qq,,-100.00,,,,167.40,-44.78,-100.00,,12.53,-11.13,-100.00,,35.89,-60.40,-100.00,,-70.86,-30.24,-100.00,,-41.45,259.12,-24.71,19.84,-34.59,651.78,4.38,45.46,-14.24,84.30,39.14,-23.69,85.34,19.80,-81.64,-22.53,189.35,59.73,27.98,-11.25,24.47,10.24,-19.55,-92.69,694.09,-69.03
BalanceCurrentBorrowings_sq,,-28.90,,,,9.96,16.10,-100.00,,7.00,-6.94,-100.00,,0.43,-2.42,-100.00,,9.90,-2.87,-100.00,,7.17,8.40,-0.96,4.32,-6.26,0.44,-6.52,-0.24,-10.37,-1.25,16.08,-6.21,0.26,4.78,-7.12,-9.75,-7.13,11.74,13.72,-4.12,1.41,4.06,-13.62,10.50,0.16,0.28
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,2121000,,,,1595000,2152000,1328000,,3256000,2895000,2310000,,2368000,3956000,6541000,,4067000,5973000,7036000,,3969000,5637000,5501000,4657000,1419000,1579000,2334000,1057000,1433000,1623000,1408000,1280000,2614000,1190000,1738000,2185000,4250000,4326000,3072000,3049000,4597000,1694000,2189000,2878000,1637000,1261000,2063000
BalanceCurrentOtherLiabilities_yy,,,,,-24.80,,,,104.14,34.53,73.95,,-27.27,36.65,183.16,,71.75,50.99,7.57,,-2.41,-5.63,-21.82,,-64.25,-71.99,-57.57,-77.30,0.99,2.79,-39.67,21.10,82.41,-26.68,23.44,70.70,62.59,263.53,76.75,39.54,8.16,-60.84,-28.74,-5.61,-64.39,-25.56,-5.76
BalanceCurrentOtherLiabilities_sy,,,,,13.45,,,,29.96,16.04,3.56,,-39.50,-54.17,-12.92,,-0.29,50.99,8.86,,11.86,23.92,19.55,,-1.56,2.59,0.90,2.70,3.39,3.36,-0.27,3.33,17.40,3.81,9.22,18.92,7.10,-2.30,33.45,-2.02,-1.37,-7.60,-9.56,22.16,6.38,29.51,30.88
BalanceCurrentOtherLiabilities_qq,,-100.00,,,,34.92,-38.29,-100.00,,-11.09,-20.21,-100.00,,67.06,65.34,-100.00,,46.87,17.80,-100.00,,42.03,-2.41,-15.34,-69.53,11.28,47.82,-54.71,35.57,13.26,-13.25,-9.09,104.22,-54.48,46.05,25.72,94.51,1.79,-28.99,-0.75,50.77,-63.15,29.22,31.48,-43.12,-22.97,63.60
BalanceCurrentOtherLiabilities_sq,,-6.25,,,,21.66,-6.10,-67.29,,-11.09,-17.05,-100.00,,-5.41,36.20,-100.00,,18.13,12.70,-100.00,,10.34,1.92,-6.06,-6.19,7.85,5.16,-9.29,-6.62,9.25,-1.81,-5.12,12.92,1.16,-0.95,10.34,6.18,0.90,11.47,-2.98,2.85,0.96,2.34,12.84,9.93,20.64,6.86
BalanceReckoning,25971000,,,,21628000,25314000,16986000,,30687000,22449000,,,39784000,18907000,,,,41311000,,,,,,,32652000,,,,32741000,,31823000,,42867000,,49256000,,37990000,,31248000,,48953000,,30445000,,54834000,,66569000
BalanceReckoning_yy,,,,,-16.72,,,,41.89,-11.32,-100.00,,29.64,-15.78,,,-100.00,118.50,,,,-100.00,,,,,,,0.27,,,,30.93,,54.78,,-11.38,,-36.56,,28.86,,-2.57,,12.01,,118.65
BalanceReckoning_sy,,,,,8.07,,,,40.50,1.77,-9.65,,-7.84,,,,-1.71,44.85,,,,0.68,,,,,,,3.55,,,,11.76,,-0.10,,0.08,,,,0.24,,-5.10,,9.45,,4.76
BalanceReckoning_qq,,-100.00,,,,17.04,-32.90,-100.00,,-26.85,-100.00,,,-52.48,-100.00,,,,-100.00,,,,,,,-100.00,,,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,
BalanceReckoning_sq,,-19.68,,,,17.04,-19.85,-100.00,,-7.10,-18.51,,,18.65,-8.40,,,,0.46,,,,,,,10.78,,,,14.03,,-4.57,,-0.94,,0.10,,0.24,,-12.40,,,,-0.35,,2.44,
BalanceTotalEquityAndLiabilities,100930000,0,0,0,205166000,206395000,233871000,0,253356000,216784000,222750000,0,242196000,251295000,287078000,0,286726000,291223000,293344000,0,329805000,327016000,326873000,328698000,342439000,351007000,352960000,365096000,355819000,356895000,365676000,377343000,373146000,392191000,415821000,348005000,346237000,364659000,372721000,389833000,380954000,387622000,389746000,384699000,360940000,368562000,364406000
BalanceTotalEquityAndLiabilities_yy,,,,,103.28,,,,23.49,5.03,-4.76,,-4.40,15.92,28.88,,18.39,15.89,2.18,,15.02,12.29,11.43,,3.83,7.34,7.98,11.07,3.91,1.68,3.60,3.35,4.87,9.89,13.71,-7.77,-7.21,-7.02,-10.37,12.02,10.03,6.30,4.57,-1.32,-5.25,-4.92,-6.50
BalanceTotalEquityAndLiabilities_sy,,,,,29.74,,,,10.82,3.14,-1.37,,-4.03,-2.49,1.06,,8.54,15.42,9.73,,13.34,10.70,11.43,,1.00,2.77,2.60,2.86,5.53,4.61,6.16,9.45,6.86,11.17,11.22,5.96,2.44,2.53,1.64,2.66,7.27,6.26,8.96,8.70,6.18,4.45,5.71
