,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets_sq,,,,,-15.98,-21.39,,,-12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,351062000,326518000,,320676000,386010000,,,405639000,500882000,614911000,,572898000,676427000,509667000,,457895000,566904000,498058000,528124000,,585027000,610566000,609686000,,777092000,688144000,795229000,826872000,901038000,919653000,888404000,1071085000,1154240000,1184763000,1063843000,1254889000,1461814000,1228119000,1244570000,1333396000,1361187000,1298127000,1005237000,918560000,835534000,742135000,707985000,676117000,630805000,624167000,618602000
BalanceTotalAssets_yy,,,,,9.95,-100.00,,26.49,29.76,,,41.23,35.05,-17.12,,-20.07,-16.19,-12.14,,,,22.59,15.44,,32.83,12.71,30.43,,15.95,33.64,11.72,29.53,28.10,28.83,19.75,17.16,26.65,3.66,16.99,6.26,-6.88,5.70,-19.23,-31.11,-38.62,-42.83,-29.57,-26.39,-24.50,-15.90,-12.62
BalanceTotalAssets_sy,,,,,12.24,21.31,,37.38,47.76,,,37.81,28.58,23.53,,17.56,5.57,2.11,,,,22.59,15.10,,7.41,2.54,1.16,,-2.39,-0.88,1.55,-1.76,2.24,4.62,1.81,5.44,3.38,4.51,2.10,1.84,0.83,-0.12,0.37,1.28,7.30,7.78,8.20,4.73,8.16,10.77,10.52
BalanceTotalAssets_qq,,-6.99,-100.00,,20.37,-100.00,,,23.48,22.77,-100.00,,18.07,-24.65,-100.00,,23.81,,6.04,-100.00,,4.37,-0.14,-100.00,,-11.45,15.56,3.98,8.97,2.07,-3.40,20.56,7.76,2.64,-10.21,17.96,16.49,-15.99,1.34,7.14,2.08,-4.63,-22.56,-8.62,-9.04,-11.18,-4.60,-4.50,-6.70,-1.05,-0.89
BalanceTotalAssets_sq,,1.12,-49.50,,1.77,4.72,,,15.96,4.64,-100.00,,1.41,6.78,-100.00,,-0.88,,7.11,-100.00,,4.37,-1.36,-100.00,,-2.27,-0.50,-1.34,-3.26,-1.21,1.60,-1.08,-2.42,5.66,2.76,0.28,-2.80,3.23,0.79,0.66,-4.10,1.42,2.91,1.26,-0.75,3.34,2.38,1.46,3.56,1.52,1.25
BalanceCapital,56207000,72729000,,118794000,122818000,,,137809000,143359000,157577000,,171395000,152880000,147242000,,157992000,166146000,184492000,170590000,,188772000,197277000,199000000,,222417000,235011000,232749000,242794000,259586000,272435000,261193000,276916000,299153000,315788000,311642000,326144000,345067000,361162000,346043000,353756000,361149000,365707000,342037000,327124000,182644000,165206000,143517000,136957000,130548000,123722000,122008000
BalanceCapital_yy,,,,,118.51,-100.00,,16.01,16.72,,,24.37,6.64,-6.56,,-7.82,8.68,11.04,,,,6.93,16.65,,17.82,19.13,16.96,,16.71,15.92,12.22,14.05,15.24,15.91,19.31,17.78,15.35,14.37,11.04,8.47,4.66,1.26,-1.16,-7.53,-49.43,-54.83,-58.04,-58.13,-28.52,-25.11,-14.99
BalanceCapital_sy,,,,,17.83,7.46,,18.71,28.59,,,24.37,8.70,12.08,,0.37,4.08,5.46,,,,11.49,10.83,,14.55,12.14,8.16,,1.62,5.50,6.89,3.86,9.52,8.73,7.44,7.37,6.68,4.18,4.54,3.97,3.88,2.74,3.72,5.19,10.92,4.69,8.93,6.38,8.30,8.72,8.86
BalanceCapital_qq,,29.39,-100.00,,3.39,-100.00,,,4.03,9.92,-100.00,,-10.80,-3.69,-100.00,,5.16,,-7.54,-100.00,,4.51,0.87,-100.00,,5.66,-0.96,4.32,6.92,4.95,-4.13,6.02,8.03,5.56,-1.31,4.65,5.80,4.66,-4.19,2.23,2.09,1.26,-6.47,-4.36,-44.17,-9.55,-13.13,-4.57,-4.68,-5.23,-1.39
BalanceCapital_sq,,3.10,-57.12,,2.81,5.74,,,4.46,2.78,-100.00,,2.47,-0.06,-100.00,,1.42,,3.47,-100.00,,4.00,1.54,-100.00,,0.58,-0.57,0.80,0.99,1.39,-0.23,3.12,1.52,1.46,-0.66,2.01,1.96,2.92,-0.42,2.22,2.08,1.26,0.54,2.38,1.00,1.86,0.40,2.63,1.60,2.07,-0.93
BalanceShareCapital,1191000,1191000,,1641000,1641000,,,1641000,1641000,1641000,,1641000,1641000,1641000,,1641000,1641000,1641000,1641000,,1641000,1641000,1641000,,1641000,1641000,1641000,1641000,1641000,1641000,1641000,1641000,1661000,1661000,1661000,1661000,1661000,1661000,1661000,1661000,1661000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000,1696000
BalanceShareCapital_yy,,,,,37.78,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,1.22,1.22,1.22,,,,,,2.11,2.11,2.11,2.11,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,-100.00,,,,,-100.00,,,,-100.00,,,,,-100.00,,,,-100.00,,,,,,,,,1.22,,,,,,,,,2.11,,,,,,,,,
BalanceShareCapital_sq,,,-50.00,,,,,,,,-100.00,,,,-100.00,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,0,,,,-3251000,,-5941000,-5941000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,4695000,4695000,,55768000,55767000,,,55744000,55744000,52291000,,50205000,55744000,50464000,,46985000,51114000,55744000,55744000,,55744000,55744000,55744000,,84037000,85522000,87701000,86704000,86671000,84493000,84523000,86379000,89225000,88538000,87749000,86796000,84423000,88475000,85612000,87086000,93757000,97898000,91358000,91916000,91926000,92089000,92062000,91013000,92311000,91798000,91136000
BalanceReserve_yy,,,,,1087.80,-100.00,,-0.04,-0.04,,,-9.94,,-3.49,,-6.41,-8.31,9.06,,,,,,,50.76,53.42,57.33,,3.13,-1.20,-3.62,-0.37,2.95,4.79,3.82,0.48,-5.38,-0.07,-2.44,0.33,11.06,10.65,6.71,5.55,-1.95,-5.93,0.77,-0.98,0.42,-0.32,-1.01
BalanceReserve_sy,,,,,47.65,8.99,,13.66,23.88,,,22.40,,10.94,,8.30,9.96,5.61,,,,,,,12.22,11.36,5.38,,5.21,3.64,1.92,2.84,2.04,3.26,4.98,6.46,8.33,3.76,3.40,3.17,3.88,3.38,4.02,3.42,6.13,4.20,8.71,6.46,9.10,6.46,2.78
BalanceReserve_qq,,,-100.00,,,-100.00,,,,-6.19,-100.00,,11.03,-9.47,-100.00,,8.79,,,-100.00,,,,-100.00,,1.77,2.55,-1.14,-0.04,-2.51,0.04,2.20,3.29,-0.77,-0.89,-1.09,-2.73,4.80,-3.24,1.72,7.66,4.42,-6.68,0.61,0.01,0.18,-0.03,-1.14,1.43,-0.56,-0.72
BalanceReserve_sq,,,-76.99,,,11.37,,,,3.68,-100.00,,,6.20,-100.00,,,,,-100.00,,,,-100.00,,,2.30,,,,1.95,,,,1.52,,,,0.76,,,,2.02,,,,8.14,,,,0.59
BalanceNonshareCapital,1897000,2312000,,2859000,1882000,,,6883000,8859000,10096000,,9841000,11369000,10656000,,7472000,7002000,347000,154000,,-94000,-149000,,,,,,0,0,0,,3482000,2458000,2371000,1275000,1003000,384000,40000,-481000,-1065000,-1513000,-2669000,-3593000,-4283000,-5917000,-6115000,-6638000,-6730000,-7728000,-7935000,-8363000
BalanceNonshareCapital_yy,,,,,-0.79,-100.00,,140.75,370.72,,,42.98,28.33,5.55,,-24.07,-38.41,-95.04,,,,-142.94,-100.00,,100.00,100.00,,,,,,,,,,-71.19,-84.38,-98.31,-137.73,-206.18,-494.01,-6772.50,-646.99,-302.16,-291.08,-129.11,-84.75,-57.13,-30.61,-29.76,-25.99
BalanceNonshareCapital_sy,,,,,-0.79,-19.06,,38.53,42.29,,,18.52,15.50,6.19,,3.50,-1.32,8.24,,,,6.84,-29.50,,2.71,15.26,,,,,,,,,,-2.11,3.46,2.93,3.18,4.92,2.44,-1.02,-3.70,-2.98,-1.34,-0.10,9.89,14.29,-8.49,-9.75,-17.64
BalanceNonshareCapital_qq,,21.88,-100.00,,-34.17,-100.00,,,28.71,13.96,-100.00,,15.53,-6.27,-100.00,,-6.29,,-55.62,-100.00,,-58.51,100.00,,,,,,,,,,-29.41,-3.54,-46.23,-21.33,-61.71,-89.58,-1302.50,-121.41,-42.07,-76.40,-34.62,-19.20,-38.15,-3.35,-8.55,-1.39,-14.83,-2.68,-5.39
BalanceNonshareCapital_sq,,8.49,-100.00,,0.66,0.85,,,2.90,-5.84,-100.00,,2.77,-4.43,-100.00,,1.39,,-6.24,-100.00,,-1.76,2.81,,,,,,,,,,1.06,0.70,2.62,0.26,1.46,0.56,-0.11,0.26,-0.19,-0.12,0.28,0.32,-0.96,-2.25,0.41,-0.18,-6.68,-2.79,-3.68
BalanceNoncurrentLiabilities,1000000,10000,,459000,352000,,,9536000,14048000,14089000,,14729000,19430000,19139000,,34092000,32216000,25837000,24564000,,21688000,20891000,18551000,,12537000,9393000,11575000,5719000,5024000,2761000,6148000,7890000,7907000,5834000,32268000,146647000,143143000,140379000,146504000,147876000,140113000,136356000,130004000,126100000,19571000,6676000,12185000,8401000,5756000,4132000,56000
BalanceNoncurrentLiabilities_yy,,,,,-64.80,-100.00,,1977.56,3890.91,,,54.46,38.31,35.84,,131.46,65.81,-19.80,,,,-19.14,-24.48,,-42.19,-55.04,-37.60,,-59.93,-70.61,-46.89,37.96,57.38,111.30,424.85,1758.64,1710.33,2306.22,354.02,0.84,-2.12,-2.87,-11.26,-14.73,-86.03,-95.10,-90.63,-93.34,-70.59,-38.11,-99.54
BalanceNoncurrentLiabilities_sy,,,,,29.62,83.65,,10.36,66.94,,,49.38,36.44,51.18,,146.53,79.22,-9.40,,,,1.63,-3.04,,2.28,0.01,2.14,,-17.68,-11.42,-12.52,-9.27,-1.19,-2.02,2.89,1.26,5.22,9.25,5.46,-0.25,-2.81,-7.26,-10.84,-2.15,8.91,-3.81,-3.60,0.62,-1.50,-0.05,
BalanceNoncurrentLiabilities_qq,,-99.00,-100.00,,-23.31,-100.00,,,47.32,0.29,-100.00,,31.92,-1.50,-100.00,,-5.50,,-4.93,-100.00,,-3.67,-11.20,-100.00,,-25.08,23.23,-50.59,-12.15,-45.04,122.67,28.33,0.22,-26.22,453.10,354.47,-2.39,-1.93,4.36,0.94,-5.25,-2.68,-4.66,-3.00,-84.48,-65.89,82.52,-31.05,-31.48,-28.21,-98.64
BalanceNoncurrentLiabilities_sq,,8.42,-64.04,,3.92,-4.91,,,2.15,-0.99,-100.00,,4.99,4.34,-100.00,,-2.36,,7.87,-100.00,,-2.62,-0.40,-100.00,,-5.89,-0.76,-5.20,-5.66,,-0.84,-2.31,-0.41,,0.94,-2.42,-0.49,0.41,-0.35,-1.81,-2.66,-1.90,-0.24,-1.33,1.00,-1.23,,-1.45,-0.65,-1.24,
BalanceNoncurrentTradeLiabilities,0,10000,,,305000,,,,,0,,,,552000,,517000,95000,,,,,,,,,,0,,0,,1193000,,1020000,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,-100.00,,,-100.00,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,-100.00,,,-100.00,,,,,,,,,-31.61,,,,,,,,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,-100.00,,,-100.00,,,,,,,,,-100.00,,-81.62,,,,,,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,-28.08,,,-100.00,,,,,,,,,-100.00,,-1.46,,,,,,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,1000000,,,0,0,,,8776000,12955000,13955000,,14729000,19430000,17202000,,32999000,30399000,22098000,20280000,,16476000,15334000,13424000,,11125000,8947000,7400000,189000,142000,142000,396000,4200000,3715000,3223000,27492000,141136000,136181000,134916000,141429000,137949000,133505000,130012000,126609000,122898000,19540000,6612000,11792000,8360000,5697000,4078000,
BalanceNoncurrentBorrowings_yy,,,,,-100.00,,,,,,,67.83,49.98,23.27,,124.04,56.45,-27.31,,,,-30.61,-33.81,,-32.48,-41.65,-44.87,,-98.72,-98.41,-94.65,2122.22,2516.20,2169.72,6842.42,3260.38,3565.71,4086.04,414.44,-2.26,-1.97,-3.63,-10.48,-10.91,-85.36,-94.91,-90.69,-93.20,-70.84,-38.32,-100.00
BalanceNoncurrentBorrowings_sy,,,,,-48.94,,,,,,,54.94,49.98,31.19,,124.04,87.33,-27.22,,,,-30.61,-32.89,,-19.38,-0.79,2.65,,-18.55,-35.70,-29.76,-24.52,-15.81,-11.04,8.44,-5.99,14.65,15.62,-2.31,-4.08,-4.35,-19.76,-20.98,-10.93,7.10,-10.89,-6.37,-3.79,-6.50,-2.58,-9.40
BalanceNoncurrentBorrowings_qq,,-100.00,,,,,,,47.62,7.72,-100.00,,31.92,-11.47,-100.00,,-7.88,,-8.23,-100.00,,-6.93,-12.46,-100.00,,-19.58,-17.29,-97.45,-24.87,,178.87,960.61,-11.55,-13.24,752.99,413.37,-3.51,-0.93,4.83,-2.46,-3.22,-2.62,-2.62,-2.93,-84.10,-66.16,78.34,-29.10,-31.85,-28.42,-100.00
BalanceNoncurrentBorrowings_sq,,-9.03,,,,,,,-1.28,7.72,-100.00,,4.65,-2.94,-100.00,,-4.24,,13.02,-100.00,,-4.47,-12.46,-100.00,,-4.45,-4.94,-4.84,-8.03,,-2.18,-3.59,-7.10,-0.97,0.16,-5.34,-3.08,-0.46,-3.62,-5.64,-3.22,-2.01,-2.62,-2.26,-1.06,-3.75,,-6.57,-2.76,-4.11,-2.42
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,0,,459000,47000,,,760000,1093000,134000,,,0,1385000,,576000,1722000,3739000,4284000,,5212000,5557000,5127000,,1412000,446000,4175000,5530000,4882000,2619000,4559000,3690000,3172000,2611000,4776000,5511000,6962000,5463000,5075000,9927000,6608000,6344000,3395000,3202000,31000,64000,393000,41000,59000,54000,56000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,65.58,2225.53,,,-100.00,-100.00,933.58,,,,117.13,,,,48.62,19.68,,-72.91,-91.97,-18.57,,245.75,487.22,9.20,-33.27,-35.03,-0.31,4.76,49.35,119.48,109.23,6.26,80.13,-5.08,16.13,-33.10,-67.74,-99.53,-98.99,-88.42,-98.72,90.32,-15.62,-85.75
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,29.54,20.42,,,-5.18,20.45,56.82,,,,3.92,,,,10.92,10.25,,1.73,1.01,0.04,,6.38,18.04,19.33,4.70,12.90,1.58,2.89,3.63,1.14,1.96,5.16,7.32,-4.27,-7.44,-8.18,4.88,5.86,5.10,-1.97,-1.52,0.84,-0.36,-1.65
BalanceNoncurrentOtherLiabilities_qq,,,,,-89.76,-100.00,,,43.82,-87.74,-100.00,,,,-100.00,,198.96,,14.58,-100.00,,6.62,-7.74,-100.00,,-68.41,836.10,32.46,-11.72,-46.35,74.07,-19.06,-14.04,-17.69,82.92,15.39,26.33,-21.53,-7.10,95.61,-33.43,-4.00,-46.48,-5.68,-99.03,106.45,514.06,-89.57,43.90,-8.47,3.70
BalanceNoncurrentOtherLiabilities_sq,,,,,-1.10,-7.58,,,-0.34,1.28,-100.00,,,,-100.00,,0.16,,2.50,-100.00,,-1.20,0.31,-100.00,,-0.42,0.04,-1.30,-0.32,0.74,0.04,,2.14,,0.48,0.38,,-0.07,-0.24,-0.09,-2.10,-2.47,0.43,2.57,3.92,-0.94,,,5.35,-1.75,2.25
BalanceCurrentLiabilities,291958000,251467000,,198564000,260958000,,,251411000,334616000,433149000,,376933000,492748000,332630000,,258339000,361540000,287382000,332816000,,374661000,392547000,392135000,,542138000,443740000,550905000,578359000,636428000,644457000,621063000,782797000,844722000,860770000,718658000,781095000,973220000,726538000,752504000,832829000,861438000,798733000,536789000,469619000,639236000,576368000,558921000,537489000,502229000,504248000,504901000
BalanceCurrentLiabilities_yy,,,,,-10.62,-100.00,,26.61,28.23,,,49.93,47.26,-23.21,,-31.46,-26.63,-20.51,,,,36.59,17.82,,44.70,13.04,40.49,,17.39,45.23,12.74,35.35,32.73,33.57,15.71,-0.22,15.21,-15.59,4.71,6.62,-11.49,9.94,-28.67,-43.61,-25.79,-27.84,4.12,14.45,-21.43,-12.51,-9.67
BalanceCurrentLiabilities_sy,,,,,-0.15,13.99,,38.00,53.38,,,27.91,14.95,34.00,,15.08,-3.92,-0.61,,,,27.42,17.74,,-0.92,-3.02,-4.60,,5.64,-3.81,5.26,3.09,-0.92,1.32,-1.78,0.24,7.73,10.21,0.80,1.47,8.74,1.80,3.50,-0.52,8.75,9.91,5.25,5.88,5.92,15.56,15.42
BalanceCurrentLiabilities_qq,,-13.87,-100.00,,31.42,-100.00,,,33.10,29.45,-100.00,,30.73,-32.49,-100.00,,39.95,,15.81,-100.00,,4.77,-0.10,-100.00,,-18.15,24.15,4.98,10.04,1.26,-3.63,26.04,7.91,1.90,-16.51,8.69,24.60,-25.35,3.57,10.67,3.44,-7.28,-32.79,-12.51,36.12,-9.83,-3.03,-3.83,-6.56,0.40,0.13
BalanceCurrentLiabilities_sq,,0.06,-60.34,,1.43,12.03,,,-0.30,8.79,-100.00,,-0.02,6.71,-100.00,,-0.24,,8.17,-100.00,,7.07,-1.54,-100.00,,-2.00,-0.76,-2.41,-4.69,-3.24,5.99,-0.11,-6.69,6.60,5.37,1.62,-7.80,10.88,4.85,2.06,-6.33,2.95,3.84,0.04,-1.00,8.26,-2.22,0.04,2.95,2.41,0.28
BalanceCurrentTradePayablesv,246492000,197745000,,180945000,220664000,,,190926000,251612000,308746000,,239100000,376974000,258185000,,192183000,284947000,214676000,260074000,,303406000,272903000,280544000,,457103000,323553000,411308000,474765000,522247000,535012000,556193000,664538000,760393000,698600000,591806000,685773000,778624000,616143000,577704000,700417000,744281000,637689000,415288000,316976000,383958000,363587000,389005000,379502000,360626000,365860000,366775000
BalanceCurrentTradePayablesv_yy,,,,,-10.48,-100.00,,5.52,14.02,,,25.23,49.82,-16.38,,-19.62,-24.41,-24.66,,,,27.12,7.87,,50.66,18.56,46.61,,14.25,65.36,35.23,39.97,45.60,30.58,6.40,3.20,2.40,-11.80,-2.38,2.14,-4.41,3.50,-28.11,-54.74,-48.41,-42.98,-6.33,19.73,-6.08,0.63,-5.71
BalanceCurrentTradePayablesv_sy,,,,,2.24,28.76,,5.52,14.30,,,15.54,4.57,20.78,,17.67,-19.92,11.13,,,,22.57,7.87,,2.28,-3.81,3.74,,-4.06,-2.54,5.02,6.28,0.24,9.29,5.71,3.20,7.15,6.84,1.67,4.66,9.53,2.70,0.92,-2.37,4.37,6.05,8.28,11.60,5.50,14.87,8.81
BalanceCurrentTradePayablesv_qq,,-19.78,-100.00,,21.95,-100.00,,,31.79,22.71,-100.00,,57.66,-31.51,-100.00,,48.27,,21.15,-100.00,,-10.05,2.80,-100.00,,-29.22,27.12,15.43,10.00,2.44,3.96,19.48,14.42,-8.13,-15.29,15.88,13.54,-20.87,-6.24,21.24,6.26,-14.32,-34.88,-23.67,21.13,-5.31,6.99,-2.44,-4.97,1.45,0.25
BalanceCurrentTradePayablesv_sq,,-3.27,-20.43,,-2.42,10.64,,,-1.45,-1.77,-100.00,,-2.35,1.16,-100.00,,-6.92,,12.73,-100.00,,1.55,2.80,-100.00,,-4.38,7.14,-10.29,-9.95,1.80,7.40,4.47,-8.08,14.10,16.72,-2.64,-17.69,6.44,-0.37,2.62,-17.94,3.27,2.49,-0.37,-0.46,12.39,2.14,-2.44,2.30,1.45,0.98
BalanceCurrentBorrowings,45213000,53540000,,16348000,39023000,,,59131000,76732000,120302000,,133905000,111992000,67427000,,63712000,72200000,67459000,66601000,,64680000,113474000,109810000,,83577000,118724000,136455000,100153000,106504000,105139000,61396000,113539000,76851000,157336000,122587000,90074000,189411000,107286000,173264000,130832000,115423000,159175000,119726000,150931000,253715000,211400000,168344000,156437000,140443000,137228000,136968000
BalanceCurrentBorrowings_yy,,,,,-13.69,-100.00,,261.70,96.63,,,126.45,45.95,-43.95,,-52.42,-35.53,-6.57,,,,68.21,64.88,,29.22,4.63,24.26,,27.43,-11.44,-55.01,13.37,-27.84,49.65,99.67,-20.67,146.47,-31.81,41.34,45.25,-39.06,48.37,-30.90,15.36,119.81,32.81,40.61,3.65,-44.65,-35.09,-18.64
BalanceCurrentBorrowings_sy,,,,,1.23,-61.05,,154.85,103.14,,,56.54,46.61,27.70,,-2.98,-14.04,-3.28,,,,24.12,11.18,,-6.49,-7.30,0.03,,7.50,-11.44,-2.77,-16.50,-9.29,-21.68,-9.65,-13.37,-12.16,-2.14,-6.48,-19.18,1.81,-2.26,-15.96,8.21,4.53,16.10,7.72,2.98,-5.37,8.52,15.71
BalanceCurrentBorrowings_qq,,18.42,-100.00,,138.70,-100.00,,,29.77,56.78,-100.00,,-16.36,-39.79,-100.00,,13.32,,-1.27,-100.00,,75.44,-3.23,-100.00,,42.05,14.93,-26.60,6.34,-1.28,-41.60,84.93,-32.31,104.73,-22.09,-26.52,110.28,-43.36,61.50,-24.49,-11.78,37.91,-24.78,26.06,68.10,-16.68,-20.37,-7.07,-10.22,-2.29,-0.19
BalanceCurrentBorrowings_sq,,2.31,-100.00,,11.22,-83.98,,,10.52,18.44,-100.00,,1.69,-2.12,-100.00,,6.28,,,-100.00,,7.30,-0.32,-100.00,,0.30,-1.97,-2.15,-6.88,-4.12,-1.36,-7.82,-5.32,-2.66,1.64,-7.96,-8.82,1.98,-1.86,-11.26,-21.19,-1.65,3.49,4.12,-9.68,-2.82,-7.73,8.39,2.85,1.25,-0.19
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,253000,182000,,1271000,1271000,,,1354000,6272000,4101000,,3928000,3782000,7018000,,2444000,4393000,5247000,6141000,,6575000,6170000,1781000,,1458000,1463000,3142000,3441000,7677000,4306000,3474000,4720000,7478000,4834000,4265000,5248000,5185000,3109000,1536000,1580000,1734000,1869000,1775000,1712000,1563000,1381000,1572000,1550000,1160000,1160000,1158000
BalanceCurrentOtherLiabilities_yy,,,,,402.37,-100.00,,6.53,393.47,,,190.10,-39.70,71.13,,-37.78,16.16,19.44,,,,17.59,-71.00,,-77.83,-76.29,76.42,,426.54,194.33,10.57,37.17,-2.59,12.26,22.77,11.19,-30.66,-35.68,-63.99,-69.89,-66.56,-39.88,15.56,8.35,-9.86,-26.11,-11.44,-9.46,-25.78,-16.00,-26.34
BalanceCurrentOtherLiabilities_sy,,,,,-23.45,-0.30,,62.79,75.35,,,-12.87,-12.72,16.50,,43.82,20.55,14.70,,,,28.14,9.94,,4.74,-6.53,-7.76,,-14.21,2.82,3.98,11.36,2.54,15.27,0.86,19.04,29.94,25.61,-0.84,-1.90,-18.50,-1.12,9.94,10.90,33.68,28.25,13.12,13.29,13.38,14.12,1.95
