,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,154000,168000,142000,116000,93000,84000,2558000,5202000,6280000,7565000,7147000,1676000,1700000,1688000,1523000,1357000,1191000,1024000,856000,617000,441000,298000,159000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,-39.61,-50.00,1701.41,4384.48,6652.69,8905.95,179.40,-67.78,-72.93,-77.69,-78.69,-19.03,-29.94,-39.34,-43.80,-54.53,-62.97,-70.90,-81.43
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,-2.23,-14.47,-15.81,-3.89,-8.42,-11.39,-2.65,-23.85,-27.33,-23.39,-21.24,-2.89,-17.42,-32.28,-13.74,2.66,0.20,-2.59,1.36
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,9.09,-15.48,-18.31,-19.83,-9.68,2945.24,103.36,20.72,20.46,-5.53,-76.55,1.43,-0.71,-9.77,-10.90,-12.23,-14.02,-16.41,-27.92,-28.53,-32.43,-46.64
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,-2.16,-5.64,-3.83,-4.62,-7.36,-4.51,0.12,-9.16,-3.99,-10.05,-7.28,-5.54,-0.59,-8.22,-5.00,-2.65,-5.90,-2.58,0.14,-3.12,-6.31,-6.06
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,2219000,3479000,,,,3208000,3123000,3550000,3187000,3052000,2974000,2901000,2827000,3008000,2921000,1231000,1178000,1220000,1327000,1343000,1366000,1354000,1302000,1251000,1206000,1417000,1363000,1338000,2820000,2714000,2566000,2441000,2320000,2243000,2184000,2060000,2005000,2144000,2052000,1951000
BalanceNoncurrentOtherLiabilities_yy,,,,,-100.00,-7.79,,,,-4.86,-4.77,-18.28,-11.30,-1.44,-1.78,-57.57,-58.33,-59.44,-54.57,9.10,15.96,10.98,-1.88,-6.85,-11.71,4.65,4.69,6.95,133.83,91.53,88.26,82.44,-17.73,-17.35,-14.89,-15.61,-13.58,-4.41,-6.04,-5.29
BalanceNoncurrentOtherLiabilities_sy,,,,,-24.72,7.07,,,,6.64,3.59,1.80,2.53,10.06,13.56,7.10,18.59,2.83,0.72,0.93,2.19,6.33,2.01,4.98,2.20,1.18,3.74,5.59,1.07,-3.80,-6.84,-9.76,-6.38,4.98,1.43,-1.32,-2.06,1.52,-3.14,4.28
BalanceNoncurrentOtherLiabilities_qq,,56.78,-100.00,,,,-2.65,13.67,-10.23,-4.24,-2.56,-2.45,-2.55,6.40,-2.89,-57.86,-4.31,3.57,8.77,1.21,1.71,-0.88,-3.84,-3.92,-3.60,17.50,-3.81,-1.83,110.76,-3.76,-5.45,-4.87,-4.96,-3.32,-2.63,-5.68,-2.67,6.93,-4.29,-4.92
BalanceNoncurrentOtherLiabilities_sq,,-0.94,-0.92,,,,-0.12,0.05,-100.00,0.58,-2.02,-0.51,-100.00,4.19,1.86,-0.86,-0.68,1.90,0.71,-0.59,2.76,-0.88,-0.67,1.53,2.22,-0.28,,-0.66,-0.04,-4.04,-0.06,0.16,-1.30,0.12,0.26,-0.69,-1.30,0.56,0.22,-3.13
BalanceCurrentLiabilities,5993000,4200000,3093000,3546000,3786000,4278000,4534000,7609000,8468000,7729000,8365000,8768000,7735000,6378000,6982000,4865000,4885000,3815000,5228000,4119000,4905000,3501000,5824000,5470000,5498000,7879000,7348000,7477000,5172000,4343000,4148000,4740000,5478000,5341000,4735000,4761000,6139000,5302000,5237000,6138000
BalanceCurrentLiabilities_yy,,,,,-36.83,1.86,46.59,114.58,123.67,80.67,84.49,15.23,-8.66,-17.48,-16.53,-44.51,-36.85,-40.19,-25.12,-15.33,0.41,-8.23,11.40,32.80,12.09,125.05,26.17,36.69,-5.93,-44.88,-43.55,-36.61,5.92,22.98,14.15,0.44,12.07,-0.73,10.60,28.92
BalanceCurrentLiabilities_sy,,,,,-23.00,-11.64,-13.88,3.26,8.92,29.38,43.15,18.57,11.06,14.14,0.91,10.07,1.09,4.31,4.77,8.93,1.62,4.47,2.18,8.22,13.80,11.36,12.61,17.62,10.36,-2.00,-5.96,-5.96,6.08,12.70,24.60,24.98,13.69,10.58,10.60,8.79
BalanceCurrentLiabilities_qq,,-29.92,-26.36,14.65,6.77,13.00,5.98,67.82,11.29,-8.73,8.23,4.82,-11.78,-17.54,9.47,-30.32,0.41,-21.90,37.04,-21.21,19.08,-28.62,66.35,-6.08,0.51,43.31,-6.74,1.76,-30.83,-16.03,-4.49,14.27,15.57,-2.50,-11.35,0.55,28.94,-13.63,-1.23,17.20
BalanceCurrentLiabilities_sq,,1.46,3.77,-4.51,-100.00,-6.39,5.98,12.24,-100.00,1.23,13.44,0.14,-100.00,3.89,3.52,0.80,1.87,-7.40,5.73,4.14,-0.55,-0.38,2.16,7.82,2.06,-3.66,7.04,7.27,-7.44,-7.18,3.72,7.28,2.23,-0.68,4.48,4.31,-3.50,1.64,3.05,1.02
BalanceCurrentTradePayablesv,4601000,3425000,,,,3395000,3625000,4526000,4791000,3980000,4423000,4653000,3375000,2664000,3235000,2925000,2738000,2137000,3479000,2373000,3023000,2073000,4238000,2936000,3403000,4576000,5867000,5948000,3131000,3114000,2735000,3075000,3359000,3455000,3336000,3066000,4142000,3483000,3755000,3821000
BalanceCurrentTradePayablesv_yy,,,,,-100.00,-0.88,,,,17.23,22.01,2.81,-29.56,-33.07,-26.86,-37.14,-18.87,-19.78,7.54,-18.87,10.41,-2.99,21.82,23.73,12.57,120.74,38.44,102.59,-7.99,-31.95,-53.38,-48.30,7.28,10.95,21.97,-0.29,23.31,0.81,12.56,24.62
BalanceCurrentTradePayablesv_sy,,,,,-12.24,-6.48,,,,33.00,48.79,29.72,17.29,12.25,1.67,9.11,-6.74,-12.60,-4.35,-1.66,-2.06,14.51,7.41,14.95,5.78,13.87,7.32,12.06,3.46,-5.29,-5.08,-4.57,7.80,13.77,18.28,9.70,25.28,10.74,12.56,14.86
BalanceCurrentTradePayablesv_qq,,-25.56,-100.00,,,,6.77,24.86,5.86,-16.93,11.13,5.20,-27.47,-21.07,21.43,-9.58,-6.39,-21.95,62.80,-31.79,27.39,-31.43,104.44,-30.72,15.91,34.47,28.21,1.38,-47.36,-0.54,-12.17,12.43,9.24,2.86,-3.44,-8.09,35.09,-15.91,7.81,1.76
BalanceCurrentTradePayablesv_sq,,5.22,-1.68,,,,6.60,19.26,-100.00,3.78,12.72,-0.08,-100.00,-15.72,4.60,0.36,-6.39,-18.14,15.62,-0.47,2.85,-10.81,13.69,7.97,-0.73,-7.70,12.34,1.30,-11.80,-8.44,10.42,6.16,-7.50,1.91,13.72,1.24,3.25,-9.15,9.13,1.92
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,101000,,,,2114000,,5867000,,,,,,673000,,,,750000,,
BalanceCurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,,,1993.07,,,,-100.00,,-100.00,,,,,,11.44,,
BalanceCurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,,,-6.00,,,,-7.39,,-11.91,,,,,,20.59,,
BalanceCurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,-100.00,,,,,,-100.00,,,,-100.00,
BalanceCurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,,,-10.37,,,,0.26,,-7.12,,,,,,1.41,,,,0.16,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,1239000,452000,,,,519000,605000,824000,1118000,454000,603000,777000,1025000,276000,363000,1655000,1864000,1333000,1549000,1539000,1673000,1094000,1373000,2309000,1898000,932000,1268000,-4628000,1544000,715000,927000,1153000,1548000,670000,865000,1128000,1432000,468000,888000,1723000
BalanceCurrentOtherLiabilities_yy,,,,,-100.00,14.82,,,,-12.52,-0.33,-5.70,-8.32,-39.21,-39.80,113.00,81.85,382.97,326.72,-7.01,-10.25,-17.93,-11.36,50.03,13.45,-14.81,-7.65,-300.43,-18.65,-23.28,-26.89,124.91,0.26,-6.29,-6.69,-2.17,-7.49,-30.15,2.66,52.75
BalanceCurrentOtherLiabilities_sy,,,,,-44.80,-39.50,,,,-0.29,50.99,8.86,67.45,11.86,23.92,19.55,2.63,-1.56,2.59,0.90,2.70,3.39,3.36,-0.27,3.33,17.40,3.81,9.22,18.92,7.10,-2.30,33.45,-2.02,-1.37,-7.60,-9.56,22.16,6.38,29.51,30.88
BalanceCurrentOtherLiabilities_qq,,-63.52,-100.00,,,,16.57,36.20,35.68,-59.39,32.82,28.86,31.92,-73.07,31.52,355.92,12.63,-28.49,16.20,-0.65,8.71,-34.61,25.50,68.17,-17.80,-50.90,36.05,-464.98,133.36,-53.69,29.65,24.38,34.26,-56.72,29.10,30.40,26.95,-67.32,89.74,94.03
BalanceCurrentOtherLiabilities_sq,,6.84,-11.09,,,,-5.41,36.20,-100.00,0.45,18.13,12.70,-100.00,-11.92,10.34,1.92,-6.06,-6.19,7.85,5.16,-9.29,-6.62,9.25,-1.81,-5.12,12.92,1.16,-0.95,10.34,6.18,0.90,11.47,-2.98,2.85,0.96,2.34,12.84,9.93,20.64,6.86
BalanceReckoning,153000,323000,,,,364000,304000,2259000,2559000,3295000,3339000,3338000,3335000,3438000,3384000,285000,283000,345000,200000,207000,209000,233000,213000,225000,197000,257000,213000,290000,497000,514000,486000,512000,571000,543000,534000,567000,565000,601000,594000,594000
BalanceReckoning_yy,,,,,-100.00,12.69,,,,805.22,998.36,47.76,30.32,4.34,1.35,-91.46,-91.51,-89.97,-94.09,-27.37,-26.15,-32.46,6.50,8.70,-5.74,10.30,,28.89,152.28,100.00,128.17,76.55,14.89,5.64,9.88,10.74,-1.05,10.68,11.24,4.76
BalanceReckoning_sy,,,,,-8.58,-7.84,,,,-1.71,44.85,47.76,30.32,11.50,0.68,-51.20,24.25,14.56,20.52,33.46,14.25,3.55,7.03,10.46,3.94,11.76,,-0.10,9.20,0.08,1.16,,-6.72,0.24,2.76,-5.10,-1.46,9.45,2.72,4.76
BalanceReckoning_qq,,111.11,-100.00,,,,-16.48,643.09,13.28,28.76,1.34,-0.03,-0.09,3.09,-1.57,-91.58,-0.70,21.91,-42.03,3.50,0.97,11.48,-8.58,5.63,-12.44,30.46,-17.12,36.15,71.38,3.42,-5.45,5.35,11.52,-4.90,-1.66,6.18,-0.35,6.37,-1.16,
BalanceReckoning_sq,,72.06,-7.10,,,,18.65,-8.40,-100.00,,58.32,0.46,-100.00,3.09,26.05,0.26,-1.08,10.73,10.78,6.00,1.06,-2.28,14.03,-5.44,-4.57,13.66,-0.94,-2.14,0.10,,0.24,-0.64,-12.40,0.39,,-3.51,-0.35,3.77,2.44,
BalanceTotalEquityAndLiabilities,20784000,20878000,16788000,17209000,18826000,23159000,24163000,19351000,20818000,20673000,24904000,24004000,23623000,22623000,23412000,21214000,20476000,19473000,21530000,20119000,21436000,20551000,23023000,23983000,27041000,32434000,32735000,30432000,24551000,23924000,23660000,20734000,21452000,21153000,20661000,18285000,20011000,19143000,19435000,18684000
BalanceTotalEquityAndLiabilities_yy,,,,,-9.42,10.93,43.93,12.45,10.58,-10.73,3.07,24.05,13.47,9.43,-5.99,-11.62,-13.32,-13.92,-8.04,-5.16,4.69,5.54,6.93,19.21,26.15,57.82,42.18,26.89,-9.21,-26.24,-27.72,-31.87,-12.62,-11.58,-12.68,-11.81,-6.72,-9.50,-5.93,2.18
BalanceTotalEquityAndLiabilities_sy,,,,,-5.92,-4.03,-2.49,1.06,1.89,8.54,15.42,9.73,11.68,13.34,10.70,11.43,5.45,1.00,2.77,2.60,2.86,5.53,4.61,6.16,9.45,6.86,11.17,11.22,5.96,2.44,2.53,1.64,2.66,7.27,6.26,8.96,8.70,6.18,4.45,5.71
BalanceTotalEquityAndLiabilities_qq,,0.45,-19.59,2.51,9.40,23.02,4.34,-19.91,7.58,-0.70,20.47,-3.61,-1.59,-4.23,3.49,-9.39,-3.48,-4.90,10.56,-6.55,6.55,-4.13,12.03,4.17,12.75,19.94,0.93,-7.04,-19.33,-2.55,-1.10,-12.37,3.46,-1.39,-2.33,-11.50,9.44,-4.34,1.53,-3.86
BalanceTotalEquityAndLiabilities_sq,,-1.09,0.70,-3.01,-100.00,-0.47,2.46,0.60,-100.00,0.37,6.24,-0.40,-100.00,-1.03,2.42,0.94,0.01,-2.26,3.72,1.40,0.95,-0.31,1.38,3.50,2.08,-0.83,3.27,2.07,-0.54,-2.84,2.14,2.10,1.78,0.04,3.38,0.55,1.48,-1.50,3.45,1.26
CashflowOperatingCashflow,,5078000,,,,4787000,67000,3531000,-14000,1845000,99000,-1481000,1835000,1804000,397000,-3911000,579000,1401000,325000,1199000,1120000,729000,1284000,-634000,1075000,-11510000,3940000,1449000,9246000,-301000,-45000,486000,243000,1904000,-836000,319000,812000,1597000,-231000,835000
CashflowOperatingCashflow_yy,,,,,,-5.73,,,,-61.46,47.76,-141.94,13207.14,-2.22,301.01,-164.08,-68.45,-22.34,-18.14,130.66,93.44,-47.97,295.08,-152.88,-4.02,-1678.88,206.85,328.55,760.09,97.38,-101.14,-66.46,-97.37,732.56,-1757.78,-34.36,234.16,-16.12,72.37,161.76
CashflowOperatingCashflow_sy,,,,,,-44.28,,,,-48.16,-59.18,-2.35,63.13,169.81,83.35,-2.28,-0.76,-26.16,-35.58,127.17,36.04,-4.66,25.54,12.81,-91.83,19.55,-29.99,-31.39,215.68,8.68,122.35,79.96,-64.19,19.46,-38.22,-28.29,91.78,-8.21,-2.16,153.93
CashflowOperatingCashflow_qq,,,-100.00,,,,-98.60,5170.15,-100.40,13278.57,-94.63,-1595.96,223.90,-1.69,-77.99,-1085.14,114.80,141.97,-76.80,268.92,-6.59,-34.91,76.13,-149.38,269.56,-1170.70,134.23,-63.22,538.10,-103.26,85.05,1180.00,-50.00,683.54,-143.91,138.16,154.55,96.67,-114.46,461.47
CashflowOperatingCashflow_sq,,,-45.78,,,,-62.88,125.69,-32.61,49.89,-84.42,141.36,62.23,63.32,-92.34,83.97,110.47,24.11,-76.80,152.73,5.80,-34.04,-62.23,119.08,-85.26,91.64,-97.12,105.29,170.66,8.17,-35.15,193.28,-4.19,202.00,-73.42,48.63,166.12,14.38,-69.96,168.12
CashflowAmortization,,724000,,,,985000,264000,258000,303000,271000,274000,281000,280000,282000,304000,284000,255000,249000,199000,200000,203000,205000,206000,198000,186000,194000,204000,347000,349000,342000,346000,356000,381000,381000,382000,387000,387000,403000,430000,425000
CashflowAmortization_yy,,,,,,36.05,,,,-72.49,3.79,8.91,-7.59,4.06,10.95,1.07,-8.93,-11.70,-34.54,-29.58,-20.39,-17.67,3.52,-1.00,-8.37,-5.37,-0.97,75.25,87.63,76.29,69.61,2.59,9.17,11.40,10.40,8.71,1.57,5.77,12.57,9.82
CashflowAmortization_sy,,,,,,-0.93,,,,6.35,9.83,20.40,19.12,4.15,10.62,9.14,5.53,5.50,2.16,3.35,-1.63,2.24,2.54,1.98,3.50,5.25,5.53,7.14,5.30,3.17,6.04,2.26,8.48,7.32,5.23,6.11,7.14,1.93,2.72,7.02
CashflowAmortization_qq,,,-100.00,,,,-73.20,-2.27,17.44,-10.56,1.11,2.55,-0.36,0.71,7.80,-6.58,-10.21,-2.35,-20.08,0.50,1.50,0.99,0.49,-3.88,-6.06,4.30,5.15,70.10,0.58,-2.01,1.17,2.89,7.02,,0.26,1.31,,4.13,6.70,-1.16
CashflowAmortization_sq,,,-6.78,,,,3.31,-0.30,-0.14,-1.20,2.72,1.18,1.20,0.77,1.76,0.14,0.94,0.08,2.29,1.22,1.61,2.23,0.49,0.81,0.66,2.44,0.71,1.32,1.00,0.14,1.38,1.23,1.82,,-0.68,-0.40,,1.64,-0.26,2.17
CashflowInvestingCashflow,,-2354000,,,,253000,107000,-3252000,-82000,-506000,-87000,-115000,43000,-591000,51000,4241000,-21000,-210000,-196000,-642000,33000,-740000,-2059000,-2858000,-2289000,8624000,-4453000,-114000,-79000,1977000,-83000,-972000,11000,-154000,-43000,-23000,-1872000,-838000,-25000,-74000
CashflowInvestingCashflow_yy,,,,,,110.75,,,,-300.00,-181.31,96.46,152.44,-16.80,158.62,3787.83,-148.84,64.47,-484.31,-115.14,257.14,-252.38,-950.51,-345.17,-7036.36,1265.41,-116.27,96.01,96.55,-77.08,98.14,-752.63,113.92,-107.79,48.19,97.63,-17118.18,-444.16,41.86,-221.74
CashflowInvestingCashflow_sy,,,,,,95.12,,,,-30.17,-70.27,-37.53,-36.14,-51.75,1.15,-229.12,35.22,50.85,-90.64,6.77,-15.57,-42.92,7.42,-3.67,-55.90,10.48,-30.20,31.18,35.80,-1.00,10.90,-28.67,-5.70,3.86,-4.06,-4.90,0.32,-46.83,-46.44,-16.56
CashflowInvestingCashflow_qq,,,100.00,,,,-57.71,-3139.25,97.48,-517.07,82.81,-32.18,137.39,-1474.42,108.63,8215.69,-100.50,-900.00,6.67,-227.55,105.14,-2342.42,-178.24,-38.81,19.91,476.76,-151.63,97.44,30.70,2602.53,-104.20,-1071.08,101.13,-1500.00,72.08,46.51,-8039.13,55.24,97.02,-196.00
CashflowInvestingCashflow_sq,,,74.02,,,,-16.15,-48.15,-93.01,-52.42,20.22,-24.38,-98.91,3.18,26.46,-117.78,5.57,-28.07,-8.62,10.62,-34.14,-36.98,31.74,12.10,-44.65,19.98,3.02,29.27,-57.01,-25.82,-0.99,-15.88,17.76,-9.54,-2.66,-20.12,13.04,-43.79,-47.28,5.77
CashflowCapex,,3555000,,,,150000,16000,,3430000,563000,119000,177000,1000,634000,29000,5000,61000,260000,241000,20000,155000,82000,2081000,1986000,2331000,3920000,3975000,155000,97000,82000,129000,1005000,10000,168000,70000,42000,174000,838000,27000,77000
CashflowCapex_yy,,,,,,-95.78,,,,275.33,643.75,,-99.97,12.61,-75.63,-97.18,6000.00,-58.99,731.03,300.00,154.10,-68.46,763.49,9830.00,1403.87,4680.49,91.01,-92.20,-95.84,-97.91,-96.75,548.39,-89.69,104.88,-45.74,-95.82,1640.00,398.81,-61.43,83.33
CashflowCapex_sy,,,,,,-52.90,,,,35.28,64.29,,13.28,8.26,11.66,103.70,-10.80,-39.51,20.10,20.44,54.99,5.92,-12.46,-26.55,-19.67,-0.97,50.05,-7.04,-24.10,36.22,-16.71,78.84,-12.29,-22.04,8.28,-12.14,-25.48,62.47,-5.17,62.20
CashflowCapex_qq,,,-100.00,,,,-89.33,-100.00,,-83.59,-78.86,48.74,-99.44,63300.00,-95.43,-82.76,1120.00,326.23,-7.31,-91.70,675.00,-47.10,2437.80,-4.57,17.37,68.17,1.40,-96.10,-37.42,-15.46,57.32,679.07,-99.00,1580.00,-58.33,-40.00,314.29,381.61,-96.78,185.19
CashflowCapex_sq,,,-39.90,,,,-45.40,14.60,,40.80,-37.24,4.08,78.08,10.52,-29.98,23.42,4.28,45.61,15.34,-17.31,34.86,-4.48,-10.44,-11.60,32.75,35.72,-10.64,-18.12,6.89,36.48,-24.75,29.00,-28.26,-10.82,-9.06,-4.04,-1.90,98.40,-23.13,11.77
CashflowFinancingCashflow,,-136000,,,,-1346000,59000,-9145000,-135000,-148000,2975000,167000,-2052000,-121000,-294000,-288000,-1376000,-337000,-64000,-488000,-35000,-36000,148000,1809000,2574000,2051000,2772000,-2654000,-8639000,-210000,-190000,-3496000,-189000,-188000,0,-2689000,-179000,-200000,-186000,-1335000
CashflowFinancingCashflow_yy,,,,,,-889.71,,,,89.00,4942.37,101.83,-1420.00,18.24,-109.88,-272.46,32.94,-178.51,78.23,-69.44,97.46,89.32,331.25,470.70,7454.29,5797.22,1772.97,-246.71,-435.63,-110.24,-106.85,-31.73,97.81,10.48,100.00,23.08,5.29,-6.38,,50.35
CashflowFinancingCashflow_sy,,,,,,-28.93,,,,81.01,69.29,99.91,14.13,4.95,60.42,-16.79,7.72,-13.74,-2.68,-24.98,22.71,32.07,-94.79,29.55,117.42,48.37,56.80,52.14,-123.04,-66.21,19.06,-62.77,103.52,-26.76,61.42,61.13,-22.32,-12.96,,22.32
CashflowFinancingCashflow_qq,,,100.00,,,,104.38,-15600.00,98.52,-9.63,2110.14,-94.39,-1328.74,94.10,-142.98,2.04,-377.78,75.51,81.01,-662.50,92.83,-2.86,511.11,1122.30,42.29,-20.32,35.15,-195.74,-225.51,97.57,9.52,-1740.00,94.59,0.53,100.00,,93.34,-11.73,7.00,-617.74
CashflowFinancingCashflow_sq,,,7.46,,,,85.13,-160.06,25.47,77.59,71.93,-39.89,-53.87,6.97,64.38,-95.00,-101.43,5.78,81.01,-68.54,-63.21,52.20,6.18,54.02,26.47,-31.42,32.06,-34.86,-230.14,54.46,49.72,-104.80,77.19,-59.08,104.24,,-76.00,-70.81,24.71,-83.12
CashflowShareCapitalCash,,1558000,,,,,200000,0,0,0,3110000,0,0,-1000,,,,,,1002000,0,0,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,-100.00,,,,,1455.00,,,,-100.00,,,100.00,,,,,,-100.00,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,-100.00,,,,,677.50,,,,-100.00,,,100.00,,,,,,-100.00,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,-100.00,,,,,-100.00,,,,-100.00,,,100.00,,,,,,-100.00,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,-100.00,,,,,-100.00,,,,-100.00,,,100.00,,,,,,-100.00,,,,,,,,,,,,,,,,,,,
CashflowDividend,,1850000,,,,745000,,9000000,0,0,,,1654000,0,,,978000,0,,1455000,0,0,,992000,0,0,,2216000,0,0,,3307000,0,0,,2315000,0,0,,1158000
CashflowDividend_yy,,,,,,-59.73,,,,-100.00,,-100.00,,,,,-40.87,,,,-100.00,,,-31.82,,,,123.39,,,,49.23,,,,-30.00,,,,-49.98
CashflowDividend_sy,,,,,,100.00,,,,-50.00,,-38.78,,,,,-40.87,,,,-47.46,,,-65.91,,,,16.03,,,,40.66,,,,-65.00,,,,-49.98
CashflowDividend_qq,,,-100.00,,,,-100.00,,-100.00,,,,,-100.00,,,,-100.00,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,
CashflowDividend_sq,,,100.00,,,,-100.00,,-13.73,,,,,-100.00,,,,-100.00,,,-100.00,,,,-49.15,,,,1600.00,,,,-100.00,,,,-100.00,,,
CashflowNetCashflow,,2589000,,,,3694000,233000,-8866000,-231000,1191000,2987000,-1429000,-174000,1092000,154000,42000,-818000,854000,65000,69000,1118000,-47000,-627000,-1683000,1360000,-835000,2259000,-1319000,528000,1466000,-318000,-3982000,65000,1562000,-879000,-2393000,-1239000,559000,-442000,-574000
CashflowNetCashflow_yy,,,,,,42.68,,,,-67.76,1181.97,83.88,24.68,-8.31,-94.84,102.94,-370.11,-21.79,-57.79,64.29,236.67,-105.50,-1064.62,-2539.13,21.65,-1676.60,460.29,21.63,-61.18,275.57,-114.08,-201.90,-87.69,6.55,-176.42,39.90,-2006.15,-64.21,49.72,76.01
CashflowNetCashflow_sy,,,,,,-9.56,,,,-34.53,-51.90,83.88,24.68,103.34,66.89,-42.90,70.04,-63.29,-58.15,65.42,99.88,35.76,-8.58,-69.92,-102.04,-20.41,12.08,70.60,73.13,8.45,-43.68,-4.71,113.06,-27.57,-53.50,19.52,19.90,53.97,-59.17,87.89
CashflowNetCashflow_qq,,,-100.00,,,,-93.69,-3905.15,97.39,615.58,150.80,-147.84,87.82,727.59,-85.90,-72.73,-2047.62,204.40,-92.39,6.15,1520.29,-104.20,-1234.04,-168.42,180.81,-161.40,370.54,-158.39,140.03,177.65,-121.69,-1152.20,101.63,2303.08,-156.27,-172.24,48.22,145.12,-179.07,-29.86
CashflowNetCashflow_sq,,,-61.31,,,,-62.88,115.44,-60.02,-2.77,39.12,21.44,-130.34,255.80,-110.24,40.97,53.55,74.00,-127.76,89.12,81.74,109.54,-91.25,97.53,-80.40,101.16,-66.80,117.84,13.81,94.24,-106.69,87.18,64.83,-0.94,-103.66,-47.41,38.12,78.50,-165.86,151.65
