,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceCash,1152000,,,1676000,,15787000,,12965000,7624000,5071000,,9979000,2761000,1454000,1795000,3893000,3863000,9601000,7231000,7813000,5223000,11797000,6422000,3535000,8972000,6904000,4488000,1773000,1796000,2445000,1494000,1939000,4397000,23284000,7694000,6097000,5122000,8490000,2930000,5411000,3270000,3780000,2946000,6701000,14446000,4604000,4005000,3622000,3462000,2380000,2017000,2042000,2896000,3994000,3462000
BalanceCash_yy,,,,,-100.00,,,673.57,,-67.88,,-23.03,-63.79,-71.33,,-60.99,39.91,560.32,302.84,100.69,35.21,22.87,-11.19,-54.75,71.78,-41.48,-30.12,-49.84,-79.98,-64.59,-66.71,9.36,144.82,852.33,414.99,214.42,16.50,-63.54,-61.92,-11.25,-36.16,-55.48,0.53,23.85,341.76,21.79,35.95,-45.95,-76.04,-48.31,-49.65,-43.63,-16.34,67.82,71.66
BalanceCash_sy,,,,,-50.42,,,93.86,,115.14,,-33.81,-62.49,-75.58,,-47.05,-36.80,-25.34,-34.90,17.96,-4.22,49.06,47.90,74.64,67.54,47.03,-85.55,10.26,-0.68,2.12,61.03,-16.31,-15.35,-31.34,15.00,59.42,0.43,10.16,-23.92,21.56,-20.59,-12.10,2.40,26.30,-28.78,21.88,23.36,-27.85,31.34,12.38,-19.53,-25.06,-11.39,-16.07,44.31
BalanceCash_qq,,-100.00,,,-100.00,,-100.00,,-41.20,-33.49,-100.00,,-72.33,-47.34,23.45,116.88,-0.77,148.54,-24.68,8.05,-33.15,125.87,-45.56,-44.95,153.80,-23.05,-34.99,-60.49,1.30,36.14,-38.90,29.79,126.76,429.56,-66.96,-20.76,-15.98,65.75,-65.49,84.66,-39.57,15.59,-22.07,127.49,115.57,-68.13,-13.01,-9.56,-4.43,-31.25,-15.26,1.25,41.84,37.90,-13.32
BalanceCash_sq,,-21.64,,,-33.01,,-100.00,,-27.46,-8.01,-100.00,,-14.27,-47.34,-100.00,-37.45,-19.89,-33.79,-100.00,-31.11,-25.22,11.75,-96.57,-56.07,-27.38,4.53,-100.00,-6.76,-8.56,-11.41,-29.34,2.46,1.16,13.14,-8.88,-4.89,-15.98,0.36,-4.74,-4.71,-7.70,-14.40,-5.11,7.88,-49.70,48.95,-9.20,-10.05,-15.06,11.73,-25.77,-0.34,6.32,22.49,-10.02
BalanceOtherCurrentAssets,44000,,,2000,,13000,,38000,51000,41000,,22000,68000,71000,60000,54000,47000,19000,46000,63000,31000,51000,60000,36000,35000,33000,97000,79000,36000,79000,56000,39000,47000,21000,47000,47000,40000,64000,46000,45000,44000,25000,55000,54000,72000,26000,363000,122000,98000,86000,364000,145000,7854000,65000,54000
BalanceOtherCurrentAssets_yy,,,,,-100.00,,,1800.00,,215.38,,-42.11,33.33,73.17,,145.45,-30.88,-73.24,-23.33,16.67,-34.04,168.42,30.43,-42.86,12.90,-35.29,61.67,119.44,2.86,139.39,-42.27,-50.63,30.58,-73.42,-15.30,20.41,-15.46,204.86,-2.17,-3.26,9.96,-60.20,18.51,19.68,63.71,3.81,560.21,123.58,36.54,225.14,0.37,19.46,7940.43,-24.27,-85.18
BalanceOtherCurrentAssets_sy,,,,,-25.49,,,177.58,,89.92,,-42.11,70.98,0.96,,-7.78,-30.88,-41.94,-48.90,-31.14,-21.12,-5.87,-34.50,2.26,5.30,-11.75,-21.01,62.50,5.75,17.36,-1.38,-1.89,8.65,17.47,20.46,11.50,7.04,-2.02,-15.99,-7.52,1.27,-1.21,-19.54,-4.14,-13.06,3.81,15.73,-11.67,7.91,2.69,6.44,13.20,13.89,2.76,-68.79
BalanceOtherCurrentAssets_qq,,-100.00,,,-100.00,,-100.00,,34.21,-19.61,-100.00,,209.09,4.41,-15.49,-10.00,-12.96,-59.57,142.11,36.96,-50.79,64.52,17.65,-40.00,-2.78,-5.71,193.94,-18.56,-54.43,119.44,-29.11,-30.36,20.54,-55.33,125.86,-0.99,-15.37,61.10,-27.52,-2.09,-3.81,-41.69,115.82,-1.13,31.58,-63.03,1272.59,-66.52,-19.64,-11.96,323.71,-60.15,5308.64,-99.17,-17.09
BalanceOtherCurrentAssets_sq,,-29.19,,,16.22,,-100.00,,95.90,5.16,-86.96,,104.30,-6.63,-100.00,-22.00,26.23,-14.29,-45.72,-49.88,53.50,-19.44,-38.24,-40.00,45.76,-13.95,-100.00,-15.12,12.87,-6.74,-29.11,-38.99,49.46,-5.38,-2.04,-17.09,22.68,-13.43,-1.25,-5.95,22.62,-20.30,-13.79,-1.13,28.03,-1.19,-4.44,-29.67,9.91,-1.52,-0.46,-3.58,19.38,-15.92,-51.68
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244000,,,,,,,,,,,,,1369000,1730000,539000,854000,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,-100.00,-100.00
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,-50.00,-100.00
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,26.34,-68.84,58.46,-100.00,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.38,,,,,,,,,,,,,13.17,-34.42,-50.00,-50.00,
BalanceTotalAssets,1959000,,,11507000,,46730000,,61703000,96771000,107077000,,157566000,117168000,92340000,82383000,78957000,73614000,81881000,74661000,64675000,69084000,75571000,65178000,65190000,68010000,69268000,58884000,57657000,61276000,55046000,52879000,50676000,61269000,70122000,78934000,88771000,93495000,106190000,107472000,93774000,102747000,112163000,106954000,121014000,121137000,114936000,116937000,110212000,115981000,122392000,122706000,117962000,120441000,56085000,54121000
BalanceTotalAssets_yy,,,,,-100.00,,,436.22,,129.14,,155.36,21.08,-13.76,,-49.89,-37.17,-11.33,-9.37,-18.09,-6.15,-7.71,-12.70,0.80,-1.55,-8.34,-9.66,-11.56,-9.90,-20.53,-10.20,-12.11,-0.01,27.39,49.27,75.17,52.60,51.44,36.15,5.64,9.90,5.62,-0.48,29.05,17.90,2.47,9.33,-8.93,-4.26,6.49,4.93,7.03,3.85,-54.18,-55.89
BalanceTotalAssets_sy,,,,,-17.71,,,203.96,,129.14,,7.80,17.82,8.79,,1.49,0.05,-6.40,-13.87,-5.41,3.85,-3.46,-8.32,17.84,23.18,27.33,1.03,17.60,36.20,26.40,25.54,5.74,4.70,4.81,5.21,11.46,11.66,9.00,7.80,-0.08,-3.06,-2.68,-1.38,3.60,4.88,-2.82,-1.42,-1.61,-1.81,2.75,1.48,0.54,3.92,-0.73,-15.79
BalanceTotalAssets_qq,,-100.00,,,-100.00,,-100.00,,56.83,10.65,-100.00,,-25.64,-21.19,-10.78,-4.16,-6.77,11.23,-8.82,-13.38,6.82,9.39,-13.75,0.02,4.33,1.85,-14.99,-2.08,6.28,-10.17,-3.94,-4.17,20.90,14.45,12.57,12.46,5.32,13.58,1.21,-12.75,9.57,9.16,-4.64,13.15,0.10,-5.12,1.74,-5.75,5.23,5.53,0.26,-3.87,2.10,-53.43,-3.50
BalanceTotalAssets_sq,,-1.16,,,-2.67,,-100.00,,1.86,5.28,-100.00,,2.09,-2.16,-100.00,-6.88,-0.43,-0.31,-73.29,-9.08,4.03,-4.18,-56.88,3.85,4.33,1.04,-100.00,-0.16,2.71,2.56,-2.03,-0.86,-0.18,2.20,2.29,2.80,0.24,-0.79,0.91,-0.51,1.02,1.48,-0.01,0.60,0.12,-1.46,0.74,-0.16,-0.45,-0.86,,-0.94,0.92,-1.21,4.42
BalanceCapital,1940000,,,1934000,,27253000,,46124000,75831000,81094000,,123120000,97484000,73852000,62702000,60237000,55951000,65729000,61120000,51071000,55166000,50210000,53281000,50822000,55786000,56469000,50724000,49942000,54466000,49093000,47393000,46637000,52840000,58562000,66427000,75460000,79093000,84929000,90016000,83421000,91999000,99556000,95195000,103281000,107819000,97315000,101787000,96567000,101149000,105696000,104587000,101817000,97610000,48531000,47041000
BalanceCapital_yy,,,,,-100.00,,,2284.90,,197.56,,166.93,28.55,-8.93,,-51.07,-42.60,-11.00,-2.52,-15.22,-1.40,-23.61,-12.83,-0.49,1.12,12.47,-4.80,-1.73,-2.37,-13.06,-6.57,-6.62,-2.99,19.29,40.16,61.80,49.69,45.02,35.51,10.55,16.32,17.22,5.75,23.81,17.20,-2.25,6.93,-6.50,-6.19,8.61,2.75,5.44,-3.50,-54.08,-55.02
BalanceCapital_sy,,,,,-8.96,,,224.55,,197.03,,4.27,15.24,2.68,,0.11,1.75,-4.30,-4.46,2.21,2.12,-0.19,-6.82,19.22,25.47,22.95,-1.92,29.43,27.70,14.82,29.14,8.87,9.40,4.13,1.18,10.70,6.63,9.17,7.99,4.98,3.68,-0.20,-4.14,3.64,-2.42,-1.66,-0.54,-2.53,-2.39,3.28,3.40,2.90,1.12,-0.99,-20.40
BalanceCapital_qq,,-100.00,,,-100.00,,-100.00,,64.41,6.94,-100.00,,-20.82,-24.24,-15.10,-3.93,-7.12,17.48,-7.01,-16.44,8.02,-8.98,6.12,-4.62,9.77,1.22,-10.17,-1.54,9.06,-9.86,-3.46,-1.60,13.30,10.83,13.43,13.60,4.82,7.38,5.99,-7.33,10.28,8.21,-4.38,8.50,4.39,-9.74,4.60,-5.13,4.74,4.50,-1.05,-2.65,-4.13,-50.28,-3.07
BalanceCapital_sq,,3.14,,,4.60,,-100.00,,4.94,3.76,-100.00,,-0.89,-2.09,-100.00,-2.66,-1.80,0.98,-24.22,-3.17,2.48,-3.88,-3.78,1.58,0.78,1.67,-100.00,-1.54,7.46,3.28,-1.89,-1.60,1.80,0.44,1.60,2.95,1.84,0.37,2.26,-0.36,2.10,-0.46,-0.38,1.88,3.14,-1.43,0.70,-1.40,0.65,-0.93,1.49,-2.32,0.24,-2.89,0.16
BalanceShareCapital,2300000,,,2300000,,12020000,,24040000,24040000,24040000,,24040000,24040000,24040000,24040000,24040000,24040000,24040000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,24440000,23000000,23000000,23000000,23000000,23000000,21500000,21500000,21500000,17000000
BalanceShareCapital_yy,,,,,-100.00,,,945.22,,100.00,,,,,,,,,1.66,1.66,1.66,1.66,,,,,,,,,,,,,,,,,,,,,,,,,-5.89,-5.89,-5.89,-5.89,,-6.52,-6.52,-6.52,-26.09
BalanceShareCapital_sy,,,,,,,,0.30,,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.70
BalanceShareCapital_qq,,-100.00,,,-100.00,,-100.00,,,,-100.00,,,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.89,,,,,-6.52,,,-20.93
BalanceShareCapital_sq,,,,,,,-100.00,,,,-100.00,,,,,,,,-50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.46
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9936000,,,,,-9945000,,,-47025000,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,100.00
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.70,,,,,100.00
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,100.00,,,100.00
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00
BalanceReserve,,,,0,,7020000,,7008000,30559000,33543000,,60182000,39581000,22462000,18030000,17294000,15374000,46232000,42192000,36763000,38268000,34112000,37628000,36215000,38154000,35923000,28940000,30355000,34842000,34709000,32957000,32433000,31008000,31008000,31008000,31008000,31008000,31008000,31008000,31008000,31008000,31008000,31008000,31008000,31008000,40971000,31008000,31008000,31008000,41008000,40971000,31008000,31008000,78127000,31008000
BalanceReserve_yy,,,,,,,,,,377.82,,758.76,29.52,-33.04,,-71.26,-61.16,105.82,134.01,112.58,148.91,-26.22,-10.82,-1.49,-0.30,5.31,-23.09,-16.18,-8.68,-3.38,13.88,6.85,-11.00,-10.66,-5.91,-4.39,,,,,,,,,,32.13,,,,0.09,32.13,,,90.52,-24.32
BalanceReserve_sy,,,,,,,,,,193.81,,0.74,22.57,0.02,,,13.03,1.75,-18.64,0.02,0.80,3.05,0.05,2.01,4.88,11.06,0.23,12.36,6.67,,22.16,13.61,11.48,3.88,0.60,2.75,,,,,,,,,,0.11,,,,0.09,0.98,,,1.24,-12.89
BalanceReserve_qq,,,,,,,-100.00,,336.06,9.76,-100.00,,-34.23,-43.25,-19.73,-4.08,-11.10,200.72,-8.74,-12.87,4.09,-10.86,10.31,-3.76,5.35,-5.85,-19.44,4.89,14.78,-0.38,-5.05,-1.59,-4.39,,,,,,,,,,,,,32.13,-24.32,,,32.25,-0.09,-24.32,,151.96,-60.31
BalanceReserve_sq,,,,,,,-100.00,,0.19,4.98,-100.00,,,,-100.00,,,,-83.24,,,0.16,-50.00,,0.27,3.48,-100.00,,,3.90,-0.88,,,,,,,,,,,,,,,0.01,,,,,,,,0.25,-34.50
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,90000,-450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.28,100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,-600.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,,,,6490000,,9426000,,1454000,7454000,8129000,,20140000,14388000,11292000,12526000,12879000,12168000,13382000,13081000,13268000,13658000,3803000,2728000,2699000,2373000,9444000,5326000,5176000,4387000,3874000,3273000,2968000,4228000,3298000,4828000,6978000,7942000,9430000,10751000,8525000,10545000,12376000,11417000,13160000,12864000,12962000,14151000,12978000,14147000,14047000,16188000,15573000,7734000,7071000,6780000
BalanceNoncurrentLiabilities_yy,,,,,,,,-77.60,,-13.76,,1285.14,93.02,38.91,,-36.05,-15.43,18.51,4.43,3.02,12.25,-71.58,-79.15,-79.66,-82.63,148.33,95.23,91.77,84.87,-58.98,-38.55,-42.66,-3.62,-14.86,47.50,135.11,87.83,185.90,122.69,22.17,32.78,31.23,6.20,54.36,22.00,4.74,23.95,-1.38,9.97,8.37,14.40,19.99,-45.33,-49.66,-58.12
BalanceNoncurrentLiabilities_sy,,,,,,,,-7.63,,-3.40,,127.92,118.47,-3.96,,-46.50,-26.27,-21.30,-25.64,19.13,12.25,-5.40,-41.26,-30.91,6.16,66.10,-2.83,29.17,83.90,5.61,23.15,6.98,-9.51,12.38,23.13,24.07,1.82,14.50,0.46,-11.76,4.92,12.45,12.26,-0.40,-6.66,-20.01,9.35,-1.38,-6.49,-6.70,6.95,1.00,-4.76,10.70,-8.86
BalanceNoncurrentLiabilities_qq,,,,,-100.00,,-100.00,,412.65,9.06,-100.00,,-28.56,-21.52,10.93,2.82,-5.52,9.98,-2.25,1.43,2.94,-72.16,-28.27,-1.06,-12.08,297.98,-43.60,-2.82,-15.24,-11.69,-15.51,-9.32,42.46,-21.99,46.36,44.54,13.81,18.74,14.00,-20.70,23.69,17.36,-7.75,15.27,-2.24,0.76,9.17,-8.29,9.00,-0.70,15.24,-3.80,-50.34,-8.58,-4.12
BalanceNoncurrentLiabilities_sq,,,,,2.67,,-100.00,,5.64,4.11,-100.00,,-9.59,-6.98,-100.00,-17.63,-3.00,,-51.00,0.72,-1.01,-6.20,-64.13,1.08,-1.35,4.98,-100.00,13.91,-0.62,-11.86,-1.53,1.76,6.10,0.54,0.54,0.63,,-0.50,0.34,-0.10,7.12,8.53,2.34,2.98,0.67,-5.84,7.05,-3.78,0.06,,0.37,-0.56,0.17,0.18,8.72
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,6490000,,6490000,,112000,,0,,3645000,0,4510000,7896000,8033000,8033000,8033000,8698000,9446000,9445000,0,0,0,0,7444000,4995000,3894000,2335000,1934000,1534000,1725000,1725000,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_yy,,,,,,,,-98.27,,-100.00,,3154.46,,,,120.38,,78.12,10.16,17.59,17.58,-100.00,-100.00,-100.00,-100.00,,,,,-74.02,-69.29,-55.70,-26.12,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sy,,,,,,,,58.67,,-49.47,,235.13,,,,-15.23,,-66.76,-44.92,144.55,11.00,-40.59,-74.89,-52.20,-9.47,,,,,-36.13,23.15,-28.52,-21.16,44.53,7.70,13.62,-7.76,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_qq,,,,,-100.00,,-100.00,,-100.00,,,,-100.00,,75.08,1.74,,,8.28,8.60,-0.01,-100.00,,,,,-32.90,-22.04,-40.04,-17.17,-20.68,12.45,0.01,-100.00,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sq,,,,,-100.00,,-100.00,,-100.00,,,,-32.28,,-100.00,-49.13,,,-100.00,3.90,-22.49,-60.88,,,,,-100.00,-6.38,-0.06,-27.90,-9.43,-0.16,5.84,-1.04,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,3645000,0,0,942000,910000,879000,847000,815000,783000,547000,424000,303000,146000,68000,64000,60000,56000,52000,48000,44000,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,-75.03,,,-13.48,-13.96,-37.77,-49.94,-62.82,-81.35,-87.57,-84.91,-80.20,-61.64,-23.53,-25.00,-26.67,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,-75.03,,,-13.48,-13.96,-37.77,-49.94,-62.82,-81.35,-87.57,-84.91,-80.20,-61.64,-23.53,-25.00,-26.67,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,-100.00,,,-3.40,-3.41,-3.64,-3.78,-3.93,-30.14,-22.49,-28.54,-51.82,-53.42,-5.88,-6.25,-6.67,-7.14,-7.69,-8.33,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,-100.00,,,-3.40,-3.41,-3.64,-3.78,-3.93,-30.14,-22.49,-28.54,-51.82,-53.42,-5.88,-6.25,-6.67,-7.14,-7.69,-8.33,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,,,0,,2936000,,1342000,7454000,8129000,,16495000,10743000,6782000,4630000,3904000,3225000,4470000,3536000,3007000,3430000,3256000,2304000,2396000,2227000,1932000,267000,1222000,1996000,1888000,1691000,1199000,2503000,3298000,4828000,6978000,7942000,9430000,10751000,8525000,10545000,12376000,11417000,13160000,12864000,12962000,14151000,12978000,14147000,14047000,16188000,15573000,7734000,7071000,6780000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,,,176.87,,1129.14,44.12,-16.57,,-76.33,-69.98,-34.09,-23.63,-22.98,6.36,-27.16,-34.84,-20.32,-35.07,-40.66,-88.41,-49.00,-10.37,-2.28,533.33,-1.88,25.40,74.71,185.49,481.98,217.30,185.90,122.69,22.17,32.78,31.23,6.20,54.36,22.00,4.74,23.95,-1.38,9.97,8.37,14.40,19.99,-45.33,-49.66,-58.12
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,,,77.62,,98.94,44.12,-7.21,,-52.98,-25.40,-34.09,-34.03,,4.66,-3.70,-20.11,-2.66,-6.63,20.91,-88.41,12.10,14.37,3.87,64.60,15.38,24.22,34.48,9.51,13.41,,4.72,,0.29,6.05,17.71,11.77,-6.57,-3.05,-12.56,12.03,-2.74,-3.90,-0.52,1.18,2.29,-2.70,15.70,-58.12
BalanceNoncurrentOtherLiabilities_qq,,,,,,,-100.00,,455.44,9.06,-100.00,,-34.87,-36.87,-31.73,-15.68,-17.39,38.60,-20.89,-14.96,14.07,-5.07,-29.24,3.99,-7.05,-13.25,-86.18,357.68,63.34,-5.41,-10.43,-29.10,108.75,31.78,46.36,44.54,13.81,18.74,14.00,-20.70,23.69,17.36,-7.75,15.27,-2.24,0.76,9.17,-8.29,9.00,-0.70,15.24,-3.80,-50.34,-8.58,-4.12
BalanceNoncurrentOtherLiabilities_sq,,,,,,,-100.00,,-5.74,9.06,-100.00,,-1.76,-4.98,-100.00,-30.06,-4.29,0.73,-20.89,-0.38,-1.61,-4.69,-100.00,1.08,-32.40,2.21,-100.00,84.85,1.90,-4.18,-1.96,11.02,0.30,3.68,0.13,1.87,-0.28,1.41,,0.29,0.03,3.08,,9.69,-0.32,-6.92,4.24,-2.00,1.80,-11.13,1.61,1.06,-1.14,1.56,-52.06
BalanceCurrentLiabilities,19000,,,3083000,,10051000,,14125000,13486000,17854000,,14306000,5296000,7196000,7155000,5841000,5495000,2770000,460000,336000,260000,21558000,9169000,11669000,9851000,3265000,3284000,2539000,2423000,2079000,2213000,1071000,4201000,8261000,7679000,6334000,6460000,11830000,6706000,1828000,202000,232000,342000,4573000,454000,4659000,999000,667000,685000,2122000,817000,485000,14484000,483000,301000
BalanceCurrentLiabilities_yy,,,,,-100.00,,,358.16,,77.63,,1.28,-60.73,-59.70,,-59.17,3.76,-61.51,-93.57,-94.25,-95.27,678.27,1893.26,3372.92,3688.85,-84.85,-64.18,-78.24,-75.40,-36.32,-32.61,-57.82,73.40,297.34,247.01,491.40,53.75,43.21,-12.68,-71.14,-96.87,-98.04,-94.89,150.16,124.23,1911.31,191.78,-85.41,50.96,-54.46,-18.22,-27.36,2013.48,-77.23,-63.18
BalanceCurrentLiabilities_sy,,,,,-1.92,,,324.08,,83.46,,1.28,48.46,27.67,,10.68,8.17,-4.00,-52.41,-23.05,3.10,6.80,-4.63,29.19,4.62,27.59,2.96,62.36,6.69,58.18,24.88,27.51,10.22,-9.40,3.91,-1.30,3.54,2.14,0.17,-2.82,-20.40,-16.42,-27.36,20.59,51.15,22.02,26.02,-5.74,2.64,-1.18,0.18,11.86,18.31,9.68,-29.01
BalanceCurrentLiabilities_qq,,-100.00,,,-100.00,,-100.00,,-4.52,32.39,-100.00,,-62.98,35.88,-0.57,-18.36,-5.92,-49.59,-83.39,-26.96,-22.62,8191.54,-57.47,27.27,-15.58,-66.86,0.58,-22.69,-4.57,-14.20,6.45,-51.60,292.29,96.62,-7.04,-17.52,1.99,83.14,-43.32,-72.74,-88.92,14.41,47.81,1235.58,-90.07,926.23,-78.56,-33.21,2.72,209.60,-61.50,-40.67,2888.43,-96.66,-37.73
BalanceCurrentLiabilities_sq,,8.70,,,-4.14,,-100.00,,-21.43,50.33,-100.00,,3.11,4.73,-100.00,-14.46,-1.87,-5.66,-91.70,-36.00,6.79,-1.71,-93.00,0.33,6.84,-6.19,-100.00,12.00,-5.26,30.64,-4.03,-2.99,-6.52,-2.34,-0.57,4.09,1.76,-1.31,0.15,-1.48,1.69,9.45,2.94,4.33,0.56,2.92,-1.61,2.13,2.72,1.11,-11.20,9.70,2.83,0.22,-14.12
BalanceCurrentTradePayablesv,19000,,,18000,,3404000,,552000,155000,66000,,6962000,66000,80000,45000,132000,168000,86000,1000,30000,5000,32000,33000,8000,12000,1180000,681000,259000,615000,215000,357000,93000,2541000,56000,133000,31000,266000,104000,51000,107000,76000,39000,133000,86000,157000,212000,112000,217000,196000,302000,201000,199000,163000,144000,109000
BalanceCurrentTradePayablesv_yy,,,,,-100.00,,,2966.67,,-98.06,,1161.23,-57.42,21.21,,-98.10,154.55,7.50,-97.78,-77.27,-97.02,-62.79,3200.00,-73.33,140.00,3587.50,1963.64,3137.50,5025.00,-81.78,-47.58,-64.09,313.14,-73.80,-62.83,-67.10,-89.52,85.53,-61.72,248.99,-71.53,-62.38,160.94,-19.75,107.59,438.08,-15.61,152.88,24.62,42.67,80.06,-8.22,-16.67,-52.12,-46.08
BalanceCurrentTradePayablesv_sy,,,,,-13.32,,,472.84,,327.65,,41.46,42.49,32.15,,24.11,10.20,-7.69,-52.56,-49.52,-25.17,-23.56,-21.30,-5.06,-14.41,4.64,22.88,48.31,-8.06,10.50,-31.89,19.69,11.13,-55.03,11.28,-14.04,19.51,-11.85,-32.07,20.39,-29.42,10.60,20.62,2.94,16.21,22.08,33.14,3.51,-0.76,-8.26,-11.66,12.60,6.89,0.42,-22.64
