,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets_sq,,73.82,-100.00,,0.11,-4.78,-100.00,,41.45,-58.10,-100.00,,,93.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,575000,390000,234000,,2636000,0,9360000,,9306000,7676000,7703000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,358.43,-100.00,3900.00,,253.03,,-17.70,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,1328.63,1170.80,1902.65,,90.12,,146.03,,-39.62,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,-32.17,-40.00,-100.00,,-100.00,,-100.00,,-17.52,0.35,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,-9.75,1110.31,-100.00,,-40.32,,-100.00,,-10.28,-4.30,-45.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,114399000,125954000,,138800000,138318000,137142000,,185912000,191701000,172511000,,156104000,149541000,147421000,,87119000,83777000,92922000,,80170000,78147000,81925000,,51160000,53925000,77438000,81263000,72880000,64988000,65464000,64377000,64979000,65887000,71310000,69287000,66034000,64780000,60774000,64019000,58279000,58311000,61073000,64368000,55585000,52774000,51115000,51244000,49043000,49193000,48902000
BalanceTotalAssets_yy,,,,,20.91,8.88,,33.94,38.59,25.79,,-16.03,-21.99,-14.54,,-44.19,-43.98,-36.97,,-7.98,-6.72,-11.83,,-36.19,-31.00,-5.48,,42.46,20.51,-15.46,-20.78,-10.84,1.38,8.93,7.63,1.62,-1.68,-14.78,-7.60,-11.74,-9.99,0.49,0.54,-4.62,-9.50,-16.31,-20.39,-11.77,-6.79,-4.33
BalanceTotalAssets_sy,,,,,105.25,-45.56,,42.84,40.50,25.79,,37.63,29.16,16.36,,-23.72,-32.05,-28.14,,34.11,30.96,255.49,,33.56,39.23,9.42,,21.99,20.33,11.16,15.18,9.88,6.33,8.93,6.02,6.01,2.65,5.17,4.13,0.73,4.85,22.63,18.82,9.12,6.00,-1.74,5.64,-5.35,0.62,6.11
BalanceTotalAssets_qq,,10.10,-100.00,,-0.35,-0.85,-100.00,,3.11,-10.01,-100.00,,-4.20,-1.42,-100.00,,-3.84,10.92,-100.00,,-2.52,4.83,-100.00,,5.40,43.60,4.94,-10.32,-10.83,0.73,-1.66,0.94,1.40,8.23,-2.84,-4.70,-1.90,-6.18,5.34,-8.97,0.05,4.74,5.39,-13.64,-5.06,-3.14,0.25,-4.30,0.31,-0.59
BalanceTotalAssets_sq,,44.34,-100.00,,13.70,-50.42,-100.00,,3.11,4.01,-100.00,,-0.84,-1.42,-100.00,,-1.80,6.69,-5.63,,-2.18,12.35,-10.95,,-1.71,0.64,-2.63,7.00,-1.03,3.62,-0.44,1.12,2.02,5.88,6.51,1.61,-0.53,4.42,3.06,0.34,-0.14,5.82,-1.02,-0.83,-0.83,2.47,-0.51,-1.34,1.63,2.70
BalanceCapital,36756000,38900000,,49152000,74984000,84283000,,101297000,107602000,86952000,,74291000,74419000,68309000,,8994000,13119000,19111000,,22749000,25320000,39299000,,14678000,13723000,15013000,21600000,8959000,7988000,7342000,17670000,18322000,18803000,19614000,17496000,17169000,17992000,17200000,17085000,14994000,12478000,13962000,14237000,5250000,2520000,940000,16483000,14360000,14659000,13516000
BalanceCapital_yy,,,,,104.00,116.67,,106.09,43.50,3.17,,-26.66,-30.84,-21.44,,-87.89,-82.37,-72.02,,152.94,93.00,105.64,,-35.48,-45.80,-61.80,,-38.96,-41.79,-51.10,-18.20,104.51,135.39,167.15,-0.98,-6.30,-4.31,-12.31,-2.35,-12.67,-30.65,-18.83,-16.67,-64.98,-79.81,-93.26,15.77,173.52,481.77,1337.31
BalanceCapital_sy,,,,,152.25,8.33,,58.34,43.34,3.17,,27.03,6.88,29.42,,-11.99,-23.03,-23.23,,104.09,46.18,300.30,,41.26,62.14,8.94,,-3.55,-5.00,9.93,6.96,18.32,5.56,24.99,3.28,5.00,3.24,3.88,3.15,1.13,9.43,16.54,5.98,18.12,7.44,0.27,2.51,5.47,4.17,18.70
BalanceCapital_qq,,5.83,-100.00,,52.56,12.40,-100.00,,6.22,-19.19,-100.00,,0.17,-8.21,-100.00,,45.86,45.67,-100.00,,11.30,55.21,-100.00,,-6.51,9.40,43.88,-58.52,-10.84,-8.08,140.66,3.69,2.62,4.32,-10.80,-1.87,4.80,-4.40,-0.67,-12.24,-16.78,11.89,1.97,-63.12,-52.01,-62.68,1652.75,-12.88,2.08,-7.80
BalanceCapital_sq,,30.49,-100.00,,27.11,-43.80,-100.00,,6.22,-6.07,-100.00,,3.95,3.95,-100.00,,5.48,-11.00,-10.46,,-2.52,55.21,-7.44,,-1.90,0.15,-3.10,-8.48,0.60,3.37,2.48,2.53,1.36,1.87,-1.44,2.33,1.20,-0.60,-0.67,-1.92,2.04,5.36,-0.04,-0.58,-1.11,-0.96,-0.07,-0.66,1.90,0.82
BalanceShareCapital,37254000,29549000,,29549000,44549000,44549000,,45235000,45235000,45235000,,45235000,45235000,45235000,,45235000,49713000,54690000,,54690000,59930000,59931000,,74657000,74657000,14931000,23731000,23931000,23931000,10769000,22357000,24337000,24337000,24337000,24337000,24337000,24337000,24337000,27337000,27337000,27337000,34537000,34537000,34537000,34537000,34537000,34537000,34537000,37500000,37500000
BalanceShareCapital_yy,,,,,19.58,50.76,,53.08,1.54,1.54,,,,,,,9.90,20.90,,20.90,20.55,9.58,,36.51,24.57,-75.09,,-67.95,-67.94,-27.87,-5.79,1.69,1.69,125.99,8.86,,,,12.33,12.33,12.33,41.91,26.34,26.34,26.34,,,,8.58,8.58
BalanceShareCapital_sy,,,,,108.06,-24.62,,28.08,8.71,1.54,,,,,,,72.90,20.90,,17.31,26.28,20.80,,25.87,25.36,5.89,,,,1.59,0.56,1.44,1.69,2.38,,,,,3.66,2.10,3.33,5.51,2.12,4.77,4.12,,,,,3.20
BalanceShareCapital_qq,,-20.68,-100.00,,50.76,,-100.00,,,,-100.00,,,,-100.00,,9.90,10.01,-100.00,,9.58,,-100.00,,,-80.00,58.94,0.84,,-55.00,107.60,8.86,,,,,,,12.33,,,26.34,,,,,,,8.58,
BalanceShareCapital_sq,,-7.38,-100.00,,25.38,,-100.00,,,,-100.00,,,,-100.00,,,,-49.15,,,,,,,,,0.01,,,,,,,,,,,,,,1.25,,,,,,,,
BalanceOwnShares,-4708000,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11955000,11955000,11955000,11955000,11955000,11955000,11955000,,,11955000,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,-100.00,,,-100.00,,,,,,,,,
BalanceOwnShares_sy,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.02,-7.91,,-9.65,,,-87.57,,,,,,,,,
BalanceOwnShares_qq,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,-100.00,,,,,,,,,,,,
BalanceOwnShares_sq,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.65,,,-55.50,,,,,,,,,,,,
BalanceReserve,108000,0,,5656000,108000,30086000,,37061000,30086000,37318000,,31355000,31355000,31355000,,35833000,31355000,0,,4141000,0,13538000,,1003000,1003000,,,,,,,,0,,11955000,11955000,,13400000,10902000,6187000,9112000,,,,,,17268000,20298000,,
BalanceReserve_yy,,,,,,,,555.25,27757.41,24.04,,-15.40,4.22,-15.98,,14.28,,-100.00,,-88.44,-100.00,,,-75.78,,-100.00,,-100.00,-100.00,,,,,,,,-100.00,,-8.81,-48.25,,-100.00,-100.00,-100.00,-100.00,,,,,
BalanceReserve_sy,,,,,,,,315.84,13983.27,24.04,,116.15,53.50,56.33,,14.28,,-74.41,,-85.77,-87.54,,,89.38,,8.24,,,-3.78,,,,,,,,8.96,,7.05,25.15,,13.88,11.91,34.11,17.12,,,,,
BalanceReserve_qq,,-100.00,,,-98.09,27757.41,-100.00,,-18.82,24.04,-100.00,,,,-100.00,,-12.50,-100.00,,,-100.00,,-100.00,,,-100.00,,,,,,,,-100.00,,,-100.00,,-18.65,-43.25,47.29,-100.00,,,,,,17.55,-100.00,
BalanceReserve_sq,,82.80,,,-49.36,13828.70,-100.00,,2.93,24.04,-100.00,,,,-100.00,,-1.93,-71.09,,,-57.06,,-50.18,,,1.15,,,,,,,,,,,,,,0.81,,10.54,,,,,,0.51,0.14,
BalanceNonshareCapital,6705000,6856000,,15265000,8015000,1684000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,19.54,-75.44,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,19.54,-87.72,,-58.83,-39.56,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,2.25,-100.00,,-47.49,-78.99,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,2.25,-100.00,,-22.66,-89.50,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,9109000,12504000,,11331000,6264000,11015000,,18781000,15541000,16257000,,38163000,37741000,29554000,,13652000,13448000,13184000,,4058000,5780000,7554000,,7714000,7745000,10205000,21576000,21161000,20390000,19997000,17407000,16742000,16341000,26653000,22652000,21382000,17315000,16970000,34103000,26934000,29145000,28643000,25372000,21785000,20883000,20180000,13896000,16112000,16750000,17853000
BalanceNoncurrentLiabilities_yy,,,,,-31.23,-11.91,,65.75,148.10,47.59,,103.20,142.85,81.79,,-64.23,-64.37,-55.39,,-70.28,-57.02,-42.70,,90.09,34.00,35.09,,174.32,163.26,95.95,-19.32,-20.88,-19.86,33.28,30.13,27.71,5.96,-36.33,50.55,25.97,68.32,68.78,-25.60,-19.12,-28.35,-29.55,-45.23,-26.04,-19.79,-11.53
BalanceNoncurrentLiabilities_sy,,,,,107.28,-55.96,,141.29,135.01,47.59,,9.51,78.95,39.67,,-60.96,-64.37,-46.46,,384.02,118.87,-18.98,,66.85,130.43,100.52,,14.02,108.98,40.16,-0.37,9.66,-11.35,33.28,21.73,0.36,-3.31,-10.32,-5.11,-10.35,8.18,7.91,-15.54,-6.85,-1.68,-15.00,6.60,-0.92,3.65,16.57
BalanceNoncurrentLiabilities_qq,,37.27,-100.00,,-44.72,75.85,-100.00,,-17.25,4.61,-100.00,,-1.11,-21.69,-100.00,,-1.49,-1.96,-100.00,,42.43,30.69,-100.00,,0.40,31.76,111.43,-1.92,-3.65,-1.93,-12.95,-3.82,-2.40,63.10,-15.01,-5.61,-19.02,-1.99,100.95,-21.02,8.21,-1.72,-11.42,-14.14,-4.14,-3.37,-31.14,15.95,3.96,6.58
BalanceNoncurrentLiabilities_sq,,166.66,-100.00,,-0.78,-12.08,-100.00,,-17.25,8.82,-100.00,,-1.11,-21.69,-100.00,,1.34,-1.96,-100.00,,-2.20,,-24.74,,0.68,-0.94,-1.21,-1.92,1.42,-1.93,-12.51,-2.12,0.52,15.59,-0.26,-8.97,-3.10,3.57,7.29,-2.12,3.46,1.45,-1.60,-0.66,-1.64,-0.81,2.54,0.73,0.72,1.09
BalanceNoncurrentTradeLiabilities,,8953000,,5953000,5830000,10214000,,12407000,13851000,12725000,,,34464000,,,,10246000,0,,0,0,1086000,,850000,735000,627000,516000,409000,303000,200000,99000,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,14.08,,108.42,137.58,24.58,,-100.00,148.82,-100.00,,,-70.27,,,,-100.00,,,,,-42.27,,-51.88,-58.74,-68.10,-80.83,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,14.08,,108.42,137.58,24.58,,-100.00,148.82,-100.00,,,-84.62,,,,12050.00,,,,,-71.14,,-75.94,-100.00,-68.10,-80.83,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,-100.00,,-2.07,75.20,-100.00,,11.64,-8.13,-100.00,,,-100.00,,,,-100.00,,,,,-100.00,,-13.53,-14.69,-17.70,-20.74,-25.86,-34.05,-50.54,-100.00,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,-100.00,,-2.07,75.20,-100.00,,11.64,-8.13,-100.00,,,-100.00,,,,50330.00,,,,,314.90,,2.73,-14.00,-17.70,-100.00,-25.86,-34.05,-50.54,-100.00,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,8699000,,,,,,,,,,,35156000,,25954000,,10450000,,10082000,,848000,2569000,2855000,,3125000,3072000,1977000,13320000,12801000,12154000,11919000,9479000,8759000,8464000,18550000,14587000,13403000,9308000,9041000,26178000,20106000,22242000,21846000,18625000,15193000,14297000,13585000,7307000,9539000,10158000,11264000
BalanceNoncurrentBorrowings_yy,,,,,-100.00,,,,,,,,,,,-70.28,,-61.15,,-91.89,,-71.68,,268.51,19.58,-30.75,,309.63,295.65,502.88,-28.84,-31.57,-30.36,55.63,53.89,53.01,9.97,-51.26,79.47,50.01,138.95,141.62,-28.85,-24.44,-35.72,-37.81,-60.76,-37.21,-28.95,-17.09
BalanceNoncurrentBorrowings_sy,,,,,11.06,,,,,,,,,,,-70.28,,-61.15,,421.05,,454.31,,155.76,23.96,26.08,,38.96,-0.17,-7.32,-12.92,-1.37,-1.27,49.76,21.22,18.85,-14.42,-32.65,-9.03,9.93,-21.53,-21.09,-38.77,-27.61,-34.53,-37.81,-22.17,-37.21,-19.85,-7.50
BalanceNoncurrentBorrowings_qq,,-100.00,,,,,,,,,,,-100.00,,-100.00,,-100.00,,-100.00,,202.95,11.13,-100.00,,-1.70,-35.64,573.75,-3.90,-5.05,-1.94,-20.47,-7.59,-3.37,119.15,-21.36,-8.11,-30.55,-2.87,189.54,-23.20,10.63,-1.78,-14.74,-18.43,-5.90,-4.98,-46.21,30.54,6.50,10.89
BalanceNoncurrentBorrowings_sq,,94.42,,,,,,,,,,,-90.52,,-100.00,,-9.15,,-100.00,,-4.14,-0.91,-100.00,,-1.92,-4.89,-7.55,4.84,-5.51,1.29,-8.72,-9.14,-1.20,-5.14,-0.45,-7.33,-4.20,-2.87,9.89,-10.82,1.80,1.20,-3.85,-16.17,-5.90,-6.97,-4.64,-5.02,-3.91,-1.02
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,410000,3551000,,5378000,434000,801000,,6374000,1690000,3532000,,3007000,3277000,3600000,,3202000,3202000,3102000,,3210000,3211000,3613000,,3739000,3938000,7601000,7740000,7951000,7932000,7878000,7830000,7983000,7876000,8103000,8066000,7979000,8007000,7929000,7924000,6828000,6902000,6797000,6747000,6592000,6587000,6595000,6588000,6573000,6591000,6588000
BalanceNoncurrentOtherLiabilities_yy,,,,,5.85,-77.44,,18.52,289.40,340.95,,-52.82,93.91,1.93,,6.48,-2.29,-13.83,,0.25,0.28,16.47,,16.48,22.64,110.38,,112.65,101.42,3.64,1.16,0.40,-0.70,2.86,3.01,-0.05,1.66,-2.15,-1.75,-14.42,-13.80,-14.27,-14.86,-3.46,-4.57,-2.98,-2.35,-0.29,0.07,-0.09
BalanceNoncurrentOtherLiabilities_sy,,,,,206.77,-88.72,,2.36,137.60,340.95,,39.30,88.10,42.41,,6.48,-2.29,-13.83,,276.99,7.20,16.47,,16.59,53.42,102.65,,0.96,23.14,15.06,1.56,7.35,3.75,17.06,13.33,12.54,5.87,2.88,-1.75,-11.53,-7.75,12.74,24.35,33.47,20.18,3.98,17.76,11.90,9.66,16.92
BalanceNoncurrentOtherLiabilities_qq,,766.10,-100.00,,-91.93,84.56,-100.00,,-73.49,108.99,-100.00,,8.98,9.86,-100.00,,,-3.12,-100.00,,0.03,12.52,-100.00,,5.32,93.02,1.83,2.73,-0.24,-0.68,-0.61,1.95,-1.33,2.88,-0.46,-1.08,0.35,-0.97,-0.06,-13.83,1.09,-1.52,-0.74,-2.30,-0.08,0.12,-0.09,-0.23,0.28,-0.05
BalanceNoncurrentOtherLiabilities_sq,,535.80,-100.00,,-44.72,-7.72,-100.00,,2.03,20.77,-100.00,,8.98,9.86,-100.00,,,-31.41,-100.00,,-17.22,8.76,-100.00,,2.65,-3.33,-9.31,2.62,1.09,7.69,0.40,0.21,1.10,2.88,0.37,-3.27,0.35,2.16,-0.48,-9.12,3.06,3.78,-0.15,0.31,-1.01,,1.92,-1.06,0.64,0.31
BalanceCurrentLiabilities,61829000,67694000,,63052000,49055000,40160000,,65834000,68558000,69302000,,43199000,37381000,49558000,,64473000,57210000,60627000,,53363000,47047000,35072000,,28768000,32457000,52220000,38087000,42760000,36610000,38125000,29300000,29915000,30743000,25044000,29139000,27483000,29473000,26603000,12832000,16352000,16688000,18468000,24759000,28550000,29371000,29995000,20866000,18570000,17783000,17532000
BalanceCurrentLiabilities_yy,,,,,-20.66,-40.67,,4.41,39.76,72.56,,-34.38,-45.48,-28.49,,49.25,53.05,22.34,,-17.23,-17.76,-42.15,,-46.09,-31.01,48.89,,48.64,12.80,-26.99,-23.07,-30.04,-16.03,-34.31,-0.55,-8.13,-4.13,6.23,-55.96,-40.50,-43.38,-30.58,92.95,74.60,76.00,62.41,-15.72,-34.95,-39.45,-41.55
BalanceCurrentLiabilities_sy,,,,,62.26,-70.34,,125.03,29.57,72.56,,33.81,3.22,-7.03,,-10.83,39.30,22.34,,31.46,-7.84,15.98,,16.16,37.79,25.35,,48.64,27.66,30.47,56.17,-2.22,17.91,6.62,-6.32,22.38,5.80,9.63,6.25,-1.64,2.26,1.69,14.04,2.09,8.93,12.78,7.85,19.32,26.78,1.34
BalanceCurrentLiabilities_qq,,9.49,-100.00,,-22.20,-18.13,-100.00,,4.14,1.09,-100.00,,-13.47,32.58,-100.00,,-11.27,5.97,-100.00,,-11.84,-25.45,-100.00,,12.82,60.89,-27.06,12.27,-14.38,4.14,-23.15,2.10,2.77,-18.54,16.35,-5.68,7.24,-9.74,-51.77,27.43,2.06,10.67,34.06,15.31,2.88,2.12,-30.44,-11.00,-4.24,-1.41
BalanceCurrentLiabilities_sq,,38.59,-100.00,,89.28,-59.06,-100.00,,4.14,1.09,-100.00,,-12.02,11.20,-100.00,,7.69,17.19,-84.32,,-19.28,19.05,-58.50,,-11.96,9.40,18.87,30.94,3.06,8.35,-6.12,-1.91,2.94,4.66,13.86,1.71,1.50,4.42,-3.05,5.65,-9.06,9.62,0.10,9.23,2.06,4.88,-0.23,9.65,-0.70,5.96
BalanceCurrentTradePayablesv,37021000,66911000,,60603000,46695000,38210000,,62855000,66547000,66813000,,22488000,34596000,18879000,,20883000,51176000,16990000,,15041000,14165000,9079000,,12614000,11324000,17545000,18592000,19106000,12609000,11177000,11534000,10808000,9698000,8036000,8414000,8821000,8567000,8781000,10004000,13701000,13081000,15985000,18430000,16727000,14991000,11460000,6128000,6221000,5749000,5701000
BalanceCurrentTradePayablesv_yy,,,,,26.13,-42.89,,3.72,42.51,74.86,,-64.22,-48.01,-71.74,,-7.14,47.92,-10.01,,-27.97,-72.32,-46.56,,-16.14,-20.06,93.25,,51.47,11.35,-36.30,-37.96,-43.43,-23.08,-28.10,-27.05,-18.38,-11.66,9.28,18.91,55.32,52.68,82.04,84.22,22.09,14.60,-28.31,-66.75,-62.81,-61.65,-50.26
BalanceCurrentTradePayablesv_sy,,,,,155.40,-71.45,,68.72,-0.34,74.86,,4.54,27.79,7.61,,-7.70,47.92,-10.01,,11.39,-44.03,2.76,,20.12,24.15,8.76,,19.94,14.40,24.02,14.27,-29.36,9.44,8.72,8.38,41.99,0.47,35.33,28.51,5.45,18.59,0.79,13.82,5.36,12.20,10.24,7.40,9.97,7.44,-5.81
BalanceCurrentTradePayablesv_qq,,80.74,-100.00,,-22.95,-18.17,-100.00,,5.87,0.40,-100.00,,53.84,-45.43,-100.00,,145.06,-66.80,-100.00,,-5.82,-35.91,-100.00,,-10.23,54.94,5.97,2.76,-34.01,-11.36,3.19,-6.30,-10.26,-17.14,4.70,4.84,-2.88,2.50,13.92,36.95,-4.53,22.20,15.29,-9.24,-10.38,-23.55,-46.53,1.52,-7.58,-0.85
BalanceCurrentTradePayablesv_sq,,119.30,-100.00,,185.54,-59.08,-100.00,,12.96,6.78,-100.00,,41.05,-40.18,-100.00,,101.94,-36.88,-100.00,,-26.70,3.28,-72.08,,-19.41,-5.35,-11.46,-1.12,-4.91,8.88,1.61,-6.28,8.84,-7.30,24.24,4.84,-10.84,2.50,2.60,-5.78,-2.94,9.86,2.38,4.35,-3.31,0.27,-4.67,9.37,2.90,6.22
BalanceCurrentBorrowings,20944000,,,,,,,,,,,18209000,,28981000,,39518000,,39094000,,38112000,32672000,25951000,,15470000,20602000,33847000,18800000,20211000,21253000,24818000,16202000,18750000,20887000,16916000,20674000,17676000,20766000,16896000,2790000,2273000,1923000,1585000,5494000,7444000,10079000,14155000,13824000,12087000,11845000,11737000
BalanceCurrentBorrowings_yy,,,,,-100.00,,,,,,,,,,,117.02,,34.90,,-3.56,,-33.62,,-59.41,-36.94,30.43,,30.65,3.16,-26.68,-13.82,-7.23,-1.72,-31.84,27.60,-5.73,-0.58,-0.11,-86.51,-87.14,-90.74,-90.62,96.94,227.52,424.17,793.01,151.60,62.37,17.52,-17.08
BalanceCurrentBorrowings_sy,,,,,-38.88,,,,,,,,,,,-29.34,,34.90,,114.01,,2.27,,41.12,84.84,31.91,,2.39,7.62,15.33,-13.82,-2.38,-1.72,-39.28,5.15,-1.03,-11.54,-4.06,-36.84,-34.10,-24.83,-8.09,9.23,1.18,-3.64,39.67,40.40,4.20,11.42,-7.62
BalanceCurrentBorrowings_qq,,-100.00,,,,,,,,,,,-100.00,,-100.00,,-100.00,,-100.00,,-14.27,-20.57,-100.00,,33.17,64.29,-44.46,7.51,5.16,16.77,-34.72,15.73,11.40,-19.01,22.22,-14.50,17.48,-18.63,-83.49,-18.53,-15.40,-17.57,246.62,35.49,35.39,40.44,-2.34,-12.56,-2.01,-0.91
BalanceCurrentBorrowings_sq,,-63.31,,,,,,,,,,,0.76,,-100.00,,-54.88,,-100.00,,-59.60,-9.75,-100.00,,-17.06,17.59,-44.46,7.51,-68.33,11.83,-30.49,-4.06,3.75,-5.66,5.81,-7.67,10.45,-5.48,-14.41,-17.08,-7.71,-10.70,-1.37,2.25,0.76,10.10,0.82,-8.04,-1.30,7.59
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,3864000,700000,,2020000,1912000,1758000,,2335000,1604000,1748000,,2953000,2727000,1698000,,4072000,4097000,4543000,,210000,210000,42000,,684000,531000,828000,695000,3443000,2748000,2130000,1564000,357000,158000,92000,51000,986000,140000,926000,38000,378000,1685000,898000,835000,4379000,4301000,4379000,914000,262000,189000,94000
BalanceCurrentOtherLiabilities_yy,,,,,-50.52,151.14,,15.59,-16.11,-0.57,,26.47,70.01,-2.86,,37.89,50.24,167.55,,-94.84,-94.87,-99.08,,225.71,152.86,1871.43,,403.36,417.60,157.25,125.06,-89.62,-94.26,-95.68,-96.72,176.05,-11.20,906.83,-26.58,-61.68,1101.98,-2.98,2116.61,1058.64,155.32,387.70,9.53,-94.01,-95.60,-97.84
BalanceCurrentOtherLiabilities_sy,,,,,-52.34,25.57,,454.50,1003.12,-0.57,,26.47,63.27,24.77,,37.89,50.24,161.54,,-5.68,-84.28,-54.00,,41.95,152.86,80.86,,44.55,185.88,14.83,125.06,16.54,-35.17,4.35,-31.36,34.45,11.25,-3.88,-16.00,8.02,-0.70,18.68,24.94,8.05,73.11,23.34,18.91,21.34,28.57,14.99
BalanceCurrentOtherLiabilities_qq,,-81.88,-100.00,,-5.35,-8.05,-100.00,,-31.31,8.98,-100.00,,-7.65,-37.73,-100.00,,0.61,10.89,-100.00,,,-80.00,-100.00,,-22.37,55.93,-16.06,395.40,-20.17,-22.50,-26.57,-77.16,-55.82,-41.75,-44.21,1822.85,-85.79,560.44,-95.93,903.66,345.74,-46.69,-7.05,424.62,-1.78,1.82,-79.13,-71.33,-27.78,-50.13
