,2009/Q1,2009/Q2,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentLiabilities,,,4656783000,5366508000,,5738694000,5714936000,5414280000,,6421575000,5887920000,5852973000,6380540000,7235886000,,5097415000,6277069000,6901431000,6541974000,6778373000,7959851000,8933290000,8484478000,8197859000,8487510000,4116749000,,,,9827994000,9650849000,8564082000,3484912000,3504443000,3961436000
BalanceCurrentLiabilities_yy,,,,,,,22.72,0.89,,11.90,3.03,8.10,,12.68,-100.00,-12.91,-1.62,-4.62,,32.98,26.81,29.44,29.69,20.94,6.63,-53.92,-100.00,-100.00,-100.00,,,,,-64.34,-58.95
BalanceCurrentLiabilities_sy,,,,,,,9.71,0.89,,8.91,16.86,14.61,,-7.97,-14.04,-2.90,-1.62,-4.62,,-2.18,10.21,1.44,12.62,8.96,-7.62,0.32,0.51,21.58,12.61,,,,,15.40,9.42
BalanceCurrentLiabilities_qq,,,,15.24,-100.00,,-0.41,-5.26,-100.00,,-8.31,-0.59,9.01,13.41,-100.00,,23.14,9.95,-5.21,3.61,17.43,12.23,-5.02,-3.38,3.53,-51.50,-100.00,,,,-1.80,-11.26,-59.31,0.56,13.04
BalanceCurrentLiabilities_sq,,,,11.93,-100.00,,-9.20,4.18,-100.00,,-5.40,2.68,-16.66,6.47,-14.98,,6.70,0.05,-2.55,3.94,1.74,-3.11,3.73,6.02,-0.58,1.41,4.57,,,,6.44,-0.94,9.29,0.56,10.26
BalanceCurrentTradePayablesv,,,,,,1610549000,,1466798000,,1711671000,983554000,1307545000,1986459000,2527488000,,2487687000,2386217000,1103989000,836531000,879009000,1030620000,1314127000,1171234000,1196496000,1398242000,1128273000,,,,896412000,878765000,908595000,842422000,707954000,666121000
BalanceCurrentTradePayablesv_yy,,,,,,,,,,6.28,,-10.86,,47.66,-100.00,90.26,20.12,-56.32,,-64.67,-56.81,19.03,40.01,36.12,35.67,-14.14,-100.00,-100.00,-100.00,,,,,-21.02,-24.20
BalanceCurrentTradePayablesv_sy,,,,,,,,,,18.67,,-2.94,,-1.51,-22.82,0.91,-1.35,-14.18,,-1.52,5.16,-5.00,12.66,14.06,5.32,-4.27,-13.78,-3.52,-3.52,,,,,17.70,11.54
BalanceCurrentTradePayablesv_qq,,,,,,,-100.00,,-100.00,,-42.54,32.94,51.92,27.24,-100.00,,-4.08,-53.73,-24.23,5.08,17.25,27.51,-10.87,2.16,16.86,-19.31,-100.00,,,,-1.97,3.39,-7.28,-15.96,-5.91
BalanceCurrentTradePayablesv_sq,,,,,,,0.59,,-100.00,,-10.78,0.52,-32.32,19.09,-16.34,,-1.06,0.86,-3.69,-0.02,-2.20,0.12,3.38,6.73,-8.43,-13.68,-7.76,,,,3.35,-0.36,-1.09,0.96,12.55
BalanceCurrentBorrowings,,,4344644000,5010032000,,3559464000,5108506000,3295987000,,4292699000,4530151000,4215508000,4042092000,4341330000,,2253368000,3512816000,5440381000,5363088000,5579623000,6607594000,5215106000,6858743000,6677541000,6762675000,2616148000,,,,7378270000,7184277000,6033080000,2233062000,2497799000,3029105000
BalanceCurrentBorrowings_yy,,,,,,,17.58,-34.21,,20.60,-11.32,27.90,,1.13,-100.00,-46.55,-13.09,25.32,,147.61,88.10,-4.14,27.89,19.68,2.35,-49.84,-100.00,-100.00,-100.00,,,,,-66.15,-57.84
BalanceCurrentBorrowings_sy,,,,,,,-5.15,-9.48,,20.60,61.48,34.00,,-9.49,-26.56,-8.85,-7.88,1.70,,-11.81,-20.38,-20.88,0.96,1.04,-11.16,-30.69,-54.64,-32.94,-33.41,,,,,16.05,-7.80
BalanceCurrentBorrowings_qq,,,,15.32,-100.00,,43.52,-35.48,-100.00,,5.53,-6.95,-4.11,7.40,-100.00,,55.89,54.87,-1.42,4.04,18.42,-21.07,31.52,-2.64,1.27,-61.31,-100.00,,,,-2.63,-16.02,-62.99,11.86,21.27
BalanceCurrentBorrowings_sq,,,,8.85,-100.00,,-0.33,5.61,-100.00,,-13.14,1.66,-30.15,1.81,-4.68,,-4.06,-0.15,-0.58,2.49,-1.46,-10.54,3.96,2.38,-0.09,-24.42,-1.88,,,,5.80,1.72,5.06,-3.13,2.46
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,2036478000,,,,14198000,,,,1317915000,1350540000,1369260000,149139000,10833000,25925000
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,-99.30,,,,,,,,-99.18,-98.08
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,-82.68,-86.65
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,2.48,1.39,-89.11,-92.74,139.33
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-1.75,,,,0.24,-0.74,4.60,-33.33,7.60
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,312139000,381273000,,568680000,606429000,651495000,,417206000,374215000,329919000,351989000,367068000,,356360000,378037000,357060000,342355000,319742000,321638000,367579000,454501000,323822000,326593000,358129000,,,,235397000,237267000,253147000,260289000,287857000,240285000
BalanceCurrentOtherLiabilities_yy,,,,,,,94.28,70.87,,-26.64,-38.29,-49.36,,-12.02,-100.00,8.01,7.40,-2.73,,-10.28,-14.92,2.95,32.76,1.28,1.54,-2.57,-100.00,-100.00,-100.00,,,,,22.29,1.27
BalanceCurrentOtherLiabilities_sy,,,,,,,-2.66,-6.37,,-24.09,0.74,-29.42,,,-3.80,8.01,7.40,-0.36,,,-3.52,,5.96,21.42,0.76,13.62,2.81,8.82,-0.37,,,,,11.18,11.08
BalanceCurrentOtherLiabilities_qq,,,,22.15,-100.00,,6.64,7.43,-100.00,,-10.30,-11.84,6.69,4.28,-100.00,,6.08,-5.55,-4.12,-6.61,0.59,14.28,23.65,-28.75,0.86,9.66,-100.00,,,,0.79,6.69,2.82,10.59,-16.53
BalanceCurrentOtherLiabilities_sq,,,,5.44,-100.00,,-7.53,14.81,-100.00,,-0.80,1.20,-69.42,4.28,-10.58,,-1.10,-0.18,-0.37,-0.32,0.22,0.10,-0.65,9.23,-1.32,3.15,0.12,,,,-0.38,2.73,7.43,-2.84,-3.99
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,0,0,48097042000,48055756000,0,46290138000,46876517000,51750524000,0,51449578000,51792609000,51701997000,52418255000,52120600000,0,50103964000,50757012000,39423802000,38912419000,39405099000,38864553000,35688778000,36910346000,36935625000,36164515000,31942361000,0,0,0,30259055000,29681750000,28962500000,25286765000,25439503000,26389843000
BalanceTotalEquityAndLiabilities_yy,,,,,,,-2.54,7.69,,11.15,10.49,-0.09,,1.30,-100.00,-3.09,-3.17,-24.36,,-21.35,-23.43,-9.47,-5.15,-6.27,-6.95,-10.50,-100.00,-100.00,-100.00,,,,,-15.93,-11.09
BalanceTotalEquityAndLiabilities_sy,,,,,,,5.56,5.01,,4.51,2.50,-0.09,,-4.77,-3.06,-3.40,-3.17,-1.75,,0.01,0.77,1.17,-0.49,6.59,6.88,0.65,2.38,0.75,1.64,,,,,8.82,8.67
BalanceTotalEquityAndLiabilities_qq,,,,-0.09,-100.00,,1.27,10.40,-100.00,,0.67,-0.17,1.39,-0.57,-100.00,,1.30,-22.33,-1.30,1.27,-1.37,-8.17,3.42,0.07,-2.09,-11.67,-100.00,,,,-1.91,-2.42,-12.69,0.60,3.74
BalanceTotalEquityAndLiabilities_sq,,,,4.53,-100.00,,0.80,2.00,-100.00,,-0.58,1.45,-4.28,-2.91,-0.26,,1.10,-0.52,0.37,-0.55,1.24,1.01,0.20,0.96,0.28,-0.28,0.67,,,,2.05,2.10,1.34,2.38,3.62
CashflowOperatingCashflow,590658000,191279000,455802000,321941000,663927000,-181319000,154056000,-134703000,1255487000,146720000,200701000,481235000,489799000,472857000,244698000,349859000,281227000,300575000,305062000,39359000,252811000,17101000,168391000,183408000,52046000,-133921000,-68572000,263087000,142046000,176269000,11319000,97761000,73758000,-18846000,124777000
CashflowOperatingCashflow_yy,,,-22.83,68.31,,,-66.20,-141.84,89.10,180.92,30.28,457.26,-60.99,222.28,21.92,-27.30,-42.58,-36.43,24.67,-88.75,-10.10,-94.31,-44.80,365.99,-79.41,-883.10,-140.72,43.44,172.92,357.06,-95.70,-31.18,,-110.69,1002.41
CashflowOperatingCashflow_sy,,,68.92,82.42,,,-67.33,-35.88,30.48,-81.68,23.17,0.26,-54.33,74.62,28.48,25.28,46.72,35.94,34.95,-56.87,6.62,4.22,-15.22,48.79,-17.38,20.34,-5.85,-29.66,10.13,12.50,-19.86,46.54,,10.88,14.68
CashflowOperatingCashflow_qq,,-67.62,,-29.37,106.23,-127.31,184.96,-187.44,1032.04,-88.31,36.79,139.78,1.78,-3.46,-48.25,42.98,-19.62,6.88,1.49,-87.10,542.33,-93.24,884.67,8.92,-71.62,-357.31,48.80,483.67,-46.01,,-93.58,763.72,-24.55,-125.55,762.10
CashflowOperatingCashflow_sq,,13.81,,0.78,-25.28,72.38,-78.74,29.03,55.33,-59.44,-26.37,40.97,-53.62,70.33,-40.36,72.88,6.13,1.46,-5.54,14.92,33.88,-23.72,-38.14,35.88,53.35,33.23,-61.87,5.06,-5.77,,-17.14,34.73,4.93,-16.48,-1.85
CashflowAmortization,126354000,15283000,,-419128000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_yy,,,-100.00,-2842.40,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_sy,,,-16.26,-8.15,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_qq,,-87.90,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_sq,,-7.86,,,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowInvestingCashflow,-502489000,-134176000,11960000,98718000,80756000,492944000,463697000,-547846000,-69395000,-360019000,-187541000,-223981000,256265000,50925000,332634000,1352494000,-576646000,-575545000,-848409000,390903000,962680000,44533000,493238000,687721000,-30551000,2070335000,1881903000,-109385000,-637874000,530809000,-99010000,15306000,376390000,146986000,273703000
CashflowInvestingCashflow_yy,,,102.38,173.57,,,3777.10,-654.96,-185.93,-173.03,-140.44,59.12,469.29,114.15,277.37,703.84,-325.02,-1230.18,-355.06,-71.10,266.94,107.74,158.14,75.93,-103.17,4549.01,281.54,-115.91,-1987.92,-71.79,9.48,102.40,,-72.31,376.44
CashflowInvestingCashflow_sy,,,-5.82,22.66,,,-80.68,-83.22,-57.76,-4.00,53.38,50.33,22.30,67.54,18.20,-64.56,-10.41,-74.18,-60.77,-52.88,-90.86,-15.46,29.43,19.98,-6.28,30.63,18.30,-21.99,42.84,24.48,-11.76,-12.84,,-49.84,-42.74
CashflowInvestingCashflow_qq,,73.30,,725.41,-18.20,510.41,-5.93,-218.15,87.33,-418.80,47.91,-19.43,214.41,-80.13,553.18,306.60,-142.64,0.19,-47.41,146.07,146.27,-95.37,1007.58,39.43,-104.44,6876.73,-9.10,-105.81,-483.15,,-118.65,115.46,2359.12,-60.95,86.21
CashflowInvestingCashflow_sq,,55.40,,21.72,-18.20,20.48,-6.32,22.56,35.06,-85.72,-36.14,-18.04,-69.01,-45.15,40.54,10.28,13.11,-22.49,-43.71,51.31,-20.68,10.66,8.47,27.74,-58.18,37.54,-6.64,38.72,0.60,,-62.79,21.04,-22.88,-22.70,-46.74
CashflowCapex,5941000,46351000,10769000,21566000,50751000,-374611000,176582000,-11566000,124029000,633458000,250037000,98979000,-70622000,315929000,12121000,319354000,118051000,605263000,3503000,1788000,10977000,14784000,3825000,-15090000,10675000,-4518000,1195000,-389000,-78000,,,,,,1418000
CashflowCapex_yy,,,81.27,-53.47,,,1539.65,-153.63,144.39,269.10,41.60,955.76,-156.94,-50.13,-95.15,222.65,267.16,91.58,-71.10,-99.44,-90.70,-97.56,9.21,-944.13,-2.75,-130.56,-68.76,97.42,-100.73,-100.00,100.00,100.00,,,
CashflowCapex_sy,,,54.64,-30.79,,,63.86,2.71,44.86,2.70,87.64,17.61,-72.18,-5.58,-61.50,-43.84,100.00,-63.80,14.10,-48.88,35.43,-1.06,-13.83,-18.13,-14.95,-22.84,-46.20,-10.96,-59.22,-24.50,91.61,65.46,,,
CashflowCapex_qq,,680.16,,100.25,135.33,-838.13,147.14,-106.55,1172.34,410.74,-60.53,-60.41,-171.35,547.35,-96.16,2534.72,-63.03,412.71,-99.42,-48.96,514.05,34.67,-74.13,-494.50,170.74,-142.33,126.45,-132.59,80.07,,,,,,
CashflowCapex_sq,,-14.38,,-0.29,36.34,41.18,-25.79,-30.44,53.99,3.96,-49.48,-20.33,24.74,62.27,-35.69,47.01,-37.87,-11.86,0.50,3.34,-4.08,14.40,-45.46,-26.20,13.93,-27.16,-52.88,4.38,-49.17,,,,,,
CashflowFinancingCashflow,-499580000,-166296000,-330600000,-643793000,-877456000,84741000,-532503000,-5625000,-943893000,374408000,934813000,-1434117000,-294179000,-47700000,-964183000,-1708830000,-406001000,-589003000,627181000,182370000,-319503000,-974611000,-202105000,-1372972000,-639294000,-1364007000,-1227912000,-285878000,624084000,449409000,-577974000,-434732000,519990000,2883000,-157903000
CashflowFinancingCashflow_yy,,,33.82,-287.14,,,-61.07,99.13,-7.57,341.83,275.55,-25397.35,68.83,-112.74,-203.14,-19.16,-38.01,-1134.80,165.05,110.67,21.30,-65.47,-132.22,-852.85,-100.09,-39.95,-507.56,79.18,197.62,136.60,-102.17,-169.66,,-99.36,72.68
CashflowFinancingCashflow_sy,,,-57.90,-108.92,,,-33.82,18.67,-50.87,7.23,16.48,-27.05,38.12,-69.85,-37.22,10.92,4.67,45.20,17.16,57.83,52.92,60.33,15.54,-37.04,-64.98,-75.63,-24.61,-32.62,15.07,11.04,-85.92,-87.87,,-37.04,59.11
CashflowFinancingCashflow_qq,,66.71,,-94.73,-36.29,109.66,-728.39,98.94,-16681.60,139.67,149.68,-253.41,79.49,83.79,-1921.34,-77.23,76.24,-45.07,206.48,-70.92,-275.19,-205.04,79.26,-579.34,53.44,-113.36,9.98,76.72,318.30,,-228.61,24.78,219.61,-99.45,-5577.38
CashflowFinancingCashflow_sq,,-0.10,,-78.41,1.49,2.80,18.33,22.40,-102.61,67.70,73.39,-68.42,-26.70,-56.36,83.76,-6.66,33.32,-6.88,6.32,-24.48,-38.25,53.97,-33.39,-24.37,-46.55,-4.14,-10.16,60.34,-12.19,,-79.97,-4.86,53.62,5.68,22.06
CashflowShareCapitalCash,,,,,,,,,,,,,,,,64655000,,,,,,,,,1631000,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,-100.00,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,19150.00,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,-100.00,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,-100.00,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,-396034000,-103135000,238684000,-131512000,-126105000,141821000,170941000,-403749000,39463000,137416000,1153522000,-1183358000,367028000,402092000,-378405000,0,-683247000,-999671000,43351000,681065000,921286000,-945196000,460280000,-491812000,-739475000,691067000,579307000,-130380000,114527000,1161901000,-674431000,-329151000,974535000,127652000,236063000
CashflowNetCashflow_yy,,,160.27,-27.51,,,-28.38,-207.01,131.29,-3.11,574.81,-193.09,830.05,192.61,-132.80,100.00,-286.16,-348.62,111.46,,234.84,5.45,961.75,-172.21,-180.27,173.11,25.86,73.49,115.49,100.57,-417.28,-387.40,,-89.01,135.00
CashflowNetCashflow_sy,,,96.94,81.02,,,-244.80,92.00,93.96,-84.98,87.11,-17.04,-117.04,40.81,-1.18,0.48,83.02,67.08,-8.10,,89.60,76.19,-76.09,-2.80,32.93,85.18,-99.42,-43.24,51.55,79.72,-31.68,-51.41,,-11.62,50.17
CashflowNetCashflow_qq,,73.96,,-155.10,4.11,212.46,20.53,-336.19,109.77,248.21,739.44,-202.59,131.02,9.55,-194.11,100.00,,-46.31,104.34,1471.05,35.27,-202.60,148.70,-206.85,-50.36,193.45,-16.17,-122.51,187.84,,-158.05,51.20,396.08,-86.90,84.93
CashflowNetCashflow_sq,,69.68,,-88.98,63.42,127.10,-80.39,107.03,-20.58,-58.56,34.60,-66.13,-118.52,53.37,94.43,-86.28,,18.69,-27.81,22.27,14.43,95.41,-77.89,65.58,-53.40,132.93,-95.48,63.85,29.16,,-39.60,-31.58,97.18,-15.99,18.08
