,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceCurrentReceivables_sq,,4.92,-44.38,,-5.81,-2.82,-100.00,,21.79,13.99,-100.00,,3.33,1.68,-100.00,,-5.58,1.58,-100.00,,-0.46,3.96,-5.09,6.85,3.07,4.08,-23.56,15.79,-5.86,12.99,-7.23,-0.16,-4.28,18.58,-4.98,-0.50,-1.66,5.58,-7.08,4.46,3.49,8.12,0.66,-13.73,-3.81,-1.58,1.97,-4.57,-2.79,-0.40,0.16,23.84,-7.46,4.44,0.16
BalanceCurrentInvestments,133000000,170000000,,122000000,49000000,103000000,,15000000,25000000,17000000,,35000000,48000000,47000000,,118000000,164000000,30000000,,11000000,9000000,123000000,37000000,29000000,114000000,51000000,324000000,242000000,64000000,29000000,7000000,17000000,26000000,150000000,97000000,104000000,114000000,12000000,14000000,21000000,13000000,39000000,48000000,33000000,,33000000,3000000,36000000,1000000,1000000,12000000,,6000000,112000000,30000000
BalanceCurrentInvestments_yy,,,,,-63.16,-39.41,,-87.70,-48.98,-83.50,,133.33,92.00,176.47,,237.14,241.67,-36.17,,-90.68,-94.51,310.00,,163.64,1166.67,-58.54,775.68,734.48,-43.86,-43.14,-97.84,-92.98,-59.38,417.24,1285.71,511.76,338.46,-92.00,-85.57,-79.81,-88.60,225.00,242.86,57.14,-100.00,-15.38,-93.75,9.09,,-96.97,300.00,-100.00,500.00,11100.00,150.00
BalanceCurrentInvestments_sy,,,,,4.91,482.80,,-75.65,-48.98,-83.50,,23.55,-0.96,-66.47,,-72.67,22.75,98.20,,29.49,-65.69,27.76,,164.40,91.43,27.32,410.67,102.00,-71.78,-71.33,-99.97,-44.90,-9.59,31.04,11.95,276.40,187.00,-37.34,97.38,84.70,50.52,88.62,34.42,0.96,-20.28,-7.69,-20.92,4.54,,-84.67,13.66,,36.31,694.44,35.80
BalanceCurrentInvestments_qq,,27.82,-100.00,,-59.84,110.20,-100.00,,66.67,-32.00,-100.00,,37.14,-2.08,-100.00,,38.98,-81.71,-100.00,,-18.18,1266.67,-69.92,-21.62,293.10,-55.26,535.29,-25.31,-73.55,-54.69,-75.86,142.86,52.94,476.92,-35.33,7.22,9.62,-89.47,16.67,50.00,-38.10,200.00,23.08,-31.25,-100.00,,-90.91,1100.00,-97.22,,1100.00,-100.00,,1766.67,-73.21
BalanceCurrentInvestments_sq,,-9.06,-100.00,,-59.84,110.20,-100.00,,48.44,38.84,-100.00,,5.36,-14.68,-100.00,,218.09,71.25,-50.24,,-9.86,32.42,-69.92,-21.62,-0.01,29.60,10.63,-25.31,-77.18,-20.12,-75.86,,10.62,248.27,2.53,2.04,4.94,-5.21,16.85,35.52,-28.22,10.52,-3.10,2.68,0.39,,-33.57,,,,110.32,-57.65,,401.75,-80.48
BalanceCash,1676000000,4194000000,,1676000000,923000000,676000000,,678000000,918000000,1119000000,,642000000,672000000,539000000,,1640000000,908000000,2527000000,,2218000000,2654000000,3218000000,2089000000,2447000000,2825000000,4993000000,2246000000,2860000000,630000000,869000000,473000000,406000000,261000000,308000000,226000000,198000000,470000000,655000000,328000000,248000000,200000000,460000000,231000000,266000000,297000000,432000000,341000000,262000000,198000000,451000000,504000000,646000000,546000000,548000000,475000000
BalanceCash_yy,,,,,-44.93,-83.88,,-59.55,-0.54,65.53,,-5.31,-26.80,-51.83,,155.45,35.12,368.83,,35.24,192.29,27.34,,10.32,6.44,55.16,7.52,16.88,-77.70,-82.60,-78.94,-85.80,-58.57,-64.56,-52.22,-51.23,80.08,112.66,45.13,25.25,-57.45,-29.77,-29.57,7.26,48.50,-6.09,47.62,-1.50,-33.33,4.40,47.80,146.56,175.76,21.51,-5.75
BalanceCash_sy,,,,,-34.40,-21.62,,-24.17,31.21,65.53,,-61.45,-51.99,-56.44,,155.45,65.92,90.06,,-25.25,-35.98,-35.28,,12.62,13.97,-25.62,7.52,3.62,-75.01,-42.11,-39.24,-56.75,-48.72,-1.49,1.84,-21.00,33.37,12.06,-31.28,25.25,-42.51,27.93,-7.98,-60.13,-24.86,-77.86,-39.29,-66.56,61.90,14.98,3.63,44.92,175.76,-32.74,134.12
BalanceCash_qq,,150.24,-100.00,,-44.93,-26.76,-100.00,,35.40,21.90,-100.00,,4.67,-19.79,-100.00,,-44.63,178.30,-100.00,,19.66,21.25,-35.08,17.14,15.45,76.74,-55.02,27.34,-77.97,37.94,-45.57,-14.16,-35.71,18.01,-26.62,-12.39,137.37,39.36,-49.92,-24.39,-19.35,130.00,-49.78,15.15,11.65,45.45,-21.06,-23.17,-24.43,127.78,11.75,28.17,-15.48,0.37,-13.32
BalanceCash_sq,,3.34,-68.00,,-26.87,-6.31,-100.00,,3.30,-32.77,-100.00,,4.67,-19.79,-100.00,,-27.82,-4.84,-100.00,,16.41,21.25,-35.08,17.14,13.84,-35.47,-55.02,27.34,-26.79,-20.73,-21.31,-2.74,22.94,13.80,-0.92,14.42,-2.28,-3.16,-20.22,125.52,-19.35,-56.71,-4.73,10.71,-0.69,7.09,36.22,-8.50,-32.20,51.69,-2.46,27.23,-14.45,,51.30
BalanceOtherCurrentAssets,105000000,67000000,,105000000,151000000,108000000,,162000000,128000000,142000000,,340000000,254000000,264000000,,215000000,548000000,256000000,,219000000,289000000,267000000,288000000,360000000,302000000,287000000,305000000,306000000,434000000,472000000,295000000,180000000,257000000,213000000,204000000,144000000,212000000,214000000,188000000,235000000,454000000,652000000,946000000,201000000,206000000,179000000,141000000,140000000,190000000,170000000,169000000,144000000,721000000,675000000,728000000
BalanceOtherCurrentAssets_yy,,,,,43.81,61.19,,54.29,-15.23,31.48,,109.88,98.44,85.92,,-36.76,115.75,-3.03,,1.86,-47.26,4.30,,64.38,4.50,7.49,5.90,-15.00,43.71,64.46,-3.28,-41.18,-40.78,-54.87,-30.85,-20.00,-17.51,0.47,-7.84,63.19,114.15,204.67,403.19,-14.47,-54.63,-72.55,-85.10,-30.35,-7.77,-5.03,19.86,2.86,279.47,297.06,330.77
BalanceOtherCurrentAssets_sy,,,,,43.81,44.34,,-16.81,-82.57,-75.54,,84.06,159.07,92.07,,-42.82,40.91,19.56,,-18.18,-73.63,4.30,,87.36,10.18,-12.34,-18.34,-17.78,15.96,39.02,15.75,11.86,-3.41,-9.82,-21.44,-20.00,-19.58,0.47,-15.67,43.02,-17.00,-0.31,58.07,-0.93,-33.07,-35.34,-42.49,-24.27,-7.77,-15.77,7.15,28.34,99.98,99.43,215.43
BalanceOtherCurrentAssets_qq,,-36.19,-100.00,,43.81,-28.48,-100.00,,-20.99,10.94,-100.00,,-25.29,3.94,-100.00,,154.88,-53.28,-100.00,,31.96,-7.61,7.87,25.00,-16.11,-4.97,6.27,0.33,41.83,8.76,-37.50,-38.98,42.78,-17.12,-4.23,-29.41,47.22,0.94,-12.15,25.00,93.19,43.61,45.09,-78.75,2.49,-13.11,-21.23,-0.71,35.71,-10.53,-0.59,-14.79,400.69,-6.38,7.85
BalanceOtherCurrentAssets_sq,,-12.95,-33.05,,38.35,-14.83,-63.90,,-12.84,22.97,-100.00,,-34.60,-20.98,-100.00,,-5.45,-22.00,-100.00,,31.96,4.14,7.87,4.88,-58.06,-8.66,-8.46,8.80,11.69,8.76,-8.86,-20.83,-3.55,-6.88,-4.23,-22.03,3.22,-0.06,-14.41,25.00,-21.07,1.16,8.18,-41.38,0.76,-0.89,-13.47,-10.81,12.83,-10.53,-2.68,-14.79,147.21,0.27,2.10
BalanceAssetsForSale,96000000,,,96000000,67000000,122000000,,425000000,528000000,572000000,,489000000,474000000,528000000,,,,,,,,,,,609000000,,,,,,,0,,,,225000000,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,-30.21,,,342.71,688.06,368.85,,15.06,-10.23,-7.69,,-100.00,-100.00,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,-30.21,,,342.71,360.18,184.42,,745.88,2994.24,739.26,,-99.30,-99.87,-99.84,,,,,,,,,,,-50.82,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,-100.00,,,-30.21,82.09,-100.00,,24.24,8.33,-100.00,,-3.07,11.39,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,-100.00,,,-30.21,41.04,-50.00,,28.26,-8.04,-54.12,,204.31,-34.48,-50.00,,,,,,,,,,,-50.64,,,,,,,,,,,-50.00,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,35273000000,34446000000,,35330000000,33771000000,33075000000,,32611000000,31922000000,32332000000,,32422000000,31915000000,31323000000,,31234000000,30433000000,30923000000,,29365000000,29144000000,29395000000,27718000000,28873000000,28707000000,29705000000,26968000000,28219000000,25284000000,25069000000,23927000000,24163000000,23572000000,23196000000,22775000000,22802000000,22499000000,22658000000,21923000000,22104000000,21855000000,22186000000,21963000000,21652000000,24455000000,24446000000,23940000000,22826000000,22141000000,22576000000,22675000000,22933000000,23103000000,23237000000,22929000000
BalanceTotalAssets_yy,,,,,-4.26,-3.98,,-7.70,-5.48,-2.25,,-0.58,-0.02,-3.12,,-3.66,-4.64,-1.28,,-5.98,-4.24,-4.94,,-1.68,-1.50,1.05,-2.71,-2.27,-11.92,-15.61,-11.28,-14.37,-6.77,-7.47,-4.81,-5.63,-4.55,-2.32,-3.74,-3.06,-2.86,-2.08,0.18,-2.04,11.90,10.19,9.00,5.42,-9.46,-7.65,-5.28,0.47,4.34,2.93,1.12
BalanceTotalAssets_sy,,,,,36.80,38.18,,5.43,-5.11,-2.25,,9.73,5.55,5.68,,20.75,13.92,11.78,,-1.70,-4.24,-4.94,,4.00,4.46,4.84,10.52,5.75,-6.87,-14.18,10.51,-15.00,-7.16,9.11,15.96,16.76,15.54,-0.02,0.72,-3.06,-2.93,-2.08,4.13,-6.98,-6.12,-1.78,-11.53,-5.90,-9.36,-6.33,-5.28,-0.78,4.34,0.04,2.17
BalanceTotalAssets_qq,,-2.34,-100.00,,-4.41,-2.06,-100.00,,-2.11,1.28,-100.00,,-1.56,-1.85,-100.00,,-2.56,1.61,-100.00,,-0.75,0.86,-5.71,4.17,-0.57,3.48,-9.21,4.64,-10.40,-0.85,-4.56,0.99,-2.45,-1.60,-1.81,0.12,-1.33,0.71,-3.24,0.83,-1.13,1.51,-1.01,-1.42,12.95,-0.04,-2.07,-4.65,-3.00,1.96,0.44,1.14,0.74,0.58,-1.33
BalanceTotalAssets_sq,,0.17,-50.95,,-1.46,-2.22,-100.00,,-2.36,-0.05,-100.00,,-0.41,1.04,-100.00,,-0.80,1.61,-100.00,,-0.44,-0.20,-7.31,8.28,-0.88,-1.56,-8.16,6.91,-1.88,-1.68,-1.14,0.48,1.20,7.95,-1.73,1.46,-1.20,0.24,-1.19,0.83,-1.13,1.51,-1.01,-4.65,1.84,-0.03,-1.12,-5.14,-0.16,-0.43,-1.22,5.38,-0.67,0.58,0.40
BalanceCapital,17977000000,16503000000,,17381000000,18420000000,17619000000,,18090000000,18615000000,17092000000,,17760000000,18457000000,17123000000,,17217000000,17580000000,15966000000,,16539000000,16845000000,15161000000,14402000000,14620000000,14803000000,13793000000,14200000000,14331000000,14492000000,12670000000,12945000000,12956000000,13043000000,12459000000,12716000000,12629000000,12908000000,12329000000,12411000000,12396000000,12554000000,12074000000,12203000000,11975000000,12044000000,11774000000,11816000000,10007000000,10015000000,10089000000,10131000000,9936000000,10448000000,10446000000,10530000000
BalanceCapital_yy,,,,,2.46,6.76,,4.08,1.06,-2.99,,-1.82,-0.85,0.18,,-3.06,-4.75,-6.76,,-3.94,-4.18,-5.04,,-11.60,-12.12,-9.02,-1.40,-1.98,-2.10,-8.14,-8.84,-9.59,-10.00,-1.67,-1.77,-2.52,-1.04,-1.04,-2.40,-1.84,-2.74,-2.07,-1.68,-3.40,-4.06,-2.48,-3.17,-16.43,-16.85,-14.31,-14.26,-0.71,4.32,3.54,3.94
BalanceCapital_sy,,,,,7.99,17.81,,11.94,3.22,-2.99,,-1.82,-0.85,10.48,,11.58,14.27,1.59,,7.50,-4.18,-6.00,,7.08,5.10,3.93,6.78,3.10,3.60,9.59,-1.14,-5.42,0.12,2.17,9.10,9.30,8.85,7.33,6.28,-0.06,-0.78,-1.82,0.30,-9.21,-10.00,-7.62,-16.58,-23.05,-31.52,-39.82,-58.60,-24.60,-3.60,3.54,3.90
BalanceCapital_qq,,-8.20,-100.00,,5.98,-4.35,-100.00,,2.90,-8.18,-100.00,,3.92,-7.23,-100.00,,2.11,-9.18,-100.00,,1.85,-10.00,-5.01,1.51,1.25,-6.82,2.95,0.92,1.12,-12.57,2.17,0.08,0.67,-4.48,2.06,-0.68,2.21,-4.49,0.67,-0.12,1.27,-3.82,1.07,-1.87,0.58,-2.24,0.36,-15.31,0.08,0.74,0.42,-1.92,5.15,-0.02,0.80
BalanceCapital_sq,,-2.76,-51.49,,5.98,-0.11,-100.00,,2.90,-2.14,-100.00,,1.97,2.09,-100.00,,2.19,-0.65,-100.00,,1.01,-4.61,-2.77,2.78,-0.10,-0.08,1.32,1.34,1.30,-0.84,0.30,-1.98,0.83,0.24,2.34,-0.10,0.70,0.50,0.65,-0.12,2.26,0.70,1.07,-3.77,0.58,-4.28,0.56,-18.25,0.72,-2.82,0.40,1.04,2.51,-0.02,0.92
BalanceShareCapital,4200000000,4200000000,,4200000000,4200000000,4200000000,,4200000000,4200000000,4200000000,,4200000000,4106000000,4106000000,,4106000000,4007000000,4007000000,,4007000000,4007000000,4007000000,4007000000,4007000000,4007000000,4007000000,4007000000,4007000000,4007000000,4007000000,4007000000,4007000000,4007000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000,3937000000
BalanceShareCapital_yy,,,,,,,,,,,,,-2.24,-2.24,,-2.24,-2.41,-2.41,,-2.41,,,,,,,,,,,,,,-1.75,-1.75,-1.75,-1.75,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,0.03,0.03,,,,,,2.16,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,,-100.00,,,,-100.00,,-2.24,,-100.00,,-2.41,,-100.00,,,,,,,,,,,,,,,-1.75,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,-50.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,0,,-73000000,,-702000000,,,,-704000000,,,,,,,,0,,,,-200000000,-281000000,-400000000,-400000000,-400000000,-400000000,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,100.00,,-0.28,,,,100.00,,,,,,,,,,,,-100.00,-42.35,100.00,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,100.00,,-50.14,,,,100.00,,,,,,,,,,,,-114.43,-42.35,39.36,33.34,94.60,94.64,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,100.00,,100.00,,,,100.00,,,,,,,,,,,,-40.50,-42.35,,,,100.00,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,100.00,,61.88,,,,100.00,,,,,,,,,,,,-49.28,-42.35,,,,44.60,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,732000000,715000000,,732000000,725000000,753000000,,747000000,754000000,771000000,,806000000,822000000,843000000,,832000000,867000000,882000000,,876000000,898000000,892000000,853000000,853000000,847000000,846000000,877000000,851000000,851000000,862000000,830000000,790000000,796000000,792000000,810000000,825000000,833000000,816000000,758000000,713000000,700000000,750000000,769000000,729000000,700000000,741000000,746000000,803000000,772000000,775000000,789000000,792000000,782000000,796000000,789000000
BalanceReserve_yy,,,,,-0.96,5.31,,2.05,4.00,2.39,,7.90,9.02,9.34,,3.23,5.47,4.63,,5.29,3.58,1.13,,-2.63,-5.68,-5.16,2.81,-0.23,0.47,1.89,-5.36,-7.17,-6.46,-8.12,-2.41,4.43,4.65,3.03,-6.42,-13.58,-15.97,-8.09,1.45,2.24,,-1.20,-2.99,10.15,10.29,4.59,5.76,-1.37,1.30,2.71,
BalanceReserve_sy,,,,,0.22,3.06,,2.05,2.00,10.69,,7.90,9.02,9.34,,3.23,18.17,4.63,,7.61,3.58,1.13,,4.58,-5.68,-1.85,3.92,0.13,6.43,4.45,8.97,7.80,7.12,-4.78,27.64,5.92,38.58,-6.69,-11.40,-20.91,-19.41,3.75,1.45,3.46,,,0.02,,5.54,-0.04,-7.02,-20.76,-9.97,,
BalanceReserve_qq,,-2.32,-100.00,,-0.96,3.86,-100.00,,0.94,2.25,-100.00,,1.99,2.55,-100.00,,4.21,1.73,-100.00,,2.51,-0.67,-4.37,,-0.70,-0.12,3.66,-2.96,,1.29,-3.71,-4.82,0.76,-0.50,2.27,1.85,0.97,-2.04,-7.11,-5.94,-1.82,7.14,2.53,-5.20,-3.98,5.86,0.67,7.64,-3.86,0.39,1.81,0.38,-1.26,1.79,-0.88
BalanceReserve_sq,,-4.61,-50.00,,-0.96,1.93,-100.00,,0.92,2.56,-100.00,,0.28,12.33,-100.00,,4.21,1.73,-100.00,,1.35,-0.29,-4.37,,-0.80,3.31,-0.22,-0.19,,5.95,-0.18,-0.03,,29.88,1.14,0.92,0.04,-4.27,-0.28,-0.13,,7.43,,0.02,-0.03,0.40,,,,-0.04,,,-0.12,0.06,-0.44
BalanceNonshareCapital,13000000,878000000,,13000000,13000000,12000000,,13000000,13000000,13000000,,13000000,12000000,12000000,,13000000,13000000,14000000,,14000000,14000000,14000000,14000000,14000000,13000000,14000000,14000000,3000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000,2000000
BalanceNonshareCapital_yy,,,,,,-98.63,,,,8.33,,,-7.69,-7.69,,,8.33,16.67,,7.69,7.69,,,,-7.14,,,-78.57,-84.62,-85.71,-85.71,-33.33,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,-39.88,,,,2.01,,,-83.69,-80.12,,,8.33,129.36,,-11.02,1756.60,,,,71.08,,,-78.57,-84.62,-67.47,-85.71,-37.90,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,6653.85,-100.00,,,-7.69,-100.00,,,,-100.00,,-7.69,,-100.00,,,7.69,-100.00,,,,,,-7.14,7.69,,-78.57,-33.33,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,3328.99,-48.23,,,-2.58,-48.92,,,,-100.00,,-46.10,,-100.00,,,8.33,-100.00,,,,,,0.49,-52.57,,-78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,8745000000,9850000000,,9189000000,6970000000,6818000000,,7214000000,7014000000,6977000000,,3343000000,3851000000,4194000000,,6589000000,6843000000,7907000000,,7590000000,7481000000,7528000000,6214000000,6094000000,6087000000,5959000000,5659000000,5765000000,5638000000,5065000000,4613000000,4703000000,4785000000,2809000000,2854000000,2800000000,2814000000,4823000000,4830000000,4997000000,3683000000,4454000000,4437000000,4490000000,8176000000,7912000000,8037000000,8431000000,6810000000,6983000000,7159000000,6952000000,8483000000,6543000000,6479000000
BalanceNoncurrentLiabilities_yy,,,,,-20.30,-30.78,,-21.49,0.63,2.33,,-53.66,-45.10,-39.89,,97.10,77.69,88.53,,15.19,9.32,-4.79,,-19.71,-18.63,-20.84,-8.93,-5.40,-7.38,-15.00,-18.48,-18.42,-15.13,-44.54,-38.13,-40.46,-41.19,71.70,69.24,78.46,30.88,-7.65,-8.14,-10.15,121.99,77.64,81.14,87.77,-16.71,-11.74,-10.92,-17.54,24.57,-6.30,-9.50
BalanceNoncurrentLiabilities_sy,,,,,-47.45,-4.86,,-24.08,-23.77,-24.10,,7.18,1397.38,10.74,,97.10,-1.54,83.35,,-4.84,9.32,-4.79,,115.59,125.14,30.66,6.88,-34.16,-35.16,-54.40,402.35,-18.36,-15.13,0.33,-20.39,-29.78,-31.28,-16.16,-17.52,62.89,5.82,-11.42,-8.14,-10.15,-0.57,18.41,-27.90,-39.01,-18.53,-28.12,-10.92,-12.69,-5.47,-6.30,16.30
BalanceNoncurrentLiabilities_qq,,12.64,-100.00,,-24.15,-2.18,-100.00,,-2.77,-0.53,-100.00,,15.20,8.91,-100.00,,3.85,15.55,-100.00,,-1.44,0.63,-17.45,-1.93,-0.11,-2.10,-5.03,1.87,-2.20,-10.16,-8.92,1.95,1.74,-41.30,1.60,-1.89,0.50,71.39,0.15,3.46,-26.30,20.93,-0.38,1.19,82.09,-3.23,1.58,4.90,-19.23,2.54,2.52,-2.89,22.02,-22.87,-0.98
BalanceNoncurrentLiabilities_sq,,-2.82,-100.00,,-15.58,-2.18,-100.00,,-3.85,-0.53,-100.00,,16.91,-9.42,-100.00,,-4.20,-5.22,-100.00,,-6.28,0.32,-8.72,228.08,2.82,-3.86,-4.80,-30.53,-0.30,-11.35,-0.29,-7.02,1.74,-14.43,-0.22,-5.42,-1.65,-4.27,,3.46,,3.54,-0.06,1.19,-1.73,-1.92,-1.49,-15.90,-1.51,-11.87,,-3.36,,-7.45,338.45
BalanceNoncurrentTradeLiabilities,,,,,,,,762000000,,,,705000000,705000000,682000000,,814000000,929000000,897000000,,790000000,754000000,821000000,745000000,751000000,772000000,778000000,811000000,825000000,788000000,819000000,744000000,751000000,778000000,819000000,916000000,921000000,932000000,943000000,848000000,866000000,843000000,864000000,763000000,767000000,771000000,795000000,668000000,682000000,660000000,662000000,560000000,550000000,556000000,594000000,473000000
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,-7.48,,,,15.46,31.77,31.52,,-2.95,-18.84,-8.47,,-4.94,2.39,-5.24,8.86,9.85,2.07,5.27,-8.26,-8.97,-1.27,,23.12,22.64,19.79,15.14,-7.42,-5.97,-9.55,-8.38,-10.02,-11.43,-8.54,-7.99,-12.45,-11.08,-14.40,-16.73,-16.17,-19.35,-15.76,-10.27,-15.54
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,-53.74,,,,15.46,31.77,31.52,,-100.00,-18.84,-8.47,,431.04,554.46,-5.24,-39.94,-45.07,-48.96,-47.36,-54.13,-54.48,-50.64,,23.12,22.64,-40.10,15.14,-7.42,-52.98,-9.55,-8.38,-55.01,-11.43,-8.54,-7.99,-12.45,-11.08,-14.40,-16.73,-16.17,-19.35,-15.76,-10.27,-15.54
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,-100.00,,,,,-3.26,-100.00,,14.13,-3.44,-100.00,,-4.56,8.89,-9.26,0.81,2.80,0.78,4.24,1.73,-4.48,3.93,-9.16,0.94,3.60,5.27,11.84,0.55,1.19,1.18,-10.07,2.12,-2.66,2.49,-11.69,0.52,0.52,3.11,-15.97,2.10,-3.23,0.30,-15.41,-1.79,1.09,6.83,-20.37
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,-100.00,,,,,-3.26,-100.00,,-42.94,-3.44,-100.00,,-7.51,-45.56,-9.26,379.22,7.26,-49.08,8.00,-48.85,-52.24,1.96,-54.58,0.94,3.60,-47.36,11.84,0.55,-49.40,1.18,-10.07,-48.94,-2.66,2.49,-11.69,0.52,0.52,3.11,-15.97,2.10,-3.23,0.30,-15.41,-1.79,1.09,6.83,-20.37
BalanceNoncurrentBorrowings,6347000000,6916000000,,6980000000,4632000000,4476000000,,4683000000,4586000000,4326000000,,1920000000,2393000000,2722000000,,5075000000,5311000000,6429000000,,6094000000,5882000000,6018000000,4684000000,4546000000,4555000000,4431000000,4203000000,4170000000,4090000000,3572000000,3131000000,2990000000,3051000000,1302000000,1272000000,1236000000,1240000000,3213000000,3225000000,3288000000,2016000000,2868000000,2906000000,2930000000,6664000000,6442000000,6718000000,7153000000,5570000000,5568000000,5617000000,5553000000,7135000000,5204000000,5161000000
BalanceNoncurrentBorrowings_yy,,,,,-27.02,-35.28,,-32.91,-0.99,-3.35,,-59.00,-47.82,-37.08,,164.32,121.94,136.19,,20.08,10.75,-6.39,,-25.40,-22.56,-26.37,-10.27,-8.27,-10.21,-19.39,-25.51,-28.30,-25.40,-63.55,-59.37,-58.66,-59.36,146.77,153.54,166.02,62.58,-10.74,-9.89,-10.89,230.56,124.62,131.18,144.13,-16.42,-13.57,-16.39,-22.37,28.10,-6.54,-8.12
BalanceNoncurrentBorrowings_sy,,,,,-27.02,-35.28,,-27.37,-11.26,-13.74,,1066.16,-34.29,-31.79,,34.30,29.50,-8.35,,6.69,6.16,-2.04,,-25.40,-22.56,-44.94,-55.14,-8.27,-10.21,-75.62,-62.76,-41.12,-43.49,-39.04,-35.48,-47.63,-42.71,-19.36,-25.98,62.89,22.01,-24.95,-15.43,-10.89,0.18,20.17,-32.34,-39.31,-21.60,-7.16,17.92,-9.63,11.01,-6.30,21.14
BalanceNoncurrentBorrowings_qq,,8.96,-100.00,,-33.64,-3.37,-100.00,,-2.07,-5.67,-100.00,,24.64,13.75,-100.00,,4.65,21.05,-100.00,,-3.48,2.31,-22.17,-2.95,0.20,-2.72,-5.15,-0.79,-1.92,-12.67,-12.35,-4.50,2.04,-57.33,-2.30,-2.83,0.32,159.11,0.37,1.95,-38.69,42.26,1.32,0.83,127.44,-3.33,4.28,6.48,-22.13,-0.04,0.88,-1.14,28.49,-27.06,-0.83
BalanceNoncurrentBorrowings_sq,,8.96,-100.00,,-17.02,-7.06,-100.00,,-37.34,-5.67,-100.00,,24.64,-10.44,-100.00,,4.65,-2.18,-100.00,,-3.48,-2.25,-100.00,-51.48,7.12,-4.58,-52.58,-50.40,-0.98,-32.92,-5.92,-10.12,0.17,-25.70,-1.15,-13.70,,-6.33,-2.54,4.91,-3.16,-3.95,1.02,0.03,-0.13,-4.92,-0.62,1.38,-4.60,0.08,-1.26,-4.13,-2.10,-13.40,-0.83
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
