,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,14000,38379000,1000,17000,,137000,430000,82000,10173000,7673000,11027000,13823000,19023000,10284000,9017000,12483000,4402000,3307000,702000,1603000,538000,30689000,9022000,9184000,4462000,579000,1980000,698000,4632000,391000,1515000,2116000
BalanceCurrentOtherLiabilities_yy,,,,,-100.00,-99.64,42900.00,382.35,,5500.73,2464.42,16757.32,86.99,34.03,-18.23,-9.69,-76.86,-67.84,-92.21,-87.16,-87.78,828.00,1185.19,472.93,729.37,-98.11,-78.05,-92.40,3.81,-32.47,-23.48,203.15
BalanceCurrentOtherLiabilities_sy,,,,,10.09,-24.09,0.74,-29.42,,,-3.80,8.01,7.40,-0.36,5.48,,-3.52,,5.96,21.42,0.76,13.62,2.81,8.82,-0.37,-4.53,-11.48,-9.45,-3.86,-4.74,11.18,11.08
BalanceCurrentOtherLiabilities_qq,,274035.21,-100.00,1600.00,-100.00,,213.87,-80.93,12306.10,-24.57,43.71,25.36,37.62,-45.94,-12.32,38.44,-64.74,-24.88,-78.77,128.35,-66.44,5604.28,-70.60,1.80,-51.42,-87.02,241.97,-64.75,563.61,-91.56,287.47,39.67
BalanceCurrentOtherLiabilities_sq,,27.53,-7.53,14.81,-100.00,,-0.80,1.20,-69.42,4.28,-10.58,17.94,-1.10,-0.18,-0.37,-0.32,0.22,0.10,-0.65,9.23,-1.32,3.15,0.12,1.80,-0.98,-6.49,-2.72,-0.38,2.73,7.43,-2.84,-3.99
BalanceReckoning,30003000,6802000,2760000,1791000,1716000,2683000,4613000,1786000,9215000,1316000,1756000,3599000,3782000,7228000,8522000,9783000,1548000,1119000,3732000,577000,528000,1129000,1928000,2997000,6144000,,,,17743000,,,
BalanceReckoning_yy,,,,,-94.28,-60.56,67.14,-0.28,437.00,-50.95,-61.93,101.51,-58.96,449.24,385.31,171.83,-59.07,-84.52,-56.21,-94.10,-65.89,0.89,-48.34,419.41,1063.64,-100.00,-100.00,-100.00,188.79,,,
BalanceReckoning_sy,,,,,-80.66,5.11,17.41,-5.48,290.08,-27.62,-62.04,-35.28,26.24,-2.26,55.36,6.16,-49.92,-26.57,33.79,79.74,69.74,0.89,27.48,27.34,35.85,-11.68,2.06,-40.12,-9.30,,,
BalanceReckoning_qq,,-77.33,-59.43,-35.11,-4.19,56.35,71.93,-61.28,415.96,-85.72,33.43,104.95,5.08,91.12,17.90,14.80,-84.18,-27.71,233.51,-84.54,-8.49,113.83,70.77,55.45,105.01,-100.00,,,,-100.00,,
BalanceReckoning_sq,,-74.50,-7.99,-9.23,-100.00,144.35,3.86,-8.43,-96.38,25.82,-26.02,23.38,19.42,28.53,1.00,0.64,0.42,5.96,26.73,29.61,1.24,-16.69,13.42,30.61,27.07,-73.61,,,,-16.44,,
BalanceTotalEquityAndLiabilities,194279000,300949000,302175000,310308000,323505000,344830000,354396000,374515000,388985000,392792000,392203000,394129000,395086000,394852000,393872000,386839000,374269000,372684000,372350000,375637000,376703000,391540000,398563000,406346000,420908000,422736000,431713000,423076000,436605000,454093000,450689000,446323000
BalanceTotalEquityAndLiabilities_yy,,,,,66.52,14.58,17.28,20.69,20.24,13.91,10.67,5.24,1.57,0.52,0.43,-1.85,-5.27,-5.61,-5.46,-2.90,0.65,5.06,7.04,8.18,11.73,7.97,8.32,4.12,3.73,7.42,4.40,5.49
BalanceTotalEquityAndLiabilities_sy,,,,,19.85,4.51,2.50,-0.09,15.98,-4.77,-3.06,-3.40,-3.17,-1.75,0.22,0.01,0.77,1.17,-0.49,6.59,6.88,0.65,2.38,0.75,1.64,4.90,5.80,5.49,5.22,5.78,8.82,8.67
BalanceTotalEquityAndLiabilities_qq,,54.91,0.41,2.69,4.25,6.59,2.77,5.68,3.86,0.98,-0.15,0.49,0.24,-0.06,-0.25,-1.79,-3.25,-0.42,-0.09,0.88,0.28,3.94,1.79,1.95,3.58,0.43,2.12,-2.00,3.20,4.01,-0.75,-0.97
BalanceTotalEquityAndLiabilities_sq,,37.33,0.80,2.00,-100.00,2.00,-0.58,1.45,-4.28,-2.91,-0.26,1.13,1.10,-0.52,0.37,-0.55,1.24,1.01,0.20,0.96,0.28,-0.28,0.67,2.04,0.53,0.17,0.34,2.05,2.10,1.34,2.38,3.62
CashflowOperatingCashflow,-13969000,74002000,-50614000,-6618000,-3557000,-19433000,-2590000,-6601000,9738000,-4186000,3768000,4781000,5299000,3727000,5702000,8369000,-8136000,10462000,7927000,-115000,7855000,8124000,-2215000,-3396000,-3592000,7667000,3913000,13559000,9732000,31845000,5527000,2668000
CashflowOperatingCashflow_yy,,,,,74.54,-126.26,94.88,0.26,373.77,78.46,245.48,172.43,-45.58,189.03,51.33,75.05,-253.54,180.71,39.02,-101.37,196.55,-22.35,-127.94,-2853.04,-145.73,-5.63,276.66,499.26,370.94,315.35,41.25,-80.32
CashflowOperatingCashflow_sy,,,,,30.48,-81.68,23.17,0.26,-54.33,74.62,28.48,25.28,46.72,35.94,34.95,-56.87,6.62,4.22,-15.22,48.79,-17.38,20.34,-5.85,-29.66,10.13,-33.73,12.50,-19.86,46.54,73.28,10.88,14.68
CashflowOperatingCashflow_qq,,629.76,-168.40,86.92,46.25,-446.33,86.67,-154.86,247.52,-142.99,190.01,26.88,10.83,-29.67,52.99,46.77,-197.22,228.59,-24.23,-101.45,6930.43,3.42,-127.26,-53.32,-5.77,313.45,-48.96,246.51,-28.22,227.22,-82.64,-51.73
CashflowOperatingCashflow_sq,,72.38,-78.74,29.03,55.33,-59.44,-26.37,40.97,-53.62,70.33,-40.36,72.88,6.13,1.46,-5.54,14.92,33.88,-23.72,-38.14,35.88,53.35,33.23,-61.87,5.06,-5.77,-7.15,-1.50,-17.14,34.73,4.93,-16.48,-1.85
CashflowAmortization,21000,621000,807000,124000,133000,127000,120000,119000,111000,71000,68000,72000,75000,76000,69000,64000,75000,68000,83000,105000,98000,75000,104000,106000,105000,105000,105000,105000,105000,105000,109000,105000
CashflowAmortization_yy,,,,,533.33,-79.56,-85.13,-4.03,-16.54,-44.09,-43.33,-39.50,-32.43,7.04,1.47,-11.11,,-10.53,20.29,64.06,30.67,10.29,25.30,0.95,7.14,40.00,0.96,-0.94,,,3.81,
CashflowAmortization_sy,,,,,22.34,7.27,-2.44,-3.49,3.41,-5.82,-9.15,0.28,-20.00,3.72,-9.46,-9.66,,-6.88,2.38,2.80,8.67,2.86,7.52,0.95,3.57,-2.34,0.96,1.16,,,14.18,
CashflowAmortization_qq,,2859.05,29.87,-84.63,7.26,-4.51,-5.51,-0.83,-6.72,-36.04,-4.23,5.88,4.17,1.33,-9.21,-7.25,17.19,-9.33,22.06,26.51,-6.67,-23.47,38.67,1.92,-0.94,,,,,,3.81,-3.67
CashflowAmortization_sq,,18.52,-6.48,2.44,-1.81,4.80,-5.51,-1.40,-3.14,-2.05,-12.76,4.90,-6.09,-5.64,-3.56,0.31,3.58,3.45,-0.65,2.32,1.47,-1.76,-1.11,0.54,0.82,,,,,,4.08,2.69
CashflowInvestingCashflow,0,-109831000,-123000,-1659000,-131000,-5507000,-2110000,-16430000,-11590000,429000,-167000,-115000,2911000,-4128000,-293000,5840000,1645000,-7853000,-1981000,-1275000,-3439000,-5448000,-2620000,-1342000,414000,-729000,-2525000,-3658000,-14760000,-18137000,-56000,1184000
CashflowInvestingCashflow_yy,,,,,,94.99,-1615.45,-890.36,-8747.33,107.79,92.09,99.30,125.12,-1062.24,-75.45,5178.26,-43.49,-90.24,-576.11,-121.83,-309.06,30.63,-32.26,-5.25,112.04,86.62,3.63,-172.58,-3665.22,-2387.93,97.78,132.37
CashflowInvestingCashflow_sy,,,,,,-4.00,53.38,50.33,22.30,67.54,18.20,-64.56,-10.41,-74.18,-60.77,-52.88,-90.86,-15.46,29.43,19.98,-6.28,30.63,18.30,-21.99,42.84,37.74,24.48,-11.76,-12.84,-75.57,-49.84,-42.74
CashflowInvestingCashflow_qq,,,99.89,-1248.78,92.10,-4103.82,61.69,-678.67,29.46,103.70,-138.93,31.14,2631.30,-241.81,92.90,2093.17,-71.83,-577.39,74.77,35.64,-169.73,-58.42,51.91,48.78,130.85,-276.09,-246.36,-44.87,-303.50,-22.88,99.69,2214.29
CashflowInvestingCashflow_sq,,,-6.32,22.56,35.06,-85.72,-36.14,-18.04,-69.01,-45.15,40.54,10.28,13.11,-22.49,-43.71,51.31,-20.68,10.66,8.47,27.74,-58.18,37.54,-6.64,38.72,0.60,-40.34,6.77,-62.79,21.04,-22.88,-22.70,-46.74
CashflowCapex,0,109830000,151000,20000,729000,2165000,2110000,3293000,24531000,-26944000,108000,99000,72000,1000,292000,-72000,13329000,3219000,1526000,31000,2000,2353000,2654000,1549000,137000,-2514000,2525000,4942000,14756000,-20351000,54000,314000
CashflowCapex_yy,,,,,,-98.03,1297.35,16365.00,3265.02,-1344.53,-94.88,-96.99,-99.71,100.00,170.37,-172.73,18412.50,321800.00,422.60,143.06,-99.98,-26.90,73.92,4896.77,6750.00,-206.84,-4.86,219.04,10670.80,-709.51,-97.86,-93.65
CashflowCapex_sy,,,,,,2.70,87.64,17.61,-72.18,-5.58,-61.50,-43.84,100.00,-63.80,14.10,-48.88,35.43,-1.06,-13.83,-18.13,-14.95,-22.84,-46.20,-10.96,-59.22,-35.67,-24.50,91.61,65.46,-18.98,22.33,-33.54
CashflowCapex_qq,,,-99.86,-86.75,3545.00,196.98,-2.54,56.07,644.94,-209.84,100.40,-8.33,-27.27,-98.61,29100.00,-124.66,18612.50,-75.85,-52.59,-97.97,-93.55,117550.00,12.79,-41.64,-91.16,-1935.04,200.44,95.72,198.58,-237.92,100.27,481.48
CashflowCapex_sq,,,-25.79,-30.44,53.99,3.96,-49.48,-20.33,24.74,62.27,-35.69,47.01,-37.87,-11.86,0.50,3.34,-4.08,14.40,-45.46,-26.20,13.93,-27.16,-52.88,4.38,-49.17,-7.69,-53.40,84.62,-17.44,-24.73,-50.00,33.22
CashflowFinancingCashflow,13851000,39144000,51387000,7128000,2264000,25410000,4395000,25160000,-220000,7660000,-7689000,-3479000,-6906000,-361000,-3483000,-12339000,2070000,-2275000,-3827000,-134000,-3536000,1390000,-1264000,5179000,8662000,-4711000,-6076000,-13068000,6332000,-4046000,-2294000,-1326000
CashflowFinancingCashflow_yy,,,,,-83.65,-35.09,-91.45,252.97,-109.72,-69.85,-274.95,-113.83,-3039.09,-104.71,54.70,-254.67,129.97,-530.19,-9.88,98.91,-270.82,161.10,66.97,3964.93,344.97,-438.92,-380.70,-352.33,-26.90,14.12,62.24,89.85
CashflowFinancingCashflow_sy,,,,,-50.87,7.23,16.48,-27.05,38.12,-69.85,-37.22,10.92,4.67,45.20,17.16,57.83,52.92,60.33,15.54,-37.04,-64.98,-75.63,-24.61,-32.62,15.07,29.30,11.04,-85.92,-87.87,29.55,-37.04,59.11
CashflowFinancingCashflow_qq,,182.61,31.28,-86.13,-68.24,1022.35,-82.70,472.47,-100.87,3581.82,-200.38,54.75,-98.51,94.77,-864.82,-254.26,116.78,-209.90,-68.22,96.50,-2538.81,139.31,-190.94,509.73,67.25,-154.39,-28.97,-115.08,148.45,-163.90,43.30,42.20
CashflowFinancingCashflow_sq,,2.80,18.33,22.40,-102.61,67.70,73.39,-68.42,-26.70,-56.36,83.76,-6.66,33.32,-6.88,6.32,-24.48,-38.25,53.97,-33.39,-24.37,-46.55,-4.14,-10.16,60.34,-12.19,20.92,-8.04,-79.97,-4.86,53.62,5.68,22.06
CashflowShareCapitalCash,8505000,6118000,40667000,0,0,-600000,,,,,,,,,,,112154000,-987000,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,-100.00,-109.81,-100.00,,,100.00,,,,,,,,,,,-100.00,100.00,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,-100.00,-100.00,-100.00,,,100.00,,,,,,,,,,,100.00,-100.00,,,,,,,,,,
CashflowShareCapitalCash_qq,,-28.06,564.66,-100.00,,,100.00,,,,,,,,,,,-100.88,100.00,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,-28.06,-100.00,-96.99,,,100.00,,,,,,,,,,,99.89,52.38,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,2076000,0,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.37,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,
CashflowNetCashflow,-118000,3315000,650000,-1149000,-1487000,533000,-305000,2129000,-2072000,3903000,-4088000,1187000,1304000,-762000,1926000,1870000,-4421000,334000,2119000,-1524000,880000,4066000,-6099000,441000,5484000,2227000,-4688000,-3167000,1304000,9662000,3177000,2526000
CashflowNetCashflow_yy,,,,,-1160.17,-83.92,-146.92,285.29,-39.34,632.27,-1240.33,-44.25,162.93,-119.52,147.11,57.54,-439.03,143.83,10.02,-181.50,119.90,1117.37,-387.82,128.94,523.18,-45.23,23.13,-818.14,-76.22,333.86,167.77,179.76
CashflowNetCashflow_sy,,,,,93.96,-84.98,87.11,-17.04,-117.04,40.81,-1.18,0.48,83.02,67.08,-8.10,86.10,89.60,76.19,-76.09,-2.80,32.93,85.18,-99.42,-43.24,51.55,-18.19,79.72,-31.68,-51.41,37.38,-11.62,50.17
CashflowNetCashflow_qq,,2909.10,-80.39,-276.77,-29.42,135.84,-157.22,798.03,-197.32,288.37,-204.74,129.04,9.86,-158.44,352.76,-2.91,-336.42,107.55,534.43,-171.92,157.74,362.05,-250.00,107.23,1143.54,-59.39,-310.51,32.44,141.17,640.95,-67.12,-20.49
CashflowNetCashflow_sq,,127.10,-80.39,107.03,-20.58,-58.56,34.60,-66.13,-118.52,53.37,94.43,-86.28,75.59,18.69,-27.81,22.27,14.43,95.41,-77.89,65.58,-53.40,132.93,-95.48,63.85,29.16,66.67,-2.18,-39.60,-31.58,97.18,-15.99,18.08
