,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,99040.89,77821.33,73899.56,72398.67,-30.17,-10.32,-4.17,4.24,16.49,22.52,26.26,24.31,10.63,8.92,3.06,-0.84,17.36,10.00,10.42,5.39,-1.71,2.85,11.07
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,0.71,9.13,12.05,7.49,-6.77,-9.17,19.55,4.45,27.19,8.39,19.18,8.84,10.87,10.22,0.39,-1.87,-0.06,-5.72,-15.73,5.39,6.38,4.73,4.46
BalanceNonshareCapital_qq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,99040.89,-21.40,-5.03,-2.03,-4.51,0.93,1.48,6.57,6.72,6.16,4.58,4.92,-5.03,4.52,-1.04,0.95,12.40,-2.04,-0.66,-3.65,4.83,2.51,7.28
BalanceNonshareCapital_sq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,-2.03,-3.32,-0.98,,-0.31,0.35,1.56,2.35,-4.04,2.04,0.53,4.80,,-0.52,0.32,-9.68,0.84,-0.08,2.65,8.95,,2.44
BalanceNoncurrentLiabilities,,367197000,399884000,403777000,,322272000,538402000,514861000,,500218000,542679000,528619000,,636696000,528116000,327440000,323727000,433432000,492618000,222411000,228221000,428151000,420120000,395698000,388076000,447152000,414226000,395285000,391462000,372599000,369037000,360072000,299554000,428634000,427051000,420568000,569018000,531128000,557086000,435750000
BalanceNoncurrentLiabilities_yy,,,,,,-12.23,34.64,27.51,,55.22,0.79,2.67,,27.28,-2.68,-38.06,,-31.92,-6.72,-32.08,-29.50,-1.22,-14.72,77.91,70.04,4.44,-1.40,-0.10,0.87,-16.67,-10.91,-8.91,-23.48,15.04,15.72,16.80,89.96,23.91,30.45,3.61
BalanceNoncurrentLiabilities_sy,,,,,,21.73,48.83,17.09,,8.54,7.75,11.76,,12.25,9.52,7.94,,-8.01,-12.04,-7.94,-3.10,-1.22,-0.60,14.51,5.02,5.51,-4.96,1.45,12.97,14.81,25.16,27.05,13.61,9.81,11.40,1.65,7.06,0.42,6.62,8.91
BalanceNoncurrentLiabilities_qq,,,8.90,0.97,-100.00,,67.06,-4.37,-100.00,,8.49,-2.59,-100.00,,-17.05,-38.00,-1.13,33.89,13.66,-54.85,2.61,87.60,-1.88,-5.81,-1.93,15.22,-7.36,-4.57,-0.97,-4.82,-0.96,-2.43,-16.81,43.09,-0.37,-1.52,35.30,-6.66,4.89,-21.78
BalanceNoncurrentLiabilities_sq,,,-0.82,1.40,-100.00,,-2.88,-2.64,-100.00,,-1.59,2.32,-100.00,,-2.61,-1.55,-3.01,-3.12,-3.19,-0.56,-0.52,1.12,-0.40,-1.43,,-0.98,-0.79,2.42,-0.10,,-0.39,2.48,-1.49,-1.19,-1.11,-0.67,,-0.46,-0.67,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,325399000,340971000,341400000,,215074000,358736000,366928000,,236385000,277712000,270350000,,361539000,264748000,63529000,58117000,246869000,305567000,50815000,60274000,290377000,283991000,269613000,257924000,306379000,275835000,273420000,270863000,263362000,260837000,249591000,188583000,305546000,307483000,288179000,424671000,376521000,396554000,257264000
BalanceNoncurrentBorrowings_yy,,,,,,-33.90,5.21,7.48,,9.91,-22.59,-26.32,,52.94,-4.67,-76.50,,-31.72,15.42,-20.01,3.71,17.62,-7.06,430.58,327.92,5.51,-2.87,1.41,5.02,-14.04,-5.44,-8.72,-30.38,16.02,17.88,15.46,125.19,23.23,28.97,-10.73
BalanceNoncurrentBorrowings_sy,,,,,,-1.67,,7.60,,-7.34,3.86,-18.44,,-4.84,-12.40,-14.51,,-10.32,-10.22,-7.34,19.92,4.63,14.73,-14.58,-9.99,-14.36,-15.13,,-14.68,-3.48,-5.38,-12.24,2.92,3.66,-9.38,-9.08,-21.92,-9.54,4.64,4.05
BalanceNoncurrentBorrowings_qq,,,4.79,0.13,-100.00,,66.80,2.28,-100.00,,17.48,-2.65,-100.00,,-26.77,-76.00,-8.52,324.78,23.78,-83.37,18.61,381.76,-2.20,-5.06,-4.34,18.79,-9.97,-0.88,-0.94,-2.77,-0.96,-4.31,-24.44,62.02,0.63,-6.28,47.36,-11.34,5.32,-35.13
BalanceNoncurrentBorrowings_sq,,,0.76,0.13,-100.00,,-2.58,,-100.00,,-5.42,-2.65,-100.00,,-4.68,-2.64,-6.67,-3.16,-5.58,-1.70,-1.30,1.69,-2.80,-2.94,-1.78,-8.18,-2.30,-0.26,-1.34,-3.29,-2.58,-1.65,-2.64,-5.00,-3.84,-4.06,-1.50,-4.11,-4.20,-1.82
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,41798000,58913000,62377000,,107198000,179666000,147933000,,263833000,264967000,258269000,,275157000,263368000,263911000,265610000,186563000,187051000,171596000,167947000,137774000,136129000,126085000,130152000,140773000,138391000,121865000,120599000,109237000,108200000,110481000,110971000,123088000,119568000,132389000,144347000,154607000,160532000,178486000
BalanceNoncurrentOtherLiabilities_yy,,,,,,156.47,204.97,137.16,,146.12,47.48,74.59,,4.29,-0.60,2.18,,-32.20,-28.98,-34.98,-36.77,-26.15,-27.22,-26.52,-22.50,2.18,1.66,-3.35,-7.34,-22.40,-21.82,-9.34,-7.98,12.68,10.51,19.83,30.08,25.61,34.26,34.82
BalanceNoncurrentOtherLiabilities_sy,,,,,,80.53,55.75,42.58,,7.20,9.49,20.22,,10.77,10.94,2.28,,6.85,-2.87,3.07,0.12,9.44,1.17,12.81,0.14,9.15,1.66,1.49,4.49,15.80,17.82,2.48,3.02,8.04,8.16,,10.26,0.91,0.53,2.48
BalanceNoncurrentOtherLiabilities_qq,,,40.95,5.88,-100.00,,67.60,-17.66,-100.00,,0.43,-2.53,-100.00,,-4.28,0.21,0.64,-29.76,0.26,-8.26,-2.13,-17.97,-1.19,-7.38,3.23,8.16,-1.69,-11.94,-1.04,-9.42,-0.95,2.11,0.44,10.92,-2.86,10.72,9.03,7.11,3.83,11.18
BalanceNoncurrentOtherLiabilities_sq,,,-1.16,-1.04,-100.00,,-2.53,-10.13,-100.00,,-0.51,-2.28,-100.00,,0.01,0.21,2.08,-1.01,-2.06,-0.85,-1.36,0.27,0.10,1.26,,0.26,-0.06,3.24,-0.20,0.65,-0.02,1.12,-0.32,2.20,,-1.06,0.55,1.38,0.37,0.22
BalanceCurrentLiabilities,,378528000,412146000,343752000,,240003000,466768000,679183000,,742607000,711787000,639907000,,612273000,642445000,845956000,814581000,782680000,719327000,1001473000,916708000,684774000,674756000,650708000,658648000,590567000,658428000,649411000,626604000,682515000,674009000,645969000,768296000,580457000,521357000,513746000,555821000,576275000,565994000,755996000
BalanceCurrentLiabilities_yy,,,,,,-36.60,13.25,97.58,,209.42,52.49,-5.78,,-17.55,-9.74,32.20,,27.83,11.97,18.38,12.54,-12.51,-6.20,-35.02,-28.15,-13.76,-2.42,-0.20,-4.87,15.57,2.37,-0.53,22.61,-14.95,-22.65,-20.47,-27.66,-0.72,8.56,47.15
BalanceCurrentLiabilities_sy,,,,,,0.40,6.41,26.99,,20.82,31.94,20.40,,8.51,13.72,20.43,,3.67,6.62,4.48,9.65,10.73,14.23,16.18,14.94,8.43,13.69,3.58,9.61,13.08,16.55,10.23,7.72,1.91,-1.16,6.45,4.70,14.90,21.56,24.10
BalanceCurrentLiabilities_qq,,,8.88,-16.59,-100.00,,94.48,45.51,-100.00,,-4.15,-10.10,-100.00,,4.93,31.68,-3.71,-3.92,-8.09,39.22,-8.46,-25.30,-1.46,-3.56,1.22,-10.34,11.49,-1.37,-3.51,8.92,-1.25,-4.16,18.94,-24.45,-10.18,-1.46,8.19,3.68,-1.78,33.57
BalanceCurrentLiabilities_sq,,,-1.66,0.82,-100.00,,-5.50,8.68,-100.00,,1.15,-2.11,-100.00,,3.18,0.16,-4.23,3.00,-0.50,11.55,-3.02,3.88,1.20,6.17,1.22,-3.05,3.61,0.14,1.38,3.82,-0.04,2.03,0.36,2.87,-1.46,7.69,0.85,6.43,-0.14,2.50
BalanceCurrentTradePayablesv,,250493000,247882000,202117000,,168197000,249862000,410237000,,365082000,355725000,318018000,,403057000,351620000,379072000,354253000,408201000,364185000,375748000,333942000,365932000,386623000,363548000,428536000,364468000,415895000,370140000,356411000,411774000,384791000,349040000,370808000,399727000,359432000,364375000,421276000,423868000,403176000,431365000
BalanceCurrentTradePayablesv_yy,,,,,,-32.85,0.80,102.97,,117.06,42.37,-22.48,,10.40,-1.15,19.20,,1.28,3.57,-0.88,-5.73,-10.35,6.16,-3.25,28.33,-0.40,7.57,1.81,-16.83,12.98,-7.48,-5.70,4.04,-2.93,-6.59,4.39,13.61,6.04,12.17,18.38
BalanceCurrentTradePayablesv_sy,,,,,,3.51,2.28,19.68,,-2.41,21.27,6.64,,6.78,15.36,13.98,,4.28,3.59,2.88,-0.10,14.14,10.21,18.32,16.90,12.69,4.22,1.81,13.17,11.52,18.78,22.89,17.14,18.92,11.36,5.96,8.43,11.78,5.71,14.86
BalanceCurrentTradePayablesv_qq,,,-1.04,-18.46,-100.00,,48.55,64.19,-100.00,,-2.56,-10.60,-100.00,,-12.76,7.81,-6.55,15.23,-10.78,3.18,-11.13,9.58,5.65,-5.97,17.88,-14.95,14.11,-11.00,-3.71,15.53,-6.55,-9.29,6.24,7.80,-10.08,1.38,15.62,0.62,-4.88,6.99
BalanceCurrentTradePayablesv_sq,,,4.74,1.50,-100.00,,-1.74,7.23,-100.00,,-1.46,-3.96,-100.00,,-1.26,0.33,-11.47,7.59,0.56,3.18,-7.93,4.21,0.06,4.98,-0.46,3.82,1.31,-5.22,4.32,5.00,4.28,1.18,5.03,9.09,0.41,-0.28,-1.18,8.84,-3.08,5.22
BalanceCurrentBorrowings,,52660000,59374000,44915000,,23413000,134779000,142175000,,303204000,264760000,241565000,,127625000,201282000,385196000,394489000,249527000,223355000,489648000,451630000,219932000,199315000,201058000,145621000,120566000,129595000,173106000,168596000,166386000,182361000,187672000,289576000,82053000,61575000,62241000,51682000,72593000,67461000,223800000
BalanceCurrentBorrowings_yy,,,,,,-55.54,127.00,216.54,,1195.02,96.44,69.91,,-57.91,-23.98,59.46,,95.52,10.97,27.12,14.48,-11.86,-10.76,-58.94,-67.76,-45.18,-34.98,-13.90,15.78,38.00,40.72,8.41,71.76,-50.69,-66.23,-66.84,-82.15,-11.53,9.56,259.57
BalanceCurrentBorrowings_sy,,,,,,-17.32,7.74,8.02,,-13.42,31.55,21.53,,5.98,3.41,8.71,,21.76,13.24,8.08,7.70,-3.46,20.23,29.07,21.10,-2.05,8.92,-26.40,-6.86,-0.40,-3.47,7.15,7.76,7.37,0.73,-3.59,16.25,14.46,15.32,20.92
BalanceCurrentBorrowings_qq,,,12.75,-24.35,-100.00,,475.66,5.49,-100.00,,-12.68,-8.76,-100.00,,57.71,91.37,2.41,-36.75,-10.49,119.22,-7.76,-51.30,-9.37,0.87,-27.57,-17.21,7.49,33.57,-2.61,-1.31,9.60,2.91,54.30,-71.66,-24.96,1.08,-16.96,40.46,-7.07,231.75
BalanceCurrentBorrowings_sq,,,-3.36,12.83,-100.00,,-14.24,5.38,-100.00,,-1.81,-3.56,-100.00,,4.68,11.95,2.41,-3.47,-1.07,8.55,1.53,3.30,-3.50,4.31,-5.44,-10.98,2.54,-0.81,1.76,-6.82,0.24,3.58,-1.54,-3.16,0.67,2.96,2.05,-2.69,,0.60
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,11856000,15081000,6699000,,10211000,10365000,10029000,,15432000,16105000,7698000,,11684000,9210000,7555000,7890000,9201000,7845000,2554000,6909000,4421000,5574000,7081000,4491000,9318000,8025000,51562000,49197000,81546000,57323000,40893000,29942000,18267000,20326000,19333000,15295000,6863000,6378000,3235000
BalanceCurrentOtherLiabilities_yy,,,,,,-13.87,-31.27,49.71,,51.13,55.38,-23.24,,-24.29,-42.81,-1.86,,-21.25,-14.82,-66.19,-12.43,-51.95,-28.95,177.25,-35.00,110.77,43.97,628.17,995.46,775.14,614.31,-20.69,-39.14,-77.60,-64.54,-52.72,-48.92,-62.43,-68.62,-83.27
BalanceCurrentOtherLiabilities_sy,,,,,,-13.02,12.94,40.86,,44.92,52.91,6.74,,1.85,28.92,10.12,,7.95,-8.11,15.47,-4.15,-1.56,1.00,11.38,19.13,8.20,21.12,11.48,1.60,18.59,19.82,10.04,0.76,10.14,5.13,22.54,17.59,13.40,18.50,23.94
BalanceCurrentOtherLiabilities_qq,,,27.20,-55.58,-100.00,,1.51,-3.24,-100.00,,4.36,-52.20,-100.00,,-21.17,-17.97,4.43,16.62,-14.74,-67.44,170.52,-36.01,26.08,27.04,-36.58,107.48,-13.88,542.52,-4.59,65.75,-29.70,-28.66,-26.78,-38.99,11.27,-4.89,-20.89,-55.13,-7.07,-49.28
BalanceCurrentOtherLiabilities_sq,,,-0.40,-2.22,-100.00,,,2.02,-100.00,,4.36,-5.00,-100.00,,,4.70,-8.82,-1.08,-7.70,9.44,-3.18,8.47,4.86,7.72,-3.26,4.28,5.13,2.77,-1.48,6.16,0.30,2.63,-0.16,2.03,-1.75,9.23,-0.72,3.44,-0.82,7.86
BalanceReckoning,,63519000,89809000,90021000,,38182000,71762000,116742000,,58889000,75197000,72626000,,69907000,80333000,74133000,57949000,115751000,123942000,133523000,124227000,94489000,83244000,79021000,80000000,96215000,104913000,105391000,100876000,104074000,106494000,108377000,107147000,98498000,100154000,86923000,82607000,74577000,90590000,99340000
BalanceReckoning_yy,,,,,,-39.89,-20.09,29.68,,54.23,4.79,-37.79,,18.71,6.83,2.08,,65.58,54.29,80.11,114.37,-18.37,-32.84,-40.82,-35.60,1.83,26.03,33.37,26.10,8.17,1.51,2.83,6.22,-5.36,-5.95,-19.80,-22.90,-24.29,-9.55,14.29
BalanceReckoning_sy,,,,,,-48.36,-11.19,-24.02,,54.23,5.53,62.63,,4.89,11.61,0.93,,11.72,30.48,15.55,20.86,-6.94,,3.25,-0.55,43.84,9.46,9.11,6.30,16.85,-29.09,0.37,-3.24,-15.94,-5.46,-8.34,-4.72,36.60,10.25,2.78
BalanceReckoning_qq,,,41.39,0.24,-100.00,,87.95,62.68,-100.00,,27.69,-3.42,-100.00,,14.91,-7.72,-21.83,99.75,7.08,7.73,-6.96,-23.94,-11.90,-5.07,1.24,20.27,9.04,0.46,-4.28,3.17,2.33,1.77,-1.13,-8.07,1.68,-13.21,-4.97,-9.72,21.47,9.66
BalanceReckoning_sq,,,-11.46,-6.82,-100.00,,-6.69,19.74,-100.00,,0.86,3.01,-100.00,,-9.57,2.01,-12.17,7.45,,,,-9.86,-0.50,2.44,-2.39,9.76,0.41,-2.15,-10.78,-0.66,1.26,-1.22,-1.13,-8.93,0.81,-10.52,-1.89,3.33,-0.36,4.68
BalanceTotalEquityAndLiabilities,0,1120710000,1242162000,1200490000,0,1180310000,1673529000,1819336000,0,1910769000,1907650000,1773083000,0,1924531000,1830513000,1847778000,1811301000,2045599000,2057546000,1959915000,1869263000,1784458000,1767140000,1725072000,1766464000,1762790000,1800860000,1782074000,1759981000,1731970000,1736712000,1710199000,1796837000,1798634000,1735118000,1725165000,1915288000,1898699000,1930921000,2032519000
BalanceTotalEquityAndLiabilities_yy,,,,,,5.32,34.73,51.55,,61.89,13.99,-2.54,,0.72,-4.04,4.21,,6.29,12.40,6.07,3.20,-12.77,-14.11,-11.98,-5.50,-1.21,1.91,3.30,-0.37,-1.75,-3.56,-4.03,2.09,3.85,-0.09,0.88,6.59,5.56,11.28,17.82
BalanceTotalEquityAndLiabilities_sy,,,,,,10.47,16.80,15.41,,21.48,17.72,23.26,,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.67,6.16,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,7.19,4.97,7.77,7.37,2.92,6.59,7.08,9.93,11.96
BalanceTotalEquityAndLiabilities_qq,,,10.84,-3.35,-100.00,,41.79,8.71,-100.00,,-0.16,-7.05,-100.00,,-4.89,0.94,-1.97,12.94,0.58,-4.75,-4.63,-4.54,-0.97,-2.38,2.40,-0.21,2.16,-1.04,-1.24,-1.59,0.27,-1.53,5.07,0.10,-3.53,-0.57,11.02,-0.87,1.70,5.26
BalanceTotalEquityAndLiabilities_sq,,,-1.29,1.55,-100.00,,-1.49,1.77,-100.00,,-0.03,5.55,-100.00,,1.59,0.46,-1.40,0.44,0.08,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.41,0.40,1.04,0.55,3.07,0.48,2.01,0.82,-0.08,1.95,3.53,0.54,0.06
CashflowOperatingCashflow,44173000,22260000,64780000,61053000,68664000,56491000,960000,98592000,-5985000,26841000,12794000,18726000,44915000,85810000,21563000,40920000,9018000,95553000,-75054000,22409000,28167000,39335000,31386000,29935000,117661000,27451000,37977000,17913000,55237000,61621000,244000,15140000,82485000,87089000,21936000,81837000,58182000,99640000,1801000,-1429000
CashflowOperatingCashflow_yy,,,,,55.44,153.78,-98.52,61.49,-108.72,-52.49,1232.71,-81.01,850.46,219.70,68.54,118.52,-79.92,11.35,-448.07,-45.24,212.34,-58.83,141.82,33.58,317.73,-30.21,21.00,-40.16,-53.05,124.48,-99.36,-15.48,49.33,41.33,8890.16,440.54,-29.46,14.41,-91.79,-101.75
CashflowOperatingCashflow_sy,,,,,19.68,-6.46,-98.52,7.86,-61.46,-39.86,33.27,-62.72,8.71,56.01,14.70,25.29,7.01,-12.48,24.83,-3.20,-27.32,17.03,62.76,3.55,34.25,5.70,13.20,36.05,17.68,-25.83,-1.96,-17.95,9.45,41.33,32.71,21.22,-16.07,-40.52,-17.79,0.11
CashflowOperatingCashflow_qq,,-49.61,191.02,-5.75,12.47,-17.73,-98.30,10170.00,-106.07,548.47,-52.33,46.37,139.85,91.05,-74.87,89.77,-77.96,959.58,-178.55,129.86,25.70,39.65,-20.21,-4.62,293.05,-76.67,38.34,-52.83,208.36,11.56,-99.60,6104.92,444.82,5.58,-74.81,273.07,-28.91,71.26,-98.19,-179.34
CashflowOperatingCashflow_sq,,101.67,-42.82,-5.75,61.17,-17.73,-101.08,30.73,52.96,35.16,-46.20,-57.33,44.80,113.36,-71.84,-18.71,9.24,60.12,-70.85,-12.84,38.28,47.86,-34.73,-28.69,27.81,71.44,-55.78,3.34,-0.76,20.72,-4.27,21.40,23.64,86.27,-47.40,-5.55,-19.73,29.12,-15.36,-12.02
CashflowAmortization,14145000,14794000,16168000,15613000,18198000,17285000,19648000,23690000,24079000,45011000,31661000,31738000,32363000,31863000,30424000,30288000,31344000,31230000,32055000,31845000,30595000,27026000,29064000,28602000,28844000,35412000,31204000,29205000,28051000,30597000,29501000,30109000,28830000,12535000,26402000,26969000,41806000,15896000,23990000,21316000
CashflowAmortization_yy,,,,,28.65,16.84,21.52,51.73,32.32,160.40,61.14,33.97,34.40,-29.21,-3.91,-4.57,-3.15,-1.99,5.36,5.14,-2.39,-13.46,-9.33,-10.18,-5.72,31.03,7.36,2.11,-2.75,-13.60,-5.46,3.10,2.78,-59.03,-10.50,-10.43,45.01,26.81,-9.14,-20.96
CashflowAmortization_sy,,,,,10.45,11.48,17.37,18.87,15.02,11.95,18.69,20.70,25.88,10.78,13.84,14.73,12.64,13.37,12.46,3.09,0.69,1.92,-1.46,1.75,6.69,9.38,12.75,12.88,10.43,0.41,11.04,8.15,10.24,3.32,1.41,2.87,0.77,5.65,10.77,11.26
CashflowAmortization_qq,,4.59,9.29,-3.43,16.56,-5.02,13.67,20.57,1.64,86.93,-29.66,0.24,1.97,-1.54,-4.52,-0.45,3.49,-0.36,2.64,-0.66,-3.93,-11.67,7.54,-1.59,0.85,22.77,-11.88,-6.41,-3.95,9.08,-3.58,2.06,-4.25,-56.52,110.63,2.15,55.02,-61.98,50.92,-11.15
CashflowAmortization_sq,,4.98,0.35,0.68,3.12,2.85,-1.97,1.66,-0.64,4.80,1.51,2.34,1.97,-0.65,2.08,0.99,2.11,0.34,2.44,-0.20,0.51,1.24,-1.15,0.38,0.80,4.61,0.74,1.55,3.62,3.60,0.34,2.04,1.42,,-0.02,1.12,0.83,1.46,,0.21
CashflowInvestingCashflow,-124934000,-70151000,-30945000,-48353000,-11903000,-41339000,-247870000,22022000,-19909000,15174000,-10238000,-27368000,-12401000,-6368000,-9284000,-11316000,-14631000,-19736000,-19076000,-30532000,-26913000,-9276000,-11251000,-21466000,-5551000,-21938000,-12837000,-10511000,-22750000,-35548000,-25847000,-36752000,-53374000,-58704000,-30872000,-44279000,-51385000,-54179000,-41710000,-33940000
CashflowInvestingCashflow_yy,,,,,90.47,41.07,-701.00,145.54,-67.26,136.71,95.87,-224.28,37.71,-141.97,9.32,58.65,-17.98,-209.92,-105.47,-169.81,-83.95,53.00,41.02,29.69,79.37,-136.50,-14.10,51.03,-309.84,-62.04,-101.35,-249.65,-134.61,-65.14,-19.44,-20.48,3.73,7.71,-35.11,23.35
CashflowInvestingCashflow_sy,,,,,66.24,56.09,7.27,29.87,-9.42,-73.91,-110.65,-49.50,-110.09,11.68,22.18,48.94,14.03,62.32,14.08,-17.86,66.34,17.26,-44.39,21.59,-21.06,-19.14,52.36,-83.13,-104.43,42.04,-80.88,-31.29,9.54,-17.85,14.86,34.08,-73.64,6.98,27.03,-27.92
CashflowInvestingCashflow_qq,,43.85,55.89,-56.25,75.38,-247.30,-499.60,108.88,-190.41,176.22,-167.47,-167.32,54.69,48.65,-45.79,-21.89,-29.29,-34.89,3.34,-60.05,11.85,65.53,-21.29,-90.79,74.14,-295.21,41.49,18.12,-116.44,-56.25,27.29,-42.19,-45.23,-9.99,47.41,-43.43,-16.05,-5.44,23.01,18.63
CashflowInvestingCashflow_sq,,-117.62,49.56,26.59,75.38,-56.14,-12.16,-142.72,27.75,-94.05,46.00,-168.44,36.38,-36.67,41.98,-25.68,-55.41,38.28,-19.67,40.29,25.51,-9.50,23.70,54.39,13.27,-76.88,49.03,-27.09,-49.78,-16.99,-7.41,2.85,15.25,21.28,-17.72,-26.40,-16.05,-9.36,36.05,-6.84
CashflowCapex,19065000,69274000,31108000,49926000,19530000,31149000,265049000,-30843000,20188000,33027000,18184000,19557000,11085000,7765000,9468000,11453000,14690000,14961000,19076000,30572000,26916000,10774000,13155000,21501000,15377000,18820000,12893000,31300000,22750000,36004000,25884000,37435000,55519000,58774000,30872000,44844000,51447000,54285000,32985000,33012000
CashflowCapex_yy,,,,,2.44,-55.04,752.03,-161.78,3.37,6.03,-93.14,163.41,-45.09,-76.49,-47.93,-41.44,32.52,92.67,101.48,166.93,83.23,-27.99,-31.04,-29.67,-42.87,74.68,-1.99,45.57,47.95,91.31,100.76,19.60,144.04,63.24,19.27,19.79,-7.33,-7.64,6.84,-26.38
CashflowCapex_sy,,,,,-0.96,-6.93,-18.15,23.55,-22.98,6.03,-19.70,-19.03,99.31,77.95,-27.91,-46.64,-53.94,-28.86,-18.92,-4.74,-48.19,-26.79,43.89,40.42,78.34,-7.90,-1.83,18.52,28.68,-8.87,28.10,-6.18,17.64,26.49,-6.07,-52.08,14.47,-6.02,27.56,30.28
CashflowCapex_qq,,263.36,-55.09,60.49,-60.88,59.49,750.91,-111.64,165.45,63.60,-44.94,7.55,-43.32,-29.95,21.93,20.97,28.26,1.84,27.50,60.26,-11.96,-59.97,22.10,63.44,-28.48,22.39,-31.49,142.77,-27.32,58.26,-28.11,44.63,48.31,5.86,-47.47,45.26,14.72,5.52,-39.24,0.08
CashflowCapex_sq,,211.76,-67.23,39.92,-35.00,64.56,-55.58,142.61,-59.56,59.94,-54.55,100.00,-8.11,8.72,-52.90,20.97,14.31,50.67,-37.78,6.68,-37.40,52.88,-20.98,-20.04,-20.54,54.03,-37.33,16.52,37.67,29.06,-18.35,25.75,14.43,15.33,-19.40,-1.44,30.74,29.46,-24.88,-15.02
CashflowFinancingCashflow,89548000,77327000,-7198000,-9525000,-31322000,5814000,232081000,-72600000,-5751000,-23755000,-15073000,-27390000,-43552000,-35598000,-23434000,-33378000,-8688000,-7891000,12882000,22893000,-19031000,-25447000,-41342000,-9422000,-69136000,15546000,-19095000,12981000,-20488000,-35758000,5485000,-23020000,60858000,-110140000,-18124000,-38172000,115623000,-17529000,8397000,-30434000
CashflowFinancingCashflow_yy,,,,,-134.98,-92.48,3324.24,-662.20,81.64,-508.58,-106.49,62.27,-657.29,-49.85,-55.47,-21.86,80.05,77.83,154.97,168.59,-119.05,-222.48,-420.93,-141.16,-263.28,161.09,53.81,237.77,70.37,-330.01,128.72,-277.34,397.04,-208.01,-430.43,-65.82,89.99,84.08,146.33,20.27
