,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1
BalanceOtherCurrentAssets,70000,,91000,299000,630000,,,296000,371000,3382000,3402000,4117000,4258000,4258000,4701000,4737000,941000,1205000,1044000,1286000,2258000,2101000,,825000,1462000,1327000,1093000,823000,1719000,1249000,1248000,1473000,1717000,1754000,4241000,2676000,4147000,3222000,1417000,1732000,2275000,1852000,1454000,2192000,2524000,3762000,5756000,7532000,16886000
BalanceOtherCurrentAssets_yy,,,,,800.00,,-100.00,-1.00,-41.11,,,1290.88,1047.71,25.90,38.18,15.06,-77.90,-71.70,-77.79,-72.85,139.96,74.36,-100.00,-35.85,-35.25,-36.84,,-0.24,17.58,-5.88,14.18,78.98,-0.12,40.43,239.82,81.67,141.53,83.69,-66.59,-35.28,-45.14,-42.52,2.61,26.56,10.95,103.13,295.87,243.61,569.02
BalanceOtherCurrentAssets_sy,,,,,45.50,,-1.98,17.31,26.23,,,24.00,-3.12,0.20,27.18,15.06,-18.32,-33.44,-6.64,-15.04,8.21,52.10,117.23,-2.80,10.68,-1.30,,1.52,-1.22,-1.75,18.58,13.30,12.22,2.30,4.16,12.31,1.15,3.24,-3.44,26.70,29.94,16.72,13.71,22.95,10.95,12.70,9.37,23.62,3.52
BalanceOtherCurrentAssets_qq,,-100.00,,228.57,110.70,-100.00,,,25.34,811.59,0.59,21.02,3.42,,10.40,0.77,-80.14,28.06,-13.36,23.18,75.58,-6.95,-100.00,,77.21,-9.23,-17.63,-24.70,108.87,-27.34,-0.08,18.03,16.56,2.15,141.79,-36.90,54.97,-22.31,-56.02,22.23,31.35,-18.59,-21.49,50.76,15.15,49.05,53.00,30.85,124.19
BalanceOtherCurrentAssets_sq,,-17.74,,26.98,50.60,-12.66,,,33.69,1.87,-100.00,3.46,-1.65,,-100.00,10.70,20.14,-16.77,-100.00,-1.86,34.33,-4.48,-100.00,,58.93,-5.02,-12.36,-7.26,21.32,-8.42,-1.58,-15.79,16.56,-14.29,10.49,-19.50,15.71,-4.37,2.53,-4.90,44.64,-3.83,1.36,-14.71,37.97,-2.72,11.40,1.71,12.22
BalanceAssetsForSale,,,,,0,,,,,,,,,,1129000,,,,,,,,,,,,,,,,,,,,,,,,,770000,770000,770000,770000,770000,770000,770000,770000,770000,770000
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,-30.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,-50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,47540000,,65496000,82827000,73739000,,,183514000,201884000,287985000,304488000,328249000,290023000,290023000,322840000,317795000,304685000,353471000,319534000,328204000,314535000,345480000,,354398000,344979000,356440000,402648000,387932000,406145000,454736000,471038000,461467000,458865000,505679000,518550000,562796000,560620000,583700000,583633000,551355000,569631000,586987000,604751000,604451000,645527000,603432000,640350000,537493000,543386000
BalanceTotalAssets_yy,,,,,55.11,,-100.00,121.56,173.78,,,78.87,43.66,0.71,6.03,-3.18,5.06,21.88,-1.02,3.28,3.23,-2.26,-100.00,7.98,9.68,3.17,,9.46,17.73,27.58,16.99,18.96,12.98,11.20,10.09,21.96,22.18,15.43,12.55,-2.03,1.61,0.56,3.62,9.63,13.32,2.80,5.89,-11.08,-15.82
BalanceTotalAssets_sy,,,,,87.48,,20.59,30.51,34.32,,,23.93,26.46,-5.05,8.46,-4.53,-2.55,-2.84,0.66,3.28,7.92,3.31,5.18,17.27,13.10,9.25,,-0.08,-1.21,2.32,1.82,2.82,1.80,4.32,12.45,11.20,16.44,11.88,8.28,10.28,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42
BalanceTotalAssets_qq,,-100.00,,26.46,-10.97,-100.00,,,10.01,42.65,5.73,7.80,-11.65,,11.32,-1.56,-4.13,16.01,-9.60,2.71,-4.16,9.84,-100.00,,-2.66,3.32,12.96,-3.65,4.69,11.96,3.58,-2.03,-0.56,10.20,2.55,8.53,-0.39,4.12,-0.01,-5.53,3.31,3.05,3.03,-0.05,6.80,-6.52,6.12,-16.06,1.10
BalanceTotalAssets_sq,,0.91,,26.46,3.96,2.40,,,5.69,8.12,-100.00,9.68,-0.86,,-100.00,5.52,-2.89,-0.18,-100.00,4.04,0.27,1.56,-100.00,,-1.81,-0.43,3.51,-1.46,3.31,-0.58,3.30,3.98,1.05,3.12,2.43,1.58,0.83,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.64
BalanceCapital,9500000,,11357000,17378000,17467000,,,80193000,82493000,109207000,108635000,112462000,113513000,113513000,111494000,113687000,110598000,115279000,116599000,121339000,115865000,122072000,,127874000,127118000,120967000,125665000,127220000,128558000,132858000,143380000,146921000,149777000,152440000,161909000,163963000,167920000,163795000,166614000,171118000,173457000,176403000,180930000,200231000,185814000,188949000,193518000,162055000,160064000
BalanceCapital_yy,,,,,83.86,,-100.00,361.46,372.28,,,40.24,37.60,3.94,2.63,1.09,-2.57,1.56,4.58,6.73,4.76,5.89,-100.00,5.39,9.71,-0.91,,-0.51,1.13,9.83,14.10,15.49,16.51,14.74,12.92,11.60,12.11,7.45,2.91,4.36,3.30,7.70,8.59,17.01,7.12,7.11,6.96,-19.07,-13.86
BalanceCapital_sy,,,,,185.12,,7.70,22.38,20.37,,,4.36,1.77,-19.22,1.88,1.09,3.63,6.78,15.02,7.79,12.23,15.69,21.17,8.36,10.20,0.35,,1.42,1.13,2.80,-2.20,6.30,5.10,13.79,12.92,8.17,8.07,7.74,13.20,12.62,13.05,6.61,8.22,9.12,8.86,6.90,6.96,7.62,1.94
BalanceCapital_qq,,-100.00,,53.02,0.51,-100.00,,,2.87,32.38,-0.52,3.52,0.93,,-1.78,1.97,-2.72,4.23,1.15,4.07,-4.51,5.36,-100.00,,-0.59,-4.84,3.88,1.24,1.05,3.34,7.92,2.47,1.94,1.78,6.21,1.27,2.41,-2.46,1.72,2.70,1.37,1.70,2.57,10.67,-7.20,1.69,2.42,-16.26,-1.23
BalanceCapital_sq,,-3.75,,53.02,5.62,1.64,,,3.09,1.25,-100.00,4.21,-2.06,,-100.00,1.11,0.36,-1.20,-100.00,8.96,0.70,0.89,-100.00,,-0.44,-0.82,0.08,1.35,-1.43,1.02,2.97,3.47,0.42,1.93,3.75,1.99,0.31,1.65,1.66,2.70,1.14,0.65,2.78,5.12,-1.23,1.42,2.47,4.45,-1.74
BalanceShareCapital,600000,,600000,600000,600000,,,745000,745000,819000,819000,819000,819000,819000,819000,819000,819000,955000,957000,957000,957000,957000,,957000,957000,957000,957000,957000,957000,957000,957000,957000,957000,957000,957000,957000,957000,957000,957000,957000,957000,957000,979000,979000,979000,979000,979000,979000,979000
BalanceShareCapital_yy,,,,,,,-100.00,24.17,24.17,,,9.93,9.93,,,,,16.61,16.85,16.85,16.85,0.21,-100.00,,,,,,,,,,,,,,,,,,,,2.30,2.30,2.30,2.30,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,0.26,0.99,,,,66.11,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-100.00,,,,-100.00,,,,9.93,,,,,,,,16.61,0.21,,,,-100.00,,,,,,,,,,,,,,,,,,,,2.30,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,0,,,-499000,-499000,,-499000,-499000,-499000,,,,,-26000,-499000,-499000,-499000,-499000,-499000,-499000,-499000,-499000,-499000,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,100.00,100.00,,,,,-1819.23,,,,,,100.00,100.00,100.00,100.00,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00,-0.03,49.98,,,,,-3.60,,,,,,49.98,-0.03,-21.19,-10.44,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,100.00,,,,,-1819.23,,,,,,,,,100.00,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,-1.82,,,,,-3.24,,,,,,,,,0.02,,,,,
BalanceReserve,7861000,,7860000,7860000,16179000,,,69222000,69546000,105733000,106537000,76656000,78041000,118361000,118417000,118704000,79030000,79276000,79419000,79460000,79430000,79444000,,79032000,79053000,79071000,79028000,79047000,79054000,79050000,79199000,79523000,79522000,79483000,79476000,79486000,79453000,79465000,79491000,79468000,79469000,79434000,79806000,94287000,79662000,79472000,79472000,94107000,94110000
BalanceReserve_yy,,,,,105.81,,-100.00,780.69,329.85,,,10.74,12.21,11.94,11.15,54.85,1.27,-33.02,-32.93,-33.06,0.51,0.21,-100.00,-0.54,-0.47,-0.47,,0.02,,-0.03,0.22,0.60,0.59,0.55,0.35,-0.05,-0.09,-0.02,0.02,-0.02,0.02,-0.04,0.40,18.65,0.24,0.05,-0.42,-0.19,18.14
BalanceReserve_sy,,,,,67.97,,59.22,10.94,11.21,,,13.32,12.77,-10.13,6.39,4.46,1.45,-0.19,-16.28,0.36,0.44,6.68,42.01,13.83,11.34,4.88,,1.66,,0.87,0.86,1.44,1.65,,0.84,1.50,1.14,4.02,4.63,8.03,7.99,11.43,10.60,12.16,10.95,8.79,7.12,6.66,5.91
BalanceReserve_qq,,-100.00,,,105.84,-100.00,,,0.47,52.03,0.76,-28.05,1.81,51.67,0.05,0.24,-33.42,0.31,0.18,0.05,-0.04,0.02,-100.00,,0.03,0.02,-0.05,0.02,0.01,-0.01,0.19,0.41,,-0.05,-0.01,0.01,-0.04,0.02,0.03,-0.03,,-0.04,0.47,18.15,-15.51,-0.24,,18.42,
BalanceReserve_sq,,2.89,,,1.26,1.64,,,,15.74,-100.00,0.02,0.01,-4.93,-100.00,0.12,,,-100.00,0.05,,7.69,-100.00,,,1.88,,,,1.36,,,,0.44,,0.01,,2.78,,,,4.21,,0.06,,4.20,,,
BalanceNonshareCapital,,,,0,0,,,6584000,,28367000,26812000,24653000,21397000,21397000,21031000,21042000,19268000,520000,499000,594000,968000,895000,,724000,865000,745000,675000,324000,550000,880000,466000,511000,563000,598000,654000,660000,641000,607000,783000,705000,734000,541000,672000,782000,809000,787000,835000,668000,452000
BalanceNonshareCapital_yy,,,,,,,,,,,,274.44,,-24.57,-21.56,-14.65,-9.95,-97.57,-97.63,-97.18,-94.98,72.12,-100.00,21.89,-10.64,-16.76,,-55.25,-36.42,18.12,-30.96,57.72,2.36,-32.05,40.34,29.16,13.85,1.51,19.72,6.82,14.51,-10.87,-14.18,10.92,10.22,45.47,24.26,-14.58,-44.13
BalanceNonshareCapital_sy,,,,,,,,,,,,21.32,,-95.16,-58.68,-55.46,-9.95,-62.58,-68.82,32.22,21.60,66.67,-100.00,10.17,-6.86,-58.38,,-6.00,-36.42,-14.52,-46.51,15.51,,-11.36,-7.72,,-3.96,-3.04,-4.10,-4.38,14.51,,-0.44,9.74,-4.84,-10.01,-13.14,-23.59,-44.13
BalanceNonshareCapital_qq,,,,,,,,,-100.00,,-5.48,-8.05,-13.21,,-1.71,0.05,-8.43,-97.30,-4.04,19.04,62.96,-7.54,-100.00,,19.48,-13.87,-9.40,-52.00,69.75,60.00,-47.05,9.66,10.18,6.22,9.36,0.92,-2.88,-5.30,29.00,-9.96,4.11,-26.29,24.21,16.37,3.45,-2.72,6.10,-20.00,-32.34
BalanceNonshareCapital_sq,,,,,,,,,-7.69,,-100.00,-7.04,-11.86,,-56.90,-7.98,-4.22,-14.29,-100.00,-0.48,-4.68,-0.89,-100.00,,-0.94,-13.87,0.74,-28.16,7.37,13.40,-10.66,-6.31,-4.23,0.26,,,-2.88,2.89,2.90,-5.38,0.32,-1.78,1.79,8.97,-5.38,-2.35,2.58,-14.45,-4.53
BalanceNoncurrentLiabilities,3873000,,3765000,4331000,3914000,,,3972000,3455000,4438000,3899000,3323000,15076000,15076000,13049000,11798000,8336000,28998000,21889000,20292000,22376000,13448000,,9981000,36234000,8325000,7581000,6449000,6691000,6944000,7205000,6845000,36365000,37340000,34715000,32803000,36267000,39406000,53988000,48265000,47716000,47825000,49133000,46841000,46537000,46663000,47700000,46893000,46921000
BalanceNoncurrentLiabilities_yy,,,,,1.06,,-100.00,-8.29,-11.73,,,-16.34,336.35,239.70,234.68,255.04,-44.71,92.35,67.74,72.00,168.43,-53.62,-100.00,-50.81,61.93,-38.09,,-35.39,-81.53,-16.59,-4.96,6.14,443.49,437.73,381.82,379.23,-0.27,5.53,55.52,47.14,31.57,21.36,-8.99,-2.95,-2.47,-2.43,-2.92,0.11,0.83
BalanceNoncurrentLiabilities_sy,,,,,1.06,,-6.89,-9.82,-9.86,,,58.86,77.29,5.37,69.01,2.69,-22.66,12.19,255.47,-2.99,7.73,-2.15,-62.38,-6.48,-8.58,-5.78,,-13.01,-1.33,-7.28,5.82,1.46,2.57,8.26,-7.10,-2.17,-7.51,2.77,9.96,20.10,37.57,3.31,-3.86,1.87,-2.47,-4.68,-2.92,-5.26,-4.97
BalanceNoncurrentLiabilities_qq,,-100.00,,15.03,-9.63,-100.00,,,-13.02,28.45,-12.15,-14.77,353.69,,-13.45,-9.59,-29.34,247.86,-24.52,-7.30,10.27,-39.90,-100.00,,263.03,-77.02,-8.94,-14.93,3.75,3.78,3.76,-5.00,431.26,2.68,-7.03,-5.51,10.56,8.66,37.00,-10.60,-1.14,0.23,2.73,-4.66,-0.65,0.27,2.22,-1.69,0.06
BalanceNoncurrentLiabilities_sq,,-13.09,,15.03,-3.17,-3.36,,,-0.19,24.46,-100.00,27.18,1.53,,-100.00,-10.86,-7.17,1.58,-100.00,-12.02,-0.32,-1.25,-100.00,,-0.70,-3.67,-3.45,-6.23,1.62,-2.01,0.68,-7.01,-0.54,0.54,0.02,-4.22,-1.60,-1.82,-0.06,-3.02,-0.56,-0.23,0.58,-4.63,,-4.13,-0.98,-1.24,-2.14
BalanceNoncurrentTradeLiabilities,3708000,,3561000,,3383000,,,,2208000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,-8.76,,-100.00,,-34.73,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,-8.76,,-100.00,,41.25,,,,148.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,-100.00,,-100.00,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,-7.71,,-100.00,,-14.02,,,,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,3677000,0,,,2799000,,2662000,2410000,1657000,13596000,13596000,11451000,10083000,6473000,27104000,20073000,17535000,19504000,8695000,,5058000,31468000,2900000,1987000,726000,718000,594000,547000,256000,29213000,29322000,29297000,29000000,30886000,30815000,44000000,44000000,44000000,44000000,44000000,44000000,44000000,44000000,44924000,44000000,44000000
BalanceNoncurrentBorrowings_yy,,,,,,,,-23.88,,,,-40.80,,410.74,375.15,508.51,-52.39,99.35,75.29,73.91,201.31,-67.92,-100.00,-71.15,61.34,-66.65,,-85.65,-97.72,-79.52,-72.47,-64.74,3968.66,4836.36,5255.94,11228.12,5.73,5.09,50.19,51.72,42.46,42.79,,,,,2.10,,
BalanceNoncurrentBorrowings_sy,,,,,,,,-13.47,,,,74.70,,-67.93,180.27,4.02,-37.92,3.70,585.04,-19.01,-17.32,-39.04,-21.55,-28.31,-27.35,-7.76,,-34.21,-23.67,-36.22,-6.17,13.84,6.32,25.60,0.56,-22.80,-16.88,-12.82,-11.04,3.76,37.62,-34.22,,,,,-15.04,,
BalanceNoncurrentBorrowings_qq,,,,,-100.00,,,,-100.00,,-9.47,-31.24,720.52,,-15.78,-11.95,-35.80,318.72,-25.94,-12.64,11.23,-55.42,-100.00,,522.14,-90.78,-31.48,-63.46,-1.10,-17.27,-7.91,-53.20,11311.33,0.37,-0.09,-1.01,6.50,-0.23,42.79,,,,,,,,2.10,-2.06,
BalanceNoncurrentBorrowings_sq,,,,,-2.23,,,,-6.67,,-100.00,-22.42,-0.21,,-100.00,-7.38,-7.70,-2.25,-100.00,-8.02,-6.40,-10.88,-100.00,,-4.26,-7.43,-8.16,-14.43,-2.94,-13.24,-2.98,-10.56,-0.29,0.23,-2.04,-10.93,-1.33,-1.83,-1.93,,,,,,,,-5.93,-7.30,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754000,,,1818000,1668000,1569000,1648000,1428000,1261000,1167000,1583000,1906000,2238000,2300000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.22,,,-21.45,-24.40,-25.62,-3.94,33.47,77.48,97.09
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.22,,,-20.34,-24.40,-12.30,-11.21,5.03,-5.72,-7.81
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,-8.25,-5.94,5.04,-13.35,-11.69,-7.45,35.65,20.40,17.42,2.77
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.42,,,2.25,-5.94,2.49,-6.92,-5.85,-5.36,0.73,-3.48,-0.97,-10.48
BalanceNoncurrentOtherLiabilities,165000,,204000,654000,531000,,,1173000,1247000,1776000,1489000,1666000,1480000,1480000,1598000,1715000,1863000,1894000,1816000,2757000,2872000,4753000,,4923000,4766000,5425000,5594000,5723000,5973000,6350000,6658000,6589000,7152000,8018000,5418000,3049000,5381000,8591000,8170000,2597000,2147000,2177000,3705000,1580000,1370000,1080000,870000,655000,621000
BalanceNoncurrentOtherLiabilities_yy,,,,,221.82,,-100.00,79.36,134.84,,,42.03,18.68,-16.67,7.32,2.94,25.88,27.97,13.64,60.76,54.16,150.95,-100.00,78.56,65.95,14.14,,16.25,25.33,17.05,19.02,15.13,19.74,26.27,-18.62,-53.73,-24.76,7.15,50.79,-14.82,-60.10,-74.66,-54.65,-39.16,-36.19,-50.39,-76.52,-58.54,-54.67
BalanceNoncurrentOtherLiabilities_sy,,,,,11.46,,-100.00,-4.91,-0.09,,,10.79,15.43,5.23,1117.69,0.05,-9.85,-8.71,44.75,4.22,10.79,-0.45,-64.77,-2.37,-2.12,1.97,,4.04,1.74,-0.68,-2.76,-0.78,,-4.26,4.02,4.18,0.29,6.17,3.67,4.02,7.83,9.31,7.78,9.07,14.50,2.34,1.53,-4.67,-10.86
BalanceNoncurrentOtherLiabilities_qq,,-100.00,,220.59,-18.81,-100.00,,,6.31,42.42,-16.16,11.89,-11.16,,7.97,7.32,8.63,1.66,-4.12,51.82,4.17,65.49,-100.00,,-3.19,13.83,3.12,2.31,4.37,6.31,4.85,-1.04,8.54,12.11,-32.43,-43.72,76.48,59.65,-4.90,-68.21,-17.33,1.40,70.19,-57.35,-13.29,-21.17,-19.44,-24.71,-5.19
BalanceNoncurrentOtherLiabilities_sq,,-6.10,,-5.69,-6.01,-1.40,,,-0.44,3.35,-100.00,11.89,3.35,,-100.00,4.46,-0.85,0.55,-100.00,-5.33,-0.50,0.06,-100.00,,-0.36,0.64,0.42,-0.84,-1.02,1.75,-0.90,-0.76,,2.10,1.40,4.71,0.10,1.46,2.49,-1.09,0.36,5.97,2.56,2.82,2.26,-1.27,-1.09,-1.51,-3.00
BalanceCurrentLiabilities,34167000,,50374000,61118000,52358000,,,92765000,115936000,145973000,165142000,187811000,140037000,140037000,177266000,171268000,166483000,208674000,180547000,185979000,175326000,209065000,,215819000,180762000,226403000,268727000,253939000,270346000,314054000,319987000,307190000,272160000,315301000,321272000,365370000,355792000,379892000,362248000,331267000,347724000,362218000,374016000,356597000,412367000,367033000,398297000,327877000,335949000
BalanceCurrentLiabilities_yy,,,,,53.24,,-100.00,51.78,121.43,,,102.46,20.79,-4.07,7.34,-8.81,18.89,49.01,1.85,8.59,5.31,0.19,-100.00,16.04,3.10,8.29,,17.66,49.56,38.71,19.08,20.97,0.67,0.40,0.40,18.94,30.73,20.49,12.75,-9.33,-2.27,-4.65,3.25,7.65,18.59,1.33,6.49,-8.05,-18.53
BalanceCurrentLiabilities_sy,,,,,51.08,,20.71,29.04,59.94,,,50.34,33.01,-4.07,5.03,6.97,11.34,-7.34,-0.66,-4.77,5.31,0.19,-15.01,15.94,13.04,12.03,,7.17,10.13,11.88,1.17,-2.26,1.20,0.78,25.23,23.44,22.48,16.38,0.70,-3.49,-2.27,12.29,19.37,14.52,13.81,8.53,6.49,14.70,17.58
BalanceCurrentLiabilities_qq,,-100.00,,21.33,-14.33,-100.00,,,24.98,25.91,13.13,13.73,-25.44,,26.59,-3.38,-2.79,25.34,-13.48,3.01,-5.73,19.24,-100.00,,-16.24,25.25,18.69,-5.50,6.46,16.17,1.89,-4.00,-11.40,15.85,1.89,13.73,-2.62,6.77,-4.64,-8.55,4.97,4.17,3.26,-4.66,15.64,-10.99,8.52,-17.68,2.46
BalanceCurrentLiabilities_sq,,0.56,,33.26,0.94,-2.79,,,7.37,-1.25,-100.00,11.66,3.52,,-100.00,13.00,-4.92,-0.13,-100.00,9.57,1.65,-1.68,-100.00,,-4.02,1.12,1.97,1.20,-1.59,2.67,-2.73,0.22,3.86,10.28,1.36,6.70,2.37,-0.96,-2.37,-0.40,4.82,8.09,3.42,0.63,-1.27,3.33,4.29,2.93,2.03
BalanceCurrentTradePayablesv,33820000,,43454000,50562000,38547000,,,71145000,58609000,110604000,141593000,149442000,95372000,95372000,146955000,119885000,118842000,162725000,126138000,128122000,122571000,138409000,,136227000,133016000,162303000,194864000,172952000,186450000,236121000,250363000,216368000,205762000,251855000,264772000,285880000,269582000,313929000,336232000,273189000,293292000,317974000,332262000,303795000,353768000,309289000,343979000,267483000,269933000
BalanceCurrentTradePayablesv_yy,,,,,13.98,,-100.00,40.71,52.05,,,110.05,62.73,-13.77,3.79,-19.78,24.61,70.62,-14.17,6.87,3.14,-14.94,-100.00,6.33,8.52,17.26,,26.96,40.17,45.48,28.48,25.10,10.36,6.66,5.76,32.13,31.02,24.65,26.99,-4.44,8.80,1.29,-1.18,11.20,20.62,-2.73,3.53,-11.95,-23.70
BalanceCurrentTradePayablesv_sy,,,,,55.02,,19.04,41.54,48.61,,,51.39,35.07,11.52,9.45,11.04,20.01,17.34,-8.62,6.09,3.28,-7.35,-50.91,28.38,27.35,18.50,,6.25,6.67,1.22,-6.73,2.76,0.05,6.66,9.42,13.14,15.53,5.86,5.19,5.96,-5.99,8.51,7.38,18.24,30.21,16.01,19.06,19.05,9.20
BalanceCurrentTradePayablesv_qq,,-100.00,,16.36,-23.76,-100.00,,,-17.62,88.72,28.02,5.54,-36.18,,54.09,-18.42,-0.87,36.93,-22.48,1.57,-4.33,12.92,-100.00,,-2.36,22.02,20.06,-11.24,7.80,26.64,6.03,-13.58,-4.90,22.40,5.13,7.97,-5.70,16.45,7.10,-18.75,7.36,8.42,4.49,-8.57,16.45,-12.57,11.22,-22.24,0.92
BalanceCurrentTradePayablesv_sq,,-5.41,,23.80,18.41,4.69,,,15.11,8.13,-100.00,10.90,2.15,,-100.00,26.46,-3.24,,-100.00,1.57,-4.14,1.84,-100.00,,-2.92,-12.43,6.98,-11.24,-1.52,-9.11,2.32,5.25,1.32,12.56,,7.70,-3.59,9.88,-2.82,-2.51,-7.24,8.35,7.41,15.59,-0.03,3.82,11.22,6.17,-4.10
BalanceCurrentBorrowings,,,5037000,3845000,7908000,,,7458000,28608000,34263000,22934000,33670000,42527000,42527000,27152000,46528000,40156000,38863000,45789000,51166000,47718000,64599000,,71441000,41263000,58017000,66481000,73993000,76721000,71359000,61966000,81835000,58955000,56251000,44611000,67761000,72541000,55121000,11461000,45254000,42392000,34237000,26510000,39226000,46150000,46151000,39302000,48002000,54740000
BalanceCurrentBorrowings_yy,,,,,,,-100.00,93.97,261.76,,,351.46,48.65,24.12,18.39,38.19,-5.58,-8.62,68.64,9.97,18.83,66.22,-100.00,39.63,-13.53,-10.19,,3.57,85.93,23.00,-6.79,10.60,-23.16,-21.17,-28.01,-17.20,23.04,-2.01,-74.31,-33.22,-41.56,-37.89,131.31,-13.32,8.86,34.80,48.25,22.37,18.61
BalanceCurrentBorrowings_sy,,,,,,,-37.28,-0.99,63.17,,,285.71,26.69,6.61,-31.04,-57.77,-31.11,-8.62,68.64,12.58,16.09,7.56,-52.44,8.60,7.69,52.62,,3.57,-22.66,15.85,-6.79,-16.66,33.82,-9.34,27.61,32.70,25.07,10.15,23.28,11.06,0.30,12.26,19.49,8.74,7.38,-0.91,-9.01,5.84,18.61
BalanceCurrentBorrowings_qq,,,,-23.66,105.67,-100.00,,,283.59,19.77,-33.06,46.81,26.31,,-36.15,71.36,-13.69,-3.22,17.82,11.74,-6.74,35.38,-100.00,,-42.24,40.60,14.59,11.30,3.69,-6.99,-13.16,32.06,-27.96,-4.59,-20.69,51.89,7.05,-24.01,-79.21,294.85,-6.32,-19.24,-22.57,47.97,17.65,,-14.84,22.14,14.04
BalanceCurrentBorrowings_sq,,,,-9.44,-5.29,-9.96,,,17.73,7.26,-100.00,8.71,2.04,,-100.00,33.08,-2.86,-0.52,-100.00,11.74,-7.10,-0.13,-100.00,,-0.54,-9.00,2.48,0.02,3.69,-7.32,-5.94,-10.89,7.62,-8.14,-3.11,11.94,27.02,-3.43,-5.68,-5.62,26.72,-3.03,3.38,-37.45,25.12,,-2.34,-9.93,25.61
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
