,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets_sq,,,-18.73,3122.79,-51.15,,-39.10,34.10,-100.00,,-46.72,-20.11,66.15,-13.14,95.94,-59.36,121.98,-29.05,126.34,-32.42,-34.73,-28.86,214.27,-13.66,-8.69,-53.77,156.81,-19.34,11.01,-48.82,113.71,-21.89,-17.10,12.90,45.94,,,8.36,44.78,-15.12,4.08,-5.33,105.97,-28.36
BalanceAssetsForSale,,7000,7000,7000,,7000,0,556000,,613000,251000,251000,229000,125000,125000,132000,139000,125000,125000,125000,125000,347000,307000,299000,792000,792000,299000,299000,282000,107000,107000,107000,121000,3123000,3133000,340000,340000,691000,691000,3148000,4797000,10555000,11102000,10970000
BalanceAssetsForSale_yy,,,,,,,-100.00,7842.86,,8657.14,,-54.86,,-79.61,-50.20,-47.41,-39.30,,,-5.30,-10.07,177.60,145.60,139.20,533.60,128.24,-2.61,,-64.39,-86.49,-64.21,-64.21,-57.09,2818.69,2828.04,217.76,180.99,-77.87,-77.94,825.88,1310.88,1427.50,1506.66,248.48
BalanceAssetsForSale_sy,,,,,,,-60.01,3925.92,,4278.93,,-54.86,,25692.19,27819.40,-33.33,,,,-5.30,-10.07,136.84,158.83,137.17,135.35,,-51.14,,-64.39,-26.37,377.54,-17.27,-13.71,1406.04,1414.02,108.88,1.86,-41.20,-88.97,-4.52,-6.27,713.75,717.49,102.85
BalanceAssetsForSale_qq,,,,,-100.00,,-100.00,,-100.00,,-59.05,,-8.76,-45.41,,5.60,5.30,-10.07,,,,177.60,-11.53,-2.61,164.88,,-62.25,,-5.69,-62.06,,,13.08,2480.99,0.32,-89.15,,103.24,,355.57,52.38,120.03,5.18,-1.19
BalanceAssetsForSale_sq,,,,,-58.45,,-43.66,,-100.00,,-29.52,,-15.24,,,-85.93,5.30,-10.07,,,,177.60,4.11,-2.61,-38.30,,-74.33,,-2.84,-11.62,,,6.54,,0.16,-44.58,,-6.27,,177.78,,58.34,4.53,-2.10
BalanceTotalAssets,,1256519000,1264807000,1568996000,,1604246000,1624119000,1614381000,,1581318000,1621244000,1659901000,1682730000,3246701000,3316856000,3853872000,5114000000,4946229000,5119187000,5087546000,5340472000,5357041000,8725210000,9064802000,9330023000,9950773000,9892101000,9667118000,9757446000,9948332000,10187708000,10199880000,10453562000,10495074000,11147688000,10951807000,11084140000,10993595000,11341997000,11158668000,11209758000,11738044000,11939030000,11953447000
BalanceTotalAssets_yy,,,,,,27.67,28.41,2.89,,-1.43,-0.18,2.82,,105.32,104.59,132.17,203.91,52.35,54.34,32.01,4.43,8.31,70.44,78.18,74.70,85.75,13.37,6.64,4.58,-0.02,2.99,5.51,7.13,5.50,9.42,7.37,6.03,4.75,1.74,1.89,1.13,6.77,5.26,7.12
BalanceTotalAssets_sy,,,,,,19.55,10.07,-5.90,,-6.93,-11.64,-6.66,,12.86,17.82,18.04,22.90,23.20,23.11,20.32,5.86,1.98,4.76,1.93,12.63,12.67,13.37,6.64,5.16,4.03,4.80,7.15,7.13,5.50,8.84,6.28,9.10,5.66,3.80,4.50,8.14,6.83,8.50,8.22
BalanceTotalAssets_qq,,,0.66,24.05,-100.00,,1.24,-0.60,-100.00,,2.52,2.38,1.38,92.94,2.16,16.19,32.70,-3.28,3.50,-0.62,4.97,0.31,62.87,3.89,2.93,6.65,-0.59,-2.27,0.93,1.96,2.41,0.12,2.49,0.40,6.22,-1.76,1.21,-0.82,3.17,-1.62,0.46,4.71,1.71,0.12
BalanceTotalAssets_sq,,,1.76,9.72,3.39,,-3.60,-3.73,-6.26,,0.93,2.46,-0.37,6.96,2.79,3.74,8.36,1.22,2.93,-1.22,-3.29,2.15,1.65,0.94,0.52,6.65,-0.59,0.12,2.15,3.74,0.14,0.76,2.14,0.45,2.78,0.62,2.74,0.62,1.92,-0.44,2.32,3.69,1.50,0.98
BalanceCapital,,806721000,848463000,1135951000,,1153865000,1172668000,1136179000,,1111132000,1124372000,1142370000,1153878000,1502176000,1579671000,1632788000,2335213000,2750470000,2908797000,2999804000,3032553000,3076620000,5332769000,5625035000,5619491000,5562734000,5699493000,5743790000,5746003000,5759039000,6029615000,6160392000,6235283000,6285695000,6644682000,6591318000,6593195000,6462698000,6781314000,6749530000,6811077000,6855759000,7017393000,6811345000
BalanceCapital_yy,,,,,,43.03,38.21,0.02,,-3.70,-4.12,0.54,,35.19,40.49,42.93,102.38,83.10,84.14,83.72,29.86,11.86,83.33,87.51,85.31,80.81,6.88,2.11,2.25,3.53,5.79,7.25,8.52,9.14,10.20,7.00,5.74,2.82,2.06,2.40,3.30,6.08,3.48,0.92
BalanceCapital_sy,,,,,,8.86,-27.37,-28.71,,-5.10,-4.12,-12.57,,10.44,32.92,37.60,59.64,58.41,34.71,27.23,19.55,11.86,9.41,4.11,1.52,2.88,1.81,1.48,2.25,9.14,17.32,8.01,9.03,9.14,10.38,10.84,10.07,10.35,9.76,6.53,2.86,5.22,3.98,2.46
BalanceCapital_qq,,,5.17,33.88,-100.00,,1.63,-3.11,-100.00,,1.19,1.60,1.01,30.18,5.16,3.36,43.02,17.78,5.76,3.13,1.09,1.45,73.33,5.48,-0.10,-1.01,2.46,0.78,0.04,0.23,4.70,2.17,1.22,0.81,5.71,-0.80,0.03,-1.98,4.93,-0.47,0.91,0.66,2.36,-2.94
BalanceCapital_sq,,,6.44,9.92,-0.38,,-10.74,-3.11,-13.06,,0.37,-1.91,0.65,9.67,8.90,3.32,9.28,11.24,4.16,-3.69,2.06,0.76,5.30,-1.66,1.46,2.23,0.82,0.78,2.77,4.14,4.70,-0.88,2.14,5.10,5.13,-1.06,3.26,4.53,4.59,-2.32,2.34,1.34,3.00,-2.78
BalanceShareCapital,,120000000,120000000,195582000,,195582000,195582000,195582000,,195582000,195582000,195582000,195582000,195582000,195582000,195582000,320577000,320577000,320577000,320577000,320577000,320577000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000,495977000
BalanceShareCapital_yy,,,,,,62.98,62.98,,,,,,,,,,63.91,63.91,63.91,63.91,,,54.71,54.71,54.71,54.71,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,-24.35,,,,,,,,,,31.96,31.96,1.52,1.52,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,62.98,-100.00,,,,-100.00,,,,,,,,63.91,,,,,,54.71,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,0,0,209990000,,202120000,200463000,203694000,,206902000,207058000,208497000,206873000,206993000,215969000,206881000,683959000,684525000,679857000,681839000,699996000,716630000,2418402000,2421026000,2419093000,2416935000,2413339000,2415021000,2416151000,2419673000,2412610000,2417042000,2418469000,2418296000,2419570000,2416185000,2420298000,2413484000,2435193000,2429395000,2419549000,2433444000,2430090000,2418025000
BalanceReserve_yy,,,,,,,,-3.00,,2.37,3.29,2.36,,0.04,4.30,-0.78,230.62,230.70,214.79,229.58,2.34,4.69,255.72,255.07,245.59,237.26,-0.21,-0.25,-0.12,0.11,-0.03,0.08,0.10,-0.06,0.29,-0.04,0.08,-0.20,0.65,0.55,-0.03,0.83,-0.21,-0.47
BalanceReserve_sy,,,,,,,,-13.70,,3.24,4.11,2.36,,-4.28,2.15,-0.39,110.14,230.63,4.22,4.54,-1.01,0.13,0.86,0.78,0.88,118.31,-0.21,0.38,-0.12,19.44,12.24,13.42,12.97,0.76,1.90,3.48,9.44,-0.10,10.40,2.72,1.20,5.44,5.36,4.32
BalanceReserve_qq,,,,,-100.00,,-0.82,1.61,-100.00,,0.08,0.69,-0.78,0.06,4.34,-4.21,230.61,0.08,-0.68,0.29,2.66,2.38,237.47,0.11,-0.08,-0.09,-0.15,0.07,0.05,0.15,-0.29,0.18,0.06,-0.01,0.05,-0.14,0.17,-0.28,0.90,-0.24,-0.41,0.57,-0.14,-0.50
BalanceReserve_sq,,,,,-0.14,,-5.69,4.11,,,0.04,0.34,-3.58,-1.44,4.34,-0.60,5.34,0.16,-0.46,-0.32,0.04,2.38,0.01,0.39,-0.08,-0.09,-0.14,3.18,1.43,1.48,2.08,1.11,,,0.02,4.36,0.08,-0.14,0.45,4.53,-0.06,0.28,,-0.25
BalanceNonshareCapital,,1390000,1499000,1590000,,1779000,1853000,2009000,,2163000,2199000,1848000,1950000,447926000,480344000,504812000,775490000,402197000,418982000,413674000,422292000,414078000,923170000,568518000,647536000,707820000,723855000,719118000,727825000,729097000,753689000,752037000,763030000,625753000,773843000,763803000,753915000,576774000,621530000,595502000,600822000,587648000,603640000,627704000
BalanceNonshareCapital_yy,,,,,,27.99,23.62,26.35,,21.59,18.67,-8.01,,20608.55,21743.75,27216.67,39668.72,-10.21,-12.77,-18.05,-45.55,2.95,120.34,37.43,53.34,70.94,-21.59,26.49,12.40,3.01,4.12,4.58,4.84,-14.17,2.67,1.56,-1.19,-7.83,-19.68,-22.03,-20.31,1.89,-2.88,5.41
BalanceNonshareCapital_sy,,,,,,12.46,22.35,26.35,,-12.58,-12.61,-13.10,,437.36,49.10,28.28,484.83,-1.85,3.52,-17.70,-31.56,-28.21,-28.09,-20.07,27.41,35.61,-19.64,6.32,4.58,0.55,-1.56,4.58,4.84,-3.06,3.62,-0.25,1.02,-1.35,-4.57,-7.62,-4.24,3.90,7.45,10.82
BalanceNonshareCapital_qq,,,7.84,6.07,-100.00,,4.16,8.42,-100.00,,1.66,-15.96,5.52,22870.56,7.24,5.09,53.62,-48.14,4.17,-1.27,2.08,-1.95,122.95,-38.42,13.90,9.31,2.27,-0.65,1.21,0.17,3.37,-0.22,1.46,-17.99,23.67,-1.30,-1.29,-23.50,7.76,-4.19,0.89,-2.19,2.72,3.99
BalanceNonshareCapital_sq,,,4.01,2.77,4.31,,4.16,-1.38,-5.64,,1.22,-9.21,-1.66,462.96,1.63,-11.22,27.75,-23.77,3.24,-17.46,1.06,-1.32,2.17,-7.76,1.19,-1.86,2.16,-0.65,3.05,1.81,4.87,-7.86,1.32,-21.14,15.20,-2.68,-0.62,-8.44,8.76,-5.72,-3.17,0.04,6.14,-4.52
BalanceNoncurrentLiabilities,,235387000,224684000,226352000,,226052000,223759000,214203000,,199778000,210799000,229172000,220801000,366989000,552590000,610111000,713002000,639017000,674515000,649417000,723562000,718725000,923569000,1189934000,1174781000,1401957000,1379163000,1362167000,1305003000,1195845000,1214334000,1583201000,1725884000,1727659000,1835136000,1848551000,1966312000,2103324000,2180237000,2209913000,2215424000,2336621000,2258822000,2360660000
BalanceNoncurrentLiabilities_yy,,,,,,-3.97,-0.41,-5.37,,-11.62,-5.79,6.99,,83.70,162.14,166.22,222.92,74.12,22.06,6.44,1.48,12.47,36.92,83.23,62.36,95.06,49.33,14.47,11.08,-14.70,-11.95,16.23,32.25,44.47,51.12,16.76,13.93,21.74,18.81,19.55,12.67,11.09,3.60,6.82
BalanceNoncurrentLiabilities_sy,,,,,,5.23,-10.54,-1.14,,1.64,-1.38,6.99,,5.50,40.52,30.76,55.20,59.85,31.50,32.46,17.73,12.47,17.21,47.21,36.64,-1.12,-5.83,-19.43,-21.10,4.19,-11.95,17.48,5.00,13.44,8.90,0.61,-0.51,4.32,2.15,10.98,16.10,9.90,9.90,6.74
BalanceNoncurrentLiabilities_qq,,,-4.55,0.74,-100.00,,-1.01,-4.27,-100.00,,5.52,8.72,-3.65,66.21,50.57,10.41,16.86,-10.38,5.56,-3.72,11.42,-0.67,28.50,28.84,-1.27,19.34,-1.63,-1.23,-4.20,-8.36,1.55,30.38,9.01,0.10,6.22,0.73,6.37,6.97,3.66,1.36,0.25,5.47,-3.33,4.51
BalanceNoncurrentLiabilities_sq,,,3.09,-2.03,0.30,,-2.62,-4.27,-7.25,,-1.32,3.04,-1.80,3.40,28.23,-3.39,8.42,-2.30,5.56,-3.72,-0.44,1.80,0.08,1.60,-2.20,-2.34,-1.13,-4.95,10.26,-1.07,-0.60,5.28,0.02,-1.56,0.54,0.22,0.39,0.67,-1.26,5.92,2.48,1.92,-0.08,8.55
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972000,412000,920000,860000,1082000,1224000,1259000,1359000,4456000,1748000,5511000
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32,197.09,36.85,58.02,311.83,42.81,337.73
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32,79.11,-38.77,-39.81,311.83,42.81,337.73
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.61,123.30,-6.52,25.81,13.12,2.86,7.94,227.89,-60.77,215.27
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.61,61.92,-5.49,3.73,-12.22,2.86,7.94,227.89,-5.99,14.24
BalanceNoncurrentBorrowings,,30075000,37722000,40006000,,50223000,48875000,42081000,,31119000,44066000,42495000,37090000,40530000,193528000,204716000,172710000,250049000,283508000,254169000,323414000,307611000,351643000,565254000,515252000,657206000,625816000,576262000,571986000,497137000,501422000,871820000,1000485000,1063562000,1085901000,1087784000,1201774000,1415219000,1478152000,1505479000,1522167000,1604471000,1519933000,1563330000
BalanceNoncurrentBorrowings_yy,,,,,,66.99,29.57,5.19,,-38.04,-9.84,0.98,,30.24,339.18,381.74,365.65,516.95,46.49,24.16,87.26,23.02,24.03,122.39,59.32,113.65,77.97,1.95,11.01,-24.36,-19.88,51.29,74.91,113.94,116.56,24.77,20.12,33.06,36.12,38.40,26.66,13.37,2.83,3.84
BalanceNoncurrentBorrowings_sy,,,,,,-3.02,6.65,5.19,,62.60,74.51,0.98,,27.77,92.44,147.31,233.73,915.63,1070.96,807.33,129.08,23.02,24.03,62.52,15.93,-2.70,-0.38,-22.80,-12.44,8.06,3.77,35.67,26.43,27.06,0.79,-5.45,-2.68,-10.84,-11.53,11.66,8.16,-12.88,0.92,-5.40
BalanceNoncurrentBorrowings_qq,,,25.43,6.05,-100.00,,-2.68,-13.90,-100.00,,41.60,-3.57,-12.72,9.27,377.49,5.78,-15.63,44.78,13.38,-10.35,27.24,-4.89,14.31,60.75,-8.85,27.55,-4.78,-7.92,-0.74,-13.09,0.86,73.87,14.76,6.30,2.10,0.17,10.48,17.76,4.45,1.85,1.11,5.41,-5.27,2.86
BalanceNoncurrentBorrowings_sq,,,17.63,6.05,-1.81,,-2.58,-6.73,-6.91,,9.96,2.45,-5.70,3.30,72.50,0.74,-4.80,52.26,5.37,-10.35,4.11,-2.66,1.78,1.54,-6.06,-1.14,-1.31,-7.92,21.11,-1.15,-1.28,1.94,-1.30,-1.28,-1.84,-1.34,2.36,-10.46,-1.94,6.02,2.16,-17.38,0.10,11.78
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,205312000,186962000,186346000,,175829000,174884000,172122000,,168659000,166733000,186677000,183711000,326459000,359062000,405395000,540292000,388968000,391007000,395248000,400148000,411114000,571926000,624680000,659529000,744751000,753347000,785905000,733017000,698708000,712912000,711381000,725399000,663125000,748823000,759847000,763678000,687023000,700861000,703175000,691898000,727694000,737141000,791819000
BalanceNoncurrentOtherLiabilities_yy,,,,,,-14.36,-6.46,-7.63,,-4.08,-4.66,8.46,,93.56,115.35,117.16,194.10,19.15,8.90,-2.50,-25.94,5.69,46.27,58.05,64.82,81.15,31.72,25.81,11.14,-6.18,-5.37,-9.48,-1.04,-5.09,5.04,6.81,5.28,3.60,-6.40,-7.46,-9.40,5.92,5.18,12.61
BalanceNoncurrentOtherLiabilities_sy,,,,,,12.74,2.48,-6.70,,-13.32,-22.57,-8.06,,26.00,33.96,5.31,20.15,13.81,9.06,11.42,-4.98,5.69,8.32,6.51,16.42,14.50,10.97,13.41,9.57,0.39,3.59,5.61,6.15,-0.46,4.65,3.90,4.00,-3.92,-7.12,-6.64,-3.86,4.96,-0.23,4.52
BalanceNoncurrentOtherLiabilities_qq,,,-8.94,-0.33,-100.00,,-0.54,-1.58,-100.00,,-1.14,11.96,-1.59,77.70,9.99,12.90,33.28,-28.01,0.52,1.08,1.24,2.74,39.12,9.22,5.58,12.92,1.15,4.32,-6.73,-4.68,2.03,-0.21,1.97,-8.58,12.92,1.47,0.50,-10.04,2.01,0.33,-1.60,5.17,1.30,7.42
BalanceNoncurrentOtherLiabilities_sq,,,-8.74,8.54,-0.74,,-2.86,-7.46,-7.68,,-3.72,5.12,-0.80,22.94,2.78,-3.70,15.52,-14.64,1.16,1.08,0.48,0.77,-0.31,0.77,2.92,8.77,0.39,1.55,-0.81,5.81,-0.40,1.89,0.20,-1.82,-0.78,1.03,-0.89,-6.93,0.58,0.82,0.01,-2.22,0.16,5.40
BalanceCurrentLiabilities,,213021000,190161000,205103000,,222550000,225839000,261990000,,268245000,283874000,286511000,306101000,929610000,704251000,1106161000,1290295000,1154545000,1116893000,1024651000,1162065000,1147618000,1545702000,1681315000,1888215000,2278262000,2089590000,1842043000,1978615000,2264351000,2190070000,1704250000,1729365000,1855967000,1894027000,1748135000,1770718000,1850799000,1758916000,1603723000,1582435000,1958016000,2059175000,2153738000
BalanceCurrentLiabilities_yy,,,,,,4.47,18.76,27.74,,20.53,25.70,9.36,,246.55,148.09,286.08,321.53,24.20,58.59,-7.37,-9.94,-0.60,38.39,64.09,62.49,98.52,35.19,9.56,4.79,-0.61,4.81,-7.48,-12.60,-18.04,-13.52,2.58,2.39,-0.28,-7.13,-8.26,-10.63,5.79,17.07,34.30
BalanceCurrentLiabilities_sy,,,,,,27.61,43.41,21.84,,-13.74,-21.59,9.36,,29.69,28.22,28.78,19.49,10.82,46.76,9.76,-9.86,-9.58,-6.33,5.42,48.68,19.45,11.77,32.94,0.79,7.47,3.07,-7.48,-3.76,2.28,13.31,3.33,5.50,7.51,4.52,4.08,5.31,11.68,16.86,30.46
BalanceCurrentLiabilities_qq,,,-10.73,7.86,-100.00,,1.48,16.01,-100.00,,5.83,0.93,6.84,203.69,-24.24,57.07,16.65,-10.52,-3.26,-8.26,13.41,-1.24,34.69,8.77,12.31,20.66,-8.28,-11.85,7.41,14.44,-3.28,-22.18,1.47,7.32,2.05,-7.70,1.29,4.52,-4.96,-8.82,-1.33,23.73,5.17,4.59
BalanceCurrentLiabilities_sq,,,-5.74,9.50,9.84,,1.91,-22.29,-3.70,,2.13,7.36,5.56,13.53,-16.86,17.54,15.54,-0.46,-3.26,-0.49,-1.81,6.66,0.68,2.06,2.94,11.78,-7.83,22.06,1.00,5.68,-5.74,6.20,2.46,3.24,-0.89,0.86,0.81,6.98,-1.90,0.42,3.49,17.11,-4.30,10.02
BalanceCurrentTradePayablesv,,196604000,161819000,181388000,,161294000,170137000,177800000,,143372000,155782000,170482000,205741000,591233000,501891000,442133000,769493000,754181000,781175000,743034000,823644000,697317000,1119871000,1142892000,1179263000,1313547000,1210640000,1159175000,1276583000,1425553000,1340919000,1223367000,1244816000,1576538000,1447138000,1316411000,1289736000,1595231000,1437889000,1347722000,1354701000,1769199000,1610133000,1826932000
BalanceCurrentTradePayablesv_yy,,,,,,-17.96,5.14,-1.98,,-11.11,-8.44,-4.12,,312.38,222.18,159.34,274.01,27.56,55.65,68.06,7.04,-7.54,43.36,53.81,43.18,88.37,8.11,1.42,8.25,8.53,10.76,5.54,-2.49,10.59,7.92,7.61,3.61,1.19,-0.64,2.38,5.04,10.91,11.98,35.56
BalanceCurrentTradePayablesv_sy,,,,,,-7.24,12.98,-6.74,,4.94,-8.44,4.19,,23.77,28.62,29.54,19.93,16.37,18.22,31.08,3.65,-7.99,14.36,-5.66,26.21,21.04,1.33,3.00,8.25,19.36,2.53,5.54,-7.05,-2.26,2.98,-8.56,14.00,4.09,0.61,12.17,3.26,20.28,13.58,27.20
BalanceCurrentTradePayablesv_qq,,,-17.69,12.09,-100.00,,5.48,4.50,-100.00,,8.66,9.44,20.68,187.37,-15.11,-11.91,74.04,-1.99,3.58,-4.88,10.85,-15.34,60.60,2.06,3.18,11.39,-7.83,-4.25,10.13,11.67,-5.94,-8.77,1.75,26.65,-8.21,-9.03,-2.03,23.69,-9.86,-6.27,0.52,30.60,-8.99,13.46
BalanceCurrentTradePayablesv_sq,,,-9.25,8.58,1.55,,4.88,-8.24,-8.45,,-0.21,7.64,-0.84,11.87,-11.34,-8.96,8.30,-0.82,-0.10,-0.52,-7.90,-13.67,24.96,1.73,-9.54,-5.48,4.61,11.82,10.13,11.67,-11.31,3.37,0.92,7.32,-4.54,3.43,7.57,12.57,-6.99,4.90,3.14,29.52,-11.52,12.02
BalanceCurrentBorrowings,,6277000,10816000,12265000,,47406000,44100000,68745000,,111283000,108134000,102284000,77214000,286840000,130304000,598409000,390051000,235552000,157027000,96901000,159952000,264806000,224147000,301879000,459213000,683108000,548452000,457136000,463710000,588634000,602237000,192699000,177408000,175552000,252342000,236077000,333485000,127712000,149156000,125405000,122679000,101693000,225453000,178038000
BalanceCurrentBorrowings_yy,,,,,,655.23,307.73,460.50,,134.74,145.20,48.79,,157.76,20.50,485.05,405.16,-17.88,20.51,-83.81,-58.99,12.42,42.74,211.53,187.09,157.97,144.68,51.43,0.98,-13.83,9.81,-57.85,-61.74,-70.18,-58.10,22.51,87.98,-27.25,-40.89,-46.88,-63.21,-20.37,51.15,41.97
BalanceCurrentBorrowings_sy,,,,,,655.23,307.73,460.50,,54.92,50.81,48.79,,84.85,69.84,27.75,141.37,-13.18,179.26,118.37,7.16,11.14,-16.50,116.24,256.94,15.05,35.43,123.69,-36.58,-24.53,8.00,-34.52,14.28,-0.31,16.42,37.62,8.41,-8.20,32.12,-21.62,-1.09,14.32,51.15,41.97
BalanceCurrentBorrowings_qq,,,72.31,13.40,-100.00,,-6.97,55.88,-100.00,,-2.83,-5.41,-24.51,271.49,-54.57,359.24,-34.82,-39.61,-33.34,-38.29,65.07,65.55,-15.35,34.68,52.12,48.76,-19.71,-16.65,1.44,26.94,2.31,-68.00,-7.94,-1.05,43.74,-6.45,41.26,-61.70,16.79,-15.92,-2.17,-17.11,121.70,-21.03
BalanceCurrentBorrowings_sq,,,1.89,31.80,20.78,,-20.96,40.18,-0.06,,-32.80,54.96,0.81,55.85,-47.83,22.46,33.03,28.92,-13.39,-38.29,32.00,51.52,-0.33,-18.59,129.96,-8.50,-17.84,22.16,-19.68,-3.11,4.62,6.51,4.71,-8.10,24.65,16.27,3.82,-32.72,14.62,-6.82,-0.31,-6.81,35.52,-13.10
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,9768000,17149000,11081000,,13496000,11250000,14529000,,13326000,18813000,12566000,18353000,50742000,71264000,64935000,129120000,163568000,176708000,182959000,176494000,167819000,200009000,202859000,202214000,252750000,298444000,168232000,201528000,244860000,234165000,210651000,257611000,98786000,108675000,138664000,109835000,118024000,84269000,83424000,67293000,81037000,85120000,77126000
BalanceCurrentOtherLiabilities_yy,,,,,,38.17,-34.40,31.12,,-1.26,67.23,-13.51,,280.77,278.80,416.75,603.54,222.35,147.96,181.76,36.69,2.60,13.19,10.88,14.57,50.61,49.22,-17.07,-0.34,-3.12,-21.54,25.21,27.83,-59.66,-53.59,-34.17,-57.36,19.47,-22.46,-39.84,-38.73,-31.34,1.01,-7.55
BalanceCurrentOtherLiabilities_sy,,,,,,122.95,-33.91,-10.72,,-58.34,67.23,-25.81,,81.41,114.71,148.83,123.72,3.62,-7.80,-14.68,-38.04,2.60,12.56,52.87,59.47,42.96,49.22,-14.48,-0.34,9.58,10.00,40.47,36.37,33.90,20.84,-3.42,-5.74,32.06,-0.94,-5.42,-16.80,-12.82,-6.04,4.58
BalanceCurrentOtherLiabilities_qq,,,75.56,-35.38,-100.00,,-16.64,29.15,-100.00,,41.18,-33.21,46.05,176.48,40.44,-8.88,98.84,26.68,8.03,3.54,-3.53,-4.92,19.18,1.42,-0.32,24.99,18.08,-43.63,19.79,21.50,-4.37,-10.04,22.29,-61.65,10.01,27.60,-20.79,7.46,-28.60,-1.00,-19.34,20.42,5.04,-9.39
