,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceShareCapital_qq,,,,,51.09,,-100.00,,,,-100.00,,-100.00,,-100.00,,,,-100.00,,,,-100.00,,18.03,,,,,,57.30,,,,,31.57,,,,,,9.23,,,,
BalanceShareCapital_sq,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,,,0,20901000,20902000,,20902000,20902000,20902000,,20902000,,24756000,,16964000,20902000,21119000,,16857000,20902000,22288000,,26320000,24554000,33360000,33500000,24488000,24488000,25874000,45413000,38894000,38894000,40280000,38895000,57342000,57342000,57499000,57498000,53125000,57199000,64540000,64540000,64854000,64854000,64854000
BalanceReserve_yy,,,,,,,,,,,,,-100.00,18.44,,-18.84,,-14.69,,-0.63,,5.54,,56.14,17.47,49.68,,-6.96,-0.27,-22.44,35.56,58.83,58.83,55.68,-14.35,47.43,47.43,42.75,47.83,-7.35,-0.25,12.25,12.25,22.08,13.38,0.49
BalanceReserve_sy,,,,,,,,,,,,,14.72,11.94,,5.44,,3.48,,0.76,,6.39,,7.38,7.68,5.75,,4.59,6.14,5.36,6.06,8.43,5.66,3.57,3.74,6.73,5.69,3.28,4.21,3.97,4.57,4.96,4.12,3.29,3.50,2.05
BalanceReserve_qq,,,,,,,-100.00,,,,-100.00,,-100.00,,-100.00,,23.21,1.04,-100.00,,24.00,6.63,-100.00,,-6.71,35.86,0.42,-26.90,,5.66,75.52,-14.35,,3.56,-3.44,47.43,,0.27,,-7.61,7.67,12.83,,0.49,,
BalanceReserve_sq,,,,,,,-100.00,,,,-100.00,,0.09,,-100.00,,-0.02,2.22,-100.00,,,7.00,,,,4.99,,,,4.65,,-0.01,,4.46,,-0.04,,1.97,,0.02,,2.37,,0.01,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,3938000,,3975000,,4045000,3922000,4053000,,2233000,2265000,2361000,2355000,,2267000,2705000,,,2018000,2195000,2289000,,,4944000,4866000,3615000,,3596000,5301000,-1343000,-1608000,-2894000
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,2.72,,1.96,,-44.80,-42.25,-41.75,,-100.00,0.09,14.57,-100.00,,-10.98,-18.85,,,-100.00,125.24,112.58,,,-27.27,8.94,-137.15,,-180.48
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,-5.94,,-2.35,,6.72,15.26,-5.70,,-0.20,-4.18,2.48,-2.97,,-5.72,,,,9.34,4.73,2.94,,,-32.54,-23.80,-1.12,,-1.83
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,-100.00,,-100.00,,-3.04,3.34,-100.00,,1.43,4.24,-0.25,-100.00,,19.32,-100.00,,,8.77,4.28,-100.00,,,-1.58,-25.71,-100.00,,47.41,-125.33,-19.73,-79.98
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,0.50,,-100.00,,0.86,-3.56,0.87,,2.97,0.40,0.54,-2.74,,2.72,1.96,,,7.03,0.74,2.43,,,-4.10,-4.61,-3.24,,,,0.40,6.44
BalanceNoncurrentLiabilities,,,,10517000,11269000,11240000,,10106000,10239000,9753000,,9599000,,8477000,,19036000,18493000,23660000,,23762000,23760000,20134000,,20075000,19994000,16367000,16304000,22074000,20828000,23540000,33791000,27275000,29900000,36722000,39715000,36173000,43393000,45094000,47929000,28298000,42872000,39752000,53334000,44116000,43611000,41970000
BalanceNoncurrentLiabilities_yy,,,,,,,,-3.91,-9.14,-13.23,,-5.02,-100.00,-13.08,,98.31,,179.11,,24.83,28.48,-14.90,,-15.52,-15.85,-18.71,,9.96,4.17,43.83,107.26,23.56,43.56,56.00,17.53,32.62,45.13,22.80,20.68,-21.77,-1.20,-11.85,11.28,55.90,1.72,5.58
BalanceNoncurrentLiabilities_sy,,,,,,,,-3.91,-5.80,-3.20,,-1.04,-8.46,-6.06,,10.06,,21.58,,17.91,17.51,17.62,,7.63,0.82,0.25,,1.88,-0.49,-1.99,3.55,2.26,6.10,9.52,9.97,8.54,3.35,1.15,1.04,-1.66,-2.48,0.74,-2.26,-11.65,-9.62,-9.44
BalanceNoncurrentLiabilities_qq,,,,,7.15,-0.26,-100.00,,1.32,-4.75,-100.00,,-100.00,,-100.00,,-2.85,27.94,-100.00,,-0.01,-15.26,-100.00,,-0.40,-18.14,-0.38,35.39,-5.64,13.02,43.55,-19.28,9.62,22.82,8.15,-8.92,19.96,3.92,6.29,-40.96,51.50,-7.28,34.17,-17.28,-1.14,-3.76
BalanceNoncurrentLiabilities_sq,,,,,-0.40,1.00,-100.00,,-1.17,-6.14,-100.00,,-2.72,,-100.00,,0.78,5.98,-100.00,,-1.46,3.70,-2.36,,-0.50,-0.39,-4.08,-2.40,-0.79,-0.11,-2.56,1.31,-1.18,5.65,-1.06,-1.03,-2.60,-0.56,-1.77,-2.05,-2.49,-1.52,-3.92,-5.30,-0.90,0.11
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,10082000,,,,4725000,,,,,,,,1916000,,,,5013000,,,,4353000,,,,5894000,9221000,,,7414000
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,-53.13,,,,-100.00,,,,,,,,161.64,,,,-13.17,,,,35.40,,,,25.79
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,-25.62,,,,-100.00,,,,,,,,73.16,,,,6.14,,,,19.44,,,,-40.24
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,56.45,-100.00,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,-100.00,,,,1.82,,,,,,,,-51.59,,,,-60.66,,,,-53.46,,,,-1.34,-47.06,,
BalanceNoncurrentBorrowings,,,,4659000,5914000,5135000,,4248000,4997000,4488000,,2771000,,3287000,,10769000,10254000,5077000,,9591000,15273000,4190000,,7592000,10424000,3143000,6860000,13067000,13234000,12690000,26218000,15857000,22771000,19044000,32586000,21197000,35917000,24866000,40637000,17383000,35307000,25760000,27544000,35106000,34422000,33806000
BalanceNoncurrentBorrowings_yy,,,,,,,,-8.82,-15.51,-12.60,,-34.77,-100.00,-26.76,,288.63,,54.46,,-10.94,48.95,-17.47,,-20.84,-31.75,-24.99,,72.12,26.96,303.75,282.19,21.35,72.06,50.07,24.29,33.68,57.73,30.57,24.71,-17.99,-1.70,3.60,-32.22,101.96,-2.51,31.23
BalanceNoncurrentBorrowings_sy,,,,,,,,-8.82,-21.76,-12.60,,-22.56,-10.26,-26.76,,-4.04,,30.12,,7.74,32.72,3.76,,-20.84,-22.02,-11.43,,-4.05,-3.81,5.14,9.15,0.45,-16.54,2.74,11.99,6.62,-11.95,-23.55,-22.16,-22.43,-25.53,0.32,-3.46,-31.31,-15.10,-16.66
BalanceNoncurrentBorrowings_qq,,,,,26.94,-13.17,-100.00,,17.63,-10.19,-100.00,,-100.00,,-100.00,,-4.78,-50.49,-100.00,,59.24,-72.57,-100.00,,37.30,-69.85,118.26,90.48,1.28,-4.11,106.60,-39.52,43.60,-16.37,71.11,-34.95,69.44,-30.77,63.42,-57.22,103.11,-27.04,6.93,27.45,-1.95,-1.79
BalanceNoncurrentBorrowings_sq,,,,,-4.72,-17.86,-100.00,,4.48,-6.64,-100.00,,-5.34,,-100.00,,-4.78,-6.78,-100.00,,-4.76,-13.72,-11.73,,-1.97,-5.84,-5.16,-8.23,-1.78,-2.70,-7.10,-12.97,-9.55,3.47,0.13,-14.28,-9.25,-7.40,-8.33,-13.86,-8.53,-4.41,-6.43,-13.57,-3.07,-5.16
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,,,5858000,5355000,6105000,,5858000,5242000,5265000,,6828000,,5190000,,8267000,8239000,8501000,,14171000,8487000,11219000,,12483000,9570000,13224000,9444000,9007000,7594000,8934000,7573000,11418000,7129000,12665000,7129000,14976000,7476000,15875000,7292000,10915000,7565000,8098000,16569000,9010000,9189000,750000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,,-2.11,-13.76,,16.56,-100.00,-1.42,,21.07,,63.80,,71.42,3.01,31.97,,-11.91,12.76,17.87,,-27.85,-20.65,-32.44,-19.81,26.77,-6.12,41.76,-5.86,31.16,4.87,25.35,2.29,-27.12,1.19,-48.99,127.22,-17.45,21.47,-90.74
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,,-0.72,-5.02,,1.71,2.61,11.28,,12.42,,6.64,,5.56,16.14,13.85,,5.81,10.30,6.19,,0.56,2.54,-1.15,0.04,1.62,6.94,4.66,13.34,4.77,6.75,10.43,8.17,5.89,1.64,0.74,-1.33,-5.11,-4.78,-6.94
BalanceNoncurrentOtherLiabilities_qq,,,,,-8.59,14.01,-100.00,,-10.52,0.44,-100.00,,-100.00,,-100.00,,-0.34,3.18,-100.00,,-40.11,32.19,-100.00,,-23.34,38.18,-28.58,-4.63,-15.69,17.65,-15.23,50.77,-37.56,77.65,-43.71,110.07,-50.08,112.35,-54.07,49.68,-30.69,7.05,104.61,-45.62,1.99,-91.84
BalanceNoncurrentOtherLiabilities_sq,,,,,,6.51,-100.00,,2.70,-0.40,-100.00,,0.42,,-100.00,,-0.11,1.76,-100.00,,0.20,2.50,0.04,,-1.16,5.45,-1.80,0.86,-1.14,0.17,-1.56,9.44,-0.26,,-0.96,3.69,-0.61,0.15,-1.77,0.18,-0.26,0.58,-3.02,-0.95,-0.54,
BalanceCurrentLiabilities,,,,47580000,36276000,46636000,,44895000,43747000,33712000,,37700000,,49587000,,53232000,66365000,72576000,,84316000,87158000,98971000,,98587000,94796000,110859000,113584000,109295000,117702000,145521000,152338000,186131000,185057000,143998000,136023000,211062000,197966000,179984000,218860000,270526000,310742000,277139000,262739000,244244000,261873000,357271000
BalanceCurrentLiabilities_yy,,,,,,,,-5.64,20.59,-27.71,,-16.03,-100.00,47.09,,41.20,,46.36,,58.39,31.33,36.37,,16.93,8.76,12.01,,10.86,24.16,31.27,34.12,70.30,57.23,-1.05,-10.71,13.39,6.98,24.99,60.90,28.17,56.97,53.98,20.05,-9.72,-15.73,28.91
BalanceCurrentLiabilities_sy,,,,,,,,10.23,18.42,-3.77,,-14.12,-22.04,7.12,,32.23,,18.74,,23.35,12.11,23.56,,0.98,6.43,1.91,,6.26,12.24,13.30,10.63,1.75,-0.88,10.62,2.28,4.71,6.99,3.99,-0.93,8.17,8.14,5.61,15.74,5.35,5.93,7.42
BalanceCurrentLiabilities_qq,,,,,-23.76,28.56,-100.00,,-2.56,-22.94,-100.00,,-100.00,,-100.00,,24.67,9.36,-100.00,,3.37,13.55,-100.00,,-3.85,16.94,2.46,-3.78,7.69,23.64,4.68,22.18,-0.58,-22.19,-5.54,55.17,-6.20,-9.08,21.60,23.61,14.87,-10.81,-5.20,-7.04,7.22,36.43
BalanceCurrentLiabilities_sq,,,,,-11.10,17.56,-100.00,,-2.88,-7.34,-100.00,,-2.29,,-100.00,,2.64,10.33,-100.00,,-1.54,7.74,-4.23,,-3.85,6.44,5.69,-7.46,5.15,6.60,1.46,-11.20,8.09,5.65,-2.42,-1.00,-1.43,5.66,0.82,3.27,-3.15,7.03,1.94,-1.07,-0.05,6.04
BalanceCurrentTradePayablesv,,,,24567000,31126000,28920000,,22241000,26342000,19935000,,18878000,,31916000,,23072000,32937000,40424000,,49811000,53350000,56909000,,50663000,42605000,47350000,51436000,53549000,60553000,48804000,60410000,84056000,110047000,66672000,69169000,74274000,51258000,45522000,74181000,164679000,191195000,136137000,138637000,120224000,130184000,112602000
BalanceCurrentTradePayablesv_yy,,,,,,,,-9.47,-15.37,-31.07,,-15.12,-100.00,60.10,,22.22,,26.66,,115.89,61.98,40.78,,1.71,-20.14,-16.80,,5.70,42.13,3.07,17.45,56.97,81.74,36.61,14.50,-11.64,-53.42,-31.72,7.25,121.72,273.01,199.06,86.89,-26.99,-31.91,-17.29
BalanceCurrentTradePayablesv_sy,,,,,,,,5.12,-8.96,-17.90,,-2.08,-7.54,17.23,,38.01,,31.20,,22.38,14.74,27.95,,-10.50,13.53,-9.65,,5.70,2.06,8.16,8.64,6.40,6.19,1.78,5.58,-0.46,-0.92,-1.07,1.12,14.06,13.96,11.49,9.88,-0.14,5.98,4.20
BalanceCurrentTradePayablesv_qq,,,,,26.70,-7.09,-100.00,,18.44,-24.32,-100.00,,-100.00,,-100.00,,42.76,22.73,-100.00,,7.10,6.67,-100.00,,-15.91,11.14,8.63,4.11,13.08,-19.40,23.78,39.14,30.92,-39.41,3.75,7.38,-30.99,-11.19,62.96,122.00,16.10,-28.80,1.84,-13.28,8.28,-13.51
BalanceCurrentTradePayablesv_sq,,,,,-8.01,20.06,-100.00,,-9.63,-2.22,-100.00,,-7.46,,-100.00,,2.52,9.32,-100.00,,-0.31,6.67,-4.62,,-4.39,5.82,5.19,0.06,-0.93,8.48,2.46,-6.03,13.78,2.38,-2.79,1.28,0.36,11.08,0.89,13.94,0.99,9.92,1.42,12.02,2.51,5.86
BalanceCurrentBorrowings,,,,20774000,3650000,16902000,,21162000,16070000,12655000,,17659000,,16784000,,28859000,32275000,29411000,,33619000,32922000,38865000,,46810000,51404000,59395000,61178000,55043000,56722000,45837000,49379000,75906000,62250000,73762000,65064000,132316000,142264000,129069000,141454000,102009000,114857000,132510000,118825000,118396000,126050000,233254000
BalanceCurrentBorrowings_yy,,,,,,,,1.87,340.27,-25.13,,-16.55,-100.00,32.63,,63.42,,75.23,,16.49,2.00,32.14,,39.24,56.14,52.82,,17.59,10.35,-22.83,-19.29,37.90,9.75,60.92,31.76,74.32,128.54,74.98,117.41,-22.91,-19.26,2.67,-16.00,16.06,9.75,76.03
BalanceCurrentBorrowings_sy,,,,,,,,-23.74,42.06,-38.84,,-36.33,-34.26,-17.58,,21.44,,9.50,,7.50,1.84,-13.67,,-12.42,13.51,-13.52,,8.27,10.90,4.74,-15.94,-4.13,1.98,15.87,11.10,20.51,21.16,9.35,5.95,8.46,7.83,-4.23,3.02,17.80,-5.31,-2.88
BalanceCurrentBorrowings_qq,,,,,-82.43,363.07,-100.00,,-24.06,-21.25,-100.00,,-100.00,,-100.00,,11.84,-8.87,-100.00,,-2.07,18.05,-100.00,,9.81,15.55,3.00,-10.03,3.05,-19.19,7.73,53.72,-17.99,18.49,-11.79,103.36,7.52,-9.28,9.60,-27.89,12.59,15.37,-10.33,-0.36,6.46,85.05
BalanceCurrentBorrowings_sq,,,,,-9.34,20.06,-100.00,,-4.62,-4.37,-100.00,,-1.68,,-100.00,,-3.79,2.44,-100.00,,-5.62,1.74,1.41,,-6.74,-2.20,8.60,-11.61,-1.13,-1.33,7.73,-15.55,16.64,2.90,5.31,-5.89,-7.61,1.28,-0.83,1.64,-2.22,0.68,3.39,-2.27,-12.92,3.04
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,2239000,1500000,814000,,1492000,1335000,1122000,,1163000,,884000,,1301000,1153000,2735000,,886000,886000,3030000,,1114000,787000,3855000,970000,703000,427000,1972000,427000,3856000,804000,2711000,1741000,3022000,3022000,3975000,1810000,3538000,4050000,6274000,3162000,3495000,3489000,7866000
BalanceCurrentOtherLiabilities_yy,,,,,,,,-33.36,-11.00,37.84,,-22.05,-100.00,-21.21,,11.87,,209.39,,-31.90,-23.16,10.79,,25.73,-11.17,27.23,,-36.89,-45.74,-48.85,-55.98,448.51,88.29,37.47,307.73,-21.63,275.87,46.62,3.96,17.07,34.02,57.84,74.70,-1.22,-13.85,25.37
BalanceCurrentOtherLiabilities_sy,,,,,,,,32.24,79.48,39.70,,-19.19,-11.36,12.75,,9.68,,8.33,,24.02,36.68,19.65,,7.66,21.25,14.80,,-1.09,4.69,5.87,9.53,4.78,12.28,4.86,0.48,0.57,2.93,11.43,5.31,12.17,17.51,10.34,10.98,16.18,10.77,6.75
BalanceCurrentOtherLiabilities_qq,,,,,-33.01,-45.73,-100.00,,-10.52,-15.96,-100.00,,-100.00,,-100.00,,-11.38,137.21,-100.00,,,241.99,-100.00,,-29.35,389.83,-74.84,-27.53,-39.26,361.83,-78.35,803.04,-79.15,237.19,-35.78,73.58,,31.54,-54.47,95.47,14.47,54.91,-49.60,10.53,-0.17,125.45
BalanceCurrentOtherLiabilities_sq,,,,,-1.72,4.32,-100.00,,7.66,-14.82,-100.00,,10.22,,-100.00,,26.63,2.24,-100.00,,,2.65,-0.33,,-0.73,6.54,-2.79,-1.73,6.15,8.59,4.50,-4.16,2.68,4.52,0.42,-12.09,,9.88,0.85,8.74,-0.02,9.53,-1.01,6.58,-0.17,-7.08
BalanceReckoning,,,,,,,,,,,,,,3000,,,,6000,,,,167000,,,,259000,,,,48908000,42122000,22313000,11956000,853000,49000,1450000,1422000,1418000,1415000,300000,640000,2218000,2115000,2129000,2150000,3549000
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,100.00,,,,2683.33,,,,55.09,,,,18783.40,,,,-98.26,-99.88,-93.50,-88.11,66.24,2787.76,-79.31,-54.99,56.42,49.47,609.67,235.94,60.01
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,8.26,,,,1.66,,,,4.62,,,,28.16,,,,,-0.32,11.62,0.64,-1.12,-9.16,-15.78,-16.24,-11.68,0.38,-1.69,,30.45
BalanceReckoning_qq,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-13.88,-47.03,-46.42,-92.87,-94.26,2859.18,-1.93,-0.28,-0.21,-78.80,113.33,246.56,-4.64,0.66,0.99,65.07
BalanceReckoning_sq,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,-1.11,,,,-0.06,,,,7.43,-9.62,1.09,-0.44,1.31,0.61,-0.43,-0.28,-0.72,-9.09,-2.73,,-3.98,-3.99,-1.33,18.90
BalanceTotalEquityAndLiabilities,0,0,0,94731000,112873000,120147000,0,112574000,112645000,104227000,0,110969000,0,120950000,0,138616000,151796000,162671000,0,175744000,179877000,192564000,0,197781000,192471000,202156000,199886000,187982000,197226000,225842000,275498000,310754000,319002000,287357000,278926000,369398000,368173000,352621000,393257000,413696000,501549000,466888000,463102000,395644000,411028000,482338000
BalanceTotalEquityAndLiabilities_yy,,,,,,,,18.84,-0.20,-13.25,,-1.43,-100.00,16.04,,24.91,,34.49,,26.78,18.50,18.38,,12.54,7.00,4.98,,-4.95,2.47,11.72,37.83,65.31,61.74,27.24,1.24,18.87,15.41,22.71,40.99,11.99,36.23,32.41,17.76,-4.36,-18.05,3.31
BalanceTotalEquityAndLiabilities_sy,,,,,,,,8.02,9.82,0.38,,-0.17,-3.18,6.18,,14.67,,14.56,,13.26,10.74,12.47,,7.04,7.00,4.18,,2.41,3.16,5.85,6.89,2.54,4.30,8.30,5.32,6.36,4.02,3.25,-0.19,3.07,2.74,1.77,3.71,2.11,4.32,4.65
BalanceTotalEquityAndLiabilities_qq,,,,,19.15,6.44,-100.00,,0.06,-7.47,-100.00,,-100.00,,-100.00,,9.51,7.16,-100.00,,2.35,7.05,-100.00,,-2.68,5.03,-1.12,-5.96,4.92,14.51,21.99,12.80,2.65,-9.92,-2.93,32.44,-0.33,-4.22,11.52,5.20,21.24,-6.91,-0.81,-14.57,3.89,17.35
BalanceTotalEquityAndLiabilities_sq,,,,,-0.38,4.49,-100.00,,-0.04,-1.46,-100.00,,1.02,,-100.00,,1.97,3.99,-100.00,,0.94,3.75,0.40,,1.56,1.12,1.88,1.34,1.28,0.38,1.42,-0.38,3.42,1.93,1.70,1.07,1.09,0.89,0.50,0.93,-0.45,0.63,-0.33,-0.14,1.11,1.75
CashflowOperatingCashflow,2928000,-1929000,-2299000,528000,-8148000,812000,-5739000,-4627000,5996000,9029000,-3627000,4600000,876000,-193000,-7400000,372000,-3013000,4590000,-830000,4050000,2398000,317000,-1912000,-8560000,-3081000,1221000,-198000,-5140000,577000,24602000,-43104000,-10813000,15336000,-4313000,12628000,-72549000,-10728000,11344000,-20961000,117932000,-49845000,-19247000,5495000,-2165000,-4488000,-93630000
CashflowOperatingCashflow_yy,,,,,-378.28,142.09,-149.63,-976.33,173.59,1011.95,36.80,199.42,-85.39,-102.14,-104.03,-91.91,-443.95,2478.24,88.78,988.71,179.59,-93.09,-130.36,-311.36,-228.48,285.17,89.64,39.95,118.73,1914.91,-21669.70,-110.37,2557.89,-117.53,129.30,-570.94,-169.95,363.02,-265.99,262.55,-364.63,-269.67,126.22,-101.84,91.00,-386.47
CashflowOperatingCashflow_sy,,,,,23.07,69.82,43.62,-28.86,93.28,124.15,-3.03,11.76,-83.71,-24.59,-67.89,-26.82,-77.63,17.27,229.37,-28.62,72.32,35.65,24.10,110.82,-39.19,67.40,1.11,-6.90,35.08,10.75,-47.61,7.08,-19.09,2.57,13.83,39.04,-37.11,9.68,-19.18,-10.05,11.47,10.53,-33.56,-3.87,-0.23,33.98
CashflowOperatingCashflow_qq,,-165.88,-19.18,122.97,-1643.18,109.97,-806.77,19.38,229.59,50.58,-140.17,226.83,-80.96,-122.03,-3734.20,105.03,-909.95,252.34,-118.08,587.95,-40.79,-86.78,-703.15,-347.70,64.01,139.63,-116.22,-2495.96,111.23,4163.78,-275.21,74.91,241.83,-128.12,392.79,-674.51,85.21,205.74,-284.78,662.63,-142.27,61.39,128.55,-139.40,-107.30,-1986.23
CashflowOperatingCashflow_sq,,-135.95,50.50,122.97,-68.15,-0.21,41.92,18.83,-50.08,43.92,-26.10,25.72,-79.71,106.82,-34.95,29.04,-75.50,57.58,135.51,63.72,4.17,-10.42,-15.32,80.92,-75.92,85.27,-9.41,48.98,-85.97,60.84,7.88,117.05,-63.70,8.25,78.06,191.37,-84.17,51.35,110.06,24.82,-41.64,-1.51,12.24,92.35,-55.34,-15.25
CashflowAmortization,1258000,1078000,1231000,1254000,1251000,1337000,1322000,1301000,1242000,1419000,1357000,85000,1248000,1464000,1547000,1117000,1355000,1386000,1326000,1382000,1444000,1511000,1586000,1512000,1595000,1599000,1635000,1774000,,3208000,1620000,1652000,1532000,1594000,1754000,1980000,1961000,2039000,2100000,2642000,2157000,2802000,2598000,2740000,2811000,2791000
CashflowAmortization_yy,,,,,-0.56,24.03,7.39,3.75,-0.72,6.13,2.65,-93.47,0.48,3.17,14.00,1214.12,8.57,-5.33,-14.29,23.72,6.57,9.02,19.61,9.41,10.46,5.82,3.09,17.33,-100.00,100.63,-0.92,-6.88,,-50.31,8.27,19.85,28.00,27.92,19.73,33.43,9.99,37.42,23.71,3.71,30.32,-0.39
CashflowAmortization_sy,,,,,14.75,22.36,13.82,19.17,13.68,16.34,9.79,0.48,4.68,4.86,1.35,4.22,11.34,13.74,17.00,18.83,6.57,4.02,8.80,7.40,9.25,5.82,4.33,4.48,3.10,5.71,9.07,6.50,,3.70,5.60,6.44,7.99,11.95,10.10,6.49,2.23,3.80,8.65,3.71,3.10,4.57
CashflowAmortization_qq,,-14.31,14.19,1.87,-0.24,6.87,-1.12,-1.59,-4.53,14.25,-4.37,-93.74,1368.24,17.31,5.67,-27.80,21.31,2.29,-4.33,4.22,4.49,4.64,4.96,-4.67,5.49,0.25,2.25,8.50,-100.00,,-49.50,1.98,-7.26,4.05,10.04,12.88,-0.96,3.98,2.99,25.81,-18.36,29.90,-7.28,5.47,2.59,-0.71
CashflowAmortization_sq,,0.08,6.68,1.87,-0.67,5.79,1.85,5.26,-3.31,1.64,1.21,0.07,1.74,1.44,1.47,3.14,4.88,2.23,1.86,1.06,1.24,1.54,1.98,0.37,1.26,1.61,0.61,0.83,4.44,,-0.62,3.10,1.10,2.50,3.31,1.05,0.61,0.76,-2.05,0.53,0.86,0.80,-0.05,0.81,0.51,1.12
CashflowInvestingCashflow,-530000,-920000,-956000,-3231000,-3219000,951000,-723000,-1232000,-3017000,-1703000,-752000,-1005000,-325000,545000,-1733000,-5696000,-329000,-1140000,-882000,-1252000,-1254000,-4259000,-933000,-1285000,-1084000,-5339000,-2282000,-655000,-1278000,-3553000,-3172000,-5119000,-1426000,-5194000,-7895000,-20507000,-2145000,-1591000,-1337000,-32057000,-3247000,-11693000,1765000,10229000,2073000,-5030000
