,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,7473000,7473000,7473000,12981000,12069000,18000000,18000000,18000000,21852000,24194000,29856000,29826000,29826000,36545000,36545000,36545000,36544000,43622000,51246000,51208000,60399000,65188000,65188000,10081000,65188000,65188000,65188000,20574000,20574000,31595000,31493000,19065000,19502000,31255000,31255000,43643000,39817000,39687000,39687000,44702000,31841000,27389000
BalanceReserve_yy,,,,,61.50,140.87,140.87,38.66,81.06,34.41,65.87,65.70,36.49,51.05,22.40,22.53,22.52,19.37,40.23,40.12,65.28,49.44,27.21,-80.31,7.93,,,104.09,-68.44,-51.53,-51.69,-7.33,-5.21,-1.08,-0.76,128.92,104.17,26.98,26.98,2.43,-20.03,-30.99
BalanceReserve_sy,,,,,13.72,9.24,11.05,11.82,14.72,11.94,16.48,5.44,5.29,3.48,3.15,0.76,2.16,6.39,10.20,7.38,7.68,5.75,6.90,4.59,6.14,,,8.43,5.66,3.57,3.74,6.73,5.69,3.28,4.21,3.97,4.57,4.96,4.12,3.29,3.50,2.05
BalanceReserve_qq,,,,73.71,-7.03,49.14,,,21.40,10.72,23.40,-0.10,,22.53,,,,19.37,17.48,-0.07,17.95,7.93,,-84.54,546.64,,,-68.44,,53.57,-0.32,-39.46,2.29,60.27,,39.64,-8.77,-0.33,,12.64,-28.77,-13.98
BalanceReserve_sq,,,,0.41,,7.35,,,0.09,2.94,-100.00,,,2.22,,,,7.00,,,,4.99,,,,,,-0.01,,4.46,,-0.04,0.01,1.97,,0.02,,2.37,,0.01,,1.35
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887000,1887000,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.83
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,1423000,2379000,1212000,5174000,5786000,6853000,6054000,5557000,4855000,12495000,14925000,17016000,20170000,16552000,18779000,27670000,23701000,26537000,24809000,31248000,50094000,48614000,44605000,31589000,35024000,32463000,29279000,59972000,56571000,62572000,60827000,47010000,53028000,47910000,56716000,46024000,43100000,40769000,22113000,11076000,10263000,12638000
BalanceNoncurrentLiabilities_yy,,,,,306.61,188.06,399.50,7.40,-16.09,82.33,146.53,206.21,315.45,32.47,25.82,62.61,17.51,60.33,32.11,12.93,111.36,83.19,79.79,1.09,-30.08,-33.22,-34.36,89.85,61.52,92.75,107.75,-21.61,-6.26,-23.43,-6.76,-2.10,-18.72,-14.91,-61.01,-75.93,-76.19,-69.00
BalanceNoncurrentLiabilities_sy,,,,,-5.80,-3.20,-12.99,-1.04,-8.46,-6.06,55.81,10.06,8.15,21.58,22.06,17.91,17.51,17.62,32.11,7.63,0.82,0.25,-0.23,1.88,-0.49,-1.99,3.55,2.26,6.10,9.52,9.97,8.54,3.35,1.15,1.04,-1.66,-2.48,0.74,-2.26,-11.65,-9.62,-9.44
BalanceNoncurrentLiabilities_qq,,67.18,-49.05,326.90,11.83,18.44,-11.66,-8.21,-12.63,157.36,19.45,14.01,18.54,-17.94,13.45,47.35,-14.34,11.97,-6.51,25.95,60.31,-2.95,-8.25,-29.18,10.87,-7.31,-9.81,104.83,-5.67,10.61,-2.79,-22.72,12.80,-9.65,18.38,-18.85,-6.35,-5.41,-45.76,-49.91,-7.34,23.14
BalanceNoncurrentLiabilities_sq,,1.00,-100.00,-13.92,-1.17,-6.14,-100.00,-3.98,-2.72,0.49,-100.00,5.38,0.78,5.98,-100.00,5.77,-1.46,3.70,-2.36,4.46,-0.50,-0.39,-4.08,-2.40,-0.79,-0.11,-2.56,1.31,-1.18,5.65,-1.06,-1.03,-2.60,-0.56,-1.77,-2.05,-2.49,-1.52,-3.92,-5.30,-0.90,0.11
BalanceNoncurrentTradeLiabilities,123000,1207000,899000,4516000,4910000,5769000,5062000,4417000,3702000,11155000,13208000,,17895000,14166000,16054000,,20018000,23263000,21031000,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,3891.87,377.96,463.07,-2.19,-24.60,93.36,160.92,-100.00,383.39,26.99,21.55,,11.86,64.22,31.00,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,-4.36,12.74,-75.62,-53.82,-67.44,-53.03,162.69,26.95,383.39,85.77,21.55,,-3.73,-25.62,69.38,,-41.88,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,881.30,-25.52,402.34,8.72,17.49,-12.26,-12.74,-16.19,201.32,18.40,-100.00,,-20.84,13.33,-100.00,,16.21,-9.59,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,-21.60,-25.52,193.02,-2.28,-16.96,-100.00,-25.66,-61.94,2.82,-100.00,-100.00,,0.41,-100.00,-47.28,,9.59,1.82,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,14978000,,,,24572000,,,,28022000,46429000,42346000,38075000,29233000,27511000,24609000,20797000,24761000,41212000,41594000,41709000,28143000,22149000,21794000,35582000,22150000,19278000,23275000,3979000,,,3150000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,64.05,,,,14.04,,,,4.32,-40.75,-41.89,-45.38,-15.30,49.80,69.02,100.55,13.66,-46.26,-47.60,-14.69,-21.29,-12.96,6.80,-88.82,-100.00,-100.00,-86.47
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,7.74,,,,-20.84,,,,-4.05,-3.81,5.14,9.15,0.45,-16.54,2.74,11.99,6.62,-11.95,-23.55,-22.16,-22.43,-25.53,0.32,-3.46,-31.31,-15.10,-16.66
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,-100.00,,,,-100.00,,,,65.69,-8.79,-10.09,-23.22,-5.89,-10.55,-15.49,19.06,66.44,0.93,0.28,-32.53,-21.30,-1.60,63.27,-37.75,-12.97,20.73,-82.90,-100.00,,
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,-4.78,,,,-4.76,,,,-1.97,-5.84,-5.16,-8.23,-1.78,-2.70,-7.10,-12.97,-9.55,3.47,0.13,-14.28,-9.25,-7.40,-8.33,-13.86,-8.53,-4.41,-6.43,-13.57,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000,,,,,3975000,4000000,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-100.00,-100.00,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-100.00,-100.00,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,0.63,-100.00,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,0.63,-100.00,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706000,,,,,8013000,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-100.00,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.53,,,,,-24.54,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-100.00,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-6.35,,,,,,,,
BalanceNoncurrentOtherLiabilities,1300000,1172000,313000,658000,876000,1084000,992000,1140000,1153000,1340000,1717000,2038000,2275000,2386000,2725000,3098000,3683000,3274000,3778000,3226000,3665000,6268000,6530000,2356000,7513000,7854000,8482000,14505000,15359000,20978000,19118000,18867000,18891000,22116000,21134000,23874000,23822000,17494000,18134000,11076000,10263000,9488000
BalanceNoncurrentOtherLiabilities_yy,,,,,-32.62,-7.51,216.93,73.25,31.62,23.62,73.08,78.77,97.31,78.06,58.71,52.01,61.89,37.22,38.64,4.13,-0.49,91.45,72.84,-26.97,104.99,25.30,29.89,515.66,104.43,167.10,125.39,30.07,23.00,5.42,10.55,26.54,26.10,-20.90,-14.20,-53.61,-56.92,-45.76
BalanceNoncurrentOtherLiabilities_sy,,,,,-0.72,-5.02,-5.19,1.71,2.61,11.28,27.94,12.42,8.15,6.64,11.86,5.56,16.14,13.85,30.96,5.81,10.30,6.19,5.19,0.56,2.54,-1.15,0.04,1.62,6.94,4.66,13.34,4.77,6.75,10.43,8.17,5.89,1.64,0.74,-1.33,-5.11,-4.78,-6.94
BalanceNoncurrentOtherLiabilities_qq,,-9.85,-73.29,110.22,33.13,23.74,-8.49,14.92,1.14,16.22,28.13,18.70,11.63,4.88,14.21,13.69,18.88,-11.11,15.39,-14.61,13.61,71.02,4.18,-63.92,218.89,4.54,8.00,71.01,5.89,36.58,-8.87,-1.31,0.13,17.07,-4.44,12.96,-0.22,-26.56,3.66,-38.92,-7.34,-7.55
BalanceNoncurrentOtherLiabilities_sq,,6.51,-100.00,28.28,2.70,-0.40,-100.00,12.00,0.42,4.47,-100.00,18.70,-0.11,1.76,-100.00,10.88,0.20,2.50,0.04,6.62,-1.16,5.45,-1.80,0.86,-1.14,0.17,-1.56,9.44,-0.26,,-0.96,3.69,-0.61,0.15,-1.77,0.18,-0.26,0.58,-3.02,-0.95,-0.54,
BalanceCurrentLiabilities,3003000,5849000,10743000,13408000,18318000,22374000,23041000,31703000,37001000,47096000,45748000,41235000,65924000,61498000,58765000,71010000,83655000,79874000,76586000,76182000,64150000,64818000,70178000,30600000,84107000,86193000,77340000,90932000,82741000,77678000,69450000,78068000,80087000,84622000,79520000,91509000,92549000,86366000,89580000,18107000,16546000,23775000
BalanceCurrentLiabilities_yy,,,,,509.99,282.53,114.47,136.45,101.99,110.49,98.55,30.07,78.17,30.58,28.45,72.21,26.90,29.88,30.33,7.28,-23.32,-18.85,-8.37,-59.83,31.11,32.98,10.21,197.16,-1.62,-9.88,-10.20,-14.15,-3.21,8.94,14.50,17.22,15.56,2.06,12.65,-80.21,-82.12,-72.47
BalanceCurrentLiabilities_sy,,,,,18.42,-3.77,43.12,-14.12,-22.04,7.12,-11.54,32.23,26.43,18.74,52.12,23.35,12.11,23.56,18.40,0.98,6.43,1.91,-1.50,6.26,12.24,13.30,10.63,1.75,-0.88,10.62,2.28,4.71,6.99,3.99,-0.93,8.17,8.14,5.61,15.74,5.35,5.93,7.42
BalanceCurrentLiabilities_qq,,94.77,83.67,24.81,36.62,22.14,2.98,37.59,16.71,27.28,-2.86,-9.86,59.87,-6.71,-4.44,20.84,17.81,-4.52,-4.12,-0.53,-15.79,1.04,8.27,-56.40,174.86,2.48,-10.27,17.57,-9.01,-6.12,-10.59,12.41,2.59,5.66,-6.03,15.08,1.14,-6.68,3.72,-79.79,-8.62,43.69
BalanceCurrentLiabilities_sq,,17.56,-100.00,24.81,-2.88,-7.34,-100.00,4.14,-2.29,16.50,-100.00,15.82,2.64,10.33,-100.00,20.84,-1.54,7.74,-4.23,-2.04,-3.85,6.44,5.69,-7.46,5.15,6.60,1.46,-11.20,8.09,5.65,-2.42,-1.00,-1.43,5.66,0.82,3.27,-3.15,7.03,1.94,-1.07,-0.05,6.04
BalanceCurrentTradePayablesv,2373000,5269000,9670000,12523000,17619000,21530000,22373000,30740000,36324000,46438000,45258000,40540000,65477000,60926000,58073000,69008000,81722000,78561000,75530000,22988000,19166000,19382000,22020000,4118000,34546000,37050000,34070000,32014000,23525000,19624000,15914000,16117000,18097000,13301000,21492000,18582000,20621000,17800000,13231000,4097000,881000,8781000
BalanceCurrentTradePayablesv_yy,,,,,642.48,308.62,131.37,145.47,106.16,115.69,102.29,31.88,80.26,31.20,28.32,70.22,24.81,28.94,30.06,-66.69,-76.55,-75.33,-70.85,-82.09,80.25,91.16,54.72,677.42,-31.90,-47.03,-53.29,-49.66,-23.07,-32.22,35.05,15.29,13.95,33.82,-38.44,-77.95,-95.73,-50.67
BalanceCurrentTradePayablesv_sy,,,,,-8.96,-17.90,23.00,-2.08,-7.54,17.23,-17.06,38.01,15.10,31.20,34.84,22.38,14.74,27.95,4.59,-10.50,13.53,-9.65,-7.82,5.70,2.06,8.16,8.64,6.40,6.19,1.78,5.58,-0.46,-0.92,-1.07,1.12,14.06,13.96,11.49,9.88,-0.14,5.98,4.20
BalanceCurrentTradePayablesv_qq,,122.04,83.53,29.50,40.69,22.20,3.92,37.40,18.17,27.84,-2.54,-10.42,61.51,-6.95,-4.68,18.83,18.42,-3.87,-3.86,-69.56,-16.63,1.13,13.61,-81.30,738.90,7.25,-8.04,-6.03,-26.52,-16.58,-18.91,1.28,12.29,-26.50,61.58,-13.54,10.97,-13.68,-25.67,-69.03,-78.50,896.71
BalanceCurrentTradePayablesv_sq,,20.06,-100.00,29.50,-9.63,-2.22,-100.00,-7.56,-7.46,15.12,-100.00,-2.88,2.52,9.32,-100.00,13.19,-0.31,6.67,-4.62,-5.59,-4.39,5.82,5.19,0.06,-0.93,8.48,2.46,-6.03,13.78,2.38,-2.79,1.28,0.36,11.08,0.89,13.94,0.99,9.92,1.42,12.02,2.51,5.86
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,,43598000,35012000,36756000,40515000,18014000,39016000,38499000,35005000,24153000,41728000,41101000,35931000,40136000,23947000,35096000,29224000,40317000,40005000,33524000,42124000,,1743000,3073000
BalanceCurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,-58.68,11.44,4.74,-13.60,34.08,6.95,6.76,2.65,66.17,-42.61,-14.61,-18.67,0.45,67.06,-4.48,44.14,-100.00,-95.64,-90.83
BalanceCurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,8.27,10.90,4.74,-15.94,-4.13,1.98,15.87,11.10,20.51,21.16,9.35,5.95,8.46,7.83,-4.23,3.02,17.80,-5.31,-2.88
BalanceCurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,-19.69,4.98,10.23,-55.54,116.59,-1.33,-9.08,-31.00,72.77,-1.50,-12.58,11.70,-40.34,46.56,-16.73,37.96,-0.77,-16.20,25.65,-100.00,,76.31
BalanceCurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,-6.74,-2.20,8.60,-11.61,-1.13,-1.33,7.73,-15.55,16.64,2.90,5.31,-5.89,-7.61,1.28,-0.83,1.64,-2.22,0.68,3.39,-2.27,,3.04
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775000,,,,,11100000,11341000,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-100.00,-100.00,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-100.00,-100.00,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,2.17,-100.00,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,2.17,-100.00,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,20138000,,,,,7038000,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-100.00,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.14,,,,,-35.31,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-100.00,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-9.09,,,,,,,,
BalanceCurrentOtherLiabilities,113000,260000,191000,190000,190000,445000,342000,704000,511000,516000,394000,627000,409000,549000,679000,1717000,1652000,1060000,819000,9540000,8086000,8129000,6831000,7556000,9132000,9790000,7232000,11615000,17251000,16782000,17316000,21148000,19293000,22972000,27164000,31148000,31141000,33504000,33165000,94169000,69909000,70595000
BalanceCurrentOtherLiabilities_yy,,,,,68.14,71.15,79.06,270.53,168.95,15.96,15.20,-10.94,-19.96,6.40,72.34,173.84,303.91,93.08,20.62,455.62,389.47,666.89,734.07,-20.80,12.94,20.43,5.87,53.72,88.91,71.42,139.44,82.07,11.84,36.88,56.87,47.29,61.41,45.85,22.09,202.33,124.49,110.71
BalanceCurrentOtherLiabilities_sy,,,,,79.48,39.70,36.96,-19.19,-11.36,12.75,-0.28,9.68,8.81,8.33,-10.44,24.02,36.68,19.65,17.72,7.66,21.25,14.80,14.59,-1.09,4.69,5.87,9.53,4.78,12.28,4.86,0.48,0.57,2.93,11.43,5.31,12.17,17.51,10.34,10.98,16.18,10.77,6.75
BalanceCurrentOtherLiabilities_qq,,130.09,-26.54,-0.52,,134.21,-23.15,105.85,-27.41,0.98,-23.64,59.14,-34.77,34.23,23.68,152.87,-3.79,-35.84,-22.74,1064.84,-15.24,0.53,-15.97,10.61,20.86,7.21,-26.13,60.61,48.52,-2.72,3.18,22.13,-8.77,19.07,18.25,14.67,-0.02,7.59,-1.01,183.94,-25.76,0.98
BalanceCurrentOtherLiabilities_sq,,4.32,-100.00,-0.52,,-14.82,-100.00,42.16,10.22,7.87,-100.00,59.14,26.63,2.24,-100.00,85.47,-3.68,2.65,-0.33,5.14,-0.73,6.54,-2.79,-1.73,6.15,8.59,4.50,-4.16,2.68,4.52,0.42,-12.09,,9.88,0.85,8.74,-0.02,9.53,-1.01,6.58,-0.17,-7.08
BalanceReckoning,517000,320000,882000,695000,509000,399000,326000,259000,166000,142000,96000,68000,38000,23000,13000,285000,281000,253000,237000,56000,1886000,551000,812000,912000,1413000,854000,1033000,237000,237000,171000,289000,667000,612000,1912000,1640000,1462000,782000,1538000,1060000,824000,813000,822000
BalanceReckoning_yy,,,,,-1.55,24.69,-63.04,-62.73,-67.39,-64.41,-70.55,-73.75,-77.11,-83.80,-86.46,319.12,639.47,1000.00,1723.08,-80.35,571.17,117.79,242.62,1528.57,-25.08,54.99,27.22,-74.01,-83.23,-79.98,-72.02,181.43,158.23,1018.13,467.47,119.19,27.78,-19.56,-35.37,-43.64,3.96,-46.55
BalanceReckoning_sy,,,,,19.78,,-37.61,-30.53,-32.35,,-71.12,-9.03,5.77,8.26,-93.23,5.79,19.72,1.66,834.14,8.76,4.41,4.62,-12.42,5.62,20.42,28.16,13.78,-12.81,-0.10,,-0.32,11.62,0.64,-1.12,-9.16,-15.78,-16.24,-11.68,0.38,-1.69,,30.45
BalanceReckoning_qq,,-38.10,175.63,-21.20,-26.76,-21.61,-18.30,-20.55,-35.91,-14.46,-32.39,-29.17,-44.12,-39.47,-43.48,2092.31,-1.40,-9.96,-6.32,-76.37,3267.86,-70.78,47.37,12.32,54.93,-39.56,20.96,-77.06,,-27.85,69.01,130.80,-8.25,212.42,-14.23,-10.85,-46.51,96.68,-31.08,-22.26,-1.33,1.11
BalanceReckoning_sq,,0.72,-100.00,20.00,3.08,-6.29,-100.00,-26.94,-4.63,-0.86,-100.00,-4.38,-7.69,5.42,-100.00,1044.85,-12.28,-9.96,-1.11,-8.65,-2.42,,-0.06,3.76,,,7.43,-9.62,,-0.44,1.31,0.61,-0.43,-0.28,-0.72,-9.09,-2.73,,-3.98,-3.99,-1.33,18.90
BalanceTotalEquityAndLiabilities,15885000,21508000,27982000,41507000,46593000,51640000,52069000,62548000,72964000,92099000,100804000,100104000,129826000,123794000,124435000,146022000,156455000,153518000,157684000,159265000,177481000,180211000,181670000,89606000,182745000,181989000,170013000,233957000,224370000,228135000,219776000,202028000,212429000,207692000,208728000,219568000,226878000,212839000,189477000,77745000,62354000,67708000
BalanceTotalEquityAndLiabilities_yy,,,,,193.31,140.10,86.08,50.69,56.60,78.35,93.60,60.04,77.93,34.41,23.44,45.87,20.51,24.01,26.72,9.07,13.44,17.39,15.21,-43.74,2.97,0.99,-6.42,161.10,22.78,25.36,29.27,-13.65,-5.32,-8.96,-5.03,8.68,6.80,2.48,-9.22,-64.59,-72.52,-68.19
BalanceTotalEquityAndLiabilities_sy,,,,,9.82,0.38,4.47,-0.17,-3.18,6.18,2.54,14.67,8.62,14.56,15.26,13.26,10.74,12.47,3.06,7.04,7.00,4.18,1.59,2.41,3.16,5.85,6.89,2.54,4.30,8.30,5.32,6.36,4.02,3.25,-0.19,3.07,2.74,1.77,3.71,2.11,4.32,4.65
BalanceTotalEquityAndLiabilities_qq,,35.40,30.10,48.33,12.25,10.83,0.83,20.13,16.65,26.23,9.45,-0.69,29.69,-4.65,0.52,17.35,7.14,-1.88,2.71,1.00,11.44,1.54,0.81,-50.68,103.94,-0.41,-6.58,37.61,-4.10,1.68,-3.66,-8.08,5.15,-2.23,0.50,5.19,3.33,-6.19,-10.98,-58.97,-19.80,8.59
BalanceTotalEquityAndLiabilities_sq,,4.49,-100.00,5.69,-0.04,-1.46,-100.00,1.48,1.02,3.73,-100.00,5.52,1.97,3.99,-100.00,8.63,0.94,3.75,0.40,-0.02,1.56,1.12,1.88,1.34,1.28,0.38,1.42,-0.38,3.42,1.93,1.70,1.07,1.09,0.89,0.50,0.93,-0.45,0.63,-0.33,-0.14,1.11,1.75
CashflowOperatingCashflow,4256000,-4411000,-1523000,3816000,-4480000,5165000,2445000,6194000,-9636000,-9111000,2556000,1657000,-2163000,9992000,-2490000,52000,5009000,7925000,-333000,12785000,5849000,-134000,9487000,1761000,-383000,1748000,4129000,2888000,8537000,4345000,9792000,14662000,-4625000,96000,10623000,27129000,4866000,1623000,-1861000,5121000,4855000,-4185000
CashflowOperatingCashflow_yy,,,,,-205.26,217.09,260.54,62.32,-115.09,-276.40,4.54,-73.25,77.55,209.67,-197.42,-96.86,331.58,-20.69,86.63,24486.54,16.77,-101.69,2948.95,-86.23,-106.55,1404.48,-56.48,64.00,2328.98,148.57,137.15,407.69,-154.18,-97.79,8.49,85.03,205.21,1590.62,-117.52,-81.12,-0.23,-357.86
CashflowOperatingCashflow_sy,,,,,93.28,124.15,-3.03,11.76,-83.71,-24.59,-67.89,-26.82,-77.63,17.27,229.37,-28.62,72.32,35.65,24.10,110.82,-39.19,67.40,1.11,-6.90,35.08,10.75,-47.61,7.08,-19.09,2.57,13.83,39.04,-37.11,9.68,-19.18,-10.05,11.47,10.53,-33.56,-3.87,-0.23,33.98
CashflowOperatingCashflow_qq,,-203.64,65.47,350.56,-217.40,215.29,-52.66,153.33,-255.57,5.45,128.05,-35.17,-230.54,561.95,-124.92,102.09,9532.69,58.22,-104.20,3939.34,-54.25,-102.29,7179.85,-81.44,-121.75,556.40,136.21,-30.06,195.60,-49.10,125.36,49.73,-131.54,102.08,10965.62,155.38,-82.06,-66.65,-214.66,375.17,-5.19,-186.20
CashflowOperatingCashflow_sq,,-0.21,41.92,18.83,-50.08,43.92,-26.10,25.72,-79.71,106.82,-34.95,29.04,-75.50,57.58,135.51,63.72,4.17,-10.42,-15.32,80.92,-75.92,85.27,-9.41,48.98,-85.97,60.84,7.88,117.05,-63.70,8.25,78.06,191.37,-84.17,51.35,110.06,24.82,-41.64,-1.51,12.24,92.35,-55.34,-15.25
CashflowAmortization,101000,273000,165000,375000,478000,589000,837000,1041000,1047000,1035000,1154000,1615000,2111000,2563000,2546000,2746000,3129000,3357000,3533000,4289000,4876000,5047000,6013000,-14146000,1060000,1207000,1127000,1169000,2608000,3263000,1772000,2732000,2717000,2948000,2806000,2349000,2495000,2476000,3363000,665000,4126000,1604000
CashflowAmortization_yy,,,,,373.27,115.75,407.27,177.60,119.04,75.72,37.87,55.14,101.62,147.63,120.62,70.03,48.22,30.98,38.77,56.19,55.83,50.34,70.20,-429.82,-78.26,-76.08,-81.26,108.26,146.04,170.34,57.23,133.70,4.18,-9.65,58.35,-14.02,-8.17,-16.01,19.85,-71.69,65.37,-35.22
CashflowAmortization_sy,,,,,13.68,16.34,9.79,0.48,4.68,4.86,1.35,4.22,11.34,13.74,17.00,18.83,6.57,4.02,8.80,7.40,9.25,5.82,4.33,4.48,3.10,5.71,9.07,6.50,5.06,3.70,5.60,6.44,7.99,11.95,10.10,6.49,2.23,3.80,8.65,3.71,3.10,4.57
CashflowAmortization_qq,,170.30,-39.56,127.27,27.47,23.22,42.11,24.37,0.58,-1.15,11.50,39.95,30.71,21.41,-0.66,7.86,13.95,7.29,5.24,21.40,13.69,3.51,19.14,-335.26,107.49,13.87,-6.63,3.73,123.10,25.12,-45.69,54.18,-0.55,8.50,-4.82,-16.29,6.22,-0.76,35.82,-80.23,520.45,-61.12
CashflowAmortization_sq,,5.79,1.85,5.26,-3.31,1.64,1.21,0.07,1.74,1.44,1.47,3.14,4.88,2.23,1.86,1.06,1.24,1.54,1.98,0.37,1.26,1.61,0.61,0.83,4.44,1.40,-0.62,3.10,1.10,2.50,3.31,1.05,0.61,0.76,-2.05,0.53,0.86,0.80,-0.05,0.81,0.51,1.12
CashflowInvestingCashflow,-257000,-566000,-131000,-1741000,-1151000,-5330000,-817000,-673000,1008000,-6789000,-1294000,-4327000,-1159000,-2612000,-1313000,557000,2000,-913000,-604000,-391000,329000,4547000,-179000,-40527000,89000,-1362000,8000,3004000,-1560000,-2292000,1101000,-5351000,497000,-1412000,-3092000,-8934000,-3118000,-1636000,11935000,-2580000,-2397000,2323000
CashflowInvestingCashflow_yy,,,,,-347.86,-841.70,-523.66,61.34,187.58,-27.37,-58.38,-542.94,-214.98,61.53,-1.47,112.87,100.17,65.05,54.00,-170.20,16350.00,598.03,70.36,-10264.96,-72.95,-129.95,104.47,107.41,-1852.81,-68.28,13662.50,-278.13,131.86,38.39,-380.84,-66.96,-727.36,-15.86,486.00,71.12,23.12,241.99
CashflowInvestingCashflow_sy,,,,,-5.50,12.86,66.35,16.11,31.36,4.56,-87.12,6.42,-2.99,28.20,-14.30,-17.08,-70.28,-149.72,-5.78,-15.25,23.92,10.78,39.09,-46.10,-3.65,-20.66,-39.00,-27.88,6.69,-37.30,-70.19,17.63,15.57,13.78,21.59,-35.08,28.64,-48.40,36.83,1.30,21.25,53.71
CashflowInvestingCashflow_qq,,-120.23,76.86,-1229.01,33.89,-363.08,84.67,17.63,249.78,-773.51,80.94,-234.39,73.21,-125.37,49.73,142.42,-99.64,-45750.00,33.84,35.26,184.14,1282.07,-103.94,-22540.78,100.22,-1630.34,100.59,37450.00,-151.93,-46.92,148.04,-586.01,109.29,-384.10,-118.98,-188.94,65.10,47.53,829.52,-121.62,7.09,196.91
