,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalAssets_sq,,4.15,-100.00,20.32,-1.73,2.06,-100.00,15.22,-6.44,-3.42,-100.00,,-3.08,2.09,-100.00,,-5.24,1.78,-100.00,,-3.24,2.41,1.13,6.64,1.00,2.23,1.09,5.24,1.56,1.48,-0.19,8.93,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.63,-0.74,5.36,-2.04,2.11
BalanceCapital,3822000,4144000,14716000,15423000,15712000,16042000,16288000,16614000,16467000,16351000,,16748000,16836000,16900000,,15695000,15824000,15762000,,15383000,14399000,14679000,13327000,13031000,12594000,11971000,12063000,11923000,11821000,11274000,11887000,12161000,12241000,12194000,12234000,12672000,11945000,12350000,12088000,12928000,13349000,10587000,13286000,14160000,14491000,10498000
BalanceCapital_yy,,,,,311.09,287.11,10.68,7.72,4.81,1.93,-100.00,0.81,2.24,3.36,,-6.29,-6.01,-6.73,,-1.99,-9.01,-6.87,,-15.29,-12.54,-18.45,-9.48,-8.50,-6.14,-5.82,-1.46,2.00,3.55,8.16,2.92,4.20,-2.42,1.28,-1.19,2.02,11.75,-14.28,9.91,9.53,8.55,-0.84
BalanceCapital_sy,,,,,32.02,71.84,14.52,6.32,4.22,1.93,-30.76,0.81,3.92,3.44,,3.64,6.76,6.07,,8.08,6.88,6.80,,3.30,6.16,6.00,6.50,8.77,5.77,4.26,2.34,3.92,4.15,3.20,3.52,2.46,3.04,4.00,3.32,8.54,2.47,3.48,5.23,4.69,6.73,3.21
BalanceCapital_qq,,8.42,255.12,4.80,1.87,2.10,1.53,2.00,-0.88,-0.70,-100.00,,0.53,0.38,-100.00,,0.82,-0.39,-100.00,,-6.40,1.94,-9.21,-2.22,-3.35,-4.95,0.77,-1.16,-0.86,-4.63,5.44,2.31,0.66,-0.38,0.33,3.58,-5.74,3.39,-2.12,6.95,3.26,-20.69,25.49,6.58,2.34,-27.56
BalanceCapital_sq,,-0.87,-100.00,7.58,2.20,0.31,-100.00,4.74,0.06,-2.79,-100.00,,0.63,-0.18,-100.00,,2.64,0.93,-100.00,,1.14,-0.15,1.16,2.92,2.90,-1.04,1.68,3.20,1.68,-1.62,1.05,3.02,1.79,-2.35,2.49,1.92,1.16,-1.28,1.12,3.86,0.68,-2.14,2.54,2.59,0.62,
BalanceShareCapital,500000,500000,735000,735000,735000,735000,735000,735000,735000,735000,,735000,735000,735000,,735000,735000,740000,,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,740000,657000,657000,657000
BalanceShareCapital_yy,,,,,47.00,47.00,,,,,-100.00,,,,,,,0.68,,0.68,0.68,,,,,,,,,,,,,,,,,,,,,,,-11.22,-11.22,-11.22
BalanceShareCapital_sy,,,,,17.83,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,47.00,,,,,,,,-100.00,,,,-100.00,,,0.68,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-11.22,,
BalanceShareCapital_sq,,,-100.00,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,-63000,,,,,,,21000,,,,,,,,,,0,,128000,,-141000,-78000,-78000,-78000,-78000,-78000,-78000,-84000,-102000,-102000,-102000,-102000,-102000,-102000,-102000,-1082000,-1082000,-1211000,-1211000,-1299000,-1299000,-1299000,-102000,-102000,-102000
BalanceOwnShares_yy,,,,,100.00,,,,,,,-100.00,,,,,,,,,,,,-160.94,,44.68,,,-7.69,-30.77,-30.77,-30.77,-21.43,,,,-960.78,-960.78,-1087.25,-1087.25,-20.06,-20.06,-7.27,91.58,92.15,92.15
BalanceOwnShares_sy,,,,,100.00,,,,,,,-6.36,,,,,,,,,,,,,,2.42,,,-3.84,-5.30,,,,,,,,,,,,,,9.36,,
BalanceOwnShares_qq,,100.00,,,,,,,-100.00,,,,,,,,,,,,-100.00,,44.68,,,,,,-7.69,-21.43,,,,,,,-960.78,,-11.92,,-7.27,,,92.15,,
BalanceOwnShares_sq,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,1562000,2758000,12657000,12750000,12750000,14406000,14407000,14411000,14401000,15521000,,15714000,15669000,15516000,,15571000,15530000,14391000,,14295000,14236000,14334000,14255000,14124000,14110000,14136000,14166000,13017000,12809000,11165000,11192000,11214000,11294000,9553000,9797000,9794000,9782000,11316000,11360000,9626000,9544000,9610000,9256000,8166000,8231000,8353000
BalanceReserve_yy,,,,,716.26,422.34,13.83,13.03,12.95,7.74,-100.00,9.04,8.80,-0.03,,-0.91,-0.89,-7.25,,-8.19,-8.33,-0.40,,-1.20,-0.89,-1.38,-0.62,-7.84,-9.22,-21.02,-20.99,-13.85,-11.83,-14.44,-12.46,-12.66,-13.39,18.45,15.95,-1.72,-2.43,-15.08,-18.52,-15.17,-13.76,-13.08
BalanceReserve_sy,,,,,38.14,61.36,10.90,6.49,5.70,0.43,1.36,3.00,0.06,0.58,,0.02,1.08,0.78,,0.42,0.15,1.00,,2.78,1.60,0.38,0.75,0.75,1.02,1.99,1.46,5.27,1.84,1.86,2.26,0.76,1.80,5.04,3.01,4.18,3.15,3.19,3.47,3.54,3.46,1.36
BalanceReserve_qq,,76.57,358.92,0.73,,12.99,0.01,0.03,-0.07,7.78,-100.00,,-0.29,-0.98,-100.00,,-0.26,-7.33,-100.00,,-0.41,0.69,-0.55,-0.92,-0.10,0.18,0.21,-8.11,-1.60,-12.83,0.24,0.20,0.71,-15.42,2.55,-0.03,-0.12,15.68,0.39,-15.26,-0.85,0.69,-3.68,-11.78,0.80,1.48
BalanceReserve_sq,,0.17,-100.00,0.06,,4.84,-100.00,0.10,,0.04,-100.00,,,0.26,-100.00,,,0.15,-100.00,,,0.21,,,,0.56,,,,0.68,,,,0.96,,,,3.15,,0.01,,2.21,,,,1.36
BalanceNonshareCapital,,,,,0,17000,17000,90000,90000,90000,,335000,302000,337000,,333000,258000,307000,,511000,406000,390000,577000,368000,264000,-111000,-80000,43000,2000,-23000,-10000,41000,-44000,30000,37000,20000,-127000,-109000,-65000,90000,50000,-1000,-200000,-160000,-191000,-136000
BalanceNonshareCapital_yy,,,,,,,,,,429.41,-100.00,272.22,235.56,274.44,,-0.60,-14.57,-8.90,,53.45,57.36,27.04,,-27.98,-34.98,-128.46,-113.86,-88.32,-99.24,79.28,87.50,-4.65,-2300.00,230.43,470.00,-51.22,-188.64,-463.33,-275.68,350.00,139.37,99.08,-207.69,-277.78,-482.00,-13500.00
BalanceNonshareCapital_sy,,,,,,,,,,10.37,-100.00,-5.89,-0.08,-10.99,,-0.60,-9.30,2.80,,2.76,17.88,-45.48,,-27.98,-34.98,-11.39,-6.48,3.11,8.22,7.58,26.14,5.00,1.09,6.42,5.47,4.97,-1.39,1.54,-4.07,8.72,6.94,9.98,3.84,-6.72,4.83,-8.07
BalanceNonshareCapital_qq,,,,,,,,429.41,,,-100.00,,-9.85,11.59,-100.00,,-22.52,18.99,-100.00,,-20.55,-3.94,47.95,-36.22,-28.26,-142.05,27.93,153.75,-95.35,-1250.00,56.52,510.00,-207.32,168.18,23.33,-45.95,-735.00,14.17,40.37,238.46,-44.44,-102.00,-19900.00,20.00,-19.38,28.80
BalanceNonshareCapital_sq,,,,,,,,154.78,,,-100.00,,-2.86,2.39,-100.00,,-4.88,13.64,-100.00,,-8.85,-11.29,-3.37,0.53,-2.42,-2.64,1.38,7.21,1.51,,-0.17,5.41,0.02,2.14,,1.74,-3.16,0.71,0.66,5.54,-4.36,-0.56,0.06,12.10,-1.77,1.64
BalanceNoncurrentLiabilities,137000,272000,279000,283000,266000,288000,339000,497000,325000,406000,,582000,264000,238000,,886000,438000,1191000,,1704000,900000,851000,1061000,1588000,1731000,1646000,1499000,1352000,1266000,1183000,1100000,982000,816000,841000,741000,747000,745000,682000,653000,540000,538000,498000,477000,526000,459000,489000
BalanceNoncurrentLiabilities_yy,,,,,94.16,5.88,21.51,75.62,22.18,40.97,-100.00,17.10,-18.77,-41.38,,52.23,65.91,400.42,,92.33,105.48,-28.55,,-6.81,92.33,93.42,41.28,-14.86,-26.86,-28.13,-26.62,-27.37,-35.55,-28.91,-32.64,-23.93,-8.70,-18.91,-11.88,-27.71,-27.79,-26.98,-26.95,-2.59,-14.68,-1.81
BalanceNoncurrentLiabilities_sy,,,,,0.96,5.88,-4.66,26.92,14.63,-1.16,-43.28,-16.48,-23.68,,,10.00,25.06,-3.32,,-5.11,1.36,-7.62,,-2.88,6.79,3.84,8.23,-3.51,-4.61,-4.66,3.26,18.03,-3.28,6.70,21.27,9.98,9.88,9.70,-2.03,3.00,5.85,-9.98,-7.76,11.57,10.22,13.08
BalanceNoncurrentLiabilities_qq,,98.54,2.57,1.43,-6.01,8.27,17.71,46.61,-34.61,24.92,-100.00,,-54.64,-9.85,-100.00,,-50.56,171.92,-100.00,,-47.18,-5.44,24.68,49.67,9.01,-4.91,-8.93,-9.81,-6.36,-6.56,-7.02,-10.73,-16.90,3.06,-11.89,0.81,-0.27,-8.46,-4.25,-17.30,-0.37,-7.43,-4.22,10.27,-12.74,6.54
BalanceNoncurrentLiabilities_sq,,-1.70,-100.00,4.64,-1.32,-0.70,-100.00,40.20,-3.62,-9.78,-100.00,,-1.40,-0.09,-100.00,,-5.08,-0.12,-100.00,,-2.63,-5.44,-0.16,-0.66,1.51,-0.75,-0.88,-5.15,7.86,-7.07,-0.77,6.80,-0.92,0.92,0.04,2.18,-0.64,-0.26,-2.10,3.54,-2.39,-5.00,-0.89,-0.46,1.36,
BalanceNoncurrentTradeLiabilities,,198000,202000,184000,,,174000,252000,,,,212000,,,,128000,,187000,,141000,,154000,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,-100.00,-13.86,36.96,,,-100.00,-15.87,,,,-39.62,,,,10.16,,-17.65,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,-45.50,-15.34,1.20,,,-12.40,-15.08,,,,29.38,,,,4.49,,7.66,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,2.02,-8.91,-100.00,,,44.83,-100.00,,,,-100.00,,,,-100.00,,-100.00,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,-2.35,-10.16,-6.12,,,40.15,-20.08,,,,-10.98,,,,-12.89,,-77.09,,-50.54,,-7.40,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,70000,,,,148000,142000,,,193000,201000,,,147000,108000,,,208000,,,,112000,,125000,275000,473000,415000,341000,289000,246000,214000,251000,213000,105000,244000,153000,244000,299000,218000,197000,122000,114000,99000,100000,109000,37000,52000
BalanceNoncurrentBorrowings_yy,,,,,111.43,,,,30.41,41.55,,,-23.83,-46.27,,,41.50,-100.00,,,-46.15,,,,322.32,,172.80,5.09,-47.99,-48.43,-26.39,-26.30,-57.32,14.02,-39.04,14.55,184.76,-10.66,28.76,-50.00,-61.87,-54.59,-49.24,-10.66,-67.54,-47.47
BalanceNoncurrentBorrowings_sy,,,,,111.43,,,,9.95,-6.91,,,-32.18,-10.41,,,-8.53,-13.08,,,-17.39,,,,-9.31,,12.75,-4.34,2.61,-16.89,-9.60,26.72,-11.35,-3.16,10.22,0.94,-0.74,-4.78,-8.90,-9.00,-4.18,-17.93,-14.96,-6.78,-8.50,1.11
BalanceNoncurrentBorrowings_qq,,-100.00,,,,-4.05,-100.00,,,4.15,-100.00,,,-26.53,-100.00,,,-100.00,,,,-100.00,,120.00,72.00,-12.26,-17.83,-15.25,-14.88,-13.01,17.29,-15.14,-50.70,132.38,-37.30,59.48,22.54,-27.09,-9.63,-38.07,-6.56,-13.16,1.01,9.00,-66.06,40.54
BalanceNoncurrentBorrowings_sq,,-3.58,,,,-0.51,-100.00,,,-19.76,-100.00,,,-5.50,-100.00,,,-7.50,,,,-9.51,,-10.62,-1.22,-2.29,-1.01,-10.02,0.80,-10.96,1.73,-7.06,-4.20,-0.60,-4.96,-1.28,-6.10,-12.67,-5.20,-2.30,-4.57,-11.75,-1.46,-9.30,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,67000,74000,77000,99000,118000,146000,165000,245000,132000,205000,,370000,117000,130000,,758000,230000,1004000,,1563000,788000,697000,936000,1313000,1258000,1231000,1158000,1063000,1020000,969000,849000,769000,711000,597000,588000,503000,446000,464000,456000,418000,424000,399000,377000,417000,422000,437000
BalanceNoncurrentOtherLiabilities_yy,,,,,76.12,97.30,114.29,147.47,11.86,40.41,-100.00,51.02,-11.36,-36.59,,104.86,96.58,672.31,,106.20,242.61,-30.58,,-15.99,59.64,76.61,23.72,-19.04,-18.92,-21.28,-26.68,-27.66,-30.29,-38.39,-30.74,-34.59,-37.27,-22.28,-22.45,-16.90,-4.93,-14.01,-17.32,-0.24,-0.47,9.52
BalanceNoncurrentOtherLiabilities_sy,,,,,3.78,23.31,77.16,72.79,5.93,6.31,6.20,-9.98,-9.82,-11.98,,8.79,32.72,13.39,,12.44,12.54,-12.11,,-7.51,8.98,-6.14,-4.50,-11.73,-9.88,-1.73,-9.07,0.17,-1.89,5.21,16.50,5.20,6.79,10.40,13.16,2.13,4.21,-1.12,-2.32,28.32,14.77,17.71
BalanceNoncurrentOtherLiabilities_qq,,10.45,4.05,28.57,19.19,23.73,13.01,48.48,-46.12,55.30,-100.00,,-68.38,11.11,-100.00,,-69.66,336.52,-100.00,,-49.58,-11.55,34.29,40.28,-4.19,-2.15,-5.93,-8.20,-4.05,-5.00,-12.38,-9.42,-7.54,-16.03,-1.51,-14.46,-11.33,4.04,-1.72,-8.33,1.44,-5.90,-5.51,10.61,1.20,3.55
BalanceNoncurrentOtherLiabilities_sq,,-1.70,-100.00,32.78,,5.64,-100.00,30.20,-7.44,-1.28,-100.00,,-1.80,0.34,-100.00,,-3.63,4.99,-100.00,,-0.64,-5.49,-2.82,-2.88,-2.01,-2.30,-0.96,-5.20,6.35,-2.10,-0.77,8.34,0.20,-0.12,-0.52,3.66,-0.20,3.85,-1.87,0.24,-1.01,-2.86,-2.82,3.74,-0.61,
BalanceCurrentLiabilities,1561000,3201000,3049000,1653000,1785000,2362000,1833000,1620000,2077000,2534000,,3045000,2226000,2226000,,2752000,3045000,2360000,,2013000,2557000,2419000,2245000,2846000,2681000,2499000,2565000,2685000,2865000,2340000,2544000,2881000,2647000,2178000,1953000,2855000,2843000,3966000,3000000,3058000,3837000,6679000,3661000,5229000,2817000,8731000
BalanceCurrentLiabilities_yy,,,,,14.35,-26.21,-39.88,-2.00,16.36,7.28,-100.00,87.96,7.17,-12.15,,-9.62,36.79,6.02,,-26.85,-16.03,2.50,,41.38,4.85,3.31,14.25,-5.66,6.86,-6.36,-0.82,7.30,-7.61,-6.92,-23.23,-0.90,7.40,82.09,53.61,7.11,34.96,68.41,22.03,70.99,-26.58,30.72
BalanceCurrentLiabilities_sy,,,,,14.80,-16.01,-0.04,11.27,17.15,0.71,-53.10,-9.04,1.61,18.11,,28.65,29.30,7.47,,10.57,10.36,14.02,,4.70,12.97,26.84,15.40,16.92,23.89,20.38,20.20,7.84,11.04,1.22,15.82,7.64,5.82,17.40,10.17,4.88,15.36,13.12,8.78,2.76,-0.38,5.29
BalanceCurrentLiabilities_qq,,105.06,-4.75,-45.79,7.99,32.32,-22.40,-11.62,28.21,22.00,-100.00,,-26.90,,-100.00,,10.65,-22.50,-100.00,,27.02,-5.40,-7.19,26.77,-5.80,-6.79,2.64,4.68,6.70,-18.32,8.72,13.25,-8.12,-17.72,-10.33,46.19,-0.42,39.50,-24.36,1.93,25.47,74.07,-45.19,42.83,-46.13,209.94
BalanceCurrentLiabilities_sq,,25.09,-100.00,52.71,-24.69,4.44,-100.00,55.76,-23.78,-3.60,-100.00,,-11.01,,-100.00,,-22.68,-2.46,-100.00,,-19.16,4.73,-3.95,25.45,-14.74,9.62,-1.98,25.12,-2.44,15.90,-3.93,26.92,-3.22,3.54,-3.85,12.48,-9.18,12.45,-4.36,11.92,-4.94,10.97,-10.76,14.91,-17.80,13.58
BalanceCurrentTradePayablesv,,3128000,2983000,1598000,,,1779000,1579000,,,,3007000,,,,2681000,,2224000,,1821000,,1985000,740000,1047000,1450000,939000,1142000,1230000,1562000,974000,1137000,1466000,1439000,981000,773000,1864000,1778000,2460000,1578000,1418000,2171000,1647000,1897000,3119000,1478000,2577000
BalanceCurrentTradePayablesv_yy,,,,,,-100.00,-40.36,-1.19,,,-100.00,90.44,,,,-10.84,,,,-32.08,,-10.75,,-42.50,,-52.70,54.32,17.48,7.72,3.73,-0.44,19.19,-7.87,0.72,-32.01,27.15,23.56,150.76,104.14,-23.93,22.10,-33.05,20.22,119.96,-31.92,56.47
BalanceCurrentTradePayablesv_sy,,,,,,-8.79,-4.11,11.65,,,-56.81,-3.01,,,,32.98,,,,0.92,,4.02,,-2.88,,20.60,6.49,15.38,7.45,12.58,14.24,24.90,16.83,8.29,7.86,11.61,-4.01,10.58,15.30,14.66,23.84,4.06,10.27,7.33,-3.17,8.65
BalanceCurrentTradePayablesv_qq,,,-4.64,-46.43,-100.00,,,-11.24,-100.00,,,,-100.00,,,,-100.00,,-100.00,,-100.00,,-62.72,41.49,38.49,-35.24,21.62,7.71,26.99,-37.64,16.74,28.94,-1.84,-31.83,-21.20,141.14,-4.61,38.36,-35.85,-10.14,53.10,-24.14,15.18,64.42,-52.61,74.36
BalanceCurrentTradePayablesv_sq,,,-100.00,34.34,-30.52,,,38.20,-38.40,,,,-32.21,,,,-32.93,,-100.00,,-32.91,,-3.62,31.15,-27.87,18.23,-4.78,15.56,-10.20,12.17,-1.14,31.54,0.51,-6.25,-7.33,27.15,-24.01,24.52,-3.22,29.45,-3.49,5.43,-8.51,15.44,-15.82,14.24
BalanceCurrentBorrowings,1581000,,,,1727000,2292000,,,1898000,2162000,,,1790000,1658000,,,2123000,,,,1764000,,295000,203000,329000,277000,289000,253000,211000,182000,195000,171000,311000,120000,277000,134000,43000,190000,159000,72000,163000,156000,164000,164000,191000,196000
BalanceCurrentBorrowings_yy,,,,,9.23,,,,9.90,-5.67,,,-5.69,-23.31,,,18.60,-100.00,,,-16.91,,,,-81.35,,-2.03,24.63,-35.87,-34.30,-32.53,-32.41,47.39,-34.07,42.05,-21.64,-86.17,58.33,-42.60,-46.27,279.07,-17.89,3.14,127.78,17.18,25.64
BalanceCurrentBorrowings_sy,,,,,0.11,,,,8.32,-4.76,,,-19.12,-16.24,,,-10.00,-8.84,,,-5.22,,,,-3.62,,-7.01,24.42,47.67,18.12,49.84,52.20,24.15,16.54,23.27,-12.65,20.64,20.23,12.52,11.86,-2.02,23.58,2.82,5.91,-6.66,-5.25
BalanceCurrentBorrowings_qq,,-100.00,,,,32.72,-100.00,,,13.91,-100.00,,,-7.37,-100.00,,,-100.00,,,,-100.00,,-31.19,62.07,-15.81,4.33,-12.46,-16.60,-13.74,7.14,-12.31,81.87,-61.41,130.83,-51.62,-67.91,341.86,-16.32,-54.72,126.39,-4.29,5.13,,16.46,2.62
BalanceCurrentBorrowings_sq,,-20.75,,,,10.73,-100.00,,,1.06,-100.00,,,-0.91,-100.00,,,4.64,,,,1.02,,-0.72,-8.50,-0.95,-7.72,4.57,6.85,7.17,-1.72,-2.11,-1.82,12.61,3.92,-11.50,2.22,14.22,-14.06,-6.49,-1.01,7.34,-13.84,,-16.90,22.37
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,-33000,53000,48000,3000,36000,40000,36000,18000,28000,31000,,10000,97000,88000,,30000,123000,114000,,65000,4000,130000,134000,3000,3000,3000,3000,6000,4000,4000,4000,123000,70000,224000,29000,47000,111000,103000,6000,176000,97000,42000,298000,196000,18000,145000
BalanceCurrentOtherLiabilities_yy,,,,,209.09,-24.53,-25.00,500.00,-22.22,-22.50,-100.00,-44.44,246.43,183.87,,200.00,26.80,29.55,,116.67,-96.75,14.04,,-95.38,-25.00,-97.69,-97.76,100.00,33.33,33.33,33.33,1950.00,1650.00,5500.00,625.00,-61.79,58.57,-54.02,-79.31,274.47,-12.61,-59.22,4866.67,11.36,-81.44,245.24
BalanceCurrentOtherLiabilities_sy,,,,,48.18,45.88,2.04,0.06,13.82,6.20,-100.00,-10.48,8.26,25.36,,20.91,26.80,28.47,,10.24,12.56,6.14,,12.46,19.51,19.57,27.72,22.20,13.01,33.33,24.69,6.22,3.81,4.54,17.63,2.25,-0.47,-1.16,-0.56,-3.64,1.12,2.58,0.42,-2.40,7.34,0.54
BalanceCurrentOtherLiabilities_qq,,260.61,-9.43,-93.75,1100.00,11.11,-10.00,-50.00,55.56,10.71,-100.00,,870.00,-9.28,-100.00,,310.00,-7.32,-100.00,,-93.85,3150.00,3.08,-97.76,,,,100.00,-33.33,,,2975.00,-43.09,220.00,-87.05,62.07,136.17,-7.21,-94.17,2833.33,-44.89,-56.70,609.52,-34.23,-90.82,705.56
BalanceCurrentOtherLiabilities_sq,,-5.01,-100.00,-0.06,-18.32,-0.53,-100.00,128.24,-32.90,-5.47,-100.00,,-13.69,-4.40,-100.00,,-20.87,-1.53,-100.00,,-9.29,-4.06,-8.61,21.80,,,,34.74,-10.49,,,15.74,-12.97,-6.53,1.14,13.13,-21.10,-9.10,-2.18,18.80,-9.94,1.80,-1.38,12.34,-11.88,-7.01
BalanceReckoning,13000,20000,18000,52000,22000,30000,18000,23000,151000,341000,,28000,339000,480000,,41000,799000,22000,,127000,789000,304000,1076000,1593000,899000,1280000,1131000,1196000,1088000,1180000,1208000,1121000,827000,853000,874000,810000,911000,1213000,1257000,1392000,1406000,4834000,1302000,1750000,1130000,5813000
BalanceReckoning_yy,,,,,69.23,50.00,,-55.77,586.36,1036.67,-100.00,21.74,124.50,40.76,,46.43,135.69,-95.42,,209.76,-1.25,1281.82,,1154.33,13.94,321.05,5.11,-24.92,21.02,-7.81,6.81,-6.27,-23.99,-27.71,-27.65,-27.74,10.16,42.20,43.82,71.85,54.34,298.52,3.58,25.72,-19.63,20.25
BalanceReckoning_sy,,,,,73.92,38.93,,7.38,50.56,27.63,35.48,8.03,0.02,0.10,,11.96,32.14,4.39,,-11.74,-25.50,-3.50,,50.00,3.90,16.54,20.28,8.26,3.36,2.20,-17.30,-10.83,10.54,-5.08,0.89,4.96,7.23,8.12,7.48,2.50,1.89,2.74,2.25,15.02,-6.40,10.00
BalanceReckoning_qq,,53.85,-10.00,188.89,-57.69,36.36,-40.00,27.78,556.52,125.83,-100.00,,1110.71,41.59,-100.00,,1848.78,-97.25,-100.00,,521.26,-61.47,253.95,48.05,-43.57,42.38,-11.64,5.75,-9.03,8.46,2.37,-7.20,-26.23,3.14,2.46,-7.32,12.47,33.15,3.63,10.74,1.01,243.81,-73.07,34.41,-35.43,414.42
BalanceReckoning_sq,,,-100.00,138.91,-11.85,-4.26,-100.00,27.78,-13.32,-18.20,-100.00,,-10.20,1.78,-100.00,,-2.65,-7.07,-100.00,,-5.55,-5.47,-7.37,24.36,-3.84,1.76,-4.76,3.19,-12.90,-1.76,-6.16,1.74,8.21,-7.36,-5.08,6.24,-1.34,4.56,-3.42,2.53,-0.26,-4.82,,14.95,-5.58,3.27
BalanceTotalEquityAndLiabilities,5520000,7617000,18044000,17359000,17763000,18709000,18477000,18821000,18959000,19381000,0,20710000,19628000,19701000,0,19666000,19565000,19620000,0,19611000,18262000,18339000,17210000,17833000,17270000,16005000,16047000,16003000,15954000,14774000,15521000,16065000,15660000,15243000,14965000,16294000,15406000,16889000,15676000,16616000,17774000,17763000,17224000,19755000,17576000,19582000
BalanceTotalEquityAndLiabilities_yy,,,,,221.79,145.62,2.40,8.42,6.73,3.59,-100.00,10.04,3.53,1.65,,-5.04,-0.32,-0.41,,-0.28,-6.66,-6.53,,-9.07,-5.43,-12.73,-6.76,-10.26,-7.62,-7.69,-3.28,0.39,-1.84,3.17,-3.58,1.43,-1.62,10.80,4.75,1.98,15.37,5.17,9.87,18.89,-1.11,10.24
BalanceTotalEquityAndLiabilities_sy,,,,,33.55,28.95,28.03,6.81,6.60,3.59,-35.48,,2.02,6.26,,9.51,9.90,6.68,,9.75,8.89,7.05,,5.18,12.27,11.01,6.37,9.22,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.85,6.76,5.52,5.64,4.20,5.78
