,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3
BalanceCurrentLiabilities_sq,,30.78,4.34,-53.64,,-8.56,-0.62,-70.88,,15.66,30.34,-12.10,-9.24,-1.56,19.31,-9.30,1.88,-5.39,7.53,6.52,1.05,-4.55,10.15,1.24,-0.07,0.95,3.52,-10.10,7.73,-5.84,-0.54,-0.82
BalanceCurrentTradePayablesv,51944000,94703000,99125000,,30379000,39424000,32120000,,33278000,45433000,38379000,30798000,24427000,20728000,31689000,46918000,68138000,50947000,40880000,47855000,59061000,84237000,102693000,104004000,130972000,122275000,140027000,156932000,182527000,181540000,168272000,176741000
BalanceCurrentTradePayablesv_yy,,,,,-41.52,-58.37,-67.60,,9.55,15.24,19.49,,-26.60,-54.38,-17.43,52.34,178.95,145.78,29.00,2.00,-13.32,65.34,151.21,117.33,121.76,45.16,36.36,50.89,39.36,48.47,20.17,12.62
BalanceCurrentTradePayablesv_sy,,,,,37.04,5.51,2.21,,11.16,12.50,14.57,,-8.17,-1.66,-11.08,8.00,2.22,3.56,-12.02,-10.26,-4.86,7.03,18.27,0.91,0.34,-9.25,-0.96,-11.38,9.14,7.33,6.12,10.74
BalanceCurrentTradePayablesv_qq,,82.32,4.67,-100.00,,29.78,-18.53,-100.00,,36.52,-15.53,-19.75,-20.69,-15.14,52.88,48.06,45.23,-25.23,-19.76,17.06,23.42,42.63,21.91,1.28,25.93,-6.64,14.52,12.07,16.31,-0.54,-7.31,5.03
BalanceCurrentTradePayablesv_sq,,47.22,3.58,-59.80,,-2.38,-7.70,-80.28,,11.14,1.08,-13.85,-8.22,-8.52,15.04,3.23,-4.38,-11.41,6.95,13.56,6.28,-10.39,9.81,2.02,-3.60,-5.17,8.62,0.66,12.08,-8.30,-0.09,1.71
BalanceCurrentBorrowings,76141000,76474000,71592000,,79475000,26242000,16783000,,24255000,54935000,99981000,128952000,103831000,147813000,182684000,118839000,115599000,119728000,51370000,83932000,112032000,121742000,148796000,152638000,187150000,203417000,228980000,219338000,221160000,217642000,214904000,214017000
BalanceCurrentBorrowings_yy,,,,,4.38,-65.69,-76.56,,-69.48,109.34,495.73,,328.08,169.07,82.72,-7.84,11.33,-19.00,-71.88,-29.37,-3.09,1.68,189.66,81.86,67.05,67.09,53.89,43.70,18.17,6.99,-6.15,-2.43
BalanceCurrentBorrowings_sy,,,,,4.38,-65.69,-10.02,,-30.66,38.83,14.34,,328.08,76.80,33.20,13.68,54.38,14.05,96.14,32.61,-3.09,1.68,62.00,16.47,18.31,33.84,12.32,-8.90,-9.76,-15.21,-17.32,-1.32
BalanceCurrentBorrowings_qq,,0.44,-6.38,-100.00,,-66.98,-36.04,-100.00,,126.49,82.00,28.98,-19.48,42.36,23.59,-34.95,-2.73,3.57,-57.09,63.39,33.48,8.67,22.22,2.58,22.61,8.69,12.57,-4.21,0.83,-1.59,-1.26,-0.41
BalanceCurrentBorrowings_sq,,17.59,-6.38,-38.72,,-21.90,6.08,-48.67,,12.31,75.29,9.74,3.52,17.34,5.50,2.61,64.68,-11.54,17.46,24.16,33.48,8.67,2.21,2.58,9.09,7.95,1.58,-20.30,0.30,16.74,-0.70,-0.28
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,2651000,2318000,1697000,1871000,1831000,1697000,1496000,1672000,1554000,1605000,1527000,1482000,1435000,1295000,1342000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,-30.93,-26.80,-11.82,-10.65,-15.14,-5.43,2.06,-11.32,-7.64,-19.30,-12.13
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,-30.93,-26.80,-11.82,-10.65,-15.14,-5.43,2.06,-11.32,-7.64,-19.30,-12.13
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,-12.55,-26.82,10.28,-2.13,-7.32,-11.84,11.74,-7.05,3.28,-4.86,-2.91,-3.19,-9.77,3.60
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,-12.55,-26.82,10.28,-2.13,-7.32,-11.84,11.74,-7.05,3.28,-4.86,-2.91,-3.19,-9.77,3.60
BalanceCurrentOtherLiabilities,17099000,9062000,9784000,,17473000,17124000,16530000,,14754000,12429000,12739000,12922000,14823000,11054000,11403000,10372000,17007000,16599000,18865000,19043000,25877000,26137000,25966000,24479000,25673000,25780000,28411000,27019000,27133000,26608000,24756000,25440000
BalanceCurrentOtherLiabilities_yy,,,,,2.19,88.97,68.94,,-15.57,-27.42,-22.93,,0.47,-11.06,-10.49,-19.74,14.74,50.15,65.43,83.61,52.16,57.47,37.64,28.54,-0.79,-1.37,9.42,10.38,5.69,3.21,-12.87,-5.84
BalanceCurrentOtherLiabilities_sy,,,,,91.92,54.04,71.82,,-17.77,-5.16,-8.32,,-29.07,-37.76,-15.78,-19.50,-17.32,-1.26,6.86,27.96,52.16,0.38,11.98,19.33,-0.79,2.40,-13.86,-8.64,1.87,5.53,-7.98,-3.20
BalanceCurrentOtherLiabilities_qq,,-47.00,7.98,-100.00,,-2.00,-3.47,-100.00,,-15.75,2.50,1.43,14.71,-25.42,3.16,-9.05,63.98,-2.40,13.66,0.94,35.88,1.00,-0.66,-5.73,4.88,0.42,10.21,-4.90,0.42,-1.94,-6.96,2.77
BalanceCurrentOtherLiabilities_sq,,39.82,3.93,-48.21,,-0.05,-0.32,-67.69,,-2.27,-2.06,-21.24,-4.72,-2.14,0.29,-4.58,1.48,12.04,13.66,0.94,35.88,1.00,7.26,-11.94,-5.53,-3.29,0.98,-9.04,13.51,-3.00,-1.36,-8.21
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,297757000,361141000,349482000,0,261219000,493353000,538278000,0,606660000,653292000,724693000,894768000,810840000,791754000,809978000,582107000,540451000,509980000,372721000,276097000,280229000,302915000,307855000,278940000,325159000,296399000,314822000,315324000,331775000,316722000,279500000,291329000
BalanceTotalEquityAndLiabilities_yy,,,,,-12.27,36.61,54.02,,132.24,32.42,34.63,,33.66,21.19,11.77,-34.94,-33.35,-35.59,-53.98,-52.57,-48.15,-40.60,-17.40,1.03,16.03,-2.15,2.26,13.04,2.03,6.86,-11.22,-7.61
BalanceTotalEquityAndLiabilities_sy,,,,,28.58,36.82,44.80,,25.02,29.32,26.19,,7.06,-1.30,-3.02,-18.76,-15.63,-4.46,-5.38,6.66,10.87,10.35,8.20,1.03,-16.51,-14.49,-12.09,-12.83,-0.22,-0.70,-6.56,-4.67
BalanceTotalEquityAndLiabilities_qq,,21.29,-3.23,-100.00,,88.87,9.11,-100.00,,7.69,10.93,23.47,-9.38,-2.35,2.30,-28.13,-7.16,-5.64,-26.91,-25.92,1.50,8.10,1.63,-9.39,16.57,-8.84,6.22,0.16,5.22,-4.54,-11.75,4.23
BalanceTotalEquityAndLiabilities_sq,,12.24,5.64,-48.62,,3.54,4.98,-50.16,,6.91,4.08,-1.97,-4.20,0.38,0.97,-7.56,-4.93,-2.42,-1.41,6.49,1.50,0.03,-0.83,-1.92,-15.04,0.05,1.50,-0.60,4.04,-1.99,0.26,1.88
CashflowOperatingCashflow,20456000,11478000,50505000,93737000,51724000,21460000,12675000,10677000,20334000,451000,27301000,-16217000,-3948000,-21693000,-29006000,64985000,5488000,-1375000,1263000,-991000,87000,1706000,585000,2019000,744000,-35000,-150000,154000,70000,-11000,-104000,225000
CashflowOperatingCashflow_yy,,,,,152.86,86.97,-74.90,-88.61,-60.69,-97.90,115.39,-251.89,-119.41,-4907.12,-206.24,500.73,239.02,93.66,104.35,-101.53,-98.42,224.11,-53.65,303.64,759.65,-102.03,-125.71,-92.38,-90.54,68.43,30.58,46.43
CashflowOperatingCashflow_sy,,,,,122.46,86.97,34.48,-39.38,6.82,-18.64,23.18,-9.11,-40.42,-32.04,2.07,-62.20,-5.00,14.76,-47.10,-5.48,0.61,1.48,65.45,,54.20,-37.13,-26.35,-46.97,61.73,39.48,14.42,11.98
CashflowOperatingCashflow_qq,,-43.89,340.03,85.60,-44.82,-58.51,-40.94,-15.77,90.46,-97.78,5949.80,-159.40,75.66,-449.50,-33.71,324.04,-91.55,-125.05,191.83,-178.51,108.73,1870.91,-65.71,244.96,-63.13,-104.66,-333.56,202.27,-54.24,-115.56,-853.28,315.74
CashflowOperatingCashflow_sq,,-33.35,159.71,46.67,-10.48,-12.04,12.00,-19.14,12.14,1.40,-13.30,233.85,-15.28,-28.70,-3.28,-8.62,3.31,4.00,-2.46,40.26,44.19,-13.09,7.36,-20.04,-12.09,-27.34,14.06,24.69,43.72,-34.40,-39.00,147.44
CashflowAmortization,1612000,4402000,4713000,3179000,4430000,5971000,9056000,5655000,7255000,8031000,9553000,9350000,9992000,9762000,9825000,8220000,6460000,6473000,6965000,3847000,4269000,4164000,4010000,3409000,3586000,3135000,3176000,2730000,2724000,2651000,2406000,2250000
CashflowAmortization_yy,,,,,174.75,35.63,92.16,77.91,63.76,34.50,5.49,65.34,37.73,21.55,2.85,-12.08,-35.35,-33.69,-29.11,-53.20,-33.92,-35.66,-42.42,-11.37,-15.99,-24.72,-20.80,-19.92,-24.04,-15.42,-24.26,-17.60
CashflowAmortization_sy,,,,,9.10,15.14,9.85,17.31,40.44,20.04,17.22,5.83,-7.63,24.88,2.85,-11.32,-35.35,-33.69,-36.33,-23.36,-15.24,-13.26,-22.74,-8.31,-11.39,-24.72,-8.35,-18.68,-11.79,-6.55,-6.10,-11.14
CashflowAmortization_qq,,173.01,7.06,-32.56,39.38,34.77,51.67,-37.56,28.29,10.70,18.95,-2.12,6.87,-2.31,0.65,-16.34,-21.41,0.19,7.61,-44.77,10.97,-2.45,-3.70,-14.98,5.19,-12.59,1.32,-14.04,-0.23,-2.67,-9.27,-6.48
CashflowAmortization_sq,,7.44,14.58,-32.56,18.15,-8.05,0.83,-14.50,28.29,-23.89,13.64,-2.42,1.30,-2.31,-1.35,-16.34,-2.67,-4.77,4.50,-1.38,9.95,-8.17,-2.90,1.68,0.76,-12.59,1.32,3.62,2.70,-2.67,-9.27,-4.49
CashflowInvestingCashflow,-26128000,-12782000,-14699000,26228000,-45067000,-46011000,-62504000,-45402000,-44508000,-53025000,-52963000,-41223000,-109169000,-18230000,-6711000,-246000,2215000,2958000,-789000,-206000,-132000,-1722000,-456000,-1985000,-884000,-89000,267000,-83000,-4000,-18000,160000,-184000
CashflowInvestingCashflow_yy,,,,,-72.49,-259.96,-325.23,-273.11,1.24,-15.24,15.27,9.20,-145.28,65.62,87.33,99.40,102.03,116.22,88.24,16.24,-105.95,-158.21,42.16,-864.06,-570.65,94.85,158.60,95.83,99.58,79.41,-40.13,-122.50
CashflowInvestingCashflow_sy,,,,,-132.95,-259.96,-325.23,-135.95,-29.25,-10.96,-67.61,-21.46,-55.51,37.40,17.72,69.11,101.02,23.56,-4.38,-33.93,-105.95,2.76,42.16,31.95,57.24,33.84,49.96,64.38,21.06,6.32,-4.37,-25.36
CashflowInvestingCashflow_qq,,51.08,-15.00,278.43,-271.83,-2.09,-35.85,27.36,1.97,-19.14,0.12,22.17,-164.82,83.30,63.19,96.34,1001.35,33.51,-126.68,73.91,36.00,-1206.63,73.49,-334.84,55.48,89.96,401.61,-130.98,95.53,-392.67,977.02,-215.12
CashflowInvestingCashflow_sq,,2.98,-40.98,1.74,-9.55,-23.68,23.31,-20.47,2.93,0.44,15.40,-40.54,-41.17,34.73,46.08,54.60,140.50,1.84,-51.30,-15.11,30.02,28.09,33.86,1.49,1.74,16.01,39.90,-0.36,-9.92,-125.67,49.34,-16.58
CashflowCapex,1840000,5812000,11521000,7944000,4994000,26092000,63994000,44481000,56341000,53807000,58843000,44707000,45115000,20463000,8783000,2512000,381000,,842000,217000,147000,1725000,581000,2004000,904000,93000,21000,83000,0,18000,35000,0
CashflowCapex_yy,,,,,171.45,348.93,455.44,459.96,1028.09,106.22,-8.05,0.51,-19.93,-61.97,-85.07,-94.38,-99.16,-100.00,-90.42,-91.35,-61.46,,-30.94,821.97,515.42,-94.64,-96.40,-95.86,-100.00,-80.27,66.60,-100.00
CashflowCapex_sy,,,,,121.15,57.37,447.78,39.22,80.71,98.34,46.58,11.40,-6.40,-37.45,-18.01,-31.41,-48.98,-18.89,2.45,-4.40,52.88,,-30.94,-31.45,-56.56,-36.82,-33.86,-14.66,-26.60,-41.90,-7.80,-37.65
CashflowCapex_qq,,215.89,98.24,-31.05,-37.13,422.43,145.27,-30.49,26.66,-4.50,9.36,-24.02,0.91,-54.64,-57.08,-71.39,-84.84,-100.00,,-74.18,-32.44,1075.19,-66.31,244.69,-54.90,-89.76,-77.42,296.50,-100.00,,90.66,-100.00
CashflowCapex_sq,,87.80,-11.79,44.03,-10.89,31.88,-5.08,21.70,23.90,7.65,-19.91,12.20,1.30,-11.00,-45.28,-5.46,7.56,-11.97,,0.80,-31.70,-27.42,-30.49,-5.05,-5.73,-24.23,-20.01,17.06,-33.32,,18.47,-23.94
CashflowFinancingCashflow,4338000,2779000,-35190000,-116685000,-7694000,160192000,-13191000,119000,71000,46005000,69738000,158156000,-36197000,40280000,28316000,-56734000,-10443000,-4596000,-1108000,1148000,0,-19000,-51000,-56000,-80000,-69000,-71000,-75000,-74000,-73000,-45000,-44000
CashflowFinancingCashflow_yy,,,,,-277.34,5664.91,62.51,100.10,100.92,-71.28,628.67,133335.94,-50968.47,-12.44,-59.40,-135.87,71.15,-111.41,-103.91,102.02,100.00,99.59,95.42,-104.91,,-267.67,-40.09,-32.95,6.89,-5.24,36.30,40.80
CashflowFinancingCashflow_sy,,,,,98.17,-47.46,71.74,-68.20,192.08,510.17,425.12,-37.36,-376.09,-112.28,-105.30,65.79,89.68,-118.27,54.15,318.76,43.86,157.33,95.42,-100.97,,-118.83,-36.16,-79.52,51.88,-227.06,-58.80,-56.47
CashflowFinancingCashflow_qq,,-35.95,-1366.39,-231.59,93.41,2182.11,-108.23,100.90,-39.96,64551.06,51.59,126.79,-122.89,211.28,-29.70,-300.36,81.59,55.99,75.89,203.54,-100.00,,-168.66,-11.18,-41.18,12.82,-2.37,-5.51,1.12,1.47,38.04,1.94
CashflowFinancingCashflow_sq,,101.74,-407.71,-119.55,93.41,32.12,-31.18,20.00,114.76,306.73,-30.72,-246.37,-32.00,67.84,20.02,-334.13,97.56,55.99,76.67,203.54,-100.52,,-145.36,7.51,-75.64,93.72,-32.41,-72.68,0.30,-58.27,-144.18,13.24
CashflowShareCapitalCash,0,0,0,0,826000,253110000,372000,-190000,-207000,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,-125.04,-100.00,-100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,-125.04,-100.00,-100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,30561.02,-99.85,-151.08,-8.64,100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,30561.02,-99.85,-151.08,-8.64,100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,-1334000,1474000,617000,3280000,-1037000,135641000,-63020000,-34606000,-24102000,-6569000,44076000,100716000,-149314000,356000,-7400000,8005000,-2740000,-3014000,-635000,-50000,-45000,-34000,78000,-23000,-219000,-193000,46000,-4000,-7000,-102000,10000,-3000
CashflowNetCashflow_yy,,,,,22.24,9101.02,-10321.72,-1155.01,-2223.37,-104.84,169.94,391.03,-519.50,105.42,-116.79,-92.05,98.17,-946.58,91.42,-100.62,98.35,98.87,112.29,54.49,-384.61,-467.39,-41.08,82.51,96.61,46.96,-77.28,13.47
CashflowNetCashflow_sy,,,,,133.14,-34.22,-45.00,-139.50,-1.91,22.30,105.27,-176.56,-398.96,-41.66,-94.64,64.76,105.35,65.37,-103.73,82.44,25.00,69.55,96.35,29.74,-19.71,-46.34,348.87,205.51,191.88,-148.65,-121.14,-38.02
CashflowNetCashflow_qq,,210.50,-58.18,432.04,-131.63,13175.24,-146.46,45.09,30.35,72.75,770.98,128.50,-248.25,100.24,-2178.86,208.17,-134.22,-10.01,78.94,92.19,8.85,24.78,329.62,-128.91,-870.63,11.93,123.85,-108.58,-87.87,-1279.49,110.21,-132.69
CashflowNetCashflow_sq,,33.12,43.75,432.04,5.27,-95.15,6.38,-41.24,78.53,147.32,41.59,-272.45,-9.26,72.29,103.99,-21.32,-18.83,-156.88,-30.55,92.19,-161.78,56.12,84.33,-112.18,-185.15,64.91,85.79,-38.90,115.09,-296.25,94.70,71.22
