,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets_sq,,,18.63,,-100.00,,74.22,-4.84,-100.00,,22.08,-4.23,-100.00,,21.56,-4.71,-100.00,,42.11,14.52,-100.00,,20.40,-15.61,-22.98,,17.62,-6.42,-5.49,-18.40,14.90,-15.28,-18.40,-15.98,19.92,-9.09,0.42,-12.28,31.79,0.24,0.05,-20.24,18.31,2.48,4.23,-13.51,34.29,1.29
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,0,,,,4635000,4634000,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,-98.99,-74.63,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,-0.02,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,-29.94,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,,377275000,,410761000,,496447000,431029000,648168000,,754185000,644757000,674704000,,602144000,529782000,565763000,,754365000,662501000,2031142000,,1919956000,1621262000,1381141000,,1327202000,1250858000,1516345000,1644827000,1497917000,1359025000,1626175000,1684664000,1445816000,1241620000,1326438000,1390432000,1306357000,1201839000,1334929000,1423474000,1396733000,1238323000,1420554000,1450655000,1442280000,1358786000,1525868000
BalanceTotalAssets_yy,,,,,,31.59,,57.80,,51.92,49.59,4.09,,-20.16,-17.83,-16.15,,25.28,25.05,259.01,,154.51,144.72,-32.00,,-30.87,-22.85,9.79,,12.86,8.65,7.24,2.42,-3.48,-8.64,-18.43,-17.47,-9.65,-3.20,0.64,2.38,6.92,3.04,6.41,1.91,3.26,9.73,7.41
BalanceTotalAssets_sy,,,,,,36.52,,39.22,,26.44,15.94,8.22,,5.23,6.44,7.15,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,,-3.60,2.62,2.85,-0.07,0.90,-3.06,-0.67,0.08,0.59,-0.39,1.79,-1.01,1.46,0.84,-0.84,1.91,0.08,1.48,1.47
BalanceTotalAssets_qq,,,-100.00,,-100.00,,-13.18,50.38,-100.00,,-14.51,4.64,-100.00,,-12.02,6.79,-100.00,,-12.18,206.59,-100.00,,-15.56,-14.81,-100.00,,-5.75,21.22,8.47,-8.93,-9.27,19.66,3.60,-14.18,-14.12,6.83,4.82,-6.05,-8.00,11.07,6.63,-1.88,-11.34,14.72,2.12,-0.58,-5.79,12.30
BalanceTotalAssets_sq,,,0.61,,-100.00,,3.78,8.50,-100.00,,-4.86,5.59,-100.00,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,,-5.56,0.44,2.86,-0.54,-2.04,0.07,0.41,0.33,-2.57,1.14,2.56,-0.01,-3.03,2.08,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
BalanceCapital,,120314000,,130551000,,145455000,151188000,281905000,,311607000,313885000,326103000,,369415000,375378000,388207000,,404051000,403494000,667871000,,525842000,510041000,530681000,,491851000,577855000,607308000,622590000,621112000,628012000,638860000,652341000,671910000,661859000,684676000,706693000,722341000,722253000,733635000,754041000,771137000,749521000,731826000,744725000,756979000,734508000,741332000
BalanceCapital_yy,,,,,,20.90,,115.93,,114.23,107.61,15.68,,18.55,19.59,19.04,,9.38,7.49,72.04,,30.14,26.41,-20.54,,-6.46,13.30,14.44,,26.28,8.68,5.20,4.78,8.18,5.39,7.17,8.33,7.51,9.12,7.15,6.70,6.76,3.78,-0.25,-1.24,-1.84,-2.00,1.30
BalanceCapital_sy,,,,,,104.45,,29.28,,11.87,11.61,13.78,,12.96,13.52,11.20,,10.30,9.93,11.25,,5.87,4.62,4.22,,-2.19,-1.14,0.16,,3.19,4.40,2.61,4.91,3.82,3.78,2.62,2.08,4.48,5.02,2.62,3.66,1.16,2.45,0.37,1.44,2.83,2.34,-2.50
BalanceCapital_qq,,,-100.00,,-100.00,,3.94,86.46,-100.00,,0.73,3.89,-100.00,,1.61,3.42,-100.00,,-0.14,65.52,-100.00,,-3.00,4.05,-100.00,,17.49,5.10,2.52,-0.24,1.11,1.73,2.11,3.00,-1.50,3.45,3.22,2.21,-0.01,1.58,2.78,2.27,-2.80,-2.36,1.76,1.65,-2.97,0.93
BalanceCapital_sq,,,5.00,,-100.00,,3.97,2.16,-100.00,,3.52,3.84,-100.00,,1.38,1.25,-100.00,,0.76,0.34,-100.00,,0.76,-0.87,-0.30,,0.35,-0.80,0.79,2.40,0.33,-0.43,1.12,2.07,0.72,0.05,1.72,1.55,0.57,-0.38,1.65,0.28,1.07,-0.02,1.76,1.65,-0.01,-2.17
BalanceShareCapital,,13011000,,13011000,,13011000,13011000,16011000,,16011000,16011000,16011000,,16011000,16011000,16011000,,16011000,23211000,23211000,,23211000,23211000,23211000,,23211000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000,41120000
BalanceShareCapital_yy,,,,,,,,23.06,,23.06,23.06,,,,,,,,44.97,44.97,,44.97,,,,,77.16,77.16,,77.16,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,-100.00,,,23.06,-100.00,,,,-100.00,,,,-100.00,,44.97,,-100.00,,,,-100.00,,77.16,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,0,,,,,,,,,,,,,,,,,-7200000,,,0,,,,-18545000,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,100.00,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,95906000,,101647000,,101647000,101647000,237085000,,235689000,235689000,274922000,,273185000,275535000,272930000,,348627000,349725000,632418000,,450297000,458965000,487034000,,499113000,558051000,565753000,559739000,550084000,592011000,588716000,578431000,581253000,619256000,626124000,628350000,631018000,680716000,674362000,666686000,675332000,659847000,689789000,695591000,684430000,684368000,720901000
BalanceReserve_yy,,,,,,5.99,,133.24,,131.87,131.87,15.96,,15.91,16.91,-0.72,,27.62,26.93,131.71,,29.16,31.24,-22.99,,10.84,21.59,16.16,,10.21,6.09,4.06,3.34,5.67,4.60,6.35,8.63,8.56,9.92,7.70,6.10,7.02,-3.07,2.29,4.34,1.35,3.72,4.51
BalanceReserve_sy,,,,,,47.16,,26.66,,11.60,12.27,9.63,,14.66,16.91,9.75,,18.06,16.30,10.98,,4.04,4.04,,,,0.05,,,,0.09,,0.02,,,,,,0.02,0.97,2.07,2.32,1.08,1.17,,,,
BalanceReserve_qq,,,-100.00,,-100.00,,,133.24,-100.00,,,16.65,-100.00,,0.86,-0.95,-100.00,,0.31,80.83,-100.00,,1.92,6.12,-100.00,,11.81,1.38,-1.06,-1.72,7.62,-0.56,-1.75,0.49,6.54,1.11,0.36,0.42,7.88,-0.93,-1.14,1.30,-2.29,4.54,0.84,-1.60,-0.01,5.34
BalanceReserve_sq,,,,,-100.00,,,13.14,-100.00,,,15.86,-100.00,,0.15,3.28,-100.00,,,6.74,-100.00,,,0.14,,,,0.01,,,,-0.02,,,,0.24,,,,0.14,,,,0.14,,-0.01,,
BalanceNonshareCapital,,3227000,,3154000,,4394000,4361000,4517000,,5411000,5276000,5204000,,7483000,,,,141000,111000,21907000,,18600000,18393000,1993000,,1792000,1446000,1760000,2667000,2260000,1945000,1846000,2560000,2593000,2292000,3123000,3389000,3950000,3669000,3466000,3922000,4830000,4759000,4576000,4780000,5055000,4956000,3886000
BalanceNonshareCapital_yy,,,,,,36.16,,43.21,,23.15,20.98,15.21,,38.29,-100.00,-100.00,,-98.12,,,,13091.49,16470.27,-90.90,,-90.37,-92.14,-11.69,,26.12,34.51,4.89,-4.01,14.73,17.84,69.18,32.38,52.33,60.08,10.98,15.73,22.28,29.71,32.03,21.88,4.66,4.14,-15.08
BalanceNonshareCapital_sy,,,,,,9.26,,14.20,,13.47,10.37,8.56,,12.83,4.67,3.87,,-0.97,,,,4.84,2.42,-11.11,,-2.97,-1.99,-2.16,,-7.38,-6.44,-9.52,-25.87,-25.08,-1.56,-7.83,-7.01,19.02,10.26,6.23,-5.32,-1.23,-6.88,0.81,0.11,1.09,4.14,-9.22
BalanceNonshareCapital_qq,,,-100.00,,-100.00,,-0.75,3.58,-100.00,,-2.49,-1.36,-100.00,,-100.00,,,,-21.28,19636.04,-100.00,,-1.11,-89.16,-100.00,,-19.31,21.72,51.53,-15.26,-13.94,-5.09,38.68,1.29,-11.61,36.26,8.52,16.55,-7.11,-5.53,13.16,23.15,-1.47,-3.85,4.46,5.75,-1.96,-21.59
BalanceNonshareCapital_sq,,,0.28,,-100.00,,4.61,,-100.00,,,-0.83,-100.00,,-0.11,,,,0.06,0.23,-100.00,,-0.30,-2.47,-15.77,,-0.91,0.42,-1.21,0.39,-4.43,0.89,0.93,-5.41,0.15,-0.09,3.44,1.18,-0.81,-5.53,0.98,2.65,-1.47,1.26,1.02,4.37,-0.18,-2.29
BalanceNoncurrentLiabilities,,8429000,,9104000,,63570000,60019000,58031000,,59180000,79522000,71481000,,61037000,58229000,58189000,,52004000,51010000,521643000,,354895000,321596000,262614000,,154515000,152697000,150132000,151663000,112618000,171753000,189647000,169337000,151338000,137617000,169668000,137232000,120910000,139348000,121397000,111580000,153550000,136086000,136013000,134566000,116953000,122636000,182199000
BalanceNoncurrentLiabilities_yy,,,,,,654.18,,537.42,,-6.91,32.49,23.18,,3.14,-26.78,-18.60,,-14.80,-12.40,796.46,,582.44,530.46,-49.66,,-56.46,-52.52,-42.83,,-27.12,12.48,26.32,11.65,34.38,-19.88,-10.53,-18.96,-20.11,1.26,-28.45,-18.69,27.00,-2.34,12.04,20.60,-23.83,-9.88,33.96
BalanceNoncurrentLiabilities_sy,,,,,,5.71,,32.36,,36.34,31.34,19.50,,23.91,9.24,-0.04,,2.13,2.84,7.68,,-2.83,4.74,-5.14,,-4.67,-4.46,-6.18,,-10.17,-8.78,3.78,-2.92,6.41,0.08,1.38,0.28,-1.48,6.95,0.58,-2.23,0.23,-2.34,-0.83,-0.83,-9.98,-8.03,-2.55
BalanceNoncurrentLiabilities_qq,,,-100.00,,-100.00,,-5.59,-3.31,-100.00,,34.37,-10.11,-100.00,,-4.60,-0.07,-100.00,,-1.91,922.63,-100.00,,-9.38,-18.34,-100.00,,-1.18,-1.68,1.02,-25.74,52.51,10.42,-10.71,-10.63,-9.07,23.29,-19.12,-11.89,15.25,-12.88,-8.09,37.61,-11.37,-0.05,-1.06,-13.09,4.86,48.57
BalanceNoncurrentLiabilities_sq,,,-3.64,,-100.00,,4.35,2.48,-100.00,,-2.29,,-100.00,,-0.05,-4.41,-100.00,,1.46,1.98,-100.00,,-1.48,-2.74,-5.88,,-1.19,-3.38,0.78,-7.92,0.57,-0.49,-0.63,-2.59,-0.34,7.15,0.80,-1.04,0.88,-0.49,-0.09,-0.25,-0.64,-1.53,3.75,-4.96,1.23,2.81
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,0,,45782000,41424000,38446000,,33267000,51772000,50625000,,43111000,38168000,36960000,,28809000,25233000,462665000,,294280000,260482000,218603000,,110824000,109064000,102496000,104346000,69449000,119299000,139291000,121046000,101231000,89463000,120134000,86114000,89494000,87087000,78959000,75469000,100666000,95094000,99125000,96937000,87661000,96570000,154823000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,-27.34,24.98,31.68,,29.59,-26.28,-26.99,,-33.17,-33.89,1151.80,,921.49,932.31,-52.75,,-62.34,-58.13,-53.11,,-37.33,9.38,35.90,16.00,45.76,-25.01,-13.75,-28.86,-11.59,-2.66,-34.27,-12.36,12.48,9.19,25.54,28.45,-12.92,1.55,56.19
BalanceNoncurrentBorrowings_sy,,,,,,,,,,40.54,17.92,24.40,,26.70,5.86,-15.96,,-9.88,-20.89,-12.08,,-17.08,-16.32,-13.01,,-27.31,-29.79,-21.66,,-36.68,-8.51,-14.28,-11.92,10.59,-39.82,-0.81,-23.65,-6.15,-7.35,-12.95,4.82,2.92,-1.21,-5.86,-5.60,-15.18,-16.44,-7.85
BalanceNoncurrentBorrowings_qq,,,,,,,-9.52,-7.19,-100.00,,55.63,-2.22,-100.00,,-11.47,-3.16,-100.00,,-12.41,1733.57,-100.00,,-11.48,-16.08,-100.00,,-1.59,-6.02,1.80,-33.44,71.78,16.76,-13.10,-16.37,-11.62,34.28,-28.32,3.93,-2.69,-9.33,-4.42,33.39,-5.54,4.24,-2.21,-9.57,10.16,60.32
BalanceNoncurrentBorrowings_sq,,,,,,,-2.88,-1.45,-100.00,,-1.74,,-100.00,,-0.50,-5.82,-100.00,,-3.88,-0.16,-100.00,,-1.76,-6.25,-10.82,,-3.98,-8.67,-4.20,-22.16,4.21,-7.10,-0.70,-42.71,-5.84,,-3.19,-3.40,-1.96,-1.15,-1.66,-3.82,-5.27,-7.50,-0.52,-7.00,-2.64,2.23
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,8429000,,9104000,,17788000,18595000,19585000,,25913000,27750000,20856000,,17926000,20061000,21229000,,23195000,25777000,58978000,,60615000,61114000,44011000,,43691000,43633000,47636000,47317000,43169000,52454000,50356000,48291000,50107000,48154000,49534000,51118000,31416000,52261000,42438000,36111000,52884000,40992000,36888000,37629000,29292000,26066000,27376000
BalanceNoncurrentOtherLiabilities_yy,,,,,,111.03,,115.13,,45.68,49.23,6.49,,-30.82,-27.71,1.79,,29.39,28.49,177.82,,161.33,137.09,-25.38,,-27.92,-28.60,8.24,,-1.19,20.22,5.71,2.06,16.07,-8.20,-1.63,5.85,-37.30,8.53,-14.33,-29.36,68.33,-21.56,-13.08,4.20,-44.61,-36.41,-25.79
BalanceNoncurrentOtherLiabilities_sy,,,,,,14.45,,14.10,,45.68,35.41,14.43,,12.54,12.76,11.86,,21.34,20.10,11.56,,10.99,11.68,10.80,,7.07,-1.60,6.17,,3.93,3.14,5.78,3.20,-0.85,3.59,2.01,6.00,-2.18,6.14,3.78,-3.53,-7.25,-1.33,-13.82,-1.42,-7.28,-2.89,3.41
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,-100.00,,4.54,5.32,-100.00,,7.09,-24.84,-100.00,,11.91,5.82,-100.00,,11.13,128.80,-100.00,,0.82,-27.99,-100.00,,-0.13,9.17,-0.67,-8.77,21.51,-4.00,-4.10,3.76,-3.90,2.87,3.20,-38.54,66.35,-18.80,-14.91,46.45,-22.49,-10.01,2.01,-22.16,-11.01,5.03
BalanceNoncurrentOtherLiabilities_sq,,,-3.64,,-100.00,,1.76,5.32,-100.00,,-1.81,-0.47,-100.00,,-0.05,0.82,-100.00,,2.35,2.64,-100.00,,0.28,-4.04,-19.67,,-0.44,-0.91,0.86,-6.54,-0.50,0.50,0.28,-4.37,,0.82,0.88,-5.73,2.20,-1.65,-2.24,-3.80,0.22,-1.19,4.40,-5.52,1.68,-0.03
BalanceCurrentLiabilities,,245305000,,267952000,,283028000,215461000,303715000,,377987000,246074000,271916000,,164209000,96175000,119367000,,298169000,207886000,819721000,,1020619000,771232000,585853000,,679044000,518860000,757145000,867907000,761927000,557315000,795822000,860426000,619975000,439852000,468971000,543118000,459156000,336569000,476431000,553931000,467216000,347957000,548139000,566584000,563293000,496686000,598451000
BalanceCurrentLiabilities_yy,,,,,,15.38,,13.35,,33.55,14.21,-10.47,,-56.56,-60.92,-56.10,,81.58,116.15,586.72,,242.30,270.99,-28.53,,-33.47,-32.72,29.24,,12.21,7.41,5.11,-0.86,-18.63,-21.08,-41.07,-36.88,-25.94,-23.48,1.59,1.99,1.76,3.38,15.05,2.28,20.56,42.74,9.18
BalanceCurrentLiabilities_sy,,,,,,22.01,,32.44,,30.56,11.78,-2.40,,-2.24,-6.54,3.16,,24.32,24.82,28.51,,24.36,12.58,7.72,,-4.75,-13.96,-15.12,,-14.06,-0.22,-0.69,-3.82,5.63,2.37,-0.87,2.10,-3.08,-5.11,1.20,-0.83,1.68,-1.57,3.62,7.28,5.59,17.19,15.02
BalanceCurrentLiabilities_qq,,,-100.00,,-100.00,,-23.87,40.96,-100.00,,-34.90,10.50,-100.00,,-41.43,24.11,-100.00,,-30.28,294.31,-100.00,,-24.43,-24.04,-100.00,,-23.59,45.92,14.63,-12.21,-26.85,42.80,8.12,-27.95,-29.05,6.62,15.81,-15.46,-26.70,41.56,16.27,-15.65,-25.53,57.53,3.37,-0.58,-11.82,20.49
BalanceCurrentLiabilities_sq,,,,,-100.00,,0.27,13.64,-100.00,,-10.82,6.21,-100.00,,-17.49,12.08,-100.00,,-8.15,16.14,-100.00,,-12.86,15.20,-6.02,,-15.26,5.28,4.09,1.94,-5.19,5.68,2.52,1.48,-5.24,5.06,2.69,-1.49,-7.26,9.99,1.86,3.35,-9.72,12.42,4.27,3.41,-7.30,9.47
BalanceCurrentTradePayablesv,,237531000,,208619000,,217889000,155933000,225116000,,101748000,169172000,185422000,,111122000,53630000,78183000,,248832000,155389000,519079000,,722217000,514750000,428366000,,467021000,341605000,500893000,604524000,526381000,412459000,592918000,654272000,475968000,352690000,387990000,462145000,288100000,278604000,409566000,425733000,309988000,200290000,341707000,306376000,335049000,212793000,351461000
BalanceCurrentTradePayablesv_yy,,,,,,-8.27,,7.91,,-53.30,8.49,-17.63,,9.21,-68.30,-57.84,,123.93,189.74,563.93,,190.24,231.27,-17.48,,-35.34,-33.64,16.93,,12.71,20.74,18.37,8.23,-9.58,-14.49,-34.56,-29.37,-39.47,-21.01,5.56,-7.88,7.60,-28.11,-16.57,-28.04,8.08,6.24,2.85
BalanceCurrentTradePayablesv_sy,,,,,,22.90,,20.86,,17.77,12.15,-11.77,,7.33,-12.41,13.54,,36.30,25.47,31.57,,30.21,17.84,9.24,,-9.48,-10.06,-21.10,,-15.76,-3.73,2.21,-3.39,-8.46,3.04,-1.94,6.33,-4.35,-8.39,-3.65,-1.80,-2.29,-5.56,-1.53,4.36,10.61,21.88,13.85
BalanceCurrentTradePayablesv_qq,,,-100.00,,-100.00,,-28.43,44.37,-100.00,,66.27,9.61,-100.00,,-51.74,45.78,-100.00,,-37.55,234.05,-100.00,,-28.73,-16.78,-100.00,,-26.85,46.63,20.69,-12.93,-21.64,43.75,10.35,-27.25,-25.90,10.01,19.11,-37.66,-3.30,47.01,3.95,-27.19,-35.39,70.61,-10.34,9.36,-36.49,65.17
BalanceCurrentTradePayablesv_sq,,,-5.16,,-100.00,,-8.59,15.36,-100.00,,-17.72,16.51,-100.00,,-24.96,23.99,-100.00,,-17.67,21.19,-100.00,,-25.90,21.24,-10.98,,-26.23,3.77,5.46,3.55,-8.91,8.00,3.90,1.57,-19.20,10.01,6.48,-1.48,-21.33,11.70,3.95,4.49,-17.38,10.98,3.98,13.84,-10.52,9.57
BalanceCurrentBorrowings,,,,55186000,,24718000,20618000,21375000,,207824000,15162000,16537000,,17464000,17075000,15589000,,27559000,33931000,276717000,,240859000,216349000,138630000,,186134000,155004000,233213000,234121000,201843000,115895000,181939000,159635000,68420000,48766000,52303000,54424000,21773000,22010000,30046000,79892000,22003000,25100000,25328000,35570000,28538000,93492000,87426000
BalanceCurrentBorrowings_yy,,,,,,,,-61.27,,740.78,-26.46,-22.63,,-91.60,12.62,-5.73,,57.80,98.72,1675.08,,773.98,537.61,-49.90,,-22.72,-28.35,68.23,,8.44,-25.23,-21.99,-31.82,-66.10,-57.92,-71.25,-65.91,-68.18,-54.87,-42.55,46.80,1.06,14.04,-15.70,-55.48,29.70,272.48,245.18
BalanceCurrentBorrowings_sy,,,,,,,,40.74,,28.44,62.86,55.32,,1.24,16.57,-3.95,,4.64,48.36,16.76,,112.60,60.97,11.45,,-14.53,-17.24,-15.40,,-19.63,-12.30,-13.64,-9.64,-36.49,-2.20,-4.00,-7.51,-13.56,-9.08,-4.46,17.39,4.53,8.60,17.75,10.61,3.72,29.98,0.67
BalanceCurrentBorrowings_qq,,,,,-100.00,,-16.59,3.67,-100.00,,-92.70,9.07,-100.00,,-2.23,-8.70,-100.00,,23.12,715.53,-100.00,,-10.18,-35.92,-100.00,,-16.72,50.46,0.39,-13.79,-42.58,56.99,-12.26,-57.14,-28.73,7.25,4.06,-59.99,1.09,36.51,165.90,-72.46,14.08,0.91,40.44,-19.77,227.61,-6.49
BalanceCurrentBorrowings_sq,,,,,-100.00,,-14.29,4.98,-100.00,,-3.35,7.92,-100.00,,-0.41,2.28,-100.00,,17.51,8.28,-100.00,,4.57,9.30,-1.47,,-0.98,0.50,-0.42,-7.24,-1.57,-0.69,1.15,0.12,-2.30,1.34,-2.44,-5.66,0.52,1.32,1.38,0.14,-0.06,31.84,-0.54,-9.26,7.64,3.98
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32360000,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,6037000,,3801000,,36875000,32493000,54384000,,68045000,58691000,42288000,,35620000,25467000,25526000,,21474000,18566000,23684000,,56047000,38698000,18669000,,25795000,22165000,22877000,28790000,33633000,28874000,20725000,44878000,42857000,38178000,28676000,26347000,40841000,35679000,36340000,47691000,54432000,42616000,36749000,31113000,27943000,25912000,27014000
BalanceCurrentOtherLiabilities_yy,,,,,,510.82,,1330.78,,84.53,80.63,-22.24,,-47.65,-56.61,-39.64,,-39.71,-27.10,-7.22,,161.00,108.43,-21.17,,-53.98,-42.72,22.54,,30.39,30.27,-9.41,55.88,27.43,32.22,38.36,-41.29,-4.70,-6.55,26.73,81.01,33.28,19.44,1.13,-34.76,-48.66,-39.20,-26.49
BalanceCurrentOtherLiabilities_sy,,,,,,62.73,,34.00,,66.90,50.70,-11.02,,-21.48,-6.57,-12.54,,2.13,10.55,8.37,,15.19,12.87,22.45,,9.76,5.60,4.94,,-0.64,2.92,3.42,7.91,24.00,0.74,8.38,11.37,2.56,-3.36,2.58,-11.71,-1.70,0.77,-10.82,7.13,1.93,,
BalanceCurrentOtherLiabilities_qq,,,-100.00,,-100.00,,-11.88,67.37,-100.00,,-13.75,-27.95,-100.00,,-28.50,0.23,-100.00,,-13.54,27.57,-100.00,,-30.95,-51.76,-100.00,,-14.07,3.21,25.85,16.82,-14.15,-28.22,116.54,-4.50,-10.92,-24.89,-8.12,55.01,-12.64,1.85,31.24,14.13,-21.71,-13.77,-15.34,-10.19,-7.27,4.25
BalanceCurrentOtherLiabilities_sq,,,,,-100.00,,7.67,23.13,-100.00,,-10.90,-10.27,-100.00,,-3.76,-0.73,-100.00,,-10.67,3.62,-100.00,,-6.17,2.64,-3.72,,-9.70,-0.87,0.13,-1.82,-5.15,5.22,-0.21,5.34,-1.92,2.35,-0.64,-1.56,-6.10,1.85,-3.85,11.84,,-4.77,-1.37,2.97,0.15,2.15
BalanceReckoning,,1737000,,346000,,3546000,6417000,2840000,,370000,3049000,27669000,,3000,3000,69000,,304000,,241000,,1496000,1435000,188000,,94000,86000,162000,472000,70000,87000,240000,1641000,370000,218000,2000,202000,108442000,276000,479000,615000,80793000,79951000,144355000,193525000,171763000,164489000,132550000
