,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentBorrowings_sy,,,,,,-22.56,-10.26,-26.76,,-4.04,0.92,30.12,,7.74,32.72,3.76,,-20.84,-22.02,-11.43,-4.71,-4.05,-3.81,5.14,9.15,0.45,-16.54,2.74,11.99,6.62,-11.95,-23.55,-22.16,-22.43,-25.53,0.32,-3.46,-31.31,-15.10,-16.66
BalanceNoncurrentBorrowings_qq,,,9.64,-24.72,-100.00,,41.69,-18.56,-100.00,,2.93,80.02,-100.00,,-12.57,-18.00,-20.72,35.88,3.82,46.12,1.83,30.35,22.70,-1.33,-1.39,-36.11,0.59,6.28,10.27,-4.51,6.06,-27.26,2.25,9.13,-8.53,-7.50,-10.02,-3.74,21.19,-5.60
BalanceNoncurrentBorrowings_sq,,,4.48,-6.64,-100.00,,-5.34,-14.32,-100.00,,-4.78,-6.78,-100.00,,-4.76,-13.72,-11.73,-17.90,-1.97,-5.84,-5.16,-8.23,-1.78,-2.70,-7.10,-12.97,-9.55,3.47,0.13,-14.28,-9.25,-7.40,-8.33,-13.86,-8.53,-4.41,-6.43,-13.57,-3.07,-5.16
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,3323000,3460000,3624000,,4282000,4357000,4525000,,5246000,5606000,5780000,,7113000,7829000,8153000,8174000,8686000,8623000,12135000,12215000,15014000,13785000,14360000,14989000,20973000,20710000,20204000,20010000,23811000,23828000,22856000,22289000,20944000,20755000,20875000,20150000,19958000,19139000,18596000
BalanceNoncurrentOtherLiabilities_yy,,,,,,28.86,25.92,24.86,,22.51,28.67,27.73,,35.59,39.65,41.06,,22.11,10.14,48.84,49.44,72.85,59.86,18.34,22.71,39.69,50.24,40.70,33.50,13.53,15.06,13.13,11.39,-12.04,-12.90,-8.67,-9.60,-4.71,-7.79,-10.92
BalanceNoncurrentOtherLiabilities_sy,,,,,,1.71,2.61,11.28,,12.42,8.15,6.64,,5.56,16.14,13.85,,5.81,10.30,6.19,5.19,0.56,2.54,-1.15,0.04,1.62,6.94,4.66,13.34,4.77,6.75,10.43,8.17,5.89,1.64,0.74,-1.33,-5.11,-4.78,-6.94
BalanceNoncurrentOtherLiabilities_qq,,,4.12,4.74,-100.00,,1.75,3.86,-100.00,,6.86,3.10,-100.00,,10.07,4.14,0.26,6.26,-0.73,40.73,0.66,22.91,-8.19,4.17,4.38,39.92,-1.25,-2.44,-0.96,19.00,0.07,-4.08,-2.48,-6.03,-0.90,0.58,-3.47,-0.95,-4.10,-2.84
BalanceNoncurrentOtherLiabilities_sq,,,2.70,-0.40,-100.00,,0.42,4.47,-100.00,,-0.11,1.76,-100.00,,0.20,2.50,0.04,6.62,-1.16,5.45,-1.80,0.86,-1.14,0.17,-1.56,9.44,-0.26,,-0.96,3.69,-0.61,0.15,-1.77,0.18,-0.26,0.58,-3.02,-0.95,-0.54,
BalanceCurrentLiabilities,,14943000,14311000,17614000,,16140000,17688000,13118000,,22863000,15712000,19906000,,40180000,32472000,39514000,57811000,34389000,52932000,39337000,34031000,37305000,37344000,47482000,42147000,36035000,41570000,32443000,39063000,43338000,41391000,38737000,35854000,28770000,35427000,34818000,34809000,39392000,53920000,40338000
BalanceCurrentLiabilities_yy,,,,,,8.01,23.60,-25.53,,41.65,-11.17,51.75,,75.74,106.67,98.50,,-14.41,63.01,-0.45,-41.13,8.48,-29.45,20.71,23.85,-3.40,11.32,-31.67,-7.32,20.27,-0.43,19.40,-8.21,-33.61,-14.41,-10.12,-2.91,36.92,52.20,15.85
BalanceCurrentLiabilities_sy,,,,,,-14.12,-22.04,7.12,,32.23,26.43,18.74,,23.35,12.11,23.56,,0.98,6.43,1.91,-1.50,6.26,12.24,13.30,10.63,1.75,-0.88,10.62,2.28,4.71,6.99,3.99,-0.93,8.17,8.14,5.61,15.74,5.35,5.93,7.42
BalanceCurrentLiabilities_qq,,,-4.23,23.08,-100.00,,9.59,-25.84,-100.00,,-31.28,26.69,-100.00,,-19.18,21.69,46.31,-40.51,53.92,-25.68,-13.49,9.62,0.10,27.15,-11.24,-14.50,15.36,-21.96,20.41,10.94,-4.49,-6.41,-7.44,-19.76,23.14,-1.72,-0.03,13.17,36.88,-25.19
BalanceCurrentLiabilities_sq,,,-2.88,-7.34,-100.00,,-2.29,16.50,-100.00,,2.64,10.33,-100.00,,-1.54,7.74,-4.23,-2.04,-3.85,6.44,5.69,-7.46,5.15,6.60,1.46,-11.20,8.09,5.65,-2.42,-1.00,-1.43,5.66,0.82,3.27,-3.15,7.03,1.94,-1.07,-0.05,6.04
BalanceCurrentTradePayablesv,,10952000,9615000,10564000,,11348000,12352000,8376000,,18913000,11633000,12551000,,26320000,13984000,17360000,22019000,18524000,23331000,21962000,14192000,12424000,12519000,14275000,12325000,9426000,11753000,9082000,8829000,9981000,11897000,10139000,9324000,6520000,11981000,8280000,9505000,11652000,20391000,15474000
BalanceCurrentTradePayablesv_yy,,,,,,3.62,28.47,-20.71,,66.66,-5.82,49.84,,39.16,20.21,38.32,,-29.62,66.84,26.51,-35.55,-32.93,-46.34,-35.00,-13.16,-24.13,-6.12,-36.38,-28.37,5.89,1.23,11.64,5.61,-34.68,0.71,-18.34,1.94,78.71,70.19,86.88
BalanceCurrentTradePayablesv_sy,,,,,,-2.08,-7.54,17.23,,38.01,15.10,31.20,,22.38,14.74,27.95,,-10.50,13.53,-9.65,-7.82,5.70,2.06,8.16,8.64,6.40,6.19,1.78,5.58,-0.46,-0.92,-1.07,1.12,14.06,13.96,11.49,9.88,-0.14,5.98,4.20
BalanceCurrentTradePayablesv_qq,,,-12.21,9.87,-100.00,,8.85,-32.19,-100.00,,-38.49,7.89,-100.00,,-46.87,24.14,26.84,-15.87,25.95,-5.87,-35.38,-12.46,0.76,14.03,-13.66,-23.52,24.69,-22.73,-2.79,13.05,19.20,-14.78,-8.04,-30.07,83.76,-30.89,14.79,22.59,75.00,-24.11
BalanceCurrentTradePayablesv_sq,,,-9.63,-2.22,-100.00,,-7.46,15.12,-100.00,,2.52,9.32,-100.00,,-0.31,6.67,-4.62,-5.59,-4.39,5.82,5.19,0.06,-0.93,8.48,2.46,-6.03,13.78,2.38,-2.79,1.28,0.36,11.08,0.89,13.94,0.99,9.92,1.42,12.02,2.51,5.86
BalanceCurrentBorrowings,,3156000,3806000,5158000,,2900000,3304000,3807000,,3351000,3224000,6636000,,12581000,15658000,18719000,32092000,10959000,24418000,13865000,15261000,20382000,19799000,27680000,23937000,20150000,23503000,17415000,24428000,29318000,24816000,23458000,21447000,18529000,18685000,19965000,19432000,23417000,27559000,19641000
BalanceCurrentBorrowings_yy,,,,,,-8.11,-13.19,-26.19,,15.55,-2.42,74.31,,275.44,385.67,182.08,,-12.89,55.95,-25.93,-52.45,85.98,-18.92,99.64,56.85,-1.14,18.71,-37.08,2.05,45.50,5.59,34.70,-12.20,-36.80,-24.71,-14.89,-9.40,26.38,47.49,-1.62
BalanceCurrentBorrowings_sy,,,,,,-36.33,-34.26,-17.58,,21.44,-6.16,9.50,,7.50,1.84,-13.67,,-12.42,13.51,-13.52,-2.80,8.27,10.90,4.74,-15.94,-4.13,1.98,15.87,11.10,20.51,21.16,9.35,5.95,8.46,7.83,-4.23,3.02,17.80,-5.31,-2.88
BalanceCurrentBorrowings_qq,,,20.60,35.52,-100.00,,13.93,15.22,-100.00,,-3.79,105.83,-100.00,,24.46,19.55,71.44,-65.85,122.81,-43.22,10.07,33.56,-2.86,39.81,-13.52,-15.82,16.64,-25.90,40.27,20.02,-15.36,-5.47,-8.57,-13.61,0.84,6.85,-2.67,20.51,17.69,-28.73
BalanceCurrentBorrowings_sq,,,-4.62,-4.37,-100.00,,-1.68,-5.46,-100.00,,-3.79,2.44,-100.00,,-5.62,1.74,1.41,-18.96,-6.74,-2.20,8.60,-11.61,-1.13,-1.33,7.73,-15.55,16.64,2.90,5.31,-5.89,-7.61,1.28,-0.83,1.64,-2.22,0.68,3.39,-2.27,-12.92,3.04
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,835000,890000,1892000,,1892000,2032000,935000,,599000,855000,719000,,1279000,2830000,3435000,3700000,4906000,5183000,3510000,4578000,4499000,5026000,5527000,5885000,6459000,6314000,5946000,5806000,4039000,4678000,5140000,5083000,3721000,4761000,6573000,5872000,4323000,5970000,5223000
BalanceCurrentOtherLiabilities_yy,,,,,,126.59,128.31,-50.58,,-68.34,-57.92,-23.10,,113.52,230.99,377.75,,283.58,83.14,2.18,23.73,-8.30,-3.03,57.46,28.55,43.57,25.63,7.58,-1.34,-37.47,-25.91,-13.56,-12.45,-7.87,1.77,27.88,15.52,16.18,25.39,-20.54
BalanceCurrentOtherLiabilities_sy,,,,,,-19.19,-11.36,12.75,,9.68,8.81,8.33,,24.02,36.68,19.65,,7.66,21.25,14.80,14.59,-1.09,4.69,5.87,9.53,4.78,12.28,4.86,0.48,0.57,2.93,11.43,5.31,12.17,17.51,10.34,10.98,16.18,10.77,6.75
BalanceCurrentOtherLiabilities_qq,,,6.59,112.58,-100.00,,7.40,-53.99,-100.00,,42.74,-15.91,-100.00,,121.27,21.38,7.71,32.59,5.65,-32.28,30.43,-1.73,11.71,9.97,6.48,9.75,-2.24,-5.83,-2.35,-30.43,15.82,9.88,-1.11,-26.80,27.95,38.06,-10.66,-26.38,38.10,-12.51
BalanceCurrentOtherLiabilities_sq,,,7.66,-14.82,-100.00,,10.22,7.87,-100.00,,26.63,2.24,-100.00,,-3.68,2.65,-0.33,5.14,-0.73,6.54,-2.79,-1.73,6.15,8.59,4.50,-4.16,2.68,4.52,0.42,-12.09,,9.88,0.85,8.74,-0.02,9.53,-1.01,6.58,-0.17,-7.08
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,0,69917000,72283000,76655000,0,86247000,91633000,88076000,0,99753000,94373000,103578000,0,134750000,128458000,135600000,158182000,139042000,160129000,154708000,151746000,162184000,164231000,177612000,172279000,166303000,172106000,162643000,170641000,176921000,173859000,161428000,155438000,144507000,151943000,151106000,149227000,153219000,171063000,157622000
BalanceTotalEquityAndLiabilities_yy,,,,,,23.36,26.77,14.90,,15.66,2.99,17.60,,35.08,36.12,30.92,,3.19,24.65,14.09,-4.07,16.64,2.56,14.80,13.53,2.54,4.80,-8.43,-0.95,6.38,1.02,-0.75,-8.91,-18.32,-12.61,-6.39,-4.00,6.03,12.58,4.31
BalanceTotalEquityAndLiabilities_sy,,,,,,-0.17,-3.18,6.18,,14.67,8.62,14.56,,13.26,10.74,12.47,,7.04,7.00,4.18,1.59,2.41,3.16,5.85,6.89,2.54,4.30,8.30,5.32,6.36,4.02,3.25,-0.19,3.07,2.74,1.77,3.71,2.11,4.32,4.65
BalanceTotalEquityAndLiabilities_qq,,,3.38,6.05,-100.00,,6.24,-3.88,-100.00,,-5.39,9.75,-100.00,,-4.67,5.56,16.65,-12.10,15.17,-3.39,-1.91,6.88,1.26,8.15,-3.00,-3.47,3.49,-5.50,4.92,3.68,-1.73,-7.15,-3.71,-7.03,5.15,-0.55,-1.24,2.68,11.65,-7.86
BalanceTotalEquityAndLiabilities_sq,,,-0.04,-1.46,-100.00,,1.02,3.73,-100.00,,1.97,3.99,-100.00,,0.94,3.75,0.40,-0.02,1.56,1.12,1.88,1.34,1.28,0.38,1.42,-0.38,3.42,1.93,1.70,1.07,1.09,0.89,0.50,0.93,-0.45,0.63,-0.33,-0.14,1.11,1.75
CashflowOperatingCashflow,4556000,-69000,1687000,-3346000,8280000,-4038000,764000,3229000,145000,10998000,-11732000,2711000,-7508000,5016000,5225000,-7671000,-13504000,27657000,-11472000,14891000,7224000,-5944000,4589000,-8091000,12874000,-1504000,-1425000,11390000,1922000,-11584000,6211000,4111000,854000,-933000,244000,-206000,1463000,-10580000,-4873000,-136000
CashflowOperatingCashflow_yy,,,,,81.74,-5752.17,-54.71,196.50,-98.25,372.36,-1635.60,-16.04,-5277.93,-54.39,144.54,-382.96,-79.86,451.38,-319.56,294.12,153.50,-121.49,140.00,-154.33,78.21,74.70,-131.05,240.77,-85.07,-670.21,535.86,-63.91,-55.57,91.95,-96.07,-105.01,71.31,-1033.98,-2097.13,33.98
CashflowOperatingCashflow_sy,,,,,-3.03,11.76,-83.71,-24.59,-67.89,-26.82,-77.63,17.27,229.37,-28.62,72.32,35.65,24.10,110.82,-39.19,67.40,1.11,-6.90,35.08,10.75,-47.61,7.08,-19.09,2.57,13.83,39.04,-37.11,9.68,-19.18,-10.05,11.47,10.53,-33.56,-3.87,-0.23,33.98
CashflowOperatingCashflow_qq,,-101.51,2544.93,-298.34,347.46,-148.77,118.92,322.64,-95.51,7484.83,-206.67,123.11,-376.95,166.81,4.17,-246.81,-76.04,304.81,-141.48,229.80,-51.49,-182.28,177.20,-276.31,259.12,-111.68,5.25,899.30,-83.13,-702.71,153.62,-33.81,-79.23,-209.25,126.15,-184.43,810.19,-823.17,53.94,97.21
CashflowOperatingCashflow_sq,,18.83,-50.08,43.92,-26.10,25.72,-79.71,106.82,-34.95,29.04,-75.50,57.58,135.51,63.72,4.17,-10.42,-15.32,80.92,-75.92,85.27,-9.41,48.98,-85.97,60.84,7.88,117.05,-63.70,8.25,78.06,191.37,-84.17,51.35,110.06,24.82,-41.64,-1.51,12.24,92.35,-55.34,-15.25
CashflowAmortization,613000,513000,466000,468000,469000,470000,504000,542000,549000,565000,582000,595000,640000,788000,771000,1244000,1023000,964000,1058000,1128000,1135000,1283000,1694000,1938000,1931000,2427000,2454000,2506000,1855000,2340000,2169000,2286000,2358000,1592000,2097000,2097000,2096000,1406000,1906000,1856000
CashflowAmortization_yy,,,,,-23.49,-8.38,8.15,15.81,17.06,20.21,15.48,9.78,16.58,39.47,32.47,109.08,59.84,22.34,37.22,-9.32,10.95,33.09,60.11,71.81,70.13,89.17,44.86,29.31,-3.94,-3.58,-11.61,-8.78,27.12,-31.97,-3.32,-8.27,-11.11,-11.68,-9.11,-11.49
CashflowAmortization_sy,,,,,9.79,0.48,4.68,4.86,1.35,4.22,11.34,13.74,17.00,18.83,6.57,4.02,8.80,7.40,9.25,5.82,4.33,4.48,3.10,5.71,9.07,6.50,5.06,3.70,5.60,6.44,7.99,11.95,10.10,6.49,2.23,3.80,8.65,3.71,3.10,4.57
CashflowAmortization_qq,,-16.31,-9.16,0.43,0.21,0.21,7.23,7.54,1.29,2.91,3.01,2.23,7.56,23.12,-2.16,61.35,-17.77,-5.77,9.75,6.62,0.62,13.04,32.03,14.40,-0.36,25.69,1.11,2.12,-25.98,26.15,-7.31,5.39,3.15,-32.49,31.72,,-0.05,-32.92,35.56,-2.62
CashflowAmortization_sq,,5.26,-3.31,1.64,1.21,0.07,1.74,1.44,1.47,3.14,4.88,2.23,1.86,1.06,1.24,1.54,1.98,0.37,1.26,1.61,0.61,0.83,4.44,1.40,-0.62,3.10,1.10,2.50,3.31,1.05,0.61,0.76,-2.05,0.53,0.86,,-0.05,0.81,0.51,1.12
CashflowInvestingCashflow,-3754000,-405000,-427000,-59000,-940000,-1829000,-3459000,-441000,-799000,-2376000,-724000,-3814000,-3815000,-8444000,-5928000,4838000,-760000,-8052000,-4048000,-9674000,-3969000,-11764000,-7124000,-1059000,-2797000,-2952000,-1526000,-5484000,-2335000,-948000,-2100000,-2995000,2395000,351000,317000,139000,-64000,411000,-3196000,-315000
CashflowInvestingCashflow_yy,,,,,74.96,-351.60,-710.07,-647.46,15.00,-29.91,79.07,-764.85,-377.47,-255.39,-718.78,226.85,80.08,4.64,31.71,-299.96,-422.24,-46.10,-75.99,89.05,29.53,74.91,78.58,-417.85,16.52,67.89,-37.61,45.39,202.57,137.03,115.10,104.64,-102.67,17.09,-1108.20,-326.62
CashflowInvestingCashflow_sy,,,,,66.35,16.11,31.36,4.56,-87.12,6.42,-2.99,28.20,-14.30,-17.08,-70.28,-149.72,-5.78,-15.25,23.92,10.78,39.09,-46.10,-3.65,-20.66,-39.00,-27.88,6.69,-37.30,-70.19,17.63,15.57,13.78,21.59,-35.08,28.64,-48.40,36.83,1.30,21.25,53.71
CashflowInvestingCashflow_qq,,89.21,-5.43,86.18,-1493.22,-94.57,-89.12,87.25,-81.18,-197.37,69.53,-426.80,-0.03,-121.34,29.80,181.61,-115.71,-959.47,49.73,-138.98,58.97,-196.40,39.44,85.13,-164.12,-5.54,48.31,-259.37,57.42,59.40,-121.52,-42.62,179.97,-85.34,-9.69,-56.15,-146.04,742.19,-877.62,90.14
CashflowInvestingCashflow_sq,,20.95,-32.23,20.62,40.81,-30.47,36.31,-29.62,12.06,-40.27,61.62,-16.85,-87.05,-15.67,17.02,-13.76,15.17,-4.13,-1.28,-68.00,13.32,-62.65,31.43,-26.45,15.26,-82.65,46.20,-43.82,-33.14,15.79,44.52,-8.76,-35.83,-35.53,55.91,-1.08,42.20,-32.15,21.10,3.69
CashflowCapex,1959000,299000,428000,59000,970000,1828000,3309000,441000,799000,2397000,739000,3837000,3542000,9300000,5953000,-4260000,1030000,7532000,4377000,9536000,3973000,11699000,4917000,4090000,8119000,-2155000,1768000,5278000,2117000,1162000,2103000,3150000,-2313000,-18000,17000,60000,93000,-87000,4230000,525000
CashflowCapex_yy,,,,,-50.48,511.37,673.13,647.46,-17.63,31.13,-77.67,770.07,343.30,287.98,705.55,-211.02,-70.92,-19.01,-26.47,323.85,285.73,55.32,12.34,-57.11,104.35,-118.42,-64.04,29.05,-73.93,153.92,18.95,-40.32,-209.26,-101.55,-99.19,-98.10,104.02,-383.33,24782.35,775.00
CashflowCapex_sy,,,,,-51.92,16.62,-25.13,3.31,65.74,87.00,54.08,1.73,16.32,-3.24,48.46,29.21,14.47,25.47,-11.85,4.32,-25.02,11.64,2.50,-10.74,10.72,27.15,24.57,6.09,77.54,4.11,-19.84,-9.64,-23.30,-14.84,3.92,19.81,-11.69,-12.24,38.63,-29.08
CashflowCapex_qq,,-84.74,43.14,-86.21,1544.07,88.45,81.02,-86.67,81.18,200.00,-69.17,419.22,-7.69,162.56,-35.99,-171.56,124.18,631.26,-41.89,117.87,-58.34,194.46,-57.97,-16.82,98.51,-126.54,182.04,198.53,-59.89,-45.11,80.98,49.79,-173.43,99.22,194.44,252.94,55.00,-193.55,4962.07,-87.59
CashflowCapex_sq,,-33.83,17.10,-12.09,-14.62,3.86,-35.33,31.00,4.28,30.66,-59.06,-2.56,17.25,26.98,-25.21,22.52,-27.51,61.44,-28.59,56.24,-27.50,72.32,-42.92,19.58,-29.16,49.64,-20.88,24.56,-8.81,-7.61,-42.56,60.00,2.10,40.45,-29.67,56.74,-16.98,19.67,-21.30,10.27
CashflowFinancingCashflow,-660000,598000,622000,305000,-2722000,6171000,1918000,-784000,-905000,541000,-160000,5798000,5580000,3402000,1749000,3983000,12145000,-18264000,14899000,-3928000,-459000,14183000,1870000,8609000,-6579000,1480000,2601000,-4393000,-752000,12161000,-4479000,-1038000,-3348000,989000,-944000,826000,-1289000,10643000,7645000,692000
CashflowFinancingCashflow_yy,,,,,-312.42,931.94,208.36,-357.05,66.75,-91.23,-108.34,839.54,716.57,528.84,1193.13,-31.30,117.65,-636.86,751.86,-198.62,-103.78,177.66,-87.45,319.17,-1333.33,-89.56,39.09,-151.03,88.57,721.69,-272.20,76.37,-345.21,-91.87,78.92,179.58,61.50,976.14,909.85,-16.22
CashflowFinancingCashflow_sy,,,,,27.17,-34.58,88.18,7.81,-14.32,34.68,26.25,1.06,-8.01,67.42,-82.12,21.06,-51.33,-87.02,72.38,-52.77,46.95,14.97,60.56,-28.26,-0.05,-9.16,-3.76,69.70,0.66,2.55,10.65,-83.06,-41.55,2.92,-18.00,24.22,-12.91,-15.70,-15.57,-10.86
CashflowFinancingCashflow_qq,,190.61,4.01,-50.96,-992.46,326.71,-68.92,-140.88,-15.43,159.78,-129.57,3723.75,-3.76,-39.03,-48.59,127.73,204.92,-250.38,181.58,-126.36,88.31,3189.98,-86.82,360.37,-176.42,122.50,75.74,-268.90,82.88,1717.15,-136.83,76.83,-222.54,129.54,-195.45,187.50,-256.05,925.68,-28.17,-90.95
CashflowFinancingCashflow_sq,,85.82,-28.94,-43.36,-0.89,-25.34,76.99,-60.83,-79.33,89.46,-46.67,2.05,-74.69,99.88,-103.54,103.52,-115.50,19.97,76.38,-73.59,-8.25,68.47,83.64,-115.17,26.48,-109.22,75.74,-33.14,-33.63,29.72,71.60,-85.84,-116.25,11.29,12.33,,-34.66,-0.92,62.22,-8.46
CashflowShareCapitalCash,0,0,,,,5886000,,,,,,0,0,,,406000,0,,,,,,,,,,,,,,,,,,,,,1864000,,
CashflowShareCapitalCash_yy,,,,,,,,,,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,-100.00,,,,,,,,,,-98.18,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,-100.00,
CashflowShareCapitalCash_sq,,,,,,,-100.00,,,,,,,,,,-94.87,,,,,,,,,,,,,,,,,,,,,,-100.00,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,142000,124000,1882000,-3100000,4618000,304000,-777000,2004000,-1559000,9163000,-12616000,4695000,-5743000,-26000,1046000,1150000,-2119000,1341000,-621000,1289000,2796000,-3525000,-665000,-541000,3498000,-2976000,-350000,1513000,-1165000,-371000,-368000,78000,-99000,407000,-383000,759000,110000,474000,-424000,241000
CashflowNetCashflow_yy,,,,,3152.11,145.16,-141.29,164.65,-133.76,2914.14,-1523.68,134.28,-268.38,-100.28,108.29,-75.51,63.10,5257.69,-159.37,12.09,231.95,-362.86,-7.09,-141.97,25.11,15.57,47.37,379.67,-133.30,87.53,-5.14,-94.84,91.50,209.70,-4.08,873.08,211.11,16.46,-10.70,-68.25
CashflowNetCashflow_sy,,,,,99.20,-49.94,-14.74,-69.55,-126.34,74.77,-33.61,-15.09,132.96,67.40,47.00,18.33,-58.90,81.12,-75.67,8.19,95.76,-87.51,-15.60,-5.64,-105.51,15.57,50.59,38.00,57.18,111.96,-5.14,-36.19,40.51,-56.11,-6.34,63.05,-0.17,-59.53,-10.70,11.95
CashflowNetCashflow_qq,,-12.68,1417.74,-264.72,248.97,-93.42,-355.59,357.92,-177.79,687.75,-237.68,137.21,-222.32,99.55,4123.08,9.94,-284.26,163.28,-146.31,307.57,116.91,-226.07,81.13,18.65,746.58,-185.08,88.24,532.29,-177.00,68.15,0.81,121.20,-226.92,511.11,-194.10,298.17,-85.51,330.91,-189.45,156.84
CashflowNetCashflow_sq,,132.14,-17.48,43.22,32.20,-50.52,1.93,51.74,-61.11,117.19,-111.16,27.06,75.61,71.43,7.98,11.37,-89.00,133.43,-141.51,40.49,93.13,72.75,-21.91,23.41,65.46,80.18,-13.64,73.66,-22.75,142.00,-100.95,42.62,62.26,169.93,-108.66,107.50,-65.27,101.53,-76.14,28.90
