,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,0,,,,15000000,14667000,,,,,,,,,,,,,,,,,,,15927000,13718000,,,617000
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,-96.13
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.92,-98.31,,,,,,,,,,,,,,,,,,,-9.78
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,-2.22,-100.00,,,,,,,,,,,,,,,,,,,-13.87,-100.00,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,-2.22,-37.04,,,,,,,,,,,,,,,,,,,-2.54,-5.98,,
BalanceTotalAssets,,140618000,131951000,138710000,,175618000,163760000,157142000,,203495000,210208000,200192000,,179006000,174752000,185212000,,208334000,211549000,213983000,,263739000,223080000,235930000,240716000,248199000,266202000,308367000,257633000,307664000,296119000,290252000,311576000,295315000,299442000,357970000,372364000,424559000,377672000,382744000,364442000,419599000,383854000,250157000,238242000,198868000,125298000,125568000
BalanceTotalAssets_yy,,,,,,24.89,24.11,13.29,,15.87,28.36,27.40,,-12.03,-16.87,-7.48,,16.38,21.06,15.53,,26.59,5.45,10.26,,-5.89,19.33,30.70,7.03,23.96,11.24,-5.87,20.94,-4.01,1.12,23.33,19.51,43.76,26.13,6.92,-2.13,-1.17,1.64,-34.64,-34.63,-52.61,-67.36,-49.80
BalanceTotalAssets_sy,,,,,,30.73,24.11,20.74,,8.02,9.82,0.39,,-0.17,-3.18,6.18,,14.67,8.62,15.40,,13.26,10.74,12.14,,4.93,7.00,3.60,1.59,2.41,3.16,5.85,6.89,2.54,4.30,8.30,5.32,6.36,4.02,3.25,-0.19,3.07,2.74,0.78,3.71,2.11,4.32,4.65
BalanceTotalAssets_qq,,,-6.16,5.12,-100.00,,-6.75,-4.04,-100.00,,3.30,-4.76,-100.00,,-2.38,5.99,-100.00,,1.54,1.15,-100.00,,-15.42,5.76,2.03,3.11,7.25,15.84,-16.45,19.42,-3.75,-1.98,7.35,-5.22,1.40,19.55,4.02,14.02,-11.04,1.34,-4.78,15.13,-8.52,-34.83,-4.76,-16.53,-36.99,0.22
BalanceTotalAssets_sq,,,2.37,5.36,-100.00,,-0.38,4.57,-100.00,,-0.04,-1.46,-100.00,,1.02,3.73,-100.00,,2.42,3.99,-100.00,,0.94,3.75,0.40,0.32,1.56,1.12,1.88,1.34,1.28,0.38,1.42,-0.38,3.42,1.93,1.70,1.07,1.09,0.89,0.49,0.93,-0.45,0.63,-0.33,-0.14,1.11,1.85
BalanceCapital,,54652000,44523000,48797000,,112628000,114625000,112859000,,119009000,125845000,130147000,,119168000,112925000,111337000,,110411000,110721000,112902000,,120873000,123899000,123713000,126700000,129436000,132534000,132549000,135934000,137973000,141173000,133004000,137686000,139752000,139688000,132294000,136206000,140166000,139783000,130398000,127520000,112437000,104153000,89307000,80432000,54844000,50127000,48355000
BalanceCapital_yy,,,,,,106.08,157.45,131.28,,5.67,9.79,15.32,,0.13,-10.27,-14.45,,-7.35,-1.95,1.41,,9.48,11.90,9.58,,7.08,6.97,7.14,7.29,6.60,6.52,0.34,1.29,1.29,-1.05,-0.53,-1.07,0.30,0.07,-1.43,-6.38,-19.78,-25.49,-31.51,-36.93,-51.22,-51.87,-45.86
BalanceCapital_sy,,,,,,26.45,23.34,24.96,,9.96,7.39,6.18,,9.82,9.82,9.87,,6.10,5.75,3.53,,7.92,7.32,8.92,,7.28,7.68,4.56,3.66,2.24,2.22,5.87,6.05,6.08,6.74,5.26,6.32,5.25,4.71,5.87,3.39,1.46,1.01,0.07,2.17,1.14,1.67,2.00
BalanceCapital_qq,,,-18.53,9.60,-100.00,,1.77,-1.54,-100.00,,5.74,3.42,-100.00,,-5.24,-1.41,-100.00,,0.28,1.97,-100.00,,2.50,-0.15,2.41,2.16,2.39,0.01,2.55,1.50,2.32,-5.79,3.52,1.50,-0.05,-5.29,2.96,2.91,-0.27,-6.71,-2.21,-11.83,-7.37,-14.25,-9.94,-31.81,-8.60,-3.54
BalanceCapital_sq,,,3.43,1.43,-100.00,,1.79,0.95,-100.00,,1.34,0.66,-100.00,,1.81,1.09,-100.00,,1.28,0.27,-100.00,,2.46,0.55,1.74,1.91,1.52,-0.03,2.25,1.78,2.03,-0.68,3.44,2.35,2.16,-0.60,2.73,1.34,1.71,-2.80,1.18,1.16,1.46,-1.04,0.94,0.08,1.35,-0.20
BalanceShareCapital,,1600000,1440000,1440000,,1800000,1800000,1800000,,1800000,1800000,1800000,,1800000,1800000,1800000,,1800000,1800000,1800000,,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000,1800000
BalanceShareCapital_yy,,,,,,12.50,25.00,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,0.49,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-10.00,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,0,,,,-1420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,50.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,41896000,34030000,33893000,,95781000,95681000,108904000,,109841000,110502000,109248000,,109420000,109706000,110572000,,110769000,110723000,102040000,,101956000,102030000,107362000,107323000,107307000,107352000,116478000,116470000,116479000,116516000,118970000,118971000,118839000,122577000,128106000,128115000,128087000,128356000,130576000,130546000,130592000,130562000,122840000,122836000,122632000,122634000,122810000
BalanceReserve_yy,,,,,,128.62,181.17,221.32,,14.68,15.49,0.32,,-0.38,-0.72,1.21,,1.23,0.93,-7.72,,-7.96,-7.85,5.22,,5.25,5.22,8.49,8.52,8.55,8.54,2.14,2.15,2.03,5.20,7.68,7.69,7.78,4.71,1.93,1.90,1.96,1.72,-5.92,-5.91,-6.10,-6.07,-0.02
BalanceReserve_sy,,,,,,36.09,23.45,31.19,,11.70,13.72,9.24,,11.82,14.72,11.94,,5.44,5.29,3.48,,0.76,2.16,6.39,,7.38,7.68,5.75,6.90,4.59,6.14,5.36,6.06,8.43,5.66,3.57,3.74,6.73,5.69,3.28,4.21,3.97,4.57,4.96,4.12,3.29,3.50,2.05
BalanceReserve_qq,,,-18.78,-0.40,-100.00,,-0.10,13.82,-100.00,,0.60,-1.13,-100.00,,0.26,0.79,-100.00,,-0.04,-7.84,-100.00,,0.07,5.23,-0.04,-0.01,0.04,8.50,-0.01,0.01,0.03,2.11,,-0.11,3.15,4.51,0.01,-0.02,0.21,1.73,-0.02,0.04,-0.02,-5.91,,-0.17,,0.14
BalanceReserve_sq,,,,7.59,-100.00,,,9.72,-100.00,,,7.35,-100.00,,0.09,2.94,-100.00,,-0.02,2.22,-100.00,,,7.00,,,,4.99,,,,4.65,,-0.01,,4.46,,-0.04,0.01,1.97,0.01,0.02,,2.37,,0.01,,1.35
BalanceNonshareCapital,,,,,,0,0,0,,4588000,4013000,4990000,,5014000,4853000,5635000,,5697000,5754000,5751000,,5694000,5792000,5795000,6820000,6543000,6676000,6982000,7304000,7346000,9336000,9794000,11065000,12960000,11619000,16013000,18565000,19034000,15348000,15437000,14294000,17078000,15279000,13808000,16814000,17399000,1825000,1978000
BalanceNonshareCapital_yy,,,,,,,,,,,,,,9.29,20.93,12.93,,13.62,18.57,2.06,,-0.05,0.66,0.77,,14.91,15.26,20.48,7.10,12.27,39.84,40.27,51.49,76.42,24.45,63.50,67.78,46.87,32.09,-3.60,-23.01,-10.28,-0.45,-10.55,17.63,1.88,-88.06,-85.67
BalanceNonshareCapital_sy,,,,,,,,,,,,,,-8.33,-1.91,1.61,,6.48,-0.32,-8.21,,-5.94,-25.11,-2.35,,6.72,15.26,-5.70,7.57,-0.20,-4.18,2.48,-2.97,5.76,-5.72,,0.62,2.03,9.34,4.73,2.94,-17.00,-35.82,-32.54,-23.80,-1.12,-12.64,-1.83
BalanceNonshareCapital_qq,,,,,,,,,,,-12.53,24.35,-100.00,,-3.21,16.11,-100.00,,1.00,-0.05,-100.00,,1.72,0.05,17.69,-4.06,2.03,4.58,4.61,0.58,27.09,4.91,12.98,17.13,-10.35,37.82,15.94,2.53,-19.37,0.58,-7.40,19.48,-10.53,-9.63,21.77,3.48,-89.51,8.38
BalanceNonshareCapital_sq,,,,,,,,,,,-3.13,,-100.00,,-1.65,0.78,-100.00,,0.50,1.70,-100.00,,0.86,-3.56,0.87,0.53,2.97,0.40,0.54,-2.74,-1.08,2.72,1.96,1.42,-2.00,7.03,0.74,2.43,-0.79,,-4.10,-4.61,-3.24,-9.63,,,0.40,6.44
BalanceNoncurrentLiabilities,,16304000,18750000,18074000,,15141000,15065000,8645000,,13155000,12707000,11755000,,11768000,17966000,18405000,,18753000,18884000,18267000,,18149000,18292000,18477000,18149000,19420000,19232000,19806000,19035000,19103000,19995000,19946000,19862000,19904000,19429000,25800000,53327000,55308000,59771000,59439000,21123000,22250000,22152000,19044000,18298000,18214000,16290000,16523000
BalanceNoncurrentLiabilities_yy,,,,,,-7.13,-19.65,-52.17,,-13.12,-15.65,35.97,,-10.54,41.39,56.57,,59.36,5.11,-0.75,,-3.22,-3.13,1.15,,7.00,5.14,7.19,4.88,-1.63,3.97,0.71,4.34,4.19,-2.83,29.35,168.49,177.87,207.64,130.38,-60.39,-59.77,-62.94,-67.96,-13.37,-18.14,-26.46,-13.24
BalanceNoncurrentLiabilities_sy,,,,,,-4.18,-8.11,2.94,,-3.91,-5.80,-3.20,,-1.04,-8.46,-6.06,,10.06,8.15,21.58,,17.91,17.51,17.62,,7.63,0.82,0.25,-0.23,1.88,-0.49,-1.99,3.55,2.26,6.10,9.52,9.97,8.54,3.35,1.15,1.04,-1.66,-2.48,0.74,-2.26,-11.65,-9.62,-9.44
BalanceNoncurrentLiabilities_qq,,,15.00,-3.61,-100.00,,-0.50,-42.62,-100.00,,-3.41,-7.49,-100.00,,52.67,2.44,-100.00,,0.70,-3.27,-100.00,,0.79,1.01,-1.78,7.00,-0.97,2.98,-3.89,0.36,4.67,-0.25,-0.42,0.21,-2.39,32.79,106.69,3.71,8.07,-0.56,-64.46,5.34,-0.44,-14.03,-3.92,-0.46,-10.56,1.43
BalanceNoncurrentLiabilities_sq,,,-0.15,-6.41,-100.00,,-0.40,1.00,-100.00,,-1.17,-6.14,-100.00,,-2.72,0.49,-100.00,,0.78,5.98,-100.00,,-1.46,3.70,-2.36,4.46,-0.50,-0.39,-4.08,-2.40,-0.79,-0.11,-2.56,1.31,-1.18,5.65,-1.06,-1.03,-2.60,-0.56,-1.77,-2.05,-2.49,-1.52,-3.92,-5.30,-0.90,0.11
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,13378000,14085000,14060000,,12935000,12456000,6168000,,5721000,5598000,5425000,,5298000,7487000,7814000,,4863000,4705000,4542000,,4277000,4349000,4250000,4022000,5550000,5337000,5194000,5026000,4804000,5602000,5528000,5486000,5436000,4037000,10710000,34434000,38710000,41345000,41418000,4022000,4096000,4338000,4246000,5017000,5119000,3428000,3290000
BalanceNoncurrentBorrowings_yy,,,,,,-3.31,-11.57,-56.13,,-55.77,-55.06,-12.05,,-7.39,33.74,44.04,,-8.21,-37.16,-41.87,,-12.05,-7.57,-6.43,,29.76,22.72,22.21,24.96,-13.44,4.97,6.43,9.15,13.16,-27.94,93.74,527.67,612.10,924.15,286.72,-88.32,-89.42,-89.51,-89.75,24.74,24.98,-20.98,-22.52
BalanceNoncurrentBorrowings_sy,,,,,,-35.39,-19.64,-47.95,,-8.82,-21.76,-12.60,,-22.56,-10.26,-26.76,,-4.04,0.92,30.12,,7.74,32.72,3.76,,-20.84,-22.02,-11.43,-4.71,-4.05,-3.81,5.14,9.15,0.45,-16.54,2.74,11.99,6.62,-11.95,-23.55,-22.16,-22.43,-25.53,0.32,-3.46,-31.31,-15.10,-16.66
BalanceNoncurrentBorrowings_qq,,,5.28,-0.18,-100.00,,-3.70,-50.48,-100.00,,-2.15,-3.09,-100.00,,41.32,4.37,-100.00,,-3.25,-3.46,-100.00,,1.68,-2.28,-5.36,37.99,-3.84,-2.68,-3.23,-4.42,16.61,-1.32,-0.76,-0.91,-25.74,165.30,221.51,12.42,6.81,0.18,-90.29,1.84,5.91,-2.12,18.16,2.03,-33.03,-4.03
BalanceNoncurrentBorrowings_sq,,,-3.38,-1.58,-100.00,,-4.72,-17.86,-100.00,,4.48,-6.64,-100.00,,-5.34,-14.32,-100.00,,-4.78,-6.78,-100.00,,-4.76,-13.72,-11.73,-17.90,-1.97,-5.84,-5.16,-8.23,-1.78,-2.70,-7.10,-12.97,-9.55,3.47,0.13,-14.28,-9.25,-7.40,-8.33,-13.86,-8.53,-4.41,-6.43,-13.57,-3.07,-5.16
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,2926000,4665000,4014000,,2206000,2609000,2477000,,7434000,7109000,6330000,,6470000,10479000,10591000,,13890000,14179000,13725000,,13872000,13943000,14227000,14127000,13870000,13895000,14612000,14009000,14299000,14393000,14418000,14376000,14468000,15392000,15090000,18893000,16598000,18426000,18021000,17101000,18154000,17814000,14798000,13281000,13095000,12862000,13233000
BalanceNoncurrentOtherLiabilities_yy,,,,,,-24.61,-44.07,-38.29,,236.99,172.48,155.55,,-12.97,47.40,67.31,,114.68,35.31,29.59,,-0.13,-1.66,3.66,,-0.01,-0.34,2.71,-0.84,3.09,3.58,-1.33,2.62,1.18,6.94,4.66,31.42,14.72,19.71,19.42,-9.48,9.37,-3.32,-17.88,-22.34,-27.87,-27.80,-10.58
BalanceNoncurrentOtherLiabilities_sy,,,,,,12.00,0.94,10.86,,25.60,-0.72,-5.02,,1.71,2.61,11.28,,12.42,8.15,6.64,,5.56,16.14,13.85,,5.81,10.30,6.19,5.19,0.56,2.54,-1.15,0.04,1.62,6.94,4.66,13.34,4.77,6.75,10.43,8.17,5.89,1.64,0.74,-1.33,-5.11,-4.78,-6.94
BalanceNoncurrentOtherLiabilities_qq,,,59.43,-13.95,-100.00,,18.27,-5.06,-100.00,,-4.37,-10.96,-100.00,,61.96,1.07,-100.00,,2.08,-3.20,-100.00,,0.51,2.04,-0.70,-1.82,0.18,5.16,-4.13,2.07,0.66,0.17,-0.29,0.64,6.39,-1.96,25.20,-12.15,11.01,-2.20,-5.11,6.16,-1.87,-16.93,-10.25,-1.40,-1.78,2.88
BalanceNoncurrentOtherLiabilities_sq,,,0.35,4.44,-100.00,,,6.51,-100.00,,2.70,-0.40,-100.00,,0.42,4.47,-100.00,,-0.11,1.76,-100.00,,0.20,2.50,0.04,6.62,-1.16,5.45,-1.80,0.86,-1.14,0.17,-1.56,9.44,-0.26,,-0.96,3.69,-0.61,0.15,-1.77,0.18,-0.26,0.58,-3.02,-0.95,-0.54,
BalanceCurrentLiabilities,,69662000,68678000,71839000,,47849000,34070000,35638000,,66743000,67643000,53300000,,43056000,39008000,49835000,,73473000,76190000,77063000,,119023000,75097000,87945000,89047000,92800000,107760000,149030000,95360000,143242000,125615000,127508000,142963000,122699000,128706000,183863000,164266000,210051000,162770000,177470000,201505000,267834000,242270000,112761000,109804000,108411000,57056000,58712000
BalanceCurrentLiabilities_yy,,,,,,-31.31,-50.39,-50.39,,39.49,98.54,49.56,,-35.49,-42.33,-6.50,,70.65,95.32,54.64,,62.00,-1.43,14.12,,-22.03,43.49,69.46,7.09,54.36,16.57,-14.44,49.92,-14.34,2.46,44.20,14.90,71.19,26.47,-3.48,22.67,27.51,48.84,-36.46,-45.51,-59.52,-76.45,-47.93
BalanceCurrentLiabilities_sy,,,,,,19.16,10.72,-12.52,,10.23,18.42,-3.77,,-14.12,-22.04,7.12,,32.23,26.43,18.74,,23.35,12.11,23.56,,0.98,6.43,1.91,-1.50,6.26,12.24,13.30,10.63,1.75,-0.88,10.62,2.28,4.71,6.99,3.99,-0.93,8.17,8.14,5.61,15.74,5.35,5.93,7.42
BalanceCurrentLiabilities_qq,,,-1.41,4.60,-100.00,,-28.80,4.60,-100.00,,1.35,-21.20,-100.00,,-9.40,27.76,-100.00,,3.70,1.15,-100.00,,-36.91,17.11,1.25,4.21,16.12,38.30,-36.01,50.21,-12.31,1.51,12.12,-14.17,4.90,42.86,-10.66,27.87,-22.51,9.03,13.54,32.92,-9.54,-53.46,-2.62,-1.27,-47.37,2.90
BalanceCurrentLiabilities_sq,,,-1.41,16.88,-100.00,,-11.10,17.56,-100.00,,-2.88,-7.34,-100.00,,-2.29,16.50,-100.00,,2.64,10.33,-100.00,,-1.54,7.74,-4.23,-2.04,-3.85,6.44,5.69,-7.46,5.15,6.60,1.46,-11.20,8.09,5.65,-2.42,-1.00,-1.43,5.66,0.82,3.27,-3.15,7.03,1.94,-1.07,-0.05,6.04
BalanceCurrentTradePayablesv,,,,,,,,10682000,,28252000,21426000,18373000,,20186000,17339000,18969000,,34299000,35756000,37226000,,55292000,38436000,48495000,55077000,53017000,50845000,90863000,60197000,61023000,55345000,55231000,67505000,53786000,54981000,78668000,61589000,84936000,46832000,55689000,63613000,95298000,70145000,53657000,47243000,59382000,31306000,29024000
BalanceCurrentTradePayablesv_yy,,,,,,,,,,,,72.00,,-28.55,-19.07,3.24,,69.91,106.22,96.25,,61.21,7.50,30.27,,-4.11,32.28,87.37,9.30,15.10,8.85,-39.22,12.14,-11.86,-0.66,42.43,-8.76,57.91,-14.82,-29.21,3.29,12.20,49.78,-3.65,-25.73,-37.69,-55.37,-45.91
BalanceCurrentTradePayablesv_sy,,,,,,,,,,,,-17.90,,-2.08,-7.54,17.23,,38.01,15.10,31.20,,22.38,14.74,27.95,,-10.50,13.53,-9.65,-7.82,5.70,2.06,8.16,8.64,6.40,6.19,1.78,5.58,-0.46,-0.92,-1.07,1.12,14.06,13.96,11.49,9.88,-0.14,5.98,4.20
BalanceCurrentTradePayablesv_qq,,,,,,,,,-100.00,,-24.16,-14.25,-100.00,,-14.10,9.40,-100.00,,4.25,4.11,-100.00,,-30.49,26.17,13.57,-3.74,-4.10,78.71,-33.75,1.37,-9.30,-0.21,22.22,-20.32,2.22,43.08,-21.71,37.91,-44.86,18.91,14.23,49.81,-26.39,-23.51,-11.95,25.69,-47.28,-7.29
BalanceCurrentTradePayablesv_sq,,,,,,,,,-100.00,,-9.63,-2.22,-100.00,,-7.46,15.12,-100.00,,2.52,9.32,-100.00,,-0.31,6.67,-4.62,-5.59,-4.39,5.82,5.19,0.06,-0.93,8.48,2.46,-6.03,13.78,2.38,-2.79,1.28,0.36,11.08,0.89,13.94,0.99,9.92,1.42,12.02,2.51,5.86
BalanceCurrentBorrowings,,5791000,19558000,22919000,,1917000,1917000,4798000,,911000,823000,787000,,549000,541000,4586000,,1748000,2259000,3896000,,4076000,2821000,2870000,3375000,6829000,977000,1051000,1151000,1251000,1013000,1373000,289000,269000,3667000,28049000,31608000,62367000,56577000,58197000,91547000,128935000,122656000,25176000,29630000,15990000,10171000,9308000
BalanceCurrentBorrowings_yy,,,,,,-66.90,-90.20,-79.07,,-52.48,-57.07,-83.60,,-39.74,-34.26,482.72,,218.40,317.56,-15.05,,133.18,24.88,-26.33,,67.54,-65.37,-63.38,-65.90,-81.68,3.68,30.64,-74.89,-78.50,261.99,1942.90,10837.02,23084.76,1442.87,107.48,189.63,106.74,116.79,-56.74,-67.63,-87.60,-91.71,-63.03
BalanceCurrentBorrowings_sy,,,,,,3.96,14.23,3.02,,-23.74,42.06,-38.84,,-36.33,-34.26,-17.58,,21.44,-6.16,9.50,,7.50,1.84,-13.67,,-12.42,13.51,-13.52,-2.80,8.27,10.90,4.74,-15.94,-4.13,1.98,15.87,11.10,20.51,21.16,9.35,5.95,8.46,7.83,-4.23,3.02,17.80,-5.31,-2.88
BalanceCurrentBorrowings_qq,,,237.73,17.18,-100.00,,,150.29,-100.00,,-9.66,-4.37,-100.00,,-1.46,747.69,-100.00,,29.23,72.47,-100.00,,-30.79,1.74,17.60,102.34,-85.69,7.57,9.51,8.69,-19.02,35.54,-78.95,-6.92,1263.20,664.90,12.69,97.31,-9.28,2.86,57.31,40.84,-4.87,-79.47,17.69,-46.03,-36.39,-8.48
BalanceCurrentBorrowings_sq,,,-0.64,10.12,-100.00,,,20.06,-100.00,,-4.62,-4.37,-100.00,,-1.68,-5.46,-100.00,,-3.79,2.44,-100.00,,-5.62,1.74,1.41,-18.96,-6.74,-2.20,8.60,-11.61,-1.13,-1.33,7.73,-15.55,16.64,2.90,5.31,-5.89,-7.61,1.28,-0.83,1.64,-2.22,0.68,3.39,-2.27,-12.92,3.04
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,4305000,6041000,5078000,,6517000,5967000,6136000,,16379000,14089000,7499000,,7829000,3558000,3998000,,4978000,3871000,4133000,,9078000,5898000,4870000,7437000,7059000,9263000,4043000,2932000,2506000,2183000,2852000,2799000,2973000,3123000,3802000,3542000,3025000,2811000,2869000,2274000,3367000,2527000,17274000,15202000,4080000,3802000,1189000
BalanceCurrentOtherLiabilities_yy,,,,,,51.38,-1.22,20.83,,151.33,136.12,22.21,,-52.20,-74.75,-46.69,,-36.42,8.80,3.38,,82.36,52.36,17.83,,-22.24,57.05,-16.98,-60.58,-64.50,-76.43,-29.46,-4.54,18.64,43.06,33.31,26.55,1.75,-9.99,-24.54,-35.80,11.31,-10.10,502.09,568.51,21.18,50.46,-93.12
BalanceCurrentOtherLiabilities_sy,,,,,,21.71,-1.22,18.89,,32.24,79.48,39.70,,-19.19,-11.36,12.75,,9.68,8.81,8.33,,24.02,36.68,19.65,,7.66,21.25,14.80,14.59,-1.09,4.69,5.87,9.53,4.78,12.28,4.86,0.48,0.57,2.93,11.43,5.31,12.17,17.51,10.34,10.98,16.18,10.77,6.75
BalanceCurrentOtherLiabilities_qq,,,40.33,-15.94,-100.00,,-8.44,2.83,-100.00,,-13.98,-46.77,-100.00,,-54.55,12.37,-100.00,,-22.24,6.77,-100.00,,-35.03,-17.43,52.71,-5.08,31.22,-56.35,-27.48,-14.53,-12.89,30.65,-1.86,6.22,5.05,21.74,-6.84,-14.60,-7.07,2.06,-20.74,48.07,-24.95,583.58,-11.99,-73.16,-6.81,-68.73
BalanceCurrentOtherLiabilities_sq,,,1.10,-15.94,-100.00,,-1.72,4.32,-100.00,,7.66,-14.82,-100.00,,10.22,7.87,-100.00,,26.63,2.24,-100.00,,-3.68,2.65,-0.33,5.14,-0.73,6.54,-2.79,-1.73,6.15,8.59,4.50,-4.16,2.68,4.52,0.42,-12.09,,9.88,0.85,8.74,-0.02,9.53,-1.01,6.58,-0.17,-7.08
