,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,70285000,,,,136375000,135859000,150642000,,154995000,144072000,151319000,,162321000,164886000,173721000,,184519000,173109000,191917000,,209396000,205985000,216823000,214874000,236215000,235849000,230599000,242853000,259440000,292332000,287971000,279667000,306124000,300336000,304278000,296334000,290708000,271674000,286560000,292290000,298488000,291882000,297853000,308440000,347211000,313212000,329957000
BalanceTotalAssets_yy,,,,,94.03,,,,13.65,6.05,0.45,,4.73,14.45,14.80,,13.68,4.99,10.47,,13.48,18.99,12.98,,12.81,14.50,6.35,13.02,9.83,23.95,24.88,15.16,17.99,2.74,5.66,5.96,-5.04,-9.54,-5.82,-1.36,2.68,7.44,3.94,5.53,16.32,7.31,10.78
BalanceTotalAssets_sy,,,,,30.73,,,,8.02,9.82,0.39,,-0.17,-3.18,6.18,,14.67,8.62,15.40,,13.26,10.74,12.14,,4.93,7.00,3.60,1.59,2.41,3.16,5.85,6.89,2.54,4.30,8.30,5.32,6.36,4.02,3.25,-0.19,3.07,2.74,0.78,3.71,2.11,4.32,4.65
BalanceTotalAssets_qq,,-100.00,,,,-0.38,10.88,-100.00,,-7.05,5.03,-100.00,,1.58,5.36,-100.00,,-6.18,10.86,-100.00,,-1.63,5.26,-0.90,9.93,-0.15,-2.23,5.31,6.83,12.68,-1.49,-2.88,9.46,-1.89,1.31,-2.61,-1.90,-6.55,5.48,2.00,2.12,-2.21,2.05,3.55,12.57,-9.79,5.35
BalanceTotalAssets_sq,,2.37,,,,-0.38,4.57,-100.00,,-0.04,-1.46,-100.00,,1.02,3.73,-100.00,,2.42,3.99,-100.00,,0.94,3.75,0.40,0.32,1.56,1.12,1.88,1.34,1.28,0.38,1.42,-0.38,3.42,1.93,1.70,1.07,1.09,0.89,0.49,0.93,-0.45,0.63,-0.33,-0.14,1.11,1.85
BalanceCapital,34188000,,,,98815000,102306000,102991000,,110812000,110206000,111621000,,106912000,108496000,104240000,,113264000,113614000,109180000,,109592000,110327000,105576000,109839000,117309000,119096000,110430000,114053000,122664000,128328000,124477000,129261000,138018000,145823000,143399000,144956000,140445000,144700000,131626000,140828000,127672000,136754000,128656000,129292000,125163000,126541000,121702000
BalanceCapital_yy,,,,,189.03,,,,12.14,7.72,8.38,,-3.52,-1.55,-6.61,,5.94,4.72,4.74,,-3.24,-2.89,-3.30,,7.04,7.95,4.60,3.84,4.56,7.75,12.72,13.33,12.52,13.63,15.20,12.14,1.76,-0.77,-8.21,-2.85,-9.09,-5.49,-2.26,-8.19,-1.97,-7.47,-5.41
BalanceCapital_sy,,,,,26.45,,,,9.96,7.39,6.18,,9.82,9.82,9.87,,6.10,5.75,3.53,,7.92,7.32,8.92,,7.28,7.68,4.56,3.66,2.24,2.22,5.87,6.05,6.08,6.74,5.26,6.32,5.25,4.71,5.87,3.39,1.46,1.01,0.07,2.17,1.14,1.67,2.00
BalanceCapital_qq,,-100.00,,,,3.53,0.67,-100.00,,-0.55,1.28,-100.00,,1.48,-3.92,-100.00,,0.31,-3.90,-100.00,,0.67,-4.31,4.04,6.80,1.52,-7.28,3.28,7.55,4.62,-3.00,3.84,6.77,5.66,-1.66,1.09,-3.11,3.03,-9.04,6.99,-9.34,7.11,-5.92,0.49,-3.19,1.10,-3.82
BalanceCapital_sq,,3.43,,,,1.79,0.95,-100.00,,1.34,0.66,-100.00,,1.81,1.09,-100.00,,1.28,0.27,-100.00,,2.46,0.55,1.74,1.91,1.52,-0.03,2.25,1.78,2.03,-0.68,3.44,2.35,2.16,-0.60,2.73,1.34,1.71,-2.80,1.18,1.16,1.46,-1.04,0.94,0.08,1.35,-0.20
BalanceShareCapital,3668000,,,,4528000,5328000,5328000,,5328000,5328000,5328000,,5328000,5328000,5328000,,5328000,5328000,5328000,,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000,5328000
BalanceShareCapital_yy,,,,,23.45,,,,17.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-100.00,,,,17.67,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,12580000,,,,69500000,67863000,83884000,,84884000,77556000,86483000,,79091000,78091000,84287000,,86100000,85670000,88467000,,86499000,86978000,91530000,91413000,91375000,91437000,88847000,88771000,88404000,89816000,98366000,98942000,98071000,99565000,121341000,120285000,112794000,113139000,114759000,117917000,105115000,110756000,118025000,112212000,115927000,114979000,121951000
BalanceReserve_yy,,,,,452.46,,,,22.14,14.28,3.10,,-6.82,0.69,-2.54,,8.86,9.71,4.96,,0.46,1.53,3.46,,5.64,5.13,-2.93,-2.89,-3.25,-1.77,10.71,11.46,10.94,10.85,23.36,21.57,15.01,13.63,-5.42,-1.97,-6.81,-2.11,2.85,-4.84,10.29,3.81,3.33
BalanceReserve_sy,,,,,36.09,,,,11.70,13.72,9.24,,11.82,14.72,11.94,,5.44,5.29,3.48,,0.76,2.16,6.39,,7.38,7.68,5.75,6.90,4.59,6.14,5.36,6.06,8.43,5.66,3.57,3.74,6.73,5.69,3.28,4.21,3.97,4.57,4.96,4.12,3.29,3.50,2.05
BalanceReserve_qq,,-100.00,,,,-2.36,23.61,-100.00,,-8.63,11.51,-100.00,,-1.26,7.93,-100.00,,-0.50,3.26,-100.00,,0.55,5.23,-0.13,-0.04,0.07,-2.83,-0.09,-0.41,1.60,9.52,0.59,-0.88,1.52,21.87,-0.87,-6.23,0.31,1.43,2.75,-10.86,5.37,6.56,-4.93,3.31,-0.82,6.06
BalanceReserve_sq,,,,,,,9.72,-100.00,,,7.35,-100.00,,0.09,2.94,-100.00,,-0.02,2.22,-100.00,,,7.00,,,,4.99,,,,4.65,,-0.01,,4.46,,-0.04,0.01,1.97,0.01,0.02,,2.37,,0.01,,1.35
BalanceNonshareCapital,10104000,,,,963000,2567000,4057000,,3926000,3803000,3545000,,3823000,3194000,2912000,,984000,1206000,968000,,-365000,-454000,-617000,-345000,631000,233000,-677000,-349000,-138000,-201000,-131000,286000,1071000,277000,716000,793000,2333000,2383000,2284000,2208000,2092000,1306000,-272000,-1275000,1025000,512000,2204000
BalanceNonshareCapital_yy,,,,,-90.47,,,,307.68,48.15,-12.62,,-2.62,-16.01,-17.86,,-74.26,-62.24,-66.76,,-137.09,-137.65,-163.74,,272.88,151.32,-9.72,-1.16,-121.87,-186.27,80.65,181.95,876.09,237.81,646.56,177.27,117.83,760.29,218.99,178.44,-10.33,-45.20,-111.91,-157.74,-51.00,-60.80,910.29
BalanceNonshareCapital_sy,,,,,22.86,,,,-0.18,26.11,-2.84,,-8.33,-1.91,1.61,,6.48,-0.32,-8.21,,-5.94,-25.11,-2.35,,6.72,15.26,-5.70,7.57,-0.20,-4.18,2.48,-2.97,5.76,-5.72,,0.62,2.03,9.34,4.73,2.94,-17.00,-35.82,-32.54,-23.80,-1.12,-12.64,-1.83
BalanceNonshareCapital_qq,,-100.00,,,,166.56,58.04,-100.00,,-3.13,-6.78,-100.00,,-16.45,-8.83,-100.00,,22.56,-19.73,-100.00,,-24.38,-35.90,44.08,282.90,-63.07,-390.56,48.45,60.46,-45.65,34.83,318.32,274.48,-74.14,158.48,10.75,194.20,2.14,-4.15,-3.33,-5.25,-37.57,-120.83,-368.75,180.39,-50.05,330.47
BalanceNonshareCapital_sq,,0.30,,,,0.19,10.36,-100.00,,-3.13,,-100.00,,-1.65,0.78,-100.00,,0.50,1.70,-100.00,,0.86,-3.56,0.87,0.53,2.97,0.40,0.54,-2.74,-1.08,2.72,1.96,1.42,-2.00,7.03,0.74,2.43,-0.79,,-4.10,-4.61,-3.24,-9.63,,,0.40,6.44
BalanceNoncurrentLiabilities,3468000,,,,6235000,6210000,7574000,,6520000,6289000,8268000,,6705000,6741000,7755000,,7226000,7862000,11080000,,10911000,11097000,12752000,15934000,15948000,15198000,15838000,15381000,17348000,26480000,21229000,20252000,22031000,23515000,26867000,24412000,20381000,16934000,20980000,32602000,30753000,32847000,37051000,36776000,57503000,58009000,68368000
BalanceNoncurrentLiabilities_yy,,,,,79.79,,,,4.57,1.27,9.16,,2.84,7.19,-6.20,,7.77,16.63,42.88,,51.00,41.15,15.09,,46.16,36.96,24.20,-3.47,8.78,74.23,34.04,31.67,26.99,-11.20,26.56,20.54,-7.49,-27.99,-21.91,33.55,50.89,93.97,76.60,12.80,86.98,76.60,84.52
BalanceNoncurrentLiabilities_sy,,,,,-4.18,,,,-3.91,-5.80,-3.20,,-1.04,-8.46,-6.06,,10.06,8.15,21.58,,17.91,17.51,17.62,,7.63,0.82,0.25,-0.23,1.88,-0.49,-1.99,3.55,2.26,6.10,9.52,9.97,8.54,3.35,1.15,1.04,-1.66,-2.48,0.74,-2.26,-11.65,-9.62,-9.44
BalanceNoncurrentLiabilities_qq,,-100.00,,,,-0.40,21.96,-100.00,,-3.54,31.47,-100.00,,0.54,15.04,-100.00,,8.80,40.93,-100.00,,1.70,14.91,24.95,0.09,-4.70,4.21,-2.89,12.79,52.64,-19.83,-4.60,8.78,6.74,14.25,-9.14,-16.51,-16.91,23.89,55.40,-5.67,6.81,12.80,-0.74,56.36,0.88,17.86
BalanceNoncurrentLiabilities_sq,,-0.15,,,,-0.40,1.00,-100.00,,-1.17,-6.14,-100.00,,-2.72,0.49,-100.00,,0.78,5.98,-100.00,,-1.46,3.70,-2.36,4.46,-0.50,-0.39,-4.08,-2.40,-0.79,-0.11,-2.56,1.31,-1.18,5.65,-1.06,-1.03,-2.60,-0.56,-1.77,-2.05,-2.49,-1.52,-3.92,-5.30,-0.90,0.11
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,1142000,,,,1571000,970000,2459000,,2166000,2263000,3234000,,2731000,2312000,2079000,,2814000,2657000,3180000,,3277000,3673000,3758000,6865000,6914000,6365000,5965000,5657000,5354000,8681000,8823000,8197000,8519000,9936000,10161000,9507000,9083000,8749000,7768000,21892000,19315000,20915000,24772000,22454000,43518000,41963000,48623000
BalanceNoncurrentBorrowings_yy,,,,,37.57,,,,37.87,133.30,31.52,,26.08,2.17,-35.71,,3.04,14.92,52.96,,16.45,38.24,18.18,,110.99,73.29,58.73,-17.60,-22.56,36.39,47.91,44.90,59.11,14.46,15.16,15.98,6.62,-11.95,-23.55,130.27,112.65,139.06,218.90,2.57,125.31,100.64,96.28
BalanceNoncurrentBorrowings_sy,,,,,-35.39,,,,-8.82,-21.76,-12.60,,-22.56,-10.26,-26.76,,-4.04,0.92,30.12,,7.74,32.72,3.76,,-20.84,-22.02,-11.43,-4.71,-4.05,-3.81,5.14,9.15,0.45,-16.54,2.74,11.99,6.62,-11.95,-23.55,-22.16,-22.43,-25.53,0.32,-3.46,-31.31,-15.10,-16.66
BalanceNoncurrentBorrowings_qq,,-100.00,,,,-38.26,153.51,-100.00,,4.48,42.91,-100.00,,-15.34,-10.08,-100.00,,-5.58,19.68,-100.00,,12.08,2.31,82.68,0.71,-7.94,-6.28,-5.16,-5.36,62.14,1.64,-7.10,3.93,16.63,2.26,-6.44,-4.46,-3.68,-11.21,181.82,-11.77,8.28,18.44,-9.36,93.81,-3.57,15.87
BalanceNoncurrentBorrowings_sq,,-3.38,,,,-4.72,-17.86,-100.00,,4.48,-6.64,-100.00,,-5.34,-14.32,-100.00,,-4.78,-6.78,-100.00,,-4.76,-13.72,-11.73,-17.90,-1.97,-5.84,-5.16,-8.23,-1.78,-2.70,-7.10,-12.97,-9.55,3.47,0.13,-14.28,-9.25,-7.40,-8.33,-13.86,-8.53,-4.41,-6.43,-13.57,-3.07,-5.16
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,2326000,,,,4664000,5240000,5115000,,4354000,4026000,5034000,,3974000,4429000,5676000,,4412000,5205000,7900000,,7634000,7424000,8994000,9069000,9034000,8833000,9873000,9724000,11994000,17799000,12406000,12055000,13512000,13579000,16706000,14905000,11298000,8185000,13212000,10710000,11438000,11932000,12279000,14322000,13985000,16046000,19745000
BalanceNoncurrentOtherLiabilities_yy,,,,,100.52,,,,-6.65,-23.17,-1.58,,-8.73,10.01,12.75,,11.02,17.52,39.18,,73.03,42.63,13.85,,18.34,18.98,9.77,7.22,32.77,101.51,25.66,23.97,12.66,-23.71,34.66,23.64,-16.39,-39.72,-20.91,-28.14,1.24,45.78,-7.06,33.73,22.27,34.48,60.80
BalanceNoncurrentOtherLiabilities_sy,,,,,12.00,,,,25.60,-0.72,-5.02,,1.71,2.61,11.28,,12.42,8.15,6.64,,5.56,16.14,13.85,,5.81,10.30,6.19,5.19,0.56,2.54,-1.15,0.04,1.62,6.94,4.66,13.34,4.77,6.75,10.43,8.17,5.89,1.64,0.74,-1.33,-5.11,-4.78,-6.94
BalanceNoncurrentOtherLiabilities_qq,,-100.00,,,,12.35,-2.39,-100.00,,-7.53,25.04,-100.00,,11.45,28.16,-100.00,,17.97,51.78,-100.00,,-2.75,21.15,0.83,-0.39,-2.22,11.77,-1.51,23.34,48.40,-30.30,-2.83,12.09,0.50,23.03,-10.78,-24.20,-27.55,61.42,-18.94,6.80,4.32,2.91,16.64,-2.35,14.74,23.05
BalanceNoncurrentOtherLiabilities_sq,,0.35,,,,,6.51,-100.00,,2.70,-0.40,-100.00,,0.42,4.47,-100.00,,-0.11,1.76,-100.00,,0.20,2.50,0.04,6.62,-1.16,5.45,-1.80,0.86,-1.14,0.17,-1.56,9.44,-0.26,,-0.96,3.69,-0.61,0.15,-1.77,0.18,-0.26,0.58,-3.02,-0.95,-0.54,
BalanceCurrentLiabilities,22525000,,,,30362000,24776000,36020000,,33737000,23774000,27885000,,44881000,46455000,58814000,,63045000,50427000,70689000,,89258000,85015000,99112000,89446000,102327000,101322000,105008000,113768000,119566000,137725000,142396000,129868000,139354000,130721000,133296000,126173000,127549000,107657000,131670000,116652000,137971000,120975000,132418000,143647000,163520000,128150000,137683000
BalanceCurrentLiabilities_yy,,,,,34.79,,,,11.12,-4.04,-22.58,,33.03,95.40,110.92,,40.47,8.55,20.19,,41.58,68.59,40.21,,14.64,19.18,5.95,27.19,16.85,35.93,35.60,14.15,16.55,-5.09,-6.39,-2.85,-8.47,-17.64,-1.22,-7.55,8.17,12.37,0.57,23.14,18.52,5.93,3.98
BalanceCurrentLiabilities_sy,,,,,19.16,,,,10.23,18.42,-3.77,,-14.12,-22.04,7.12,,32.23,26.43,18.74,,23.35,12.11,23.56,,0.98,6.43,1.91,-1.50,6.26,12.24,13.30,10.63,1.75,-0.88,10.62,2.28,4.71,6.99,3.99,-0.93,8.17,8.14,5.61,15.74,5.35,5.93,7.42
BalanceCurrentLiabilities_qq,,-100.00,,,,-18.40,45.38,-100.00,,-29.53,17.29,-100.00,,3.51,26.60,-100.00,,-20.01,40.18,-100.00,,-4.75,16.58,-9.75,14.40,-0.98,3.64,8.34,5.10,15.19,3.39,-8.80,7.30,-6.20,1.97,-5.34,1.09,-15.60,22.31,-11.41,18.28,-12.32,9.46,8.48,13.83,-21.63,7.44
BalanceCurrentLiabilities_sq,,-1.41,,,,-11.10,17.56,-100.00,,-2.88,-7.34,-100.00,,-2.29,16.50,-100.00,,2.64,10.33,-100.00,,-1.54,7.74,-4.23,-2.04,-3.85,6.44,5.69,-7.46,5.15,6.60,1.46,-11.20,8.09,5.65,-2.42,-1.00,-1.43,5.66,0.82,3.27,-3.15,7.03,1.94,-1.07,-0.05,6.04
BalanceCurrentTradePayablesv,13469000,,,,17445000,17094000,23556000,,24527000,15216000,19167000,,27965000,30255000,43488000,,44911000,34402000,53702000,,54960000,53047000,65088000,57119000,69105000,62004000,70502000,74160000,80926000,79371000,95845000,71601000,81379000,69526000,76607000,60592000,65244000,60784000,65600000,60889000,73211000,62976000,72717000,69129000,94820000,72604000,78235000
BalanceCurrentTradePayablesv_yy,,,,,29.52,,,,40.60,-10.99,-18.63,,14.02,98.84,126.89,,60.60,13.71,23.49,,22.38,54.20,21.20,,25.74,16.89,8.32,29.83,17.11,28.01,35.95,-3.45,0.56,-12.40,-20.07,-15.38,-19.83,-12.57,-14.37,0.49,12.21,3.61,10.85,13.53,29.52,15.29,7.59
BalanceCurrentTradePayablesv_sy,,,,,27.92,,,,5.12,-8.96,-17.90,,-2.08,-7.54,17.23,,38.01,15.10,31.20,,22.38,14.74,27.95,,-10.50,13.53,-9.65,-7.82,5.70,2.06,8.16,8.64,6.40,6.19,1.78,5.58,-0.46,-0.92,-1.07,1.12,14.06,13.96,11.49,9.88,-0.14,5.98,4.20
BalanceCurrentTradePayablesv_qq,,-100.00,,,,-2.01,37.80,-100.00,,-37.96,25.97,-100.00,,8.19,43.74,-100.00,,-23.40,56.10,-100.00,,-3.48,22.70,-12.24,20.98,-10.28,13.71,5.19,9.12,-1.92,20.76,-25.30,13.66,-14.57,10.18,-20.91,7.68,-6.84,7.92,-7.18,20.24,-13.98,15.47,-4.93,37.16,-23.43,7.76
BalanceCurrentTradePayablesv_sq,,-3.64,,,,-8.01,20.06,-100.00,,-9.63,-2.22,-100.00,,-7.46,15.12,-100.00,,2.52,9.32,-100.00,,-0.31,6.67,-4.62,-5.59,-4.39,5.82,5.19,0.06,-0.93,8.48,2.46,-6.03,13.78,2.38,-2.79,1.28,0.36,11.08,0.89,13.94,0.99,9.92,1.42,12.02,2.51,5.86
BalanceCurrentBorrowings,7707000,,,,12366000,6704000,10931000,,5942000,5444000,6440000,,13901000,13637000,12575000,,13809000,12797000,13770000,,27012000,26427000,30919000,28615000,26915000,34515000,29459000,34018000,27979000,53559000,39114000,48624000,38265000,48491000,45321000,52395000,43104000,31610000,52806000,42332000,44512000,44627000,47598000,62606000,48326000,39506000,45631000
BalanceCurrentBorrowings_yy,,,,,60.45,,,,-51.95,-18.79,-41.08,,133.94,150.50,95.26,,-0.66,-6.16,9.50,,95.61,106.51,124.54,,-0.36,30.61,-4.72,18.88,3.95,55.18,32.77,42.94,36.76,-9.46,15.87,7.76,12.65,-34.81,16.52,-19.21,3.27,41.18,-9.86,47.89,8.57,-11.48,-4.13
BalanceCurrentBorrowings_sy,,,,,3.96,,,,-23.74,42.06,-38.84,,-36.33,-34.26,-17.58,,21.44,-6.16,9.50,,7.50,1.84,-13.67,,-12.42,13.51,-13.52,-2.80,8.27,10.90,4.74,-15.94,-4.13,1.98,15.87,11.10,20.51,21.16,9.35,5.95,8.46,7.83,-4.23,3.02,17.80,-5.31,-2.88
BalanceCurrentBorrowings_qq,,-100.00,,,,-45.79,63.05,-100.00,,-8.38,18.30,-100.00,,-1.90,-7.79,-100.00,,-7.33,7.60,-100.00,,-2.17,17.00,-7.45,-5.94,28.24,-14.65,15.48,-17.75,91.43,-26.97,24.31,-21.30,26.72,-6.54,15.61,-17.73,-26.67,67.05,-19.83,5.15,0.26,6.66,31.53,-22.81,-18.25,15.50
BalanceCurrentBorrowings_sq,,-0.64,,,,-9.34,20.06,-100.00,,-4.62,-4.37,-100.00,,-1.68,-5.46,-100.00,,-3.79,2.44,-100.00,,-5.62,1.74,1.41,-18.96,-6.74,-2.20,8.60,-11.61,-1.13,-1.33,7.73,-15.55,16.64,2.90,5.31,-5.89,-7.61,1.28,-0.83,1.64,-2.22,0.68,3.39,-2.27,-12.92,3.04
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,1349000,,,,551000,978000,1533000,,3268000,3114000,2278000,,3015000,2563000,2751000,,4325000,3228000,3217000,,7286000,5541000,3105000,3712000,6307000,4803000,5047000,5590000,8632000,4795000,4843000,4184000,19406000,8052000,4837000,6364000,10763000,7052000,9353000,7669000,14792000,10368000,9019000,9092000,13765000,12153000,8544000
BalanceCurrentOtherLiabilities_yy,,,,,-59.15,,,,493.10,218.40,48.60,,-7.74,-17.69,20.76,,43.45,25.95,16.94,,68.46,71.65,-3.48,,-13.44,-13.32,62.54,50.59,36.86,-0.17,-4.04,-25.15,124.81,67.92,-0.12,52.10,-44.54,-12.42,93.36,20.51,37.43,47.02,-3.57,18.56,-6.94,17.22,-5.27
BalanceCurrentOtherLiabilities_sy,,,,,21.71,,,,32.24,79.48,39.70,,-19.19,-11.36,12.75,,9.68,8.81,8.33,,24.02,36.68,19.65,,7.66,21.25,14.80,14.59,-1.09,4.69,5.87,9.53,4.78,12.28,4.86,0.48,0.57,2.93,11.43,5.31,12.17,17.51,10.34,10.98,16.18,10.77,6.75
BalanceCurrentOtherLiabilities_qq,,-100.00,,,,77.50,56.75,-100.00,,-4.71,-26.85,-100.00,,-14.99,7.34,-100.00,,-25.36,-0.34,-100.00,,-23.95,-43.96,19.55,69.91,-23.85,5.08,10.76,54.42,-44.45,1.00,-13.61,363.81,-58.51,-39.93,31.57,69.12,-34.48,32.63,-18.00,92.88,-29.91,-13.01,0.81,51.40,-11.71,-29.70
BalanceCurrentOtherLiabilities_sq,,1.10,,,,-1.72,4.32,-100.00,,7.66,-14.82,-100.00,,10.22,7.87,-100.00,,26.63,2.24,-100.00,,-3.68,2.65,-0.33,5.14,-0.73,6.54,-2.79,-1.73,6.15,8.59,4.50,-4.16,2.68,4.52,0.42,-12.09,,9.88,0.85,8.74,-0.02,9.53,-1.01,6.58,-0.17,-7.08
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029000,,2594000,5459000,5954000,4652000,6531000,6822000,8438000,8211000,3911000,5762000,5456000,3004000,3084000,2820000,6609000,3887000,5273000
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.45,,151.77,24.97,41.72,76.50,-40.12,-15.54,-35.34,-63.41,-21.15,-51.06,21.13,29.39,70.98
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.81,,,-0.32,11.62,0.64,-1.12,-9.16,-15.78,-16.24,-11.68,0.38,-1.69,,30.45
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,110.45,9.07,-21.87,40.39,4.46,23.69,-2.69,-52.37,47.33,-5.31,-44.94,2.66,-8.56,134.36,-41.19,35.66
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43,-9.62,1.09,-0.44,1.31,0.61,-0.43,-0.28,-0.72,-9.09,-2.73,,-3.98,-3.99,-1.33,18.90
BalanceTotalEquityAndLiabilities,70285000,0,0,0,136375000,135859000,150642000,0,154995000,144072000,151319000,0,162321000,164886000,173721000,0,184519000,173109000,191917000,0,209396000,205985000,216823000,214874000,236215000,235849000,230599000,242853000,259440000,292332000,287971000,279667000,300474000,300336000,304278000,296334000,290708000,271674000,286560000,292290000,298488000,291882000,297853000,308440000,347211000,313212000,329957000
