,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceReckoning,,321000,312000,,,412000,,,,,,,,,,670000,,134000,22000,,,324000,41000,875000,459000,2950000,1370000,,,1575000,1471000,2115000
BalanceReckoning_yy,,,,,,28.66,-100.00,,,-100.00,,,,,,,,,,-100.00,,141.79,86.36,,,810.49,3241.46,-100.00,-100.00,-46.61,7.37,
BalanceReckoning_sy,,,,,,-11.74,-25.50,,,50.00,,,,,,,,,,-5.08,,4.96,7.23,,,2.50,1.89,2.74,2.25,15.02,-6.40,
BalanceReckoning_qq,,,-2.65,-100.00,,,-100.00,,,,,,,,,,-100.00,,-83.58,-100.00,,,-87.35,2034.15,-47.54,542.70,-53.56,-100.00,,,-6.60,43.78
BalanceReckoning_sq,,,-2.65,-7.07,,,-5.55,,,,,,,,,,-6.16,,8.21,-7.36,,,-1.34,4.56,-3.42,2.53,-0.26,-4.82,,,-5.58,3.27
BalanceTotalEquityAndLiabilities,5146000,6915000,7742000,7717000,10940000,13827000,13230000,13655000,14453000,15412000,14558000,14004000,14340000,20994000,34781000,80403000,75406000,87123000,84446000,84232000,101841000,116307000,111950000,113655000,110019000,128789000,118664000,119070000,114665000,127659000,119373000,120798000
BalanceTotalEquityAndLiabilities_yy,,,,,112.59,99.97,70.88,76.94,32.11,11.46,10.04,2.56,-0.78,36.22,138.92,474.13,425.84,314.99,142.79,4.76,35.06,33.50,32.57,34.93,8.03,10.73,6.00,4.76,4.22,-0.88,0.60,1.45
BalanceTotalEquityAndLiabilities_sy,,,,,17.66,9.75,8.89,7.05,29.08,5.18,12.27,11.01,6.37,9.22,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.85,6.76,5.52,5.64,4.20,5.78
BalanceTotalEquityAndLiabilities_qq,,34.37,11.97,-0.32,41.76,26.39,-4.32,3.21,5.84,6.64,-5.54,-3.80,2.40,46.40,65.67,131.17,-6.21,15.54,-3.07,-0.25,20.91,14.20,-3.75,1.52,-3.20,17.06,-7.86,0.34,-3.70,11.33,-6.49,1.19
BalanceTotalEquityAndLiabilities_sq,,8.98,-5.24,1.78,-100.00,16.20,-4.79,2.36,1.16,7.37,1.04,2.05,1.09,5.86,1.56,1.48,-0.19,9.64,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.53,-0.74,4.67,-1.93,3.08
CashflowOperatingCashflow,,239000,,,,676000,,,1333000,2011000,1174000,-478000,119000,2304000,72000,-2281000,2963000,-825000,2212000,-1834000,2161000,11772000,254000,-1514000,2198000,4923000,7722000,-4538000,3230000,1072000,13436000,-4764000
CashflowOperatingCashflow_yy,,,,,,182.73,,,,197.61,,,-91.09,14.56,-93.86,-377.01,2394.28,-135.81,2972.22,19.60,-27.07,1526.91,-88.52,17.45,1.71,-58.18,2940.16,-199.74,46.95,-78.22,74.00,-4.98
CashflowOperatingCashflow_sy,,,,,,-23.84,,,,37.97,,,71.18,9.94,-18.08,42.56,-8.89,14.10,52.34,31.28,68.81,36.48,-59.34,19.42,7.95,-35.95,77.08,-20.50,22.96,-9.31,35.76,8.73
CashflowOperatingCashflow_qq,,,-100.00,,,,-100.00,,,50.83,-41.64,-140.75,124.84,1839.40,-96.87,-3268.06,229.90,-127.84,368.12,-182.91,217.83,444.75,-97.84,-696.06,245.18,123.98,56.86,-158.77,171.18,-66.81,1153.36,-135.46
CashflowOperatingCashflow_sq,,,-100.00,,,,-68.68,,,50.22,-57.26,-2.87,60.41,98.76,-84.59,20.53,23.62,76.10,-27.54,18.10,62.96,66.58,-66.00,80.70,20.12,94.33,-15.17,10.17,20.45,42.91,-18.76,13.20
CashflowAmortization,,353000,,250000,,557000,179000,185000,184000,144000,286000,287000,285000,99000,280000,504000,477000,474000,588000,624000,707000,980000,1570000,1605000,1683000,1724000,1729000,1743000,1847000,2008000,1952000,1896000
CashflowAmortization_yy,,,,,,57.88,,-26.06,,-74.08,59.91,55.41,54.84,-31.29,-2.10,75.43,67.13,377.45,110.00,23.81,48.22,106.75,167.01,157.21,138.05,75.92,10.13,8.60,9.74,16.47,12.90,8.78
CashflowAmortization_sy,,,,,,21.54,,5.60,,2.40,7.30,7.03,1.34,4.82,3.91,12.54,10.23,5.98,7.78,9.13,14.96,9.69,12.78,15.28,0.99,0.97,-3.74,-2.28,8.04,10.28,12.90,5.88
CashflowAmortization_qq,,,-100.00,,-100.00,,-67.91,3.35,-0.29,-21.62,97.97,0.44,-0.65,-65.22,182.04,80.00,-5.36,-0.63,24.05,6.12,13.30,38.61,60.20,2.23,4.86,2.44,0.29,0.81,5.97,8.72,-2.79,-2.87
CashflowAmortization_sq,,,-6.96,,,,-6.18,-0.40,0.83,1.02,-0.81,1.07,0.01,3.18,-0.63,3.92,-0.24,2.89,1.26,3.33,6.08,2.69,2.96,0.56,2.06,0.87,-2.14,0.46,-0.43,2.53,-0.88,2.05
CashflowInvestingCashflow,,-605000,,,,-66000,,,-984000,-2047000,-450000,-415000,-211000,-1515000,166000,-7059000,-1663000,-1849000,-328000,-109000,-3348000,-3951000,-198000,-218000,-964000,385000,-231000,-627000,-503000,-4227000,-614000,-57000
CashflowInvestingCashflow_yy,,,,,,89.17,,,,-3023.57,,,78.55,25.98,136.90,-1601.17,-688.29,-22.03,-297.59,98.46,-101.32,-113.68,39.63,-100.00,71.21,109.74,-16.67,-187.61,47.82,-1197.92,-165.80,90.91
CashflowInvestingCashflow_sy,,,,,,-91.73,,,,17.50,,,0.72,-64.78,-27.35,-21.42,-95.12,-2.62,27.54,-19.76,-55.97,-25.12,-23.50,-11.67,17.22,31.81,4.46,-13.15,-9.91,-35.46,2.49,26.25
CashflowInvestingCashflow_qq,,,100.00,,,,100.00,,,-108.10,78.03,7.76,49.16,-618.25,110.96,-4352.41,76.44,-11.18,82.26,66.77,-2971.56,-18.01,94.99,-10.10,-342.20,139.94,-160.00,-171.43,19.78,-740.36,85.47,90.72
CashflowInvestingCashflow_sq,,,15.13,,,,58.22,,,-96.41,2.18,-1.72,20.04,-73.43,0.84,28.28,9.05,-28.78,7.84,-38.70,24.05,-20.12,22.87,7.60,-34.31,-3.27,-31.94,-8.11,19.78,-14.31,-8.78,17.76
CashflowCapex,,605000,,,,69000,,,385000,2206000,218000,407000,211000,1641000,-165000,7131000,1804000,5144000,289000,152000,3371000,4001000,223000,222000,979000,175000,232000,583000,445000,453000,359000,203000
CashflowCapex_yy,,,,,,-88.66,,,,3118.60,,,-45.14,-25.60,-175.72,1652.65,755.12,213.42,275.15,-97.87,86.86,-22.22,-22.84,46.05,-70.96,-95.63,4.04,162.61,-54.55,158.86,54.74,-65.18
CashflowCapex_sy,,,,,,43.86,,,,-20.40,,,11.26,66.50,28.76,13.72,50.78,98.17,-9.50,64.86,18.78,-29.02,11.19,13.01,-15.87,11.22,4.27,-6.98,-15.40,7.36,23.23,0.98
CashflowCapex_qq,,,-100.00,,,,-100.00,,,473.67,-90.12,86.71,-48.15,677.97,-110.05,4421.82,-74.70,185.14,-94.38,-47.40,2117.76,18.69,-94.43,-0.45,340.99,-82.12,32.57,151.29,-23.67,1.80,-20.75,-43.45
CashflowCapex_sq,,,4.92,,,,-37.74,,,19.96,-22.26,4.11,3.60,20.91,-6.41,-30.73,6.24,26.43,-19.52,9.55,0.96,5.73,-19.50,10.38,-11.86,10.44,-19.26,9.86,-2.42,9.08,-8.78,-13.32
CashflowFinancingCashflow,,58000,,,,1862000,,,-383000,-11000,-23000,-16000,-22000,-36000,14529000,140000,-947000,562000,-334000,-282000,-350000,2627000,-555000,-883000,-1669000,-1684000,-1729000,-1718000,-4582000,-1780000,-1738000,-1751000
CashflowFinancingCashflow_yy,,,,,,3105.63,,,,-100.61,,,94.13,-211.35,63269.57,979.18,-4116.95,1677.81,-102.30,-301.43,63.04,367.44,-66.17,-213.12,-376.86,-164.10,-211.53,-94.56,-174.54,-5.70,-0.52,-1.92
CashflowFinancingCashflow_sy,,,,,,44.65,,,,-7.90,,,-68.47,-45.81,43.05,-58.79,60.84,47.44,-60.25,7.58,-45.82,-46.65,-8.11,-77.27,5.93,32.47,-22.65,34.42,-33.91,-35.47,7.57,-1.92
CashflowFinancingCashflow_qq,,,-100.00,,,,-100.00,,,97.01,-101.05,30.77,-41.03,-58.61,40890.03,-99.04,-776.43,159.35,-159.43,15.57,-24.11,850.57,-121.13,-59.10,-89.01,-0.90,-2.67,0.64,-166.71,61.15,2.36,-0.75
CashflowFinancingCashflow_sq,,,-30.21,,,,-40.12,,,42.93,-1.39,30.97,-41.03,59.73,104.21,-100.69,91.02,60.92,-19.22,14.61,-89.27,-9.29,52.12,-74.68,51.38,15.47,39.86,-50.91,-1.34,24.51,27.52,9.74
CashflowShareCapitalCash,,,,,,2688000,,,,12000,,,,,,,71000,0,,,,5850000,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,-99.55,,,,-100.00,,,,,,,-100.00,,,,,-100.00,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,-100.00,,,,-99.83,,,,,,,-100.00,,,,,100.00,,,,,,
CashflowShareCapitalCash_qq,,,,,,,-100.00,,,,-100.00,,,,,,,-100.00,,,,,-100.00,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,-100.00,,,,-100.00,,,,,,,-100.00,,,,,-100.00,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471000,0,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,
CashflowNetCashflow,,-308000,,,,2473000,,,-33000,-47000,700000,-908000,-115000,753000,14767000,-9205000,358000,-2112000,1550000,-2225000,-1537000,10448000,-499000,-2615000,-435000,3624000,5762000,-6883000,-1855000,-4935000,11084000,-6572000
CashflowNetCashflow_yy,,,,,,902.32,,,,-101.92,,,-244.65,1688.24,2009.48,-913.34,412.31,-380.48,-89.50,75.83,-529.33,594.70,-132.19,-17.53,71.70,-65.31,1254.71,-163.21,-326.44,-236.18,92.36,4.52
CashflowNetCashflow_sy,,,,,,9.64,,,,0.08,,,18.56,-37.90,51.78,-11.60,-34.94,61.79,-60.24,63.77,31.63,83.62,-113.54,-61.56,43.45,-10.83,105.27,-23.58,-63.59,-38.36,32.25,19.18
CashflowNetCashflow_qq,,,100.00,,,,-100.00,,,-42.54,1576.55,-229.76,87.38,756.89,1861.13,-162.33,103.89,-689.94,173.39,-243.55,30.92,779.77,-104.78,-424.05,83.37,933.10,59.00,-219.46,73.05,-166.04,324.60,-159.29
CashflowNetCashflow_sq,,,-97.57,,,,-104.62,,,142.36,-55.96,-99.56,85.83,106.68,-63.30,-77.30,64.54,83.48,-42.88,78.42,13.61,129.54,-163.58,87.30,99.36,152.29,-47.10,-44.66,70.80,143.40,-78.74,64.40
