,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentTradePayablesv_yy,,,,,,18.47,,20.84,-0.51,-12.35,,-38.99,-29.46,-9.18,,11.34,11.62,-8.17,23.96,2.99,28.84,14.06,-10.48,5.57,-12.75,31.36,25.11,110.45,328.11,289.44,311.72,203.44,6.21,-11.03
BalanceCurrentTradePayablesv_sy,,,,,,4.86,,18.67,3.30,-2.94,,-1.51,-22.82,0.91,,-14.18,10.17,-1.52,5.16,-5.00,12.66,14.06,5.32,-4.27,-13.78,-3.52,-3.52,6.47,7.76,15.49,27.16,23.08,17.70,11.54
BalanceCurrentTradePayablesv_qq,,,-100.00,,15.21,3.79,-100.00,,-5.14,-8.55,-100.00,,9.68,17.74,-15.70,2.28,9.95,-3.14,13.80,-15.02,37.54,-14.24,-10.69,0.22,13.67,29.11,-14.94,68.59,131.24,17.45,-10.08,24.25,-19.06,-1.61
BalanceCurrentTradePayablesv_sq,,,-100.00,,0.59,8.81,-100.00,,-10.78,0.52,-32.32,,-16.34,16.71,-1.06,0.86,-3.69,-0.02,-2.20,0.12,3.38,6.73,-8.43,-13.68,-7.76,10.87,-3.36,11.69,5.44,3.35,-0.36,-1.09,0.96,12.55
BalanceCurrentBorrowings,,3362000,,3084000,53270000,51583000,,56602000,2337000,3479000,,2142000,45599000,43411000,94332000,94045000,98717000,100184000,63831000,71493000,70780000,1719000,1756000,7529000,5254000,12266000,6978000,7206000,6710000,27962000,28385000,26902000,26756000,27608000
BalanceCurrentBorrowings_yy,,,,,,1434.18,,1735.34,-95.61,-93.26,,-96.22,1851.18,1147.80,,4290.52,116.49,130.78,-32.33,-23.98,-28.30,-98.28,-97.25,-89.47,-92.58,613.55,297.38,-4.29,27.71,127.96,306.78,273.33,298.75,-1.27
BalanceCurrentBorrowings_sy,,,,,,-9.48,,20.60,61.48,34.00,,-9.49,-26.56,-8.85,,1.70,-11.60,-11.81,-20.38,-20.88,0.96,1.04,-11.16,-30.69,-54.64,-32.94,-33.41,-16.00,-28.91,-6.35,4.11,30.83,16.05,-7.80
BalanceCurrentBorrowings_qq,,,-100.00,,1627.30,-3.17,-100.00,,-95.87,48.87,-100.00,,2028.80,-4.80,117.30,-0.30,4.97,1.49,-36.29,12.00,-1.00,-97.57,2.15,328.76,-30.22,133.46,-43.11,3.27,-6.88,316.72,1.51,-5.22,-0.54,3.18
BalanceCurrentBorrowings_sq,,,-100.00,,-0.33,5.61,-100.00,,-13.14,1.66,-30.15,,-4.68,2.87,-4.06,-0.15,-0.58,2.49,-1.46,-10.54,3.96,2.38,-0.09,-24.42,-1.88,1.36,-12.66,0.28,0.14,5.80,1.72,5.06,-3.13,2.46
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,1279000,584000,1264000,29089000,31131000,5865000,31062000,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,2334.01,904.28,2357.44,-100.00,-100.00,-100.00,-100.00
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.73,286.27,-30.72,-77.85,-55.46,-82.68,-86.65
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,-54.34,116.44,2201.34,7.02,-81.16,429.62,-100.00,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,-1.75,116.44,,-0.01,14.90,0.24,-0.74,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,99503000,,712000,1055000,1378000,,2631000,2762000,831000,,376000,90000,265000,268000,267000,266000,265000,23261000,,267000,76000,75000,,,3568000,11962000,4605000,2634000,87000,88000,3764000,,
BalanceCurrentOtherLiabilities_yy,,,,,,-98.62,,269.52,161.80,-39.70,,-85.71,-96.74,-68.11,,-28.99,195.56,,8579.48,-100.00,0.38,-71.32,-99.68,,-100.00,4594.74,15849.33,,,-97.56,-99.26,-18.26,-100.00,-100.00
BalanceCurrentOtherLiabilities_sy,,,,,,-6.37,,-24.09,0.74,-29.42,,,-3.80,8.01,,-0.36,5.48,,-3.52,,5.96,21.42,0.76,,2.81,8.82,-0.37,,,-9.45,-3.86,-4.74,11.18,11.08
BalanceCurrentOtherLiabilities_qq,,,-100.00,,48.17,30.62,-100.00,,4.98,-69.91,-100.00,,-76.06,194.44,1.13,-0.37,-0.37,-0.38,8677.74,-100.00,,-71.54,-1.32,-100.00,,,235.26,-61.50,-42.80,-96.70,1.15,4177.27,-100.00,
BalanceCurrentOtherLiabilities_sq,,,-100.00,,-7.53,14.81,-100.00,,-0.80,1.20,-69.42,,-10.58,17.94,-1.10,-0.18,-0.37,-0.32,0.22,0.10,,9.23,-1.32,3.15,,,-0.98,-6.49,-2.72,-0.38,2.73,7.43,-2.84,
BalanceReckoning,,,,,,,,,,1096000,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,-35.28,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,-96.38,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,0,969794000,0,951755000,945019000,935180000,0,675649000,674933000,571070000,0,521851000,521838000,502157000,492957000,474923000,474995000,472362000,553206000,621056000,684264000,659093000,654580000,711477000,710913000,719287000,701953000,715393000,752137000,778317000,741516000,757236000,743573000,603220000
BalanceTotalEquityAndLiabilities_yy,,,,,,-3.57,,-29.01,-28.58,-38.93,,-22.76,-22.68,-12.07,,-8.99,-8.98,-5.93,12.22,30.77,44.06,39.53,18.32,14.56,3.89,9.13,7.24,0.55,5.80,8.21,5.64,5.85,-1.14,-22.50
BalanceTotalEquityAndLiabilities_sy,,,,,,5.01,,4.51,2.50,-0.09,,-4.77,-3.06,-3.40,,-1.75,0.22,0.01,0.77,1.17,-0.49,6.59,6.88,0.65,2.38,0.75,1.64,4.90,5.80,5.49,5.22,5.78,8.82,8.67
BalanceTotalEquityAndLiabilities_qq,,,-100.00,,-0.71,-1.04,-100.00,,-0.11,-15.39,-100.00,,,-3.77,-1.83,-3.66,0.02,-0.55,17.11,12.26,10.18,-3.68,-0.68,8.69,-0.08,1.18,-2.41,1.91,5.14,3.48,-4.73,2.12,-1.80,-18.88
BalanceTotalEquityAndLiabilities_sq,,,-100.00,,0.80,2.00,-100.00,,-0.58,1.45,-4.28,,,1.13,1.10,-0.52,0.37,-0.55,1.24,1.01,0.20,0.96,0.28,-0.28,0.67,2.04,0.53,0.17,0.34,2.05,2.10,1.34,2.38,3.62
CashflowOperatingCashflow,-8733000,-25724000,-27647000,11030000,-1571000,-1115000,386000,-15353000,-1207000,-15936000,-25321000,-23200000,-1730000,3006000,-9948000,4726000,-2185000,-3937000,-2380000,-4134000,34140000,-39515000,-3886000,2678000,-2768000,-5908000,12842000,4658000,40614000,17810000,-8497000,-27291000,-69013000,30038000
CashflowOperatingCashflow_yy,,,,,82.01,95.67,101.40,-239.19,23.17,-1329.24,-6659.84,-51.11,-43.33,118.86,60.71,120.37,-26.30,-230.97,76.08,-187.47,1662.47,-903.68,-63.28,164.78,-108.11,85.05,430.47,73.94,1567.27,401.46,-166.17,-685.90,-269.92,68.66
CashflowOperatingCashflow_sy,,,,,-67.33,-35.88,30.48,-81.68,23.17,0.26,-54.33,74.62,28.48,25.28,46.72,35.94,34.95,-56.87,6.62,4.22,-15.22,48.79,-17.38,20.34,-5.85,-29.66,10.13,-33.73,12.50,-19.86,46.54,73.28,10.88,14.68
CashflowOperatingCashflow_qq,,-194.56,-7.48,139.90,-114.24,29.03,134.62,-4077.46,92.14,-1220.30,-58.89,8.38,92.54,273.76,-430.94,147.51,-146.23,-80.18,39.55,-73.70,925.83,-215.74,90.17,168.91,-203.36,-113.44,317.37,-63.73,771.92,-56.15,-147.71,-221.18,-152.88,143.53
CashflowOperatingCashflow_sq,,0.78,-25.28,72.38,-78.74,29.03,55.33,-59.44,-26.37,40.97,-53.62,70.33,-40.36,72.88,6.13,1.46,-5.54,14.92,33.88,-23.72,-38.14,35.88,53.35,33.23,-61.87,5.06,-5.77,-7.15,-1.50,-17.14,34.73,4.93,-16.48,-1.85
CashflowAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowInvestingCashflow,-1249000,-26183000,41964000,-699000,-2128000,-1928000,-1252000,-568000,-1074000,38788000,6527000,3477000,-3047000,13747000,534000,-7627000,-1755000,-1566000,-7707000,-5760000,-58508000,32457000,-908000,5715000,-65000,-7416000,-917000,68373000,9337000,20682000,7291000,45254000,83545000,18882000
CashflowInvestingCashflow_yy,,,,,-70.38,92.64,-102.98,18.74,49.53,2111.83,621.33,712.15,-183.71,-64.56,-91.82,-319.36,42.40,-111.39,-1543.26,24.48,-3233.79,2172.61,88.22,199.22,99.89,-122.85,-0.99,1096.38,14464.62,378.88,895.09,-33.81,794.77,-8.70
CashflowInvestingCashflow_sy,,,,,-80.68,-83.22,-57.76,-4.00,53.38,50.33,22.30,67.54,18.20,-64.56,-10.41,-74.18,-60.77,-52.88,-90.86,-15.46,29.43,19.98,-6.28,30.63,18.30,-21.99,42.84,37.74,24.48,-11.76,-12.84,-75.57,-49.84,-42.74
CashflowInvestingCashflow_qq,,-1996.34,260.27,-101.67,-204.43,9.40,35.06,54.63,-89.08,3711.55,-83.17,-46.73,-187.63,551.17,-96.12,-1528.28,76.99,10.77,-392.15,25.26,-915.76,155.47,-102.80,729.41,-101.14,-11309.23,87.63,7556.16,-86.34,121.51,-64.75,520.68,84.61,-77.40
CashflowInvestingCashflow_sq,,21.72,-18.20,20.48,-6.32,22.56,35.06,-85.72,-36.14,-18.04,-69.01,-45.15,40.54,10.28,13.11,-22.49,-43.71,51.31,-20.68,10.66,8.47,27.74,-58.18,37.54,-6.64,38.72,0.60,-40.34,6.77,-62.79,21.04,-22.88,-22.70,-46.74
CashflowCapex,56000,641000,80000,294000,38000,27000,55000,72000,168000,71000,-290000,3863000,-51000,308000,-318000,76000,63000,48000,75000,104000,74000,23092000,81000,50000,,31000,39000,36000,27000,62000,918000,-309000,6000,0
CashflowCapex_yy,,,,,-32.14,-95.78,-31.25,-75.51,342.11,162.96,-627.27,5265.28,-130.36,333.80,-9.66,-98.03,223.53,-84.42,123.58,36.84,17.46,48008.33,8.00,-51.92,-100.00,-99.87,-51.85,-28.00,,100.00,2253.85,-958.33,-77.78,-100.00
CashflowCapex_sy,,,,,63.86,2.71,44.86,2.70,87.64,17.61,-72.18,-5.58,-61.50,-43.84,100.00,-63.80,14.10,-48.88,35.43,-1.06,-13.83,-18.13,-14.95,-22.84,-46.20,-10.96,-59.22,-35.67,,91.61,65.46,-18.98,22.33,-33.54
CashflowCapex_qq,,1043.80,-87.51,267.50,-87.07,-28.95,103.70,30.91,133.33,-57.74,-508.45,1432.07,-101.32,703.92,-203.25,123.90,-17.11,-23.81,56.25,38.67,-28.85,31105.41,-99.65,-38.27,-100.00,,25.81,-7.69,-25.00,129.63,1380.65,-133.66,101.94,-100.00
CashflowCapex_sq,,-0.29,36.34,41.18,-25.79,-30.44,53.99,3.96,-49.48,-20.33,24.74,62.27,-35.69,47.01,-37.87,-11.86,0.50,3.34,-4.08,14.40,-45.46,-26.20,13.93,-27.16,-52.88,,-49.17,-7.69,-53.40,84.62,-17.44,-24.73,-50.00,33.22
CashflowFinancingCashflow,490000,-2698000,-959000,-20873000,0,-1323000,-130000,3925000,7330000,6812000,10241000,4415000,2732000,-19273000,2858000,-1098000,-1171000,5989000,22453000,8942000,31532000,5766000,-1062000,-1106000,-1106000,3885000,-6314000,-1338000,-1281000,-1284000,-30909000,-18870000,-1294000,-144208000
CashflowFinancingCashflow_yy,,,,,-100.00,50.97,86.44,118.80,,614.89,7977.69,12.48,-62.73,-382.93,-72.09,-124.87,-142.86,131.07,685.62,914.39,2792.74,-3.72,-104.73,-112.37,-103.51,-32.62,-494.54,-20.98,-15.82,-133.05,-389.53,-1310.31,-1.01,-11131.15
CashflowFinancingCashflow_sy,,,,,-33.82,18.67,-50.87,7.23,,-27.05,38.12,-69.85,-37.22,10.92,4.67,45.20,17.16,57.83,52.92,60.33,15.54,-37.04,-64.98,-75.63,-24.61,-32.62,15.07,29.30,11.04,-85.92,-87.87,29.55,-37.04,59.11
CashflowFinancingCashflow_qq,,-650.69,64.46,-2076.54,100.00,,90.17,3119.23,86.75,-7.07,50.34,-56.89,-38.12,-805.45,114.83,-138.42,-6.65,611.44,274.90,-60.17,252.63,-81.71,-118.42,-4.14,,451.27,-262.52,78.81,4.26,-0.23,-2307.24,38.95,93.14,-11044.36
CashflowFinancingCashflow_sq,,-78.41,1.49,2.80,18.33,,-102.61,67.70,73.39,-68.42,-26.70,-56.36,83.76,-6.66,33.32,-6.88,6.32,-24.48,-38.25,53.97,-33.39,-24.37,-46.55,-4.14,,60.34,-12.19,20.92,-8.04,-79.97,-4.86,53.62,5.68,22.06
CashflowShareCapitalCash,,,,,,,0,0,,,16000,8000,,,29000,0,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,,,81.25,-100.00,,,-100.00,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,,,-9.38,-100.00,,,-100.00,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,,,,-50.00,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,,,-75.00,-50.00,,,-100.00,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,0,,,,3407000,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,-9492000,-54606000,13358000,-10542000,-3699000,-4366000,-996000,-11996000,5049000,29664000,-8553000,-15308000,-2045000,-2520000,-6556000,-3999000,-5111000,486000,12366000,-952000,7164000,-1292000,-5856000,7287000,-3939000,-9439000,5611000,71693000,48670000,37208000,-32115000,-907000,13238000,-95288000
CashflowNetCashflow_yy,,,,,61.03,92.00,-107.46,-13.79,236.50,779.43,-758.73,-27.61,-140.50,-108.50,23.35,73.88,-149.93,119.29,288.62,76.19,240.17,-365.84,-147.36,865.44,-154.98,-630.57,195.82,883.85,1335.59,494.19,-672.36,-101.27,-72.80,-356.10
CashflowNetCashflow_sy,,,,,-244.80,92.00,93.96,-84.98,87.11,-17.04,-117.04,40.81,-1.18,0.48,83.02,67.08,-8.10,86.10,89.60,76.19,-76.09,-2.80,32.93,85.18,-99.42,-43.24,51.55,-18.19,79.72,-31.68,-51.41,37.38,-11.62,50.17
CashflowNetCashflow_qq,,-475.28,124.46,-178.92,64.91,-18.03,77.19,-1104.42,142.09,487.52,-128.83,-78.98,86.64,-23.23,-160.16,39.00,-27.81,109.51,2444.44,-107.70,852.52,-118.03,-353.25,224.44,-154.06,-139.63,159.44,1177.72,-32.11,-23.55,-186.31,97.18,1559.54,-819.81
CashflowNetCashflow_sq,,-88.98,63.42,127.10,-80.39,107.03,-20.58,-58.56,34.60,-66.13,-118.52,53.37,94.43,-86.28,75.59,18.69,-27.81,22.27,14.43,95.41,-77.89,65.58,-53.40,132.93,-95.48,63.85,29.16,66.67,-2.18,-39.60,-31.58,97.18,-15.99,18.08
