,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNonshareCapital_sq,,,,,2.47,2.05,-100.00,-38.01,3.65,-1.20,-100.00,1.20,-0.36,-0.21,0.93,-10.84,2.30,0.46,-5.75,-9.15,0.48,-5.64,-1.13,-0.63,5.24,-2.14,0.58,1.41,1.98,-4.89,,3.04,2.36,0.22,1.66,4.93,2.92,-1.50
BalanceNoncurrentLiabilities,,,,4021766000,4010617000,3852346000,3806873000,4063153000,4143707000,4109623000,4138623000,7597081000,8081044000,8182697000,8598287000,9081234000,9668430000,9472271000,9443042000,9304341000,9782319000,9975657000,10140596000,11744092000,11656205000,11777452000,11935863000,8583950000,11516274000,11387310000,10989315000,11968719000,12037860000,11929895000,13691332000,12738005000,12219070000,12325264000
BalanceNoncurrentLiabilities_yy,,,,,,,,1.03,3.32,6.68,8.71,86.98,95.02,99.11,107.76,19.54,19.64,15.76,9.82,2.46,1.18,5.31,7.39,26.22,19.16,18.06,17.70,-26.91,-1.20,-3.31,-7.93,39.43,4.53,4.76,24.59,6.43,1.51,3.31
BalanceNoncurrentLiabilities_sy,,,,,,,,5.22,11.58,8.74,8.71,22.30,0.12,4.87,3.42,4.48,9.61,7.81,9.82,5.90,-0.94,2.85,9.81,12.58,18.06,2.02,2.57,-2.16,-1.28,-2.82,-6.85,0.20,-4.08,-4.64,-3.80,-0.50,-0.52,3.25
BalanceNoncurrentLiabilities_qq,,,,,-0.28,-3.95,-1.18,6.73,1.98,-0.82,0.71,83.57,6.37,1.26,5.08,5.62,6.47,-2.03,-0.31,-1.47,5.14,1.98,1.65,15.81,-0.75,1.04,1.35,-28.08,34.16,-1.12,-3.50,8.91,0.58,-0.90,14.76,-6.96,-4.07,0.87
BalanceNoncurrentLiabilities_sq,,,,,-1.96,-0.02,-100.00,6.73,1.98,-2.13,-100.00,11.96,-1.82,0.66,0.34,0.82,0.38,0.69,-1.40,-1.47,0.96,1.98,1.65,2.94,-0.81,-0.76,1.14,0.48,1.08,-0.20,-4.14,-1.42,-0.29,-1.54,1.18,-3.64,-2.84,0.18
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,7968000,,,,7890000,8089000,9180000,8241000,7827000,7299000,46841000,52338000,,53148000,64058000,82828000,,,,,,,,,,4588000,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,-0.98,,,,-0.80,-9.77,410.25,535.09,-100.00,628.15,36.76,58.26,,-100.00,-100.00,-100.00,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,-50.49,,,,-0.80,-54.88,410.25,217.55,-100.00,628.15,36.76,58.26,,-100.00,-22.64,-29.73,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,-100.00,,,,2.52,13.49,-10.23,-5.02,-6.75,541.75,11.74,-100.00,,20.53,29.30,-100.00,,,,,,,,,,-100.00
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,-100.00,,,,2.52,-43.26,-10.23,-52.51,-6.75,541.75,11.74,-100.00,,20.53,15.42,-39.64,,,,,,,,,,-13.15
BalanceNoncurrentBorrowings,,,,1267697000,1225153000,1064213000,988317000,1143988000,1168181000,1106810000,1096140000,4308176000,4919275000,4932147000,5370028000,5264678000,5680294000,5641700000,5610838000,5562175000,5883392000,6058461000,6234223000,7517761000,7413753000,7407322000,7685592000,5025832000,7799814000,7802114000,7446986000,8832163000,8919148000,8886380000,10716560000,9593034000,9549832000,9669796000
BalanceNoncurrentBorrowings_yy,,,,,,,,-9.76,-4.65,4.00,10.91,276.59,321.11,345.62,389.90,22.20,15.47,14.39,4.48,5.65,3.58,7.39,11.11,35.16,26.01,22.26,23.28,-33.15,5.21,5.33,-3.10,75.74,14.35,13.90,43.90,8.61,7.07,8.82
BalanceNoncurrentBorrowings_sy,,,,,,,,-9.76,-4.84,-8.35,8.16,26.22,-24.15,5.14,2.02,-19.09,-12.12,-10.48,-14.50,5.65,-4.08,2.67,12.26,35.16,26.01,15.64,2.10,-2.80,-2.14,-3.56,-8.11,-9.32,-6.74,-15.02,-6.58,-11.52,-11.79,-17.04
BalanceNoncurrentBorrowings_qq,,,,,-3.36,-13.14,-7.13,15.75,2.11,-5.25,-0.96,293.03,14.18,0.26,8.88,-1.96,7.89,-0.68,-0.55,-0.87,5.78,2.98,2.90,20.59,-1.38,-0.09,3.76,-34.61,55.19,0.03,-4.55,18.60,0.98,-0.37,20.60,-10.48,-0.45,1.26
BalanceNoncurrentBorrowings_sq,,,,,-7.42,0.61,-100.00,1.67,3.42,-6.85,-100.00,-14.06,-7.00,-0.38,-4.40,-7.95,-0.09,-0.14,-2.61,-1.65,2.60,2.98,2.90,0.53,-0.36,0.18,0.70,-3.36,0.85,0.45,-3.57,-2.74,-1.13,-5.75,0.36,-9.38,-0.62,-8.02
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,,,2754069000,2785464000,2788133000,2818556000,2919165000,2975526000,3002813000,3042483000,3280937000,3161769000,3250550000,3228259000,3808666000,3980047000,3821391000,3823963000,3734339000,3891628000,3870355000,3854035000,4226331000,4189304000,4306072000,4167443000,3558118000,3716460000,3585196000,3542329000,3136556000,3118712000,3043515000,2974772000,3144971000,2664650000,2655468000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,5.99,6.82,7.70,7.94,12.39,6.26,8.25,6.11,16.08,25.88,17.56,18.45,-1.95,-2.22,1.28,0.79,13.17,7.65,11.26,8.13,-15.81,-11.29,-16.74,-15.00,-11.85,-16.08,-15.11,-16.02,0.27,-14.56,-12.75
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,7.64,6.56,9.67,7.94,12.39,9.51,8.25,5.25,9.96,11.63,17.56,18.45,-0.82,-0.88,-0.14,0.79,13.42,8.24,5.50,3.96,-1.42,7.34,3.86,1.17,-6.90,-4.65,-1.96,-1.96,0.22,4.70,-4.20
BalanceNoncurrentOtherLiabilities_qq,,,,,1.14,0.10,1.09,3.57,1.93,0.92,1.32,7.84,-3.63,2.81,-0.69,17.98,4.50,-3.99,0.07,-2.34,4.21,-0.55,-0.42,9.66,-0.88,2.79,-3.22,-14.62,4.45,-3.53,-1.20,-11.45,-0.57,-2.41,-2.26,5.72,-15.27,-0.34
BalanceNoncurrentOtherLiabilities_sq,,,,,2.44,0.72,-100.00,3.57,1.93,2.58,-100.00,9.11,-1.68,1.16,-0.69,9.07,1.07,-0.32,-0.96,-2.19,0.70,-0.20,-0.66,6.86,-0.11,0.04,-0.80,2.42,2.98,-0.94,-1.06,-4.48,0.62,1.57,1.92,1.54,-2.46,1.11
BalanceCurrentLiabilities,,,,3900061000,3210544000,3366461000,3663659000,4155060000,3069286000,3658018000,3400414000,4842697000,4241990000,4346199000,4238957000,5392423000,3765182000,3924245000,4306899000,5257730000,4018618000,3778952000,3859402000,4733567000,3919170000,3968671000,4020304000,7439326000,4354195000,4190389000,4546852000,4808857000,3873983000,3627241000,4052434000,4986203000,4484737000,4008183000
BalanceCurrentLiabilities_yy,,,,,,,,6.54,-4.40,8.66,-7.19,16.55,38.21,18.81,24.66,11.35,-11.24,-9.71,1.60,-2.50,6.73,-3.70,-10.39,-9.97,-2.47,5.02,4.17,57.16,11.10,5.59,13.10,-35.36,-11.03,-13.44,-10.87,3.69,15.77,10.50
BalanceCurrentLiabilities_sy,,,,,,,,7.94,14.74,15.45,-7.19,17.04,13.80,3.83,-1.46,8.20,3.35,-9.71,-19.35,-0.37,-11.42,-7.98,-4.91,-8.28,-2.47,-1.72,9.87,11.59,8.56,5.96,2.24,0.64,0.86,4.56,8.34,3.69,14.47,12.02
BalanceCurrentLiabilities_qq,,,,,-17.68,4.86,8.83,13.41,-26.13,19.18,-7.04,42.41,-12.40,2.46,-2.47,27.21,-30.18,4.22,9.75,22.08,-23.57,-5.96,2.13,22.65,-17.20,1.26,1.30,85.04,-41.47,-3.76,8.51,5.76,-19.44,-6.37,11.72,23.04,-10.06,-10.63
BalanceCurrentLiabilities_sq,,,,,-13.77,5.14,-100.00,24.71,-13.86,19.18,-100.00,35.84,-11.98,3.81,-19.89,35.26,-8.72,-6.52,-8.08,13.94,-22.68,0.50,2.20,8.96,-5.64,4.04,3.46,4.46,-15.51,4.72,-5.16,12.41,-10.29,0.87,0.13,9.28,-4.19,4.18
BalanceCurrentTradePayablesv,,,,1496409000,1123388000,1135564000,1209226000,1636633000,1096218000,1486005000,1210687000,2349121000,1669613000,2138713000,1841586000,2628449000,1456633000,1541706000,1653840000,2023537000,1234267000,1625291000,1379263000,916744000,1500099000,1702823000,1370925000,790706000,692721000,694023000,615200000,829729000,775241000,727048000,808754000,1042427000,881079000,832995000
BalanceCurrentTradePayablesv_yy,,,,,,,,9.37,-2.42,30.86,0.12,43.53,52.31,43.92,52.11,11.89,-12.76,-27.91,-10.19,-23.01,-15.27,5.42,-16.60,-54.70,21.54,4.77,-0.60,-13.75,-53.82,-59.24,-55.13,4.94,11.91,4.76,31.46,25.63,13.65,14.57
BalanceCurrentTradePayablesv_sy,,,,,,,,-9.45,-2.42,5.27,0.12,15.22,4.28,7.80,7.30,7.54,-1.21,-11.41,-18.40,-19.81,-15.27,5.42,4.71,10.56,15.06,1.73,8.73,-1.01,-9.52,-18.14,-22.15,-6.82,2.20,3.17,16.73,1.25,13.02,10.01
BalanceCurrentTradePayablesv_qq,,,,,-24.93,1.08,6.49,35.35,-33.02,35.56,-18.53,94.03,-28.93,28.10,-13.89,42.73,-44.58,5.84,7.27,22.35,-39.00,31.68,-15.14,-33.53,63.63,13.51,-19.49,-42.32,-12.39,0.19,-11.36,34.87,-6.57,-6.22,11.24,28.89,-15.48,-5.46
BalanceCurrentTradePayablesv_sq,,,,,-24.93,0.88,-100.00,21.93,-9.52,10.16,-63.78,43.28,-19.52,6.64,-19.32,26.30,-11.28,-2.38,-11.26,22.35,-21.40,19.76,-4.20,15.32,-12.77,2.09,12.95,-6.88,-24.01,0.19,2.03,29.68,-21.05,0.62,2.80,19.75,-9.62,1.16
BalanceCurrentBorrowings,,,,631692000,618314000,566181000,529767000,348479000,235142000,213635000,224653000,228930000,344846000,212041000,268679000,301472000,441478000,301230000,286262000,301960000,631418000,355420000,396295000,999562000,649793000,526230000,577501000,3555186000,1276852000,1253363000,1292387000,476035000,838816000,621511000,623210000,645521000,701410000,832123000
BalanceCurrentBorrowings_yy,,,,,,,,-44.83,-61.97,-62.27,-57.59,-34.31,46.65,-0.75,19.60,31.69,28.02,42.06,6.54,0.16,43.02,17.99,38.44,231.02,2.91,48.06,45.73,255.67,96.50,138.18,123.79,-86.61,-34.31,-50.41,-51.78,35.60,-16.38,33.89
BalanceCurrentBorrowings_sy,,,,,,,,5.99,-1.47,-3.17,-26.82,13.60,34.13,-0.14,19.60,15.70,7.24,44.96,-26.58,-5.86,-12.73,-33.49,-2.33,-22.72,-18.66,19.73,-18.06,41.49,21.20,32.33,54.76,4.03,1.51,3.49,-0.51,14.67,-1.14,-2.11
BalanceCurrentBorrowings_qq,,,,,-2.12,-8.43,-6.43,-34.22,-32.52,-9.15,5.16,1.90,50.63,-38.51,26.71,12.21,46.44,-31.77,-4.97,5.48,109.11,-43.71,11.50,152.23,-34.99,-19.02,9.74,515.62,-64.08,-1.84,3.11,-63.17,76.21,-25.91,0.27,3.58,8.66,18.64
BalanceCurrentBorrowings_sq,,,,,-2.12,-8.43,-100.00,-20.66,-15.62,-1.14,-100.00,1.90,-17.19,-10.92,-2.22,9.35,-0.39,0.90,-5.85,5.48,-34.22,-2.43,3.84,3.06,-32.53,15.74,0.01,25.98,-0.90,6.57,-8.51,2.42,-1.70,25.13,0.27,0.91,-6.82,10.66
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,1561693000,1290910000,1426126000,1656540000,1980236000,1532148000,1677569000,1691016000,1985588000,1972382000,1700681000,1791687000,2193632000,1626053000,1681747000,2005198000,2692594000,1921967000,1484894000,1743225000,2656711000,1633216000,1530585000,1874004000,2839097000,2151507000,1938798000,2305298000,3235431000,2029952000,1932663000,2296777000,3001679000,2630148000,2043964000
BalanceCurrentOtherLiabilities_yy,,,,,,,,26.80,18.69,17.63,2.08,0.27,28.73,1.38,5.95,10.48,-17.56,-1.11,11.92,22.75,18.20,-11.71,-13.06,-1.33,-15.02,3.08,7.50,6.87,31.73,26.67,23.01,13.96,-5.65,-0.32,-0.37,-7.22,29.57,5.76
BalanceCurrentOtherLiabilities_sy,,,,,,,,24.64,24.46,16.12,15.38,23.16,18.68,41.05,0.68,-3.46,-17.56,-1.67,-7.39,20.37,12.46,-14.92,-13.06,-4.72,0.86,11.77,24.32,9.79,-5.78,0.14,6.36,13.96,8.02,-2.47,-8.32,-5.50,20.93,5.76
BalanceCurrentOtherLiabilities_qq,,,,,-17.34,10.47,16.16,19.54,-22.63,9.49,0.80,17.42,-0.67,-13.78,5.35,22.43,-25.87,3.43,19.23,34.28,-28.62,-22.74,17.40,52.40,-38.52,-6.28,22.44,51.50,-24.22,-9.89,18.90,40.35,-37.26,-4.79,18.84,30.69,-12.38,-22.29
BalanceCurrentOtherLiabilities_sq,,,,,-11.94,17.01,-100.00,52.78,-20.54,-5.94,-100.00,32.31,2.14,-13.23,-12.80,22.43,-6.62,-7.76,-9.92,34.28,-17.04,-12.59,0.69,24.88,-4.43,-5.73,17.36,20.68,-8.74,-4.37,16.94,27.26,-0.56,-18.37,6.34,30.69,12.79,-22.29
BalanceReckoning,,,,210267000,177932000,238590000,268126000,189712000,205778000,280809000,274058000,279058000,255149000,294764000,337005000,268870000,241018000,399562000,361599000,239639000,230966000,313347000,340619000,245520000,220344000,293190000,324934000,254337000,233115000,304205000,333967000,267662000,229974000,346019000,323693000,296576000,272100000,299101000
BalanceReckoning_yy,,,,,,,,-9.78,15.65,17.70,2.21,47.10,23.99,4.97,22.97,-3.65,-5.54,35.55,7.30,-10.87,-4.17,-21.58,-5.80,2.45,-4.60,-6.43,-4.60,3.59,5.80,3.76,2.78,5.24,-1.35,13.75,-3.08,10.80,18.32,-13.56
BalanceReckoning_sy,,,,,,,,14.85,15.68,12.20,5.27,16.93,21.56,4.97,-39.13,-0.57,-25.11,0.60,-55.92,-14.86,-30.69,-29.65,-0.35,-0.54,11.72,0.56,-4.51,-9.64,-20.55,-17.75,-29.53,5.24,-6.50,-2.92,-6.63,-2.41,0.45,0.27
BalanceReckoning_qq,,,,,-15.38,34.09,12.38,-29.25,8.47,36.46,-2.40,1.82,-8.57,15.53,14.33,-20.22,-10.36,65.78,-9.50,-33.73,-3.62,35.67,8.70,-27.92,-10.25,33.06,10.83,-21.73,-8.34,30.50,9.78,-19.85,-14.08,50.46,-6.45,-8.38,-8.25,9.92
BalanceReckoning_sq,,,,,-10.68,17.62,-100.00,-9.62,8.47,9.79,-100.00,1.82,-13.52,-5.13,0.84,-20.22,-7.74,,-9.50,-0.59,-7.28,12.63,7.95,-25.26,-0.02,-0.89,4.68,-21.73,-4.99,-0.28,2.24,-0.04,-14.08,-4.20,0.42,0.80,-8.25,-0.40
BalanceTotalEquityAndLiabilities,0,0,0,22155493000,21807983000,22016702000,22515176000,23430284000,22789982000,23404475000,23461511000,28526996000,28852487000,28968106000,29676658000,31273677000,30749673000,30689681000,31425277000,32355570000,31670077000,31577237000,32137089000,34474223000,34088710000,34237917000,34822868000,32071433000,32250551000,31661822000,31913686000,33456894000,33216131000,33225894000,35619908000,35792021000,35480795000,35052682000
BalanceTotalEquityAndLiabilities_yy,,,,,,,,5.75,4.50,6.30,4.20,21.75,26.60,23.77,26.49,9.63,6.58,5.94,5.89,3.46,2.99,2.89,2.27,6.55,7.64,8.43,8.36,-6.97,-5.39,-7.52,-8.35,4.32,2.99,4.94,11.61,6.98,6.82,5.50
BalanceTotalEquityAndLiabilities_sy,,,,,,,,4.85,10.04,6.37,4.65,10.32,6.54,5.72,5.04,0.10,1.67,-0.38,1.87,3.42,-1.90,0.92,5.92,6.47,7.73,3.69,6.46,0.26,1.53,5.84,-2.53,1.49,2.02,3.45,3.37,3.54,5.02,5.50
BalanceTotalEquityAndLiabilities_qq,,,,,-1.57,0.96,2.26,4.06,-2.73,2.70,0.24,21.59,1.14,0.40,2.45,5.38,-1.68,-0.20,2.40,2.96,-2.12,-0.29,1.77,7.27,-1.12,0.44,1.71,-7.90,0.56,-1.83,0.80,4.84,-0.72,0.03,7.21,0.48,-0.87,-1.21
BalanceTotalEquityAndLiabilities_sq,,,,,-1.29,0.34,-100.00,4.06,4.05,2.24,-100.00,9.00,0.26,0.40,-3.72,1.41,0.80,-1.10,-0.83,2.68,-0.61,1.79,1.77,4.00,0.14,0.16,1.22,1.51,-0.80,-1.44,-2.92,4.13,-0.72,-0.70,1.07,0.72,0.11,-1.10
CashflowOperatingCashflow,14139000,790915000,709622000,448523000,210575000,880312000,834017000,595441000,37740000,1025145000,716980000,429061000,254483000,1059012000,1354043000,811513000,660531000,1179936000,1521756000,716859000,106243000,891430000,943128000,677106000,681859000,939201000,1162032000,604366000,465534000,951637000,988183000,658861000,875703000,1032062000,1013726000,637176000,663260000,514280000
CashflowOperatingCashflow_yy,,,,,1389.32,11.30,17.53,32.76,-82.08,16.45,-14.03,-27.94,574.31,3.30,88.85,89.14,159.56,11.42,12.39,-11.66,-83.92,-24.45,-38.02,-5.55,541.79,5.36,23.21,-10.74,-31.73,1.32,-14.96,9.02,88.11,8.45,2.58,-3.29,-24.26,-50.17
CashflowOperatingCashflow_sy,,,,,4.48,23.64,12.45,4.01,-8.36,-19.12,-21.64,-18.84,2.81,31.35,28.44,-25.21,0.04,7.19,14.64,12.62,-43.46,-24.45,12.48,-8.46,33.08,26.93,56.18,-14.32,-7.40,5.56,17.35,2.56,-2.96,2.04,2.58,-4.38,44.06,-54.70
CashflowOperatingCashflow_qq,,5493.85,-10.28,-36.79,-53.05,318.05,-5.26,-28.61,-93.66,2616.34,-30.06,-40.16,-40.69,316.14,27.86,-40.07,-18.61,78.63,28.97,-52.89,-85.18,739.05,5.80,-28.21,0.70,37.74,23.73,-47.99,-22.97,104.42,3.84,-33.33,32.91,17.86,-1.78,-37.15,4.09,-22.46
CashflowOperatingCashflow_sq,,-10.02,-19.48,29.71,2.94,12.82,-61.20,19.98,-55.01,27.91,-28.99,15.97,6.50,32.49,-27.41,16.44,-12.32,9.28,-36.71,20.87,-34.86,-1.04,-14.76,22.38,13.16,-14.20,9.21,-9.02,-27.26,24.50,8.11,-8.82,-4.95,34.04,1.61,10.78,16.26,-40.39
CashflowAmortization,324642000,324450000,342954000,328982000,346604000,341924000,340860000,329390000,349588000,348244000,351648000,361617000,416352000,411336000,420817000,437699000,432521000,431124000,423414000,440010000,455747000,456358000,456211000,428601000,435307000,435296000,444194000,517983000,413618000,407754000,423879000,423475000,410270000,416408000,429461000,437329000,422938000,432660000
CashflowAmortization_yy,,,,,6.76,5.39,-0.61,0.12,0.86,1.85,3.16,9.78,19.10,18.12,19.67,21.04,3.88,4.81,0.62,0.53,5.37,5.85,7.75,-2.59,-4.48,-4.62,-2.63,20.85,-4.98,-6.33,-4.57,-18.25,-0.81,2.12,1.32,3.27,3.09,3.90
CashflowAmortization_sy,,,,,1.91,1.20,3.22,7.18,0.52,3.96,6.37,6.65,19.10,7.48,15.93,12.68,3.38,5.44,1.86,-2.30,-1.58,-1.34,7.75,5.23,3.69,17.36,5.25,10.14,4.51,1.48,-0.16,6.30,1.48,2.12,2.53,-5.06,0.04,1.36
CashflowAmortization_qq,,-0.06,5.70,-4.07,5.36,-1.35,-0.31,-3.37,6.13,-0.38,0.98,2.83,15.14,-1.20,2.30,4.01,-1.18,-0.32,-1.79,3.92,3.58,0.13,-0.03,-6.05,1.56,,2.04,16.61,-20.15,-1.42,3.95,-0.10,-3.12,1.50,3.13,1.83,-3.29,2.30
CashflowAmortization_sq,,0.64,3.41,7.93,-1.36,1.17,0.74,1.60,-1.46,-0.38,1.41,2.83,9.59,-2.13,2.10,4.13,-2.75,-1.06,-1.89,-0.06,0.30,1.58,-0.46,3.92,0.90,,0.44,9.06,-2.14,0.54,,2.27,-3.76,0.10,2.28,-0.38,-0.69,0.12
CashflowInvestingCashflow,-328655000,-323488000,-406774000,-295107000,-398173000,-335165000,-356268000,-418870000,-517779000,-391425000,-769367000,-4010963000,-867609000,-717059000,-786642000,-911619000,-1166909000,-727376000,-1003335000,-1282868000,-905346000,-806936000,-728570000,-945881000,-887783000,-925478000,-978085000,-1150776000,-1126600000,-777772000,-826431000,-896655000,-1537015000,-760982000,-692227000,-881452000,-982170000,-423244000
CashflowInvestingCashflow_yy,,,,,-21.15,-3.61,12.42,-41.94,-30.04,-16.79,-115.95,-857.57,-67.56,-83.19,-2.25,77.27,-34.50,-1.44,-27.55,-40.72,22.42,-10.94,27.39,26.27,1.94,-14.69,-34.25,-21.66,-26.90,15.96,15.51,22.08,-36.43,2.16,16.24,1.70,36.10,44.38
CashflowInvestingCashflow_sy,,,,,-6.60,16.45,-11.41,-39.92,-12.95,-0.12,-4.45,-0.57,10.72,60.28,-3.78,11.96,-1.78,1.57,27.82,16.74,-6.24,-59.95,-8.36,-33.58,-27.81,6.88,-9.44,11.14,10.52,-18.58,7.40,32.80,10.14,50.03,18.02,-14.58,0.25,-1.94
CashflowInvestingCashflow_qq,,1.57,-25.75,27.45,-34.92,15.82,-6.30,-17.57,-23.61,24.40,-96.56,-421.33,78.37,17.35,-9.70,-15.89,-28.00,37.67,-37.94,-27.86,29.43,10.87,9.71,-29.83,6.14,-4.25,-5.68,-17.66,2.10,30.96,-6.26,-8.50,-71.42,50.49,9.04,-27.34,-11.43,56.91
CashflowInvestingCashflow_sq,,-25.08,-18.92,-58.85,2.24,34.22,-32.20,-46.60,41.80,24.40,-45.91,-7.28,42.47,19.74,-107.79,-12.78,25.62,44.36,-56.44,8.02,28.26,-43.42,19.66,-39.95,14.94,-3.20,-19.72,-29.31,39.87,6.71,18.34,-37.45,29.14,63.58,-35.73,-23.04,-11.48,61.33
CashflowCapex,364066000,361048000,381307000,333834000,318829000,371682000,347683000,480871000,522788000,423043000,667254000,4091800000,974222000,645012000,820865000,900561000,1141405000,704809000,1022375000,1297584000,919039000,822975000,731006000,991558000,900356000,949754000,975718000,1147682000,993936000,775694000,884593000,887073000,1251411000,768821000,739190000,877336000,945670000,723226000
CashflowCapex_yy,,,,,-12.43,2.95,-8.82,44.04,63.97,13.82,91.91,750.91,86.35,52.47,23.02,-77.99,17.16,9.27,24.55,44.09,-19.48,16.77,-28.50,-23.58,-2.03,15.40,33.48,15.75,10.39,-18.33,-9.34,-22.71,25.90,-0.89,-16.44,-1.10,-24.43,-5.93
CashflowCapex_sy,,,,,20.07,1.93,-8.82,17.61,8.25,3.58,20.28,16.31,17.15,48.40,0.95,-54.28,-13.20,-28.81,-13.22,6.34,-15.50,16.77,4.45,18.66,22.99,-12.24,-8.68,-15.63,-17.62,-18.33,-23.50,-25.39,0.73,-56.24,-7.86,-6.70,-12.61,-10.84
CashflowCapex_qq,,-0.83,5.61,-12.45,-4.49,16.58,-6.46,38.31,8.72,-19.08,57.73,513.23,-76.19,-33.79,27.26,9.71,26.74,-38.25,45.06,26.92,-29.17,-10.45,-11.18,35.64,-9.20,5.49,2.73,17.62,-13.40,-21.96,14.04,0.28,41.07,-38.56,-3.85,18.69,7.79,-23.52
CashflowCapex_sq,,28.78,-12.01,67.43,-21.57,-15.67,15.82,58.18,8.72,-19.08,94.15,35.79,-36.15,-29.49,14.75,9.92,-36.22,-42.60,45.06,24.06,-38.04,14.14,-14.12,31.75,-26.70,3.82,2.73,32.40,-40.13,43.23,-27.94,2.46,-11.85,-36.19,53.62,-9.74,15.65,-45.09
CashflowFinancingCashflow,-65314000,4469000,-245694000,-236925000,-72728000,-221523000,-126620000,-91993000,-141794000,-107447000,-439198000,3203203000,649358000,-183711000,-127166000,-148765000,429931000,-419959000,-47468000,-211604000,466263000,-61392000,-157087000,1387965000,-191516000,-146054000,18117000,-206239000,555866000,-102407000,-324268000,461070000,452241000,-278375000,1677961000,-1092198000,-51946000,-56446000
CashflowFinancingCashflow_yy,,,,,-11.35,-5056.88,48.46,61.17,-94.96,51.50,-246.86,3582.01,557.96,-70.98,71.05,-104.64,-33.79,-128.60,62.67,-42.24,8.45,85.38,-230.93,755.93,-141.07,-137.90,111.53,-114.86,390.25,29.88,-1889.85,323.56,-18.64,-171.83,617.46,-336.88,-111.49,79.72
CashflowFinancingCashflow_sy,,,,,23.84,-185.40,-23.72,9.25,38.49,37.52,-5.08,57.89,-55.84,78.47,-65.89,-117.52,-24.81,-97.80,55.26,13.19,58.67,81.64,-14.90,28.62,-7.79,-28.36,25.20,23.62,-83.28,30.12,-143.58,6.57,-100.00,-83.99,40.07,47.73,-77.02,45.53
CashflowFinancingCashflow_qq,,106.84,-5597.74,3.57,69.30,-204.59,42.84,27.35,-54.14,24.22,-308.76,829.33,-79.73,-128.29,30.78,-16.98,389.00,-197.68,88.70,-345.78,320.35,-113.17,-155.88,983.56,-113.80,23.74,112.40,-1238.37,369.53,-118.42,-216.65,242.19,-1.91,-161.55,702.77,-165.09,95.24,-8.66
