,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceTotalAssets,22140000,21816000,25505000,28945000,42729000,44114000,47533000,42317000,39283000,45454000,45973000,47152000,44424000,43622000,43864000,43606000,46063000,47795000,51664000,53384000,51442000,53102000,53654000,61089000,63993000,68096000,68378000,74430000,87277000,96427000,89158000,92290000,93882000,87896000,88930000,91084000,91217000,84725000,76372000,76675000,77968000,59742000,62424000,59634000,62173000,55614000,55964000,53519000,57418000
BalanceTotalAssets_yy,,,,,92.99,102.21,86.37,46.20,-8.06,3.04,-3.28,11.43,13.09,-4.03,-4.59,-7.52,3.69,9.57,17.78,22.42,11.68,11.10,3.85,14.43,24.40,28.24,27.44,21.84,36.39,41.60,30.39,24.00,7.57,-8.85,-0.26,-1.31,-2.84,-3.61,-14.12,-15.82,-14.52,-29.49,-18.26,-22.22,-20.26,-6.91,-10.35,-10.25,-7.65
BalanceTotalAssets_sy,,,,,22.90,29.74,25.34,14.72,-1.16,10.82,3.14,-1.37,-5.92,-4.03,-2.49,0.19,1.89,8.54,15.42,9.73,11.68,13.34,10.70,11.43,5.45,1.30,2.82,2.60,2.86,5.53,4.61,5.93,9.45,6.86,11.17,11.22,5.07,2.32,2.53,1.64,2.66,7.27,6.26,8.96,9.28,6.13,4.45,5.64,-1.98
BalanceTotalAssets_qq,,-1.46,16.91,13.49,47.62,3.24,7.75,-10.97,-7.17,15.71,1.14,2.56,-5.79,-1.81,0.55,-0.59,5.63,3.76,8.09,3.33,-3.64,3.23,1.04,13.86,4.75,6.41,0.41,8.85,17.26,10.48,-7.54,3.51,1.72,-6.38,1.18,2.42,0.15,-7.12,-9.86,0.40,1.69,-23.38,4.49,-4.47,4.26,-10.55,0.63,-4.37,7.29
BalanceTotalAssets_sq,,,4.74,7.45,-51.10,-1.48,3.66,1.06,-53.59,-1.09,-0.32,-3.01,-100.00,-0.47,1.57,1.10,-100.00,0.37,6.24,-0.40,-100.00,-1.03,2.36,0.94,0.01,-2.20,3.72,1.40,0.95,-0.31,1.42,3.49,2.08,-1.06,3.22,2.07,-0.54,-2.84,2.14,2.09,1.78,0.04,3.38,0.55,1.46,-1.51,3.42,1.26,0.66
BalanceCapital,14111000,14551000,15062000,16307000,30037000,30601000,32011000,31288000,32994000,32314000,32642000,33228000,32467000,31981000,32093000,32753000,33528000,34083000,34633000,36268000,37646000,38641000,38937000,41034000,39491000,39059000,39159000,40377000,40136000,38799000,39651000,40517000,40784000,39775000,37274000,31629000,31760000,32006000,32061000,32039000,31366000,16231000,15659000,12729000,20670000,15425000,15854000,15821000,16910000
BalanceCapital_yy,,,,,112.86,110.30,112.53,91.87,9.84,5.60,1.97,6.20,-1.60,-1.03,-1.68,-1.43,3.27,6.57,7.91,10.73,12.28,13.37,12.43,13.14,4.90,1.08,0.57,-1.60,1.63,-0.67,1.26,0.35,1.61,2.52,-5.99,-21.94,-22.13,-19.53,-13.99,1.30,-1.24,-49.29,-51.16,-60.27,-34.10,-4.97,1.25,24.29,-18.19
BalanceCapital_sy,,,,,18.63,25.17,19.48,10.20,3.26,2.24,-1.12,3.06,2.49,5.12,7.15,5.47,3.27,4.98,5.98,8.45,12.28,19.89,13.97,15.96,10.25,4.75,6.44,-1.37,5.12,4.01,4.43,2.24,8.20,7.90,7.70,9.86,6.64,5.10,5.40,4.61,-0.01,3.94,5.92,0.81,3.29,3.67,4.47,5.98,-0.47
BalanceCapital_qq,,3.12,3.51,8.27,84.20,1.88,4.61,-2.26,5.45,-2.06,1.02,1.80,-2.29,-1.50,0.35,2.06,2.37,1.66,1.61,4.72,3.80,2.64,0.77,5.39,-3.76,-1.09,0.26,3.11,-0.60,-3.33,2.20,2.18,0.66,-2.47,-6.29,-15.14,0.41,0.77,0.17,-0.07,-2.10,-48.25,-3.52,-18.71,62.39,-25.37,2.78,-0.21,6.88
BalanceCapital_sq,,2.86,3.51,4.57,-50.92,2.63,3.57,-2.02,-53.64,-3.24,1.02,1.36,-100.00,0.46,0.35,1.75,-100.00,1.66,2.74,0.77,-100.00,3.75,2.68,1.69,,0.82,1.48,0.07,1.41,1.18,1.68,1.16,2.74,1.85,1.88,0.12,2.84,1.19,0.53,0.66,2.92,0.54,2.94,-1.12,0.81,0.22,2.96,0.86,5.38
BalanceShareCapital,1415000,1380000,1396000,1395000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,1531000,2211000,2211000,2211000,2211000,2211000
BalanceShareCapital_yy,,,,,8.20,10.94,9.67,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.42,44.42,44.42,44.42,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-2.47,1.16,-0.07,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.42,,,,
BalanceShareCapital_sq,,,,,-50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,-33000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,9422000,9422000,11940000,11941000,22343000,22343000,22343000,27043000,27043000,27043000,27043000,27043000,29656000,29656000,29656000,30450000,30450000,30451000,30451000,32552000,32552000,32552000,32552000,34632000,34632000,34633000,34632000,35951000,35951000,35951000,35951000,37268000,37268000,37268000,37268000,38244000,38244000,38244000,38244000,36714000,36714000,36716000,36714000,14699000,20019000,20019000,20019000,13214000,13214000
BalanceReserve_yy,,,,,137.14,137.14,87.13,126.47,21.04,21.04,21.04,,9.66,9.66,9.66,12.60,2.68,2.68,2.68,6.90,6.90,6.90,6.90,6.39,6.39,6.39,6.39,3.81,3.81,3.81,3.81,3.66,3.66,3.66,3.66,2.62,2.62,2.62,2.62,-4.00,-4.00,-4.00,-4.00,-59.96,-45.47,-45.48,-45.47,-10.10,-33.99
BalanceReserve_sy,,,,,-2.33,30.25,19.17,16.86,-4.99,17.10,27.13,,2.40,12.38,8.84,12.40,8.09,2.68,,0.57,4.20,4.91,13.46,6.92,6.39,10.74,8.26,0.05,2.79,3.85,3.81,4.74,3.66,4.94,5.15,8.46,5.06,6.96,5.42,2.19,1.77,0.57,0.84,11.28,6.14,4.98,0.13,8.09,0.67
BalanceReserve_qq,,,26.72,0.01,87.11,,,21.04,,,,,9.66,,,2.68,,,,6.90,,,,6.39,,,,3.81,,,,3.66,,,,2.62,,,,-4.00,,0.01,-0.01,-59.96,36.19,,,-33.99,
BalanceReserve_sq,,,0.55,1.54,-100.00,,,17.61,,,,,-100.00,,,3.74,,,,3.38,,,,7.61,,,,1.81,,,,2.08,,,,5.70,,,,1.41,,,,0.22,,,,8.22,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,1198000,1452000,915000,799000,679000,334000,342000,340000,328000,2662000,2659000,2828000,2052000,2383000,1931000,1773000,1746000,1734000,1907000,1517000,1132000,1305000,1301000,1347000,1255000,7447000,6391000,6433000,8726000,15548000,15170000,14583000,17049000,20439000,25577000,20278000,14826000,14241000,18044000,20783000,23079000,22306000,21263000,16918000,15896000,10768000,9812000,9030000,13151000
BalanceNoncurrentLiabilities_yy,,,,,-43.32,-77.00,-62.62,-57.45,-51.69,697.01,677.49,731.76,525.61,-10.48,-27.38,-37.31,-14.91,-27.23,-1.24,-14.44,-35.17,-24.74,-31.78,-11.21,10.87,470.65,391.24,377.58,595.30,108.78,137.37,126.69,95.38,31.46,68.60,39.05,-13.04,-30.32,-29.45,2.49,55.67,56.63,17.84,-18.60,-31.12,-51.73,-53.85,-46.62,-17.27
BalanceNoncurrentLiabilities_sy,,,,,18.01,15.50,-0.86,-20.43,-43.56,5.85,0.40,17.60,-20.20,-4.92,8.00,-6.53,-9.92,-5.02,-3.65,-14.44,-2.38,15.43,12.57,2.32,-22.40,-5.21,4.23,-10.07,8.02,8.19,-5.07,33.60,10.90,-8.44,-0.05,-2.92,-7.28,-11.82,-1.05,-0.08,6.06,4.13,-2.18,5.64,6.05,0.52,-1.07,4.78,-5.22
BalanceNoncurrentLiabilities_qq,,21.20,-36.98,-12.68,-15.02,-50.81,2.40,-0.58,-3.53,711.59,-0.11,6.36,-27.44,16.13,-18.97,-8.18,-1.52,-0.69,9.98,-20.45,-25.38,15.28,-0.31,3.54,-6.83,493.39,-14.18,0.66,35.64,78.18,-2.43,-3.87,16.91,19.88,25.14,-20.72,-26.89,-3.95,26.70,15.18,11.05,-3.35,-4.68,-20.43,-6.04,-32.26,-8.88,-7.97,45.64
BalanceNoncurrentLiabilities_sq,,22.04,6.24,-4.16,-59.65,-13.62,-2.93,-1.08,-70.29,25.07,-3.37,6.36,-100.00,2.64,-5.85,-5.15,-100.00,-4.30,-4.56,-4.00,-100.00,5.61,-0.48,-0.66,-4.68,-0.40,4.83,-1.65,-0.66,-0.19,-3.32,-1.40,0.33,-1.46,-3.07,-4.20,-1.24,-1.63,-2.20,-2.65,-1.24,-1.06,0.36,-3.07,0.81,-0.26,-1.07,-3.43,16.60
BalanceNoncurrentTradeLiabilities,737000,629000,520000,412000,302000,,,,,2337000,2337000,2509000,1735000,1842000,1392000,1236000,1213000,1096000,913000,721000,339000,145000,154000,185000,150000,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,-59.02,-100.00,-100.00,-100.00,-100.00,,,,,-21.18,-40.44,-50.74,-30.09,-40.50,-34.41,-41.67,-72.05,-86.77,-83.13,-74.34,-55.75,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,-59.02,-47.86,23.36,-0.58,-14.78,,,,,-4.82,-40.44,-35.66,498.45,-40.50,-23.88,-32.25,-72.05,-79.12,-34.36,7.27,-35.64,-45.26,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,-14.65,-17.33,-20.77,-26.70,-100.00,,,,,,7.36,-30.85,6.17,-24.43,-11.21,-1.86,-9.65,-16.70,-21.03,-52.98,-57.23,6.21,20.13,-18.92,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,-14.65,-30.89,-4.17,-11.82,-42.93,,,,,,7.36,-65.42,125.81,-22.35,-9.92,-61.82,-9.65,-4.46,-10.66,-52.98,-57.23,57.14,-3.44,-14.72,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,130000,219000,197000,698000,7852000,7489000,7196000,9285000,13407000,45410000,7610000,8507000,6631000,10645000,13639000,13080000,12734000,11983000,7849000,7000000,5585000,4794000,4146000,3363000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5940.00,3319.63,3552.79,1230.23,70.75,506.36,5.75,-8.38,-50.54,-76.56,79.22,53.76,92.04,12.57,-42.45,-46.48,-56.14,-59.99,-47.18,-51.96
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.23,-14.47,-15.81,-3.89,-8.42,-11.39,-2.65,-23.85,-27.33,-23.39,-21.24,-2.89,-17.42,-32.28,-13.74,2.66,0.20,-2.59,1.36,-21.28
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,68.46,-10.05,254.31,1024.93,-4.62,-3.91,29.03,44.39,238.70,-83.24,11.79,-22.05,60.53,28.13,-4.10,-2.65,-5.90,-34.50,-10.82,-20.21,-14.16,-13.52,-18.89
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.16,-5.64,-3.83,-4.62,-7.36,-4.51,0.12,-9.16,-3.99,-10.05,-7.28,-5.54,-0.59,-8.22,-5.00,-2.65,-5.90,-2.58,0.14,-3.12,-6.31,-6.06,-2.04
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,461000,823000,395000,387000,377000,334000,342000,340000,328000,325000,322000,319000,317000,541000,539000,537000,533000,638000,994000,796000,793000,1160000,1147000,1162000,1105000,7317000,6172000,6236000,8028000,7696000,7681000,7387000,7764000,7032000,-19833000,12668000,6319000,7610000,7399000,7144000,9999000,9572000,9280000,9069000,8896000,5183000,5018000,4884000,9788000
BalanceNoncurrentOtherLiabilities_yy,,,,,-18.22,-59.42,-13.42,-12.14,-13.00,-2.69,-5.85,-6.18,-3.35,66.46,67.39,68.34,68.14,17.93,84.42,48.23,48.78,81.82,15.39,45.98,39.34,530.78,438.10,436.66,626.52,5.18,24.45,18.46,-3.29,-8.63,-358.21,71.49,-18.61,8.22,137.31,-43.61,58.24,25.78,25.42,26.95,-11.03,-45.85,-45.93,-46.15,10.03
BalanceNoncurrentOtherLiabilities_sy,,,,,16.88,20.44,7.52,-5.36,-4.62,-2.54,7.98,-4.56,-24.72,7.07,12.02,6.19,-8.26,6.64,3.59,1.80,2.53,10.06,13.56,7.10,18.59,2.83,0.72,0.93,2.19,6.33,2.01,4.98,2.20,1.18,3.74,5.59,1.07,-3.80,-6.84,-9.76,-6.38,4.98,1.43,-1.32,-2.06,1.52,-3.14,4.28,8.26
BalanceNoncurrentOtherLiabilities_qq,,78.52,-52.00,-2.03,-2.58,-11.41,2.40,-0.58,-3.53,-0.91,-0.92,-0.93,-0.63,70.66,-0.37,-0.37,-0.74,19.70,55.80,-19.92,-0.38,46.28,-1.12,1.31,-4.91,562.17,-15.65,1.04,28.74,-4.14,-0.19,-3.83,5.10,-9.43,-382.04,163.87,-50.12,20.43,-2.77,-3.45,39.96,-4.27,-3.05,-2.27,-1.91,-41.74,-3.18,-2.67,100.41
BalanceNoncurrentOtherLiabilities_sq,,22.04,-1.48,4.51,-59.65,3.74,-3.50,1.48,-70.29,-0.94,-0.92,-2.06,-100.00,-4.18,-0.12,0.05,-100.00,0.58,-2.02,-0.51,-100.00,4.19,1.86,-0.86,-0.68,1.90,0.71,-0.59,2.76,-0.88,-0.67,1.53,2.22,-0.28,,-0.66,-0.04,-4.04,-0.06,0.16,-1.30,0.12,0.26,-0.69,-1.30,0.56,0.22,-3.13,0.76
BalanceCurrentLiabilities,6831000,5813000,9528000,11839000,12013000,13179000,15180000,10689000,5961000,10478000,10672000,11096000,9905000,9258000,9840000,9079000,10789000,11978000,15124000,15599000,12663000,13156000,13416000,18708000,23246000,21590000,22828000,27620000,38414000,42079000,34336000,37190000,36049000,27681000,26079000,39176000,44629000,38478000,26266000,23853000,23523000,21205000,25502000,29986000,25605000,29421000,30298000,28667000,27356000
BalanceCurrentLiabilities_yy,,,,,75.86,126.72,59.32,-9.71,-50.38,-20.49,-29.70,3.81,66.16,-11.64,-7.80,-18.18,8.92,29.38,53.70,71.81,17.37,9.83,-11.29,19.93,83.57,64.11,70.16,47.64,65.25,94.90,50.41,34.65,-6.16,-34.22,-24.05,5.34,23.80,39.01,0.72,-39.11,-47.29,-44.89,-2.91,25.71,8.85,38.75,18.81,-4.40,6.84
BalanceCurrentLiabilities_sy,,,,,34.55,27.43,14.95,-0.66,-2.02,16.50,11.53,-9.91,-23.00,-11.64,-13.88,3.26,8.92,29.38,43.15,18.57,11.06,14.14,0.91,10.07,1.09,4.31,4.77,8.93,1.62,4.47,2.18,8.22,13.80,11.36,12.61,17.62,10.36,-2.00,-5.96,-5.96,6.08,12.70,24.60,24.98,13.69,10.58,10.60,8.79,10.87
BalanceCurrentLiabilities_qq,,-14.90,63.91,24.25,1.47,9.71,15.18,-29.58,-44.23,75.78,1.85,3.97,-10.73,-6.53,6.29,-7.73,18.83,11.02,26.26,3.14,-18.82,3.89,1.98,39.45,24.26,-7.12,5.73,20.99,39.08,9.54,-18.40,8.31,-3.07,-23.21,-5.79,50.22,13.92,-13.78,-31.74,-9.19,-1.38,-9.85,20.26,17.58,-14.61,14.90,2.98,-5.38,-4.57
BalanceCurrentLiabilities_sq,,-3.15,-4.26,22.16,-59.18,-4.40,5.04,2.34,-72.11,1.46,3.77,-4.51,-100.00,-6.39,5.98,12.24,-100.00,1.23,13.44,0.14,-100.00,3.89,3.52,0.80,1.87,-7.40,5.73,4.14,-0.55,-0.38,2.16,7.82,2.06,-3.66,7.04,7.27,-7.44,-7.18,3.72,7.28,2.23,-0.68,4.48,4.31,-3.50,1.64,3.05,1.02,-5.20
BalanceCurrentTradePayablesv,6603000,5589000,9301000,11615000,11791000,12957000,14971000,10484000,5745000,10261000,10454000,10875000,9685000,9033000,9614000,8849000,10557000,11745000,14891000,15363000,12425000,12915000,13174000,18421000,22958000,15072000,21211000,26002000,38155000,29715000,33069000,35922000,34780000,22406000,24807000,20246000,43357000,17769000,24996000,11911000,22306000,9079000,24292000,11705000,24297000,11065000,21744000,5998000,21778000
BalanceCurrentTradePayablesv_yy,,,,,78.57,131.83,60.96,-9.74,-51.28,-20.81,-30.17,3.73,68.58,-11.97,-8.04,-18.63,9.00,30.02,54.89,73.61,17.69,9.96,-11.53,19.90,84.77,16.70,61.01,41.15,66.19,97.15,55.90,38.15,-8.85,-24.60,-24.98,-43.64,24.66,-20.70,0.76,-41.17,-48.55,-48.91,-2.82,-1.73,8.93,21.87,-10.49,-48.76,-10.37
BalanceCurrentTradePayablesv_sy,,,,,45.45,9.67,-9.80,1.86,-21.05,2.82,1.63,-20.78,-12.24,-6.48,-6.84,24.64,3.84,33.00,48.79,29.72,17.29,12.25,1.67,9.11,-6.74,-12.60,-4.35,-1.66,-2.06,14.51,7.41,14.95,5.78,13.87,7.32,12.06,3.46,-5.29,-5.08,-4.57,7.80,13.77,18.28,9.70,25.28,10.74,12.56,14.86,-21.38
BalanceCurrentTradePayablesv_qq,,-15.36,66.42,24.88,1.52,9.89,15.54,-29.97,-45.20,78.61,1.88,4.03,-10.94,-6.73,6.43,-7.96,19.30,11.25,26.79,3.17,-19.12,3.94,2.01,39.83,24.63,-34.35,40.73,22.59,46.74,-22.12,11.29,8.63,-3.18,-35.58,10.72,-18.39,114.15,-59.02,40.67,-52.35,87.27,-59.30,167.56,-51.82,107.58,-54.46,96.51,-72.42,263.09
BalanceCurrentTradePayablesv_sq,,1.31,3.08,13.03,-59.24,-7.20,6.08,5.91,-45.20,5.22,-1.68,-6.32,-100.00,-5.22,6.60,19.26,-100.00,3.78,12.72,-0.08,-100.00,-15.72,4.60,0.36,-6.39,-18.14,15.62,-0.47,2.85,-10.81,13.69,7.97,-0.73,-7.70,12.34,1.30,-11.80,-8.44,10.42,6.16,-7.50,1.91,13.72,1.24,3.25,-9.15,9.13,1.92,-21.34
BalanceCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,4890000,,,,11100000,,,,4005000,,42466000,,19439000,,10916000,,10916000,,14785000,,14004000,,12172000,
BalanceCurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.99,,,,-63.92,,,,385.37,,-74.29,,-43.84,,35.44,,28.29,,-17.67,
BalanceCurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.42,,,,-6.00,,,,-7.39,,-11.91,,7.71,,16.71,,20.59,,-1.45,
BalanceCurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00
BalanceCurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.26,,,,-10.37,,,,0.26,,-7.12,,-7.13,,13.72,,1.41,,-13.62,,0.16,,5.37
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,211000,208000,210000,208000,206000,206000,203000,205000,206000,207000,208000,211000,210000,215000,216000,220000,222000,223000,223000,226000,228000,231000,232000,233000,234000,236000,238000,239000,240000,244000,246000,247000,248000,249000,251000,-24556000,251000,249000,249000,5000,196000,189000,189000,2573000,355000,509000,509000,3030000,1725000
BalanceCurrentOtherLiabilities_yy,,,,,-2.37,-0.96,-3.33,-1.44,,0.49,2.46,2.93,1.94,3.86,3.85,4.27,5.71,3.72,3.24,2.73,2.70,3.59,4.04,3.10,2.63,2.16,2.59,2.58,2.56,3.39,3.36,3.35,3.33,2.05,2.03,-10041.70,1.21,,-0.80,100.02,-21.91,-24.10,-24.10,51360.00,81.12,169.31,169.31,17.76,385.92
BalanceCurrentOtherLiabilities_sy,,,,,-50.37,13.45,-2.54,8.54,,29.96,16.04,3.56,-44.80,-39.50,-54.17,-12.92,-2.97,-0.29,50.99,8.86,67.45,11.86,23.92,19.55,2.63,-1.56,2.59,0.90,2.70,3.39,3.36,-0.27,3.33,17.40,3.81,9.22,18.92,,-2.30,33.45,-2.02,-1.37,-7.60,-9.56,22.16,6.38,29.51,30.88,43.42
BalanceCurrentOtherLiabilities_qq,,-1.42,0.96,-0.95,-0.96,,-1.46,0.99,0.49,0.49,0.48,1.44,-0.47,2.38,0.47,1.85,0.91,0.45,,1.35,0.88,1.32,0.43,0.43,0.43,0.85,0.85,0.42,0.42,1.67,0.82,0.41,0.40,0.40,0.80,-9883.27,101.02,-0.80,,-97.99,3820.00,-3.57,,1261.38,-86.20,43.38,,495.28,-43.07
BalanceCurrentOtherLiabilities_sq,,-41.96,-6.25,-4.22,-54.91,,21.66,-6.10,-67.29,6.84,-11.09,-17.05,-100.00,28.91,-5.41,36.20,-100.00,0.45,,12.70,-100.00,-11.92,10.34,1.92,-6.06,-6.19,7.85,5.16,-9.29,-6.62,9.25,-1.81,-5.12,12.92,1.16,-0.95,10.34,6.18,,11.47,-2.98,2.85,,2.34,12.84,9.93,,6.86,-12.54
BalanceReckoning,17000,16000,17000,16000,16000,16000,6000,,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,54000,54000,1392000,1379000,1379000,19000,1020000,1021000,1021000,1021000,1021000,1021000,1020000,1021000,1021000,1021000,1021000,1021000,1021000,1021000,923000,953000,3843000,8045000,7467000,3853000
BalanceReckoning_yy,,,,,-5.88,,-64.71,-100.00,-37.50,-37.50,66.67,,,,,,,,,,,,,440.00,440.00,13820.00,13690.00,2453.70,-64.81,-26.72,-25.96,-25.96,5273.68,0.10,,-0.10,,,,0.10,,,,-9.60,-6.66,276.40,687.95,708.99,304.30
BalanceReckoning_sy,,,,,-79.88,,-1.32,-8.37,-31.25,40.50,1.77,,,,,,,,,,,,,-51.20,24.25,14.56,20.52,33.46,14.25,3.55,7.03,10.46,3.94,11.76,,-0.10,,,,,,,,-5.10,-1.46,9.45,2.72,4.76,14.78
BalanceReckoning_qq,,-5.88,6.25,-5.88,,,-62.50,-100.00,,,,,,,,,,,,,,,,440.00,,2477.78,-0.93,,-98.62,5268.42,0.10,,,,,-0.10,0.10,,,,,,,-9.60,3.25,303.25,109.34,-7.18,-48.40
BalanceReckoning_sq,,-6.30,-19.68,-0.30,,,17.04,-19.85,,,,,,,,,,,,,,,,0.26,,10.73,10.78,,1.06,-2.28,14.03,,,,,-2.14,0.10,,,,,,,-3.51,-0.35,3.77,2.44,1.01,-3.45
