,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentLiabilities_sq,,-1.61,-100.00,,2.28,7.90,-100.00,,-7.83,6.48,-18.02,11.52,-8.99,-0.96,6.80,-4.45,-8.49,-2.47,6.55,2.19,-2.87,-2.00,0.67,0.48,-2.98,12.90,4.52,11.76,-0.54,0.30,3.49,-2.09,0.42,11.48
BalanceCurrentTradePayablesv,5098000,9260000,,1494000,4519000,12388000,,5034000,7367000,35966000,28977000,26666000,24524000,63162000,61851000,78140000,51752000,63329000,66019000,47558000,53745000,89987000,75327000,12772000,40375000,80211000,77478000,8793000,59703000,94493000,93050000,4536000,52530000,106614000
BalanceCurrentTradePayablesv_yy,,,,,-11.34,33.77,,236.96,63.01,190.32,,429.73,232.88,75.62,113.45,193.04,111.02,0.26,6.74,-39.14,3.85,42.09,14.10,-73.14,-24.88,-10.86,2.86,-31.15,47.87,17.81,20.10,-48.41,-12.02,12.83
BalanceCurrentTradePayablesv_sy,,,,,23.85,21.47,,34.24,18.03,20.51,,8.60,5.97,1.77,-5.03,-4.74,-2.50,-4.20,-8.83,-3.38,5.57,5.88,12.98,4.71,-2.04,8.08,9.27,18.61,19.42,18.93,15.77,11.00,-4.00,15.07
BalanceCurrentTradePayablesv_qq,,81.66,-100.00,,202.53,174.11,-100.00,,46.36,388.18,-19.43,-7.98,-8.03,157.55,-2.07,26.34,-33.77,22.37,4.25,-27.96,13.01,67.43,-16.29,-83.04,216.12,98.66,-3.41,-88.65,578.97,58.27,-1.53,-95.13,1058.03,102.96
BalanceCurrentTradePayablesv_sq,,17.88,-100.00,,-5.66,5.06,-100.00,,-8.20,25.45,-18.29,-7.98,-9.70,-1.40,9.92,-2.65,-11.69,4.64,8.26,-0.15,4.78,4.00,15.75,-15.20,2.89,13.64,8.60,7.38,-0.08,-2.32,6.58,-11.04,-1.78,13.48
BalanceCurrentBorrowings,57210000,75788000,,10428000,11368000,11224000,,27179000,24675000,67631000,72687000,110172000,106921000,252143000,272075000,277032000,281774000,261583000,279806000,209229000,213134000,223058000,241833000,227313000,175215000,207286000,149100000,118663000,125325000,101665000,136607000,127910000,129103000,153223000
BalanceCurrentBorrowings_yy,,,,,-80.13,-85.19,,160.64,117.06,502.55,,305.36,333.31,272.82,274.31,151.45,163.53,3.74,2.84,-24.47,-24.36,-14.73,-13.57,8.64,-17.79,-7.07,-38.35,-47.80,-28.47,-50.95,-8.38,7.79,3.02,50.71
BalanceCurrentBorrowings_sy,,,,,-4.44,-24.55,,31.99,46.32,20.89,,13.16,13.42,16.93,31.22,-2.67,-12.52,-7.42,-5.38,-5.50,-8.37,4.24,1.00,7.26,9.25,15.52,1.21,6.88,11.76,9.93,-1.66,3.15,3.02,9.48
BalanceCurrentBorrowings_qq,,32.47,-100.00,,9.02,-1.26,-100.00,,-9.21,174.09,7.48,51.57,-2.95,135.82,7.90,1.82,1.71,-7.17,6.97,-25.22,1.87,4.66,8.42,-6.00,-22.92,18.30,-28.07,-20.41,5.61,-18.88,34.37,-6.37,0.93,18.68
BalanceCurrentBorrowings_sq,,-14.49,-100.00,,0.89,-1.26,-100.00,,-7.10,-1.08,-48.07,9.80,-2.95,3.93,-2.28,-0.36,-5.28,-7.80,1.19,5.30,-4.96,2.47,0.19,3.18,-5.90,12.72,-3.68,-0.08,0.10,0.09,-0.88,2.96,0.31,11.22
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,14000,,0,,0,,41000,,41000,6000,121000,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities_yy,,,,,,-100.00,,,,,,194.78,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities_sy,,,,,,13.92,,,,,,3.51,,-7.80,-18.80,-5.14,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities_qq,,,-100.00,,,,,,-100.00,,-84.37,1801.89,-100.00,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities_sq,,,-100.00,,,,,,-3.14,,-59.32,-15.22,8.23,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning,10532000,9821000,,12500000,8099000,9482000,,10591000,32233000,17458000,8320000,75032000,61240000,74664000,92763000,117155000,23501000,26828000,25726000,44696000,63253000,42768000,35813000,33386000,46627000,45033000,41157000,23855000,27611000,17126000,25614000,24675000,20702000,30959000
BalanceReckoning_yy,,,,,-23.10,-3.44,,-15.27,297.99,84.11,,608.48,89.99,327.69,1014.94,56.14,-61.62,-64.07,-72.27,-61.85,169.15,59.41,39.21,-25.30,-26.29,5.30,14.92,-28.55,-40.78,-61.97,-37.76,3.44,-25.02,80.77
BalanceReckoning_sy,,,,,-24.36,5.37,,-15.65,24.82,7.48,,-14.38,-11.80,-7.28,-5.92,0.36,-1.72,-9.06,-2.20,-6.60,-8.42,-3.40,-0.98,-2.32,-8.44,,-2.90,-4.31,,-0.02,-4.30,0.46,,5.50
BalanceReckoning_qq,,-6.75,-100.00,,-35.21,17.08,-100.00,,204.35,-45.84,-52.34,801.83,-18.38,21.92,24.24,26.29,-79.94,14.16,-4.11,73.74,41.52,-32.39,-16.26,-6.78,39.66,-3.42,-8.61,-42.04,15.74,-37.97,49.56,-3.67,-16.10,49.55
BalanceReckoning_sq,,-11.14,-100.00,,,1.80,-100.00,,28.83,-2.78,-10.17,-15.83,0.30,0.19,,-1.24,-1.60,-3.16,-0.12,-6.34,3.00,-1.16,,-6.78,,,,-27.55,,-0.30,-0.92,-0.50,,-0.47
BalanceTotalEquityAndLiabilities,239002000,317368000,0,259181000,244652000,369531000,0,474041000,469343000,722737000,662588000,757843000,779390000,1055695000,1062617000,1089949000,788231000,814263000,786841000,644609000,498336000,696489000,645020000,681237000,617239000,846765000,785361000,664279000,668202000,778587000,745444000,626961000,671125000,902034000
BalanceTotalEquityAndLiabilities_yy,,,,,2.36,16.44,,82.90,91.84,95.58,,59.87,66.06,46.07,60.37,43.82,1.13,-22.87,-25.95,-40.86,-36.78,-14.46,-18.02,5.68,23.86,21.58,21.76,-2.49,8.26,-8.05,-5.08,-5.62,0.44,15.86
BalanceTotalEquityAndLiabilities_sy,,,,,14.28,11.96,,17.95,9.21,8.50,,-0.60,0.86,-2.11,0.82,-0.15,-3.30,-1.82,-4.65,-1.40,0.68,-1.46,1.98,5.68,6.87,6.90,7.12,5.82,9.80,3.61,6.02,5.69,7.38,14.30
BalanceTotalEquityAndLiabilities_qq,,32.79,-100.00,,-5.61,51.04,-100.00,,-0.99,53.99,-8.32,14.38,2.84,35.45,0.66,2.57,-27.68,3.30,-3.37,-18.08,-22.69,39.76,-7.39,5.62,-9.39,37.19,-7.25,-15.42,0.59,16.52,-4.26,-15.89,7.04,34.41
BalanceTotalEquityAndLiabilities_sq,,3.36,-100.00,,2.13,-0.07,-100.00,,-0.99,3.00,-7.80,2.44,-1.69,2.88,1.61,-0.07,-3.33,-1.89,0.33,0.24,-1.07,1.38,1.24,0.32,-1.63,6.28,1.12,1.52,0.02,1.55,1.53,1.17,2.03,2.65
CashflowOperatingCashflow,4328000,1225000,9199000,21549000,457000,-12011000,75976000,-98425000,29270000,-41668000,-24668000,65836000,3246000,-49079000,19276000,35584000,-14950000,47306000,2816000,48263000,47969000,28486000,-10941000,66939000,25535000,27357000,23328000,40000000,48514000,29160000,18092000,25393000,20296000,56051000
CashflowOperatingCashflow_yy,,,,,-89.43,-1080.14,725.90,-556.75,6300.40,-246.91,-132.47,166.89,-88.91,-17.78,178.14,-45.95,-560.59,196.39,-85.39,35.63,420.85,-39.78,-488.55,38.70,-46.77,-3.96,313.21,-40.24,89.99,6.59,-22.45,-36.52,-58.17,92.22
CashflowOperatingCashflow_sy,,,,,-57.70,-0.73,-10.26,39.22,64.72,17.55,87.42,51.27,-8.49,4.32,-21.80,-31.56,25.12,38.27,2.20,-10.67,42.04,-2.18,-9.32,8.41,-2.13,5.28,2.39,-4.90,100.46,6.59,-18.26,-3.87,-13.80,46.70
CashflowOperatingCashflow_qq,,-71.69,650.67,134.25,-97.88,-2726.48,732.54,-229.55,129.74,-242.36,40.80,366.89,-95.07,-1612.00,139.28,84.60,-142.01,416.42,-94.05,1613.93,-0.61,-40.62,-138.41,711.81,-61.85,7.13,-14.73,71.47,21.28,-39.89,-37.96,40.36,-20.07,176.17
CashflowOperatingCashflow_sq,,-49.15,-16.22,-58.50,42.75,2.84,-29.03,70.17,13.80,-9.04,18.79,-40.08,-45.39,-45.66,77.61,17.55,-40.54,91.25,-29.34,-40.67,20.85,3.18,52.17,-53.06,-5.24,160.83,-27.37,-2.34,-21.44,-26.56,40.72,-8.76,-60.47,83.40
CashflowAmortization,2605000,3031000,2621000,2469000,3235000,3313000,4365000,4801000,4785000,5974000,6439000,6642000,9044000,8841000,8619000,8669000,10651000,7262000,7571000,7551000,5460000,5210000,5244000,5598000,10645000,11392000,10908000,11389000,8731000,8524000,8301000,7725000,11095000,12378000
CashflowAmortization_yy,,,,,24.19,9.29,66.55,94.46,47.90,80.32,47.51,38.34,89.01,48.00,33.86,30.50,17.77,-17.86,-12.16,-12.89,-48.74,-28.25,-30.73,-25.86,94.99,118.65,108.01,103.44,-17.98,-25.17,-23.90,-32.17,27.07,45.21
CashflowAmortization_sy,,,,,8.90,9.29,6.59,-2.12,5.80,9.17,10.26,12.34,4.11,1.81,0.20,-2.60,0.10,-5.61,-3.36,-1.61,-2.18,-2.03,-2.49,-3.84,-1.72,2.57,4.87,1.27,7.76,8.80,8.18,8.86,10.02,4.15
CashflowAmortization_qq,,16.37,-13.54,-5.79,31.02,2.41,31.75,10.00,-0.35,24.85,7.78,3.17,36.15,-2.24,-2.52,0.58,22.87,-31.82,4.25,-0.26,-27.70,-4.57,0.65,6.75,90.16,7.01,-4.24,4.41,-23.33,-2.37,-2.62,-6.94,43.63,11.56
CashflowAmortization_sq,,0.14,0.30,-0.51,0.14,0.89,0.52,2.82,1.60,0.02,-0.39,3.17,-2.59,-0.56,-0.96,2.15,-1.14,-3.45,0.70,0.95,1.86,0.33,2.39,1.06,1.93,3.83,0.42,0.74,2.07,2.40,-0.83,1.34,2.82,0.56
CashflowInvestingCashflow,-3768000,1324000,-2597000,11664000,-3342000,-17336000,-18505000,-15358000,-16731000,-58994000,-10697000,-99674000,-7708000,-27310000,-58507000,28710000,-76870000,4324000,-6278000,63000,-1037000,-286000,-7800000,-2153000,-1492000,-5266000,-3181000,-10260000,-5776000,-6612000,-2282000,-3711000,-11829000,-1767000
CashflowInvestingCashflow_yy,,,,,11.30,-1409.45,-612.45,-231.67,-400.58,-240.30,42.19,-549.01,53.93,53.71,-446.94,128.80,-897.34,115.83,89.27,-99.78,98.65,-106.62,-24.24,-3511.09,-43.91,-1740.58,59.22,-376.46,-287.06,-25.56,28.25,63.83,-104.79,73.27
CashflowInvestingCashflow_sy,,,,,-81.80,-125.59,-213.25,-12.28,40.40,-58.54,14.22,-7.87,53.52,50.04,-16.36,27.46,-47.12,25.17,-21.96,-94.45,-14.39,-13.57,-8.70,-6.98,-38.50,-208.44,-27.08,16.08,-9.08,2.20,28.25,-15.23,5.27,-29.18
CashflowInvestingCashflow_qq,,135.13,-296.19,549.05,-128.66,-418.67,-6.75,17.01,-8.94,-252.60,81.87,-831.78,92.27,-254.32,-114.24,149.07,-367.74,105.63,-245.19,101.01,-1742.65,72.41,-2626.29,72.39,30.70,-252.87,39.59,-222.54,43.70,-14.47,65.48,-62.59,-218.75,85.06
CashflowInvestingCashflow_sq,,-47.85,-48.57,-62.50,17.08,-60.81,-45.62,18.57,11.58,-54.02,11.40,0.30,38.87,-53.83,-92.85,37.96,-15.15,-2.32,-97.75,-25.65,15.18,17.72,-83.18,-42.10,24.76,-83.77,4.62,21.86,19.46,5.56,32.50,-35.59,25.55,-18.42
CashflowCapex,2846000,-180000,2820000,3237000,2668000,18136000,18505000,14028000,15408000,60583000,5975000,104147000,7362000,24759000,62307000,-28885000,76895000,-2234000,1190000,6011000,1224000,331000,8846000,1170000,1966000,5537000,3825000,10540000,6167000,6849000,2388000,3934000,11867000,2430000
CashflowCapex_yy,,,,,-6.27,10180.64,556.29,333.40,477.60,234.04,-67.71,642.40,-52.22,-59.13,942.86,-127.74,944.47,-109.02,-98.09,120.81,-98.41,114.83,643.14,-80.53,60.64,1571.29,-56.76,800.62,213.68,23.71,-37.56,-62.68,92.43,-64.52
CashflowCapex_sy,,,,,48.95,237.69,77.72,87.06,13.92,-37.45,-18.05,-3.92,-57.58,-44.78,45.60,-50.31,15.29,-19.47,-26.56,73.12,-6.60,17.04,19.19,-7.72,47.90,247.98,16.83,27.24,3.75,-15.85,-30.02,-21.92,-0.22,-14.36
CashflowCapex_qq,,-106.32,1667.25,14.79,-17.58,579.87,2.03,-24.19,9.84,293.18,-90.14,1643.14,-92.93,236.30,151.66,-146.36,366.21,-102.90,153.29,405.02,-79.64,-72.93,2570.21,-86.77,67.98,181.62,-30.92,175.56,-41.49,11.06,-65.13,64.71,201.66,-79.52
CashflowCapex_sq,,47.85,55.30,14.79,-18.37,135.37,37.20,-2.80,-50.96,6.80,-6.13,23.49,-36.57,6.19,98.12,-44.55,-30.81,17.42,37.01,61.71,-40.91,21.67,63.07,17.42,2.68,59.05,-24.40,9.49,-49.40,1.59,-28.35,64.71,-25.06,-1.53
CashflowFinancingCashflow,-368000,-4277000,-5841000,-26902000,59000,74866000,22935000,-13526000,5633000,127153000,9038000,7988000,3054000,73486000,70742000,-46563000,98393000,-67842000,-3373000,9571000,-38533000,-18935000,72000,-32325000,-34023000,-16685000,-1716000,-33815000,-280000,-32174000,-35190000,-19346000,9026000,-23924000
CashflowFinancingCashflow_yy,,,,,116.13,1850.34,492.65,49.72,9402.38,69.84,-60.59,159.05,-45.79,-42.21,682.69,-682.93,3122.12,-192.32,-104.77,120.56,-139.16,72.09,102.13,-437.73,11.70,11.88,-2491.98,-4.61,99.18,-92.82,-1950.88,42.79,3322.20,25.64
CashflowFinancingCashflow_sy,,,,,34.14,35.38,83.64,-1.84,2.01,-60.36,-60.59,31.30,-45.79,-29.40,25.50,0.78,-2.92,-100.34,-90.93,33.47,18.05,13.28,7.19,20.20,11.70,12.14,25.32,-100.46,7.84,-33.62,-38.80,43.14,37.23,1.13
CashflowFinancingCashflow_qq,,-1063.50,-36.57,-360.56,100.22,126189.42,-69.36,-158.97,141.65,2157.26,-92.89,-11.62,-61.77,2306.47,-3.73,-165.82,311.31,-168.95,95.03,383.75,-502.59,50.86,100.38,-45162.52,-5.25,50.96,89.72,-1870.75,99.17,-11385.19,-9.37,45.02,146.66,-365.05
CashflowFinancingCashflow_sq,,10.74,70.80,84.53,24.36,25.86,121.93,-56.70,-50.63,-5.44,13.53,55.47,18.87,13.72,0.57,9.56,52.10,-91.41,64.69,76.87,47.11,24.35,20.26,56.34,,12.50,-34.24,-148.04,84.58,-156.73,-33.07,7.01,87.17,-68.76
CashflowShareCapitalCash,,0,0,0,,67422000,-342000,0,,,,,,,,,,,,,,,,,,,,,,,80000,0,,
CashflowShareCapitalCash_yy,,,,,,,,,,-100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,-100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,-100.51,100.00,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,
CashflowShareCapitalCash_sq,,,,,,,-100.77,100.00,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7249000,0,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,
CashflowNetCashflow,192000,-1728000,761000,6311000,-2826000,45519000,-12316000,-30032000,18172000,26491000,-26327000,-25851000,-1408000,-2903000,31511000,17732000,6573000,-16212000,-6835000,57897000,8399000,9264000,-18669000,32461000,-9980000,5405000,18431000,-4075000,42458000,-9625000,-19381000,2336000,17493000,30360000
CashflowNetCashflow_yy,,,,,-1568.49,2734.41,-1719.49,-575.90,743.09,-41.80,-113.75,13.92,-107.75,-110.96,219.69,168.59,566.83,-458.48,-121.69,226.52,27.79,157.15,-173.13,-43.93,-218.83,-41.66,198.72,-112.55,525.42,-278.07,-205.15,157.33,-58.80,415.43
CashflowNetCashflow_sy,,,,,-47.03,4.56,-11.60,26.57,-155.66,74.25,-6.54,38.95,30.22,-82.99,1.92,7.00,22.81,9.01,-66.91,-5.96,84.13,77.02,-43.77,66.83,-39.43,-35.98,-12.85,-41.86,53.32,-62.77,-21.73,-9.84,-40.21,147.86
CashflowNetCashflow_qq,,-997.94,144.01,729.79,-144.78,1710.87,-127.06,-143.84,160.51,45.78,-199.38,1.81,94.55,-106.18,1185.54,-43.73,-62.93,-346.66,57.84,947.03,-85.49,10.30,-301.52,273.87,-130.74,154.16,240.98,-122.11,1141.95,-122.67,-101.36,112.05,648.85,73.56
CashflowNetCashflow_sq,,-28.69,58.22,70.04,99.27,14.04,-78.97,51.25,24.22,65.69,56.50,-66.19,70.65,33.55,211.01,-43.73,-62.93,60.89,53.62,-95.48,108.32,-14.86,12.12,133.96,-103.30,50.32,13.81,129.99,-62.88,77.07,49.02,80.95,41.73,22.42
