,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q3,2013/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,,,0,,0,,163000,268000,259000,,155000,245000,242000,,,260000,255000,,,12000,146000,12000,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,,,,,-4.91,-8.58,-6.56,,-100.00,6.12,5.37,,,,,,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,,,,,-4.91,-0.09,19.80,,10.79,15.43,5.23,,,,,,,-64.77,-2.37,-2.12,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities_qq,,,,,,,,,64.42,-3.36,-100.00,,58.06,-1.22,-100.00,,,-1.92,-100.00,,,1116.67,-91.78,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities_sq,,,,,,,,,-6.01,-1.40,-100.00,,-0.44,3.35,-100.00,,,-1.92,-100.00,,,-5.33,-0.50,0.06,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLiabilities,30300000,33416000,32106000,34582000,31680000,32736000,34297000,25205000,34000000,27020000,,39896000,55922000,38117000,,,24398000,24311000,,,1752000,1085000,1427000,1693000,1006000,551000,1252000,1288000,1069000,890000,1670000,1301000,10164000,9957000,9947000,9803000,104375000,104348000,104397000,15799000,15927000,15150000,19949000,15197000,15244000,15126000,16670000
BalanceCurrentLiabilities_yy,,,,,4.55,-2.03,6.82,-27.12,7.32,-17.46,-100.00,58.29,64.48,41.07,,-100.00,-56.37,-36.22,,,,,,,-42.58,-49.22,-12.26,-23.92,6.26,61.52,56.22,46.18,,,,,926.91,947.99,949.53,61.16,-84.74,-85.48,-80.89,-3.81,-4.29,-0.16,-16.44
BalanceCurrentLiabilities_sy,,,,,3.53,8.90,3.62,20.12,51.08,31.86,20.71,29.04,59.94,41.06,,50.34,33.01,-4.07,,,,,,,-15.01,15.94,13.04,12.03,26.39,7.17,1.17,-2.26,,,,,-2.27,12.29,19.37,14.52,13.81,8.53,6.49,14.70,17.58,12.72,-13.56
BalanceCurrentLiabilities_qq,,10.28,-3.92,7.71,-8.39,3.33,4.77,-26.51,34.89,-20.53,-100.00,,40.17,-31.84,-100.00,,,-0.36,-100.00,,,-38.07,31.52,18.64,-40.58,-45.23,127.22,2.88,-17.00,-16.74,,-22.10,,-2.04,-0.10,-1.45,964.73,-0.03,0.05,-84.87,0.81,-4.88,31.68,-23.82,0.31,-0.77,10.21
BalanceCurrentLiabilities_sq,,-10.34,-100.00,8.66,4.85,0.56,-100.00,33.26,0.94,-2.79,-100.00,,7.37,-1.25,-100.00,,,-0.18,-100.00,,,9.57,1.65,-1.68,-100.00,4.19,-4.02,1.12,1.97,1.20,,0.22,,-0.96,-2.37,-0.40,4.82,8.09,3.42,0.63,-1.27,3.33,4.29,2.93,2.03,-0.86,-2.86
BalanceCurrentTradePayablesv,,,,20946000,,17949000,,18295000,24338000,16695000,,29322000,43156000,37395000,,,19166000,19056000,,,1479000,1085000,1084000,1330000,726000,333000,435000,140000,,732000,,,135000,32000,129000,37000,20000,18000,131000,3000,12000,9000,11000,32000,35000,33000,52000
BalanceCurrentTradePayablesv_yy,,,,,,,,-12.66,,-6.99,,60.27,77.32,123.99,,-100.00,-55.59,-49.04,,,,,,,-50.91,-69.31,-59.87,-89.47,-100.00,119.82,,-100.00,,,,,-85.19,-43.75,1.55,-91.89,-40.00,-50.00,-91.60,966.67,191.67,266.67,372.73
BalanceCurrentTradePayablesv_sy,,,,,,,,30.74,,52.95,,41.54,48.61,25.01,,51.39,35.07,11.52,,,,,,,-50.91,28.38,27.35,18.50,24.92,6.25,,2.76,,,,,-5.99,8.51,7.38,18.24,30.21,16.01,19.06,19.05,9.20,12.22,180.84
BalanceCurrentTradePayablesv_qq,,,,,-100.00,,-100.00,,33.03,-31.40,-100.00,,47.18,-13.35,-100.00,,,-0.57,-100.00,,,-26.64,-0.09,22.69,-45.41,-54.13,30.63,-67.82,-100.00,,,,,-76.30,303.12,-71.32,-45.95,-10.00,627.78,-97.71,300.00,-25.00,22.22,190.91,9.38,-5.71,57.58
BalanceCurrentTradePayablesv_sq,,,,,-1.60,,-100.00,,18.41,4.69,-100.00,,15.11,8.13,-100.00,,,-0.92,-100.00,,,1.57,-4.14,1.84,-100.00,-3.51,-2.92,-12.43,6.98,,,,,9.88,-2.82,-2.51,-7.24,8.35,7.41,15.59,-0.03,3.82,11.22,6.17,-4.10,6.34,21.14
BalanceCurrentBorrowings,,,,13636000,,14787000,,6884000,9662000,10322000,,10541000,12766000,622000,,,5232000,5110000,,,,,,0,0,0,0,250000,,54000,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings_yy,,,,,,,,-49.52,,-30.20,,53.12,32.13,-93.97,,-100.00,-59.02,721.54,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,
BalanceCurrentBorrowings_sy,,,,,,,,115.36,,-27.43,,-0.99,63.17,92.74,,285.71,26.69,6.61,,,,,,,,,,,,,,-16.66,,,,,,,,,,,,,,,
BalanceCurrentBorrowings_qq,,,,,-100.00,,-100.00,,40.35,6.83,-100.00,,21.11,-95.13,-100.00,,,-2.33,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,
BalanceCurrentBorrowings_sq,,,,,-2.82,,-100.00,,-5.29,-9.96,-100.00,,17.73,7.26,-100.00,,,-2.33,-100.00,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,18000,,,,21000,,,,,,,,,93000,,343000,363000,280000,218000,817000,898000,1069000,104000,670000,1301000,9799000,9801000,9733000,9766000,10162000,10137000,10060000,15796000,15915000,15141000,15223000,15165000,15209000,15093000,16618000
BalanceCurrentOtherLiabilities_yy,,,,,,,,,,,,16.67,,,,-100.00,,,,,,,,,201.08,,138.19,147.38,281.79,-52.29,-37.32,1150.96,,,,,3.70,3.43,3.36,61.74,56.61,49.36,51.32,-3.99,-4.44,-0.32,9.16
BalanceCurrentOtherLiabilities_sy,,,,,,,,,,,,16.67,,,,63.64,,,,,,,,,-39.29,,68.10,4.47,118.02,-3.80,-8.15,-0.10,,,,,18.90,6.52,21.48,9.08,-4.81,8.45,3.28,24.66,17.72,6.99,-11.76
BalanceCurrentOtherLiabilities_qq,,,,,,,,,-100.00,,,,-100.00,,,,,,,,,-100.00,,5.83,-22.87,-22.14,274.77,9.91,19.04,-90.27,,94.18,,0.02,-0.69,0.34,4.05,-0.25,-0.76,57.02,0.75,-4.86,0.54,-0.38,0.29,-0.76,10.10
BalanceCurrentOtherLiabilities_sq,,,,,,,,,,,,,-11.31,,,,,,,,,16.83,,5.83,-100.00,30.22,-19.36,5.20,-12.11,23.54,,13.72,,16.01,-5.05,30.26,-1.34,-0.25,-7.62,16.37,-11.32,14.60,-9.82,39.60,-8.99,4.22,-0.39
BalanceReckoning,,,,,,,,8000,,3000,,12000,,100000,,,,145000,,,180000,,,,,,,0,0,,1000000,,230000,124000,85000,,94193000,94193000,94206000,,,,4715000,,,,
BalanceReckoning_yy,,,,,,,,,,,,50.00,,3233.33,,-100.00,,45.00,,,,,,,-100.00,,,,,,,,,,,,40853.48,75862.10,110730.59,,-100.00,-100.00,-95.00,,,,-100.00
BalanceReckoning_sy,,,,,,,,,,,,28.60,,19.05,,58.67,,19.95,,,,,,,-100.00,,,,,,,,,,,,,23.40,27.18,,22.09,8.04,-1.50,,,,-1.90
BalanceReckoning_qq,,,,,,,,,-100.00,,-100.00,,-100.00,,-100.00,,,,-100.00,,,-100.00,,,,,,,,,,-100.00,,-46.09,-31.45,-100.00,,,0.01,-100.00,,,,-100.00,,,
BalanceReckoning_sq,,,,,,,,,-13.19,,-100.00,,-19.78,,-100.00,,,,-100.00,,,-14.04,,,,,,,,,,9.80,,-8.62,-1.23,,,,2.84,-3.93,,,,6.42,,,
BalanceTotalEquityAndLiabilities,33538000,35136000,33032000,35509000,32219000,33216000,34655000,42639000,53019000,46285000,0,60100000,76246000,99424000,0,0,75403000,73897000,0,0,114027000,559988000,561485000,560932000,559542000,559993000,559111000,562493000,562867000,560517000,530151000,560322000,129168000,130134000,132038000,133761000,225273000,226858000,228466000,127484000,128427000,128914000,136520000,141379000,129922000,129889000,141142000
BalanceTotalEquityAndLiabilities_yy,,,,,-3.93,-5.46,4.91,20.08,64.56,39.35,-100.00,40.95,43.81,114.81,,-100.00,-1.11,-25.67,,,,,,,390.71,,-0.42,0.28,0.59,0.09,-5.81,-0.03,,,,,74.40,74.33,73.03,-4.69,-42.99,-43.17,-40.24,10.90,1.16,0.76,3.39
BalanceTotalEquityAndLiabilities_sy,,,,,29.66,19.32,31.84,21.48,87.48,39.37,20.59,30.51,34.32,47.01,,23.93,26.46,-5.05,,,,,,,5.18,,13.10,9.25,12.62,-0.08,1.82,2.82,,,,,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42,5.85,1.14
BalanceTotalEquityAndLiabilities_qq,,4.76,-5.99,7.50,-9.27,3.09,4.33,23.04,24.34,-12.70,-100.00,,26.87,30.40,-100.00,,,-2.00,-100.00,,,391.10,0.27,-0.10,-0.25,0.08,-0.16,0.60,0.07,-0.42,,5.69,,0.75,1.46,1.30,68.41,0.70,0.71,-44.20,0.74,0.38,5.90,3.56,-8.10,-0.03,8.66
BalanceTotalEquityAndLiabilities_sq,,1.19,-100.00,7.88,-1.05,0.91,-100.00,26.46,3.96,2.40,-100.00,,5.69,8.12,-100.00,,,-7.89,-100.00,,,4.04,0.27,1.56,-100.00,6.18,-1.81,-0.43,3.51,-1.46,,3.98,,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.71,0.36,3.62
CashflowOperatingCashflow,-674000,-1174000,1019000,2063000,-567000,-1094000,1552000,-6804000,-3914000,-43000,723000,4020000,-3515000,-440000,3184000,4478000,-6461000,573000,405000,-10532000,-35157000,80157000,2942000,-2270000,38000,-9000,32000,-2809000,-1000,213000,5000,6203000,16000,8000,-19000,1581000,-1000,12000,-2000,-10000,6000,7000,-15000,5000,1000,849000,6000
CashflowOperatingCashflow_yy,,,,,15.88,6.81,52.31,-429.81,-590.30,96.07,-53.41,159.08,10.19,-923.26,340.39,11.39,-83.81,230.23,-87.28,-335.19,-8780.74,861.08,,,100.11,-100.01,-98.91,-23.74,-102.63,2466.67,600.00,2812.21,,,,,-106.25,50.00,89.47,-100.63,700.00,-41.67,-650.00,150.00,-83.33,12028.57,140.00
CashflowOperatingCashflow_sy,,,,,-12.59,10.99,-21.06,-51.17,-183.75,79.98,75.90,-1.57,32.89,-41.63,105.77,45.76,-41.86,121.52,15.90,-12.15,-43.74,14.94,,,2.03,-9.53,61.93,-6.94,-17.36,-5.30,52.88,12.65,,,,,0.39,50.00,18.46,-4.64,-15.71,-19.11,1.57,21.75,18.23,10.68,-2956.10
CashflowOperatingCashflow_qq,,-74.18,186.80,102.45,-127.48,-92.95,241.86,-538.40,42.48,98.90,1781.40,456.02,-187.44,87.48,823.64,40.64,-244.28,108.87,-29.32,-2700.49,,328.00,-96.33,-177.16,101.67,-123.68,455.56,-8878.12,99.96,21400.00,,123960.00,,-50.00,-337.50,8421.05,-100.06,1300.00,-116.67,-400.00,160.00,16.67,-314.29,133.33,-80.00,84800.00,-99.29
CashflowOperatingCashflow_sq,,-31.76,-27.62,92.10,-35.70,-63.38,-78.89,135.69,-94.82,141.74,-57.51,223.42,-87.23,87.48,171.48,187.90,-155.27,184.71,-17.67,121.66,,299.39,-101.02,68.28,6.76,222.59,-103.96,73.32,-36.88,119.75,,105.57,,186.60,-112.92,329.36,-137.76,182.27,-63.73,192.97,-152.68,134.90,-53.62,315.39,-138.22,196.10,-674.65
CashflowAmortization,161000,167000,189000,162000,183000,196000,201000,,220000,234000,293000,,365000,367000,403000,,381000,387000,1092000,-344000,825000,790000,1067000,652000,819000,,787000,786000,785000,2528000,786000,594000,,,,,,,,,,,,,,,
CashflowAmortization_yy,,,,,13.66,17.37,6.35,-100.00,20.22,19.39,45.77,,65.91,56.84,37.54,,4.38,5.45,170.97,,-24.45,329.65,,,-0.73,-100.00,-26.24,20.55,-4.15,,0.13,-76.50,,,,,,,,,,,,,,,
CashflowAmortization_sy,,,,,41.67,17.50,28.10,18.36,39.25,25.00,60.19,,31.90,37.13,27.08,,30.97,18.51,-0.36,,-5.94,0.60,,,-1.42,4.52,4.68,2.23,-4.15,,-1.26,7.24,,,,,,,,,,,,,,,
CashflowAmortization_qq,,3.73,13.17,-14.29,12.96,7.10,2.55,-100.00,,6.36,25.21,-100.00,,0.55,9.81,-100.00,,1.57,182.17,-131.50,,-4.24,35.06,-38.89,25.61,-100.00,,-0.13,-0.13,222.04,,-24.43,,,,,,,,,,,,,,,
CashflowAmortization_sq,,20.30,-7.38,8.02,6.62,6.81,7.72,13.78,,9.59,11.52,5.36,,10.00,8.07,8.71,,1.87,0.58,2.88,,-0.29,0.89,0.19,0.08,4.31,,-0.71,-0.97,-0.08,,3.63,,,,,,,,,,,,,,,
CashflowInvestingCashflow,-276000,-114000,-163000,-179000,-260000,1151000,-352000,-710000,-286000,-469000,-2384000,-869000,29000,-947000,-1416000,-22594000,-376000,-312000,3121000,9896000,11109000,-87571000,-3154000,2280000,0,0,-80000,2556000,0,0,0,-6356000,,,,-1590000,,,,,,,,,,-856000,0
CashflowInvestingCashflow_yy,,,,,5.80,1109.65,-115.95,-296.65,-10.00,-140.75,-577.27,-22.39,110.14,-101.92,40.60,-2500.00,-1396.55,67.05,320.41,143.80,255.94,-984.91,,,-100.00,100.00,97.46,12.11,,,,,,,,,,,,100.00,,,,,,,
CashflowInvestingCashflow_sy,,,,,37.70,-74.23,-69.96,12.56,-13.84,-133.23,-40.10,-104.51,-63.18,-31.86,-140.98,-93.89,23.99,65.50,74.56,63.49,25.64,45.31,,,-45.38,-143.45,39.55,5.83,,,,,,,,,,,,-19.66,,,,,,,
CashflowInvestingCashflow_qq,,58.70,-42.98,-9.82,-45.25,542.69,-130.58,-101.70,59.72,-63.99,-408.32,63.55,103.34,-3365.52,-49.52,-1495.62,98.34,17.02,1100.32,217.08,,-888.29,96.40,172.29,-100.00,,,3295.00,-100.00,,,,,,,,100.00,,,,,,,,,,100.00
CashflowInvestingCashflow_sq,,-10.46,-42.98,-29.26,13.61,-31.59,-57.18,-15.69,-4.53,-85.12,31.52,-17.26,-24.77,3.79,-49.52,-3.30,40.38,17.24,49.66,3.77,,34.76,3.53,-0.17,-89.20,,,50.54,-100.00,,,,,,,,39.78,,,,,,,,,,69.39
CashflowCapex,,,,756000,,599000,352000,711000,286000,481000,2475000,876000,963000,-40000,1416000,3011000,402000,887000,721000,1026000,885000,77491000,0,874000,0,0,80000,13615000,0,0,0,,,,,,,,,,,,,,,856000,0
CashflowCapex_yy,,,,,,,,-5.95,,-19.70,603.12,23.21,236.71,-108.32,-42.79,243.72,-58.26,2317.50,-49.08,-65.92,22.75,7452.73,,,-100.00,-100.00,,1457.78,,,,,,,,,,,,,,,,,,,
CashflowCapex_sy,,,,,,,,17.50,,87.17,29.04,74.96,60.05,50.44,49.24,18.95,-51.93,-54.17,-62.76,-50.43,-51.69,-28.03,,,87.37,60.69,,-24.14,,,,,,,,,,,,,,,,,,,
CashflowCapex_qq,,,,,-100.00,,-41.24,101.99,-59.77,68.18,414.55,-64.61,9.93,-104.15,3640.00,112.64,-86.65,120.65,-18.71,42.30,,8656.05,-100.00,,-100.00,,,16918.75,-100.00,,,,,,,,,,,,,,,,,,-100.00
CashflowCapex_sq,,,,,-57.74,,18.09,-1.46,1.37,38.98,9.12,13.80,9.93,-9.78,67.82,6.95,-60.08,13.90,-27.79,42.30,,54.16,-55.12,,27.22,,,-8.38,2.48,,,,,,,,,,,,,,,,,,-69.06
CashflowFinancingCashflow,173000,1154000,-588000,-1722000,820000,-295000,-1103000,7925000,3841000,647000,1757000,-1649000,1512000,28620000,-15913000,13820000,5189000,-231000,-1601000,-3595000,23600000,3198000,-2000,2000,0,0,0,250000,0,-196000,-9000,-7000,,,,,,,,,,,,,,,
CashflowFinancingCashflow_yy,,,,,373.99,-125.56,-87.59,560.22,368.41,319.32,259.29,-120.81,-60.64,4323.49,-1005.69,938.08,243.19,-100.81,89.94,-126.01,1574.08,188.96,,,-100.00,-100.00,100.00,12400.00,,,,96.43,,,,,,,,,,,,,,,
CashflowFinancingCashflow_sy,,,,,96.66,2.68,-61.26,-17.30,83.74,40.38,-47.24,43.98,26.48,59.72,-77.02,-48.35,6.08,-101.78,42.36,-95.93,-2.89,-88.12,,,-9.14,-6.78,54.68,-19.80,,,,3.33,,,,,,,,,,,,,,,
CashflowFinancingCashflow_qq,,567.05,-150.95,-192.86,147.62,-135.98,-273.90,818.50,-51.53,-83.16,171.56,-193.85,191.69,1792.86,-155.60,186.85,-62.45,-104.45,-593.07,-124.55,,-86.45,-100.06,200.00,-100.00,,,,-100.00,,,22.22,,,,,,,,,,,,,,,
CashflowFinancingCashflow_sq,,106.54,-13.26,-94.68,37.90,-87.24,91.77,38.54,33.86,40.24,90.90,-99.48,13.64,66.60,-87.71,62.06,-28.08,-104.45,79.01,-95.16,,-97.43,88.93,-17.44,-28.50,,,,51.82,,,-41.31,,,,,,,,,,,,,,,
CashflowShareCapitalCash,,,,0,,0,0,,1094000,0,0,,,40050000,0,-910000,,0,0,,23600000,4909000,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,-100.00,,,,,-100.00,,100.00,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,-100.00,,,,,-100.00,,100.00,,,,,-100.00,-84.58,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,,-100.00,,,,,-100.00,,100.00,,,,,-79.20,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,-100.00,,,,,-100.00,,100.00,,,,,-89.60,161.99,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,-777000,-134000,269000,161000,-7000,-238000,97000,411000,-359000,135000,96000,1502000,-1974000,27233000,-14145000,-4296000,-1648000,30000,1925000,-4231000,-448000,-4216000,-214000,12000,38000,-9000,-48000,-3000,-1000,17000,-4000,-160000,16000,8000,-19000,-9000,-1000,12000,-2000,-10000,6000,7000,-15000,5000,1000,-7000,6000
CashflowNetCashflow_yy,,,,,99.10,-77.61,-63.94,155.28,-5028.57,156.72,-1.03,265.45,-449.86,20072.59,-14834.38,-386.02,16.51,-99.89,113.61,1.51,-123.27,0.35,,,108.48,99.79,77.57,-125.00,-102.63,288.89,-300.00,-1041.18,,,,,-106.25,50.00,89.47,-11.11,700.00,-41.67,-650.00,150.00,-83.33,-200.00,140.00
CashflowNetCashflow_sy,,,,,-35.43,-8.34,-12.37,-28.56,-232.51,-53.38,-1.03,10.61,-99.05,81.03,-138.42,-9.80,1.66,-55.56,141.31,50.85,-60.85,15.18,,,-88.18,57.41,37.10,-22.57,-30.39,-26.46,-3.00,-42.16,,,,,45.57,-26.62,7.02,41.39,-52.58,-35.22,30.19,56.84,-11.26,6.54,10170.00
CashflowNetCashflow_qq,,82.75,300.75,-40.15,-104.35,-3300.00,140.76,323.71,-187.35,137.60,-28.89,1464.58,-231.42,1479.58,-151.94,69.63,61.64,101.82,6316.67,-319.79,,-841.07,94.92,105.61,216.67,-123.68,-433.33,93.75,66.67,1800.00,,-3900.00,,-50.00,-337.50,52.63,88.89,1300.00,-116.67,-400.00,160.00,16.67,-314.29,133.33,-80.00,-800.00,185.71
CashflowNetCashflow_sq,,144.22,-100.00,150.02,-115.18,106.30,-31.57,319.78,-114.08,85.74,56.96,197.12,-184.12,136.51,-146.09,170.63,-197.73,107.71,97.52,130.57,,181.83,-100.00,105.61,-75.67,165.57,-144.07,90.42,42.34,126.45,,105.75,,132.66,-126.03,285.50,-143.65,117.92,-74.16,210.25,-169.75,107.20,-43.89,301.02,-195.24,124.03,1356.39
