,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets_sy,,,,,45.50,18.76,,17.31,26.23,36.16,,24.00,-3.12,0.20,,15.06,-18.32,-33.44,,-15.04,8.21,52.10,,-2.80,10.68,-1.30,,1.52,-1.22,-1.75,18.58,13.30,12.22,2.30,4.16,12.31,1.15,3.24,-3.44,26.70,29.94,16.72,13.71,22.95,10.95,12.70,9.37,23.62,3.52,21.60
BalanceOtherCurrentAssets_qq,,227.54,-100.00,,21.48,-12.50,-100.00,,4.34,-8.18,-100.00,,-31.24,6.67,-100.00,,-68.95,108.54,-100.00,,-2.91,-49.34,-100.00,,-17.42,111.66,-58.90,30.56,-22.22,74.48,78.31,-60.88,47.49,-18.04,34.84,-34.91,81.67,-4.37,13.61,-31.58,57.85,28.33,7.38,-23.09,8.37,4.42,53.58,-62.59,9.78,-15.77
BalanceOtherCurrentAssets_sq,,-17.74,-100.00,,50.60,-12.66,-100.00,,33.69,1.87,-100.00,,-1.65,2.49,-100.00,,20.14,-16.77,-100.00,,34.33,-4.48,-100.00,,58.93,-5.02,-12.36,-7.26,21.32,-8.42,-1.58,-15.79,16.56,-14.29,10.49,-19.50,15.71,-4.37,2.53,-4.90,44.64,-3.83,1.36,-14.71,37.97,-2.72,11.40,1.71,12.22,-1.56
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,0,,0,2515000,2515000,2515000,2515000,2515000,,,,,,,,,,,,,,,2996000,2996000,83733000,85021000,58814000
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,1863.08
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.00,-50.00,-50.00,,,,,,,,,,,,,,,1863.08
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,2694.83,1.54,-30.82
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.00,,,,,,,,,,,,,,,,1347.41,0.77,-30.82
BalanceTotalAssets,63162000,62332000,,130988000,152788000,152121000,,168596000,184869000,175918000,,170103000,176379000,155889000,,139481000,136509000,134799000,,136626000,134042000,139717000,,142201000,147510000,156176000,166684000,160848000,166176000,167217000,172244000,185670000,193653000,200555000,211502000,213788000,231321000,223888000,223914000,221290000,231746000,243543000,250116000,251674000,254540000,253345000,271552000,254238000,259121000,211005000
BalanceTotalAssets_yy,,,,,141.90,144.05,,28.71,21.00,15.64,,0.89,-4.59,-11.39,,-18.00,-22.60,-13.53,,-2.05,-1.81,3.65,,4.08,10.05,11.78,,13.11,12.65,7.07,3.34,15.43,16.53,19.94,22.79,15.14,19.45,11.63,5.87,3.51,0.18,8.78,11.70,13.73,9.84,4.02,8.57,1.02,1.80,-16.71
BalanceTotalAssets_sy,,,,,87.48,39.37,,30.51,34.32,47.01,,23.93,26.46,-5.05,,-4.53,-2.55,-2.84,,3.28,7.92,3.31,,17.27,13.10,9.25,,-0.08,-1.21,2.32,1.82,2.82,1.80,4.32,12.45,11.20,16.44,11.88,8.28,10.28,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42,5.85
BalanceTotalAssets_qq,,-1.31,-100.00,,16.64,-0.44,-100.00,,9.65,-4.84,-100.00,,3.69,-11.62,-100.00,,-2.13,-1.25,-100.00,,-1.89,4.23,-100.00,,3.73,5.87,6.73,-3.50,3.31,0.63,3.01,7.79,4.30,3.56,5.46,1.08,8.20,-3.21,0.01,-1.17,4.73,5.09,2.70,0.62,1.14,-0.47,7.19,-6.38,1.92,-18.57
BalanceTotalAssets_sq,,0.91,-100.00,,3.96,2.40,-100.00,,5.69,8.12,-100.00,,-0.86,-7.89,-100.00,,-2.89,-0.18,-100.00,,0.27,1.56,-100.00,,-1.81,-0.43,3.51,-1.46,3.31,-0.58,3.30,3.98,1.05,3.12,2.43,1.58,0.83,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.64,0.74
BalanceCapital,11677000,12722000,,66801000,70555000,69973000,,74445000,77704000,71042000,,59933000,53442000,47009000,,54120000,54349000,52510000,,60570000,60996000,55038000,,51683000,52036000,50370000,66743000,67715000,66071000,67246000,67634000,69361000,68951000,78070000,78295000,74108000,73689000,76383000,76122000,75732000,75202000,78861000,75703000,81333000,79527000,84023000,80517000,63070000,51301000,11435000
BalanceCapital_yy,,,,,504.22,450.02,,11.44,10.13,1.53,,-19.49,-31.22,-33.83,,-9.70,1.70,11.70,,11.92,12.23,4.81,,-14.67,-14.69,-8.48,,31.02,26.97,33.50,1.33,2.43,4.36,16.10,15.76,6.84,6.87,-2.16,-2.78,2.19,2.05,3.24,-0.55,7.40,5.75,6.55,6.36,-22.45,-35.49,-86.39
BalanceCapital_sy,,,,,185.12,65.78,,22.38,20.37,15.76,,4.36,1.77,-19.22,,1.09,3.63,6.78,,7.79,12.23,15.69,,8.36,10.20,0.35,,1.42,1.13,2.80,-2.20,6.30,5.10,13.79,12.92,8.17,8.07,7.74,13.20,12.62,13.05,6.61,8.22,9.12,8.86,6.90,6.96,7.62,1.94,4.28
BalanceCapital_qq,,8.95,-100.00,,5.62,-0.82,-100.00,,4.38,-8.57,-100.00,,-10.83,-12.04,-100.00,,0.42,-3.38,-100.00,,0.70,-9.77,-100.00,,0.68,-3.20,32.51,1.46,-2.43,1.78,0.58,2.55,-0.59,13.23,0.29,-5.35,-0.57,3.66,-0.34,-0.51,-0.70,4.87,-4.00,7.44,-2.22,5.65,-4.17,-21.67,-18.66,-77.71
BalanceCapital_sq,,-3.75,-100.00,,5.62,1.64,-100.00,,3.09,1.25,-100.00,,-2.06,-2.56,-100.00,,0.36,-1.20,-100.00,,0.70,0.89,-100.00,,-0.44,-0.82,0.08,1.35,-1.43,1.02,2.97,3.47,0.42,1.93,3.75,1.99,0.31,1.65,1.66,2.70,1.14,0.65,2.78,5.12,-1.23,1.42,2.47,4.45,-1.74,1.57
BalanceShareCapital,9631000,9631000,,13620000,13620000,13620000,,13620000,13620000,13620000,,13620000,13620000,13620000,,31837000,31837000,31837000,,31837000,31837000,31837000,,31837000,31837000,31837000,47755000,47755000,47755000,47755000,47755000,47755000,47755000,50143000,50143000,50143000,50143000,50143000,50143000,50143000,50143000,50143000,50143000,50333000,50333000,50333000,50333000,50333000,50333000,50333000
BalanceShareCapital_yy,,,,,41.42,41.42,,,,,,,,,,133.75,133.75,133.75,,,,,,,,,,50.00,50.00,50.00,,,,5.00,5.00,5.00,5.00,,,,,,,0.38,0.38,0.38,0.38,,,
BalanceShareCapital_sy,,,,,23.68,22.95,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,50.00,,,,,,,5.00,,,,,,,,,,0.38,,,,,,
BalanceShareCapital_sq,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,12422000,13681000,,57655000,63601000,62393000,,62497000,61096000,70281000,,69915000,72146000,67757000,,75003000,78007000,44347000,,44487000,44473000,50791000,,50638000,50674000,53709000,53214000,53156000,48071000,51647000,51723000,51832000,51237000,55629000,55596000,55646000,56093000,55926000,55864000,55460000,55470000,55167000,55421000,55006000,55338000,57660000,57472000,57869000,57771000,57296000
BalanceReserve_yy,,,,,412.00,356.06,,8.40,-3.94,12.64,,11.87,18.09,-3.59,,7.28,8.12,-34.55,,-40.69,-42.99,14.53,,13.83,13.94,5.75,,4.97,-5.14,-3.84,-2.80,-2.49,6.59,7.71,7.49,7.36,9.48,0.53,0.48,-0.33,-1.11,-1.36,-0.79,-0.82,-0.24,4.52,3.70,5.20,4.40,-0.63
BalanceReserve_sy,,,,,67.97,10.65,,10.94,11.21,18.97,,13.32,12.77,-10.13,,4.46,1.45,-0.19,,0.36,0.44,6.68,,13.83,11.34,4.88,,1.66,1.84,0.87,0.86,1.44,1.65,,0.84,1.50,1.14,4.02,4.63,8.03,7.99,11.43,10.60,12.16,10.95,8.79,7.12,6.66,5.91,3.36
BalanceReserve_qq,,10.14,-100.00,,10.31,-1.90,-100.00,,-2.24,15.03,-100.00,,3.19,-6.08,-100.00,,4.01,-43.15,-100.00,,-0.03,14.21,-100.00,,0.07,5.99,-0.92,-0.11,-9.57,7.44,0.15,0.21,-1.15,8.57,-0.06,0.09,0.80,-0.30,-0.11,-0.72,0.02,-0.55,0.46,-0.75,0.60,4.20,-0.33,0.69,-0.17,-0.82
BalanceReserve_sq,,2.89,-100.00,,1.26,1.64,-100.00,,,15.74,-100.00,,0.01,-4.93,-100.00,,,,-100.00,,,7.69,-100.00,,,1.88,,,,1.36,,,,0.44,,0.01,,2.78,,,,4.21,,0.06,,4.20,,,,3.26
BalanceNonshareCapital,726000,844000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,-32.92,-28.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,16.25,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,10078000,930000,,20394000,20525000,19073000,,17507000,17575000,16301000,,31357000,32699000,31610000,,27353000,25290000,26379000,,26534000,25773000,25811000,,22534000,20592000,19507000,18755000,18299000,17510000,28949000,30417000,43422000,44734000,45223000,46985000,26869000,29093000,53437000,52113000,50260000,47652000,45749000,45958000,43676000,40365000,37953000,39544000,28875000,26847000,26332000
BalanceNoncurrentLiabilities_yy,,,,,103.66,1950.86,,-14.16,-14.37,-14.53,,79.11,86.05,93.91,,-12.77,-22.66,-16.55,,-2.99,1.91,-2.15,,-15.07,-20.10,-24.42,,-18.79,-14.97,48.40,62.18,137.29,155.48,56.22,54.47,-38.12,-34.96,18.16,10.91,87.06,63.79,-14.39,-11.81,-13.10,-15.29,-17.04,-13.96,-33.89,-33.49,-30.62
BalanceNoncurrentLiabilities_sy,,,,,1.06,46.04,,-9.82,-9.86,88.80,,58.86,77.29,5.37,,2.69,-22.66,12.19,,-2.99,7.73,-2.15,,-6.48,-8.58,-5.78,,-13.01,-1.33,-7.28,5.82,1.46,2.57,8.26,-7.10,-2.17,-7.51,2.77,9.96,20.10,37.57,3.31,-3.86,1.87,-2.47,-4.68,-2.92,-5.26,-4.97,0.48
BalanceNoncurrentLiabilities_qq,,-90.77,-100.00,,0.64,-7.07,-100.00,,0.39,-7.25,-100.00,,4.28,-3.33,-100.00,,-7.54,4.31,-100.00,,-2.87,0.15,-100.00,,-8.62,-5.27,-3.86,-2.43,-4.31,65.33,5.07,42.76,3.02,1.09,3.90,-42.81,8.28,83.68,-2.48,-3.56,-5.19,-3.99,0.46,-4.97,-7.58,-5.98,4.19,-26.98,-7.02,-1.92
BalanceNoncurrentLiabilities_sq,,-13.09,-100.00,,-3.17,-3.36,-100.00,,-0.19,24.46,-100.00,,1.53,-16.98,-100.00,,-7.17,1.58,-100.00,,-0.32,-1.25,-100.00,,-0.70,-3.67,-3.45,-6.23,1.62,-2.01,0.68,-7.01,-0.54,0.54,0.02,-4.22,-1.60,-1.82,-0.06,-3.02,-0.56,-0.23,0.58,-4.63,,-4.13,-0.98,-1.24,-2.14,-1.50
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,9994000,531000,,12973000,13059000,11617000,,10062000,10116000,8730000,,23462000,24853000,23643000,,19454000,17956000,19106000,,19094000,18369000,18571000,,15261000,13345000,12372000,11614000,10732000,9951000,21303000,22761000,35803000,36897000,37357000,38742000,14915000,14977000,38523000,36850000,35078000,33405000,31733000,32480000,31167000,28541000,26571000,25259000,23158000,21254000,20963000
BalanceNoncurrentBorrowings_yy,,,,,30.67,2087.76,,-22.44,-22.54,-24.85,,133.17,145.68,170.82,,-17.08,-27.75,-19.19,,-1.85,2.30,-2.80,,-20.07,-27.35,-33.38,,-29.68,-25.43,72.19,95.98,233.61,270.79,75.36,70.21,-58.34,-59.41,3.12,-4.88,135.19,123.04,-17.63,-11.86,-11.15,-14.56,-16.27,-22.23,-25.70,-25.53,-21.11
BalanceNoncurrentBorrowings_sy,,,,,,1043.88,,-13.47,-13.77,29.46,,74.70,108.49,-67.93,,4.02,-37.92,3.70,,-19.01,-17.32,-39.04,,-28.31,-27.35,-7.76,,-34.21,-23.67,-36.22,-6.17,13.84,6.32,25.60,0.56,-22.80,-16.88,-12.82,-11.04,3.76,37.62,-34.22,-30.23,-4.69,-5.60,-7.19,-15.04,-25.70,-14.02,-17.06
BalanceNoncurrentBorrowings_qq,,-94.69,-100.00,,0.66,-11.04,-100.00,,0.54,-13.70,-100.00,,5.93,-4.87,-100.00,,-7.70,6.40,-100.00,,-3.80,1.10,-100.00,,-12.55,-7.29,-6.13,-7.59,-7.28,114.08,6.84,57.30,3.06,1.25,3.71,-61.50,0.42,157.21,-4.34,-4.81,-4.77,-5.01,2.35,-4.04,-8.43,-6.90,-4.94,-8.32,-8.22,-1.37
BalanceNoncurrentBorrowings_sq,,-14.81,-100.00,,-2.23,-8.42,-100.00,,-6.67,34.94,-100.00,,-0.21,-39.67,-100.00,,-7.70,-2.25,-100.00,,-6.40,-10.88,-100.00,,-4.26,-7.43,-8.16,-14.43,-2.94,-13.24,-2.98,-10.56,-0.29,0.23,-2.04,-10.93,-1.33,-1.83,-1.93,-5.51,-2.86,-7.03,-1.90,-2.44,-0.52,-7.11,-5.93,-7.30,-4.51,-8.20
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4435000,6687000,7346000,7728000,7337000,6354000,5924000,5340000,4063000,3378000,2896000,5609000,3702000,3314000,2990000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.43,-4.98,-19.36,-30.90,-44.62,-46.84,-51.11,5.04,-8.89,-1.89,3.25
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.22,-4.98,-5.92,-20.34,-24.40,-12.30,-11.21,5.03,-5.72,-7.81,-6.32
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.78,9.85,5.20,-5.06,-13.40,-6.77,-9.86,-23.91,-16.86,-14.27,93.68,-34.00,-10.48,-9.78
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.42,-0.47,-1.57,2.25,-5.94,2.49,-6.92,-5.85,-5.36,0.73,-3.48,-0.97,-10.48,-18.51
BalanceNoncurrentOtherLiabilities,84000,399000,,7421000,7466000,7456000,,7445000,7459000,7571000,,7895000,7846000,7967000,,7899000,7334000,7273000,,7440000,7404000,7240000,,7273000,7247000,7135000,7141000,7567000,7559000,7646000,7656000,7619000,7837000,7866000,8243000,7519000,7429000,7568000,7535000,7845000,7893000,8092000,8138000,8446000,8446000,8486000,8676000,2015000,2279000,2379000
BalanceNoncurrentOtherLiabilities_yy,,,,,8788.10,1768.67,,0.32,-0.09,1.54,,6.04,5.19,5.23,,0.05,-6.53,-8.71,,-5.81,0.95,-0.45,,-2.24,-2.12,-1.45,,4.04,4.31,7.16,7.21,0.69,3.68,2.88,7.67,-1.31,-5.21,-3.79,-8.59,4.34,6.25,6.92,8.00,7.66,7.01,4.87,6.61,-76.14,-73.02,-71.97
BalanceNoncurrentOtherLiabilities_sy,,,,,11.46,18.48,,-4.91,-0.09,19.80,,10.79,15.43,5.23,,0.05,-9.85,-8.71,,4.22,10.79,-0.45,,-2.37,-2.12,1.97,,4.04,1.74,-0.68,-2.76,-0.78,,-4.26,4.02,4.18,0.29,6.17,3.67,4.02,7.83,9.31,7.78,9.07,14.50,2.34,1.53,-4.67,-10.86,-5.53
BalanceNoncurrentOtherLiabilities_qq,,375.00,-100.00,,0.61,-0.13,-100.00,,0.19,1.50,-100.00,,-0.62,1.54,-100.00,,-7.15,-0.83,-100.00,,-0.48,-2.22,-100.00,,-0.36,-1.55,0.08,5.97,-0.11,1.15,0.13,-0.48,2.86,0.37,4.79,-8.78,-1.20,1.87,-0.44,4.11,0.61,2.52,0.57,3.78,,0.47,2.24,-76.78,13.10,4.39
BalanceNoncurrentOtherLiabilities_sq,,-6.10,-100.00,,-6.01,-1.40,-100.00,,-0.44,3.35,-100.00,,3.35,-1.92,-100.00,,-0.85,0.55,-100.00,,-0.50,0.06,-100.00,,-0.36,0.64,0.42,-0.84,-1.02,1.75,-0.90,-0.76,,2.10,1.40,4.71,0.10,1.46,2.49,-1.09,0.36,5.97,2.56,2.82,,-1.27,-1.09,-1.51,-3.00,3.90
BalanceCurrentLiabilities,40681000,47836000,,43793000,61708000,63075000,,76644000,89590000,88575000,,78813000,90238000,77270000,,58008000,56870000,55910000,,49522000,47273000,58868000,,67984000,74882000,86299000,81186000,74834000,82595000,71022000,74193000,72887000,79968000,77262000,86222000,112811000,128539000,94068000,95679000,95298000,108892000,118933000,128455000,126665000,134648000,131369000,151491000,106483000,118460000,114424000
BalanceCurrentLiabilities_yy,,,,,51.69,31.86,,75.01,45.18,40.43,,2.83,0.72,-12.76,,-26.40,-36.98,-27.64,,-14.63,-16.88,5.29,,37.28,58.40,46.60,,10.08,10.30,-17.70,-8.61,-2.60,-3.18,8.79,16.21,54.78,60.74,21.75,10.97,-15.52,-15.28,26.43,34.26,32.91,23.65,10.46,17.93,-15.93,-12.02,-12.90
BalanceCurrentLiabilities_sy,,,,,51.08,31.86,,29.04,59.94,41.06,,50.34,33.01,-4.07,,6.97,11.34,-7.34,,-4.77,5.31,0.19,,15.94,13.04,12.03,,7.17,10.13,11.88,1.17,-2.26,1.20,0.78,25.23,23.44,22.48,16.38,0.70,-3.49,-2.27,12.29,19.37,14.52,13.81,8.53,6.49,14.70,17.58,12.72
BalanceCurrentLiabilities_qq,,17.59,-100.00,,40.91,2.22,-100.00,,16.89,-1.13,-100.00,,14.50,-14.37,-100.00,,-1.96,-1.69,-100.00,,-4.54,24.53,-100.00,,10.15,15.25,-5.92,-7.82,10.37,-14.01,4.46,-1.76,9.72,-3.38,11.60,30.84,13.94,-26.82,1.71,-0.40,14.26,9.22,8.01,-1.39,6.30,-2.44,15.32,-29.71,11.25,-3.41
BalanceCurrentLiabilities_sq,,0.56,-100.00,,0.94,-2.79,-100.00,,7.37,-1.25,-100.00,,3.52,-0.18,-100.00,,-4.92,-0.13,-100.00,,1.65,-1.68,-100.00,,-4.02,1.12,1.97,1.20,-1.59,2.67,-2.73,0.22,3.86,10.28,1.36,6.70,2.37,-0.96,-2.37,-0.40,4.82,8.09,3.42,0.63,-1.27,3.33,4.29,2.93,2.03,-0.86
BalanceCurrentTradePayablesv,18893000,17678000,,17319000,26693000,27039000,,17640000,28985000,28220000,,27751000,37774000,26924000,,16910000,17963000,16942000,,18707000,15587000,26444000,,32573000,36958000,48859000,52054000,44686000,51592000,46677000,48550000,49596000,51620000,58106000,56523000,64147000,71408000,57272000,49815000,61452000,49625000,55785000,61736000,76979000,71750000,65684000,82542000,59077000,58841000,61754000
BalanceCurrentTradePayablesv_yy,,,,,41.29,52.95,,1.85,8.59,4.37,,57.32,30.32,-4.59,,-39.07,-52.45,-37.07,,10.63,-13.23,56.09,,74.12,137.11,84.76,,37.19,39.60,-4.47,-6.73,10.99,0.05,24.49,16.42,29.34,38.33,-1.44,-11.87,-4.20,-30.50,-2.60,23.93,25.27,44.58,17.74,33.70,-23.26,-17.99,-5.98
BalanceCurrentTradePayablesv_sy,,,,,55.02,52.95,,41.54,48.61,25.01,,51.39,35.07,11.52,,11.04,20.01,17.34,,6.09,3.28,-7.35,,28.38,27.35,18.50,,6.25,6.67,1.22,-6.73,2.76,0.05,6.66,9.42,13.14,15.53,5.86,5.19,5.96,-5.99,8.51,7.38,18.24,30.21,16.01,19.06,19.05,9.20,12.22
BalanceCurrentTradePayablesv_qq,,-6.43,-100.00,,54.13,1.30,-100.00,,64.31,-2.64,-100.00,,36.12,-28.72,-100.00,,6.23,-5.68,-100.00,,-16.68,69.65,-100.00,,13.46,32.20,6.54,-14.15,15.45,-9.53,4.01,2.15,4.08,12.56,-2.72,13.49,11.32,-19.80,-13.02,23.36,-19.25,12.41,10.67,24.69,-6.79,-8.45,25.67,-28.43,-0.40,4.95
BalanceCurrentTradePayablesv_sq,,-5.41,-100.00,,18.41,4.69,-100.00,,15.11,8.13,-100.00,,2.15,-0.92,-100.00,,-3.24,,-100.00,,-4.14,1.84,-100.00,,-2.92,-12.43,6.98,-11.24,-1.52,-9.11,2.32,5.25,1.32,12.56,,7.70,-3.59,9.88,-2.82,-2.51,-7.24,8.35,7.41,15.59,-0.03,3.82,11.22,6.17,-4.10,6.34
BalanceCurrentBorrowings,16975000,25763000,,20656000,26785000,29370000,,49772000,52019000,52058000,,42460000,43593000,41440000,,31831000,29734000,30067000,,25974000,22524000,28657000,,32198000,35244000,34848000,27257000,27582000,28964000,21782000,24552000,20073000,25606000,16746000,28092000,45808000,55083000,35544000,44626000,26993000,53158000,57056000,60599000,45699000,60586000,64253000,67335000,44429000,53083000,51617000
BalanceCurrentBorrowings_yy,,,,,57.79,14.00,,140.96,94.21,77.25,,-14.69,-16.20,-20.40,,-25.03,-31.79,-27.44,,-18.40,-24.25,-4.69,,23.96,56.47,21.60,,-14.34,-17.82,-37.49,-9.92,-27.22,-11.59,-23.12,14.42,128.21,115.12,112.25,58.86,-41.07,-3.49,60.52,35.79,69.30,13.97,12.61,11.12,-2.78,-12.38,-19.67
BalanceCurrentBorrowings_sy,,,,,34.57,-27.43,,-0.99,63.17,92.74,,285.71,26.69,6.61,,-57.77,-31.11,-8.62,,12.58,16.09,7.56,,8.60,7.69,52.62,,3.57,-22.66,15.85,-6.79,-16.66,33.82,-9.34,27.61,32.70,25.07,10.15,23.28,11.06,0.30,12.26,19.49,8.74,7.38,-0.91,-9.01,5.84,18.61,14.56
BalanceCurrentBorrowings_qq,,51.77,-100.00,,29.67,9.65,-100.00,,4.51,0.07,-100.00,,2.67,-4.94,-100.00,,-6.59,1.12,-100.00,,-13.28,27.23,-100.00,,9.46,-1.12,-21.78,1.19,5.01,-24.80,12.72,-18.24,27.56,-34.60,67.75,63.06,20.25,-35.47,25.55,-39.51,96.93,7.33,6.21,-24.59,32.58,6.05,4.80,-34.02,19.48,-2.76
BalanceCurrentBorrowings_sq,,2.94,-100.00,,-5.29,-9.96,-100.00,,17.73,7.26,-100.00,,2.04,-2.33,-100.00,,-2.86,-0.52,-100.00,,-7.10,-0.13,-100.00,,-0.54,-9.00,2.48,0.02,3.69,-7.32,-5.94,-10.89,7.62,-8.14,-3.11,11.94,27.02,-3.43,-5.68,-5.62,26.72,-3.03,3.38,-37.45,25.12,-6.69,-2.34,-9.93,25.61,-1.79
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,4813000,4395000,,5818000,8224000,6666000,,9223000,8577000,8296000,,8591000,8862000,8897000,,9158000,9163000,8892000,,4841000,9153000,3767000,,3213000,2680000,2592000,1875000,2566000,2039000,2563000,1091000,3218000,2742000,2410000,1607000,2856000,2048000,1252000,1238000,6853000,6109000,6092000,6120000,3987000,2312000,1432000,1614000,58787000,69049000,59867000
