,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CashflowAmortization,1159000,1217000,1179000,1181000,1265000,0,2353000,1127000,1165000,1125000,1121000,1082000,1056000,1082000,1040000,1004000,1014000,1007000,999000,949000,931000,941000,959000,915000,886000,924000,918000,900000,900000,850000,845000
CashflowAmortization_yy,,,,,9.15,-100.00,99.58,-4.57,-7.91,,-52.36,-3.99,-9.36,-3.82,-7.23,-7.21,-3.98,-6.93,-3.94,-5.48,-8.19,-6.55,-4.00,-3.58,-4.83,-1.81,-4.28,-1.64,1.58,-8.01,-7.95
CashflowAmortization_sy,,,,,4.52,4.68,2.23,-4.15,-6.56,,2.17,-1.26,7.24,6.98,10.68,11.49,-1.70,5.15,7.73,10.14,20.80,16.24,6.72,12.73,11.62,15.26,13.84,7.81,6.82,4.66,8.74
CashflowAmortization_qq,,5.00,-3.12,0.17,7.11,-100.00,,-52.10,3.37,-3.43,-0.36,-3.48,-2.40,2.46,-3.88,-3.46,1.00,-0.69,-0.79,-5.01,-1.90,1.07,1.91,-4.59,-3.17,4.29,-0.65,-1.96,,-5.56,-0.59
CashflowAmortization_sq,,0.89,0.19,0.08,4.31,-3.28,,-0.97,-0.08,-3.88,0.46,-0.41,3.63,1.14,3.99,-0.07,0.12,1.20,6.00,1.03,10.52,-0.68,1.54,2.68,5.52,-1.24,-0.44,-0.20,,-0.38,5.14
CashflowInvestingCashflow,-25525000,-4801000,-323000,-2766000,-679000,-780000,-901000,-936000,-211000,-689000,-77000,-309000,-1538000,-918000,-958000,-1468000,-275000,-1505000,111000,-868000,-897000,-766000,-23000,-784000,-1193000,-151000,-148000,-1194000,-74000,-706000,-560000
CashflowInvestingCashflow_yy,,,,,97.34,83.75,-178.95,66.16,68.92,11.67,91.45,66.99,-628.91,-33.24,-1144.16,-375.08,82.12,-63.94,111.59,40.87,-226.18,49.10,-120.72,9.68,-33.00,80.29,-543.48,-52.30,93.80,-367.55,-278.38
CashflowInvestingCashflow_sy,,,,,-143.45,39.55,5.83,-0.16,62.44,2.82,-49.91,-9.92,-92.91,-30.01,-66.45,-3.50,-9.52,2.42,41.62,-21.95,-89.57,-57.72,6.82,-18.68,-19.66,-18.40,-26.15,-43.31,-34.42,-21.72,-52.34
CashflowInvestingCashflow_qq,,81.19,93.27,-756.35,75.45,-14.87,-15.51,-3.88,77.46,-226.54,88.82,-301.30,-397.73,40.31,-4.36,-53.24,81.27,-447.27,107.38,-881.98,-3.34,14.60,97.00,-3308.70,-52.17,87.34,1.99,-706.76,93.80,-854.05,20.68
CashflowInvestingCashflow_sq,,3.53,-0.17,-89.20,-19.14,59.04,50.54,-100.00,32.41,-86.84,-16.79,-79.71,-34.65,20.88,-32.63,0.49,5.92,20.31,5.04,-41.48,-47.13,39.78,7.75,-33.26,-25.25,44.76,-5.52,-24.91,-10.81,28.08,-35.39
CashflowCapex,1284000,1631000,586000,928000,711000,805000,927000,950000,373000,784000,146000,510000,1569000,1001000,1122000,1551000,338000,1535000,169000,609000,911000,770000,384000,808000,1203000,207000,152000,1210000,318000,717000,568000
CashflowCapex_yy,,,,,-44.63,-50.64,58.19,2.37,-47.54,-2.61,-84.25,-46.32,320.64,27.68,668.49,204.12,-78.46,53.35,-84.94,-60.74,169.53,-49.84,127.22,32.68,32.05,-73.12,-60.42,49.75,-73.57,246.38,273.68
CashflowCapex_sy,,,,,60.69,-16.47,-24.14,-25.52,-54.34,-29.37,2.88,-2.86,225.01,49.32,65.09,13.56,-23.48,9.77,-20.60,1.10,105.50,19.68,5.89,23.11,-18.34,0.64,5.40,-1.40,22.32,-5.59,79.69
CashflowCapex_qq,,27.02,-64.07,58.36,-23.38,13.22,15.16,2.48,-60.74,110.19,-81.38,249.32,207.65,-36.20,12.09,38.24,-78.21,354.14,-88.99,260.36,49.59,-15.48,-50.13,110.42,48.89,-82.79,-26.57,696.05,-73.72,125.47,-20.78
CashflowCapex_sq,,-55.12,20.84,27.22,20.02,-51.96,-8.38,2.48,-50.17,0.26,-2.27,45.60,54.67,-36.20,40.49,-3.48,20.82,-13.76,24.54,-4.43,53.79,-24.71,-6.90,5.38,17.31,-40.84,-7.40,20.30,9.67,-21.70,34.17
CashflowFinancingCashflow,725000,1947000,-39000,-72000,-43000,-19548000,-47000,-54000,-30000,-38000,-35000,-6352000,-29000,-20000,-48000,-1191000,-62000,-43000,-24000,-12000,-71000,-36000,-37000,-35000,-29000,-30000,-29000,-27000,-14000,-9000,-21000
CashflowFinancingCashflow_yy,,,,,-105.93,-1104.01,-20.51,25.00,30.23,99.81,25.53,-11662.96,3.33,47.37,-37.14,81.25,-113.79,-115.00,50.00,98.99,-14.52,16.28,-54.17,-191.67,59.15,16.67,21.62,22.86,51.72,70.00,27.59
CashflowFinancingCashflow_sy,,,,,-6.78,54.68,-19.80,25.00,-43.82,61.71,24.36,22.14,3.33,63.36,-5.62,19.74,7.15,-28.60,-4.55,69.38,33.20,49.17,-67.62,-31.31,-4.05,-11.59,-31.49,21.92,0.48,-32.65,27.59
CashflowFinancingCashflow_qq,,168.55,-102.00,-84.62,40.28,-45360.47,99.76,-14.89,44.44,-26.67,7.89,-18048.57,99.54,31.03,-140.00,-2381.25,94.79,30.65,44.19,50.00,-491.67,49.30,-2.78,5.41,17.14,-3.45,3.33,6.90,48.15,35.71,-133.33
CashflowFinancingCashflow_sq,,88.93,-17.44,-28.50,0.44,92.72,-52.14,51.82,-82.70,124.42,-134.15,61.55,-41.31,100.00,-125.77,55.92,18.57,82.06,-95.64,49.78,-130.42,129.87,-151.07,71.29,-38.70,88.58,-106.09,65.87,-68.88,110.78,-142.80
CashflowShareCapitalCash,0,1990000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,0,0,0,0,19500000,0,0,0,,,6300000,0,,,1200000,0,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,-100.00,,,,,,-80.95,,,,-100.00,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,-100.00,,,,,,-43.42,,,,-65.88,,,,,,,,,,,
CashflowDividend_qq,,,,,,,-100.00,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,-100.00,,,,,,-99.82,,,,-100.00,,,,,,,,,,,,,,
CashflowNetCashflow,-13974000,-9706000,8728000,6053000,13320000,-19476000,-6352000,-717000,9796000,-4041000,6648000,-804000,4949000,-10139000,4037000,-5097000,6873000,-12444000,3376000,-703000,1532000,-5265000,3928000,-4314000,4206000,-5699000,3139000,-1023000,6606000,-7677000,6482000
CashflowNetCashflow_yy,,,,,195.32,-100.66,-172.78,-111.85,-26.46,79.25,204.66,-12.13,-49.48,-150.90,-39.27,-533.96,38.88,-22.73,-16.37,86.21,-77.71,57.69,16.35,-513.66,174.54,-8.24,-20.09,76.29,57.06,-34.71,106.50
CashflowNetCashflow_sy,,,,,57.41,37.10,-22.57,-30.39,-26.46,-19.18,175.08,-3.00,-42.16,-59.40,-72.77,-6.06,14.96,5.21,41.77,-2.70,23.25,45.57,-26.62,7.02,41.39,-52.58,-35.22,30.19,56.84,-11.26,6.54
CashflowNetCashflow_qq,,30.54,189.92,-30.65,120.06,-246.22,67.39,88.71,1466.25,-141.25,264.51,-112.09,715.55,-304.87,139.82,-226.26,234.84,-281.06,127.13,-120.82,317.92,-443.67,174.61,-209.83,197.50,-235.50,155.08,-132.59,745.75,-216.21,184.43
CashflowNetCashflow_sq,,-100.00,105.61,-75.67,165.57,-144.07,90.42,42.34,126.45,-141.25,150.94,-100.00,105.75,-213.26,99.75,-3.86,181.03,-189.31,132.66,-126.03,285.50,-143.65,117.92,-74.16,210.25,-169.75,107.20,-43.89,301.02,-195.24,124.03
