,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNonshareCapital_sy,,,,,,13.18,,22.13,43.44,13.93,81.54,151.03,91.06,3.51,3.54,-33.48,3.43,-19.72,-18.03,-17.26,-14.59,-3.88,-10.91,-9.26,-9.75,-7.38,-16.27,-14.38,-4.58,-6.23,-0.40,-0.04,1.36,-14.09,1.64,4.58,4.54,-1.45,-2.53,1.66
BalanceNonshareCapital_qq,,,-100.00,,-1.24,-5.77,-2.09,10.27,6.06,-9.63,1.06,1.39,-0.39,1.42,1.09,2.92,-1.98,2.29,2.32,0.57,0.04,0.17,2.13,-3.07,-8.31,1.46,1.77,-0.14,-0.59,1.22,3.69,1.50,-1.22,0.61,3.22,-4.02,-0.63,0.10,2.09,0.11
BalanceNonshareCapital_sq,,,-57.85,,0.50,23.13,-5.04,5.40,16.67,86.16,3.40,-0.88,-50.20,9.86,1.11,-1.62,-1.58,-15.82,-0.86,0.57,-1.31,-4.20,-7.28,-2.60,-4.02,0.77,-0.84,-3.26,-0.38,-0.59,3.54,0.20,-1.30,-2.44,1.22,-0.02,1.96,0.10,2.09,0.20
BalanceNoncurrentLiabilities,,222854000,,227270000,236213000,477779000,474579000,475713000,484847000,455887000,456562000,454125000,453749000,626566000,663080000,706270000,731167000,773108000,727629000,673305000,717893000,579631000,588430000,696869000,1126460000,1171281000,1192064000,1173664000,1168271000,1117284000,1127885000,1057727000,1063076000,760072000,696366000,653819000,593493000,512435000,517314000,533833000
BalanceNoncurrentLiabilities_yy,,,,,,114.39,,109.32,105.26,-4.58,-3.80,-4.54,-6.41,37.44,45.23,55.52,61.14,23.39,9.73,-4.67,-1.82,-25.03,-19.13,3.50,56.91,102.07,102.58,68.42,3.71,-4.61,-5.38,-9.88,-9.00,-31.97,-38.26,-38.19,-44.17,-32.58,-25.71,-18.35
BalanceNoncurrentLiabilities_sy,,,,,,61.61,,74.26,76.52,5.94,-4.53,-2.04,-1.23,15.65,30.98,46.84,61.14,37.16,10.57,-1.88,-5.32,-16.08,-8.68,-2.16,19.59,31.92,36.42,29.54,-14.96,-4.61,-8.67,-8.74,3.20,-8.54,-7.29,-21.34,-19.44,-32.58,-25.71,-18.35
BalanceNoncurrentLiabilities_qq,,,-100.00,,3.93,102.27,-0.67,0.24,1.92,-5.97,0.15,-0.53,-0.08,38.09,5.83,6.51,3.53,5.74,-5.88,-7.47,6.62,-19.26,1.52,18.43,61.65,3.98,1.77,-1.54,-0.46,-4.36,0.95,-6.22,0.51,-28.50,-8.38,-6.11,-9.23,-13.66,0.95,3.19
BalanceNoncurrentLiabilities_sq,,,-53.44,,3.36,57.78,8.75,0.84,-49.04,2.54,-3.08,0.10,-50.04,5.06,3.51,6.63,-2.21,2.81,0.70,-1.05,-4.40,-6.26,1.52,0.95,10.49,-10.31,1.77,-1.54,-0.46,-3.71,-2.14,-0.26,2.12,-9.22,-5.84,-6.36,-2.47,-13.66,-0.96,3.19
BalanceNoncurrentTradeLiabilities,,9622000,,8812000,8781000,7834000,7488000,6900000,6615000,5808000,6203000,4985000,5615000,5796000,4521000,4521000,21746000,16963000,17540000,17757000,17338000,17907000,17760000,17027000,18467000,18933000,18695000,15613000,14619000,15104000,15420000,38960000,40982000,43201000,43261000,38540000,38644000,43007000,40450000,42802000
BalanceNoncurrentTradeLiabilities_yy,,,,,,-18.58,,-21.70,-24.67,-25.86,-17.16,-27.75,-15.12,-0.21,-27.12,-9.31,287.28,192.67,287.97,292.77,-20.27,5.57,1.25,-4.11,6.51,5.73,5.26,-8.30,-20.84,-20.22,-17.52,149.54,180.33,186.02,180.55,-1.08,-5.70,-0.45,-6.50,11.06
BalanceNoncurrentTradeLiabilities_sy,,,,,,12.19,,-17.54,-7.18,31.72,145.21,118.49,105.37,9.13,1.84,-3.34,287.28,97.10,5.99,4.70,-8.01,-3.24,-1.14,-0.74,11.79,5.73,17.02,15.20,6.98,-15.64,-65.52,-24.60,-23.14,-40.93,69.26,-19.23,-12.05,-4.62,-4.80,1.96
BalanceNoncurrentTradeLiabilities_qq,,,-100.00,,-0.35,-10.78,-4.42,-7.85,-4.13,-12.20,6.80,-19.64,12.64,3.22,-22.00,,381.00,-21.99,3.40,1.24,-2.36,3.28,-0.82,-4.13,8.46,2.52,-1.26,-16.49,-6.37,3.32,2.09,152.66,5.19,5.41,0.14,-10.91,0.27,11.29,-5.95,5.81
BalanceNoncurrentTradeLiabilities_sq,,,-52.46,,-3.06,31.16,-25.24,-4.70,7.94,92.40,3.28,-9.84,5.10,3.22,-8.64,,-2.19,-10.00,1.84,-3.72,-4.16,-1.16,-0.82,-0.44,8.46,2.52,8.35,-5.40,-7.42,-6.20,-7.34,65.66,-4.81,-3.44,-4.46,-4.16,0.27,6.86,-4.67,2.07
BalanceNoncurrentBorrowings,,0,,,,250000000,250000000,244000000,241000000,200000000,200000000,190000000,185000000,341000000,386000000,431000000,426000000,421000000,371000000,281000000,151135000,,,,2995000,13222000,14765000,16932000,17531000,18267000,22279000,21520000,20761000,20002000,19243000,18484000,17725000,16966000,16207000,15448000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,-20.00,-20.00,-22.13,-23.24,70.50,93.00,126.84,130.27,23.46,-3.89,-34.80,-64.52,-100.00,-100.00,-100.00,-98.02,,,,485.34,38.16,50.89,27.10,18.42,9.50,-13.63,-14.11,-14.62,-15.18,-15.78,-16.43
BalanceNoncurrentBorrowings_sy,,,,,,,,,,-27.32,-20.00,-22.47,-14.41,11.72,93.00,155.98,130.27,48.48,2.72,-4.66,-10.54,-7.48,-3.92,-10.13,-4.05,,,,-40.47,29.75,-1.74,9.11,41.83,-24.40,6.50,-9.83,-18.76,-5.32,-15.78,-16.43
BalanceNoncurrentBorrowings_qq,,,,,,,,-2.40,-1.23,-17.01,,-5.00,-2.63,84.32,13.20,11.66,-1.16,-1.17,-11.88,-24.26,-46.22,-100.00,,,,341.47,11.67,14.68,3.54,4.20,21.96,-3.41,-3.53,-3.66,-3.79,-3.94,-4.11,-4.28,-4.47,-4.68
BalanceNoncurrentBorrowings_sq,,,,,,,,-2.40,-1.23,-6.34,,-1.52,-53.23,35.43,34.82,9.74,-2.58,-1.88,-0.60,-1.72,-4.94,-5.50,,,,-16.16,11.67,5.44,0.31,-8.18,-7.36,6.68,3.85,-17.62,-2.63,-13.20,-7.14,-4.28,-4.47,-4.68
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,0,,,150000000,200000000,200000000,300028000,700057000,700000000,700000000,700000000,700000000,700000000,700000000,600000000,600000000,300000000,225000000,150000000,75000000,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,366.70,250.00,250.00,133.31,-0.01,,,-14.29,-14.29,-57.14,-67.86,-75.00,-87.50,-100.00,-100.00,-100.00
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,366.70,250.00,250.00,133.31,-0.01,,,-14.29,-14.29,-57.14,-67.86,-75.00,-87.50,-74.08,-100.00,-100.00
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,33.33,,50.01,133.33,-0.01,,,,,,-14.29,,-50.00,-25.00,-33.33,-50.00,-100.00,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,33.33,,50.01,133.33,-0.01,,,,,,-14.29,,-50.00,-62.50,-33.33,-50.00,-100.00,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,213232000,,218458000,227432000,219945000,217091000,224813000,237232000,250079000,250359000,259140000,263134000,279770000,272559000,270749000,283421000,335145000,339089000,374548000,399420000,361724000,370670000,379814000,404941000,439126000,458604000,441119000,436121000,383913000,390186000,397247000,401333000,396869000,408862000,446795000,462124000,452462000,460657000,475583000
BalanceNoncurrentOtherLiabilities_yy,,,,,,3.15,,2.91,4.31,13.70,15.32,15.27,10.92,11.87,8.87,4.48,7.71,19.79,24.41,38.34,40.93,7.93,9.31,1.41,1.38,21.40,23.72,16.14,7.70,-12.57,-14.92,-9.95,-7.98,3.37,4.79,12.47,15.15,14.01,12.67,6.44
BalanceNoncurrentOtherLiabilities_sy,,,,,,5.13,,20.94,25.96,28.56,10.94,8.38,5.91,8.14,8.14,5.03,7.71,10.48,8.04,4.28,0.74,-4.61,-9.25,-4.26,1.38,21.40,23.72,6.17,3.41,-4.18,-9.36,-1.62,-1.31,-2.24,-1.18,-6.82,-2.55,-8.56,-6.81,1.20
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,4.11,-3.29,-1.30,3.56,5.52,5.42,0.11,3.51,1.54,6.32,-2.58,-0.66,4.68,18.25,1.18,10.46,6.64,-9.44,2.47,2.47,6.62,8.44,4.44,-3.81,-1.13,-11.97,1.63,1.81,1.03,-1.11,3.02,9.28,3.43,-2.09,1.81,3.24
BalanceNoncurrentOtherLiabilities_sq,,,-53.87,,3.68,4.14,11.76,3.00,-47.24,6.91,0.18,-0.20,-49.85,2.97,-2.98,0.22,-1.88,8.28,-0.56,1.79,-4.36,-5.48,0.25,0.94,6.62,8.44,,-3.81,-1.13,0.84,0.82,2.12,-2.06,-0.68,-0.26,-1.18,1.80,-5.58,1.81,3.24
BalanceCurrentLiabilities,,318828000,,616312000,509670000,253138000,347873000,348840000,327468000,403139000,399970000,448465000,414147000,307016000,359808000,511973000,380013000,415674000,411960000,712463000,892193000,808968000,843009000,906492000,662374000,669307000,629976000,625181000,581574000,404118000,388366000,409826000,402072000,747810000,493188000,584806000,662474000,744910000,635241000,656372000
BalanceCurrentLiabilities_yy,,,,,,-20.60,,-43.40,-35.75,59.26,14.98,28.56,26.47,-23.84,-10.04,14.16,-8.24,35.39,14.49,39.16,134.78,94.62,104.63,27.23,-25.76,-17.26,-25.27,-31.03,-12.20,-39.62,-38.35,-34.45,-30.86,85.05,26.99,42.70,64.77,-0.39,28.80,12.24
BalanceCurrentLiabilities_sy,,,,,,-7.20,,-37.33,-20.86,53.52,11.32,12.31,29.04,-5.36,1.67,22.51,-1.65,21.50,1.41,11.02,-4.52,20.78,5.75,-7.79,4.88,-0.95,17.85,5.36,5.87,11.62,13.46,3.91,-23.40,9.90,5.82,-3.94,4.38,-0.39,17.98,12.24
BalanceCurrentLiabilities_qq,,,-100.00,,-17.30,-50.33,37.42,0.28,-6.13,23.11,-0.79,12.12,-7.65,-25.87,17.20,42.29,-25.77,9.38,-0.89,72.94,25.23,-9.33,4.21,7.53,-26.93,1.05,-5.88,-0.76,-6.98,-30.51,-3.90,5.53,-1.89,85.99,-34.05,18.58,13.28,12.44,-14.72,3.33
BalanceCurrentLiabilities_sq,,,-51.41,,-24.76,-35.91,30.78,4.34,-53.64,23.24,-8.56,-0.62,-70.88,-0.74,15.66,30.34,-12.10,-9.24,-1.56,19.31,-9.30,1.88,-5.39,7.53,6.52,1.05,-4.55,10.15,1.24,-0.07,0.95,3.52,-10.10,7.73,-5.84,-0.54,-0.82,12.44,-1.53,3.33
BalanceCurrentTradePayablesv,,148003000,,241613000,189160000,163204000,248629000,243718000,215799000,240741000,238439000,239969000,258319000,234175000,245993000,251837000,279690000,309115000,262354000,285243000,346313000,277308000,347944000,268686000,305118000,453178000,372284000,317785000,324214000,269292000,259326000,296950000,292227000,315688000,279086000,273432000,318146000,315938000,282384000,308920000
BalanceCurrentTradePayablesv_yy,,,,,,10.27,,0.87,14.08,47.51,-4.10,-1.54,19.70,-2.73,3.17,4.95,8.27,32.00,6.65,13.26,23.82,-10.29,32.62,-5.80,-11.90,63.42,7.00,18.27,6.26,-40.58,-30.34,-6.56,-9.87,17.23,7.62,-7.92,8.87,0.08,1.18,12.98
BalanceCurrentTradePayablesv_sy,,,,,,-0.01,,-21.33,-6.00,37.04,5.51,2.21,15.30,11.16,12.50,14.57,8.27,-8.17,-1.66,-11.08,8.00,2.22,3.56,-12.02,-10.26,-4.86,7.03,18.27,0.91,0.34,-9.25,-0.96,-11.38,9.14,7.33,6.12,10.74,12.08,9.01,12.98
BalanceCurrentTradePayablesv_qq,,,-100.00,,-21.71,-13.72,52.34,-1.98,-11.46,11.56,-0.96,0.64,7.65,-9.35,5.05,2.38,11.06,10.52,-15.13,8.72,21.41,-19.93,25.47,-22.78,13.56,48.53,-17.85,-14.64,2.02,-16.94,-3.70,14.51,-1.59,8.03,-11.59,-2.03,16.35,-0.69,-10.62,9.40
BalanceCurrentTradePayablesv_sq,,,-54.68,,-30.14,-23.81,47.22,3.58,-59.80,12.38,-2.38,-7.70,-80.28,12.46,11.14,1.08,-13.85,-8.22,-8.52,15.04,3.23,-4.38,-11.41,6.95,13.56,6.28,-10.39,9.81,2.02,-3.60,-5.17,8.62,0.66,12.08,-8.30,-0.09,1.71,14.87,-10.62,9.40
BalanceCurrentBorrowings,,100000000,,265000000,250000000,0,,6000000,9000000,50000000,47000000,54000000,56000000,0,5000000,12185000,17961000,20000000,65000000,156853000,275794000,426232000,377063000,307656000,3550000,100834000,139019000,59786000,2783000,3036000,3255000,3286000,3281000,3273000,3260000,3255000,3250000,3242000,3230000,3225000
BalanceCurrentBorrowings_yy,,,,,,-100.00,,-97.74,-96.40,,,800.00,522.22,-100.00,-89.36,-77.44,-67.93,,1200.00,1187.26,1435.52,2031.16,480.10,96.14,-98.71,-76.34,-63.13,-80.57,-21.61,-96.99,-97.66,-94.50,17.89,7.81,0.15,-0.94,-0.94,-0.95,-0.92,-0.92
BalanceCurrentBorrowings_sy,,,,,,-43.03,,-71.03,-68.86,,,-10.02,247.47,-30.66,38.83,14.34,-50.06,,76.80,33.20,13.68,54.38,14.05,96.14,32.61,-3.09,1.68,62.00,16.47,18.31,33.84,12.32,-8.90,-9.76,-15.21,-17.32,-1.32,-0.95,-19.84,-29.86
BalanceCurrentBorrowings_qq,,,-100.00,,-5.66,-100.00,,,50.00,455.56,-6.00,14.89,3.70,-100.00,,143.70,47.40,11.35,225.00,141.31,75.83,54.55,-11.54,-18.41,-98.85,2740.39,37.87,-56.99,-95.35,9.09,7.21,0.95,-0.15,-0.24,-0.40,-0.15,-0.15,-0.25,-0.37,-0.15
BalanceCurrentBorrowings_sq,,,-53.07,,5.32,-47.88,,,-38.72,216.63,-21.90,6.08,-48.67,15.54,,75.29,9.74,3.52,17.34,5.50,2.61,64.68,-11.54,17.46,24.16,33.48,8.67,2.21,2.58,9.09,7.95,1.58,-20.30,0.30,16.74,-0.70,-0.28,-32.75,4.26,-0.15
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,106000,195000,46000,46000,92000,90000,40000,40000,300080000,75041000,150021000,226911000,301911000,225030000,226401000
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.21,-53.85,-13.04,-13.04,326073.90,83278.89,374952.49,567177.49,0.61,199.88,50.91
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.21,-53.85,-13.04,-13.04,326073.90,83278.89,374952.49,567177.49,-2.45,199.88,50.91
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,83.96,-76.41,,100.00,-2.17,-55.56,,750100.00,-74.99,99.92,51.25,33.05,-25.46,0.61
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,83.96,-76.41,,100.00,-2.17,-55.56,,750100.00,-87.50,99.92,51.25,33.05,-24.25,616.80
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,70825000,,109699000,70510000,89934000,99244000,99122000,102669000,112398000,114531000,154496000,99828000,72841000,108815000,247951000,82362000,86559000,84606000,269379000,269098000,104440000,117014000,329162000,352718000,114201000,117461000,246547000,253514000,130720000,124717000,108572000,105781000,128169000,135201000,157498000,113567000,123259000,122948000,116804000
BalanceCurrentOtherLiabilities_yy,,,,,,26.98,,-9.64,45.61,24.98,15.40,55.86,-2.77,-35.19,-4.99,60.49,-17.50,18.83,-22.25,8.64,226.73,20.66,38.30,22.19,31.07,9.35,0.38,-25.10,-28.13,14.46,6.18,-55.96,-58.27,-1.95,8.41,45.06,7.36,-3.83,-9.06,-25.84
BalanceCurrentOtherLiabilities_sy,,,,,,79.59,,73.73,101.76,91.92,54.04,71.82,44.27,-17.77,-5.16,-8.32,-17.50,-29.07,-37.76,-15.78,-19.50,-17.32,-1.26,6.86,27.96,52.16,0.38,11.98,19.33,-0.79,2.40,-13.86,-8.64,1.87,5.53,-7.98,-3.20,-7.06,3.27,9.94
BalanceCurrentOtherLiabilities_qq,,,-100.00,,-35.72,27.55,10.35,-0.12,3.58,9.48,1.90,34.89,-35.38,-27.03,49.39,127.86,-66.78,5.10,-2.26,218.39,-0.10,-61.19,12.04,181.30,7.16,-67.62,2.85,109.90,2.83,-48.44,-4.59,-12.95,-2.57,21.16,5.49,16.49,-27.89,8.53,-0.25,-5.00
BalanceCurrentOtherLiabilities_sq,,,-23.65,,-4.12,38.72,39.82,3.93,-48.21,29.95,-0.05,-0.32,-67.69,-27.03,-2.27,-2.06,-21.24,-4.72,-2.14,0.29,-4.58,1.48,12.04,13.66,0.94,35.88,1.00,7.26,-11.94,-5.53,-3.29,0.98,-9.04,13.51,-3.00,-1.36,-8.21,-0.34,4.08,5.40
BalanceReckoning,,,,,,,,,,,,,,,,,,0,,988000,988000,988000,988000,988000,988000,988000,1017000,1017000,1017000,978000,978000,978000,743000,600000,600000,600000,600000,560000,1649000,1022000
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,2.94,2.94,-1.01,-3.83,-3.83,-26.94,-38.65,-38.65,-38.65,-19.25,-6.67,174.83,70.33
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,2.94,2.94,-1.01,-3.83,-3.83,-26.94,-38.65,-38.65,-38.65,-19.25,-6.67,174.83,70.33
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,-3.83,,,-24.03,-19.25,,,,-6.67,194.46,-38.02
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,-3.83,,,-24.03,-19.25,,,,-6.67,194.46,-38.02
BalanceTotalEquityAndLiabilities,0,1657430000,0,1954036000,2468237000,2469814000,2614119000,2670370000,2744192000,2828045000,2861509000,2886153000,2877339000,3076228000,3264744000,3398082000,3394709000,3485156000,3505889000,3651415000,3950712000,3844130000,3956178000,3957149000,4213919000,4364415000,4365783000,4281522000,4289335000,3644024000,3680535000,3651410000,3694210000,3800289000,3550140000,3581570000,3630443000,4158872000,4077251000,4153345000
BalanceTotalEquityAndLiabilities_yy,,,,,,49.01,,36.66,11.18,14.50,9.46,8.08,4.85,8.78,14.09,17.74,17.98,13.29,7.39,7.46,16.38,10.30,12.84,8.37,6.66,13.53,10.35,8.20,1.79,-16.51,-15.70,-14.72,-13.87,4.29,-3.54,-1.91,-1.73,9.44,14.85,15.96
BalanceTotalEquityAndLiabilities_sy,,,,,,24.14,,26.34,20.39,28.58,36.82,44.80,21.80,25.02,29.32,26.19,17.98,7.06,-1.30,-3.02,-18.76,-15.63,-4.46,-5.38,6.66,10.87,10.35,8.20,1.03,-16.51,-14.49,-12.09,-12.83,-0.22,-0.70,-6.56,-4.67,4.95,6.17,10.76
BalanceTotalEquityAndLiabilities_qq,,,-100.00,,26.31,0.06,5.84,2.15,2.76,3.06,1.18,0.86,-0.31,6.91,6.13,4.08,-0.10,2.66,0.59,4.15,8.20,-2.70,2.91,0.02,6.49,3.57,0.03,-1.93,0.18,-15.04,1.00,-0.79,1.17,2.87,-6.58,0.89,1.36,14.56,-1.96,1.87
BalanceTotalEquityAndLiabilities_sq,,,-49.40,,10.52,0.84,12.24,5.64,-48.62,7.45,3.54,4.98,-50.16,6.91,6.91,4.08,-1.97,-4.20,0.38,0.97,-7.56,-4.93,-2.42,-1.41,6.49,1.50,0.03,-0.83,-1.92,-15.04,0.05,1.50,-0.60,4.04,-1.99,0.26,1.88,-0.54,2.29,3.34
CashflowOperatingCashflow,90587000,82311000,55612000,104591000,133663000,71720000,203816000,-43423000,123443000,84399000,77562000,90390000,70037000,75813000,202734000,154730000,182784000,121481000,133391000,189266000,240341000,163045000,169564000,165395000,231987000,145917000,172081000,184754000,147731000,225009000,158785000,159100000,194650000,163256000,175485000,22981000,150885000,259166000,41559000,174336000
CashflowOperatingCashflow_yy,,,,,47.55,-12.87,266.50,-141.52,-7.65,17.68,-61.95,308.16,-43.26,-10.17,161.38,71.18,160.98,60.24,-34.20,22.32,31.49,34.21,27.12,-12.61,-3.48,-10.51,1.48,11.70,-36.32,54.20,-7.73,-13.89,31.76,-27.44,10.52,-85.56,-22.48,58.75,-76.32,658.61
CashflowOperatingCashflow_sy,,,,,7.60,-1.52,117.30,425.60,-7.65,122.46,86.97,34.48,-39.38,6.82,-18.64,23.18,-9.11,-40.42,-32.04,2.07,-62.20,-5.00,14.76,-47.10,-5.48,0.61,1.48,65.45,,54.20,-37.13,-26.35,-46.97,61.73,39.48,14.42,11.98,2.73,-76.32,35.14
CashflowOperatingCashflow_qq,,-9.14,-32.44,88.07,27.80,-46.34,184.18,-121.31,384.28,-31.63,-8.10,16.54,-22.52,8.25,167.41,-23.68,18.13,-33.54,9.80,41.89,26.99,-32.16,4.00,-2.46,40.26,-37.10,17.93,7.36,-20.04,52.31,-29.43,0.20,22.34,-16.13,7.49,-86.90,556.56,71.76,-83.96,319.49
CashflowOperatingCashflow_sq,,-2.22,-3.98,0.20,174.48,-46.34,-33.35,159.71,46.67,-10.48,-12.04,12.00,-19.14,12.14,1.40,-13.30,233.85,-15.28,-28.70,-3.28,-8.62,3.31,4.00,-2.46,40.26,44.19,-13.09,7.36,-20.04,-12.09,-27.34,14.06,24.69,43.72,-34.40,-39.00,147.44,71.76,-83.96,319.49
CashflowAmortization,,136182000,,69149000,,141278000,,68071000,,138076000,,74776000,,184864000,,152528000,,300741000,,158394000,82387000,89357000,88191000,89419000,98266000,111762000,96243000,94224000,93109000,104171000,94460000,86354000,89476000,91890000,90077000,81084000,89492000,95719000,98967000,101618000
CashflowAmortization_yy,,,,,,3.74,,-1.56,,-2.27,,9.85,,33.89,,103.98,,62.68,,3.85,,-70.29,,-43.55,19.27,25.07,9.13,5.37,-5.25,-6.79,-1.85,-8.35,-3.90,-11.79,-4.64,-6.10,0.02,4.17,9.87,25.32
CashflowAmortization_sy,,,,,,3.74,,-1.56,,9.10,,9.85,,40.44,,17.22,,-7.63,,2.85,,-35.35,,-36.33,-23.36,-15.24,-13.26,-22.74,-8.31,-11.39,-24.72,-8.35,-18.68,-11.79,-6.55,-6.10,-11.14,1.76,2.10,26.75
CashflowAmortization_qq,,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-47.99,8.46,-1.30,1.39,9.89,13.73,-13.89,-2.10,-1.18,11.88,-9.32,-8.58,3.62,2.70,-1.97,-9.98,10.37,6.96,3.39,2.68
CashflowAmortization_sq,,,-100.00,,-100.00,,7.44,,-32.56,,-8.05,,-14.50,,-23.89,,-2.42,,-2.31,,-16.34,-2.67,-4.77,4.50,-1.38,9.95,-8.17,-2.90,1.68,0.76,-12.59,1.32,3.62,2.70,-2.67,-9.27,-4.49,12.75,-9.76,24.77
CashflowInvestingCashflow,-78159000,-86662000,-54614000,-108839000,-116486000,-85993000,-241872000,-23010000,-182561000,-130350000,-189062000,-183720000,-180361000,-173346000,-138662000,-91775000,-164302000,-209998000,-173816000,-111475000,-162918000,-190945000,-132872000,-183422000,-112000000,-288593000,-129205000,-158966000,-76211000,-76298000,-69374000,-71981000,-77936000,-66073000,-91706000,-67167000,-103590000,-109589000,-98258000,-258790000
CashflowInvestingCashflow_yy,,,,,-49.04,0.77,-342.88,78.86,-56.72,-51.58,21.83,-698.44,1.21,-32.99,26.66,50.05,8.90,-21.14,-25.35,-21.47,0.84,9.07,23.56,-64.54,31.25,-51.14,2.76,13.33,31.95,73.56,46.31,54.72,-2.26,13.40,-32.19,6.69,-32.92,-65.86,-7.14,-285.29
CashflowInvestingCashflow_sy,,,,,18.74,28.31,-142.15,-486.46,-1726.94,-132.95,-259.96,-325.23,-135.95,-29.25,-10.96,-67.61,-21.46,-55.51,37.40,17.72,69.11,101.02,23.56,-4.38,-33.93,-105.95,2.76,42.16,31.95,57.24,33.84,49.96,64.38,21.06,6.32,-4.37,-25.36,-65.86,-4.31,-160.24
CashflowInvestingCashflow_qq,,-10.88,36.98,-99.29,-7.03,26.18,-181.27,90.49,-693.40,28.60,-45.04,2.83,1.83,3.89,20.01,33.81,-79.03,-27.81,17.23,35.87,-46.15,-17.20,30.41,-38.04,38.94,-157.67,55.23,-23.03,52.06,-0.11,9.07,-3.76,-8.27,15.22,-38.79,26.76,-54.23,-5.79,10.34,-163.38
CashflowInvestingCashflow_sq,,-95.71,31.23,-3.62,5.98,-819.65,2.98,-40.98,1.74,-9.55,-23.68,23.31,-20.47,2.93,0.44,15.40,-40.54,-41.17,34.73,46.08,54.60,140.50,1.84,-51.30,-15.11,30.02,28.09,33.86,1.49,1.74,16.01,39.90,-0.36,-9.92,-125.67,49.34,-16.58,-100.95,46.36,-23.16
CashflowCapex,79356000,85931000,54825000,112766000,119314000,90894000,248185000,27115000,186962000,155294000,192331000,180979000,181454000,163948000,133308000,89640000,161911000,198434000,169136000,110389000,157090000,181308000,137179000,174480000,108556000,277192000,127237000,157549000,74417000,77750000,60038000,72319000,78308000,58335000,95179000,67780000,105629000,100746000,98247000,113935000
CashflowCapex_yy,,,,,50.35,5.78,352.69,-75.95,56.70,70.85,-22.50,567.45,-2.95,5.57,-30.69,-50.47,-10.77,21.03,26.88,23.15,-2.98,-8.63,-18.89,58.06,-30.90,52.88,-7.25,-9.70,-31.45,-71.95,-52.81,-54.10,5.23,-24.97,58.53,-6.28,34.89,72.70,3.22,68.10
CashflowCapex_sy,,,,,29.04,-31.98,161.41,-51.00,56.70,121.15,57.37,447.78,39.22,80.71,98.34,46.58,11.40,-6.40,-37.45,-18.01,-31.41,-48.98,-18.89,2.45,-4.40,52.88,6.46,-30.94,-31.45,-56.56,-36.82,-33.86,-14.66,-26.60,-41.90,-7.80,-37.65,27.23,9.76,68.10
