,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets_sq,,26.98,50.60,-12.66,-100.00,-28.09,33.69,1.87,-100.00,3.46,-1.65,2.49,,,20.14,,-100.00,,34.33,-4.48,-100.00,,58.93,-5.02,-12.36,-7.26,21.32,-8.42,-1.58,-15.79,16.56,-14.29,10.49,-19.50,15.71,-4.37,2.53,-4.90,44.64,-3.83,1.36,-14.71,37.97,-2.72,11.40,1.71,12.22,-1.56
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,2991000,4583000,17461000,14504000,20093000,52219000,58562000,52151000,63288000,63445000,75436000,,,59564000,91218000,91218000,,85665000,109716000,116814000,,108366000,148641000,120334000,124841000,105987000,124331000,108054000,137753000,108304000,154205000,114047000,167898000,119993000,174899000,136742000,174163000,139106000,182756000,159051000,222451000,225623000,263071000,251442000,333006000,273839000,347640000,316938000
BalanceTotalAssets_yy,,,,,571.78,1039.41,235.39,259.56,214.98,21.50,28.81,-100.00,-100.00,-6.12,20.92,,,43.82,20.28,28.06,,26.50,35.48,3.01,,-2.20,-16.35,-10.20,10.34,2.19,24.03,5.55,21.88,10.79,13.42,19.90,3.73,15.93,4.49,16.31,27.73,62.20,43.95,58.09,49.70,21.37,32.15,26.05
BalanceTotalAssets_sy,,,,,20.59,30.51,34.32,47.01,49.04,23.93,26.46,-5.05,8.46,-4.53,-2.55,,,3.28,7.92,3.31,,17.27,13.10,9.25,,-0.08,-1.21,2.32,1.82,2.82,1.80,4.32,12.45,11.20,16.44,11.88,8.28,10.28,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42,5.85
BalanceTotalAssets_qq,,53.23,280.99,-16.93,38.53,159.89,12.15,-10.95,21.36,0.25,18.90,-100.00,,,53.14,,-100.00,,28.08,6.47,-100.00,,37.17,-19.04,3.75,-15.10,17.31,-13.09,27.49,-21.38,42.38,-26.04,47.22,-28.53,45.76,-21.82,27.37,-20.13,31.38,-12.97,39.86,1.43,16.60,-4.42,32.44,-17.77,26.95,-8.83
BalanceTotalAssets_sq,,26.46,3.96,2.40,-100.00,19.94,5.69,8.12,-100.00,9.68,-0.86,-7.89,,,-2.89,,-100.00,,0.27,1.56,-100.00,,-1.81,-0.43,3.51,-1.46,3.31,-0.58,3.30,3.98,1.05,3.12,2.43,1.58,0.83,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.64,0.74
BalanceCapital,655000,1470000,10465000,10653000,10770000,44384000,45755000,47964000,46826000,49122000,48922000,,,51128000,51311000,51311000,,58441000,58833000,72954000,,78494000,75088000,76059000,74404000,76161000,74659000,72722000,66873000,70251000,70215000,70181000,67832000,71561000,70071000,75822000,73731000,80593000,84858000,92587000,123395000,131238000,130311000,136521000,132579000,146042000,141788000,148124000
BalanceCapital_yy,,,,,1544.27,2919.32,337.22,350.24,334.78,10.68,6.92,-100.00,-100.00,4.08,4.88,,,14.30,14.66,42.18,,34.31,27.63,4.26,,-2.97,-0.57,-4.39,-10.12,-7.76,-5.95,-3.49,1.43,1.86,-0.21,8.04,8.70,12.62,21.10,22.11,67.36,62.84,53.56,47.45,7.44,11.28,8.81,8.50
BalanceCapital_sy,,,,,7.70,22.38,20.37,15.76,16.72,4.36,1.77,-19.22,1.88,1.09,3.63,,,7.79,12.23,15.69,,8.36,10.20,0.35,,1.42,1.13,2.80,-2.20,6.30,5.10,13.79,12.92,8.17,8.07,7.74,13.20,12.62,13.05,6.61,8.22,9.12,8.86,6.90,6.96,7.62,1.94,4.28
BalanceCapital_qq,,124.43,611.90,1.80,1.10,312.11,3.09,4.83,-2.37,4.90,-0.41,-100.00,,,0.36,,-100.00,,0.67,24.00,-100.00,,-4.34,1.29,-2.18,2.36,-1.97,-2.59,-8.04,5.05,-0.05,-0.05,-3.35,5.50,-2.08,8.21,-2.76,9.31,5.29,9.11,33.27,6.36,-0.71,4.77,-2.89,10.15,-2.91,4.47
BalanceCapital_sq,,53.02,5.62,1.64,-100.00,12.02,3.09,1.25,-100.00,4.21,-2.06,-2.56,,,0.36,,-100.00,,0.70,0.89,-100.00,,-0.44,-0.82,0.08,1.35,-1.43,1.02,2.97,3.47,0.42,1.93,3.75,1.99,0.31,1.65,1.66,2.70,1.14,0.65,2.78,5.12,-1.23,1.42,2.47,4.45,-1.74,1.57
BalanceShareCapital,50000,50000,8676000,8676000,8676000,12676000,12676000,12676000,12676000,12676000,12676000,,,12676000,12676000,12676000,,12676000,12676000,13936000,,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000,13936000
BalanceShareCapital_yy,,,,,17252.00,25252.00,46.10,46.10,46.10,,,-100.00,-100.00,,,,,,,9.94,,9.94,9.94,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,17252.00,,,46.10,,,,,,-100.00,,,,,-100.00,,,9.94,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,1.00,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,0,,0,0,-239000,0,-2815000,-5924000,-9836000,-9836000,-11661000,-12039000,-12039000,-12039000,-12081000,-12081000,-12081000,-12081000,-12081000,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4015.48,,-314.25,-103.22,-22.40,-22.40,-3.60,-0.35,-0.35,-0.35,,100.00,100.00,100.00,100.00,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,-157.15,-100.00,-11.20,-11.20,-3.60,,,,,50.00,49.98,-0.03,-21.19,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,-110.44,-66.04,,-18.55,-3.24,,,-0.35,,,,,100.00,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.24,-29.61,,-8.34,-3.24,,,,,,,,,,,,,,,
BalanceReserve,396000,396000,1420000,1421000,1420000,27565000,27565000,30431000,30431000,30444000,30444000,,,36462000,36462000,36462000,,38099000,38099000,57034000,,57078000,57078000,59816000,59816000,59816000,55368000,60560000,60510000,60473000,60468000,63009000,62860000,62879000,62803000,66252000,66163000,66281000,65961000,74888000,98977000,98828000,98789000,111823000,111835000,111542000,111718000,124091000
BalanceReserve_yy,,,,,258.59,6860.86,1841.20,2041.52,2043.03,10.44,10.44,-100.00,-100.00,19.77,19.77,,,4.49,4.49,56.42,,49.81,49.81,4.88,,4.80,-3.00,1.24,1.16,1.10,9.21,4.04,3.88,3.98,3.86,5.15,5.25,5.41,5.03,13.04,49.60,49.10,49.77,49.32,12.99,12.86,13.09,10.97
BalanceReserve_sy,,,,,59.22,10.94,11.21,18.97,34.86,13.32,12.77,-10.13,6.39,4.46,1.45,,,0.36,0.44,6.68,,13.83,11.34,4.88,,1.66,1.84,0.87,0.86,1.44,1.65,,0.84,1.50,1.14,4.02,4.63,8.03,7.99,11.43,10.60,12.16,10.95,8.79,7.12,6.66,5.91,3.36
BalanceReserve_qq,,,258.59,0.07,-0.07,1841.20,,10.40,,0.04,,-100.00,,,,,-100.00,,,49.70,-100.00,,,4.80,,,-7.44,9.38,-0.08,-0.06,-0.01,4.20,-0.24,0.03,-0.12,5.49,-0.13,0.18,-0.48,13.53,32.17,-0.15,-0.04,13.19,0.01,-0.26,0.16,11.08
BalanceReserve_sq,,,1.26,1.64,-100.00,2.44,,15.74,,0.02,,-4.93,,,,,-100.00,,,7.69,-100.00,,,1.88,,,,1.36,,,,0.44,,0.01,,2.78,,,,4.21,,0.06,,4.20,,,,3.26
BalanceNonshareCapital,,,,,,,,,,,,,,,,0,,,,761000,,,,,,,,,,,,,,,,,,,,,,,,,5404000,5562000,5294000,5433000
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,-58.38,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,2.92,-4.82,2.63
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-14.45,-4.53,
BalanceNoncurrentLiabilities,,,,4000,,40000,,11000,1840000,1729000,1554000,,,863000,647000,647000,,150000,58000,2525000,,3716000,86000,1594000,2892000,2728000,1980000,1487000,1126000,361000,344000,344000,344000,397000,398000,36000,11000,10000,2848000,2848000,11000,6067000,4747000,8366000,7082000,7931000,6089000,7572000
BalanceNoncurrentLiabilities_yy,,,,,,,,175.00,,4222.50,,-100.00,-100.00,-50.09,-58.37,,,-82.62,-91.04,290.26,,2377.33,48.28,-36.87,,-26.59,2202.33,-6.71,-61.07,-86.77,-82.63,-76.87,-69.45,9.97,15.70,-89.53,-96.80,-97.48,615.58,7811.11,,60570.00,66.68,193.75,64281.82,30.72,28.27,-9.49
BalanceNoncurrentLiabilities_sy,,,,,,,,88.80,,58.86,,5.37,69.01,2.69,-22.66,,,-2.99,7.73,-2.15,,-6.48,-8.58,-5.78,,-13.01,-1.33,-7.28,5.82,1.46,2.57,8.26,-7.10,-2.17,-7.51,2.77,9.96,20.10,37.57,3.31,,1.87,-2.47,-4.68,-2.92,-5.26,-4.97,0.48
BalanceNoncurrentLiabilities_qq,,,,,-100.00,,-100.00,,16627.27,-6.03,-10.12,-100.00,,,-25.03,,-100.00,,-61.33,4253.45,-100.00,,-97.69,1753.49,81.43,-5.67,-27.42,-24.90,-24.28,-67.94,-4.71,,,15.41,0.25,-90.95,-69.44,-9.09,28380.00,,-99.61,55054.55,-21.76,76.24,-15.35,11.99,-23.23,24.36
BalanceNoncurrentLiabilities_sq,,,,,-100.00,,-0.19,,-100.00,27.18,1.53,-16.98,,,-7.17,,-100.00,,-0.32,-1.25,-100.00,,-0.70,-3.67,-3.45,-6.23,1.62,-2.01,0.68,-7.01,-0.54,,,-4.22,-1.60,-1.82,-0.06,-3.02,-0.56,,0.58,-4.63,,-4.13,-0.98,-1.24,-2.14,-1.50
BalanceNoncurrentTradeLiabilities,,,,,,,,,1840000,1669000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,-36.40,-45.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,-9.29,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,25.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,1554000,,,780000,638000,638000,,141000,57000,,,,,,,,,,,,,,,,,,,,,,,,,472000,444000,206000,152000,
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,-58.94,,,-81.92,-91.07,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-100.00
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,-37.92,,,-19.01,-17.32,-39.04,,-28.31,-27.35,,,,,,,,,,,,,,,,,,,,,,,,,-17.06
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,-100.00,,,-18.21,,-100.00,,-59.57,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-5.93,-53.60,-26.21,-100.00
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,-39.67,,,-7.70,,-100.00,,-6.40,-10.88,,,,,,,,,,,,,,,,,,,,,,,,,-5.93,-7.30,-4.51,-8.20
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,,,4000,,40000,,11000,,60000,0,,,83000,9000,9000,,9000,1000,2525000,,3716000,86000,1594000,2892000,2728000,1980000,1487000,1126000,361000,344000,344000,344000,397000,398000,36000,11000,10000,2848000,2848000,11000,6067000,4747000,7894000,6638000,7725000,5937000,7572000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,175.00,,50.00,,-100.00,,38.33,,,,-89.16,-88.89,27955.56,,41188.89,8500.00,-36.87,,-26.59,2202.33,-6.71,-61.07,-86.77,-82.63,-76.87,-69.45,9.97,15.70,-89.53,-96.80,-97.48,615.58,7811.11,,60570.00,66.68,177.18,60245.45,27.33,25.07,-4.08
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,19.80,,10.79,,5.23,,0.05,,,,4.22,10.79,-0.45,,-2.37,-2.12,1.97,,4.04,1.74,-0.68,-2.76,-0.78,,-4.26,4.02,4.18,0.29,6.17,3.67,4.02,7.83,9.31,,9.07,14.50,2.34,1.53,-4.67,-10.86,-5.53
BalanceNoncurrentOtherLiabilities_qq,,,,,-100.00,,-100.00,,-100.00,,-100.00,,,,-89.16,,-100.00,,-88.89,252400.00,-100.00,,-97.69,1753.49,81.43,-5.67,-27.42,-24.90,-24.28,-67.94,-4.71,,,15.41,0.25,-90.95,-69.44,-9.09,28380.00,,-99.61,55054.55,-21.76,66.29,-15.91,16.38,-23.15,27.54
BalanceNoncurrentOtherLiabilities_sq,,,,,-100.00,,-0.44,,-100.00,,3.35,,,,-0.85,,-100.00,,-0.50,0.06,-100.00,,-0.36,0.64,0.42,-0.84,-1.02,1.75,-0.90,-0.76,,,,4.71,0.10,1.46,2.49,-1.09,0.36,,2.56,2.82,2.26,-1.27,-1.09,-1.51,-3.00,3.90
BalanceCurrentLiabilities,2336000,3113000,6996000,3847000,9323000,7795000,12807000,4176000,14622000,12594000,24960000,,,7573000,39260000,39260000,,27074000,50825000,40574000,,26156000,73467000,42681000,47545000,27098000,47692000,33845000,69754000,37692000,83646000,43522000,99722000,48035000,104430000,60884000,100421000,58503000,95050000,63616000,99045000,88318000,128013000,106555000,187941000,114304000,194469000,155809000
BalanceCurrentLiabilities_yy,,,,,299.10,150.40,83.06,8.55,56.84,61.57,94.89,-100.00,-100.00,-39.87,57.29,,,257.51,29.46,3.35,,-3.39,44.55,5.19,,3.60,-35.08,-20.70,46.71,39.10,75.39,28.59,42.96,27.44,24.85,39.89,0.70,21.79,-8.98,4.49,-1.37,50.96,34.68,67.50,89.75,29.42,51.91,46.22
BalanceCurrentLiabilities_sy,,,,,20.71,29.04,59.94,41.06,52.94,50.34,33.01,-4.07,5.03,6.97,11.34,,,-4.77,5.31,0.19,,15.94,13.04,12.03,,7.17,10.13,11.88,1.17,-2.26,1.20,0.78,25.23,23.44,22.48,16.38,0.70,-3.49,-2.27,12.29,19.37,14.52,13.81,8.53,6.49,14.70,17.58,12.72
BalanceCurrentLiabilities_qq,,33.26,124.73,-45.01,142.34,-16.39,64.30,-67.39,250.14,-13.87,98.19,-100.00,,,418.42,,-100.00,,87.73,-20.17,-100.00,,180.88,-41.90,11.40,-43.01,76.00,-29.03,106.10,-45.96,121.92,-47.97,129.13,-51.83,117.40,-41.70,64.94,-41.74,62.47,-33.07,55.69,-10.83,44.95,-16.76,76.38,-39.18,70.13,-19.88
BalanceCurrentLiabilities_sq,,33.26,0.94,-2.79,-100.00,-1.70,7.37,-1.25,-100.00,11.66,3.52,-0.18,,,-4.92,,-100.00,,1.65,-1.68,-100.00,,-4.02,1.12,1.97,1.20,-1.59,2.67,-2.73,0.22,3.86,10.28,1.36,6.70,2.37,-0.96,-2.37,-0.40,4.82,8.09,3.42,0.63,-1.27,3.33,4.29,2.93,2.03,-0.86
BalanceCurrentTradePayablesv,2336000,3066000,6892000,3847000,9323000,7699000,12726000,4136000,14535000,12340000,24884000,,,6079000,29863000,29863000,,18760000,46283000,27669000,,24085000,67613000,38604000,45462000,24217000,45042000,31779000,67831000,34829000,81399000,41603000,98473000,46913000,103510000,54269000,94870000,57570000,92926000,60832000,90696000,83633000,123908000,99008000,169883000,110711000,182031000,146917000
BalanceCurrentTradePayablesv_yy,,,,,299.10,151.11,84.65,7.51,55.90,60.28,95.54,-100.00,-100.00,-50.74,20.01,,,208.60,54.98,-7.35,,28.38,46.09,39.52,,0.55,-33.38,-17.68,49.20,43.82,80.72,30.91,45.17,34.70,27.16,30.44,-3.66,22.72,-10.23,12.09,-4.40,45.27,33.34,62.76,87.31,32.38,46.91,48.39
BalanceCurrentTradePayablesv_sy,,,,,19.04,41.54,48.61,25.01,54.42,51.39,35.07,11.52,9.45,11.04,20.01,,,6.09,3.28,-7.35,,28.38,27.35,18.50,,6.25,6.67,1.22,-6.73,2.76,0.05,6.66,9.42,13.14,15.53,5.86,5.19,5.96,-5.99,8.51,7.38,18.24,30.21,16.01,19.06,19.05,9.20,12.22
BalanceCurrentTradePayablesv_qq,,31.25,124.79,-44.18,142.34,-17.42,65.29,-67.50,251.43,-15.10,101.65,-100.00,,,391.25,,-100.00,,146.71,-40.22,-100.00,,180.73,-42.90,17.76,-46.73,85.99,-29.45,113.45,-48.65,133.71,-48.89,136.70,-52.36,120.64,-47.57,74.81,-39.32,61.41,-34.54,49.09,-7.79,48.16,-20.10,71.59,-34.83,64.42,-19.29
BalanceCurrentTradePayablesv_sq,,23.80,18.41,4.69,-100.00,1.50,15.11,8.13,-100.00,10.90,2.15,-0.92,,,-3.24,,-100.00,,-4.14,1.84,-100.00,,-2.92,-12.43,6.98,-11.24,-1.52,-9.11,2.32,5.25,1.32,12.56,,7.70,-3.59,9.88,-2.82,-2.51,-7.24,8.35,7.41,15.59,-0.03,3.82,11.22,6.17,-4.10,6.34
BalanceCurrentBorrowings,,,,,,,,,,,0,,,938000,8719000,8719000,,5585000,2050000,10668000,,114000,29000,,,,,,,,,,,,,6072000,4996000,,,1938000,188000,,,3038000,15864000,815000,10111000,6154000
BalanceCurrentBorrowings_yy,,,,,,,,,,,,,,,,,,495.42,-76.49,22.35,,-97.96,-98.59,-100.00,,-100.00,-100.00,,,,,,,,,,,,,-68.08,-96.24,,,56.76,8338.30,,,102.57
BalanceCurrentBorrowings_sy,,,,,,,,,,,,,,,,,,12.58,16.09,7.56,,8.60,7.69,52.62,,3.57,-22.66,,,,,,,,,,,,,12.26,19.49,,,-0.91,-9.01,,,14.56
BalanceCurrentBorrowings_qq,,,,,,,,,,,,,,,829.53,,-100.00,,-63.29,420.39,-100.00,,-74.56,-100.00,,,,,,,,,,,,,-17.72,-100.00,,,-90.30,-100.00,,,422.19,-94.86,1140.61,-39.14
BalanceCurrentBorrowings_sq,,,,,,,,,,,,,,,-2.86,,-100.00,,-7.10,-0.13,-100.00,,-0.54,-9.00,,,,,,,,,,,,,-5.68,-5.62,,,3.38,-37.45,,,-2.34,-9.93,25.61,-1.79
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,47000,97000,,,96000,81000,40000,87000,254000,76000,,,30000,159000,159000,,975000,168000,603000,,377000,423000,445000,267000,1065000,729000,251000,161000,331000,181000,387000,127000,324000,399000,218000,234000,627000,1822000,548000,5029000,909000,563000,835000,512000,1097000,644000,807000
BalanceCurrentOtherLiabilities_yy,,,,,,104.26,-16.49,,,164.58,-6.17,-100.00,-100.00,-88.19,109.21,,,3150.00,5.66,279.25,,-61.33,151.79,-26.20,,182.49,72.34,-43.60,-39.70,-68.92,-75.17,54.18,-21.12,-2.11,120.44,-43.67,84.25,93.52,356.64,151.38,2049.15,44.98,-69.10,52.37,-89.82,20.68,14.39,-3.35
BalanceCurrentOtherLiabilities_sy,,,,,,16.67,32.30,,,63.64,43.49,-14.79,23.56,-13.13,3.40,,,8.61,1.13,-1.17,,21.30,68.10,4.47,,-3.80,1.27,-5.16,-8.15,-0.10,4.93,11.09,19.97,24.98,19.42,-0.26,3.17,1.30,18.90,6.52,21.48,9.08,-4.81,8.45,3.28,24.66,17.72,6.99
BalanceCurrentOtherLiabilities_qq,,,106.38,-100.00,,,-15.62,-50.62,117.50,191.95,-70.08,-100.00,,,430.00,,-100.00,,-82.77,258.93,-100.00,,12.20,5.20,-40.00,298.88,-31.55,-65.57,-35.86,105.59,-45.32,113.81,-67.18,155.12,23.15,-45.36,7.34,167.95,190.59,-69.92,817.70,-81.92,-38.06,48.31,-38.68,114.26,-41.29,25.31
BalanceCurrentOtherLiabilities_sq,,,,-1.03,,,-11.31,-0.75,-100.00,87.75,,,,,-8.86,,-100.00,,-25.68,5.83,-100.00,,-19.36,5.20,-12.11,23.54,-8.40,2.52,-7.28,13.72,-7.77,10.29,-3.10,35.20,-18.45,16.01,-5.05,30.26,-1.34,-0.25,-7.62,16.37,-11.32,14.60,-9.82,39.60,-8.99,4.22
BalanceReckoning,,,7000,,,,,,,,0,,,526000,519000,519000,,1754000,2324000,1634000,,1580000,5402000,3632000,1816000,1816000,1921000,1815000,1762000,2532000,2066000,1532000,1122000,798000,521000,325000,321000,306000,302000,298000,3132000,3776000,3542000,3674000,1682000,1681000,1683000,1931000
BalanceReckoning_yy,,,,,,,-100.00,,,,,,,,,,,233.46,347.78,214.84,,-9.92,132.44,122.28,,14.94,-64.44,-50.03,-2.97,39.43,7.55,-15.59,-36.32,-68.48,-74.78,-78.79,-71.39,-61.65,-42.03,-8.31,875.70,1133.99,1072.85,1132.89,-46.30,-55.48,-52.48,-47.44
BalanceReckoning_sy,,,,,,,4.55,,,,,,,,,,,-29.76,51.00,-6.10,,,19.56,-40.02,,6.16,-23.46,,-1.60,24.22,,27.58,,10.00,27.24,,,-5.12,,23.40,27.18,8.76,22.09,8.04,-1.50,2.74,11.11,2.93
BalanceReckoning_qq,,,,-100.00,,,,,,,,,,,-1.33,,-100.00,,32.50,-29.69,-100.00,,241.90,-32.77,-50.00,,5.78,-5.52,-2.92,43.70,-18.40,-25.85,-26.76,-28.88,-34.71,-37.62,-1.23,-4.67,-1.31,-1.32,951.01,20.56,-6.20,3.73,-54.22,-0.06,0.12,14.74
BalanceReckoning_sq,,,,-50.00,,,,,,,,,,,-15.68,,-100.00,,-24.31,0.33,-100.00,,-3.15,-47.33,,,,,-3.88,9.80,-1.10,12.80,,2.73,,-8.62,-1.23,,-0.04,,2.84,-3.93,,,-1.04,6.42,0.12,13.19
BalanceTotalEquityAndLiabilities,2991000,4583000,17461000,14504000,20093000,52219000,58562000,52151000,63288000,63445000,75436000,0,0,59564000,91218000,91218000,0,85665000,109716000,116814000,0,108366000,148641000,120334000,124841000,105987000,124331000,108054000,137753000,108304000,154205000,114047000,167898000,119993000,174899000,136742000,174163000,139106000,182756000,159051000,222451000,225623000,263071000,251442000,333006000,273839000,347640000,316938000
BalanceTotalEquityAndLiabilities_yy,,,,,571.78,1039.41,235.39,259.56,214.98,21.50,28.81,-100.00,-100.00,-6.12,20.92,,,43.82,20.28,28.06,,26.50,35.48,3.01,,-2.20,-16.35,-10.20,10.34,2.19,24.03,5.55,21.88,10.79,13.42,19.90,3.73,15.93,4.49,16.31,27.73,62.20,43.95,58.09,49.70,21.37,32.15,26.05
BalanceTotalEquityAndLiabilities_sy,,,,,20.59,30.51,34.32,47.01,49.04,23.93,26.46,-5.05,8.46,-4.53,-2.55,,,3.28,7.92,3.31,,17.27,13.10,9.25,,-0.08,-1.21,2.32,1.82,2.82,1.80,4.32,12.45,11.20,16.44,11.88,8.28,10.28,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42,5.85
