,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentOtherLiabilities,,,,,,1000,1000,1000,1000,2000,,2000,,66000,,,3548000,3697000,3689000,3428000,3735000,4193000,4881000,5607000,5673000,5650000,5650000,5650000,5650000,6334000,6353000,6119000,6086000,6273000,6269000,6413000,6475000,6513000,6530000,6515000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,,,57.14,-100.00,100.00,-100.00,3429.41,,-100.00,,5501.52,,,5.27,13.41,32.29,63.59,51.87,34.75,15.77,0.77,-0.40,12.11,12.44,8.31,7.72,-0.96,-1.31,4.79,6.39,3.83,4.16,1.60
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,,,-2.66,-6.63,20.91,-88.41,12.10,,3.87,,15.38,,,9.51,13.41,,4.72,,0.29,6.05,17.71,11.77,-6.57,-3.05,-12.56,12.03,-2.74,-3.90,-0.52,1.18,2.29,-2.70,15.70
BalanceNoncurrentOtherLiabilities_qq,,,,,,,-15.97,,19.00,57.14,-100.00,,-100.00,,-100.00,,,4.20,-0.21,-7.10,8.97,12.25,16.41,14.88,1.17,-0.40,0.01,,,12.10,0.30,-3.67,-0.54,3.07,-0.06,2.29,0.98,0.58,0.26,-0.23
BalanceNoncurrentOtherLiabilities_sq,,,,,,,-1.61,,-100.00,1.08,-32.40,,-100.00,,1.90,,,11.02,0.30,3.68,0.13,1.87,-0.28,1.41,,0.29,0.03,,,9.69,-0.32,-6.92,4.24,-2.00,1.80,-11.13,1.61,1.06,-1.14,1.56
BalanceCurrentLiabilities,104000,85000,134000,64000,154000,279000,307000,414000,413000,93000,70000,61000,123000,211000,1050000,1801000,1559000,3484000,3341000,3145000,3062000,3594000,3894000,14894000,14898000,15069000,14823000,11411000,11106000,12227000,12279000,11760000,11549000,11453000,11596000,11301000,11337000,9253000,8919000,9038000
BalanceCurrentLiabilities_yy,,,,,48.08,228.73,129.10,546.88,167.86,-66.61,-77.16,-85.27,-70.18,126.15,1397.43,2852.46,1167.48,1551.18,218.21,74.61,96.41,3.17,16.55,373.63,386.56,319.22,280.65,-23.39,-25.46,-18.86,-17.16,3.06,3.99,-6.33,-5.56,-3.90,-1.84,-19.21,-23.08,-20.02
BalanceCurrentLiabilities_sy,,,,,-52.41,-23.05,3.10,6.80,-4.63,29.19,4.62,27.59,2.96,62.36,6.69,58.18,24.88,27.51,10.22,-9.40,3.91,-1.30,3.54,2.14,0.17,-2.82,-20.40,-16.42,-27.36,20.59,51.15,22.02,26.02,-5.74,2.64,-1.18,0.18,11.86,18.31,9.68
BalanceCurrentLiabilities_qq,,-18.27,57.65,-52.24,140.62,81.44,9.87,34.85,-0.36,-77.38,-24.84,-13.01,101.64,71.54,397.63,71.52,-13.44,123.48,-4.10,-5.88,-2.63,17.39,8.34,282.48,0.03,1.14,-1.63,-23.02,-2.67,10.09,0.43,-4.23,-1.79,-0.83,1.24,-2.54,0.31,-18.39,-3.60,1.33
BalanceCurrentLiabilities_sq,,-14.46,-1.87,-5.66,-91.70,-36.00,6.79,-1.71,-93.00,0.33,6.84,-6.19,-100.00,12.00,-5.26,30.64,-4.03,-2.99,-6.52,-2.34,-0.57,4.09,1.76,-1.31,0.15,-1.48,1.69,9.45,2.94,4.33,0.56,2.92,-1.61,2.13,2.72,1.11,-11.20,9.70,2.83,0.22
BalanceCurrentTradePayablesv,86000,77000,126000,56000,141000,23000,233000,364000,14000,35000,17000,27000,,155000,,,384000,2319000,1856000,1644000,1558000,2132000,2161000,10078000,10164000,10232000,9994000,10153000,9878000,10909000,10923000,11243000,11113000,7843000,7975000,7836000,7866000,7751000,7415000,7521000
BalanceCurrentTradePayablesv_yy,,,,,63.95,-70.43,84.92,550.00,-89.84,52.44,-92.64,-92.58,-100.00,346.56,-100.00,-100.00,,1396.13,,,305.73,-8.07,16.43,512.94,552.34,379.98,362.50,0.74,-2.81,6.61,9.29,10.74,12.51,-28.10,-26.98,-30.31,-29.22,-1.18,-7.03,-4.01
BalanceCurrentTradePayablesv_sy,,,,,-52.56,-49.52,-25.17,-23.56,-21.30,-5.06,-14.41,4.64,22.88,48.31,-8.06,10.50,,19.69,,,11.28,-14.04,19.51,-11.85,-32.07,20.39,-29.42,10.60,20.62,2.94,16.21,22.08,33.14,3.51,-0.76,-8.26,-11.66,12.60,6.89,0.42
BalanceCurrentTradePayablesv_qq,,-10.47,63.64,-55.56,151.79,-83.85,923.28,56.22,-96.07,142.39,-50.59,57.43,-100.00,,-100.00,,,503.91,-19.96,-11.41,-5.24,36.83,1.37,366.36,0.85,0.67,-2.32,1.58,-2.71,10.44,0.13,2.94,-1.16,-29.42,1.68,-1.75,0.39,-1.46,-4.34,1.44
BalanceCurrentTradePayablesv_sq,,-8.96,0.70,-22.51,-99.42,-58.68,9.34,-17.86,-98.04,2.20,14.67,-2.52,-100.00,,-19.55,,,2.93,-31.46,-6.13,15.77,-10.11,1.75,-21.70,0.69,8.42,-0.14,,1.46,-16.04,0.13,-0.76,0.10,1.04,1.68,4.57,-0.35,17.56,-4.34,1.44
BalanceCurrentBorrowings,,,,,,13000,,,5000,11000,9000,,,39000,,,1107000,1117000,1436000,1442000,1449000,1455000,1345000,4812000,4727000,4830000,4803000,1206000,1221000,316000,350000,292000,212000,2108000,2012000,1965000,1971000,0,,
BalanceCurrentBorrowings_yy,,,,,,,,,,-12.97,,,-100.00,254.55,-100.00,,,2764.10,,,30.89,30.29,-6.38,233.71,226.19,231.89,257.15,-74.94,-74.17,-93.46,-92.70,-75.77,-82.64,566.93,474.08,572.81,829.92,-100.00,-100.00,-100.00
BalanceCurrentBorrowings_sy,,,,,,,,,,97.18,,,-43.93,17.75,-26.77,,,78.57,,,42.16,-0.05,-6.38,,7.23,-21.26,-12.23,-31.16,-60.15,-0.67,4.95,16.46,-8.46,17.24,6.45,-16.52,-15.57,-7.69,-9.96,3.87
BalanceCurrentBorrowings_qq,,,,,,,-100.00,,,136.56,-18.36,-100.00,,,-100.00,,,0.90,28.60,0.38,0.49,0.44,-7.60,257.81,-1.77,2.19,-0.56,-74.90,1.25,-74.11,10.88,-16.65,-27.45,894.74,-4.56,-2.32,0.27,-100.00,-100.00,
BalanceCurrentBorrowings_sq,,,,,,,1.64,,,26.47,1.52,-3.69,,,-14.84,,,0.90,-25.41,1.05,-3.23,0.44,-1.80,,0.05,-4.52,-6.52,-1.17,,-12.89,-1.78,0.48,-4.20,-3.02,-0.98,-2.24,-2.13,-1.30,2.32,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,18000,8000,8000,8000,13000,244000,74000,50000,393000,47000,44000,34000,,17000,,,68000,48000,49000,59000,55000,135000,3089000,1464000,172000,512000,3130000,1083000,1778000,976000,1403000,1493000,224000,2000,108000,0,,2000,4000,17000
BalanceCurrentOtherLiabilities_yy,,,,,-27.78,2944.50,825.00,525.00,2925.92,-80.53,-40.77,-32.00,-100.00,-64.16,-100.00,-100.00,,182.35,,,-19.12,180.38,6236.51,2395.28,212.61,280.69,1.32,-26.01,933.88,90.49,-55.18,37.84,-87.41,-99.81,-92.27,-99.99,-100.00,-15.49,-95.88,8260.89
BalanceCurrentOtherLiabilities_sy,,,,,-57.44,26.84,41.75,5.33,-11.98,16.69,-3.30,19.57,-26.98,10.64,13.47,1.28,,11.11,,,-24.84,5.58,7.78,2.04,-2.57,-6.67,4.36,-8.43,25.64,54.29,11.90,15.56,-2.82,-20.08,7.49,4.80,4.80,12.12,1.57,1.07
BalanceCurrentOtherLiabilities_qq,,-55.56,,,62.50,1773.54,-69.62,-32.43,686.74,-87.94,-7.59,-22.43,-100.00,,-100.00,,,-29.41,1.55,20.39,-6.28,144.70,2195.07,-52.59,-88.26,197.99,510.82,-65.38,64.07,-45.10,43.73,6.46,-85.02,-99.19,5874.53,-99.81,-100.00,,191.26,278.25
BalanceCurrentOtherLiabilities_sq,,-33.50,,,-100.00,82.32,-19.84,-8.15,-99.94,35.53,-33.95,-1.61,-100.00,,-1.02,,,1.58,-2.34,10.74,-1.17,8.02,-1.77,6.85,-2.53,5.88,2.31,-1.36,8.07,24.49,-10.50,3.75,-3.68,2.22,-1.99,2.58,-5.71,,6.01,-0.37
BalanceReckoning,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,1000000,1000000,,,1500000,1500000,1500000,1500000,1500000,1500000,1500000
BalanceReckoning_yy,,,,,,,,,,-64.44,,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,50.00,50.00,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,-100.00,42.20,-2.86,,,,,,,,,,,,,,,,,,,-6.23,3.98,,,,,
BalanceReckoning_qq,,,,,,,-100.00,,,,,-100.00,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,
BalanceReckoning_sq,,,,,,,-25.00,,,,,-1.98,,,,,,,,,,,,,,,,,,,,-12.39,,,,,,,,
BalanceTotalEquityAndLiabilities,6393000,5024000,4823000,3396000,2862000,1807000,1427000,1055000,1107000,2227000,2187000,2115000,1942000,4069000,27764000,38422000,41405000,44840000,43750000,47259000,48324000,50854000,54026000,66818000,66200000,65688000,65453000,63611000,63073000,65579000,65932000,67530000,87744000,67420000,67114000,67252000,90859000,62813000,62602000,62211000
BalanceTotalEquityAndLiabilities_yy,,,,,-55.23,-64.04,-70.41,-68.93,-61.33,23.27,53.24,100.47,75.49,82.71,1169.68,1716.64,2032.08,1001.99,57.58,23.00,16.71,13.41,23.49,41.39,36.99,29.17,21.15,-4.80,-4.72,-0.17,0.73,6.16,39.12,2.81,1.79,-0.41,3.55,-6.83,-6.72,-7.50
BalanceTotalEquityAndLiabilities_sy,,,,,-13.87,-5.41,3.85,-3.46,-8.32,17.84,23.18,27.33,1.03,17.60,36.20,26.40,25.54,5.74,6.76,5.37,5.21,12.30,10.72,7.64,7.80,1.43,-2.52,-2.68,-1.90,3.60,7.38,-2.82,-0.32,-1.61,-1.81,2.75,1.64,0.54,3.92,-0.73
BalanceTotalEquityAndLiabilities_qq,,-21.41,-4.00,-29.59,-15.72,-36.87,-21.02,-26.07,4.89,101.25,-1.81,-3.28,-8.18,109.53,582.33,38.39,7.76,8.30,-2.43,8.02,2.25,5.24,6.24,23.68,-0.92,-0.77,-0.36,-2.81,-0.85,3.97,0.54,2.42,29.93,-23.16,-0.45,0.21,35.10,-30.87,-0.34,-0.62
BalanceTotalEquityAndLiabilities_sq,,-6.88,-0.43,-0.31,-73.29,-9.08,3.76,-4.18,-56.88,3.85,4.02,3.19,-100.00,-0.16,2.71,2.56,-2.03,-0.86,-0.03,1.40,2.47,2.80,0.24,-1.52,0.91,-0.51,0.71,1.63,-0.34,0.86,0.18,-1.29,1.22,-0.66,-0.45,-0.86,-0.15,-0.94,0.92,-1.21
CashflowOperatingCashflow,,-1515000,,,,-379000,,,,-358000,,,,-1316000,,,-137000,-254000,-1605000,-970000,254000,933000,3268000,2770000,-1670000,612000,2007000,-2390000,29000,376000,9000,932000,-1552000,1258000,-369000,-445000,-60000,181000,-699000,-408000
CashflowOperatingCashflow_yy,,,,,,74.99,,,,5.63,,,,-268.06,,,,80.70,,,285.44,467.13,303.56,385.71,-757.21,-34.34,-38.58,-186.28,101.71,-38.52,-99.58,139.00,-5524.24,234.26,-4434.35,-147.75,96.12,-85.60,-89.44,8.37
CashflowOperatingCashflow_sy,,,,,,-78.69,,,,-56.01,,,,82.67,,,,19.60,,,17.06,-49.86,73.07,85.14,-58.31,91.05,-34.30,-13.48,-55.12,26.42,-70.70,96.58,-19.93,-59.74,13.78,-89.49,33.12,-36.44,-64.97,85.04
CashflowOperatingCashflow_qq,,,100.00,,,,100.00,,,,100.00,,,,100.00,,,-85.40,-532.04,39.60,126.20,267.05,250.44,-15.22,-160.27,136.67,227.79,-219.10,101.20,1215.67,-97.74,10847.36,-266.50,181.08,-129.33,-20.60,86.47,400.81,-485.80,41.66
CashflowOperatingCashflow_sq,,,-12.08,,,,-87.74,,,,42.40,,,,100.00,,,-30.76,19.85,-69.04,97.12,-68.93,90.54,-21.81,-38.44,11.21,-75.01,-2.76,15.05,47.74,-109.80,99.06,-76.72,-33.35,59.71,-46.64,-21.89,12.04,9.89,26.68
CashflowAmortization,,237000,,,,45000,,,,25000,,,,64000,,,53000,22000,24000,27000,21000,22000,20000,23000,24000,31000,35000,37000,35000,38000,38000,39000,41000,25000,24000,24000,4000,3000,3000,3000
CashflowAmortization_yy,,,,,,-80.83,,,,-44.08,,,,151.87,,,,-65.62,,,-59.90,1.36,-14.76,-14.75,13.84,37.91,72.59,61.90,45.60,23.71,6.79,5.78,16.64,-35.02,-36.74,-39.19,-89.72,-87.30,-87.12,-85.69
CashflowAmortization_sy,,,,,,-7.34,,,,-6.79,,,,2.94,,,,-3.14,,,-0.42,0.44,9.55,0.66,-2.82,-3.31,-4.24,0.26,6.90,,2.56,4.20,8.73,-1.20,-14.04,-6.65,-0.76,-8.48,-2.53,1.34
CashflowAmortization_qq,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,-58.49,8.74,11.34,-20.20,4.92,-8.56,11.35,6.56,27.10,14.44,4.46,-4.16,7.98,-1.21,3.46,5.68,-39.85,-3.81,-0.56,-82.14,-25.65,-2.45,10.45
CashflowAmortization_sq,,,-15.68,,,,-3.10,,,,-1.82,,,,-3.56,,,1.49,-3.68,1.63,0.86,4.65,-1.07,-1.34,1.51,-1.14,-1.48,3.53,-0.44,-0.90,-1.36,,1.14,0.65,-10.89,0.24,,-4.77,-1.04,2.16
CashflowInvestingCashflow,,-6726000,,,,94000,,,,-1639000,,,,-742000,,,-4508000,1965000,-156000,804000,-237000,-400000,-116000,571000,134000,143000,109000,-60000,84000,-209000,174000,108000,-6000,483000,-171000,83000,-223000,832000,383000,-5000
CashflowInvestingCashflow_yy,,,,,,101.40,,,,-1843.93,,,,54.74,,,,364.82,,,94.75,-120.34,25.95,-29.03,156.48,135.69,194.09,-110.56,-37.16,-246.50,60.16,279.00,-107.14,331.12,-198.18,-22.99,-3623.86,72.31,323.91,-105.69
CashflowInvestingCashflow_sy,,,,,,-89.51,,,,25.00,,,,-113.57,,,,65.14,,,43.18,12.34,-33.42,-18.40,81.54,-54.30,95.40,-44.51,-37.16,11.26,-51.68,45.93,-80.15,-37.29,69.86,-17.57,-40.98,17.18,58.36,-99.76
CashflowInvestingCashflow_qq,,,100.00,,,,-100.00,,,,100.00,,,,100.00,,,143.59,-107.95,615.19,-129.40,-69.00,71.07,593.74,-76.60,6.79,-23.74,-155.43,239.22,-348.96,183.37,-38.06,-105.55,8160.47,-135.42,148.59,-368.47,472.97,-53.98,-101.23
CashflowInvestingCashflow_sq,,,52.65,,,,-97.45,,,,-106.06,,,,24.75,,,46.21,-50.60,32.19,29.91,14.45,-38.20,57.02,-45.14,-13.46,70.62,-48.87,11.08,-13.01,-46.69,55.56,-84.71,37.68,96.60,-9.18,-100.00,76.47,79.91,-65.97
CashflowCapex,,6391000,,,,,,,,,,,,4000,,,4000,6000,-22000,44000,-21000,22000,35000,-21000,69000,27000,23000,8000,-16000,35000,,,6000,1000,,,,3000,,7000
CashflowCapex_yy,,,,,,-100.00,,,,,,,,,,,,50.00,,,-618.72,268.50,261.44,-146.95,431.65,23.31,-35.57,137.33,-122.73,27.50,-100.00,-100.00,138.31,-97.49,,,-100.00,282.57,,
CashflowCapex_sy,,,,,,-46.47,,,,,,,,,,,,-67.74,,,8.68,31.67,-46.47,6.52,-1.27,-4.00,-59.05,-1.65,-22.14,16.27,-4.52,-52.84,104.28,-73.28,,,-60.00,23.55,,
CashflowCapex_qq,,,-100.00,,,,,,,,,,,,-100.00,,,50.00,-461.33,304.61,-146.78,206.56,58.30,-159.51,430.39,-60.38,-17.28,-65.52,-301.18,322.22,-100.00,,,-85.45,-100.00,,,,-100.00,
CashflowCapex_sq,,,-53.50,,,,,,,,,,,,-73.16,,,39.55,-20.62,13.43,-34.06,78.45,-40.00,-21.64,63.14,-26.87,-30.29,-36.15,-7.76,0.32,-13.96,,,-49.12,-16.77,,,,-34.34,
CashflowFinancingCashflow,,4251000,,,,113000,,,,2089000,,,,1098000,,,4522000,-104000,101000,843000,-571000,126000,-283000,-951000,-478000,-1368000,-180000,-1701000,-221000,-660000,-228000,763000,-249000,-255000,-316000,-137000,-127000,-491000,-62000,-62000
CashflowFinancingCashflow_yy,,,,,,-97.34,,,,1748.43,,,,-47.43,,,,-109.47,,,-112.63,220.82,-380.72,-212.83,16.34,-1188.86,36.35,-78.88,53.70,51.76,-26.38,144.85,-12.52,61.43,-38.87,-117.98,48.86,-92.96,80.34,54.52
CashflowFinancingCashflow_sy,,,,,,91.85,,,,40.38,,,,438.69,,,,-102.43,,,9.80,84.26,25.44,-81.97,31.41,-100.00,28.85,-23.70,98.87,51.76,-32.19,49.80,40.26,0.26,16.46,-65.89,-45.41,61.32,26.12,-58.83
CashflowFinancingCashflow_qq,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,-102.30,197.05,734.76,-167.79,122.00,-325.51,-235.53,49.74,-186.31,86.82,-843.05,86.99,-198.31,65.47,434.66,-132.64,-2.24,-24.33,56.66,7.17,-285.75,87.33,-0.29
CashflowFinancingCashflow_sq,,,-45.73,,,,-34.32,,,,-47.22,,,,-99.00,,,73.58,-59.19,22.54,-92.98,108.01,-100.00,17.43,1.51,-107.60,76.54,13.59,59.85,0.30,-1.60,20.90,61.00,-2.24,-2.66,30.80,3.77,52.02,-16.15,-33.92
CashflowShareCapitalCash,,4047000,,,,2000,,,,2257000,,,,1260000,,,,,,,,,,,,,,,,,,1000000,0,0,,,,,,
CashflowShareCapitalCash_yy,,,,,,-99.95,,,,110009.77,,,,-44.18,,,,-100.00,,,,,,,,,,,,,,,,,,-100.00,,,,
CashflowShareCapitalCash_sy,,,,,,-99.95,,,,-18.75,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,-100.00,,,,
CashflowShareCapitalCash_qq,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,-100.00,,,,,,,
CashflowShareCapitalCash_sq,,,-100.00,,,,-100.00,,,,-82.88,,,,47.00,,,,,,,,,,,,,,,,,,-100.00,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,,-3989000,,,,-172000,,,,92000,,,,-960000,,,-122000,1606000,-1661000,677000,-554000,658000,2869000,2391000,-2014000,-613000,1936000,-4151000,-109000,-493000,-45000,1803000,-1807000,1487000,-857000,-499000,-411000,522000,-378000,-475000
CashflowNetCashflow_yy,,,,,,95.68,,,,153.46,,,,-1142.12,,,,267.29,,,-353.82,-59.00,272.77,252.93,-263.75,-193.13,-32.53,-273.65,94.60,19.66,-102.33,143.43,-1562.35,401.83,-1797.66,-127.69,77.27,-64.87,55.84,4.84
CashflowNetCashflow_sy,,,,,,25.54,,,,153.46,,,,108.50,,,,-73.41,,,24.98,12.82,-88.46,52.55,-80.62,89.50,19.93,-26.96,-25.36,70.77,-121.38,117.87,-4.14,-51.94,66.73,22.04,-12.26,-23.20,89.93,-5.51
CashflowNetCashflow_qq,,,100.00,,,,100.00,,,,-100.00,,,,100.00,,,1416.39,-203.40,140.79,-181.74,218.92,335.76,-16.67,-184.24,69.56,415.70,-314.47,97.38,-353.17,90.84,4093.67,-200.23,182.28,-157.62,41.73,17.71,227.18,-172.42,-25.56
CashflowNetCashflow_sq,,,-21.86,,,,52.98,,,,-100.00,,,,-45.05,,,100.06,37.90,20.24,23.04,92.43,36.00,64.39,44.17,3.61,-20.38,-64.14,85.06,82.94,-162.91,129.72,-85.10,87.14,66.03,91.16,-135.74,92.20,23.53,41.30
