,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentBorrowings_qq,,-26.77,-100.00,,67.93,-14.24,-100.00,,18.98,-2.15,-100.00,,-0.44,105.42,-100.00,,-0.13,-32.83,6.65,14.53,68.45,1.24,1.40,-16.70,-45.61,-33.95,-0.67,-88.92,-3.35,-3.46,-3.58,263.38,-74.53,-4.02,1047.20,0.07,-0.80,-0.37,-0.34,-0.37,-0.37,-0.37
BalanceNoncurrentBorrowings_sq,,-3.02,-100.00,,,-29.65,-100.00,,-22.49,-60.88,-100.00,,-7.93,5.88,-100.00,,-0.06,-27.90,-9.43,-0.16,5.84,-1.04,0.04,-1.14,-1.24,-3.78,-0.16,-17.76,-6.33,-5.56,-1.30,-4.52,-3.14,-4.02,0.71,-8.68,,-0.37,-2.81,-1.14,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,43033000,52805000,68079000,68254000,34759000,34827000,34840000,54486000,66652000,71658000,80974000,81062000,96209000,107207000,113719000
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.23,-34.05,-48.82,-20.17,91.76,105.76,132.41,48.78,44.34,49.61,40.44
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.23,-16.37,80.86,81.95,76.51,14.38,-2.28,2.87,-22.24,-62.15,-33.36
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.71,28.92,0.26,-49.08,0.20,0.04,56.39,22.33,7.51,13.00,0.11,18.69,11.43,6.07
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.15,-31.01,0.26,-0.42,13.14,7.80,8.50,1.51,-11.52,4.16,0.22,-6.00,-54.73,28.86
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,4000,270000,,610000,381000,430000,,787000,696000,952000,,706000,1313000,1663000,,1638000,1779000,2018000,2484000,2804000,2837000,2980000,3074000,3313000,3169000,3215000,2287000,6950000,6767000,6634000,6737000,7390000,7307000,7691000,7952000,8046000,9480000,7658000,7742000,9282000,9483000,9862000
BalanceNoncurrentOtherLiabilities_yy,,,,,9425.00,59.26,,29.02,82.68,121.40,,-10.29,88.65,74.68,,132.01,35.49,21.35,,71.18,59.47,47.67,23.74,18.17,11.70,7.88,-25.58,109.75,113.53,106.37,194.53,6.33,7.98,15.94,18.02,8.88,29.75,-0.43,-2.64,15.36,0.02,28.78
BalanceNoncurrentOtherLiabilities_sy,,,,,-25.40,-34.09,,,4.66,-3.70,,-2.66,-6.63,20.91,,12.10,14.37,3.87,,15.38,24.22,34.48,9.51,13.41,,4.72,,0.29,6.05,17.71,11.77,-6.57,-3.05,-12.56,12.03,-2.74,-3.90,-0.52,1.18,2.29,-2.70,15.70
BalanceNoncurrentOtherLiabilities_qq,,6650.00,-100.00,,-37.54,12.86,-100.00,,-11.56,36.78,-100.00,,85.98,26.66,-100.00,,8.61,13.43,23.09,12.88,1.18,5.04,3.15,7.80,-4.36,1.44,-28.84,203.82,-2.63,-1.96,1.56,9.69,-1.13,5.26,3.39,1.18,17.83,-19.22,1.09,19.89,2.16,4.00
BalanceNoncurrentOtherLiabilities_sq,,-4.98,-100.00,,-4.29,0.73,-20.89,,-1.61,-4.69,-100.00,,-32.40,2.21,-100.00,,1.90,-4.18,-1.96,11.02,0.30,3.68,0.13,1.87,-0.28,1.41,,0.29,0.03,3.08,,9.69,-0.32,-6.92,4.24,-2.00,1.80,-11.13,1.61,1.06,-1.14,1.56
BalanceCurrentLiabilities,3463000,3211000,,4696000,6746000,5331000,,9555000,5707000,6110000,,26054000,14559000,15815000,,42300000,33870000,59055000,67652000,58645000,31474000,53504000,59865000,71636000,101896000,106905000,95786000,65612000,52394000,50180000,50051000,76966000,86127000,96540000,75637000,64382000,81895000,68750000,67774000,71533000,64358000,58119000
BalanceCurrentLiabilities_yy,,,,,94.80,66.02,,103.47,-15.40,14.61,,172.67,155.11,158.84,,62.36,132.64,273.41,,38.64,-7.07,-9.40,-11.51,22.15,223.74,99.81,60.00,-8.41,-48.58,-53.06,-47.75,17.31,64.39,92.39,51.12,-16.35,-4.91,-28.79,-10.40,11.11,-21.41,-15.46
BalanceCurrentLiabilities_sy,,,,,8.17,-4.00,,-23.05,3.10,6.80,,29.19,4.62,27.59,,62.36,6.69,58.18,,27.51,10.22,-9.40,3.91,-1.30,3.54,2.14,0.17,-2.82,-20.40,-16.42,-27.36,20.59,51.15,22.02,26.02,-5.74,2.64,-1.18,0.18,11.86,18.31,9.68
BalanceCurrentLiabilities_qq,,-7.28,-100.00,,43.65,-20.98,-100.00,,-40.27,7.06,-100.00,,-44.12,8.63,-100.00,,-19.93,74.36,14.56,-13.31,-46.33,69.99,11.89,19.66,42.24,4.92,-10.40,-31.50,-20.15,-4.23,-0.26,53.78,11.90,12.09,-21.65,-14.88,27.20,-16.05,-1.42,5.55,-10.03,-9.69
BalanceCurrentLiabilities_sq,,4.73,-100.00,,-1.87,-5.66,-91.70,,6.79,-1.71,-93.00,,6.84,-6.19,-100.00,,-5.26,30.64,-4.03,-2.99,-6.52,-2.34,-0.57,4.09,1.76,-1.31,0.15,-1.48,1.69,9.45,2.94,4.33,0.56,2.92,-1.61,2.13,2.72,1.11,-11.20,9.70,2.83,0.22
BalanceCurrentTradePayablesv,438000,129000,,311000,227000,385000,,463000,430000,360000,,1057000,1165000,880000,,877000,898000,654000,890000,1967000,951000,1076000,2082000,2172000,1002000,464000,336000,567000,601000,634000,1457000,1081000,1484000,1414000,1686000,1653000,1140000,1275000,1390000,1837000,2138000,1286000
BalanceCurrentTradePayablesv_yy,,,,,-48.17,198.45,,48.87,89.43,-6.49,,128.29,170.93,144.44,,-17.03,-22.92,-25.68,,124.29,5.91,64.45,133.92,10.41,5.35,-56.83,-83.85,-73.91,-40.02,36.44,333.30,90.84,147.00,123.13,15.74,52.87,-23.21,-9.82,-17.57,11.13,87.56,0.88
BalanceCurrentTradePayablesv_sy,,,,,10.20,-7.69,,-49.52,-25.17,-23.56,,-5.06,-14.41,4.64,,48.31,-8.06,10.50,,19.69,11.13,-55.03,11.28,-14.04,19.51,-11.85,-32.07,20.39,-29.42,10.60,20.62,2.94,16.21,22.08,33.14,3.51,-0.76,-8.26,-11.66,12.60,6.89,0.42
BalanceCurrentTradePayablesv_qq,,-70.55,-100.00,,-27.01,69.60,-100.00,,-7.13,-16.28,-100.00,,10.22,-24.46,-100.00,,2.39,-27.17,36.09,121.01,-51.65,13.08,93.57,4.32,-53.86,-53.66,-27.60,68.55,6.06,5.42,129.91,-25.76,37.27,-4.77,19.26,-1.95,-31.05,11.84,9.02,32.17,16.38,-39.84
BalanceCurrentTradePayablesv_sq,,-4.00,-100.00,,0.70,-22.51,-99.42,,9.34,-17.86,-98.04,,14.67,-2.52,-100.00,,-19.55,-0.76,-8.83,2.93,-31.46,-6.13,15.77,-10.11,1.75,-21.70,0.69,8.42,-0.14,,1.46,-16.04,0.13,-0.76,0.10,1.04,1.68,4.57,-0.35,17.56,-4.34,1.44
BalanceCurrentBorrowings,1404000,1094000,,2668000,2983000,2752000,,2251000,2726000,3158000,,3134000,9013000,9846000,,35763000,28229000,50564000,60829000,51936000,25770000,44015000,52668000,63196000,92208000,96464000,87282000,22685000,33259000,27539000,30571000,24400000,35259000,35428000,43948000,29118000,46830000,38684000,48161000,35980000,32479000,32612000
BalanceCurrentBorrowings_yy,,,,,112.46,151.55,,-15.63,-8.62,14.75,,39.23,230.63,211.78,,1041.13,213.20,413.55,,45.22,-8.71,-12.95,-13.42,21.68,257.81,119.16,65.72,-64.10,-63.93,-71.45,-64.97,7.56,6.02,28.65,43.76,19.34,32.82,9.19,9.59,23.56,-30.64,-15.70
BalanceCurrentBorrowings_sy,,,,,52.08,19.98,,-26.32,69.68,14.75,,97.18,3.23,-17.98,,17.75,-26.77,109.42,,78.57,30.86,-4.64,42.16,-0.05,-6.38,,7.23,-21.26,-12.23,-31.16,-60.15,-0.67,4.95,16.46,-8.46,17.24,6.45,-16.52,-15.57,-7.69,-9.96,3.87
BalanceCurrentBorrowings_qq,,-22.08,-100.00,,11.81,-7.74,-100.00,,21.10,15.85,-100.00,,187.59,9.24,-100.00,,-21.07,79.12,20.30,-14.62,-50.38,70.80,19.66,19.99,45.91,4.62,-9.52,-74.01,46.61,-17.20,11.01,-20.19,44.51,0.48,24.05,-33.74,60.83,-17.40,24.50,-25.29,-9.73,0.41
BalanceCurrentBorrowings_sq,,2.08,-100.00,,-3.80,-7.74,-100.00,,1.64,-5.90,-100.00,,1.52,-3.69,-100.00,,-14.84,29.68,-11.73,0.90,-25.41,1.05,-3.23,0.44,-1.80,,0.05,-4.52,-6.52,-1.17,,-12.89,-1.78,0.48,-4.20,-3.02,-0.98,-2.24,-2.13,-1.30,2.32,8.00
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,35994000,10932000,461000,704000,34088000,34415000,34299000,14684000,10318000,343000,5896000,5919000,6638000,6654000,1169000
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.29,214.82,7346.94,1985.54,-69.73,-99.00,-82.81,-59.69,-35.67,1837.75,-80.17
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.84,3343.47,3656.95,-18.78,-65.18,-28.44,79.36,97.93,18.93,81.68,17.85
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.63,-95.79,52.86,4741.62,0.96,-0.34,-57.19,-29.73,-96.67,1617.19,0.38,12.16,0.23,-82.42
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.56,60.09,1.64,2395.76,1.26,-18.30,1.05,7.46,-1.23,1.77,,1.20,12.56,-25.02
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,0,109000,,585000,93000,175000,,4893000,159000,178000,,18746000,489000,532000,,466000,666000,3830000,778000,1043000,593000,4475000,495000,554000,550000,4559000,531000,492000,1113000,5322000,4963000,1244000,510000,421000,402000,532000,427000,633000,473000,487000,621000,694000
BalanceCurrentOtherLiabilities_yy,,,,,,60.55,,736.41,70.97,1.71,,283.12,207.55,198.88,,-97.51,36.20,619.92,,123.82,-11.03,16.84,-36.36,-46.91,-7.21,1.87,7.24,-11.17,102.46,16.75,834.58,152.97,-54.18,-92.10,-91.89,-57.23,-16.35,50.49,17.51,-8.50,45.46,9.56
BalanceCurrentOtherLiabilities_sy,,,,,,37.08,,26.84,41.75,5.33,,16.69,-3.30,19.57,,10.64,13.47,1.28,,11.11,-3.72,16.46,-24.84,5.58,7.78,2.04,-2.57,-6.67,4.36,-8.43,25.64,54.29,11.90,15.56,-2.82,-20.08,7.49,4.80,4.80,12.12,1.57,1.07
BalanceCurrentOtherLiabilities_qq,,,-100.00,,-84.10,88.17,-100.00,,-96.75,11.95,-100.00,,-97.39,8.79,-100.00,,42.92,475.08,-79.69,34.06,-43.19,655.21,-88.94,11.84,-0.71,729.05,-88.35,-7.36,126.30,378.07,-6.75,-74.93,-59.01,-17.53,-4.31,32.23,-19.84,48.38,-25.29,2.96,27.44,11.76
BalanceCurrentOtherLiabilities_sq,,,-100.00,,-17.99,9.83,-100.00,,-19.84,-8.15,-99.94,,-33.95,-1.61,-100.00,,-1.02,-0.99,-12.68,1.58,-2.34,10.74,-1.17,8.02,-1.77,6.85,-2.53,5.88,2.31,-1.36,8.07,24.49,-10.50,3.75,-3.68,2.22,-1.99,2.58,-5.71,2.96,6.01,-0.37
BalanceReckoning,1621000,1879000,,1132000,3443000,2019000,,1948000,2392000,2414000,,3117000,3892000,4557000,,5194000,4077000,4007000,5155000,3699000,4161000,3939000,4619000,5776000,8136000,5419000,7638000,5874000,6489000,16225000,12356000,16152000,14459000,24978000,14917000,22760000,33156000,22262000,11832000,26591000,22467000,22358000
BalanceReckoning_yy,,,,,112.40,7.45,,72.08,-30.53,19.56,,60.01,62.71,88.77,,66.63,4.75,-12.07,,-28.78,2.06,-1.70,-10.39,56.16,95.53,37.57,65.34,1.69,-20.24,199.44,61.78,174.96,122.82,53.95,20.72,40.91,129.31,-10.87,-20.68,16.83,-32.24,0.43
BalanceReckoning_sy,,,,,-15.70,-0.40,,-39.97,-24.35,-16.86,,,-21.85,-28.08,,42.20,-2.86,12.24,,-28.78,-14.02,-66.05,3.48,-10.40,-35.40,-0.59,-29.33,-0.28,-0.44,-5.47,,11.94,3.08,-16.40,-39.73,-6.23,3.98,5.09,-10.09,1.27,0.51,13.86
BalanceReckoning_qq,,15.92,-100.00,,204.15,-41.36,-100.00,,22.79,0.92,-100.00,,24.86,17.09,-100.00,,-21.51,-1.72,28.65,-28.24,12.48,-5.33,17.28,25.05,40.85,-33.40,40.95,-23.09,10.46,150.04,-23.85,30.72,-10.48,72.75,-40.28,52.58,45.68,-32.85,-46.85,124.74,-15.51,-0.49
BalanceReckoning_sq,,,-100.00,,-0.60,-4.82,-98.48,,-25.00,,-100.00,,-27.33,-1.98,-100.00,,-18.16,-1.72,0.15,-18.65,-0.56,-2.43,6.63,,-16.16,-7.61,-0.20,,-0.38,2.38,2.28,1.49,-24.07,-12.39,1.44,6.63,-2.90,-0.50,,9.52,-1.86,8.76
BalanceTotalEquityAndLiabilities,13693000,13696000,0,17395000,20201000,19618000,0,28928000,30703000,32185000,0,74154000,103425000,118109000,0,143692000,137596000,146321000,160323000,158949000,158906000,178439000,187926000,188794000,195707000,186926000,175975000,175159000,172659000,182886000,178169000,186299000,192736000,208967000,227402000,228270000,250898000,243526000,243717000,270025000,272378000,271969000
BalanceTotalEquityAndLiabilities_yy,,,,,47.53,43.24,,66.30,51.99,64.06,,156.34,236.86,266.97,,93.78,33.04,23.89,,10.62,15.49,21.95,17.22,18.78,23.16,4.76,-6.36,-7.22,-11.78,-2.16,1.25,6.36,11.63,14.26,27.63,22.53,30.18,16.54,7.17,18.29,8.56,11.68
BalanceTotalEquityAndLiabilities_sy,,,,,0.05,-2.00,,-5.41,3.85,-3.46,,17.84,23.18,27.33,,17.60,36.20,26.40,,5.74,6.76,5.37,5.21,12.30,10.72,7.64,7.80,1.43,-2.52,-2.68,-1.90,3.60,7.38,-2.82,-0.32,-1.61,-1.81,2.75,1.64,0.54,3.92,-0.73
BalanceTotalEquityAndLiabilities_qq,,0.02,-100.00,,16.13,-2.89,-100.00,,6.14,4.83,-100.00,,39.47,14.20,-100.00,,-4.24,6.34,9.57,-0.86,-0.03,12.29,5.32,0.46,3.66,-4.49,-5.86,-0.46,-1.43,5.92,-2.58,4.56,3.46,8.42,8.82,0.38,9.91,-2.94,0.08,10.79,0.87,-0.15
BalanceTotalEquityAndLiabilities_sq,,-2.16,-100.00,,-0.43,-0.31,-73.29,,3.76,-4.18,-56.88,,4.02,3.19,-100.00,,2.71,2.56,-2.03,-0.86,-0.03,1.40,2.47,2.80,0.24,-1.52,0.91,-0.51,0.71,1.63,-0.34,0.86,0.18,-1.29,1.22,-0.66,-0.45,-0.86,-0.15,-0.94,0.92,-1.21
CashflowOperatingCashflow,1909000,976000,1653000,1023000,1839000,-946000,2137000,-546000,1351000,1130000,1397000,-2219000,5652000,793000,6995000,-360000,3655000,4632000,8225000,2214000,387000,-948000,10878000,-1375000,4164000,7862000,4946000,14949000,13887000,665000,-8194000,22746000,-15336000,4260000,-9799000,5799000,-1798000,-11550000,-14079000,-2146000,-16019000,4999000
CashflowOperatingCashflow_yy,,,,,-3.67,-196.93,29.28,-153.37,-26.54,219.45,-34.63,-306.41,318.36,-29.82,400.72,83.78,-35.33,484.11,17.58,715.00,-89.42,-120.47,32.25,-162.10,976.68,929.16,-54.53,1187.35,233.52,-91.54,-265.68,52.15,-210.43,540.38,-19.59,-74.51,88.28,-371.13,-43.68,-137.01,-791.07,143.28
CashflowOperatingCashflow_sy,,,,,28.37,-46.73,29.28,-78.69,-57.00,-5.42,-150.19,-56.01,-87.87,67.44,19.10,82.67,126.14,-52.44,56.14,19.60,-29.22,-11.66,17.06,-49.86,73.07,85.14,-58.31,91.05,-34.30,-13.48,-55.12,26.42,-70.70,96.58,-19.93,-59.74,13.78,-89.49,33.12,-36.44,-64.97,85.04
CashflowOperatingCashflow_qq,,-48.87,69.36,-38.11,79.77,-151.44,325.90,-125.55,347.44,-16.36,23.63,-258.84,354.71,-85.97,782.09,-105.15,1115.28,26.73,77.57,-73.08,-82.53,-345.17,1247.24,-112.64,402.86,88.81,-37.09,202.27,-7.10,-95.21,-1331.72,377.59,-167.43,127.78,-330.02,159.18,-131.00,-542.52,-21.89,84.75,-646.30,131.21
CashflowOperatingCashflow_sq,,30.29,-1.35,103.95,-12.08,-32.24,-6.94,-33.43,-87.74,-7.46,18.32,4.92,42.40,21.50,11.32,0.24,100.00,-13.64,22.59,-30.76,19.85,-69.04,97.12,-68.93,90.54,-21.81,-38.44,11.21,-75.01,-2.76,15.05,47.74,-109.80,99.06,-76.72,-33.35,59.71,-46.64,-21.89,12.04,9.89,26.68
CashflowAmortization,24000,16000,15000,29000,39000,46000,53000,83000,114000,135000,149000,161000,211000,229000,253000,257000,240000,257000,252000,237000,247000,251000,247000,238000,224000,221000,218000,208000,216000,220000,215000,219000,221000,244000,257000,284000,212000,224000,228000,255000,311000,327000
CashflowAmortization_yy,,,,,62.50,187.50,253.33,186.21,192.31,193.48,181.13,93.98,85.09,69.63,69.80,59.63,13.74,12.23,-0.40,-7.78,2.75,-2.48,-1.96,0.38,-9.31,-12.01,-11.93,-12.63,-3.61,-0.42,-1.31,5.59,2.54,11.18,19.71,29.58,-4.11,-8.30,-11.27,-10.32,46.68,46.04
CashflowAmortization_sy,,,,,14.89,5.68,9.49,-7.34,-0.44,-12.71,-19.65,-6.79,,16.25,3.52,2.94,3.56,5.78,1.87,-3.14,-2.96,-14.58,-0.42,0.44,9.55,0.66,-2.82,-3.31,-4.24,0.26,6.90,,2.56,4.20,8.73,-1.20,-14.04,-6.65,-0.76,-8.48,-2.53,1.34
CashflowAmortization_qq,,-33.33,-6.25,93.33,34.48,17.95,15.22,56.60,37.35,18.42,10.37,8.05,31.06,8.53,10.48,1.58,-6.61,7.08,-1.95,-5.95,4.05,1.63,-1.42,-3.71,-5.99,-1.40,-1.33,-4.48,3.72,1.86,-2.21,2.21,0.72,10.44,5.29,10.63,-25.46,5.61,1.88,11.82,21.91,5.15
CashflowAmortization_sq,,2.86,-10.19,14.15,-15.68,1.60,0.42,0.66,-3.10,,-0.55,5.01,-1.82,,5.34,1.58,-3.56,4.66,-1.95,1.49,-3.68,1.63,0.86,4.65,-1.07,-1.34,1.51,-1.14,-1.48,3.53,-0.44,-0.90,-1.36,,1.14,0.65,-10.89,0.24,,-4.77,-1.04,2.16
CashflowInvestingCashflow,-5972000,-350000,-3544000,2000,-2710000,1515000,-6326000,-300000,-3352000,-2294000,725000,1721000,-46642000,137000,-5104000,-19152000,3271000,-18203000,-3491000,-6676000,-590000,-17056000,1689000,11635000,-11860000,6999000,3210000,-7954000,-1005000,-3348000,-720000,1409000,-1197000,-3388000,-17486000,8084000,-4975000,1260000,6853000,-2261000,5664000,-997000
CashflowInvestingCashflow_yy,,,,,54.62,532.86,-78.50,-15100.00,-23.69,-251.42,111.46,673.67,-1291.47,105.97,-804.00,-1212.84,107.01,-13386.86,31.60,65.14,-118.05,6.30,148.39,274.28,-1908.98,141.04,90.02,-168.36,91.53,-147.83,-122.44,117.72,-19.09,-1.19,-2327.03,473.68,-315.60,137.18,139.19,-127.97,213.84,-179.17
CashflowInvestingCashflow_sy,,,,,85.65,86.65,72.72,-89.51,-56.09,4.80,94.34,25.00,-265.45,69.59,-119.72,-113.57,27.65,-93.49,25.47,65.14,21.76,6.30,43.18,12.34,-33.42,-18.40,81.54,-54.30,95.40,-44.51,-37.16,11.26,-51.68,45.93,-80.15,-37.29,69.86,-17.57,-40.98,17.18,58.36,-99.76
CashflowInvestingCashflow_qq,,94.14,-912.57,100.06,-135600.00,155.90,-517.56,95.26,-1017.33,31.56,131.60,137.38,-2810.17,100.29,-3825.55,-275.24,117.08,-656.50,80.82,-91.23,91.16,-2789.11,109.90,588.77,-201.93,159.01,-54.14,-347.80,87.36,-233.08,78.48,295.59,-184.95,-183.01,-416.16,146.23,-161.54,125.32,444.01,-133.00,350.47,-117.61
CashflowInvestingCashflow_sq,,-40.30,-14.74,63.43,52.65,42.62,81.29,42.19,-97.45,31.78,76.47,-103.65,-106.06,56.67,-7.37,-68.05,24.75,-22.87,16.02,46.21,-50.60,32.19,29.91,14.45,-38.20,57.02,-45.14,-13.46,70.62,-48.87,11.08,-13.01,-46.69,55.56,-84.71,37.68,96.60,-9.18,-100.00,76.47,79.91,-65.97
CashflowCapex,102000,80000,28000,34000,137000,103000,3358000,724000,1000000,-29000,671000,189000,43160000,-901000,752000,-12587000,50000,78000,94000,933000,741000,-445000,90000,1631000,112000,1034000,1247000,1857000,539000,-198000,195000,280000,1890000,-654000,5995000,-4429000,431000,529000,586000,886000,745000,1452000
CashflowCapex_yy,,,,,34.31,28.75,11892.86,2029.41,629.93,-128.16,-80.02,-73.90,4216.00,-3006.90,12.07,-6759.79,-99.88,108.66,-87.50,107.41,1381.22,-670.18,-4.74,74.82,-84.85,332.58,1292.42,13.84,380.69,-119.16,-84.39,-84.92,250.51,-229.83,2979.99,-1681.33,-77.21,180.91,-90.22,120.01,72.90,174.48
CashflowCapex_sy,,,,,-79.53,100.67,-71.24,-46.47,20.23,-27.57,-70.52,-52.42,19.28,-55.10,26.09,61.70,-15.65,-27.95,-25.75,-67.74,-51.88,11.16,8.68,31.67,-46.47,6.52,-1.27,-4.00,-59.05,-1.65,-22.14,16.27,-4.52,-52.84,104.28,-73.28,-37.50,-46.67,-60.00,23.55,-80.54,132.26
CashflowCapex_qq,,-21.57,-65.00,21.43,302.94,-24.82,3160.19,-78.44,38.12,-102.90,2413.79,-71.83,22735.98,-102.09,183.46,-1773.80,100.40,56.00,20.51,892.55,-20.62,-160.05,120.13,1721.53,-93.12,822.11,20.54,48.92,-70.96,-136.76,198.21,43.89,574.84,-134.59,1017.05,-173.87,109.72,22.81,10.86,51.15,-15.98,94.96
CashflowCapex_sq,,-77.57,58.63,15.72,-53.50,13.51,-42.99,-58.96,-34.41,-6.10,-10.63,83.58,-38.85,46.49,-11.14,88.47,-73.16,-50.52,-11.38,39.55,-20.62,13.43,-34.06,78.45,-40.00,-21.64,63.14,-26.87,-30.29,-36.15,-7.76,0.32,-13.96,-27.14,-10.41,-49.12,-16.77,-29.29,50.00,-78.13,-34.34,94.96
CashflowFinancingCashflow,6468000,-1076000,227000,901000,351000,-519000,2648000,3377000,872000,22000,4106000,33813000,5296000,12683000,-8256000,22974000,-9778000,4587000,-6850000,7770000,-2422000,17250000,-1075000,-15842000,2653000,-11807000,-8418000,-7288000,-6326000,-2219000,5463000,-13312000,7268000,4708000,28116000,-14626000,9359000,3268000,5996000,8357000,5750000,-3833000
CashflowFinancingCashflow_yy,,,,,-94.57,51.77,1066.52,274.81,148.43,104.24,55.06,901.27,507.34,57550.00,-301.07,-32.06,-284.63,-63.83,17.03,-66.18,75.23,276.05,84.31,-303.88,209.56,-168.45,-683.34,53.99,-338.44,81.21,164.91,-82.65,214.89,312.17,414.62,-9.87,28.76,-30.58,-78.67,157.14,-38.56,-217.30
CashflowFinancingCashflow_sy,,,,,-89.93,-102.90,24.56,91.85,70.06,83.00,55.06,40.38,62.76,-65.74,-43.20,438.69,-35.69,-3.16,-9.02,-102.43,-9.18,57.85,9.80,84.26,25.44,-81.97,31.41,-100.00,28.85,-23.70,98.87,51.76,-32.19,49.80,40.26,0.26,16.46,-65.89,-45.41,61.32,26.12,-58.83
CashflowFinancingCashflow_qq,,-116.64,121.10,296.92,-61.04,-247.86,610.21,27.53,-74.18,-97.48,18563.64,723.50,-84.34,139.48,-165.10,378.27,-142.56,146.91,-249.34,213.43,-131.17,812.32,-106.23,-1374.25,116.75,-545.02,28.71,13.42,13.20,64.93,346.23,-343.65,154.60,-35.23,497.25,-152.02,163.99,-65.08,83.48,39.37,-31.20,-166.67
CashflowFinancingCashflow_sq,,-60.27,40.71,-70.24,-45.73,3.42,96.36,24.83,-34.32,18.31,34.72,56.70,-47.22,15.42,-99.99,136.61,-99.00,49.14,-84.45,73.58,-59.19,22.54,-92.98,108.01,-100.00,17.43,1.51,-107.60,76.54,13.59,59.85,0.30,-1.60,20.90,61.00,-2.24,-2.66,30.80,3.77,52.02,-16.15,-33.92
CashflowShareCapitalCash,6800000,-607000,-1000,1000,0,,,,,0,0,0,,-13598000,65000,-80000,,,0,0,,,220000,0,,,,,,,,3406000,,,5764000,-321000,,,,3166000,,
CashflowShareCapitalCash_yy,,,,,-100.00,100.00,100.00,-100.00,,,,,,,,,,100.00,-100.00,100.00,,,,,,,-100.00,,,,,,,,,-109.43,,,-100.00,1085.55,,
CashflowShareCapitalCash_sy,,,,,-100.00,100.00,-99.30,-99.95,,,,,,,,,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,100.00,,,-100.00,-98.75,,
CashflowShareCapitalCash_qq,,-108.93,99.84,200.00,-100.00,,,,,,,,,,100.48,-223.08,100.00,,,,,,,-100.00,,,,,,,,,-100.00,,,-105.57,100.00,,,,-100.00,
CashflowShareCapitalCash_sq,,-100.68,645.92,-100.00,-100.00,,,,,,,,,,-100.00,,47.00,,,,,,,-44.50,,,,,,,,,100.00,,,,-100.00,,,,-100.00,
CashflowDividend,,,,,,,,,,,0,0,,0,2159000,0,,876000,3092000,0,,887000,4011000,0,,,3680000,0,,661000,0,3680000,,21000,0,0,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,43.21,,,1.24,29.73,,,-100.00,-8.26,,,,-100.00,,,-96.75,,-100.00,,-100.00,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,-98.51,,,1.22,-99.21,,,-100.00,-8.26,,,,-52.56,,,-96.75,,-93.12,,-41.82,,,,
