,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentBorrowings_sq,,,,,-0.50,-5.82,-100.00,,-3.88,-0.16,-100.00,,-1.76,-6.25,-10.82,-16.87,-3.98,-8.67,-4.20,-22.16,4.21,-7.10,-0.70,-42.71,-5.84,,-3.19,-3.40,-1.96,-1.15,-1.66,-3.82,-5.27,-7.50,-0.52,-7.00,-2.64,2.23
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,,,5892000,6426000,6597000,,7507000,7651000,8756000,,7159000,7085000,6572000,6634000,6188000,6120000,5927000,5908000,5911000,6047000,8124000,8285000,865989000,862633000,862102000,864002000,884078000,903498000,901331000,918043000,896381000,897392000,922964000,901832000,904910000,904961000,106811000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,27.41,19.06,32.73,,-4.64,-7.40,-24.94,,-13.56,-13.62,-9.81,-10.95,-4.47,-1.19,37.06,40.23,14549.96,14165.47,10512.18,10328.76,2.09,4.74,4.55,6.25,1.39,-0.68,2.40,-1.77,0.95,0.84,-88.43
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,21.34,20.10,11.56,,10.99,11.68,10.80,,7.07,-1.60,6.17,1.20,3.93,3.14,5.78,3.20,-0.85,3.59,2.01,6.00,-2.18,6.14,3.78,-3.53,-7.25,-1.33,-13.82,-1.42,-7.28,-2.89,3.41
BalanceNoncurrentOtherLiabilities_qq,,,,,9.06,2.66,-100.00,,1.92,14.44,-100.00,,-1.03,-7.24,0.94,-6.72,-1.10,-3.15,-0.32,0.06,2.30,34.34,1.98,10352.74,-0.39,-0.06,0.22,2.32,2.20,-0.24,1.85,-2.36,0.11,2.85,-2.29,0.34,0.01,-88.20
BalanceNoncurrentOtherLiabilities_sq,,,,,-0.05,0.82,-100.00,,2.35,2.64,-100.00,,0.28,-4.04,-19.67,0.91,-0.44,-0.91,0.86,-6.54,-0.50,0.50,0.28,-4.37,,0.82,0.88,-5.73,2.20,-1.65,-2.24,-3.80,0.22,-1.19,4.40,-5.52,1.68,-0.03
BalanceCurrentLiabilities,,,,16573000,16574000,17002000,,18418000,19629000,29280000,,27441000,28806000,31091000,32435000,31750000,32125000,30629000,20950000,12765000,13298000,17129000,16072000,44899000,41774000,37316000,46885000,44024000,53195000,81310000,66120000,76560000,71296000,61770000,57839000,64285000,70545000,70529000
BalanceCurrentLiabilities_yy,,,,,,,,11.13,18.43,72.22,,48.99,46.75,6.19,,15.70,11.52,-1.49,-35.41,-59.80,-58.60,-44.08,-23.29,251.74,214.12,117.85,191.72,-1.95,27.34,117.90,41.02,73.91,34.03,-24.03,-12.52,-16.03,-1.05,14.18
BalanceCurrentLiabilities_sy,,,,,,,,24.32,24.82,28.51,,24.36,12.58,7.72,,-4.75,-13.96,-15.12,-11.30,-14.06,-0.22,-0.69,-3.82,5.63,2.37,-0.87,2.10,-3.08,-5.11,1.20,-0.83,1.68,-1.57,3.62,7.28,5.59,17.19,15.02
BalanceCurrentLiabilities_qq,,,,,0.01,2.58,-100.00,,6.58,49.17,-100.00,,4.97,7.93,4.32,-2.11,1.18,-4.66,-31.60,-39.07,4.18,28.80,-6.17,179.36,-6.96,-10.67,25.65,-6.10,20.83,52.85,-18.68,15.79,-6.88,-13.36,-6.36,11.14,9.74,-0.02
BalanceCurrentLiabilities_sq,,,,,-17.49,12.08,-100.00,,-8.15,16.14,-100.00,,-12.86,15.20,-6.02,-5.95,-15.26,5.28,4.09,1.94,-5.19,5.68,2.52,1.48,-5.24,5.06,2.69,-1.49,-7.26,9.99,1.86,3.35,-9.72,12.42,4.27,3.41,-7.30,9.47
BalanceCurrentTradePayablesv,,,,5574000,4428000,5209000,,7388000,7375000,9926000,,12336000,12837000,11051000,12082000,11967000,11764000,12251000,4176000,4226000,4597000,2176000,2185000,5607000,5144000,6677000,10030000,6890000,12874000,8967000,10267000,12177000,10513000,13440000,10368000,14705000,13158000,12199000
BalanceCurrentTradePayablesv_yy,,,,,,,,32.54,66.55,90.55,,66.97,74.06,11.33,,-2.99,-8.36,10.86,-65.44,-64.69,-60.92,-82.24,-47.68,32.68,11.90,206.80,359.02,22.88,150.27,34.29,2.36,76.73,-18.34,49.88,0.98,20.76,25.16,-9.23
BalanceCurrentTradePayablesv_sy,,,,,,,,36.30,25.47,31.57,,30.21,17.84,9.24,,-9.48,-10.06,-21.10,-15.28,-15.76,-3.73,2.21,-3.39,-8.46,3.04,-1.94,6.33,-4.35,-8.39,-3.65,-1.80,-2.29,-5.56,-1.53,4.36,10.61,21.88,13.85
BalanceCurrentTradePayablesv_qq,,,,,-20.56,17.64,-100.00,,-0.18,34.59,-100.00,,4.06,-13.91,9.33,-0.95,-1.70,4.14,-65.91,1.19,8.78,-52.66,0.40,156.61,-8.26,29.81,50.21,-31.31,86.85,-30.35,14.50,18.60,-13.67,27.84,-22.86,41.83,-10.52,-7.29
BalanceCurrentTradePayablesv_sq,,,,,-24.96,23.99,-100.00,,-17.67,21.19,-100.00,,-25.90,21.24,-10.98,-2.70,-26.23,3.77,5.46,3.55,-8.91,8.00,3.90,1.57,-19.20,10.01,6.48,-1.48,-21.33,11.70,3.95,4.49,-17.38,10.98,3.98,13.84,-10.52,9.57
BalanceCurrentBorrowings,,,,5565000,5542000,5145000,,5823000,8040000,14544000,,11378000,12521000,16209000,17823000,16769000,16653000,16425000,14896000,5926000,6467000,5851000,6148000,22599000,24586000,19907000,24595000,21758000,19562000,31288000,25299000,22744000,22181000,29416000,30358000,32593000,42781000,42302000
BalanceCurrentBorrowings_yy,,,,,,,,4.64,45.07,182.68,,95.40,55.73,11.45,,47.38,33.00,1.33,-16.42,-64.66,-61.16,-64.38,-58.73,281.38,280.15,240.24,300.04,-3.72,-20.43,57.17,2.86,4.53,13.39,-5.98,20.00,43.30,92.87,43.81
BalanceCurrentBorrowings_sy,,,,,,,,4.64,48.36,16.76,,112.60,60.97,11.45,,-14.53,-17.24,-15.40,-14.56,-19.63,-12.30,-13.64,-9.64,-36.49,-2.20,-4.00,-7.51,-13.56,-9.08,-4.46,17.39,4.53,8.60,17.75,10.61,3.72,29.98,0.67
BalanceCurrentBorrowings_qq,,,,,-0.41,-7.16,-100.00,,38.07,80.90,-100.00,,10.05,29.45,9.96,-5.91,-0.69,-1.37,-9.31,-60.22,9.15,-9.53,5.08,267.57,8.79,-19.03,23.55,-11.53,-10.09,59.94,-19.14,-10.10,-2.48,32.62,3.20,7.36,31.26,-1.12
BalanceCurrentBorrowings_sq,,,,,-0.41,2.28,-100.00,,17.51,8.28,-100.00,,4.57,9.30,-1.47,-6.44,-0.98,0.50,-0.42,-7.24,-1.57,-0.69,1.15,0.12,-2.30,1.34,-2.44,-5.66,0.52,1.32,1.38,0.14,-0.06,31.84,-0.54,-9.26,7.64,3.98
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,1814000,2176000,1638000,,4126000,3417000,3983000,,2613000,1962000,3567000,2530000,3014000,3708000,1689000,1878000,2613000,2234000,9102000,7739000,12958000,10225000,9592000,11564000,12694000,16224000,39110000,28559000,38698000,34011000,14392000,11436000,12864000,11523000,13637000
BalanceCurrentOtherLiabilities_yy,,,,,,,,127.45,57.03,143.16,,-36.67,-42.58,-10.44,,15.35,88.99,-52.65,-25.77,-13.30,-39.75,438.88,312.04,395.87,357.71,5.39,49.43,-2.04,58.66,307.72,146.97,204.85,109.64,-63.20,-59.96,-66.76,-66.12,-5.25
BalanceCurrentOtherLiabilities_sy,,,,,,,,2.13,10.55,8.37,,15.19,12.87,22.45,,9.76,5.60,4.94,7.76,-0.64,2.92,3.42,7.91,24.00,0.74,8.38,11.37,2.56,-3.36,2.58,-11.71,-1.70,0.77,-10.82,7.13,1.93,,
BalanceCurrentOtherLiabilities_qq,,,,,19.96,-24.72,-100.00,,-17.18,16.56,-100.00,,-24.91,81.80,-29.07,19.13,23.03,-54.45,11.20,39.14,-14.51,307.42,-14.98,67.45,-21.09,-6.19,20.55,9.78,27.81,141.07,-26.98,35.50,-12.11,-57.68,-20.54,12.49,-10.42,18.35
BalanceCurrentOtherLiabilities_sq,,,,,-3.76,-0.73,-100.00,,-10.67,3.62,-100.00,,-6.17,2.64,-3.72,1.90,-9.70,-0.87,0.13,-1.82,-5.15,5.22,-0.21,5.34,-1.92,2.35,-0.64,-1.56,-6.10,1.85,-3.85,11.84,,-4.77,-1.37,2.97,0.15,2.15
BalanceReckoning,,,,3620000,4428000,5010000,,1081000,797000,827000,,1114000,1486000,264000,,,,264000,,,,,,3734000,1818000,1139000,697000,2682000,4535000,1945000,1995000,2941000,4591000,4522000,5677000,4123000,3083000,2391000
BalanceReckoning_yy,,,,,,,,-70.14,-82.00,-83.49,,3.05,86.45,-68.08,,-100.00,-100.00,-0.19,,,,-100.00,,,,,,-28.18,149.42,70.75,186.35,9.66,1.24,132.49,184.56,40.19,-32.85,-47.13
BalanceReckoning_sy,,,,,,,,-11.24,13.62,-5.16,,-9.21,-8.97,-21.99,,-8.58,-13.63,-13.83,,,,8.43,,,,,,-14.62,27.96,29.49,-10.00,9.90,2.19,3.31,39.32,20.66,-10.18,-14.36
BalanceReckoning_qq,,,,,22.32,13.14,-100.00,,-26.27,3.76,-100.00,,33.39,-82.23,-100.00,,,,-100.00,,,,,,-51.31,-37.35,-38.84,284.96,69.08,-57.11,2.57,47.42,56.10,-1.50,25.54,-27.37,-25.22,-22.45
BalanceReckoning_sq,,,,,-9.02,32.22,-100.00,,0.43,0.58,-100.00,,-2.08,-6.06,-3.14,,,,6.87,,,,,,-28.29,-9.04,18.41,4.02,,-16.24,-0.04,53.17,-3.88,0.98,1.14,-3.07,-15.81,-8.32
BalanceTotalEquityAndLiabilities,0,0,0,160692000,160895000,161993000,0,164978000,166115000,169851000,0,148156000,150034000,132126000,132207000,121612000,121652000,118247000,118573000,114947000,129406000,129149000,127528000,1122686000,1130531000,1144393000,1180300000,1207001000,1254945000,1321252000,1332331000,1328775000,1343146000,1392877000,1397710000,1429308000,1432851000,1491514000
BalanceTotalEquityAndLiabilities_yy,,,,,,,,2.67,3.24,4.85,,-10.20,-9.68,-22.21,,-17.92,-18.92,-10.50,-10.31,-5.48,6.37,9.22,7.55,876.70,773.63,786.10,825.52,7.51,11.00,15.45,12.88,10.09,7.03,5.42,4.91,7.57,6.68,7.08
BalanceTotalEquityAndLiabilities_sy,,,,,,,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,-6.07,-3.60,2.62,-0.12,-0.07,0.90,-3.06,-0.67,-0.19,0.93,1.24,1.41,-1.10,1.39,0.84,-0.84,1.91,0.08,1.48,3.18
BalanceTotalEquityAndLiabilities_qq,,,,,0.13,0.68,-100.00,,0.69,2.25,-100.00,,1.27,-11.94,0.06,-8.01,0.03,-2.80,0.28,-3.06,12.58,-0.20,-1.26,780.34,0.70,1.23,3.14,2.26,3.97,5.28,0.84,-0.27,1.08,3.70,0.35,2.26,0.25,4.09
BalanceTotalEquityAndLiabilities_sq,,,,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-1.85,-0.25,0.41,0.10,-2.54,1.14,2.56,-0.01,-3.09,1.37,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
CashflowOperatingCashflow,-5217000,321000,635000,-2344000,1025000,1701000,1241000,1603000,-1538000,-385000,1880000,-35000,-407000,1257000,491000,1047000,597000,-589000,240000,1251000,353000,840000,1403000,403000,6881000,10990000,3023000,26211000,22314000,-5436000,12217000,7377000,6750000,10284000,6120000,12447000,4731000,16666000
CashflowOperatingCashflow_yy,,,,,119.65,429.91,95.43,168.39,-250.05,-122.63,51.49,-102.18,73.54,426.49,-73.88,3091.43,246.68,-146.86,-51.20,19.50,-40.84,242.63,485.68,-67.79,1848.16,1208.19,115.42,6403.97,224.29,-149.46,304.13,-71.86,-69.75,289.18,-49.91,68.73,-29.91,62.06
CashflowOperatingCashflow_sy,,,,,-73.93,-53.26,63.39,33.13,-120.95,-93.74,-29.91,13.53,23.69,20.92,57.19,-17.42,40.19,-42.15,26.72,-12.34,40.03,28.24,-18.30,-6.09,10.36,-5.42,59.12,26.71,-56.15,-18.46,-23.76,-51.97,20.91,42.95,3.96,-10.72,-8.14,-16.27
CashflowOperatingCashflow_qq,,106.15,97.82,-469.13,143.73,65.95,-27.04,29.17,-195.95,74.97,588.31,-101.86,-1062.86,408.85,-60.94,113.24,-42.98,-198.66,140.68,422.20,-71.77,137.85,67.04,-71.28,1607.42,59.72,-72.49,767.05,-14.87,-124.36,324.74,-39.62,-8.50,52.36,-40.49,103.38,-61.99,252.27
CashflowOperatingCashflow_sq,,27.73,25.20,114.63,-67.32,57.10,35.70,28.32,-167.25,64.93,53.67,161.35,-122.76,71.98,69.61,93.84,-98.77,31.72,132.20,54.30,-66.17,11.06,-6.98,84.95,-114.86,17.22,82.62,152.64,-137.87,36.21,32.81,95.18,-66.31,-16.34,71.64,82.91,-91.06,46.47
CashflowAmortization,797000,785000,423000,732000,671000,669000,671000,672000,688000,661000,666000,1107000,559000,592000,504000,508000,413000,565000,456000,521000,481000,445000,318000,696000,996000,1179000,639000,1675000,1022000,1068000,1203000,302000,1166000,1032000,1219000,1141000,1281000,1171000
CashflowAmortization_yy,,,,,-15.81,-14.78,58.63,-8.20,2.53,-1.20,-0.75,64.73,-18.75,-10.44,-24.32,-54.11,-26.12,-4.63,-9.56,2.50,16.46,-21.27,-30.21,33.65,107.07,165.24,100.88,140.70,2.61,-9.41,88.26,-81.97,14.09,-3.37,1.33,277.81,9.86,13.47
CashflowAmortization_sy,,,,,6.25,1.79,-1.54,2.41,3.25,18.70,13.53,3.35,-1.42,-8.99,-7.76,-7.37,-8.60,-13.43,-9.20,-7.65,-5.77,-2.44,-10.90,-0.85,3.41,3.95,5.59,-1.72,3.04,0.04,-1.79,3.12,-1.05,1.32,-1.22,-1.10,4.55,7.15
CashflowAmortization_qq,,-1.51,-46.11,73.05,-8.33,-0.30,0.30,0.15,2.38,-3.92,0.76,66.22,-49.50,5.90,-14.86,0.79,-18.70,36.71,-19.27,14.24,-7.62,-7.59,-28.44,118.77,43.12,18.37,-45.80,162.13,-38.99,4.50,12.64,-74.90,286.09,-11.49,18.12,-6.40,12.27,-8.59
CashflowAmortization_sq,,2.79,0.46,3.69,-2.70,-0.30,0.63,4.40,0.66,3.28,-0.51,4.28,-3.52,0.60,-2.99,-1.08,-4.42,0.88,-0.30,-1.78,-3.97,0.38,-0.27,-0.85,-1.60,1.66,-0.96,-0.57,-1.88,3.44,0.31,0.10,-2.76,2.99,1.51,,-0.63,3.99
CashflowInvestingCashflow,80000,4000,-19000,51000,-19000,-13000,-38000,-32000,-323000,120000,21000,-1188000,-722000,557000,609000,342000,9000,890000,-10000,339000,138000,0,12000,-3000,-20495000,-11519000,-19957000,-45284000,-16676000,-24818000,704000,8042000,-8968000,-14899000,-27075000,-25137000,-3745000,-1049000
CashflowInvestingCashflow_yy,,,,,-123.75,-425.00,-100.00,-162.75,-1600.00,1023.08,155.26,-3612.50,-123.53,364.17,2800.00,128.79,101.25,59.77,-101.67,-0.85,1435.56,-100.03,216.67,-100.97,-14929.88,-3839600.00,-167805.88,-1372142.38,18.63,-115.45,103.53,117.76,46.22,39.97,-3945.88,-412.57,58.24,92.96
CashflowInvestingCashflow_sy,,,,,45.29,-7.42,-100.00,56.42,23.84,50.69,80.86,-8.61,-1.10,-42.51,17.27,49.64,63.25,53.84,38.43,49.14,15.95,-48.29,-42.27,-39.24,-51.80,-53.62,-4.98,-81.38,1.96,-1.42,-14.07,47.42,-32.78,27.49,6.25,-29.79,-16.40,29.50
CashflowInvestingCashflow_qq,,-95.00,-575.00,368.42,-137.25,31.58,-192.31,15.79,-909.38,137.15,-82.50,-5757.14,39.23,177.15,9.34,-43.84,-97.37,9787.78,-101.15,3424.51,-59.25,-100.22,4066.67,-127.73,-620957.57,43.80,-73.25,-126.91,63.17,-48.82,102.84,1042.33,-211.51,-66.14,-81.72,7.16,85.10,71.99
CashflowInvestingCashflow_sq,,-23.16,21.00,-84.48,53.96,-17.40,-100.71,35.98,45.28,67.28,-27.06,-72.67,29.94,-47.67,-1.81,-7.65,-7.08,16.69,-43.30,72.45,-28.42,0.80,-38.12,18.75,-76.84,-57.21,-23.14,-17.90,61.48,-46.13,-28.61,11.20,-3.49,67.77,-70.95,-32.26,22.89,67.67
CashflowCapex,62000,79000,89000,0,122000,359000,25000,32000,157000,179000,92000,505000,89000,52000,25000,0,0,192000,0,55000,8000,4000,0,0,702000,6095000,28732000,-30042000,1487000,1351000,2434000,28000,1369000,93000,-816000,9421000,124000,318000
CashflowCapex_yy,,,,,96.77,354.43,-71.91,,28.69,-50.14,268.00,1478.12,-43.31,-70.95,-72.83,-100.00,-100.00,268.27,-100.00,,,-97.75,,-100.00,8676.25,141641.86,,,111.79,-77.83,-91.53,100.09,-7.94,-93.12,-133.53,33546.43,-90.94,241.94
CashflowCapex_sy,,,,,-38.17,-9.07,-25.77,,28.69,-17.26,-29.77,-3.82,-29.17,-39.30,-22.67,-64.37,-52.67,-44.73,-20.56,,,12.04,,-28.30,-32.75,-18.20,,,-23.92,8.87,0.74,90.32,32.65,8.48,-4.87,38.00,11.25,42.26
CashflowCapex_qq,,27.42,12.66,-100.00,,194.26,-93.04,28.00,390.62,14.01,-48.60,448.91,-82.38,-41.57,-51.92,-100.00,,,-100.00,,-85.48,-46.25,-100.00,,,768.10,371.41,-204.56,104.95,-9.15,80.16,-98.85,4789.29,-93.21,-977.42,1254.53,-98.68,156.45
CashflowCapex_sq,,4.26,27.06,68.51,,49.24,17.23,32.45,-27.62,6.78,-26.40,22.66,-29.32,21.64,-32.73,29.04,,,9.98,,-28.79,-2.81,-25.06,,,26.73,8.95,-16.96,-33.55,43.44,45.83,58.13,-44.11,-29.46,63.98,55.62,-45.16,8.40
CashflowFinancingCashflow,5181000,-331000,-421000,2667000,-914000,-1248000,-923000,-1267000,971000,789000,-2608000,1405000,977000,-1565000,-1252000,-1200000,-799000,-678000,-1182000,-615000,-845000,-1042000,-798000,-635000,8121000,7495000,14696000,14395000,2455000,24109000,-7243000,-7245000,-3410000,18004000,-153000,12521000,-2462000,5264000
CashflowFinancingCashflow_yy,,,,,-117.64,-277.04,-119.24,-147.51,206.24,163.22,-182.56,210.89,0.62,-298.35,51.99,-185.41,-181.78,56.70,5.59,48.75,-5.81,-53.79,32.45,-3.24,1060.60,819.23,1940.68,2367.29,-69.77,221.66,-149.29,-150.33,-238.90,-25.32,97.89,272.82,27.80,-70.76
CashflowFinancingCashflow_sy,,,,,-38.04,-42.67,31.14,37.20,73.87,-12.41,36.50,-40.04,-4.70,37.14,-66.31,20.66,16.93,48.60,5.59,45.22,11.84,-29.89,60.82,28.99,-10.43,46.58,-41.94,56.25,32.78,-9.44,76.58,3.86,-28.04,44.75,-19.20,-13.94,53.93,-31.89
CashflowFinancingCashflow_qq,,-106.39,-27.19,733.49,-134.27,-36.54,26.04,-37.27,176.64,-18.74,-430.54,153.87,-30.46,-260.18,20.00,4.15,33.42,15.19,-74.44,47.97,-37.46,-23.27,23.39,20.48,1379.08,-7.71,96.07,-2.05,-82.95,882.04,-130.04,-0.03,52.93,627.98,-100.85,8283.66,-119.66,313.81
CashflowFinancingCashflow_sq,,-13.68,-34.38,55.02,17.07,-4.40,37.38,11.39,118.19,-25.61,3.87,-101.40,63.71,-35.08,-79.17,-61.72,59.01,-23.74,-67.60,45.77,41.56,-39.19,36.92,-40.20,27.31,0.33,-20.23,27.55,20.22,-32.20,41.04,2.26,-48.63,44.50,-33.88,-53.08,52.14,13.04
CashflowShareCapitalCash,,,,4737000,,,,,,,,,,,,,,,,,,,,,,,,10950000,10000000,0,0,0,,,8126000,0,,
CashflowShareCapitalCash_yy,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,
CashflowShareCapitalCash_sy,,,,,,,,-95.75,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,
CashflowShareCapitalCash_qq,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,-8.68,-100.00,,,,,,-100.00,,
CashflowShareCapitalCash_sq,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,,-100.00,,
CashflowDividend,,,60000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,-5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,44000,-6000,195000,374000,92000,440000,280000,304000,-890000,524000,-707000,182000,-152000,249000,-152000,189000,-193000,-377000,293000,-270000,-354000,-202000,617000,-235000,-5493000,6966000,-2238000,-4678000,8096000,-6148000,6442000,7406000,-5908000,13669000,-21108000,-169000,-1476000,20881000
CashflowNetCashflow_yy,,,,,109.09,7433.33,43.59,-18.72,-1067.39,19.09,-352.50,-40.13,82.92,-52.48,78.50,3.85,-26.97,-251.29,292.57,-242.86,-83.42,46.30,110.73,12.89,-1451.72,3543.45,-462.84,-1888.95,247.38,-188.26,387.85,258.32,-172.97,322.33,-427.66,-102.28,75.02,52.76
CashflowNetCashflow_sy,,,,,-65.41,-72.97,49.35,82.48,-17.20,-47.43,-60.92,-26.47,17.36,37.20,37.31,3.85,-6.13,51.22,16.06,-68.39,13.39,-69.66,-14.44,29.72,-12.26,71.66,7.28,68.96,-60.41,-91.50,9.64,-44.43,11.83,60.12,8.32,-25.90,13.57,35.93
CashflowNetCashflow_qq,,-113.64,3350.00,91.79,-75.40,378.26,-36.36,8.57,-392.76,158.88,-234.92,125.74,-183.52,263.82,-161.04,224.34,-202.12,-95.18,177.70,-192.24,-31.11,42.85,404.89,-138.13,-2235.50,226.82,-132.13,-109.03,273.07,-175.94,204.78,14.96,-179.77,331.36,-254.42,99.20,-773.37,1514.70
CashflowNetCashflow_sq,,28.61,3.31,89.50,-103.37,55.56,89.57,133.80,-153.23,64.98,94.08,160.93,-119.57,48.67,62.90,118.20,-172.11,33.56,121.16,102.64,-118.49,-14.98,67.40,125.30,-142.57,57.36,-37.67,117.48,-135.92,-10.67,63.27,88.92,-105.09,81.82,-27.88,157.23,-126.49,65.28
