,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCash_sq,,-9.25,-53.18,,-8.01,-8.59,-31.09,,-3.78,0.23,-100.00,,9.98,-18.36,,,15.40,-35.56,-100.00,,14.24,-15.50,-100.00,,-25.16,6.20,-43.41,-12.88,-8.64,-17.09,12.54,5.12,-15.83,-5.64,9.68,-9.32,9.60,12.96,1.36,46.37,-12.73,-9.45,14.68,28.91,4.32,-11.24,0.25,21.61,12.72,20.19
BalanceOtherCurrentAssets,11256000,9433000,,,,,,,,57000,,25000,174000,,,148000,127000,220000,,135000,225000,219000,,283000,375000,0,239000,155000,297000,398000,557000,871000,430000,404000,785000,324000,474000,369000,678000,375000,295000,230000,845000,752000,152000,148000,2939000,3395000,976000,401000
BalanceOtherCurrentAssets_yy,,,,,-100.00,-100.00,,,,,,,,-100.00,,490.77,-26.73,,,-8.96,76.27,-0.21,,109.93,66.71,-100.00,,-45.04,-20.81,,133.26,460.61,44.86,1.34,41.05,-62.81,10.40,-8.55,-13.61,15.77,-37.91,-37.65,24.62,100.55,-48.42,-35.72,247.73,351.43,542.72,171.26
BalanceOtherCurrentAssets_sy,,,,,-15.19,-3.30,,,,,,,,-19.30,,14.81,13.15,,,-9.30,16.18,-24.58,,74.26,10.43,12.94,,4.81,-5.14,,20.54,-4.31,-2.78,-14.83,-24.19,-13.86,5.33,-8.55,-8.39,-2.92,8.38,2.83,-1.43,2.00,9.04,14.24,23.46,28.60,19.11,15.18
BalanceOtherCurrentAssets_qq,,-16.19,-100.00,,,,,,,,-100.00,,594.84,-100.00,,,-13.82,72.40,-100.00,,66.85,-2.41,-100.00,,32.50,-100.00,,-34.89,90.92,34.29,39.74,56.48,-50.67,-6.06,94.49,-58.73,46.43,-22.18,83.73,-44.70,-21.46,-21.86,267.26,-11.01,-79.80,-2.62,1886.65,15.53,-71.24,-58.90
BalanceOtherCurrentAssets_sq,,-0.26,-71.26,,,,,,,,-100.00,,233.23,-12.51,,,106.76,11.65,-100.00,,100.84,-17.50,-100.00,,88.11,-1.81,,-45.05,49.21,3.77,-12.39,-39.78,12.64,-23.25,-19.25,-29.71,46.43,-12.99,-14.43,-37.95,71.64,-14.98,-27.90,-21.67,66.57,-8.87,-23.50,-3.57,114.25,-0.72
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,289384000,330245000,,456361000,472087000,489471000,,618593000,596720000,729096000,,724713000,808374000,,,950695000,1023657000,1312971000,,1396556000,1547073000,1707616000,,2518570000,2367534000,2719856000,2749508000,2662403000,2813809000,3007803000,2991823000,2873981000,2202993000,2161446000,2153857000,2159025000,1749855000,1899262000,1912452000,2095120000,1907253000,2258519000,2282070000,2541898000,2415705000,2552109000,2521069000,2224328000,2593888000,3074527000
BalanceTotalAssets_yy,,,,,63.13,48.21,,35.55,26.40,48.96,,17.15,35.47,-100.00,,31.18,26.63,,,46.90,51.13,30.06,,80.34,53.03,59.28,,5.71,18.85,10.59,8.81,7.95,-21.71,-28.14,-28.01,-24.88,-20.57,-12.13,-11.21,-2.96,8.99,18.92,19.33,21.32,26.66,13.00,10.47,-12.49,7.38,20.47
BalanceTotalAssets_sy,,,,,18.61,20.61,,5.63,6.39,11.73,,5.92,2.13,0.12,,1.04,5.47,,,9.00,14.28,11.96,,17.95,9.21,8.50,,-0.60,0.86,-2.11,0.82,-0.15,-3.36,-1.82,-4.65,-1.40,0.68,-0.81,3.18,4.32,6.87,6.90,7.12,5.82,9.80,2.31,5.68,5.69,7.38,14.30
BalanceTotalAssets_qq,,14.12,-100.00,,3.45,3.68,-100.00,,-3.54,22.18,-100.00,,11.54,-100.00,,,7.67,28.26,-100.00,,10.78,10.38,-100.00,,-6.00,14.88,1.09,-3.17,5.69,6.89,-0.53,-3.94,-23.35,-1.89,-0.35,0.24,-18.95,8.54,0.69,9.55,-8.97,18.42,1.04,11.39,-4.96,5.65,-1.22,-11.77,16.61,18.53
BalanceTotalAssets_sq,,5.16,-20.41,,3.32,5.78,-21.57,,-1.12,-0.64,-100.00,,0.10,-3.14,,,1.19,3.36,-100.00,,2.13,0.12,-100.00,,-0.99,3.00,-7.80,2.44,-1.69,2.88,0.66,-0.07,-3.33,-1.88,0.33,0.24,-1.07,1.74,1.24,-0.08,-1.28,6.28,1.12,-0.16,0.72,1.55,1.53,1.17,2.03,2.65
BalanceCapital,123246000,151567000,,236768000,247814000,257754000,,351251000,337899000,378337000,,236341000,283324000,,,486546000,574019000,767483000,,827473000,858799000,980114000,,1353577000,1275218000,1579685000,1588108000,1405511000,1517077000,1726329000,1735121000,1536334000,1049787000,1156942000,1027829000,938618000,588722000,874042000,878975000,1024793000,990538000,1351353000,1268698000,1562446000,1596591000,1733161000,1696148000,1450639000,1517699000,1822503000
BalanceCapital_yy,,,,,101.07,70.06,,48.35,36.35,46.78,,-32.71,-16.15,-100.00,,105.87,102.60,,,70.07,49.61,27.70,,63.58,48.49,61.17,,3.84,18.97,9.28,9.26,9.31,-30.80,-32.98,-40.76,-38.91,-43.92,-24.45,-14.48,9.18,68.25,54.61,44.34,52.46,61.18,28.25,33.69,-7.16,-4.94,5.15
BalanceCapital_sy,,,,,10.44,35.69,,16.62,11.70,7.70,,0.87,4.95,3.56,,7.32,8.84,,,4.43,12.78,11.21,,10.62,7.90,6.01,,2.19,4.27,3.08,2.71,4.66,1.21,5.89,6.33,5.34,4.55,4.05,4.36,5.09,6.93,7.36,7.32,3.78,4.15,4.77,10.45,5.29,9.93,9.33
BalanceCapital_qq,,22.98,-100.00,,4.67,4.01,-100.00,,-3.80,11.97,-100.00,,19.88,-100.00,,,17.98,33.70,-100.00,,3.79,14.13,-100.00,,-5.79,23.88,0.53,-11.50,7.94,13.79,0.51,-11.46,-31.67,10.21,-11.16,-8.68,-37.28,48.46,0.56,16.59,-3.34,36.43,-6.12,23.15,2.19,8.55,-2.14,-14.47,4.62,20.08
BalanceCapital_sq,,2.01,-2.11,,4.81,5.92,-6.76,,1.36,0.15,-100.00,,1.04,0.98,,,3.12,0.56,-100.00,,2.41,1.15,-100.00,,-0.09,0.20,-2.72,0.62,1.22,0.86,0.92,0.98,1.68,1.08,0.80,1.70,0.98,0.56,1.16,3.69,0.89,0.70,-0.10,0.75,1.80,0.14,2.35,1.42,2.96,-2.88
BalanceShareCapital,236000,243000,,958000,967000,941000,,896000,881000,839000,,1043000,1175000,,,1027000,966000,1036000,,990000,1003000,997000,,1104000,1040000,1065000,1028000,1022000,1044000,1082000,1054000,1037000,1043000,1040000,1044000,1066000,1022000,1049000,1060000,1065000,1067000,1106000,1078000,1106000,1055000,1057000,1077000,1043000,1052000,1090000
BalanceShareCapital_yy,,,,,309.66,288.06,,-6.50,-8.88,-10.93,,16.48,33.34,-100.00,,-1.54,-17.85,,,-3.60,3.88,-3.84,,11.53,3.73,6.89,,-7.44,0.38,1.59,2.49,1.44,-0.15,-3.89,-0.97,2.78,-1.97,0.81,1.51,-0.02,4.39,5.51,1.73,3.81,-1.14,-4.50,-0.07,-5.72,-0.27,3.20
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,2.74,-100.00,,1.00,-2.68,-100.00,,-1.57,-4.87,-100.00,,12.68,-100.00,,,-5.99,7.34,-100.00,,1.30,-0.63,-100.00,,-5.78,2.40,-3.46,-0.62,2.18,3.63,-2.61,-1.64,0.58,-0.25,0.35,2.08,-4.07,2.58,1.05,0.54,0.16,3.68,-2.56,2.60,-4.62,0.16,1.95,-3.21,0.90,3.64
BalanceShareCapital_sq,,,,,,,-8.40,,,,-100.00,,,,,,,,-100.00,,,,-100.00,,,,-3.46,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,4739000,160135000,,213697000,214622000,211544000,,199865000,196888000,186977000,,232974000,264002000,,,228790000,215020000,230730000,,220343000,223350000,221675000,,245742000,231543000,237090000,228884000,227459000,232422000,240565000,233971000,229747000,227465000,220965000,221439000,227428000,218181000,216498000,217122000,216876000,216993000,224979000,219209000,224903000,214522000,214863000,219062000,212036000,213948000,221731000
BalanceOwnShares_yy,,,,,4429.24,32.10,,-6.47,-8.26,-11.61,,16.57,34.09,-100.00,,-1.80,-18.55,,,-3.69,3.87,-3.92,,11.53,3.67,6.95,,-7.44,0.38,1.47,2.22,1.01,-2.13,-8.15,-5.36,-1.01,-4.08,-2.02,-1.95,-4.64,-0.54,3.92,0.96,3.70,-1.14,-4.50,-0.07,-5.72,-0.27,3.20
BalanceOwnShares_sy,,,,,-1137608.40,66.05,,13.12,32.69,-11.61,,50.39,50.40,-100.00,,49.08,40.72,,,70.76,51.94,100.00,,100.00,100.00,6.95,,-8.37,0.38,-100.00,-1.74,-0.91,-4.51,-8.14,-5.36,-1.01,-4.08,-2.02,-1.95,-4.64,-0.54,4.82,0.96,3.70,-1.14,-4.50,5.29,0.80,4.71,3.20
BalanceOwnShares_qq,,3279.38,-100.00,,0.43,-1.43,-100.00,,-1.49,-5.03,-100.00,,13.32,-100.00,,,-6.02,7.31,-100.00,,1.36,-0.75,-100.00,,-5.78,2.40,-3.46,-0.62,2.18,3.50,-2.74,-1.81,-0.99,-2.86,0.21,2.70,-4.07,-0.77,0.29,-0.11,0.05,3.68,-2.56,2.60,-4.62,0.16,1.95,-3.21,0.90,3.64
BalanceOwnShares_sq,,1639.69,-50.00,,0.22,100.00,-100.00,,-0.03,100.00,-100.00,,6.66,-0.06,,,-6.02,-25.87,100.00,,1.36,100.00,-100.00,,-7.26,-0.27,-3.46,-2.47,3.66,2.65,-2.74,-1.81,-0.74,-0.43,0.21,2.70,-4.07,-0.77,0.29,-0.11,0.05,3.68,-2.56,2.60,-4.62,0.16,1.95,-3.21,0.90,3.64
BalanceReserve,-3896000,-8811000,,-1847000,-4949000,-8601000,,50058000,24314000,39637000,,-84754000,-84412000,,,27944000,63688000,121936000,,47036000,-17857000,-38590000,,80580000,32315000,113896000,40278000,24435000,52234000,28213000,-47383000,86934000,-322137000,-358491000,-381536000,-289218000,-487699000,-452064000,-522386000,-311869000,-443171000,-403721000,-466826000,-328332000,-389969000,-450232000,-536457000,-714984000,-705298000,-647885000
BalanceReserve_yy,,,,,-27.02,2.38,,2810.79,591.28,560.83,,-269.31,-447.18,-100.00,,132.97,175.45,,,68.32,-128.04,-131.65,,71.31,280.96,395.14,,-69.68,61.64,-75.23,-217.64,255.77,-716.72,-1370.64,-705.22,-432.69,-51.39,-26.10,-36.92,-7.83,9.13,10.69,10.64,-5.28,12.00,-11.52,-14.92,-117.76,-80.86,-43.90
BalanceReserve_sy,,,,,11.87,16.62,,53.24,11.68,6.13,,-2.18,3.90,3.22,,7.54,7.01,,,4.38,7.30,2.07,,3.60,-0.02,3.10,,-9.19,1.67,2.40,2.40,,-4.86,,-0.99,,4.52,1.38,3.54,5.88,7.52,7.94,5.99,4.89,4.82,-0.18,1.11,3.20,3.94,6.82
BalanceReserve_qq,,-126.12,100.00,,-168.01,-73.79,100.00,,-51.43,63.02,-100.00,,0.40,100.00,,,127.91,91.46,-100.00,,-137.96,-116.11,100.00,,-59.90,252.46,-64.64,-39.33,113.77,-45.99,-267.94,283.47,-470.56,-11.29,-6.43,24.20,-68.63,7.31,-15.56,40.30,-42.10,8.90,-15.63,29.67,-18.77,-15.45,-19.15,-33.28,1.35,8.14
BalanceReserve_sq,,-0.23,,,,7.36,-8.43,,-1.23,5.36,-100.00,,,4.00,,,,5.16,-100.00,,,0.86,-100.00,,,1.96,-8.32,,,,,-0.02,-0.23,1.28,-0.26,,,3.81,-0.08,0.09,,3.68,,0.01,,2.61,,0.04,,8.48
BalanceNonshareCapital,35949000,0,,0,0,576000,,3632000,3892000,4085000,,4035000,4217000,,,308000,494000,556000,,444000,413000,395000,,1555000,1228000,1295000,1082000,1051000,1003000,1290000,856000,241000,175000,171000,142000,136000,90000,71000,72000,68000,47000,35000,30000,,,,,,,
BalanceNonshareCapital_yy,,,,,-100.00,,,,,609.07,,11.08,8.34,-100.00,,-92.36,-88.28,,,43.96,-16.41,-28.96,,250.51,197.09,228.23,,-32.42,-18.34,-0.41,-20.89,-77.11,-82.53,-86.78,-83.41,-43.30,-48.65,-58.20,-49.24,-50.01,-47.81,-50.35,-58.11,-100.00,-100.00,-100.00,-100.00,,,
BalanceNonshareCapital_sy,,,,,-33.66,,,,,4.50,,2.56,-10.92,-64.02,,-7.26,-4.66,,,-1.14,2.78,-4.67,,1.36,-10.02,-9.25,,-0.85,1.29,-2.97,-9.59,-20.57,-19.21,-33.77,-25.54,-30.27,-25.30,-10.80,0.16,-18.69,-5.16,-22.53,-21.02,-1.30,5.99,-3.40,8.67,,,
BalanceNonshareCapital_qq,,-100.00,,,,,-100.00,,7.17,4.96,-100.00,,4.52,-100.00,,,60.45,12.37,-100.00,,-6.84,-4.49,-100.00,,-21.04,5.52,-16.48,-2.89,-4.58,28.68,-33.66,-71.90,-27.17,-2.62,-16.78,-3.93,-34.05,-20.74,1.05,-5.37,-31.14,-24.60,-14.74,-100.00,,,,,,
BalanceNonshareCapital_sq,,0.28,,,,,-100.00,,0.86,1.32,-100.00,,-2.14,-0.52,,,0.16,9.01,-100.00,,-0.92,-1.37,-100.00,,-6.55,4.34,-12.26,1.26,-1.04,-1.05,-3.23,-10.30,-4.58,-8.16,-2.10,-2.84,-14.23,6.54,0.74,-0.95,-4.82,2.07,-2.68,2.60,,,,,,
BalanceNoncurrentLiabilities,52593000,48472000,,43729000,47490000,63047000,,56957000,62650000,70562000,,77915000,228507000,,,264059000,231790000,280422000,,269934000,313642000,323309000,,566044000,555636000,582579000,566565000,702704000,710576000,691044000,601577000,553033000,505378000,485598000,510338000,527835000,496270000,449745000,380707000,140493000,335266000,345853000,308248000,328703000,281478000,259854000,285797000,245825000,534412000,648064000
BalanceNoncurrentLiabilities_yy,,,,,-9.70,30.07,,30.25,31.92,11.92,,36.80,264.74,-100.00,,238.90,1.44,,,2.23,35.31,15.29,,109.70,77.16,80.19,,24.14,27.89,18.62,6.18,-21.30,-28.88,-29.73,-15.17,-4.56,-1.80,-7.38,-25.40,-73.38,-32.44,-23.10,-19.03,133.96,-16.04,-24.87,-7.28,-25.21,89.86,149.40
BalanceNoncurrentLiabilities_sy,,,,,-9.70,-11.58,,-12.30,-5.42,11.92,,35.49,18.88,-8.44,,-6.28,-5.01,,,1.30,25.76,22.40,,10.89,7.54,5.23,,-8.31,-17.97,-30.53,-8.74,-13.58,10.49,6.41,3.00,-4.56,5.03,8.27,-0.90,4.45,-1.26,1.37,4.36,2.46,1.76,-0.51,-1.19,-7.81,-8.59,-8.66
BalanceNoncurrentLiabilities_qq,,-7.83,-100.00,,8.60,32.76,-100.00,,9.99,12.63,-100.00,,193.28,-100.00,,,-12.22,20.98,-100.00,,16.19,3.08,-100.00,,-1.84,4.85,-2.75,24.03,1.12,-2.75,-12.95,-8.07,-8.62,-3.91,5.09,3.43,-5.98,-9.37,-15.35,-63.10,138.63,3.16,-10.87,6.64,-14.37,-7.68,9.98,-13.99,117.40,21.27
BalanceNoncurrentLiabilities_sq,,3.06,-76.44,,-0.17,-13.87,-24.63,,-1.04,4.26,-100.00,,2.17,-3.60,,,-4.24,7.64,-100.00,,-0.02,5.54,-100.00,,-4.03,-0.40,-13.12,-4.65,-3.53,-2.77,-1.57,-2.61,-2.30,-2.85,-2.59,-1.43,-0.04,-2.20,-0.17,0.34,-1.78,0.32,-0.08,1.20,-0.82,-3.29,-0.22,-1.23,0.79,0.90
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,46044000,36443000,,31002000,36238000,45593000,,20228000,24906000,28024000,,50786000,200957000,,,215418000,177086000,236398000,,245855000,291043000,289650000,,517865000,511282000,544581000,530894000,640960000,648249000,619305000,533834000,480723000,447326000,422523000,452862000,453709000,445137000,399701000,328479000,55003000,260313000,250992000,223189000,213228000,174236000,153012000,185097000,186677000,232541000,318301000
BalanceNoncurrentBorrowings_yy,,,,,-21.30,25.11,,-34.75,-31.27,-38.53,,151.08,706.85,-100.00,,324.16,-11.88,,,14.13,64.35,22.53,,110.64,75.67,88.01,,23.77,26.79,13.72,0.55,-25.00,-30.99,-31.77,-15.17,-5.62,-0.49,-5.40,-27.47,-87.88,-41.52,-37.21,-32.05,287.66,-33.07,-39.04,-17.07,-12.45,33.46,108.02
BalanceNoncurrentBorrowings_sy,,,,,-2.00,-48.97,,-30.45,-33.65,-1.97,,62.00,30.62,-26.96,,-20.12,-33.03,,,-2.89,69.66,46.54,,72.70,7.81,6.62,,-22.11,-31.42,-36.40,-25.38,-3.98,16.82,29.64,,-8.48,3.48,-3.67,-1.78,-7.19,-12.66,-3.06,-5.08,0.13,-0.72,-1.41,0.68,-12.86,-2.90,7.21
BalanceNoncurrentBorrowings_qq,,-20.85,-100.00,,16.89,25.81,-100.00,,23.13,12.52,-100.00,,295.69,-100.00,,,-17.79,33.49,-100.00,,18.38,-0.48,-100.00,,-1.27,6.51,-2.51,20.73,1.14,-4.46,-13.80,-9.95,-6.95,-5.54,7.18,0.19,-1.89,-10.21,-17.82,-83.26,373.27,-3.58,-11.08,-4.46,-18.29,-12.18,20.97,0.85,24.57,36.88
BalanceNoncurrentBorrowings_sq,,6.93,-100.00,,,-19.79,-100.00,,3.48,-3.71,-100.00,,5.20,-23.02,,,-12.66,6.63,-100.00,,-1.22,9.81,-100.00,,-5.43,1.45,-28.24,-10.84,-6.77,-10.25,,-1.64,-2.86,-5.48,-5.26,-11.20,0.04,-5.92,-0.51,-10.33,-2.25,-1.38,0.07,-4.60,-1.08,-3.94,0.27,0.85,4.39,-1.47
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245574000,276111000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.43
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94
BalanceNoncurrentOtherLiabilities,6549000,12029000,,12727000,11253000,17454000,,36730000,37744000,42538000,,27129000,27550000,,,48641000,54704000,44024000,,24079000,22599000,33659000,,48178000,44354000,37998000,35671000,61744000,62327000,71739000,67743000,72311000,58052000,63075000,57476000,74126000,51133000,50043000,52228000,85490000,74953000,94861000,85059000,115475000,107242000,106842000,100699000,59148000,56297000,53652000
BalanceNoncurrentOtherLiabilities_yy,,,,,71.82,45.10,,188.59,235.42,143.71,,-26.14,-27.01,-100.00,,79.30,98.57,,,-50.50,-58.69,-23.54,,100.09,96.27,12.89,,28.16,40.52,88.80,89.91,17.11,-6.86,-12.08,-15.16,2.51,-11.92,-20.66,-9.13,15.33,46.58,89.56,62.86,35.07,43.08,12.63,18.39,-48.78,-47.50,-49.78
BalanceNoncurrentOtherLiabilities_sy,,,,,28.46,32.68,,23.40,-4.76,15.57,,-0.33,9.73,6.48,,-3.40,-1.94,,,-2.98,10.23,-1.79,,6.49,1.30,-0.36,,-0.88,-2.74,-2.49,-3.56,-10.59,-8.10,-5.02,-4.22,-0.75,-2.60,-4.76,1.10,8.53,1.41,3.87,-0.07,-1.69,-1.35,-2.94,-3.75,-3.00,-0.73,0.04
BalanceNoncurrentOtherLiabilities_qq,,83.68,-100.00,,-11.59,55.12,-100.00,,2.76,12.70,-100.00,,1.55,-100.00,,,12.47,-19.52,-100.00,,-6.14,48.94,-100.00,,-7.94,-14.33,-6.12,73.09,0.94,15.10,-5.57,6.74,-19.72,8.65,-8.88,28.97,-31.02,-2.13,4.37,63.69,-12.33,26.56,-10.33,35.76,-7.13,-0.37,-5.75,-41.26,-4.82,-4.70
BalanceNoncurrentOtherLiabilities_sq,,1.81,-5.27,,-2.33,1.18,-5.24,,-3.18,,-100.00,,1.12,-3.66,,,-0.46,1.02,-100.00,,-1.64,-0.12,-100.00,,-3.26,-0.90,-8.32,1.39,-1.18,-0.61,-2.53,-2.90,-1.03,,-1.21,-0.72,-0.05,-1.21,0.05,2.06,-1.01,1.59,-1.08,0.58,-1.32,-2.85,-1.19,2.57,-0.60,-0.25
BalanceCurrentLiabilities,77596000,115827000,,175864000,176782000,168094000,,206753000,192280000,276111000,,406421000,292327000,,,199782000,217353000,264510000,,298706000,374218000,403799000,,597394000,535452000,556296000,593753000,553138000,585153000,589139000,654269000,784372000,647653000,518735000,615548000,692436000,664773000,575405000,652698000,929766000,581403000,561277000,705094000,650748000,537636000,559094000,539124000,527865000,541777000,603959000
BalanceCurrentLiabilities_yy,,,,,127.82,45.12,,17.56,8.77,64.26,,96.57,52.03,-100.00,,-50.84,-25.65,,,49.52,72.17,52.66,,99.99,43.09,37.77,,-7.41,9.28,5.90,10.19,41.80,10.68,-11.95,-5.92,-11.72,2.64,10.92,6.04,34.27,-12.54,-2.46,8.03,-30.01,-7.53,-0.39,-23.54,-18.88,0.77,8.02
BalanceCurrentLiabilities_sy,,,,,7.69,15.70,,32.21,22.85,12.97,,0.40,4.12,17.21,,-2.09,13.76,,,7.48,11.06,3.54,,31.05,16.20,11.19,,6.35,9.28,5.90,7.07,-4.50,-8.52,-9.80,-12.35,-6.57,1.17,1.90,0.25,3.77,-4.90,5.00,6.02,8.12,20.99,10.92,13.53,3.84,2.09,17.29
BalanceCurrentLiabilities_qq,,49.27,-100.00,,0.52,-4.91,-100.00,,-7.00,43.60,-100.00,,-28.07,-100.00,,,8.80,21.70,-100.00,,25.28,7.90,-100.00,,-10.37,3.89,6.73,-6.84,5.79,0.68,11.06,19.89,-17.43,-19.91,18.66,12.49,-4.00,-13.44,13.43,42.45,-37.47,-3.46,25.62,-7.71,-17.38,3.99,-3.57,-2.09,2.64,11.48
BalanceCurrentLiabilities_sq,,1.60,-46.47,,-1.10,-1.89,-37.44,,-4.99,1.19,-100.00,,-2.37,-4.90,,,4.47,-1.61,-100.00,,2.28,7.90,-100.00,,-7.83,6.48,-18.02,11.52,-8.99,-0.96,6.80,-4.45,-8.49,-2.47,6.55,2.19,-2.87,-2.00,0.67,0.48,-2.98,12.90,4.52,11.76,-0.54,0.30,3.49,-2.09,0.42,11.48
BalanceCurrentTradePayablesv,16794000,20989000,,55863000,52842000,47829000,,19540000,23083000,50410000,,34084000,17837000,,,16153000,32249000,81274000,,22257000,62758000,62518000,,40299000,56660000,81813000,89253000,63257000,67703000,55141000,65998000,47635000,31193000,41946000,53225000,21188000,54821000,14810000,20116000,9154000,64624000,23623000,36126000,28389000,77083000,44543000,39842000,29342000,52463000,25555000
BalanceCurrentTradePayablesv_yy,,,,,214.65,127.88,,-65.02,-56.32,5.40,,74.44,-22.73,-100.00,,-52.61,80.80,,,37.78,94.60,-23.08,,81.06,-9.72,30.86,,56.97,19.49,-32.60,-26.06,-24.70,-53.93,-23.93,-19.35,-55.52,75.75,-64.69,-62.21,-56.80,17.88,59.50,79.58,210.13,19.28,88.56,10.29,3.36,-31.94,-42.63
BalanceCurrentTradePayablesv_sy,,,,,2.27,18.17,,-1.78,-11.28,9.45,,11.12,-1.84,21.44,,0.68,20.53,,,21.10,23.85,21.47,,34.24,18.03,20.51,,8.60,5.97,1.77,-5.03,-4.74,-2.50,-4.20,-8.83,-3.38,5.57,5.88,12.98,4.71,-2.04,8.08,9.27,18.61,19.42,18.93,15.77,11.00,-4.00,15.07
BalanceCurrentTradePayablesv_qq,,24.98,-100.00,,-5.41,-9.49,-100.00,,18.14,118.38,-100.00,,-47.67,-100.00,,,99.64,152.02,-100.00,,181.97,-0.38,-100.00,,40.60,44.39,9.09,-29.13,7.03,-18.55,19.69,-27.82,-34.52,34.47,26.89,-60.19,158.74,-72.98,35.83,-54.50,605.98,-63.44,52.92,-21.42,171.53,-42.21,-10.55,-26.35,78.80,-51.29
BalanceCurrentTradePayablesv_sq,,4.02,-49.22,,1.02,-10.18,-49.35,,-3.95,-2.97,-100.00,,-9.30,18.57,,,-9.03,17.88,-100.00,,-5.66,5.06,-100.00,,-8.20,25.45,-18.29,-7.98,-9.70,-1.40,9.92,-2.65,-11.69,4.64,8.26,-0.15,4.78,4.00,15.75,-15.20,2.89,13.64,8.60,7.38,-0.08,-2.32,6.58,-11.04,-1.78,13.48
BalanceCurrentBorrowings,50668000,69862000,,106170000,104229000,95358000,,163461000,141709000,193246000,,339529000,236442000,,,133792000,144794000,133719000,,224997000,256224000,284416000,,451543000,387899000,360391000,383254000,398178000,429370000,408300000,502891000,649746000,559021000,400512000,497198000,617688000,564805000,495673000,563954000,814070000,458857000,458486000,567554000,487149000,314016000,398813000,400643000,421057000,363433000,436609000
