,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalAssets_yy,,,,,319.43,276.68,595.07,132.25,129.49,127.44,13.04,20.24,88.67,101.26,-100.00,76.40,71.69,55.79,,55.71,6.04,5.52,,7.83,-2.80,-1.24,,-4.13,-2.53,-9.06,-6.07,-1.63,-0.42,13.60,12.30,18.60,18.15,11.04,10.50,11.30,10.04,9.22,4.84,-3.69,-5.41,-2.62,-0.76,-3.19,-2.65,0.57
BalanceTotalAssets_sy,,,,,53.67,51.51,52.03,36.52,37.22,39.22,15.07,26.44,15.94,8.22,-0.02,5.23,6.44,7.15,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,-6.07,-3.60,2.62,2.85,-0.07,0.90,-3.06,-0.67,0.08,0.59,-0.39,1.79,-1.01,1.46,0.84,-0.84,1.91,0.08,1.48,1.47
BalanceTotalAssets_qq,,16.56,14.65,197.03,5.67,4.68,111.56,-0.75,4.41,3.75,5.14,5.57,63.84,10.67,-100.00,,59.47,0.42,-100.00,,8.60,-0.08,-100.00,,-2.10,1.52,-0.37,-3.17,-0.47,-5.29,2.91,1.40,0.76,8.04,1.74,7.08,0.38,1.54,1.23,7.86,-0.75,0.78,-2.83,-0.92,-2.52,3.75,-0.97,-3.35,-1.98,7.19
BalanceTotalAssets_sq,,13.71,-100.00,17.62,0.61,8.24,-100.00,-0.54,3.78,8.50,-100.00,5.99,-4.86,5.59,-100.00,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-2.04,0.07,0.41,0.33,-2.57,1.14,2.56,-0.01,-3.03,2.08,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
BalanceCapital,6211000,6556000,7029000,33544000,34516000,35896000,78771000,81033000,84341000,84414000,87770000,88394000,27014000,29799000,,29991000,128313000,126556000,,129265000,173058000,175420000,,181443000,183186000,183321000,183576000,181960000,182971000,183874000,185886000,185586000,186291000,188682000,191586000,195560000,196086000,197044000,205809000,225083000,224544000,223336000,226743000,227388000,227954000,220093000,221650000,212448000,214494000,209057000
BalanceCapital_yy,,,,,455.72,447.53,1020.66,141.57,144.35,135.16,11.42,9.08,-67.97,-64.70,-100.00,-66.07,374.99,324.70,,331.01,34.87,38.61,,40.37,5.85,4.50,,0.28,-0.12,0.30,1.26,1.99,1.81,2.61,3.07,5.37,5.26,4.43,7.42,15.10,14.51,13.34,10.17,1.02,1.52,-1.45,-2.25,-6.57,-5.90,-5.01
BalanceCapital_sy,,,,,54.51,66.43,266.33,104.45,36.62,29.28,8.79,11.87,11.61,13.78,12.62,12.96,13.52,11.20,,10.30,9.93,11.25,,5.87,4.62,4.22,,-2.19,-1.14,0.16,0.91,3.19,4.40,2.61,4.91,3.82,3.78,2.62,2.08,4.48,5.02,2.62,3.66,1.16,2.45,0.37,1.44,2.83,2.34,-2.50
BalanceCapital_qq,,5.55,7.21,377.22,2.90,4.00,119.44,2.87,4.08,0.09,3.98,0.71,-69.44,10.31,-100.00,,327.84,-1.37,-100.00,,33.88,1.36,-100.00,,0.96,0.07,0.14,-0.88,0.56,0.49,1.09,-0.16,0.38,1.28,1.54,2.07,0.27,0.49,4.45,9.36,-0.24,-0.54,1.53,0.28,0.25,-3.45,0.71,-4.15,0.96,-2.53
BalanceCapital_sq,,1.90,-63.37,0.62,5.00,7.58,-100.00,-0.56,3.97,2.16,-100.00,6.05,3.52,3.84,-100.00,,1.38,1.25,-100.00,,0.76,0.34,-100.00,,0.76,-0.87,-0.30,1.47,0.35,-0.80,0.79,2.40,0.33,-0.43,1.12,2.07,0.72,0.05,1.72,1.55,0.57,-0.38,1.65,0.28,1.07,-0.02,1.76,1.65,-0.01,-2.17
BalanceShareCapital,6788000,6845000,6845000,14445000,14445000,14445000,19374000,19423000,19454000,19454000,19454000,19514000,4285000,4285000,,4285000,43412000,43412000,,43412000,86824000,86824000,,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000,86824000
BalanceShareCapital_yy,,,,,112.80,111.03,183.04,34.46,34.68,34.68,0.41,0.47,-77.97,-77.97,-100.00,-78.04,913.12,913.12,,913.12,100.00,100.00,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,2.01,2.01,24.68,7.46,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,0.84,,111.03,,,34.12,0.25,0.16,,,0.31,-78.04,,-100.00,,913.12,,-100.00,,100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,-100.00,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,-986000,,,,,,,,,,,,0,0,0,-498000,-498000,-498000,-549000,-554000,-554000,,,,,,,,,,,-124000,-631000,-1772000,-5657000,-5657000,-10692000,-10692000,-14892000
BalanceOwnShares_yy,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,-11.24,-11.24,100.00,100.00,100.00,100.00,,,,,,,,,,,-4462.10,-1594.45,-503.39,-163.25
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.62,,50.00,50.00,4.91,50.00,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,-10.24,-0.91,,100.00,,,,,,,,,,,-408.87,-180.82,-219.24,,-89.00,,-39.28
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.12,-0.46,,,,,,,,,,,,,,,,,,,
BalanceReserve,,,,18177000,18177000,19099000,54401000,54401000,54401000,58692000,58692000,58692000,0,0,,0,59941000,59941000,,59941000,59941000,59941000,,59941000,59941000,59941000,59941000,59941000,59941000,59941000,59941000,59941000,59941000,59941000,59941000,59941000,59859000,59869000,59869000,59869000,59869000,70722000,70722000,70722000,83746000,83746000,83746000,83818000,83818000,83818000
BalanceReserve_yy,,,,,,,,199.28,199.28,207.30,7.89,7.89,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,-0.14,-0.12,-0.12,-0.12,0.02,18.13,18.13,18.13,39.88,18.42,18.42,18.52,0.09,0.09
BalanceReserve_sy,,,,,,,,47.16,32.51,26.66,2.40,11.60,12.27,9.63,14.17,14.66,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.97,2.07,2.32,1.08,1.17,,,,
BalanceReserve_qq,,,,,,5.07,184.84,,,7.89,,,-100.00,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,-0.14,0.02,,,,18.13,,,18.42,,,0.09,,
BalanceReserve_sq,,,,,,10.49,-100.00,,,13.14,,,,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,0.24,,,,0.14,,,,,,-0.01,,
BalanceNonshareCapital,,,,,,,,,,,,,407000,307000,,383000,187000,409000,,46000,46000,46000,,45000,45000,44000,44000,44000,44000,43000,42000,42000,42000,41000,41000,408000,403000,655000,1349000,1851000,1429000,1146000,1254000,1339000,1201000,1317000,869000,-95000,,-45000
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,-54.05,33.22,,-87.99,-75.40,-88.75,,-2.17,-2.17,-4.35,,-2.22,-2.22,-2.27,-4.55,-4.55,-4.55,-4.65,-2.38,871.43,859.52,1497.56,3190.24,353.68,254.59,74.96,-7.04,-27.66,-15.96,14.92,-30.70,-107.09,-100.00,-103.42
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,4.67,3.87,,-0.97,-0.83,3.40,,4.84,2.42,-11.11,,-2.97,-1.99,-2.16,-4.14,-7.38,-6.44,-9.52,-25.87,-25.08,-1.56,-7.83,-7.01,19.02,10.26,6.23,-5.32,-1.23,-6.88,0.81,0.11,1.09,4.14,-9.22
BalanceNonshareCapital_qq,,,,,,,,,,,,,,-24.57,-100.00,,-51.17,118.72,-100.00,,,,-100.00,,,-2.22,,,,-2.27,-2.33,,,-2.38,,895.12,-1.23,62.53,105.95,37.21,-22.80,-19.80,9.42,6.78,-10.31,9.66,-34.02,-110.93,100.00,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,-0.83,-100.00,,-0.11,-0.58,-100.00,,,,-100.00,,,-2.47,,,,0.42,-1.21,,,0.89,,-5.41,0.15,-0.09,3.44,1.18,-0.81,-5.53,0.98,2.65,-1.47,1.26,1.02,4.37,-0.18,
BalanceNoncurrentLiabilities,1796000,3198000,4405000,4520000,5200000,5344000,10083000,8654000,8651000,8743000,9089000,17390000,107078000,123845000,,117429000,130077000,125423000,,119935000,113011000,118465000,,110246000,102120000,103800000,105210000,102412000,98735000,77333000,82379000,76717000,81399000,97854000,97237000,122740000,128816000,124686000,122199000,120925000,121991000,120528000,118068000,115623000,117452000,127111000,121039000,115034000,108348000,121016000
BalanceNoncurrentLiabilities_yy,,,,,189.53,67.10,128.90,91.46,66.37,63.60,-9.86,100.95,1137.75,1316.50,-100.00,575.27,21.48,1.27,,2.13,-13.12,-5.55,,-8.08,-9.64,-12.38,,-7.11,-3.31,-25.50,-21.70,-25.09,-17.56,26.54,18.04,59.99,58.25,27.42,25.67,-1.48,-5.30,-3.33,-3.38,-4.38,-3.72,5.46,2.52,-0.51,-7.75,-4.80
BalanceNoncurrentLiabilities_sy,,,,,23.33,14.17,13.43,5.71,18.62,32.36,13.20,36.34,31.34,19.50,-24.04,23.91,9.24,-0.04,,2.13,2.84,7.68,,-2.83,4.74,-5.14,,-4.67,-4.46,-6.18,-7.95,-10.17,-8.78,3.78,-2.92,6.41,0.08,1.38,0.28,-1.48,6.95,0.58,-2.23,0.23,-2.34,-0.83,-0.83,-9.98,-8.03,-2.55
BalanceNoncurrentLiabilities_qq,,78.06,37.74,2.61,15.04,2.77,88.68,-14.17,-0.03,1.06,3.96,91.33,515.74,15.66,-100.00,,10.77,-3.58,-100.00,,-5.77,4.83,-100.00,,-7.37,1.65,1.36,-2.66,-3.59,-21.68,6.53,-6.87,6.10,20.22,-0.63,26.23,4.95,-3.21,-1.99,-1.04,0.88,-1.20,-2.04,-2.07,1.58,8.22,-4.78,-4.96,-5.81,11.69
BalanceNoncurrentLiabilities_sq,,2.12,-100.00,2.61,-3.64,2.74,-100.00,-13.78,4.35,2.48,-100.00,4.41,-2.29,,-100.00,,-0.05,-4.41,-100.00,,1.46,1.98,-100.00,,-1.48,-2.74,-5.88,-2.67,-1.19,-3.38,0.78,-7.92,0.57,-0.49,-0.63,-2.59,-0.34,7.15,0.80,-1.04,0.88,-0.49,-0.09,-0.25,-0.64,-1.53,3.75,-4.96,1.23,2.81
BalanceNoncurrentTradeLiabilities,1796000,3198000,4405000,4468000,5158000,5254000,9910000,8361000,8455000,8455000,8628000,16722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,187.19,64.29,124.97,87.13,63.92,60.93,-12.94,100.00,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,5.82,3.84,-13.32,-54.20,-34.08,-66.45,-12.94,25.17,-100.00,-100.00,-67.96,-44.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,78.06,37.74,1.43,15.44,1.86,88.62,-15.63,1.12,,2.05,93.81,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,-7.58,-100.00,2.32,-8.20,-15.09,-58.66,-15.63,-4.68,,-9.34,0.22,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,78611000,93656000,,78304000,86185000,81169000,,75866000,68178000,71442000,,59560000,51905000,52552000,53990000,51740000,49364000,46073000,50770000,45508000,50405000,65012000,63932000,36626000,34430000,32420000,30400000,28410000,21208000,20268000,18708000,16803000,15147000,13792000,11609000,10889000,9815000,9127000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,9.63,-13.33,,-3.11,-20.89,-11.98,,-21.49,-23.87,-26.44,,-13.13,-4.90,-12.33,-5.96,-12.04,2.11,41.11,25.92,-19.52,-31.69,-50.13,-52.45,-22.43,-38.40,-37.48,-38.46,-40.86,-28.58,-31.95,-37.95,-35.20,-35.20,-33.82
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,5.86,-15.96,,-9.88,-20.89,-12.08,,-17.08,-16.32,-13.01,,-27.31,-29.79,-21.66,-15.73,-36.68,-8.51,-14.28,-11.92,10.59,-39.82,-0.81,-23.65,-6.15,-7.35,-12.95,4.82,2.92,-1.21,-5.86,-5.60,-15.18,-16.44,-7.85
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,19.14,-100.00,,10.06,-5.82,-100.00,,-10.13,4.79,-100.00,,-12.85,1.25,2.74,-4.17,-4.59,-6.67,10.19,-10.36,10.76,28.98,-1.66,-42.71,-6.00,-5.84,-6.23,-6.55,-25.35,-4.43,-7.70,-10.18,-9.86,-8.95,-15.83,-6.20,-9.86,-7.01
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,,-100.00,,-0.50,-5.82,-100.00,,-3.88,-0.16,-100.00,,-1.76,-6.25,-10.82,-16.87,-3.98,-8.67,-4.20,-22.16,4.21,-7.10,-0.70,-42.71,-5.84,,-3.19,-3.40,-1.96,-1.15,-1.66,-3.82,-5.27,-7.50,-0.52,-7.00,-2.64,2.23
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31163000,40023000,37456000,36147000,33382000,42947000,43379000,41558000,41449000,45237000,56754000,53761000,57571000,55621000,70865000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12,7.31,15.81,14.97,24.17,5.33,30.83,29.36,38.90,22.95,24.86
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.41,-13.94,-40.74,-23.21,24.17,46.18,79.08,136.32,-11.58,-20.97,-5.82
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.43,-6.41,-3.49,-7.65,28.65,1.01,-4.20,-0.26,9.14,25.46,-5.27,7.09,-3.39,27.41
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,-20.84,-21.12,-7.65,-11.59,-6.63,-5.15,-0.26,-1.08,-3.41,-5.18,-4.10,-6.03,-2.39
BalanceNoncurrentOtherLiabilities,,,,52000,42000,90000,173000,293000,196000,288000,461000,668000,28467000,30189000,,39125000,43892000,44254000,,44069000,44833000,47023000,,50686000,50215000,51248000,51220000,50672000,49371000,31260000,31609000,31209000,30994000,32842000,33305000,54951000,54363000,54810000,55652000,59133000,57836000,56881000,57802000,57371000,57068000,56565000,55669000,46574000,42912000,41024000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,463.46,366.67,220.00,166.47,127.99,14423.98,10382.29,-100.00,5757.04,54.19,46.59,,12.64,2.14,6.26,,15.02,12.00,8.98,,-0.03,-1.68,-39.00,-38.29,-38.41,-37.22,5.06,5.37,76.07,75.40,66.89,67.10,7.61,6.39,3.78,3.86,-2.98,-1.33,-0.56,-3.69,-18.82,-24.81,-27.47
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,14.45,13.14,14.10,14.63,45.68,35.41,14.43,-39.86,12.54,12.76,11.86,,21.34,20.10,11.56,,10.99,11.68,10.80,,7.07,-1.60,6.17,1.20,3.93,3.14,5.78,3.20,-0.85,3.59,2.01,6.00,-2.18,6.14,3.78,-3.53,-7.25,-1.33,-13.82,-1.42,-7.28,-2.89,3.41
BalanceNoncurrentOtherLiabilities_qq,,,,,-19.23,114.29,92.22,69.36,-33.11,46.94,60.07,44.90,4161.53,6.05,-100.00,,12.18,0.82,-100.00,,1.73,4.88,-100.00,,-0.93,2.06,-0.05,-1.07,-2.57,-36.68,1.12,-1.27,-0.69,5.96,1.41,64.99,-1.07,0.82,1.54,6.25,-2.19,-1.65,1.62,-0.75,-0.53,-0.88,-1.58,-16.34,-7.86,-4.40
BalanceNoncurrentOtherLiabilities_sq,,,,,-3.64,1.98,-100.00,-4.05,1.76,5.32,-100.00,4.91,-1.81,-0.47,-100.00,,-0.05,0.82,-100.00,,2.35,2.64,-100.00,,0.28,-4.04,-19.67,0.91,-0.44,-0.91,0.86,-6.54,-0.50,0.50,0.28,-4.37,,0.82,0.88,-5.73,2.20,-1.65,-2.24,-3.80,0.22,-1.19,4.40,-5.52,1.68,-0.03
BalanceCurrentLiabilities,2348000,2316000,2404000,3039000,3716000,4225000,7330000,5773000,6682000,10250000,11864000,8994000,53559000,54168000,,54666000,64301000,71849000,,66016000,56275000,48191000,,48222000,47460000,50704000,47772000,41514000,42653000,45995000,47878000,58258000,55320000,62452000,66227000,61537000,56396000,65193000,63005000,75339000,72071000,78299000,65281000,63220000,50712000,63717000,64681000,67196000,63944000,84557000
BalanceCurrentLiabilities_yy,,,,,58.26,82.43,204.91,89.96,79.82,142.60,61.86,55.79,701.54,428.47,-100.00,507.81,20.06,32.64,,20.76,-12.48,-32.93,,-26.95,-15.66,5.21,,-13.91,-10.13,-9.29,0.22,40.33,29.70,35.78,38.32,5.63,1.95,4.39,-4.87,22.43,27.79,20.10,3.61,-16.09,-29.64,-18.62,-0.92,6.29,26.09,32.71
BalanceCurrentLiabilities_sy,,,,,34.95,36.13,26.66,22.01,21.30,32.44,34.28,30.56,11.78,-2.40,-19.69,-2.24,-6.54,3.16,,24.32,24.82,28.51,,24.36,12.58,7.72,,-4.75,-13.96,-15.12,-11.30,-14.06,-0.22,-0.69,-3.82,5.63,2.37,-0.87,2.10,-3.08,-5.11,1.20,-0.83,1.68,-1.57,3.62,7.28,5.59,17.19,15.02
BalanceCurrentLiabilities_qq,,-1.36,3.80,26.41,22.28,13.70,73.49,-21.24,15.75,53.40,15.75,-24.19,495.50,1.14,-100.00,,17.63,11.74,-100.00,,-14.76,-14.37,-100.00,,-1.58,6.84,-5.78,-13.10,2.74,7.84,4.09,21.68,-5.04,12.89,6.04,-7.08,-8.35,15.60,-3.36,19.58,-4.34,8.64,-16.63,-3.16,-19.78,25.64,1.51,3.89,-4.84,32.24
BalanceCurrentLiabilities_sq,,23.27,-100.00,22.21,,7.39,-100.00,-4.18,0.27,13.64,-100.00,-2.60,-10.82,6.21,-100.00,,-17.49,12.08,-100.00,,-8.15,16.14,-100.00,,-12.86,15.20,-6.02,-5.95,-15.26,5.28,4.09,1.94,-5.19,5.68,2.52,1.48,-5.24,5.06,2.69,-1.49,-7.26,9.99,1.86,3.35,-9.72,12.42,4.27,3.41,-7.30,9.47
BalanceCurrentTradePayablesv,2277000,2217000,2268000,2922000,3591000,4225000,7330000,5773000,6682000,10250000,11864000,8994000,22883000,17272000,,17496000,21989000,24459000,,25536000,21770000,14390000,,15511000,15009000,15627000,16416000,14040000,13538000,17138000,17547000,16540000,13297000,17516000,21579000,25757000,18391000,24893000,23597000,28339000,20318000,26582000,18427000,19183000,19013000,26992000,28066000,22510000,22947000,48629000
BalanceCurrentTradePayablesv_yy,,,,,57.71,90.57,223.19,97.57,86.08,142.60,61.86,55.79,242.46,68.51,-100.00,94.53,-3.91,41.61,,45.95,-1.00,-41.17,,-39.26,-31.06,8.60,,-9.48,-9.80,9.67,6.89,17.81,-1.78,2.21,22.98,55.73,38.31,42.12,9.35,10.02,10.48,6.79,-21.91,-32.31,-6.42,1.54,52.31,17.34,20.69,80.16
BalanceCurrentTradePayablesv_sy,,,,,54.09,27.69,40.26,22.90,10.50,20.86,41.54,17.77,12.15,-11.77,-21.31,7.33,-12.41,13.54,,36.30,25.47,31.57,,30.21,17.84,9.24,,-9.48,-10.06,-21.10,-15.28,-15.76,-3.73,2.21,-3.39,-8.46,3.04,-1.94,6.33,-4.35,-8.39,-3.65,-1.80,-2.29,-5.56,-1.53,4.36,10.61,21.88,13.85
BalanceCurrentTradePayablesv_qq,,-2.64,2.30,28.84,22.90,17.66,73.49,-21.24,15.75,53.40,15.75,-24.19,154.43,-24.52,-100.00,,25.68,11.23,-100.00,,-14.75,-33.90,-100.00,,-3.24,4.12,5.05,-14.47,-3.58,26.59,2.39,-5.74,-19.61,31.73,23.20,19.36,-28.60,35.35,-5.21,20.10,-28.30,30.83,-30.68,4.10,-0.89,41.97,3.98,-19.80,1.94,111.92
BalanceCurrentTradePayablesv_sq,,26.62,-100.00,24.02,-5.16,5.64,-100.00,-3.86,-8.59,15.36,-100.00,-9.76,-17.72,16.51,-100.00,,-24.96,23.99,-100.00,,-17.67,21.19,-100.00,,-25.90,21.24,-10.98,-2.70,-26.23,3.77,5.46,3.55,-8.91,8.00,3.90,1.57,-19.20,10.01,6.48,-1.48,-21.33,11.70,3.95,4.49,-17.38,10.98,3.98,13.84,-10.52,9.57
BalanceCurrentBorrowings,,,,,,,,,,,,,30218000,35958000,,35693000,40258000,45440000,,39265000,32892000,32219000,,31554000,31227000,33733000,30017000,26224000,27794000,27416000,28985000,30913000,32743000,35521000,35099000,23610000,25491000,25983000,25226000,27044000,33837000,35129000,31892000,31987000,17418000,21039000,20024000,24014000,18649000,16789000
BalanceCurrentBorrowings_yy,,,,,,,,,,,,,,,,,33.23,26.37,,10.01,-18.30,-29.10,,-19.64,-5.06,4.70,,-16.89,-10.99,-18.73,-3.44,17.88,17.81,29.56,21.09,-23.62,-22.15,-26.85,-28.13,14.54,32.74,35.20,26.43,18.28,-48.52,-40.11,-37.21,-24.93,7.07,-20.20
BalanceCurrentBorrowings_sy,,,,,,,,,,,,,,,,,16.57,-3.95,,4.64,48.36,16.76,,112.60,60.97,11.45,,-14.53,-17.24,-15.40,-14.56,-19.63,-12.30,-13.64,-9.64,-36.49,-2.20,-4.00,-7.51,-13.56,-9.08,-4.46,17.39,4.53,8.60,17.75,10.61,3.72,29.98,0.67
BalanceCurrentBorrowings_qq,,,,,,,,,,,,,,19.00,-100.00,,12.79,12.87,-100.00,,-16.23,-2.05,-100.00,,-1.04,8.03,-11.02,-12.64,5.99,-1.36,5.72,6.65,5.92,8.48,-1.19,-32.73,7.97,1.93,-2.91,7.21,25.12,3.82,-9.21,0.30,-45.55,20.79,-4.82,19.93,-22.34,-9.97
BalanceCurrentBorrowings_sq,,,,,,,,,,,,,,7.92,-100.00,,-0.41,2.28,-100.00,,17.51,8.28,-100.00,,4.57,9.30,-1.47,-6.44,-0.98,0.50,-0.42,-7.24,-1.57,-0.69,1.15,0.12,-2.30,1.34,-2.44,-5.66,0.52,1.32,1.38,0.14,-0.06,31.84,-0.54,-9.26,7.64,3.98
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8680000,8748000,10532000,10492000,14952000,13289000,12711000,11490000,9103000,11531000,12408000,12816000,16605000,19625000,16848000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.26,51.91,20.69,9.51,-39.12,-13.23,-2.38,11.54,82.41,70.19,35.78
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.10,-22.43,13.55,-12.04,-38.88,-12.60,-3.76,13.68,20.14,19.50,6.18
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,20.39,-0.38,42.51,-11.12,-4.35,-9.61,-20.77,26.67,7.61,3.29,29.56,18.19,-14.15
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10,-0.81,-1.28,-1.77,-10.96,-5.90,-5.94,-14.99,-8.30,7.61,1.64,0.70,-2.07,-5.29
BalanceCurrentOtherLiabilities,71000,99000,136000,117000,125000,,,,,,,,458000,22000,,49000,791000,78000,,5000,5000,18000,,4000,4000,4000,4000,15000,15000,6000,6000,16000,16000,17000,17000,72000,194000,143000,64000,138000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000
BalanceCurrentOtherLiabilities_yy,,,,,76.06,-100.00,-100.00,-100.00,-100.00,,,,,,,,72.71,254.55,,-89.80,-99.37,-76.92,,-20.00,-20.00,-77.78,,275.00,275.00,50.00,50.00,6.67,6.67,183.33,183.33,350.00,1112.50,741.18,276.47,91.67,-95.88,-94.41,-87.50,-94.20,,,,,,
BalanceCurrentOtherLiabilities_sy,,,,,34.18,18.04,-11.58,62.73,32.63,,,,,,,,-6.57,-12.54,,2.13,10.55,8.37,,15.19,12.87,22.45,,9.76,5.60,4.94,7.76,-0.64,2.92,3.42,7.91,24.00,0.74,8.38,11.37,2.56,-3.36,2.58,-11.71,-1.70,,,,,,
BalanceCurrentOtherLiabilities_qq,,39.44,37.37,-13.97,6.84,-100.00,,,,,,,,-95.20,-100.00,,1514.29,-90.14,-100.00,,,260.00,-100.00,,,,,275.00,,-60.00,,166.67,,6.25,,323.53,169.44,-26.29,-55.24,115.62,-94.20,,,,,,,,,
BalanceCurrentOtherLiabilities_sq,,24.21,-100.00,2.88,,3.35,,,,,,,,-10.27,-100.00,,-3.76,-0.73,-100.00,,,3.62,-100.00,,,,,1.90,,-0.87,,-1.82,,5.22,,5.34,-1.92,2.35,-0.64,-1.56,-6.10,,,,,,,,,
