,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCapital_sy,,,,,189.83,215.90,179.01,8.59,6.62,16.90,-1.60,-4.00,-0.29,-3.30,,-49.16,13.01,4.22,1.33,189.02,12.37,19.37,2.78,22.52,1.44,0.16,0.59,-0.66,1.90,3.23,11.98,19.83,15.40,8.66,4.35,1.96,3.40,3.58,0.56,-0.80,3.50,3.09,1.13,2.49,-9.25,-1.31,4.32
BalanceCapital_qq,,51.16,146.83,316.08,2.49,104.69,63.09,22.85,16.99,24.77,-100.00,,14.75,26.72,-21.04,21.20,9.45,17.85,270.90,-2.77,4.25,10.27,4.85,7.42,4.82,3.80,3.32,6.73,6.22,3.57,192.49,0.43,-0.57,2.57,2.64,5.25,1.89,1.73,2.30,2.63,3.22,2.47,0.75,2.08,1.40,6.60,0.22
BalanceCapital_sq,,7.89,1.48,-100.00,3.27,2.10,4.03,-100.00,11.38,1.29,-3.50,,8.12,1.12,-2.83,-100.00,1.89,3.95,-0.76,-100.00,5.52,0.77,0.18,1.82,0.64,1.38,-0.93,2.21,1.10,2.70,0.16,0.43,-0.62,1.25,2.14,0.75,1.37,0.45,0.84,-0.34,3.59,0.82,-1.70,2.08,1.40,3.77,0.20
BalanceShareCapital,10500000,10500000,10500000,10500000,10733000,10733000,10733000,10733000,10733000,10733000,,10733000,10733000,10733000,10733000,10733000,10733000,10733000,13934000,13934000,13934000,13934000,13934000,13934000,13934000,13934000,13934000,13934000,13900000,13934000,25600000,25600000,25600000,25600000,25600000,25600000,25600000,25600000,25600000,25600000,25600000,25600000,25600000,25600000,25600000,25600000,25600000
BalanceShareCapital_yy,,,,,2.22,2.22,2.22,2.22,,,-100.00,,,,,,,,29.82,29.82,29.82,29.82,,,,,,,-0.24,,83.72,83.72,84.17,83.72,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,2.22,2.22,10.82,,,,,,,,,,,,,14.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,2.22,,,,,,-100.00,,,,,,,,29.82,,,,,,,,,,-0.24,0.24,83.72,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,0,0,0,0,13674000,13674000,13674000,14138000,14138000,14138000,,84171000,84171000,84171000,166708000,166708000,166708000,166708000,1736007000,1746221000,1304714000,1736768000,1296328000,1286912000,1278776000,1277436000,1281818000,1283648000,1286100000,1295103000,7237500000,7228300000,7161800000,7224700000,7166100000,7165800000,7170300000,7172300000,7174100000,7176200000,7178500000,7177800000,7177600000,7177500000,7177200000,7176800000,6969700000
BalanceReserve_yy,,,,,,,,,3.39,3.39,-100.00,495.35,495.35,495.35,,98.06,98.06,98.06,941.35,947.47,682.63,941.80,-25.33,-26.30,-1.99,-26.45,-1.12,-0.25,0.57,1.38,464.63,463.11,456.86,457.85,-0.99,-0.86,0.12,-0.73,0.11,0.15,0.11,0.08,0.05,0.02,-0.02,-0.01,-2.90
BalanceReserve_sy,,,,,,,,,5.86,8.80,8.14,-0.06,6.20,7.25,,-49.39,10.20,0.83,0.10,473.81,4.67,0.25,6.59,-11.89,6.02,4.16,-0.25,-0.11,0.06,0.72,3.23,0.31,2.84,1.41,,0.14,0.12,,,,0.01,0.01,0.05,0.02,0.01,0.06,0.39
BalanceReserve_qq,,,,,,,,3.39,,,-100.00,,,,98.06,,,,941.35,0.59,-25.28,33.11,-25.36,-0.73,-0.63,-0.10,0.34,0.14,0.19,0.70,458.84,-0.13,-0.92,0.88,-0.81,,0.06,0.03,0.03,0.03,0.03,-0.01,,,,-0.01,-2.89
BalanceReserve_sq,,,,,,,,-50.00,,,-0.01,,,,0.45,,,,0.15,-100.00,-9.42,,0.03,,,,,,,,1.41,,,,,,0.01,,,,,,,,,,
BalanceNonshareCapital,70000,72000,77000,,,,0,,,,,,,,,,,,,,,,,,0,,,2000,,2000,,,,,,,,-22400000,94500000,86100000,78000000,70000000,60500000,52500000,42600000,34000000,554300000
BalanceNonshareCapital_yy,,,,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-100.00,,,,,,,,412.50,-35.98,-39.02,-45.38,-51.43,816.20
BalanceNonshareCapital_sy,,,,,64.20,13.08,26.44,,,,,,,,,,,,,,,,,,,,,,,,,-60.76,,-0.16,,,,,,,,28.95,-3.56,15.04,20.40,0.41,1.09
BalanceNonshareCapital_qq,,2.86,6.94,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-100.00,,,,,,,,521.88,-8.89,-9.41,-10.26,-13.57,-13.22,-18.86,-20.19,1530.29
BalanceNonshareCapital_sq,,2.86,2.73,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-0.80,,-5.38,,,,,,,,-2.59,2.66,11.52,3.48,-11.30,5.26,7.26,3.50,9.45
BalanceNoncurrentLiabilities,30719000,37406000,41446000,47482000,134914000,120979000,80246000,69571000,57347000,46666000,,12822000,28754000,48241000,60889000,67142000,68817000,77192000,2437936000,2534566000,2484080000,2394601000,2372089000,2150257000,2026162000,2059561000,1927312000,1827114000,1700300000,1739300000,14745000000,14223800000,14093300000,13626800000,13339200000,8183600000,7773500000,13787700000,13316100000,13004800000,12670500000,11538900000,11262200000,10896300000,11723700000,12062000000,12060800000
BalanceNoncurrentLiabilities_yy,,,,,339.19,223.42,93.62,46.52,-57.49,-61.43,-100.00,-81.57,-49.86,3.38,,423.65,139.33,60.01,3903.90,3674.93,3509.69,3002.14,-2.70,-15.16,-18.43,-13.99,-18.75,-15.03,-16.08,-15.55,665.06,678.48,728.87,683.46,-9.53,-42.47,-44.84,1.18,-0.17,58.91,63.00,-16.31,-15.42,-16.21,-7.47,4.53,7.09
BalanceNoncurrentLiabilities_sy,,,,,171.41,140.88,40.10,-15.63,49.29,-3.22,-30.12,-81.57,-13.90,-3.91,,59.29,39.62,7.70,109.63,1851.43,25.87,4.04,-2.70,-16.78,-11.77,-1.65,-7.28,-15.03,-5.24,-7.85,-0.14,15.26,-7.66,-6.40,-9.53,-9.41,7.42,8.01,7.70,32.89,1.64,-14.91,-15.66,-16.79,-20.65,-16.10,-14.17
BalanceNoncurrentLiabilities_qq,,21.77,10.80,14.56,184.14,-10.33,-33.67,-13.30,-17.57,-18.63,-100.00,,124.26,67.77,26.22,10.27,2.49,12.17,3058.28,3.96,-1.99,-3.60,-0.94,-9.35,-5.77,1.65,-6.42,-5.20,-6.94,2.29,747.75,-3.53,-0.92,-3.31,-2.11,-38.65,-5.01,77.37,-3.42,-2.34,-2.57,-8.93,-2.40,-3.25,7.59,2.89,-0.01
BalanceNoncurrentLiabilities_sq,,15.34,10.80,-100.00,-4.46,24.30,0.56,-100.00,-5.83,-6.47,-23.62,,-6.56,-3.49,-3.94,-100.00,28.63,-0.04,-3.53,-100.00,-2.08,-0.70,-3.23,-3.09,-6.81,3.11,-0.51,-0.76,-2.68,0.92,-2.62,-1.78,-3.96,-3.12,-2.11,0.23,-5.01,1.22,0.53,-0.06,-9.34,-2.56,0.47,-2.72,5.30,-0.30,-0.01
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,30133000,30648000,29340000,29100000,133638000,119156000,74974000,60170000,45542000,1518000,,1243000,1151000,1027000,1580000,1246000,1095000,1029000,2340163000,2459090000,2376866000,2293515000,2259489000,2028233000,1909033000,1943412000,1819254000,1715418000,1580100000,1632514000,12737500000,12286300000,7683500000,11841300000,11632800000,6630600000,5379800000,9982100000,9752000000,9530300000,9302700000,9056000000,8808600000,8561900000,9291400000,9474700000,9139400000
BalanceNoncurrentBorrowings_yy,,,,,343.49,288.79,155.54,106.77,-65.92,-98.73,-100.00,-97.93,-97.47,-32.35,,0.24,-4.87,0.19,148011.58,197258.75,216965.38,222787.77,-3.45,-17.52,-19.68,-15.26,-19.48,-15.42,-17.23,-16.00,600.15,616.23,386.27,625.34,-8.67,-46.03,-29.98,-15.70,-16.17,43.73,72.92,-9.28,-9.67,-10.16,-0.12,4.62,3.76
BalanceNoncurrentBorrowings_sy,,,,,47.18,62.91,86.88,50.30,11.32,-98.73,-75.72,-69.30,-67.64,-74.65,,46.66,-4.87,198.92,736.36,98649.32,60.41,29.54,-15.15,-18.72,-22.82,-12.80,-10.31,-15.42,-16.18,-16.01,-28.94,-9.64,-12.63,5.73,-21.08,-33.47,-3.96,-27.44,-16.17,-3.16,-12.10,-34.83,-29.34,-52.40,-37.95,-16.52,6.14
BalanceNoncurrentBorrowings_qq,,1.71,-4.27,-0.82,359.24,-10.84,-37.08,-19.75,-24.31,-96.67,-100.00,,-7.40,-10.77,53.85,-21.14,-12.12,-6.03,227321.09,5.08,-3.34,-3.51,-1.48,-10.23,-5.88,1.80,-6.39,-5.71,-7.89,3.32,680.24,-3.54,-37.46,54.11,-1.76,-43.00,-18.86,85.55,-2.31,-2.27,-2.39,-2.65,-2.73,-2.80,8.52,1.97,-3.54
BalanceNoncurrentBorrowings_sq,,-14.68,-6.67,-100.00,175.77,74.66,-20.55,-100.00,-17.18,-26.57,-61.48,,-12.12,-21.01,23.74,-100.00,33.92,-4.60,-6.00,-100.00,-1.66,-5.36,-11.37,-2.00,-8.57,-1.20,-6.39,-3.94,-12.92,2.16,-7.23,-10.47,-9.39,-0.16,-11.08,-4.03,-13.51,-3.51,-5.38,-7.32,-12.57,-5.96,-13.76,-6.88,7.52,-2.08,-1.53
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4550200000,,,,975300000,2252600000,1795100000,1805100000,1835700000,964900000,975300000,965200000,975700000,965200000,975500000
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.57,,,,88.22,-57.17,-45.67,-46.53,-46.85,0.03,0.02
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.57,,,,88.22,-57.17,-45.67,-46.53,-46.85,0.03,0.02
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,130.96,-20.31,0.56,1.70,-47.44,1.08,-1.04,1.09,-1.08,1.07
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,130.96,-20.31,0.56,1.70,-47.44,1.08,-1.04,1.09,-1.08,1.07
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11700000,,,,20900000,21200000,23300000,22100000,20900000,22600000,21400000,19400000,18600000,17300000,14600000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.63,,,,,6.60,-8.15,-12.22,-11.00,-23.45,-31.78
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.34,,,,,6.60,-8.15,-23.53,-22.76,-12.78,23.06
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,1.44,9.91,-5.15,-5.43,8.13,-5.31,-9.35,-4.12,-6.99,-15.61
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.29,,,,130.56,-6.93,-9.82,-10.45,-3.30,-7.84,-14.21,-13.44,-1.66,-19.63
BalanceNoncurrentOtherLiabilities,586000,6758000,12106000,18382000,1276000,1823000,5272000,9401000,11805000,45148000,,11579000,27603000,47214000,59309000,65896000,67722000,76163000,97773000,75476000,107214000,101086000,112600000,122024000,117129000,116149000,108058000,111696000,120200000,106786000,2007500000,1937500000,1847900000,1785500000,1706400000,1553000000,1397500000,1531800000,1745700000,1647300000,1511200000,1495400000,1456900000,1349800000,1438000000,1604800000,1931300000
BalanceNoncurrentOtherLiabilities_yy,,,,,117.75,-73.02,-56.45,-48.86,825.16,2376.58,-100.00,23.17,133.82,4.58,,469.10,145.34,61.31,64.85,14.54,58.31,32.72,15.16,61.67,9.25,14.90,-4.03,-8.46,2.62,-8.06,1757.80,1634.62,1437.35,1572.04,-15.00,-19.85,-24.37,-14.21,2.30,6.07,8.14,-2.38,-16.54,-18.06,-4.84,7.32,32.56
BalanceNoncurrentOtherLiabilities_sy,,,,,121.38,4.32,-0.83,-39.65,27.40,11.00,3.04,19.40,-4.08,0.70,,14.89,9.48,9.80,36.68,8.00,29.85,32.72,73.11,-15.10,82.02,51.89,-4.03,-2.44,5.90,12.63,32.83,22.18,8.38,-8.78,-15.00,-14.40,0.63,33.92,7.70,24.63,8.14,-3.33,-3.37,-15.50,-24.32,-27.59,-31.74
BalanceNoncurrentOtherLiabilities_qq,,1053.24,79.14,51.84,-93.06,42.87,189.19,78.32,25.57,282.45,-100.00,,138.39,71.05,25.62,11.11,2.77,12.46,28.37,-22.80,42.05,-5.72,11.39,8.37,-4.01,-0.84,-6.97,3.37,7.61,-11.16,1779.93,-3.49,-4.62,-3.38,-4.43,-8.99,-10.01,9.61,13.96,-5.64,-8.26,-1.05,-2.57,-7.35,6.53,11.60,20.35
BalanceNoncurrentOtherLiabilities_sq,,14.54,41.52,-100.00,-35.07,27.45,5.80,-100.00,7.20,-0.17,3.20,,-0.83,5.40,-0.10,-100.00,0.95,3.74,-1.11,-100.00,-8.43,8.56,11.39,,-2.75,1.86,1.57,1.73,11.34,-1.16,2.18,4.22,-13.06,-3.38,4.61,-0.37,-7.90,3.71,3.98,1.90,-5.85,-1.16,0.48,-2.06,2.23,-0.78,3.86
BalanceCurrentLiabilities,384086000,386054000,376934000,394034000,399149000,355973000,346091000,330183000,406446000,372351000,,441931000,423679000,399972000,562190000,526741000,518440000,645326000,939552000,1010489000,968425000,1017386000,1033443000,1009702000,1066780000,1007745000,1018100000,945289000,974800000,1003545000,3990400000,4126700000,4167200000,4149500000,4244800000,7899900000,8466500000,4162600000,3503400000,3454800000,3681200000,4366000000,4330200000,4036400000,3915500000,2927400000,4236800000
BalanceCurrentLiabilities_yy,,,,,3.92,-7.79,-8.18,-16.20,1.83,4.60,-100.00,33.84,4.24,7.42,,19.19,22.37,61.34,67.12,91.84,86.80,57.65,9.99,-0.08,10.16,-0.95,-1.48,-6.38,-8.62,-0.42,291.95,336.55,327.49,313.48,6.38,91.43,103.17,0.32,-17.47,-56.27,-56.52,4.89,23.60,16.83,6.36,-32.95,-2.16
BalanceCurrentLiabilities_sy,,,,,23.86,24.88,10.20,15.74,38.54,14.03,30.38,-4.62,8.94,21.32,,12.76,3.92,6.87,21.77,91.84,26.31,-0.62,7.91,20.16,21.00,11.32,-1.20,0.09,13.78,29.27,25.00,27.35,3.33,10.29,-2.88,4.87,17.24,9.05,0.36,4.85,0.70,7.80,2.59,5.03,6.52,-8.17,13.72
BalanceCurrentLiabilities_qq,,0.51,-2.36,4.54,1.30,-10.82,-2.78,-4.60,23.10,-8.39,-100.00,,-4.13,-5.60,40.56,-6.31,-1.58,24.47,45.59,7.55,-4.16,5.06,1.58,-2.30,5.65,-5.53,1.03,-7.15,3.12,2.95,297.63,3.42,0.98,-0.42,2.30,86.11,7.17,-50.83,-15.84,-1.39,6.55,18.60,-0.82,-6.78,-3.00,-25.24,44.73
BalanceCurrentLiabilities_sq,,-4.46,11.87,-100.00,12.57,-3.14,-0.58,-100.00,23.10,-10.41,0.31,,3.96,-11.52,2.60,-100.00,12.44,15.80,24.80,-100.00,29.56,-7.65,16.79,-5.17,38.93,-4.15,6.81,-4.48,14.50,-5.82,5.13,-5.92,13.73,-3.95,0.28,1.74,8.12,1.09,1.89,-1.39,9.00,-1.55,-0.82,3.56,11.93,-8.04,7.95
BalanceCurrentTradePayablesv,97562000,84296000,82677000,104109000,208714000,134052000,124381000,117566000,197525000,160422000,,222397000,222213000,212417000,373736000,279303000,317953000,294933000,409504000,458370000,374955000,435427000,436188000,441676000,472094000,432897000,428004000,390829000,401200000,418100000,1618800000,1505300000,1437400000,1233500000,1591400000,1374500000,1412500000,1685600000,1362400000,1336300000,1569500000,1336400000,1693800000,1397400000,1723700000,1428000000,2250700000
BalanceCurrentTradePayablesv_yy,,,,,113.93,59.03,50.44,12.93,-5.36,19.67,-100.00,89.17,12.50,32.41,,25.59,43.08,38.85,9.57,64.11,17.93,47.64,6.52,-3.64,25.91,-0.58,-1.88,-11.51,-15.02,-3.42,278.22,285.16,258.28,195.03,-1.69,-8.69,-1.73,36.65,-14.39,-2.78,11.12,-20.72,24.32,4.57,9.82,6.85,32.88
BalanceCurrentTradePayablesv_sy,,,,,29.64,26.77,31.82,25.41,30.96,11.32,-23.70,-13.71,12.50,29.24,,5.12,-9.81,-2.86,13.96,40.83,7.32,3.87,25.95,-3.64,26.04,11.69,-1.88,31.35,46.76,30.87,29.79,43.27,4.22,8.90,-1.87,-0.02,8.70,3.16,2.96,2.15,3.55,4.48,-6.33,4.57,1.77,-7.56,27.19
BalanceCurrentTradePayablesv_qq,,-13.60,-1.92,25.92,100.48,-35.77,-7.21,-5.48,68.01,-18.78,-100.00,,-0.08,-4.41,75.94,-25.27,13.84,-7.24,38.85,11.93,-18.20,16.13,0.17,1.26,6.89,-8.30,-1.13,-8.69,2.65,4.21,287.18,-7.01,-4.51,-14.19,29.01,-13.63,2.76,19.33,-19.17,-1.92,17.45,-14.85,26.74,-17.50,23.35,-17.15,57.61
BalanceCurrentTradePayablesv_sq,,-13.60,7.84,-100.00,23.48,-7.86,6.50,-100.00,30.09,-10.26,-11.84,,20.01,-5.69,2.46,-100.00,20.92,-7.24,22.79,-100.00,-16.24,-3.50,16.09,-9.86,12.53,-3.53,6.20,-1.00,44.09,-2.34,7.27,-7.04,5.16,-10.25,3.01,-6.87,3.75,-2.38,3.09,-6.12,16.60,-5.41,-5.47,-5.15,17.67,-10.69,11.49
BalanceCurrentBorrowings,208084000,209894000,200687000,193006000,88935000,105144000,93254000,72544000,66809000,64903000,,63365000,47604000,31826000,20814000,72115000,18532000,165078000,320604000,337417000,352082000,351436000,367381000,338597000,373097000,351786000,366593000,317084000,344900000,342229000,1531500000,1810000000,1322600000,2009100000,1653000000,5575500000,1230900000,1593000000,1251300000,1269400000,1270000000,1286800000,1805900000,1824800000,1341900000,552900000,1074700000
BalanceCurrentBorrowings_yy,,,,,-57.26,-49.91,-53.53,-62.41,-24.88,-38.27,-100.00,-12.65,-28.75,-50.96,,13.81,-61.07,418.69,1440.33,367.89,1799.86,112.89,14.59,0.35,5.97,0.10,-0.21,-6.35,-7.56,-2.72,317.77,470.83,283.47,487.06,7.93,208.04,-6.93,-20.71,-24.30,-77.23,3.18,-19.22,44.32,43.75,5.66,-57.03,-40.49
BalanceCurrentBorrowings_sy,,,,,37.36,84.00,33.26,-7.94,-24.88,-38.27,21.08,15.92,38.13,-13.89,,15.50,-2.16,64.22,85.46,193.60,2.69,,14.59,4.56,41.09,53.06,11.72,3.01,3.01,-2.62,-3.76,-16.33,-33.01,-28.95,-17.15,-13.47,10.06,8.30,-26.15,-13.23,2.09,5.27,-8.49,-10.66,-21.62,-23.15,-8.37
BalanceCurrentBorrowings_qq,,0.87,-4.39,-3.83,-53.92,18.23,-11.31,-22.21,-7.91,-2.85,-100.00,,-24.87,-33.14,-34.60,246.47,-74.30,790.77,94.21,5.24,4.35,-0.18,4.54,-7.83,10.19,-5.71,4.21,-13.51,8.77,-0.77,347.51,18.18,-26.93,51.91,-17.72,237.30,-77.92,29.42,-21.45,1.45,0.05,1.32,40.34,1.05,-26.46,-58.80,94.38
BalanceCurrentBorrowings_sq,,2.87,-4.39,-51.92,-11.79,18.23,9.32,-100.00,22.36,-2.85,79.39,,-24.90,-20.92,,-100.00,-37.08,8.81,,-100.00,-3.24,-5.20,2.22,-3.57,9.23,1.79,3.76,-1.76,1.32,-5.47,-12.14,-5.84,-19.26,2.96,7.49,0.78,-7.91,1.36,1.15,-4.16,5.20,-0.51,-13.92,-0.82,-20.97,-1.70,7.39
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464400000,,,,4776700000,41500000,42300000,41900000,42400000,981400000,42500000,42100000,42500000,41900000,42400000
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.57,,,,-99.11,2264.82,0.47,0.48,0.24,-95.73,-0.24
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.57,,,,-99.11,2264.82,0.47,0.48,0.24,-95.73,-0.24
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-99.13,1.93,-0.95,1.19,2214.62,-95.67,-0.94,0.95,-1.41,1.19
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-99.13,1.93,-0.95,1.19,2214.62,-95.67,-0.94,0.95,-1.41,1.19
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800000,,,,4300000,4500000,4900000,4900000,5000000,5200000,7600000,7000000,9700000,10400000,9700000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.76,,,,16.28,15.56,55.10,42.86,94.00,100.00,27.63
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.67,,,,16.28,5.82,4.13,3.96,8.84,55.92,55.58
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,4.65,8.89,,2.04,4.00,46.15,-7.89,38.57,7.22,-6.73
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.38,,,,4.65,2.28,,-4.52,,6.32,-0.62,2.34,7.86,-5.92
BalanceCurrentOtherLiabilities,22812000,21925000,24563000,20389000,20032000,22948000,21632000,22998000,22847000,23434000,,19145000,18800000,19127000,17659000,16126000,15523000,14124000,38255000,39855000,41970000,42121000,19924000,18866000,20351000,15172000,19061000,26688000,19200000,15046000,162100000,138700000,252100000,236600000,328400000,269000000,366000000,173000000,165700000,141500000,146400000,122400000,143100000,135600000,179400000,538200000,819500000
BalanceCurrentOtherLiabilities_yy,,,,,-12.19,4.67,-11.93,12.80,14.05,2.12,-100.00,-16.75,-17.71,-18.38,,-15.77,-17.43,-26.16,116.63,147.15,170.37,198.22,-47.92,-52.66,-51.51,-63.98,-4.33,41.46,-5.66,-0.83,750.43,419.71,1213.02,1472.51,102.59,93.94,45.18,-26.88,-49.54,-47.40,-60.00,-29.25,-13.64,-4.17,22.54,339.71,472.68
BalanceCurrentOtherLiabilities_sy,,,,,-12.19,23.08,17.14,2.68,64.34,36.22,142.19,-16.75,20.10,-11.91,,-15.77,-4.72,-15.78,-1.52,53.49,92.00,-7.08,-18.81,59.99,6.33,0.57,-5.07,25.69,16.41,13.69,32.72,95.25,60.72,43.81,9.41,72.80,39.76,23.26,5.11,19.59,-8.87,-21.37,-3.94,-1.72,3.65,29.10,3.96
BalanceCurrentOtherLiabilities_qq,,-3.89,12.03,-16.99,-1.75,14.56,-5.73,6.31,-0.66,2.57,-100.00,,-1.80,1.74,-7.68,-8.68,-3.74,-9.01,170.85,4.18,5.31,0.36,-52.70,-5.31,7.87,-25.45,25.63,40.01,-28.06,-21.64,977.36,-14.44,81.76,-6.15,38.80,-18.09,36.06,-52.73,-4.22,-14.60,3.46,-16.39,16.91,-5.24,32.30,200.00,52.27
BalanceCurrentOtherLiabilities_sq,,-28.76,-3.62,-100.00,-1.75,-5.88,-9.70,-100.00,109.03,-14.48,6.30,,-1.80,-5.77,-3.86,-100.00,-17.46,-8.50,12.02,-100.00,5.31,-3.59,40.39,-18.96,8.32,-17.34,-11.81,-1.56,34.37,-9.86,6.02,1.22,34.88,0.10,0.36,8.42,34.99,-13.00,-0.48,9.38,7.75,-14.68,1.28,,22.64,3.87,-9.96
BalanceReckoning,56799000,71025000,70464000,76530000,81468000,93829000,106824000,117075000,119265000,123592000,,137024000,135062000,136602000,149981000,159197000,166432000,171191000,171189000,174847000,199418000,188402000,209950000,210563000,201238000,207890000,204442000,210688000,209500000,228170000,678000000,672700000,683900000,670300000,672000000,680900000,676100000,665000000,676800000,660800000,647900000,633800000,637300000,629500000,618300000,356000000,39800000
BalanceReckoning_yy,,,,,43.43,32.11,51.60,52.98,46.39,31.72,-100.00,17.04,13.25,10.53,,16.18,23.23,25.32,14.14,9.83,19.82,10.05,22.64,20.43,0.91,10.34,-2.62,0.06,4.11,9.76,231.63,219.29,226.44,193.77,-0.88,1.22,-1.14,-0.79,0.71,-2.95,-4.17,-4.69,-5.84,-4.74,-4.57,-43.83,-93.75
BalanceReckoning_sy,,,,,43.43,22.80,-0.09,52.98,46.39,164.68,47.10,-30.21,-14.17,9.62,,22.94,7.91,-2.36,6.54,7.84,25.09,10.29,8.54,16.48,0.91,10.34,-2.35,0.30,-5.02,-16.34,-6.09,-33.60,-22.17,4.74,33.98,35.57,24.00,21.35,1.94,6.59,-0.50,-4.69,-18.88,-11.98,-10.24,-42.40,-17.97
BalanceReckoning_qq,,25.05,-0.79,8.61,6.45,15.17,13.85,9.60,1.87,3.63,-100.00,,-1.43,1.14,9.79,6.14,4.54,2.86,,2.14,14.05,-5.52,11.44,0.29,-4.43,3.31,-1.66,3.06,-0.56,8.91,197.15,-0.78,1.66,-1.99,0.25,1.32,-0.70,-1.64,1.77,-2.36,-1.95,-2.18,0.55,-1.22,-1.78,-42.42,-88.82
BalanceReckoning_sq,,21.36,79.62,-90.18,6.45,,30.68,-100.00,-11.91,16.16,-0.71,,,8.69,-13.93,-100.00,3.89,7.39,,-100.00,7.68,-3.80,-7.15,6.46,-6.51,-3.41,-0.96,1.48,-22.07,3.72,8.40,-19.68,11.79,-2.75,12.90,-0.16,-0.70,,0.82,-6.58,4.53,-2.18,,-20.36,-1.78,-5.24,11.10
