,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherCurrentAssets_qq,,,-100.00,,-100.00,,74.22,-21.88,-100.00,,35.34,1.17,-100.00,,142.92,-37.95,-100.00,,-29.92,-6.04,-100.00,,172.18,-67.02,249.26,-80.03,90.69,-59.59,-18.66,33.57,62.93,-11.49,-21.00,-46.43,175.85,-39.21,83.57,-38.74,28.83,77.93,-13.71,83.16,-9.69,-32.03,13.49,12.76,-46.81,-16.50
BalanceOtherCurrentAssets_sq,,,18.63,,-100.00,,74.22,-4.84,-100.00,,22.08,-4.23,-100.00,,21.56,-4.71,-100.00,,42.11,14.52,-100.00,,20.40,-15.61,-22.98,-20.84,17.62,-6.42,-5.49,-18.40,14.90,-15.28,-18.40,-15.98,19.92,-9.09,0.42,-12.28,31.79,0.24,0.05,-20.24,18.31,2.48,4.23,-13.51,34.29,1.29
BalanceAssetsForSale,,,,,,,,,,,,,,,,0,,0,0,11554000,,13377000,1210000,149000,149000,272000,307000,,,,586000,,4000,,,958000,,,,,,,,,,125000,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,-98.71,,-97.97,-74.63,-100.00,-100.00,-100.00,90.88,,,,-100.00,,-100.00,,,-100.00,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-98.99,-74.63,-100.00,-59.48,-41.36,-11.16,,,,-14.87,,,,,-82.70,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,-90.95,-87.69,,82.55,12.87,-100.00,,,,-100.00,,-100.00,,,-100.00,,,,,,,,,,-100.00,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,-100.00,,-29.94,-100.00,,-12.82,0.19,-50.66,,,,,,,,,,,,,,,,,,,-4.52,
BalanceTotalAssets,,101772000,,104097000,,170964000,177425000,204900000,,286751000,273932000,291920000,,253919000,251051000,266385000,,367711000,348580000,354184000,,335068000,286720000,241280000,242563000,200356000,182839000,160225000,161443000,142907000,146125000,142007000,147260000,131852000,126583000,126689000,116661000,113453000,109943000,108382000,104900000,98869000,97655000,95348000,93259000,92659000,77251000,75607000
BalanceTotalAssets_yy,,,,,,67.99,,96.84,,67.73,54.39,42.47,,-11.45,-8.35,-8.75,,44.81,38.85,32.96,,-8.88,-17.75,-31.88,,-40.20,-36.23,-33.59,-33.44,-28.67,-20.08,-11.37,-8.79,-7.74,-13.37,-10.79,-20.78,-13.95,-13.15,-14.45,-10.08,-12.85,-11.18,-12.03,-11.10,-6.28,-20.89,-20.70
BalanceTotalAssets_sy,,,,,,36.52,,39.22,,26.44,15.94,8.22,,5.23,6.44,7.15,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,-6.07,-3.60,2.62,2.85,-0.07,0.90,-3.06,-0.67,0.08,0.59,-0.39,1.79,-1.01,1.46,0.84,-0.84,1.91,0.08,1.48,1.47
BalanceTotalAssets_qq,,,-100.00,,-100.00,,3.78,15.49,-100.00,,-4.47,6.57,-100.00,,-1.13,6.11,-100.00,,-5.20,1.61,-100.00,,-14.43,-15.85,0.53,-17.40,-8.74,-12.37,0.76,-11.48,2.25,-2.82,3.70,-10.46,-4.00,0.08,-7.92,-2.75,-3.09,-1.42,-3.21,-5.75,-1.23,-2.36,-2.19,-0.64,-16.63,-2.13
BalanceTotalAssets_sq,,,0.61,,-100.00,,3.78,8.50,-100.00,,-4.86,5.59,-100.00,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-2.04,0.07,0.41,0.33,-2.57,1.14,2.56,-0.01,-3.03,2.08,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
BalanceCapital,,24837000,,27827000,,82724000,85115000,86631000,,87948000,82883000,86134000,,77003000,77897000,77630000,,83823000,74300000,62474000,,29199000,11137000,-64321000,-73095000,-156259000,-162808000,-164306000,-157508000,-154174000,-155084000,-160626000,-165892000,-171227000,-171289000,-171108000,-167196000,-166926000,-167925000,-166856000,-170345000,-165371000,-165682000,-166238000,-163957000,-160821000,-156239000,-154438000
BalanceCapital_yy,,,,,,233.07,,211.32,,6.31,-2.62,-0.57,,-12.44,-6.02,-9.87,,8.86,-4.62,-19.52,,-65.17,-85.01,-202.96,,-635.15,-1561.87,-155.45,-115.48,1.33,4.74,2.24,-5.32,-11.06,-10.45,-6.53,-0.79,2.51,1.96,2.48,-1.88,0.93,1.34,0.37,3.75,2.75,5.70,7.10
BalanceCapital_sy,,,,,,104.45,,29.28,,11.87,11.61,13.78,,12.96,13.52,11.20,,10.30,9.93,11.25,,5.87,4.62,4.22,,-2.19,-1.14,0.16,0.91,3.19,4.40,2.61,4.91,3.82,3.78,2.62,2.08,4.48,5.02,2.62,3.66,1.16,2.45,0.37,1.44,2.83,2.34,-2.50
BalanceCapital_qq,,,-100.00,,-100.00,,2.89,1.78,-100.00,,-5.76,3.92,-100.00,,1.16,-0.34,-100.00,,-11.36,-15.92,-100.00,,-61.86,-677.54,-13.64,-113.78,-4.19,-0.92,4.14,2.12,-0.59,-3.57,-3.28,-3.22,-0.04,0.11,2.29,0.16,-0.60,0.64,-2.09,2.92,-0.19,-0.34,1.37,1.91,2.85,1.15
BalanceCapital_sq,,,5.00,,-100.00,,3.97,2.16,-100.00,,3.52,3.84,-100.00,,1.38,1.25,-100.00,,0.76,0.34,-100.00,,0.76,-0.87,-0.30,1.47,0.35,-0.80,0.79,2.40,0.33,-0.43,1.12,2.07,0.72,0.05,1.72,1.55,0.57,-0.38,1.65,0.28,1.07,-0.02,1.76,1.65,-0.01,-2.17
BalanceShareCapital,,2659000,,2659000,,3412000,3412000,3412000,,3412000,3412000,3412000,,3412000,3412000,3412000,,3412000,3412000,3412000,,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000,3412000
BalanceShareCapital_yy,,,,,,28.32,,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,13459000,,18369000,,67921000,67897000,75464000,,70017000,66539000,77419000,,83094000,84476000,98106000,,98099000,98096000,99361000,,79020000,78898000,78920000,78920000,78935000,78934000,78935000,78934000,78910000,78910000,78910000,78910000,78910000,78917000,78917000,78917000,78916000,78916000,78916000,78916000,78761000,78761000,78761000,78761000,78761000,78761000,78761000
BalanceReserve_yy,,,,,,404.65,,310.82,,3.09,-2.00,2.59,,18.68,26.96,26.72,,18.06,16.12,1.28,,-19.45,-19.57,-20.57,,-0.11,0.05,0.02,0.02,-0.03,-0.03,-0.03,-0.03,,0.01,0.01,0.01,0.01,,,,-0.20,-0.20,-0.20,-0.20,,,
BalanceReserve_sy,,,,,,47.16,,26.66,,11.60,12.27,9.63,,14.66,16.91,9.75,,18.06,16.30,10.98,,4.04,4.04,,,,0.05,,0.02,,0.09,,0.02,,,,,,,,,2.32,1.08,1.17,,,,
BalanceReserve_qq,,,-100.00,,-100.00,,-0.04,11.14,-100.00,,-4.97,16.35,-100.00,,1.66,16.13,-100.00,,,1.29,-100.00,,-0.15,0.03,,0.02,,,,-0.03,,,,,0.01,,,,,,,-0.20,,,,,,
BalanceReserve_sq,,,,,-100.00,,0.02,13.14,-100.00,,,15.86,-100.00,,0.15,3.28,-100.00,,,6.74,-100.00,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,9062000,,6496000,,6542000,7479000,7489000,,9201000,8825000,7202000,,5548000,5186000,5603000,,6339000,5624000,3969000,,3766000,1144000,673000,500000,350000,247000,167000,165000,198000,188000,-22000,-144000,-204000,279000,224000,228000,177000,-5000,208000,140000,55000,-54000,39000,35000,37000,-615000,-847000
BalanceNonshareCapital_yy,,,,,,-27.81,,15.29,,40.65,18.00,-3.83,,-39.70,-41.24,-22.20,,14.26,8.45,-29.16,,-40.59,-79.66,-83.04,,-90.71,-78.41,-75.19,-67.00,-43.43,-23.89,-113.17,-187.27,-203.03,48.40,1118.18,258.33,186.76,-101.79,-7.14,-38.60,-68.93,-980.00,-81.25,-75.00,-32.73,-1038.89,-2271.79
BalanceNonshareCapital_sy,,,,,,9.26,,14.20,,13.47,10.37,8.56,,12.83,4.67,3.87,,-0.97,-0.83,3.40,,4.84,2.42,-11.11,,-2.97,-1.99,-2.16,-4.14,-7.38,-6.44,-9.52,-25.87,-25.08,-1.56,-7.83,-7.01,19.02,10.26,6.23,-5.32,-1.23,-6.88,0.81,0.11,1.09,4.14,-9.22
BalanceNonshareCapital_qq,,,-100.00,,-100.00,,14.32,0.13,-100.00,,-4.09,-18.39,-100.00,,-6.52,8.04,-100.00,,-11.28,-29.43,-100.00,,-69.62,-41.17,-25.71,-30.00,-29.43,-32.39,-1.20,20.00,-5.05,-111.70,-554.55,-41.67,236.76,-19.71,1.79,-22.37,-102.82,4260.00,-32.69,-60.71,-198.18,172.22,-10.26,5.71,-1762.16,-37.72
BalanceNonshareCapital_sq,,,0.28,,-100.00,,4.61,,-100.00,,,-0.83,-100.00,,-0.11,-0.58,-100.00,,0.06,0.23,-100.00,,-0.30,-2.47,-15.77,0.92,-0.91,0.42,-1.21,0.39,-4.43,0.89,0.93,-5.41,0.15,-0.09,3.44,1.18,-0.81,-5.53,0.98,2.65,-1.47,1.26,1.02,4.37,-0.18,-2.29
BalanceNoncurrentLiabilities,,9299000,,11042000,,10405000,10508000,14779000,,57953000,50385000,59321000,,38332000,56221000,52424000,,77339000,72638000,70205000,,45604000,45212000,32476000,30608000,26538000,26208000,23545000,23087000,20475000,20134000,22225000,22557000,27204000,26675000,33316000,33086000,32120000,31240000,25852000,24748000,23478000,20631000,20036000,20028000,14452000,12555000,10261000
BalanceNoncurrentLiabilities_yy,,,,,,11.89,,33.84,,456.97,379.49,301.39,,-33.86,11.58,-11.63,,101.76,29.20,33.92,,-41.03,-37.76,-53.74,,-41.81,-42.03,-27.50,-24.57,-22.85,-23.18,-5.61,-2.30,32.86,32.49,49.90,46.68,18.07,17.11,-22.40,-25.20,-26.91,-33.96,-22.50,-19.07,-38.44,-39.14,-48.79
BalanceNoncurrentLiabilities_sy,,,,,,5.71,,32.36,,36.34,31.34,19.50,,23.91,9.24,-0.04,,2.13,2.84,7.68,,-2.83,4.74,-5.14,,-4.67,-4.46,-6.18,-7.95,-10.17,-8.78,3.78,-2.92,6.41,0.08,1.38,0.28,-1.48,6.95,0.58,-2.23,0.23,-2.34,-0.83,-0.83,-9.98,-8.03,-2.55
BalanceNoncurrentLiabilities_qq,,,-100.00,,-100.00,,0.99,40.65,-100.00,,-13.06,17.74,-100.00,,46.67,-6.75,-100.00,,-6.08,-3.35,-100.00,,-0.86,-28.17,-5.75,-13.30,-1.24,-10.16,-1.95,-11.31,-1.67,10.39,1.49,20.60,-1.94,24.90,-0.69,-2.92,-2.74,-17.25,-4.27,-5.13,-12.13,-2.88,-0.04,-27.84,-13.13,-18.27
BalanceNoncurrentLiabilities_sq,,,-3.64,,-100.00,,4.35,2.48,-100.00,,-2.29,,-100.00,,-0.05,-4.41,-100.00,,1.46,1.98,-100.00,,-1.48,-2.74,-5.88,-2.67,-1.19,-3.38,0.78,-7.92,0.57,-0.49,-0.63,-2.59,-0.34,7.15,0.80,-1.04,0.88,-0.49,-0.09,-0.25,-0.64,-1.53,3.75,-4.96,1.23,2.81
BalanceNoncurrentTradeLiabilities,,2452000,,1481000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,-54.20,,-66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,-8.20,,-58.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,3475000,,5344000,,7705000,7467000,11551000,,53951000,45989000,52285000,,19689000,42024000,38503000,,37659000,32102000,30049000,,24638000,22106000,3947000,3300000,789000,535000,264000,117000,98000,44000,2347000,2343000,2328000,2328000,2328000,2328000,2328000,2328000,2328000,2328000,2328000,,,,,,
BalanceNoncurrentBorrowings_yy,,,,,,121.73,,116.15,,600.21,515.90,352.64,,-63.51,-8.62,-26.36,,91.27,-23.61,-21.96,,-34.58,-31.14,-86.86,,-96.80,-97.58,-93.31,-96.45,-87.58,-91.78,789.02,1902.56,2275.51,5190.91,-0.81,-0.64,,,,,,-100.00,-100.00,-100.00,-100.00,,
BalanceNoncurrentBorrowings_sy,,,,,,11.54,,73.13,,40.54,17.92,24.40,,26.70,5.86,-15.96,,-9.88,-20.89,-12.08,,-17.08,-16.32,-13.01,,-27.31,-29.79,-21.66,-15.73,-36.68,-8.51,-14.28,-11.92,10.59,-39.82,-0.81,-23.65,,,,,,-1.21,-5.86,-5.60,-15.18,,
BalanceNoncurrentBorrowings_qq,,,-100.00,,-100.00,,-3.09,54.69,-100.00,,-14.76,13.69,-100.00,,113.44,-8.38,-100.00,,-14.76,-6.40,-100.00,,-10.28,-82.15,-16.39,-76.09,-32.19,-50.65,-55.68,-16.24,-55.10,5234.09,-0.17,-0.64,,,,,,,,,-100.00,,,,,
BalanceNoncurrentBorrowings_sq,,,-34.71,,-100.00,,-2.88,-1.45,-100.00,,-1.74,,-100.00,,-0.50,-5.82,-100.00,,-3.88,-0.16,-100.00,,-1.76,-6.25,-10.82,-16.87,-3.98,-8.67,-4.20,-22.16,4.21,-7.10,-0.70,-42.71,,,,,,,,,-5.27,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156000,135000,113000,91000,68000,46000,23000,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.41,-65.93,-79.65,-100.00,-100.00
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.08,136.32,-11.58,-20.97,-5.82
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.46,-16.30,-19.47,-25.27,-32.35,-50.00,-100.00,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.15,-0.26,-1.08,-3.41,-5.18,-4.10,-6.03,
BalanceNoncurrentOtherLiabilities,,3372000,,4217000,,2700000,3041000,3228000,,4002000,4396000,7036000,,18643000,14197000,13921000,,39680000,40536000,40156000,,20966000,23106000,28529000,27308000,25749000,25673000,23281000,22970000,20377000,20090000,19878000,20214000,24876000,24347000,30988000,30758000,29792000,28912000,23368000,22285000,21037000,20540000,19968000,19982000,14429000,12555000,10261000
BalanceNoncurrentOtherLiabilities_yy,,,,,,-19.93,,-23.45,,48.22,44.56,117.97,,365.84,222.95,97.85,,112.84,185.53,188.46,,-47.16,-43.00,-28.95,,22.81,11.11,-18.40,-15.89,-20.86,-21.75,-14.62,-12.00,22.08,21.19,55.89,52.16,19.76,18.75,-24.59,-27.55,-29.39,-28.96,-14.55,-10.33,-31.41,-38.88,-48.61
BalanceNoncurrentOtherLiabilities_sy,,,,,,14.45,,14.10,,45.68,35.41,14.43,,12.54,12.76,11.86,,21.34,20.10,11.56,,10.99,11.68,10.80,,7.07,-1.60,6.17,1.20,3.93,3.14,5.78,3.20,-0.85,3.59,2.01,6.00,-2.18,6.14,3.78,-3.53,-7.25,-1.33,-13.82,-1.42,-7.28,-2.89,3.41
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,-100.00,,12.63,6.15,-100.00,,9.85,60.05,-100.00,,-23.85,-1.94,-100.00,,2.16,-0.94,-100.00,,10.21,23.47,-4.28,-5.71,-0.30,-9.32,-1.34,-11.29,-1.41,-1.06,1.69,23.06,-2.13,27.28,-0.74,-3.14,-2.95,-19.18,-4.63,-5.60,-2.36,-2.78,0.07,-27.79,-12.99,-18.27
BalanceNoncurrentOtherLiabilities_sq,,,-3.64,,-100.00,,1.76,5.32,-100.00,,-1.81,-0.47,-100.00,,-0.05,0.82,-100.00,,2.35,2.64,-100.00,,0.28,-4.04,-19.67,0.91,-0.44,-0.91,0.86,-6.54,-0.50,0.50,0.28,-4.37,,0.82,0.88,-5.73,2.20,-1.65,-2.24,-3.80,0.22,-1.19,4.40,-5.52,1.68,-0.03
BalanceCurrentLiabilities,,58574000,,58732000,,71293000,74323000,96001000,,131649000,131839000,139263000,,133036000,111747000,130728000,,200210000,196018000,206703000,,243421000,229227000,272452000,284550000,329472000,318905000,300819000,295699000,276408000,280887000,280430000,290739000,276079000,270918000,264257000,250543000,248082000,246633000,249178000,250357000,240707000,242760000,241511000,237153000,238991000,221550000,220631000
BalanceCurrentLiabilities_yy,,,,,,21.71,,63.46,,84.66,77.39,45.06,,1.05,-15.24,-6.13,,50.49,75.41,58.12,,21.58,16.94,31.81,,35.35,39.12,10.41,3.92,-16.11,-11.92,-6.78,-1.68,-0.12,-3.55,-5.77,-13.83,-10.14,-8.96,-5.71,-0.07,-2.97,-1.57,-3.08,-5.27,-0.71,-8.74,-8.65
BalanceCurrentLiabilities_sy,,,,,,22.01,,32.44,,30.56,11.78,-2.40,,-2.24,-6.54,3.16,,24.32,24.82,28.51,,24.36,12.58,7.72,,-4.75,-13.96,-15.12,-11.30,-14.06,-0.22,-0.69,-3.82,5.63,2.37,-0.87,2.10,-3.08,-5.11,1.20,-0.83,1.68,-1.57,3.62,7.28,5.59,17.19,15.02
BalanceCurrentLiabilities_qq,,,-100.00,,-100.00,,4.25,29.17,-100.00,,0.14,5.63,-100.00,,-16.00,16.99,-100.00,,-2.09,5.45,-100.00,,-5.83,18.86,4.44,15.79,-3.21,-5.67,-1.70,-6.52,1.62,-0.16,3.68,-5.04,-1.87,-2.46,-5.19,-0.98,-0.58,1.03,0.47,-3.85,0.85,-0.51,-1.80,0.78,-7.30,-0.41
BalanceCurrentLiabilities_sq,,,,,-100.00,,0.27,13.64,-100.00,,-10.82,6.21,-100.00,,-17.49,12.08,-100.00,,-8.15,16.14,-100.00,,-12.86,15.20,-6.02,-5.95,-15.26,5.28,4.09,1.94,-5.19,5.68,2.52,1.48,-5.24,5.06,2.69,-1.49,-7.26,9.99,1.86,3.35,-9.72,12.42,4.27,3.41,-7.30,9.47
BalanceCurrentTradePayablesv,,36609000,,28346000,,47473000,44049000,58457000,,77421000,60270000,73425000,,83093000,62866000,68421000,,115847000,78878000,90019000,,119427000,101730000,104058000,124675000,105919000,93845000,85125000,89632000,83731000,88244000,88043000,97406000,92669000,90229000,86854000,86254000,84657000,83634000,84585000,84983000,75736000,74515000,74482000,74497000,73377000,71705000,71659000
BalanceCurrentTradePayablesv_yy,,,,,,29.68,,106.23,,63.08,36.82,25.61,,7.33,4.31,-6.82,,39.42,25.47,31.57,,3.09,28.97,15.60,,-11.31,-7.75,-18.19,-28.11,-20.95,-5.97,3.43,8.67,10.67,2.25,-1.35,-11.45,-8.65,-7.31,-2.61,-1.47,-10.54,-10.90,-11.94,-12.34,-3.11,-3.77,-3.79
BalanceCurrentTradePayablesv_sy,,,,,,22.90,,20.86,,17.77,12.15,-11.77,,7.33,-12.41,13.54,,36.30,25.47,31.57,,30.21,17.84,9.24,,-9.48,-10.06,-21.10,-15.28,-15.76,-3.73,2.21,-3.39,-8.46,3.04,-1.94,6.33,-4.35,-8.39,-3.65,-1.80,-2.29,-5.56,-1.53,4.36,10.61,21.88,13.85
BalanceCurrentTradePayablesv_qq,,,-100.00,,-100.00,,-7.21,32.71,-100.00,,-22.15,21.83,-100.00,,-24.34,8.84,-100.00,,-31.91,14.12,-100.00,,-14.82,2.29,19.81,-15.04,-11.40,-9.29,5.29,-6.58,5.39,-0.23,10.63,-4.86,-2.63,-3.74,-0.69,-1.85,-1.21,1.14,0.47,-10.88,-1.61,-0.04,0.02,-1.50,-2.28,-0.06
BalanceCurrentTradePayablesv_sq,,,-5.16,,-100.00,,-8.59,15.36,-100.00,,-17.72,16.51,-100.00,,-24.96,23.99,-100.00,,-17.67,21.19,-100.00,,-25.90,21.24,-10.98,-2.70,-26.23,3.77,5.46,3.55,-8.91,8.00,3.90,1.57,-19.20,10.01,6.48,-1.48,-21.33,11.70,3.95,4.49,-17.38,10.98,3.98,13.84,-10.52,9.57
BalanceCurrentBorrowings,,6660000,,16822000,,12577000,13678000,24804000,,40182000,58641000,57196000,,37774000,32990000,44207000,,63197000,93265000,93189000,,101212000,105834000,121265000,111586000,135895000,134169000,129460000,128936000,126077000,125875000,126155000,125919000,129513000,129294000,130345000,119213000,118894000,118793000,118464000,118465000,117746000,120231000,127902000,120088000,118397000,109107000,108930000
BalanceCurrentBorrowings_yy,,,,,,88.84,,47.45,,219.49,328.72,130.59,,-5.99,-43.74,-22.71,,67.30,182.71,110.80,,60.15,13.48,30.13,,34.27,26.77,6.76,15.55,-7.22,-6.18,-2.55,-2.34,2.73,2.72,3.32,-5.33,-8.20,-8.12,-9.12,-0.63,-0.97,1.21,7.97,1.37,0.55,-9.25,-14.83
BalanceCurrentBorrowings_sy,,,,,,81.69,,40.74,,28.44,62.86,55.32,,1.24,16.57,-3.95,,4.64,48.36,16.76,,112.60,60.97,11.45,,-14.53,-17.24,-15.40,-14.56,-19.63,-12.30,-13.64,-9.64,-36.49,-2.20,-4.00,-7.51,-13.56,-9.08,-4.46,17.39,4.53,8.60,17.75,10.61,3.72,29.98,0.67
BalanceCurrentBorrowings_qq,,,-100.00,,-100.00,,8.75,81.34,-100.00,,45.94,-2.46,-100.00,,-12.66,34.00,-100.00,,47.58,-0.08,-100.00,,4.57,14.58,-7.98,21.78,-1.27,-3.51,-0.40,-2.22,-0.16,0.22,-0.19,2.85,-0.17,0.81,-8.54,-0.27,-0.08,-0.28,,-0.61,2.11,6.38,-6.11,-1.41,-7.85,-0.16
BalanceCurrentBorrowings_sq,,,6.02,,-100.00,,-14.29,4.98,-100.00,,-3.35,7.92,-100.00,,-0.41,2.28,-100.00,,17.51,8.28,-100.00,,4.57,9.30,-1.47,-6.44,-0.98,0.50,-0.42,-7.24,-1.57,-0.69,1.15,0.12,-2.30,1.34,-2.44,-5.66,0.52,1.32,,0.14,-0.06,31.84,-0.54,-9.26,7.64,3.98
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936000,923000,733000,716000,715000,716000,998000,985000,729000,559000,230000,690000,676000,662000,627000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.61,-22.43,36.15,37.57,1.96,-21.93,-76.95,-29.95,-7.27,18.43,172.61
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.10,-22.43,13.55,-12.04,-38.88,-12.60,-3.76,13.68,20.14,19.50,6.18
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.39,-20.59,-2.32,-0.14,0.14,39.39,-1.30,-25.99,-23.32,-58.86,200.00,-2.03,-2.07,-5.29
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10,-0.81,-1.28,-1.77,-10.96,-5.90,-5.94,-14.99,-8.30,7.61,1.64,0.70,-2.07,-5.29
BalanceCurrentOtherLiabilities,,11289000,,11647000,,7314000,10985000,8167000,,7789000,7833000,3934000,,8063000,12557000,13860000,,18897000,20087000,32964000,,33125000,18117000,44192000,45031000,85133000,89372000,84969000,75511000,64760000,64961000,64417000,65688000,51063000,49111000,44783000,42872000,42202000,42018000,43742000,44610000,44911000,46252000,37774000,40804000,45500000,39041000,38640000
BalanceCurrentOtherLiabilities_yy,,,,,,-35.21,,-29.88,,6.49,-28.69,-51.83,,3.52,60.31,252.31,,134.37,59.97,137.84,,75.29,-9.81,34.06,,157.01,393.30,92.27,67.69,-23.93,-27.31,-24.19,-13.01,-21.15,-24.40,-30.48,-34.73,-17.35,-14.44,-2.32,4.05,6.42,10.08,-13.64,-8.53,1.31,-15.59,2.29
