,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceCurrentReceivables,27984000,16026000,16379000,13763000,17988000,17097000,18921000,16913000,,,,18736000,37404000,46619000,45383000,40209000,42069000,39252000,39117000,27046000,37644000,31023000,33592000,31382000,42859000,44052000,43472000,39184000,52474000,56385000,56489000,42355000,57065000,55640000,58930000,43813000,53857000,53960000,53127000,61248000,67142000,66651000,82934000,106520000,89155000,126539000,119386000,100526000,126837000,132036000,135363000,119219000,144382000,144330000,146497000
BalanceCurrentReceivables_yy,,,,,-35.72,6.68,15.52,22.89,-100.00,-100.00,-100.00,10.78,,,,114.61,12.47,-15.80,-13.81,-32.74,-10.52,-20.96,-14.12,16.03,13.85,42.00,29.41,24.86,22.43,28.00,29.94,8.09,8.75,-1.32,4.32,3.44,-5.62,-3.02,-9.85,39.79,24.67,23.52,56.11,73.92,32.79,89.85,43.95,-5.63,42.27,4.34,13.38,18.60,13.83,9.31,8.23
BalanceCurrentReceivables_sy,,,,,21.16,19.63,6.64,21.33,20.39,21.20,12.66,13.31,,,,7.58,-3.54,-10.76,-27.80,-9.37,-1.99,8.00,19.15,21.33,36.02,20.38,29.41,18.55,11.42,16.19,23.97,0.02,1.16,-1.32,3.99,0.15,-5.62,-3.84,3.36,4.32,9.79,12.40,10.04,1.78,-10.94,-12.94,-5.70,0.10,6.32,15.46,20.70,20.32,13.83,8.20,1.94
BalanceCurrentReceivables_qq,,-42.73,2.20,-15.97,30.70,-4.95,10.67,-10.61,-100.00,,,,99.64,24.64,-2.65,-11.40,4.63,-6.70,-0.34,-30.86,39.19,-17.59,8.28,-6.58,36.57,2.78,-1.32,-9.86,33.92,7.45,0.18,-25.02,34.73,-2.50,5.91,-25.65,22.92,0.19,-1.54,15.29,9.62,-0.73,24.43,28.44,-16.30,41.93,-5.65,-15.80,26.17,4.10,2.52,-11.93,21.11,-0.04,1.50
BalanceCurrentReceivables_sq,,-5.19,2.20,-9.98,18.16,9.10,3.23,-9.93,5.14,,,,16.06,5.30,-57.49,-17.76,4.63,-2.49,-100.00,-0.08,11.39,14.95,-53.91,-6.58,20.94,2.56,-100.00,-9.86,10.32,4.92,-2.74,-12.92,21.28,4.24,0.39,-14.45,12.25,2.60,2.83,-13.20,19.23,6.54,0.18,-19.33,8.70,2.57,-1.30,-16.40,22.70,3.14,1.34,-13.50,20.48,2.48,1.98
BalanceCurrentInvestments,,40000,40000,331000,13000,0,,75000,,,,284000,207000,420000,420000,0,0,,,50000,41000,0,144000,213000,174000,207000,,2904000,358000,783000,385000,0,45000,,252000,361000,212000,463000,7742000,154000,409000,395000,,129000,9223000,494000,1280000,286000,4666000,3307000,370000,2424000,1443000,,322000
BalanceCurrentInvestments_yy,,,,,,-100.00,-100.00,-77.34,-100.00,,,278.67,,,,-100.00,-100.00,-100.00,-100.00,,,,,326.00,324.39,,-100.00,1263.38,105.75,278.26,,-100.00,-87.43,-100.00,-34.55,,371.11,,2972.22,-57.34,92.92,-14.69,-100.00,-16.23,2155.01,25.06,,121.71,-49.41,569.43,-71.09,747.55,-69.07,-100.00,-12.97
BalanceCurrentInvestments_sy,,,,,,-77.63,-81.30,-59.80,-61.86,,,83.01,,,,14.03,-87.00,-61.02,-93.26,,,,,22.10,-25.07,,-36.19,11.14,71.79,146.26,,-44.50,-22.42,-74.03,-45.13,,-32.13,,22.90,53.26,86.16,-3.51,-2.89,-3.60,5.10,8.78,,34.22,-20.83,18.15,-36.27,-14.00,-27.58,-45.10,-50.97
BalanceCurrentInvestments_qq,,,,727.50,-96.07,-100.00,,,-100.00,,,,-27.11,102.90,,-100.00,,,,,-18.00,-100.00,,47.92,-18.31,18.97,-100.00,,-87.67,118.72,-50.83,-100.00,,-100.00,,43.25,-41.27,118.40,1572.14,-98.01,165.58,-3.42,-100.00,,7049.61,-94.64,159.11,-77.66,1531.47,-29.13,-88.81,555.14,-40.47,-100.00,
BalanceCurrentInvestments_sq,,,,82.68,-17.22,9.59,,,-49.07,,,,,7.12,,-54.84,,,,,1.33,-21.90,,-4.54,-23.81,-37.65,-100.00,,-0.37,9.14,-12.58,-32.74,,-21.33,,14.75,-0.54,-2.50,17.20,1.15,23.72,-3.10,,,23.94,-22.05,2.50,-9.12,20.89,-13.42,-17.90,6.15,0.56,-29.69,
BalanceCash,325000,11730000,11015000,8935000,7196000,6976000,4765000,1385000,,,,735000,1886000,2442000,1320000,2756000,698000,3628000,2310000,2515000,2129000,2954000,2457000,705000,768000,1524000,2814000,12703000,14393000,12660000,17962000,19684000,15580000,16243000,16743000,20341000,15496000,24296000,20088000,32635000,27462000,18880000,9687000,18329000,28332000,34036000,39512000,43816000,42884000,42136000,37798000,41365000,33140000,38663000,15019000
BalanceCash_yy,,,,,2114.15,-40.53,-56.74,-84.50,-100.00,-100.00,-100.00,-46.93,,,,274.97,-62.99,48.57,75.00,-8.74,205.01,-18.58,6.36,-71.97,-63.93,-48.41,14.53,1701.84,1774.09,730.71,538.31,54.96,8.25,28.30,-6.79,3.34,-0.54,49.58,19.98,60.44,77.22,-22.29,-51.78,-43.84,3.17,80.28,307.89,139.05,51.36,23.80,-4.34,-5.59,-22.72,-8.24,-60.27
BalanceCash_sy,,,,,-2.35,7.55,-52.43,11.33,15.71,27.33,7.25,35.48,,,,-25.19,-0.77,-30.76,8.50,-8.74,-5.12,-20.78,-26.60,-30.71,-6.35,10.57,-29.21,13.86,38.93,23.08,88.46,3.00,-3.57,-6.69,9.25,17.78,21.16,5.66,-12.03,-14.82,16.29,0.76,25.90,34.14,11.48,-6.96,9.52,7.69,41.98,31.10,5.20,18.35,19.55,51.58,49.19
BalanceCash_qq,,3509.23,-6.10,-18.88,-19.46,-3.06,-31.69,-70.93,-100.00,,,,156.60,29.48,-45.95,108.79,-74.67,419.77,-36.33,8.87,-15.35,38.75,-16.82,-71.31,8.94,98.44,84.65,351.42,13.30,-12.04,41.88,9.59,-20.85,4.26,3.08,21.49,-23.82,56.79,-17.32,62.46,-15.85,-31.25,-48.69,89.21,54.57,20.13,16.09,10.89,-2.13,-1.74,-10.30,9.44,-19.88,16.67,-61.15
BalanceCash_sq,,-0.76,-60.48,13.67,-13.02,18.30,-31.69,2.50,-5.52,,,,-3.46,13.87,-88.72,72.14,-18.13,6.14,-100.00,18.98,-15.35,16.66,-100.00,16.52,0.24,11.94,-100.00,47.69,-5.76,6.43,12.88,12.86,-23.58,1.14,4.94,21.49,-8.54,-17.94,-0.68,27.08,-4.84,16.79,8.40,15.04,-19.71,-3.13,19.92,34.69,-11.18,-9.31,16.48,21.46,-18.90,18.57,-11.77
BalanceOtherCurrentAssets,,,,,,,,,,,,,400000,,,0,0,0,,529000,415000,721000,2273000,226000,700000,258000,824000,650000,1291000,810000,1161000,454000,1513000,1234000,1586000,867000,1430000,1195000,1344000,5360000,6977000,4875000,2879000,3171000,3457000,3088000,3096000,1565000,3332000,3308000,2644000,2702000,4690000,3379000,2702000
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,-100.00,,,,,,,-57.28,68.67,-64.22,-63.75,187.61,84.43,213.95,40.90,-30.15,17.20,52.35,36.61,90.97,-5.49,-3.16,-15.26,518.22,387.90,307.95,114.21,-40.84,-50.45,-36.66,7.54,-50.65,-3.62,7.12,-14.60,72.65,40.76,2.15,2.19
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,12.27,,,,,,,75.46,57.36,35.75,16.75,-0.76,17.20,1.74,-12.27,-5.82,8.67,7.36,8.45,9.98,-5.06,4.32,11.17,22.54,10.24,2.97,-4.84,3.85,-5.65,15.13,13.69,4.55,6.67,3.62,5.48,17.81,11.10,5.30,29.29
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,-100.00,,,,,,,-21.55,73.73,215.26,-90.06,209.73,-63.14,219.38,-21.12,98.62,-37.26,43.33,-60.90,233.26,-18.44,28.53,-45.33,64.94,-16.43,12.47,298.81,30.17,-30.13,-40.94,10.14,9.02,-10.67,0.26,-49.45,112.91,-0.72,-20.07,2.19,73.58,-27.95,-20.04
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,-3.32,,,,,,,54.37,1.68,-100.00,-22.52,72.99,-3.90,-68.89,-31.29,98.62,-15.42,-22.22,-34.80,143.67,-9.26,-21.11,-38.69,108.64,-4.48,-21.62,-52.06,148.61,-4.55,-22.64,-35.80,30.71,6.28,-4.08,-23.20,54.10,3.52,-17.06,-28.11,89.68,-20.94,16.08
BalanceAssetsForSale,,,,,,,,,,,,,,,,0,,,,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,-68.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,54224000,54237000,54219000,52150000,56290000,56143000,55535000,60588000,,,,81671000,142892000,164521000,163113000,162869000,157686000,174041000,174637000,163797000,174284000,167554000,171097000,171737000,181524000,183850000,185445000,214022000,229333000,228726000,233498000,225084000,236768000,235448000,241290000,237533000,244026000,254664000,258533000,297849000,306404000,301262000,366023000,579921000,566733000,615957000,619803000,621799000,662631000,683464000,691947000,693396000,710153000,727223000,717508000
BalanceTotalAssets_yy,,,,,3.81,3.51,2.43,16.18,-100.00,-100.00,-100.00,34.80,,,,99.42,10.35,5.79,7.07,0.57,10.53,-3.73,-2.03,4.85,4.15,9.73,8.39,24.62,26.34,24.41,25.91,5.17,3.24,2.94,3.34,5.53,3.07,8.16,7.15,25.39,25.56,18.30,41.58,94.70,84.96,104.46,69.33,7.22,16.92,10.96,11.64,11.51,7.17,6.40,3.69
BalanceTotalAssets_sy,,,,,24.00,16.88,2.43,19.61,20.51,21.76,22.90,29.74,,,,10.82,3.14,-1.37,-5.92,-4.03,-2.49,0.19,1.89,8.54,15.42,9.73,11.68,13.34,10.70,11.43,5.45,1.30,2.82,2.60,2.86,5.53,4.61,5.93,9.45,6.86,11.17,11.22,5.07,2.32,2.53,1.64,2.66,7.27,6.26,8.96,9.28,6.13,4.45,5.64,-1.98
BalanceTotalAssets_qq,,0.02,-0.03,-3.82,7.94,-0.26,-1.08,9.10,-100.00,,,,74.96,15.14,-0.86,-0.15,-3.18,10.37,0.34,-6.21,6.40,-3.86,2.11,0.37,5.70,1.28,0.87,15.41,7.15,-0.26,2.09,-3.60,5.19,-0.56,2.48,-1.56,2.73,4.36,1.52,15.21,2.87,-1.68,21.50,58.44,-2.27,8.69,0.62,0.32,6.57,3.14,1.24,0.21,2.42,2.40,-1.34
BalanceTotalAssets_sq,,0.02,-0.72,5.51,6.86,6.52,-1.08,,4.74,,,,3.66,1.06,-53.59,-1.09,-0.32,-3.01,-100.00,-0.47,1.57,1.10,-100.00,0.37,6.24,-0.40,-100.00,-1.03,2.36,0.94,0.01,-2.20,3.72,1.40,0.95,-0.31,1.42,3.49,2.08,-1.06,3.22,2.07,-0.54,-2.84,2.14,2.09,1.78,0.04,3.38,0.55,1.46,-1.51,3.42,1.26,0.66
BalanceCapital,20536000,22072000,23880000,25392000,26647000,27925000,29772000,30782000,,,,35298000,59217000,64485000,67276000,64837000,67269000,76663000,76941000,76628000,76725000,78502000,80678000,81971000,83468000,91977000,96084000,106590000,115841000,117794000,123662000,127692000,133491000,141932000,150377000,152325000,160640000,169386000,176636000,180673000,189075000,195320000,205003000,343694000,361574000,374663000,386444000,388114000,404784000,417631000,388836000,399075000,411788000,361997000,379119000
BalanceCapital_yy,,,,,29.76,26.52,24.67,21.23,-100.00,-100.00,-100.00,14.67,,,,83.68,13.60,18.89,14.37,18.19,14.06,2.40,4.86,6.97,8.79,17.17,19.10,30.03,38.78,28.07,28.70,19.80,15.24,20.49,21.60,19.29,20.34,19.34,17.46,18.61,17.70,15.31,16.06,90.23,91.23,91.82,88.51,12.92,11.95,11.47,0.62,2.82,1.73,-13.32,-2.50
BalanceCapital_sy,,,,,17.08,15.41,7.76,14.50,13.50,15.82,18.63,25.17,,,,2.24,-1.12,3.06,2.49,5.12,7.15,5.47,3.27,4.98,5.98,8.45,12.28,19.89,13.97,15.96,10.25,4.75,6.44,-1.37,5.12,4.01,4.43,2.24,8.20,7.90,7.70,9.86,6.64,5.10,5.40,4.61,-0.01,3.94,5.92,0.81,3.29,3.67,4.47,5.98,-0.47
BalanceCapital_qq,,7.48,8.19,6.33,4.94,4.80,6.61,3.39,-100.00,,,,67.76,8.90,4.33,-3.63,3.75,13.96,0.36,-0.41,0.13,2.32,2.77,1.60,1.83,10.19,4.47,10.93,8.68,1.69,4.98,3.26,4.54,6.32,5.95,1.30,5.46,5.44,4.28,2.29,4.65,3.30,4.96,67.65,5.20,3.62,3.14,0.43,4.30,3.17,-6.89,2.63,3.19,-12.09,4.73
BalanceCapital_sq,,2.06,2.64,2.16,4.61,4.00,2.86,2.86,3.51,,,,3.57,-2.02,-53.64,-3.24,1.02,1.36,-100.00,0.46,0.35,1.75,-100.00,1.66,2.74,0.77,-100.00,3.75,2.68,1.69,,0.82,1.48,0.07,1.41,1.18,1.68,1.16,2.74,1.85,1.88,0.12,2.84,1.19,0.53,0.66,2.92,0.54,2.94,-1.12,0.81,0.22,2.96,0.86,5.38
BalanceShareCapital,781000,781000,781000,781000,781000,781000,781000,781000,,,,781000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,981000,1335000,1335000,1335000,1335000,1335000,1335000,1335000,1335000,1335000,1335000,1335000,1335000
BalanceShareCapital_yy,,,,,,,,,-100.00,-100.00,-100.00,,,,,25.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.09,36.09,36.09,36.09,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,,,,,-100.00,,,,25.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.09,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,12598000,14656000,14655000,14962000,14706000,20430000,20617000,20640000,,,,14463000,50234000,34598000,34598000,32821000,32897000,32497000,32913000,32964000,32964000,32877000,33031000,33057000,33022000,33066000,31508000,30906000,33577000,33543000,33420000,34085000,33011000,32180000,33263000,33701000,32784000,32948000,32693000,31829000,32940000,32378000,32282000,164893000,165306000,163550000,165779000,162738000,167626000,166778000,163514000,166899000,165683000,159235000,164160000
BalanceReserve_yy,,,,,16.73,39.40,40.68,37.95,-100.00,-100.00,-100.00,-29.93,,,,126.93,-34.51,-6.07,-4.87,0.44,0.20,1.17,0.36,0.28,0.18,0.57,-4.61,-6.51,1.68,1.44,6.07,10.29,-1.69,-4.06,-0.47,-1.13,-0.69,2.39,-1.71,-5.55,0.48,-1.73,-1.26,418.06,401.84,405.13,413.53,-1.31,1.40,1.97,-1.37,2.56,-1.16,-4.52,0.40
BalanceReserve_sy,,,,,8.38,16.58,-63.12,16.71,6.96,12.88,-2.33,30.25,,,,17.10,27.13,7.04,2.40,12.38,8.84,12.40,8.09,2.68,,0.57,4.20,4.91,13.46,6.92,6.39,10.74,8.26,0.05,2.79,3.85,3.81,4.74,3.66,4.94,5.15,8.46,5.06,6.96,5.42,2.19,1.77,0.57,0.84,11.28,6.14,4.98,0.13,8.09,0.67
BalanceReserve_qq,,16.34,-0.01,2.09,-1.71,38.92,0.92,0.11,-100.00,,,,247.33,-31.13,,-5.14,0.23,-1.22,1.28,0.15,,-0.26,0.47,0.08,-0.11,0.13,-4.71,-1.91,8.64,-0.10,-0.37,1.99,-3.15,-2.52,3.37,1.32,-2.72,0.50,-0.77,-2.64,3.49,-1.71,-0.30,410.79,0.25,-1.06,1.36,-1.83,3.00,-0.51,-1.96,2.07,-0.73,-3.89,3.09
BalanceReserve_sq,,4.11,-0.01,,0.06,16.58,-24.04,,0.55,,,,,17.61,,,,10.54,-100.00,0.08,,3.74,-100.00,,-0.06,3.38,-100.00,,,7.61,,,,1.81,,0.01,,2.08,,,,5.70,,,,1.41,,,,0.22,,,,8.22,
BalanceNonshareCapital,,,,,,,,,,,,0,2991000,4059000,4406000,4154000,4356000,4300000,4176000,4280000,4290000,4420000,4582000,4632000,4859000,170000,,1622000,1649000,1694000,1775000,1842000,1894000,1921000,1953000,1992000,961000,962000,1059000,8420000,8065000,7655000,13717000,23424000,20965000,20859000,20895000,21272000,21417000,21427000,20174000,19046000,19317000,13382000,14142000
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,45.64,5.94,-5.22,3.03,-1.52,2.79,9.72,8.22,13.26,-96.15,-100.00,-64.98,-66.06,896.47,,13.56,14.86,13.40,10.03,8.14,-49.26,-49.92,-45.78,322.69,739.23,695.74,1195.28,178.19,159.95,172.49,52.33,-9.19,2.16,2.72,-3.45,-10.46,-9.81,-37.55,-29.90
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,5.18,10.69,-52.92,3.75,-2.22,9.14,-5.44,3.67,4.42,-3.65,-71.58,-5.56,-5.45,-8.43,,-1.22,-0.20,2.24,1.72,3.14,5.34,0.72,4.57,0.24,0.68,0.43,7.36,-3.10,-3.32,-2.00,-2.40,4.08,5.47,5.43,6.90,-2.11,-1.22,,-17.51
BalanceNonshareCapital_qq,,,,,,,,,,,,,,35.71,8.55,-5.72,4.86,-1.29,-2.88,2.49,0.23,3.03,3.67,1.09,4.90,-96.50,-100.00,,1.66,2.73,4.78,3.77,2.82,1.43,1.67,2.00,-51.76,0.10,10.08,695.09,-4.22,-5.08,79.19,70.77,-10.50,-0.51,0.17,1.80,0.68,0.05,-5.85,-5.59,1.42,-30.72,5.68
BalanceNonshareCapital_sq,,,,,,,,,,,,,,-1.31,-12.04,-7.86,-0.10,-4.14,-100.00,-8.40,-1.54,2.52,-100.00,-14.07,-0.26,-8.14,-100.00,,-0.92,-0.78,-2.61,-0.47,-0.48,2.44,-0.02,1.37,0.16,0.10,2.71,-1.82,-0.97,-0.78,0.52,-0.71,-0.65,1.05,-0.71,5.89,,0.42,,-4.78,1.42,1.92,-0.85
BalanceNoncurrentLiabilities,6838000,5994000,5020000,4171000,3298000,2325000,2214000,2702000,,,,21999000,31876000,33991000,31547000,32889000,31677000,38886000,38174000,39183000,38321000,36346000,34386000,32217000,31525000,30218000,38900000,45728000,42163000,38216000,34188000,31358000,28382000,26488000,23291000,22029000,22548000,20054000,19576000,38609000,41820000,34115000,65685000,99685000,88057000,100004000,97081000,97815000,99738000,105829000,127054000,114233000,104446000,101902000,135729000
BalanceNoncurrentLiabilities_yy,,,,,-51.77,-61.21,-55.90,-35.22,-100.00,-100.00,-100.00,714.17,,,,49.50,-0.62,14.40,21.01,19.14,20.97,-6.53,-9.92,-17.78,-17.73,-16.86,13.13,41.94,33.74,26.47,-12.11,-31.42,-32.69,-30.69,-31.87,-29.75,-20.56,-24.29,-15.95,75.26,85.47,70.12,235.54,158.19,110.56,193.14,47.80,-1.88,13.27,5.82,30.87,16.78,4.72,-3.71,6.83
BalanceNoncurrentLiabilities_sy,,,,,13.44,28.55,-53.72,30.11,36.97,40.70,18.01,15.50,,,,5.85,0.40,17.60,-20.20,-4.92,8.00,-6.53,-9.92,-5.02,-3.65,-14.44,-2.38,15.43,12.57,2.32,-22.40,-5.21,4.23,-10.07,8.02,8.19,-5.07,33.60,10.90,-8.44,-0.05,-2.92,-7.28,-11.82,-1.05,-0.08,6.06,4.13,-2.18,5.64,6.05,0.52,-1.07,4.78,-5.22
BalanceNoncurrentLiabilities_qq,,-12.34,-16.25,-16.91,-20.93,-29.50,-4.77,22.04,-100.00,,,,44.90,6.64,-7.19,4.25,-3.69,22.76,-1.83,2.64,-2.20,-5.15,-5.39,-6.31,-2.15,-4.15,28.73,17.55,-7.80,-9.36,-10.54,-8.28,-9.49,-6.67,-12.07,-5.42,2.36,-11.06,-2.38,97.23,8.32,-18.42,92.54,51.76,-11.66,13.57,-2.92,0.76,1.97,6.11,20.06,-10.09,-8.57,-2.44,33.20
BalanceNoncurrentLiabilities_sq,,1.06,-4.88,4.50,1.06,0.34,-7.32,22.04,6.24,,,,-2.93,-1.08,-70.29,25.07,-3.37,6.36,-100.00,2.64,-5.85,-5.15,-100.00,-4.30,-4.56,-4.00,-100.00,5.61,-0.48,-0.66,-4.68,-0.40,4.83,-1.65,-0.66,-0.19,-3.32,-1.40,0.33,-1.46,-3.07,-4.20,-1.24,-1.63,-2.20,-2.65,-1.24,-1.06,0.36,-3.07,0.81,-0.26,-1.07,-3.43,16.60
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,4841000,3937000,3033000,2056000,1155000,247000,0,0,,,,19953000,23720000,26061000,24866000,23333000,22178000,26715000,25715000,28951000,27816000,26261000,24291000,22063000,21702000,19951000,28752000,35155000,31288000,27220000,23088000,20031000,17528000,15872000,12637000,12045000,12732000,10932000,10213000,27560000,30375000,21452000,41222000,52462000,52341000,50984000,46722000,44578000,41405000,45847000,67278000,55020000,46639000,41230000,73605000
BalanceNoncurrentBorrowings_yy,,,,,-76.14,-93.73,-100.00,-100.00,-100.00,-100.00,,,,,,16.94,-6.50,2.51,3.41,24.08,25.42,-1.70,-5.54,-23.79,-21.98,-24.03,18.36,59.34,44.17,36.43,-19.70,-43.02,-43.98,-41.69,-45.27,-39.87,-27.36,-31.12,-19.18,128.81,138.57,96.23,303.62,90.36,72.32,137.67,13.34,-15.03,-20.89,-10.08,44.00,23.42,12.64,-10.07,9.40
BalanceNoncurrentBorrowings_sy,,,,,-37.91,22.75,-100.00,-5.87,85.64,26.26,,,,,,-23.66,-27.78,-9.92,3.41,-19.89,-26.07,-29.16,-11.54,-20.87,-22.36,-23.86,10.32,59.34,31.91,14.66,-34.88,-18.23,23.36,-2.43,26.02,-2.23,-14.47,-15.81,-3.89,-8.42,-11.39,-2.65,-23.85,-27.33,-23.39,-21.24,-2.89,-17.42,-32.28,-13.74,2.66,0.20,-2.59,1.36,-21.28
BalanceNoncurrentBorrowings_qq,,-18.67,-22.96,-32.21,-43.82,-78.61,-100.00,,,,,,18.88,9.87,-4.59,-6.17,-4.95,20.46,-3.74,12.58,-3.92,-5.59,-7.50,-9.17,-1.64,-8.07,44.11,22.27,-11.00,-13.00,-15.18,-13.24,-12.50,-9.45,-20.38,-4.68,5.70,-14.14,-6.58,169.85,10.21,-29.38,92.16,27.27,-0.23,-2.59,-8.36,-4.59,-7.12,10.73,46.74,-18.22,-15.23,-11.60,78.52
BalanceNoncurrentBorrowings_sq,,-18.67,-33.33,-32.21,-12.19,3.95,-100.00,,,,,,-1.32,-16.24,-100.00,-6.17,-13.56,-11.68,-100.00,-9.24,-11.51,-10.42,-100.00,-1.47,-10.40,-8.07,-100.00,18.77,-10.58,-7.18,-8.14,-9.32,-2.16,-5.64,-3.83,-4.62,-7.36,-4.51,0.12,-9.16,-3.99,-10.05,-7.28,-5.54,-0.59,-8.22,-5.00,-2.65,-5.90,-2.58,0.14,-3.12,-6.31,-6.06,-2.04
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454000,431000,,3659000,6929000,7303000,8272000,8287000,10584000,14528000,20179000,20442000,19827000,19185000,24126000,25021000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.21,1594.43,,126.48,52.75,98.93,143.94,146.68,87.33,32.06,19.56,22.40
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.86,141.74,,17.03,26.25,26.01,12.12,9.98,-2.79,11.20,-5.89,22.40
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.07,-100.00,,89.37,5.40,13.27,0.18,27.72,37.26,38.90,1.30,-3.01,-3.24,25.75,3.71
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.99,-8.68,,54.99,-8.16,-8.89,-0.12,27.72,-6.09,33.26,-8.86,-11.15,-2.81,13.68,3.71
