,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalEquityAndLiabilities,0,1265947000,0,1308997000,0,1527939000,1438750000,1591112000,0,1558147000,1671957000,1768719000,1697205000,1662394000,1704444000,1717888000,1752234000,1781279000,1762918000,1840826000,1846499000,1820748000,1816305000,1867284000,1837406000,1943472000,1851989000,1954996000,2093040000,2091511000,2126030000,2205508000
BalanceTotalEquityAndLiabilities_yy,,,,,,20.70,,21.55,,1.98,16.21,11.16,,6.69,1.94,-2.87,3.24,7.15,3.43,7.16,5.38,2.22,3.03,1.44,-0.49,6.74,1.96,4.70,13.91,7.62,14.80,12.81
BalanceTotalEquityAndLiabilities_sy,,,,,,33.38,,9.42,,21.99,20.33,11.16,,9.88,6.33,8.93,6.02,6.01,2.66,6.22,4.13,0.73,4.85,22.63,18.82,9.12,6.00,-1.74,5.64,-5.35,0.62,6.11
BalanceTotalEquityAndLiabilities_qq,,,-100.00,,-100.00,,-5.84,10.59,-100.00,,7.30,5.79,-4.04,-2.05,2.53,0.79,2.00,1.66,-1.03,4.42,0.31,-1.39,-0.24,2.81,-1.60,5.77,-4.71,5.56,7.06,-0.07,1.65,3.74
BalanceTotalEquityAndLiabilities_sq,,,-5.43,,-14.86,,-1.50,0.64,-2.63,,-1.03,3.62,-0.44,1.12,2.02,5.88,6.51,1.61,-0.53,4.42,3.06,0.34,,5.82,-1.02,-1.27,-0.83,2.47,-0.51,-1.34,1.63,2.70
CashflowOperatingCashflow,43583000,61776000,50117000,18568000,-13896000,56451000,-9913000,13927000,-23198000,31415000,6728000,32375000,27318000,46978000,13528000,-170000,20000000,47993000,8883000,31031000,42831000,62811000,-28162000,-31938000,-73619000,-18903000,-24625000,-77621000,5167000,-28485000,-55430000,-117621000
CashflowOperatingCashflow_yy,,,,,-131.88,-8.62,-119.78,-24.99,-66.95,-44.35,167.87,132.46,217.76,49.54,101.07,-100.53,-26.79,2.16,-34.34,18332.03,114.16,30.88,-417.02,-202.92,-271.89,-130.09,12.56,-143.04,107.02,-50.69,-125.10,-51.53
CashflowOperatingCashflow_sy,,,,,-73.28,-35.00,-122.37,54.62,-0.54,-44.35,-5.62,43.10,96.55,49.54,39.88,-33.67,-51.12,44.82,-14.46,56.66,-47.92,-60.17,-49.29,-24.02,14.84,-30.22,5.90,-46.34,-1.73,-50.69,25.31,32.58
CashflowOperatingCashflow_qq,,41.74,-18.87,-62.95,-174.84,506.25,-117.56,240.49,-266.57,235.42,-78.58,381.19,-15.62,71.96,-71.20,-101.26,11850.73,139.97,-81.49,249.31,38.03,46.65,-144.84,-13.41,-130.51,74.32,-30.27,-215.22,106.66,-651.34,-94.59,-112.20
CashflowOperatingCashflow_sq,,60.17,81.58,19.64,-155.17,274.43,31.42,122.26,-127.90,29.03,56.08,74.80,-15.28,13.84,-13.76,-45.50,-54.81,100.21,-8.01,52.18,-3.73,27.33,-27.96,24.74,6.99,74.32,-86.35,1.98,2.06,-16.80,11.10,-7.91
CashflowAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowAmortization_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowInvestingCashflow,-14568000,-71485000,-73459000,13488000,-35956000,-43743000,-24659000,-62800000,-9770000,-30897000,-36193000,6244000,-8742000,-14453000,-12468000,-26411000,-12572000,-7142000,-32237000,-9549000,-15267000,-13034000,-12610000,19446000,1967000,-23908000,-15237000,-89688000,-6246000,-54183000,-12828000,-14319000
CashflowInvestingCashflow_yy,,,,,-146.81,38.81,66.43,-565.59,72.83,29.37,-46.77,109.94,10.53,53.22,65.55,-522.96,-43.82,50.59,-158.55,63.84,-21.43,-82.51,60.88,303.63,112.88,-83.43,-20.83,-561.22,-417.61,-126.63,15.81,84.03
CashflowInvestingCashflow_sy,,,,,-80.28,9.48,-34.08,-3.32,53.72,31.49,10.72,42.44,50.74,20.73,0.91,-134.07,-43.69,-127.02,-4.84,-68.21,-14.81,-43.08,-12.93,-27.15,15.99,25.40,4.68,42.87,-16.37,34.14,10.76,0.01
CashflowInvestingCashflow_qq,,-390.70,-2.76,118.36,-366.57,-21.66,43.63,-154.67,84.44,-216.23,-17.14,117.25,-240.00,-65.34,13.73,-111.82,52.40,43.20,-351.39,70.38,-59.88,14.63,3.26,254.21,-89.89,-1315.72,36.27,-488.62,93.04,-767.47,76.32,-11.62
CashflowInvestingCashflow_sq,,-44.16,71.88,-74.90,-58.53,-24.47,26.06,-162.67,82.80,-20.63,6.48,-57.78,-58.90,-52.08,-18.93,-13.39,-23.47,-60.95,53.64,-13.56,-53.93,-27.67,38.11,-44.49,-6.90,-13.05,-11.47,-2.33,42.05,4.08,-24.16,-76.06
CashflowCapex,1790000,59728000,20722000,26593000,18271000,39274000,24038000,43508000,27184000,42385000,27735000,19056000,15084000,27643000,19447000,15752000,11458000,19712000,22414000,26613000,11215000,39262000,9963000,14271000,12565000,23291000,7910000,21409000,71943000,46789000,10573000,7890000
CashflowCapex_yy,,,,,920.79,-34.25,16.00,63.61,48.78,7.92,15.38,-56.20,-44.51,-34.78,-29.88,-17.34,-24.04,-28.69,15.26,68.95,-2.12,99.18,-55.55,-46.38,12.04,-40.68,-20.61,50.02,472.59,100.89,33.68,-63.15
CashflowCapex_sy,,,,,509.89,-46.42,104.22,-1.94,8.60,-74.45,-21.35,-36.76,-44.64,3.89,17.48,-2.36,35.01,0.43,36.99,-28.94,-2.12,81.82,-7.85,32.51,-30.33,-49.45,-9.64,-63.54,54.51,-12.62,4.30,1.20
CashflowCapex_qq,,3236.99,-65.31,28.33,-31.29,114.95,-38.79,81.00,-37.52,55.92,-34.56,-31.29,-20.84,83.26,-29.65,-19.00,-27.26,72.03,13.71,18.73,-57.86,250.09,-74.62,43.24,-11.96,85.37,-66.04,170.67,236.04,-34.96,-77.40,-25.38
CashflowCapex_sq,,70.43,-100.00,165.36,15.58,-57.39,-62.46,60.01,-28.88,-23.72,-35.06,35.48,-37.63,65.79,-39.68,28.19,-0.84,30.16,-50.09,2.40,-41.49,88.63,-49.23,46.48,-31.50,85.37,-30.62,-15.19,16.87,23.89,-35.44,13.13
CashflowFinancingCashflow,-62259000,74156000,-19967000,22070000,7822000,-11892000,228000,82849000,12038000,-11796000,48613000,-22113000,-37864000,-24343000,-2257000,4966000,-2709000,-25153000,7037000,-15526000,-10580000,-60661000,44427000,16844000,51295000,53806000,43599000,152238000,19560000,76545000,73498000,121305000
CashflowFinancingCashflow_yy,,,,,112.56,-116.04,101.14,275.40,53.90,0.81,21252.00,-126.69,-414.55,-106.38,-104.64,122.46,92.85,-3.33,411.87,-412.68,-290.51,-141.16,531.31,208.48,584.84,188.70,-1.86,803.84,-61.87,42.26,68.58,-20.32
CashflowFinancingCashflow_sy,,,,,71.44,-14.74,148.94,-95.08,81.26,-63.16,67.49,50.08,-14.44,-66.30,131.49,-0.17,-11.82,-22.04,-23.72,7.51,-16.67,29.41,8.22,21.36,-69.72,21.06,40.37,-41.52,-32.53,30.20,-47.52,-6.88
CashflowFinancingCashflow_qq,,219.11,-126.93,210.53,-64.56,-252.04,101.91,36289.16,-85.47,-197.99,512.13,-145.49,-71.23,35.71,90.73,320.06,-154.56,-828.45,127.98,-320.63,31.86,-473.36,173.24,-62.09,204.54,4.90,-18.97,249.18,-87.15,291.34,-3.98,65.05
CashflowFinancingCashflow_sq,,179.93,-100.00,176.93,-70.81,-9.85,-100.00,82.22,-85.47,75.07,48.26,12.88,-46.80,1.52,31.76,-28.76,0.10,-70.43,24.92,71.38,-22.55,20.84,-61.97,146.41,-9.78,0.58,116.44,36.12,-68.09,54.10,50.92,-20.04
CashflowShareCapitalCash,0,,1532000,,,0,,,,0,,742000,9000,193000,4835000,1125000,4000,-31000,,,,,,,82000,,,,4157000,1363000,,
CashflowShareCapitalCash_yy,,,,,,,-100.00,,,,,,,,,51.78,-50.48,-115.81,-100.00,-100.00,-100.00,100.00,,,,,,,4996.53,,,
CashflowShareCapitalCash_sy,,,,,,,-100.00,,,,,,,,,-17.01,-75.24,-100.00,-100.00,-100.00,-100.00,148.15,,,,,,,-100.00,,,
CashflowShareCapitalCash_qq,,,,-100.00,,,,,,,,,-98.84,2137.75,2405.66,-76.72,-99.62,-814.56,100.00,,,,,,,-100.00,,,,-67.22,-100.00,
CashflowShareCapitalCash_sq,,,,-100.02,,,,,,,,,-98.84,1020.04,-100.00,-80.02,-33.20,-77.04,47.83,,,,,,,-100.00,,,,-82.48,-73.18,
CashflowDividend,1176000,8000,1026000,22000,2878000,24902000,1275000,-20000,2970000,20213000,6000,1093000,13633000,8739000,230000,1270000,17743000,6000000,136000,56000,8187000,248000,2000,5000,16877000,10013000,11000,6000,34733000,-629000,9000,13000
CashflowDividend_yy,,,,,144.66,307350.66,24.27,-187.45,3.20,-18.83,-99.50,5676.31,359.03,-56.77,3494.78,16.15,30.15,-31.34,-41.00,-95.61,-53.86,-95.86,-98.39,-91.88,106.14,3931.26,394.32,43.26,105.80,-106.28,-20.22,106.39
CashflowDividend_sy,,,,,144.66,-47.88,24.27,-187.45,3.20,-59.41,-52.07,2965.94,184.05,-25.20,1739.43,-33.92,29.34,-1.44,-0.04,-47.40,-17.06,13.53,77.81,77.40,56.94,-59.48,100.00,43.36,15.79,-102.94,-60.11,36.20
CashflowDividend_qq,,-99.31,12562.97,-97.81,12734.89,765.30,-94.88,-101.54,15245.96,580.58,-99.97,16964.92,1146.79,-35.90,-97.36,451.40,1296.97,-66.19,-97.73,-58.97,14583.90,-96.97,-99.12,107.36,372838.94,-40.67,-99.89,-39.91,535661.96,-101.81,101.37,55.46
CashflowDividend_sq,,-99.31,-100.00,-97.81,12734.89,765.30,-97.44,-70.05,207226.90,240.40,-90.56,8547.01,61770.29,-67.85,-91.23,197.52,492031.10,-82.99,-90.70,-63.88,591022.46,-98.30,-99.56,100.00,362804.20,-99.72,-90.21,-25.09,210108.50,-100.00,0.68,55.46
CashflowNetCashflow,-33243000,64446000,-43309000,54126000,-42029000,815000,-34345000,33462000,-20935000,-11982000,19283000,16258000,-19704000,7649000,-1197000,-21615000,4718000,15697000,-16316000,5955000,16984000,-10884000,3656000,4351000,-20358000,10995000,3737000,-15071000,18480000,-6123000,5239000,-10635000
CashflowNetCashflow_yy,,,,,-26.43,-98.74,20.70,-38.18,50.19,-1569.69,156.15,-51.41,5.88,163.84,-106.20,-232.95,123.95,105.23,-1263.63,127.55,259.96,-169.33,122.40,-26.94,-219.87,201.02,2.23,-446.36,190.78,-155.69,40.20,29.43
CashflowNetCashflow_sy,,,,,-92.24,72.04,50.76,-168.50,137.00,-41.21,-132.98,-51.41,98.69,103.19,75.88,-5.34,-48.30,-66.64,-26.11,127.55,41.55,51.32,-90.35,-49.65,-88.09,90.16,21.19,-4.02,30.85,48.34,59.56,-18.81
CashflowNetCashflow_qq,,293.86,-167.20,224.98,-177.65,101.94,-4312.82,197.43,-162.56,42.77,260.94,-15.69,-221.19,138.82,-115.64,-1706.55,121.83,232.71,-203.94,136.50,185.19,-164.08,133.59,19.03,-567.88,154.01,-66.01,-503.29,222.62,-133.13,185.57,-302.98
CashflowNetCashflow_sq,,62.83,-25.87,93.88,-53.34,82.58,-100.00,-65.24,33.33,149.95,-175.83,94.64,-125.86,129.90,-15.48,25.71,-16.00,85.05,50.93,92.12,-61.47,73.76,-81.13,55.89,52.30,105.02,-97.28,-14.13,67.52,94.19,-86.03,-96.16
