,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentTradePayablesv,154000,656000,605000,157000,586000,309000,303000,513000,455000,448000,399000,1317000,1630000,1961000,519000,566000,633000,654000,647000,802000,1209000,1173000,1189000,1373000,1446000,1984000,2069000,2233000,2650000,2569000,2813000,3103000,3767000,3872000,3959000,4228000,4308000,4281000
BalanceCurrentTradePayablesv_yy,,,,,280.52,-52.86,-49.88,226.76,-22.30,44.92,31.66,156.69,258.00,337.58,29.99,-57.00,-61.18,-66.64,24.72,41.62,91.01,79.27,83.63,71.15,19.63,69.17,74.08,62.67,83.26,29.49,35.96,38.96,42.15,50.72,40.74,36.26,14.36,10.56
BalanceCurrentTradePayablesv_sy,,,,,0.48,28.60,8.67,32.98,40.96,13.48,5.04,0.92,4.75,4.02,13.40,-2.88,-0.50,20.60,6.49,15.38,7.45,12.58,14.24,24.90,16.83,8.29,7.86,11.61,-4.01,10.58,15.30,14.66,23.84,4.06,10.27,7.33,-3.17,8.65
BalanceCurrentTradePayablesv_qq,,325.97,-7.77,-74.05,273.20,-47.23,-1.95,69.20,-11.26,-1.57,-10.92,229.89,23.77,20.31,-73.54,9.13,11.73,3.38,-1.06,23.92,50.71,-2.98,1.34,15.50,5.34,37.20,4.29,7.93,18.67,-3.06,9.50,10.31,21.40,2.79,2.25,6.79,1.89,-0.63
BalanceCurrentTradePayablesv_sq,,-14.61,-100.00,10.01,-32.21,24.99,-100.00,0.23,-32.93,-1.11,-100.00,14.12,-32.91,9.29,-3.62,31.15,-27.87,18.23,-4.78,15.56,-10.20,12.17,-1.14,31.54,0.51,-6.25,-7.33,27.15,-24.01,24.52,-3.22,29.45,-3.49,5.43,-8.51,15.44,-15.82,14.24
BalanceCurrentBorrowings,,,,0,,,,1000,,0,,,,,,139000,209000,190000,,189000,,,,483000,115000,,,,115000,,121000,,108000,,212000,,290000,
BalanceCurrentBorrowings_yy,,,,,,,,336.36,,,,-100.00,,,,,,,,35.94,-100.00,-100.00,,155.59,,,,-100.00,,,,,-6.09,,75.21,,168.52,
BalanceCurrentBorrowings_sy,,,,,,,,5.87,,,,-26.07,,,,,,,,24.42,47.67,18.12,,52.20,,,,-12.65,,,,,-2.02,,2.82,,-6.66,
BalanceCurrentBorrowings_qq,,,,,100.00,,,,-100.00,,,,,,,,50.33,-9.33,-100.00,,-100.00,,,,-76.21,-100.00,,,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00
BalanceCurrentBorrowings_sq,,,,,3.55,,,,-19.90,,,,,,,,-8.50,-0.95,-7.72,,6.85,,,,-1.82,12.61,,,,14.22,,-6.49,,7.34,,,,22.37
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,,103000,,118000,,156000,,229000,,303000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.11,,51.46,,94.07,,94.23
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.38,,27.68,,-4.96,,9.54
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.33,,-10.85,,-6.47,,-3.31,,3.65,
BalanceCurrentOtherLiabilities,,23000,15000,256000,,341000,351000,334000,522000,675000,1113000,294000,245000,176000,1096000,9974000,19683000,1753000,1538000,1074000,1594000,7319000,1686000,2027000,1898000,7185000,3164000,3374000,2506000,12362000,4054000,5118000,3664000,15167000,4944000,5111000,3933000,19418000
BalanceCurrentOtherLiabilities_yy,,,,,,1381.87,2237.40,30.67,,97.93,217.53,-12.09,-53.04,-73.91,-1.55,3292.60,7933.68,895.82,40.34,-89.23,-91.90,317.59,9.59,88.69,19.08,-1.83,87.70,66.43,32.03,72.06,28.13,51.69,46.21,22.69,21.95,-0.14,7.34,28.03
BalanceCurrentOtherLiabilities_sy,,,,,,25.36,29.22,20.91,,28.47,20.14,10.24,12.56,6.14,19.73,12.46,19.51,19.57,27.72,22.20,13.01,33.33,24.69,6.22,3.81,4.54,17.63,2.25,-0.47,-1.16,-0.56,-3.64,1.12,2.58,0.42,-2.40,7.34,0.54
BalanceCurrentOtherLiabilities_qq,,,-34.78,1606.27,-100.00,,2.87,-4.61,56.00,29.30,65.03,-73.59,-16.67,-28.16,522.77,809.99,97.33,-91.10,-12.24,-30.15,48.35,359.19,-76.97,20.26,-6.38,278.55,-55.96,6.64,-25.73,393.30,-67.21,26.25,-28.41,313.95,-67.40,3.38,-23.05,393.72
BalanceCurrentOtherLiabilities_sq,,,-100.00,47.49,-13.69,,-100.00,4.71,-20.87,-1.53,-100.00,2.02,-9.29,-4.06,-8.61,21.80,-1.30,-2.47,6.19,34.74,-10.49,-10.75,1.65,15.74,-12.97,-6.53,1.14,13.13,-21.10,-9.10,-2.18,18.80,-9.94,1.80,-1.38,12.34,-11.88,-7.01
BalanceReckoning,,,,,,0,0,,2000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,-20.41,,-25.50,-3.50,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,-100.00,,158.82,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,-28.54,,-7.07,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,2768000,3558000,3739000,3408000,3709000,4216000,3513000,4040000,4941000,6013000,6418000,7797000,9277000,8187000,8863000,19960000,31279000,9556000,9831000,11809000,14488000,17039000,13165000,13217000,15714000,19738000,19414000,20982000,25349000,28275000,25044000,27286000,34135000,38488000,33926000,34297000,37487000,43435000
BalanceTotalEquityAndLiabilities_yy,,,,,34.00,18.49,-6.04,18.54,33.23,42.63,82.70,92.98,87.74,36.15,38.08,156.00,237.17,16.72,10.93,-40.84,-53.68,78.30,33.92,11.93,8.46,15.84,47.46,58.75,61.31,43.25,29.00,30.04,34.66,36.12,35.47,25.69,9.82,12.85
BalanceTotalEquityAndLiabilities_sy,,,,,2.02,6.26,7.68,9.51,9.90,6.68,17.66,9.75,8.89,7.05,29.08,5.18,12.27,11.01,6.37,9.22,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.85,6.76,5.52,5.64,4.20,5.78
BalanceTotalEquityAndLiabilities_qq,,28.54,5.09,-8.84,8.82,13.67,-16.67,15.01,22.30,21.69,6.74,21.48,18.98,-11.75,8.25,125.22,56.71,-69.45,2.88,20.12,22.69,17.61,-22.73,0.40,18.89,25.60,-1.64,8.08,20.81,11.54,-11.43,8.95,25.10,12.75,-11.85,1.09,9.30,15.87
BalanceTotalEquityAndLiabilities_sq,,-3.42,-100.00,8.51,-3.08,2.09,-100.00,8.98,-5.24,1.78,-100.00,16.20,-4.79,2.36,1.16,7.37,1.04,2.05,1.09,5.86,1.56,1.48,-0.19,9.64,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.53,-0.74,4.67,-1.93,3.08
CashflowOperatingCashflow,,,,1080000,,,,1014000,,,,3662000,,,,14233000,,,4489000,2854000,1005000,2669000,1712000,2055000,1602000,5027000,2052000,4515000,1796000,5369000,3842000,5520000,1993000,4212000,4588000,7892000,2562000,3307000
CashflowOperatingCashflow_yy,,,,,,,,-6.08,,,,261.19,,,,288.67,,,,-79.95,,,-61.87,-27.98,59.33,88.33,19.87,119.69,12.11,6.80,87.23,22.26,10.97,-21.55,19.42,42.97,28.55,-21.49
CashflowOperatingCashflow_sy,,,,,,,,-6.08,,,,-23.84,,,,37.97,,,,9.94,,,-8.89,14.10,52.34,31.28,68.81,36.48,-59.34,19.42,7.95,-35.95,77.08,-20.50,22.96,-9.31,35.76,8.73
CashflowOperatingCashflow_qq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,-36.43,-64.77,165.47,-35.87,20.06,-22.05,213.80,-59.18,120.03,-60.22,198.94,-28.44,43.68,-63.89,111.34,8.93,72.01,-67.54,29.08
CashflowOperatingCashflow_sq,,,,,-63.74,,,,-100.00,,,,-68.68,,,,-57.26,,,98.76,-84.59,20.53,23.62,76.10,-27.54,18.10,62.96,66.58,-66.00,80.70,20.12,94.33,-15.17,10.17,20.45,42.91,-18.76,13.20
CashflowAmortization,,,,277000,,,,230000,,,,305000,,,,518000,,,375000,140000,147000,159000,179000,202000,213000,216000,208000,217000,281000,257000,287000,331000,361000,359000,413000,415000,410000,431000
CashflowAmortization_yy,,,,,,,,-16.76,,,,32.39,,,,69.93,,,,-72.95,,,-52.34,43.92,45.22,35.64,16.47,7.53,31.92,18.98,37.98,52.53,28.47,39.69,43.90,25.38,13.57,20.06
CashflowAmortization_sy,,,,,,,,3.65,,,,21.54,,,,2.40,,,,4.82,,,10.23,5.98,7.78,9.13,14.96,9.69,12.78,15.28,0.99,0.97,-3.74,-2.28,8.04,10.28,12.90,5.88
CashflowAmortization_qq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,-62.58,4.61,8.57,12.14,13.00,5.55,1.41,-3.70,4.33,29.49,-8.54,11.67,15.33,9.06,-0.55,15.04,0.48,-1.20,5.12
CashflowAmortization_sq,,,,,-5.64,,,,-6.96,,,,-6.18,,,,-0.81,,,3.18,-0.63,3.92,-0.24,2.89,1.26,3.33,6.08,2.69,2.96,0.56,2.06,0.87,-2.14,0.46,-0.43,2.53,-0.88,2.05
CashflowInvestingCashflow,,,,-16000,,,,-199000,,,,-559000,,,,-220000,,,-97000,-385000,-223000,-118000,-185000,-370000,-201000,-2145000,1695000,-1741000,-2172000,-331000,1226000,1395000,-241000,-335000,-324000,-925000,-235000,-4342000
CashflowInvestingCashflow_yy,,,,,,,,-1130.64,,,,-180.57,,,,60.70,,,,-75.04,,,-90.23,3.80,9.86,-1713.83,1018.13,-370.70,-980.60,84.57,-27.67,180.13,88.90,-1.21,-126.43,-166.31,2.49,-1196.12
CashflowInvestingCashflow_sy,,,,,,,,-106.47,,,,-91.73,,,,17.50,,,,-64.78,,,-95.12,-2.62,27.54,-19.76,-55.97,-25.12,-23.50,-11.67,17.22,31.81,4.46,-13.15,-9.91,-35.46,2.49,26.25
CashflowInvestingCashflow_qq,,,,,100.00,,,,100.00,,,,100.00,,,,100.00,,,-296.19,42.01,46.97,-56.11,-100.35,45.66,-967.16,179.02,-202.71,-24.76,84.76,470.39,13.78,-117.28,-39.00,3.28,-185.49,74.59,-1747.66
CashflowInvestingCashflow_sq,,,,,-50.32,,,,15.13,,,,58.22,,,,2.18,,,-73.43,0.84,28.28,9.05,-28.78,7.84,-38.70,24.05,-20.12,22.87,7.60,-34.31,-3.27,-31.94,-8.11,19.78,-14.31,-8.78,17.76
CashflowCapex,,,,320000,,,,216000,,,,556000,,,,220000,,,330000,152000,224000,118000,185000,174000,201000,242000,236000,290000,377000,152000,785000,374000,242000,334000,403000,968000,355000,342000
CashflowCapex_yy,,,,,,,,-32.30,,,,156.87,,,,-60.49,,,,-30.74,,,-44.04,14.27,-10.26,104.64,27.83,66.80,87.56,-37.19,232.63,28.97,-35.81,119.74,-48.66,158.82,46.69,2.40
CashflowCapex_sy,,,,,,,,-23.30,,,,43.86,,,,-20.40,,,,66.50,,,50.78,98.17,-9.50,64.86,18.78,-29.02,11.19,13.01,-15.87,11.22,4.27,-6.98,-15.40,7.36,23.23,0.98
CashflowCapex_qq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,-53.88,47.22,-47.20,56.11,-5.83,15.61,20.40,-2.48,22.88,30.00,-59.68,416.45,-52.36,-35.29,38.02,20.66,140.20,-63.33,-3.66
CashflowCapex_sq,,,,,-11.66,,,,4.92,,,,-37.74,,,,-22.26,,,20.91,-6.41,-30.73,6.24,26.43,-19.52,9.55,0.96,5.73,-19.50,10.38,-11.86,10.44,-19.26,9.86,-2.42,9.08,-8.78,-13.32
CashflowFinancingCashflow,,,,0,,,,-1070000,,,,-1072000,,,,-12395000,,,-6489000,-191000,-26000,-109000,-5486000,-2144000,-942000,882000,-5128000,-2924000,-35000,-34000,-9331000,-2838000,-12000,-53000,-11390000,-4011000,-154000,-124000
CashflowFinancingCashflow_yy,,,,,,,,,,,,-0.19,,,,-1056.29,,,,98.46,,,15.47,-1024.56,-3588.33,907.27,6.52,-36.38,96.28,-103.85,-81.96,2.94,65.71,-55.88,-22.07,-41.33,-1183.33,-133.96
CashflowFinancingCashflow_sy,,,,,,,,,,,,44.65,,,,-7.90,,,,-45.81,,,60.84,47.44,-60.25,7.58,-45.82,-46.65,-8.11,-77.27,5.93,32.47,-22.65,34.42,-33.91,-35.47,7.57,-1.92
CashflowFinancingCashflow_qq,,,,,,,,,100.00,,,,100.00,,,,100.00,,,97.06,86.60,-327.79,-4920.78,60.92,56.06,193.63,-681.41,42.98,98.80,2.86,-27344.12,69.59,99.58,-341.67,-21390.57,64.78,96.16,19.48
CashflowFinancingCashflow_sq,,,,,,,,,-30.21,,,,-40.12,,,,-1.39,,,59.73,104.21,-100.69,91.02,60.92,-19.22,14.61,-89.27,-9.29,52.12,-74.68,51.38,15.47,39.86,-50.91,-1.34,24.51,27.52,9.74
CashflowShareCapitalCash,,,,,,,,,,,,13000,,,,4000,,,3000,0,,,2000,0,5000,0,0,0,,,2000,0,,,53000,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,,,,-66.92,,,,-100.00,,,-50.46,,,,-100.00,,-100.00,,,,,,2550.00,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,,,,-100.00,,,,-99.83,,,-100.00,,,,-100.00,,-100.00,,,,,,-100.00,,,
CashflowShareCapitalCash_qq,,,,,,,,,,,,,-100.00,,,,-100.00,,,-100.00,,,,-100.00,,-100.00,,,,,,-100.00,,,,-100.00,,
CashflowShareCapitalCash_sq,,,,,,,,,,,,,-100.00,,,,-100.00,,,-92.39,,,,-100.00,,-100.00,,,,,,-100.00,,,,-100.00,,
CashflowDividend,,,,,,,,1070000,,,,1085000,,,,3041000,,,6366000,0,,,5561000,1946000,,,5089000,2814000,,,9287000,2813000,,,11293000,3952000,,
CashflowDividend_yy,,,,,,,,,,,,1.40,,,,180.24,,,,-100.00,,,-12.65,,,,-8.48,44.59,,,82.49,-0.04,,,21.60,40.49,,
CashflowDividend_sy,,,,,,,,,,,,-49.30,,,,177.08,,,,,,,-100.00,,,,-8.48,-44.09,,,-64.66,-100.00,,,-75.00,-15.32,,
CashflowDividend_qq,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,-100.00,,,,-65.00,-100.00,,,-44.70,-100.00,,,-69.71,-100.00,,,-65.00,-100.00,
CashflowDividend_sq,,,,,,,,,-100.00,,,,-33.33,,,,-58.64,,,-100.00,,,,-100.00,-100.00,,,-100.00,-100.00,,,-100.00,-100.00,,,-100.00,-100.00,
CashflowNetCashflow,,,,1063000,,,,-255000,,,,2032000,,,,1617000,,,-2097000,2279000,757000,2442000,-3958000,-459000,459000,3764000,-1381000,-150000,-411000,5004000,-4263000,4077000,1740000,3824000,-7126000,2956000,2173000,-1159000
CashflowNetCashflow_yy,,,,,,,,-123.99,,,,896.83,,,,-20.41,,,,40.89,,,-88.73,-120.13,-39.36,54.15,65.11,67.29,-189.54,32.94,-208.69,2818.00,523.36,-23.58,-67.16,-27.50,24.89,-130.31
CashflowNetCashflow_sy,,,,,,,,-67.55,,,,9.64,,,,0.08,,,,-37.90,,,-34.94,61.79,-60.24,63.77,31.63,83.62,-113.54,-61.56,43.45,-10.83,105.27,-23.58,-63.59,-38.36,32.25,19.18
CashflowNetCashflow_qq,,,,,-100.00,,,,100.00,,,,-100.00,,,,-100.00,,,208.64,-66.78,222.58,-262.11,88.41,200.09,720.04,-136.69,89.14,-174.00,1317.52,-185.19,195.64,-57.32,119.77,-286.35,141.48,-26.49,-153.34
CashflowNetCashflow_sq,,,,,-119.01,,,,-97.57,,,,-104.62,,,,-55.96,,,106.68,-63.30,-77.30,64.54,83.48,-42.88,78.42,13.61,129.54,-163.58,87.30,99.36,152.29,-47.10,-44.66,70.80,143.40,-78.74,64.40
