,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3
BalanceNoncurrentLiabilities_qq,,,-100.00,,24.68,57.93,-34.80,0.02,-39.61,27.60,-10.40,60.44,7.45,1.16,6.52,-25.48,62.76,-18.24,5.06,5.13,-0.75,2.51,3.16,0.41,-60.42,-6.74,2.84,33.56,-9.36,14.78,12.99,23.61,10.00,-14.37,11.10,-26.46,10.91,-80.61,-18.59
BalanceNoncurrentLiabilities_sq,,,-100.00,,-3.00,,-51.00,0.72,-1.01,-6.20,-64.13,1.08,-1.35,4.98,-100.00,13.91,-0.62,-11.86,-1.53,1.76,6.10,0.54,0.54,0.63,,-0.50,0.34,-0.10,7.12,8.53,2.34,2.98,0.67,-5.84,7.05,-3.78,0.06,,0.37
BalanceNoncurrentTradeLiabilities,,220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,-88.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,-22.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,33650000,66253000,157691000,82959000,82290000,40487000,93684000,41665000,39336000,3986000,2880000,5062000,4739000,7726000,5952000,7602000,8643000,10910000,17385000,23461000,24284000,254000,252000,327000,19028000,8508000,17035000,19501000,32709000,31425000,35636000,28950000,18899000,22102000,19357000,15218000
BalanceNoncurrentBorrowings_yy,,,,,,,,144.55,-38.89,-40.59,-49.78,-52.20,-90.15,-96.93,-87.85,-87.95,93.83,106.67,50.18,82.38,41.21,192.09,208.62,180.97,-97.67,-98.55,-98.61,-21.64,3249.61,6659.92,5863.61,71.90,269.36,109.19,48.45,-42.22,-29.67,-45.68,-47.43
BalanceNoncurrentBorrowings_sy,,,,,,,,144.55,11.00,-40.59,-74.89,-52.20,-9.47,14.66,-93.93,94.72,52.58,-36.13,23.15,-28.52,-21.16,44.53,7.70,13.62,-7.76,-20.91,-53.99,-21.64,-36.50,-17.76,-0.23,1.12,-13.42,-23.28,-26.45,0.20,-25.44,-1.82,-16.20
BalanceNoncurrentBorrowings_qq,,,,,96.89,138.01,-47.39,-0.81,-50.80,131.39,-55.53,-5.59,-89.87,-27.75,75.76,-6.38,63.03,-22.96,27.72,13.69,26.23,59.35,34.95,3.51,-98.95,-0.79,29.76,5718.96,-55.29,100.22,14.48,67.73,-3.93,13.40,-18.76,-34.72,16.95,-12.42,-21.38
BalanceNoncurrentBorrowings_sq,,,,,,-29.65,-100.00,3.90,-22.49,-60.88,-100.00,21.30,-7.93,5.88,-100.00,-6.38,-0.06,-27.90,-9.43,-0.16,5.84,-1.04,0.04,-1.14,-1.24,-3.78,-0.16,-17.76,-6.33,-5.56,-1.30,-4.52,-3.14,-4.02,0.71,-8.68,,-0.37,-2.81
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,34980000,,75303000,69591000,56846000,56909000,57610000,43998000,14115000,54926000,115634000,162533000,165564000,174370000,128965000,209884000,171964000,179323000,187877000,184127000,182550000,182792000,182824000,81719000,76195000,78290000,85976000,86664000,92202000,103925000,119856000,136391000,108070000,130714000,98514000,108123000,5890000,5335000
BalanceNoncurrentOtherLiabilities_yy,,,,,,62.51,,-23.50,-36.78,-75.17,-3.48,100.72,269.41,1072.96,217.46,11.53,29.13,3.87,2.84,45.68,-12.27,6.16,1.93,-2.69,-55.62,-58.26,-57.17,-52.97,6.05,21.01,32.74,39.41,57.38,17.21,25.78,-17.81,-20.73,-94.55,-95.92
BalanceNoncurrentOtherLiabilities_sy,,,,,,-34.09,,,4.66,-3.70,-20.11,-2.66,-6.63,20.91,-88.41,12.10,14.37,3.87,64.60,15.38,24.22,34.48,9.51,13.41,,4.72,,0.29,6.05,17.71,11.77,-6.57,-3.05,-12.56,12.03,-2.74,-3.90,-0.52,1.18
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,-7.59,-18.31,0.11,1.23,-23.63,-67.92,289.13,110.53,40.56,1.86,5.32,-26.04,62.74,-18.07,4.28,4.77,-2.00,-0.86,0.13,0.02,-55.30,-6.76,2.75,9.82,0.80,6.39,12.71,15.33,13.80,-20.76,20.95,-24.63,9.75,-94.55,-9.42
BalanceNoncurrentOtherLiabilities_sq,,,-100.00,,-4.29,0.73,-20.89,-0.38,-1.61,-4.69,-100.00,1.08,-32.40,2.21,-100.00,84.85,1.90,-4.18,-1.96,11.02,0.30,3.68,0.13,1.87,-0.28,1.41,,0.29,0.03,3.08,,9.69,-0.32,-6.92,4.24,-2.00,1.80,-11.13,1.61
BalanceCurrentLiabilities,,125570000,,377755000,355250000,327320000,403804000,136510000,113563000,45472000,50412000,52468000,55791000,36319000,51902000,108110000,77513000,103697000,99659000,148289000,83245000,80256000,113395000,119019000,106177000,110456000,71278000,36665000,52662000,31717000,39244000,37854000,33850000,89611000,47522000,128303000,124589000,197453000,185080000
BalanceCurrentLiabilities_yy,,,,,,160.67,,-63.86,-68.03,-86.11,-87.52,-61.56,-50.87,-20.13,2.96,106.05,38.93,185.52,92.01,37.16,7.39,-22.61,13.78,-19.74,27.55,37.63,-37.14,-69.19,-50.40,-71.29,-44.94,3.24,-35.72,182.53,21.09,238.94,268.06,120.34,289.46
BalanceCurrentLiabilities_sy,,,,,,-4.00,,-23.05,3.10,6.80,-4.63,29.19,4.62,27.59,2.96,62.36,6.69,58.18,24.88,27.51,10.22,-9.40,3.91,-1.30,3.54,2.14,0.17,-2.82,-20.40,-16.42,-27.36,20.59,51.15,22.02,26.02,-5.74,2.64,-1.18,0.18
BalanceCurrentLiabilities_qq,,,-100.00,,-5.96,-7.86,23.37,-66.19,-16.81,-59.96,10.86,4.08,6.33,-34.90,42.91,108.30,-28.30,33.78,-3.89,48.80,-43.86,-3.59,41.29,4.96,-10.79,4.03,-35.47,-48.56,43.63,-39.77,23.73,-3.54,-10.58,164.73,-46.97,169.99,-2.89,58.48,-6.27
BalanceCurrentLiabilities_sq,,,-100.00,,-1.87,-5.66,-91.70,-36.00,6.79,-1.71,-93.00,0.33,6.84,-6.19,-100.00,12.00,-5.26,30.64,-4.03,-2.99,-6.52,-2.34,-0.57,4.09,1.76,-1.31,0.15,-1.48,1.69,9.45,2.94,4.33,0.56,2.92,-1.61,2.13,2.72,1.11,-11.20
BalanceCurrentTradePayablesv,,33877000,,11698000,9105000,11746000,12692000,12946000,6865000,8458000,8395000,10537000,10696000,14275000,18776000,16139000,14824000,11977000,10920000,12155000,13298000,11416000,12152000,14377000,9836000,6216000,2339000,1990000,1986000,1242000,1273000,1495000,2425000,1453000,1816000,1984000,2392000,471000,751000
BalanceCurrentTradePayablesv_yy,,,,,,-65.33,,10.67,-24.60,-27.99,-33.86,-18.61,55.80,68.78,123.66,53.17,38.59,-16.10,-41.84,-24.69,-10.29,-4.68,11.28,18.28,-26.03,-45.55,-80.75,-86.16,-79.81,-80.02,-45.58,-24.87,22.10,16.99,42.66,32.71,-1.36,-67.58,-58.65
BalanceCurrentTradePayablesv_sy,,,,,,-7.69,,-49.52,-25.17,-23.56,-21.30,-5.06,-14.41,4.64,22.88,48.31,-8.06,10.50,-31.89,19.69,11.13,-55.03,11.28,-14.04,19.51,-11.85,-32.07,20.39,-29.42,10.60,20.62,2.94,16.21,22.08,33.14,3.51,-0.76,-8.26,-11.66
BalanceCurrentTradePayablesv_qq,,,-100.00,,-22.17,29.01,8.05,2.00,-46.97,23.20,-0.74,25.52,1.51,33.46,31.53,-14.04,-8.15,-19.21,-8.83,11.31,9.40,-14.15,6.45,18.31,-31.59,-36.80,-62.37,-14.92,-0.20,-37.46,2.50,17.44,62.21,-40.08,24.98,9.25,20.56,-80.31,59.45
BalanceCurrentTradePayablesv_sq,,,-100.00,,0.70,-22.51,-99.42,-58.68,9.34,-17.86,-98.04,2.20,14.67,-2.52,-100.00,-11.77,-19.55,-0.76,-8.83,2.93,-31.46,-6.13,15.77,-10.11,1.75,-21.70,0.69,8.42,-0.14,,1.46,-16.04,0.13,-0.76,0.10,1.04,1.68,4.57,-0.35
BalanceCurrentBorrowings,,85680000,,83048000,48812000,43837000,123028000,93376000,82825000,14991000,16785000,23646000,29653000,3855000,15728000,22279000,20882000,24755000,21852000,21016000,23182000,18524000,15972000,14218000,33566000,28655000,38830000,21632000,37098000,16038000,17149000,14586000,12885000,18678000,20253000,36076000,36385000,39114000,17099000
BalanceCurrentBorrowings_yy,,,,,,-48.84,,12.44,69.68,-65.80,-86.36,-74.68,-64.20,-74.28,-6.30,-5.78,-29.58,542.15,38.94,-5.67,11.01,-25.17,-26.91,-32.35,44.79,54.69,143.11,52.15,10.52,-44.03,-55.84,-32.57,-65.27,16.46,18.10,147.33,182.38,109.41,-15.57
BalanceCurrentBorrowings_sy,,,,,,19.98,,-26.32,69.68,14.75,43506.82,97.18,3.23,-17.98,-43.93,17.75,-26.77,109.42,38.94,78.57,30.86,-4.64,42.16,-0.05,-6.38,,7.23,-21.26,-12.23,-31.16,-60.15,-0.67,4.95,16.46,-8.46,17.24,6.45,-16.52,-15.57
BalanceCurrentBorrowings_qq,,,-100.00,,-41.22,-10.19,180.65,-24.10,-11.30,-81.90,11.97,40.88,25.40,-87.00,307.99,41.65,-6.27,18.55,-11.73,-3.83,10.31,-20.09,-13.78,-10.98,136.08,-14.63,35.51,-44.29,71.50,-56.77,6.93,-14.95,-11.66,44.96,8.43,78.13,0.86,7.50,-56.28
BalanceCurrentBorrowings_sq,,,-100.00,,-3.80,-7.74,-100.00,-2.05,1.64,-5.90,-100.00,26.47,1.52,-3.69,-100.00,25.66,-14.84,29.68,-11.73,0.90,-25.41,1.05,-3.23,0.44,-1.80,,0.05,-4.52,-6.52,-1.17,,-12.89,-1.78,0.48,-4.20,-3.02,-0.98,-2.24,-2.13
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,6013000,,290802000,305036000,270388000,268043000,29706000,23758000,21884000,24963000,15358000,12559000,14660000,11936000,63778000,32503000,55020000,53504000,98673000,30460000,31846000,31674000,32048000,62775000,75585000,30109000,13043000,13578000,14437000,20822000,21773000,18540000,69480000,25453000,90243000,85812000,157868000,167230000
BalanceCurrentOtherLiabilities_yy,,,,,,4396.72,,-89.78,-92.21,-91.91,-90.69,-48.30,-47.14,-33.01,-52.19,315.28,158.80,275.31,348.26,54.71,-6.29,-42.12,-40.80,-67.52,106.09,137.35,-4.94,-59.30,-78.37,-80.90,-30.84,66.93,36.54,381.26,22.24,314.47,362.85,127.21,557.01
BalanceCurrentOtherLiabilities_sy,,,,,,37.08,,26.84,41.75,5.33,-11.98,16.69,-3.30,19.57,-26.98,10.64,13.47,1.28,-12.14,11.11,-3.72,16.46,-24.84,5.58,7.78,2.04,-2.57,-6.67,4.36,-8.43,25.64,54.29,11.90,15.56,-2.82,-20.08,7.49,4.80,4.80
BalanceCurrentOtherLiabilities_qq,,,-100.00,,4.89,-11.36,-0.87,-88.92,-20.02,-7.89,14.07,-38.48,-18.23,16.73,-18.58,434.33,-49.04,69.28,-2.76,84.42,-69.13,4.55,-0.54,1.18,95.88,20.41,-60.17,-56.68,4.10,6.33,44.23,4.57,-14.85,274.76,-63.37,254.55,-4.91,83.97,5.93
BalanceCurrentOtherLiabilities_sq,,,-100.00,,-17.99,9.83,-100.00,82.32,-19.84,-8.15,-99.94,35.53,-33.95,-1.61,-100.00,57.52,-1.02,-0.99,-12.68,1.58,-2.34,10.74,-1.17,8.02,-1.77,6.85,-2.53,5.88,2.31,-1.36,8.07,24.49,-10.50,3.75,-3.68,2.22,-1.99,2.58,-5.71
BalanceReckoning,,,,2349000,2439000,1349000,41000,482000,115000,139000,269000,2927000,2883000,3529000,5462000,5914000,9304000,11945000,13383000,16445000,16305000,18470000,53597000,58376000,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,-79.48,-95.28,-89.70,556.10,507.26,2406.96,2438.85,1930.48,102.05,222.72,238.48,145.02,178.07,75.25,54.63,300.49,254.98,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,-39.97,-24.35,-16.86,5.29,,-21.85,-28.08,-100.00,42.20,-2.86,12.24,-100.00,-28.78,-14.02,-66.05,3.48,-10.40,-35.40,-0.59,-29.33,-0.28,,,,,,,,,,,
BalanceReckoning_qq,,,,,3.83,-44.69,-96.96,1075.61,-76.14,20.87,93.53,988.10,-1.50,22.41,54.77,8.28,57.32,28.39,12.04,22.88,-0.85,13.28,190.18,8.92,-100.00,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,-0.60,-4.82,-98.48,8.20,-25.00,,-100.00,,-27.33,-1.98,-100.00,,-18.16,-1.72,0.15,-18.65,-0.56,-2.43,6.63,,-16.16,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,0,404010000,0,622540000,624255000,762194000,772167000,638485000,555913000,579565000,571595000,652358000,667096000,656828000,682624000,681500000,723166000,699363000,695761000,737553000,689108000,675122000,729082000,732290000,532474000,531364000,468066000,458857000,465646000,472930000,499510000,523343000,530541000,572939000,507350000,534899000,439835000,344949000,326281000
BalanceTotalEquityAndLiabilities_yy,,,,,,88.66,,2.56,-10.95,-23.96,-25.98,2.17,20.00,13.33,19.42,4.47,8.41,6.48,1.92,8.22,-4.71,-3.47,4.79,-0.71,-22.73,-21.29,-35.80,-37.34,-12.55,-11.00,6.72,14.05,13.94,21.15,1.57,2.21,-17.10,-39.79,-35.69
BalanceTotalEquityAndLiabilities_sy,,,,,,-2.00,,-5.41,3.85,-3.46,-8.32,17.84,23.18,27.33,1.03,17.60,36.20,26.40,25.54,5.74,6.76,5.37,5.21,12.30,10.72,7.64,7.80,1.43,-2.52,-2.68,-1.90,3.60,7.38,-2.82,-0.32,-1.61,-1.81,2.75,1.64
BalanceTotalEquityAndLiabilities_qq,,,-100.00,,0.28,22.10,1.31,-17.31,-12.93,4.25,-1.38,14.13,2.26,-1.54,3.93,-0.16,6.11,-3.29,-0.52,6.01,-6.57,-2.03,7.99,0.44,-27.29,-0.21,-11.91,-1.97,1.48,1.56,5.62,4.77,1.38,7.99,-11.45,5.43,-17.77,-21.57,-5.41
BalanceTotalEquityAndLiabilities_sq,,,-100.00,,-0.43,-0.31,-73.29,-9.08,3.76,-4.18,-56.88,3.85,4.02,3.19,-100.00,-0.16,2.71,2.56,-2.03,-0.86,-0.03,1.40,2.47,2.80,0.24,-1.52,0.91,-0.51,0.71,1.63,-0.34,0.86,0.18,-1.29,1.22,-0.66,-0.45,-0.86,-0.15
CashflowOperatingCashflow,-21278000,33616000,54872000,-93284000,5048000,-8563000,-1568000,6284000,-7649000,-7540000,5834000,-8993000,-13665000,-4728000,6032000,99000,24829000,-22557000,-5699000,-9651000,-3078000,-12286000,24601000,1205000,-829000,2508000,1544000,1179000,-4365000,-5358000,1856000,-2344000,-5647000,26349000,6133000,17182000,186644000,-181122000,13953000
CashflowOperatingCashflow_yy,,,,,123.72,-125.47,-102.86,106.74,-251.53,11.95,472.07,-243.11,-78.65,37.29,3.39,101.10,281.70,-377.09,-194.48,-9848.48,-112.40,45.53,531.67,112.49,73.07,120.41,-93.72,-2.16,-426.54,-313.64,20.21,-298.81,-29.37,591.77,230.44,833.02,3405.19,-787.40,127.51
CashflowOperatingCashflow_sy,,,,,28.37,-46.73,29.28,-78.69,-57.00,-5.42,-150.19,-56.01,-87.87,67.44,19.10,82.67,126.14,-52.44,56.14,19.60,-29.22,-11.66,17.06,-49.86,73.07,85.14,-58.31,91.05,-34.30,-13.48,-55.12,26.42,-70.70,96.58,-19.93,-59.74,13.78,-89.49,33.12
CashflowOperatingCashflow_qq,,257.98,63.23,-270.00,105.41,-269.63,81.69,500.77,-221.72,1.43,177.37,-254.15,-51.95,65.40,227.58,-98.36,24979.80,-190.85,74.74,-69.35,68.11,-299.16,300.24,-95.10,-168.80,402.53,-38.44,-23.64,-470.23,-22.75,134.64,-226.29,-140.91,566.60,-76.72,180.16,986.28,-197.04,107.70
CashflowOperatingCashflow_sq,,30.29,-1.35,103.95,-12.08,-32.24,-6.94,-33.43,-87.74,-7.46,18.32,4.92,42.40,21.50,11.32,0.24,100.00,-13.64,22.59,-30.76,19.85,-69.04,97.12,-68.93,90.54,-21.81,-38.44,11.21,-75.01,-2.76,15.05,47.74,-109.80,99.06,-76.72,-33.35,59.71,-46.64,-21.89
CashflowAmortization,779000,1009000,905000,2257000,1252000,2074000,2299000,3227000,1532000,1364000,1671000,1878000,1814000,1806000,2097000,1911000,1832000,1891000,1530000,1636000,1915000,1568000,1916000,2097000,525000,440000,623000,169000,189000,115000,114000,112000,141000,131000,118000,129000,97000,68000,66000
CashflowAmortization_yy,,,,,60.72,105.55,154.03,42.98,22.36,-34.23,-27.32,-41.80,18.41,32.40,25.49,1.76,0.99,4.71,-27.04,-14.39,4.53,-17.08,25.23,28.18,-72.58,-71.94,-67.48,-91.94,-64.00,-73.86,-81.70,-33.73,-25.40,13.91,3.51,15.18,-31.21,-48.09,-44.07
CashflowAmortization_sy,,,,,14.89,5.68,9.49,-7.34,-0.44,-12.71,-19.65,-6.79,,16.25,3.52,2.94,3.56,5.78,1.87,-3.14,-2.96,-14.58,-0.42,0.44,9.55,0.66,-2.82,-3.31,-4.24,0.26,6.90,,2.56,4.20,8.73,-1.20,-14.04,-6.65,-0.76
CashflowAmortization_qq,,29.53,-10.31,149.39,-44.53,65.65,10.85,40.37,-52.53,-10.97,22.51,12.39,-3.41,-0.44,16.11,-8.87,-4.13,3.22,-19.09,6.93,17.05,-18.12,22.19,9.45,-74.96,-16.19,41.59,-72.87,11.83,-39.15,-0.87,-1.75,25.89,-7.09,-9.92,9.32,-24.81,-29.90,-2.94
CashflowAmortization_sq,,2.86,-10.19,14.15,-15.68,1.60,0.42,0.66,-3.10,,-0.55,5.01,-1.82,,5.34,1.58,-3.56,4.66,-1.95,1.49,-3.68,1.63,0.86,4.65,-1.07,-1.34,1.51,-1.14,-1.48,3.53,-0.44,-0.90,-1.36,,1.14,0.65,-10.89,0.24,
CashflowInvestingCashflow,16726000,-133957000,-153700000,169790000,-6638000,16184000,-7521000,6103000,25894000,-3203000,-10068000,-16871000,-11668000,-1380000,-23823000,-9381000,13522000,-5006000,-6172000,-4011000,16464000,2707000,16164000,-4899000,-4641000,-2648000,-3708000,-1737000,3726000,7493000,-665000,-1466000,-1640000,-4991000,56000,2257000,2148000,157002000,30289000
CashflowInvestingCashflow_yy,,,,,-139.69,112.08,95.11,-96.41,490.09,-119.79,-33.87,-376.44,-145.06,56.92,-136.62,44.40,215.89,-262.75,74.09,57.24,21.76,154.08,361.89,-22.14,-128.19,-197.82,-122.94,64.54,180.28,382.97,82.07,15.60,-144.02,-166.61,108.42,253.96,230.98,3245.70,53987.50
CashflowInvestingCashflow_sy,,,,,85.65,86.65,72.72,-89.51,-56.09,4.80,94.34,25.00,-265.45,69.59,-119.72,-113.57,27.65,-93.49,25.47,65.14,21.76,6.30,43.18,12.34,-33.42,-18.40,81.54,-54.30,95.40,-44.51,-37.16,11.26,-51.68,45.93,-80.15,-37.29,69.86,-17.57,-40.98
CashflowInvestingCashflow_qq,,-900.89,-14.74,210.47,-103.91,343.81,-146.47,181.15,324.28,-112.37,-214.33,-67.57,30.84,88.17,-1626.30,60.62,244.14,-137.02,-23.29,35.01,510.47,-83.56,497.12,-130.31,5.27,42.94,-40.03,53.16,314.51,101.10,-108.87,-120.45,-11.87,-204.33,101.12,3930.36,-4.83,7209.22,-80.71
CashflowInvestingCashflow_sq,,-40.30,-14.74,63.43,52.65,42.62,81.29,42.19,-97.45,31.78,76.47,-103.65,-106.06,56.67,-7.37,-68.05,24.75,-22.87,16.02,46.21,-50.60,32.19,29.91,14.45,-38.20,57.02,-45.14,-13.46,70.62,-48.87,11.08,-13.01,-46.69,55.56,-84.71,37.68,96.60,-9.18,-100.00
CashflowCapex,,,,,,,,,,,,,,,,,,,,,,,,,915000,303000,517000,504000,411000,255000,199000,507000,472000,195000,224000,577000,432000,480000,732000
CashflowCapex_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.08,-15.84,-61.51,0.60,14.84,-23.53,12.56,13.81,-8.47,146.15,226.79
CashflowCapex_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.05,-1.65,-22.14,16.27,-4.52,-52.84,104.28,-73.28,-37.50,-46.67,-60.00
CashflowCapex_qq,,,,,,,,,,,,,,,,,,,,,,,,,,-66.89,70.63,-2.51,-18.45,-37.96,-21.96,154.77,-6.90,-58.69,14.87,157.59,-25.13,11.11,52.50
CashflowCapex_sq,,,,,,,,,,,,,,,,,,,,,,,,,,-21.64,63.14,-26.87,-30.29,-36.15,-7.76,0.32,-13.96,-27.14,-10.41,-49.12,-16.77,-29.29,50.00
CashflowFinancingCashflow,5003000,96891000,101304000,-78610000,-3108000,-2021000,10586000,-6408000,-751000,22464000,4267000,58722000,12915000,-35615000,7886000,4752000,9852000,168000,7175000,14305000,4460000,-107000,-1690000,-1958000,-13129000,-6484000,1319000,-1254000,459000,-1904000,3180000,10061000,-2920000,9290000,-28460000,3134000,-98398000,-51655000,-41385000
CashflowFinancingCashflow_yy,,,,,-162.12,-102.09,-89.55,91.85,75.84,1211.53,-59.69,1016.39,1819.71,-258.54,84.81,-91.91,-23.72,100.47,-9.02,201.03,-54.73,-163.69,-123.55,-113.69,-394.37,-5959.81,178.05,35.96,103.50,70.64,141.09,902.31,-736.17,587.92,-994.97,-68.85,-3269.79,-656.03,-45.41
CashflowFinancingCashflow_sy,,,,,-89.93,-102.90,24.56,91.85,70.06,83.00,55.06,40.38,62.76,-65.74,-43.20,438.69,-35.69,-3.16,-9.02,-102.43,-9.18,57.85,9.80,84.26,25.44,-81.97,31.41,-100.00,28.85,-23.70,98.87,51.76,-32.19,49.80,40.26,0.26,16.46,-65.89,-45.41
CashflowFinancingCashflow_qq,,1836.66,4.55,-177.60,96.05,34.97,623.80,-160.53,88.28,3091.21,-81.01,1276.19,-78.01,-375.76,122.14,-39.74,107.32,-98.29,4170.83,99.37,-68.82,-102.40,-1479.44,-15.86,-570.53,50.61,120.34,-195.07,136.60,-514.81,267.02,216.38,-129.02,418.15,-406.35,111.01,-3239.69,47.50,19.88
CashflowFinancingCashflow_sq,,-60.27,40.71,-70.24,-45.73,3.42,96.36,24.83,-34.32,18.31,34.72,56.70,-47.22,15.42,-99.99,136.61,-99.00,49.14,-84.45,73.58,-59.19,22.54,-92.98,108.01,-100.00,17.43,1.51,-107.60,76.54,13.59,59.85,0.30,-1.60,20.90,61.00,-2.24,-2.66,30.80,3.77
CashflowShareCapitalCash,,,216708000,-216708000,,0,9091000,5783000,,40160000,-1005000,6368000,,,,,,,,,,,,,,,-295000,-425000,-5000,0,0,0,,,-23272000,0,-98525000,-39992000,0
CashflowShareCapitalCash_yy,,,,,,,-95.80,102.67,,,-111.05,10.12,,-100.00,100.00,-100.00,,,,,,,,,,,,,,,100.00,100.00,100.00,,,,,,100.00
CashflowShareCapitalCash_sy,,,,,,,-99.30,-99.95,,,-100.00,-18.75,,517.77,-100.00,-100.00,,,,,,,,,,,,,,,14.68,-29.40,-100.00,,,,,,-100.00
CashflowShareCapitalCash_qq,,,,-200.00,100.00,,,-36.39,-100.00,,-102.50,733.63,-100.00,,,,,,,,,,,,,,,-44.07,98.82,100.00,,,,,,100.00,,59.41,100.00
CashflowShareCapitalCash_sq,,,,-100.00,-100.00,,,-92.02,-100.00,,100.00,-92.90,-82.88,,,,,,,,,,,,,,,-72.04,-33.75,-100.00,,,,,,,,23.27,-86.69
CashflowDividend,,,137560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,72.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,451000,-3450000,2476000,-2104000,-4698000,5600000,1497000,5979000,17494000,11721000,33000,32858000,-12418000,-41723000,-9905000,-4530000,48203000,-27395000,-4696000,643000,17846000,-9686000,39075000,-5652000,-18599000,-6624000,-845000,-1812000,-180000,231000,4371000,6251000,-10207000,30648000,-22271000,22573000,90394000,-75775000,2857000
CashflowNetCashflow_yy,,,,,-1141.69,262.32,-39.54,384.17,472.37,109.30,-97.80,449.56,-170.98,-455.97,-30115.15,-113.79,488.17,34.34,52.59,114.19,-62.98,64.64,932.09,-979.00,-204.22,31.61,-102.16,67.94,99.03,103.49,617.28,444.98,-5570.56,13167.53,-609.52,261.11,985.61,-347.24,112.83
