,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentLiabilities_yy,,,,,-100.00,-16.12,-1.21,2.91,,20.21,2.47,13.61,,-14.17,-13.51,-22.24,,-13.14,-13.75,-16.56,-14.95,-11.35,-10.52,-5.04,-5.00,-9.49,-42.79,-39.87,-39.62,-43.14,-6.89,-2.78,-7.17,23.71,19.42,-14.56,-15.78,-28.32,-29.14,-1.13
BalanceNoncurrentLiabilities_sy,,,,,-24.04,23.91,9.24,-0.04,,2.13,2.84,7.68,,-2.83,4.74,-5.14,,-4.67,-4.46,-6.18,-7.95,-10.17,-8.78,3.78,-2.92,6.41,0.08,1.38,0.28,-1.48,6.95,0.58,-2.23,0.23,-2.34,-0.83,-0.83,-9.98,-8.03,-2.55
BalanceNoncurrentLiabilities_qq,,4.41,-2.27,-4.53,-100.00,,15.11,-0.56,-100.00,,-1.88,10.26,-100.00,,-1.12,-0.87,-0.79,-10.68,-1.82,-4.09,1.12,-6.89,-0.91,1.78,1.17,-11.29,-37.37,6.98,1.58,-16.46,2.56,11.70,-3.01,11.33,-0.99,-20.08,-4.40,-5.24,-2.12,11.51
BalanceNoncurrentLiabilities_sq,,4.41,-2.29,,-100.00,,-0.05,-4.41,-100.00,,1.46,1.98,-100.00,,-1.48,-2.74,-5.88,-2.67,-1.19,-3.38,0.78,-7.92,0.57,-0.49,-0.63,-2.59,-0.34,7.15,0.80,-1.04,0.88,-0.49,-0.09,-0.25,-0.64,-1.53,3.75,-4.96,1.23,2.81
BalanceNoncurrentTradeLiabilities,19659000,21014000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,-67.96,-44.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,6.89,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,0.22,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,19043000,18530000,,17644000,20159000,19969000,,18749000,18102000,17534000,,16373000,15720000,15253000,15170000,14366000,13841000,13362000,12784000,12300000,11985000,11631000,11244000,4884000,4709000,4535000,4360000,4186000,4012000,3837000,3663000,3488000,3584000,2682000,2303000,1924000,1515000,1167000
BalanceNoncurrentBorrowings_yy,,,,,,,5.86,7.77,,6.26,-10.20,-12.19,,-12.67,-13.16,-13.01,,-12.26,-11.95,-12.40,-15.73,-14.38,-13.41,-12.95,-12.05,-60.29,-60.71,-61.01,-61.22,-14.29,-14.80,-15.39,-15.99,-16.67,-10.67,-30.10,-37.13,-44.84,-57.73,-56.49
BalanceNoncurrentBorrowings_sy,,,,,,,5.86,-15.96,,-9.88,-20.89,-12.08,,-17.08,-16.32,-13.01,,-27.31,-29.79,-21.66,-15.73,-36.68,-8.51,-14.28,-11.92,10.59,-39.82,-0.81,-23.65,-6.15,-7.35,-12.95,4.82,2.92,-1.21,-5.86,-5.60,-15.18,-16.44,-7.85
BalanceNoncurrentBorrowings_qq,,,,-2.69,-100.00,,14.25,-0.94,-100.00,,-3.45,-3.14,-100.00,,-3.99,-2.97,-0.54,-5.30,-3.65,-3.46,-4.33,-3.79,-2.56,-2.95,-3.33,-56.56,-3.58,-3.70,-3.86,-3.99,-4.16,-4.36,-4.53,-4.78,2.75,-25.17,-14.13,-16.46,-21.26,-22.97
BalanceNoncurrentBorrowings_sq,,,,,-100.00,,-0.50,-5.82,-100.00,,-3.88,-0.16,-100.00,,-1.76,-6.25,-10.82,-16.87,-3.98,-8.67,-4.20,-22.16,4.21,-7.10,-0.70,-42.71,-5.84,,-3.19,-3.40,-1.96,-1.15,-1.66,-3.82,-5.27,-7.50,-0.52,-7.00,-2.64,2.23
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,6122000,1153000,2003000,1580000,1416000,1162000,1085000,826000,2403000,2121000,1943000,1952000,1748000,1486000,2031000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.87,0.78,-45.83,-47.72,69.70,82.53,79.08,136.32,-27.26,-29.94,4.53
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.41,-13.94,-40.74,-23.21,24.17,46.18,79.08,136.32,-11.58,-20.97,-5.82
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.17,73.72,-21.12,-10.38,-17.94,-6.63,-23.87,190.92,-11.74,-8.39,0.46,-10.45,-14.99,36.68
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,-20.84,-21.12,-7.65,-11.59,-6.63,-5.15,-0.26,-1.08,-3.41,-5.18,-4.10,-6.03,-2.39
BalanceNoncurrentOtherLiabilities,835000,383000,1869000,1435000,,304000,501000,576000,,2827000,3068000,5807000,,2145000,2590000,2898000,2838000,1719000,1951000,1784000,2531000,1960000,2145000,2751000,3306000,1901000,2222000,2110000,2845000,1737000,2353000,3486000,3666000,3188000,3284000,2559000,2613000,2836000,3369000,3905000
BalanceNoncurrentOtherLiabilities_yy,,,,,-100.00,-20.63,-73.19,-59.86,,829.93,512.38,908.16,,-24.12,-15.58,-50.09,,-19.86,-24.67,-38.44,-10.82,14.02,9.94,54.20,30.62,-3.01,3.59,-23.30,-13.94,-8.63,5.90,65.21,28.86,83.53,39.57,-26.59,-28.72,-11.04,2.59,52.60
BalanceNoncurrentOtherLiabilities_sy,,,,,-39.86,12.54,12.76,11.86,,21.34,20.10,11.56,,10.99,11.68,10.80,,7.07,-1.60,6.17,1.20,3.93,3.14,5.78,3.20,-0.85,3.59,2.01,6.00,-2.18,6.14,3.78,-3.53,-7.25,-1.33,-13.82,-1.42,-7.28,-2.89,3.41
BalanceNoncurrentOtherLiabilities_qq,,-54.13,387.99,-23.22,-100.00,,64.80,14.97,-100.00,,8.52,89.28,-100.00,,20.75,11.89,-2.07,-39.43,13.50,-8.56,41.87,-22.56,9.44,28.25,20.17,-42.50,16.89,-5.04,34.83,-38.95,35.46,48.15,5.16,-13.04,3.01,-22.08,2.11,8.53,18.79,15.91
BalanceNoncurrentOtherLiabilities_sq,,4.91,-1.81,-0.47,-100.00,,-0.05,0.82,-100.00,,2.35,2.64,-100.00,,0.28,-4.04,-19.67,0.91,-0.44,-0.91,0.86,-6.54,-0.50,0.50,0.28,-4.37,,0.82,0.88,-5.73,2.20,-1.65,-2.24,-3.80,0.22,-1.19,4.40,-5.52,1.68,-0.03
BalanceCurrentLiabilities,34858000,34171000,15524000,18723000,,41739000,30017000,22333000,,74120000,60011000,51164000,,44326000,24278000,29267000,27432000,29214000,20554000,19472000,22356000,26459000,19818000,20471000,18144000,21298000,20371000,19262000,20145000,24926000,14195000,16391000,15120000,17112000,12625000,13327000,14541000,22726000,17232000,13989000
BalanceCurrentLiabilities_yy,,,,,-100.00,22.15,93.36,19.28,,77.58,99.92,129.10,,-40.20,-59.54,-42.80,,-34.09,-15.34,-33.47,-18.50,-9.43,-3.58,5.13,-18.84,-19.51,2.79,-5.91,11.03,17.03,-30.32,-14.90,-24.94,-31.35,-11.06,-18.69,-3.83,32.81,36.49,4.97
BalanceCurrentLiabilities_sy,,,,,-19.69,-2.24,-6.54,3.16,,24.32,24.82,28.51,,24.36,12.58,7.72,,-4.75,-13.96,-15.12,-11.30,-14.06,-0.22,-0.69,-3.82,5.63,2.37,-0.87,2.10,-3.08,-5.11,1.20,-0.83,1.68,-1.57,3.62,7.28,5.59,17.19,15.02
BalanceCurrentLiabilities_qq,,-1.97,-54.57,20.61,-100.00,,-28.08,-25.60,-100.00,,-19.04,-14.74,-100.00,,-45.23,20.55,-6.27,6.50,-29.64,-5.26,14.81,18.35,-25.10,3.29,-11.37,17.38,-4.35,-5.44,4.58,23.73,-43.05,15.47,-7.75,13.17,-26.22,5.56,9.11,56.29,-24.17,-18.82
BalanceCurrentLiabilities_sq,,-2.60,-10.82,6.21,-100.00,,-17.49,12.08,-100.00,,-8.15,16.14,-100.00,,-12.86,15.20,-6.02,-5.95,-15.26,5.28,4.09,1.94,-5.19,5.68,2.52,1.48,-5.24,5.06,2.69,-1.49,-7.26,9.99,1.86,3.35,-9.72,12.42,4.27,3.41,-7.30,9.47
BalanceCurrentTradePayablesv,32014000,28888000,10983000,13549000,,35008000,23789000,15551000,,67881000,53907000,45229000,,38491000,18379000,17212000,15473000,17678000,9513000,8398000,11512000,19144000,14636000,14989000,12983000,15779000,10415000,8830000,9468000,14369000,8777000,10280000,9870000,10178000,6547000,7382000,8111000,14093000,9276000,6909000
BalanceCurrentTradePayablesv_yy,,,,,-100.00,21.19,116.60,14.78,,93.90,126.60,190.84,,-43.30,-65.91,-61.94,,-54.07,-48.24,-51.21,-25.60,8.29,53.85,78.48,12.78,-17.58,-28.84,-41.09,-27.07,-8.94,-15.73,16.42,4.25,-29.17,-25.41,-28.19,-17.82,38.47,41.68,-6.41
BalanceCurrentTradePayablesv_sy,,,,,-21.31,7.33,-12.41,13.54,,36.30,25.47,31.57,,30.21,17.84,9.24,,-9.48,-10.06,-21.10,-15.28,-15.76,-3.73,2.21,-3.39,-8.46,3.04,-1.94,6.33,-4.35,-8.39,-3.65,-1.80,-2.29,-5.56,-1.53,4.36,10.61,21.88,13.85
BalanceCurrentTradePayablesv_qq,,-9.76,-61.98,23.36,-100.00,,-32.05,-34.63,-100.00,,-20.59,-16.10,-100.00,,-52.25,-6.35,-10.10,14.25,-46.19,-11.72,37.08,66.30,-23.55,2.41,-13.38,21.54,-33.99,-15.22,7.23,51.76,-38.92,17.12,-3.99,3.12,-35.67,12.75,9.88,73.75,-34.18,-25.52
BalanceCurrentTradePayablesv_sq,,-9.76,-17.72,16.51,-100.00,,-24.96,23.99,-100.00,,-17.67,21.19,-100.00,,-25.90,21.24,-10.98,-2.70,-26.23,3.77,5.46,3.55,-8.91,8.00,3.90,1.57,-19.20,10.01,6.48,-1.48,-21.33,11.70,3.95,4.49,-17.38,10.98,3.98,13.84,-10.52,9.57
BalanceCurrentBorrowings,,,3712000,3921000,,3966000,3934000,3972000,,3566000,3466000,3334000,,2949000,3003000,2961000,3198000,2925000,2544000,2505000,2480000,2265000,2422000,2383000,2420000,702000,703000,700000,701000,700000,702000,700000,700000,701000,731000,1462000,1497000,1528000,1592000,1595000
BalanceCurrentBorrowings_yy,,,,,,,5.98,1.30,,-10.09,-11.90,-16.06,,-17.30,-13.36,-11.19,,-0.81,-15.28,-15.40,-22.45,-22.56,-4.80,-4.87,-2.42,-69.01,-70.97,-70.63,-71.03,-0.28,-0.14,,-0.14,0.14,4.13,108.86,113.86,117.97,117.78,9.10
BalanceCurrentBorrowings_sy,,,,,,,16.57,-3.95,,4.64,48.36,16.76,,112.60,60.97,11.45,,-14.53,-17.24,-15.40,-14.56,-19.63,-12.30,-13.64,-9.64,-36.49,-2.20,-4.00,-7.51,-13.56,-9.08,,17.39,4.53,8.60,17.75,10.61,3.72,29.98,0.67
BalanceCurrentBorrowings_qq,,,,5.63,-100.00,,-0.81,0.97,-100.00,,-2.80,-3.81,-100.00,,1.83,-1.40,8.00,-8.54,-13.03,-1.53,-1.00,-8.67,6.93,-1.61,1.55,-70.99,0.14,-0.43,0.14,-0.14,0.29,-0.28,,0.14,4.28,100.00,2.39,2.07,4.19,0.19
BalanceCurrentBorrowings_sq,,,,7.92,-100.00,,-0.41,2.28,-100.00,,17.51,8.28,-100.00,,4.57,9.30,-1.47,-6.44,-0.98,0.50,-0.42,-7.24,-1.57,-0.69,1.15,0.12,-2.30,1.34,-2.44,-5.66,0.52,1.32,,0.14,-0.06,31.84,-0.54,-9.26,7.64,3.98
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,1906000,6635000,6819000,6584000,6360000,1411000,1306000,1531000,1390000,1262000,1239000,1207000,1251000,1178000,1321000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.68,-78.73,-80.85,-76.75,-78.14,-10.56,-5.13,-21.16,-10.00,-6.66,6.62
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.10,-22.43,13.55,-12.04,-38.88,-12.60,-3.76,13.68,20.14,19.50,6.18
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,248.11,2.77,-3.45,-3.40,-77.81,-7.44,17.23,-9.21,-9.21,-1.82,-2.58,3.65,-5.84,12.14
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10,-0.81,-1.28,-1.77,-10.96,-5.90,-5.94,-14.99,-8.30,7.61,1.64,0.70,-2.07,-5.29
BalanceCurrentOtherLiabilities,1345000,743000,763000,1188000,,2700000,2234000,2722000,,2593000,2560000,2525000,,2814000,2825000,9024000,8688000,8540000,8434000,8506000,8301000,4990000,2704000,3028000,2623000,2763000,2566000,2742000,2866000,3491000,3191000,3284000,2916000,3400000,3382000,3049000,3124000,3335000,3145000,3928000
BalanceCurrentOtherLiabilities_yy,,,,,-100.00,263.39,192.79,129.12,,-3.96,14.59,-7.24,,8.52,10.35,257.39,,203.48,198.55,-5.74,-4.45,-41.57,-67.94,-64.40,-68.40,-44.63,-5.10,-9.45,9.26,26.35,24.36,19.77,1.74,-2.61,5.99,-7.16,7.13,-1.91,-7.01,28.83
BalanceCurrentOtherLiabilities_sy,,,,,-64.92,-21.48,-6.57,-12.54,,2.13,10.55,8.37,,15.19,12.87,22.45,,9.76,5.60,4.94,7.76,-0.64,2.92,3.42,7.91,24.00,0.74,8.38,11.37,2.56,-3.36,2.58,-11.71,-1.70,0.77,-10.82,7.13,1.93,,
BalanceCurrentOtherLiabilities_qq,,-44.76,2.69,55.70,-100.00,,-17.26,21.84,-100.00,,-1.27,-1.37,-100.00,,0.39,219.43,-3.72,-1.70,-1.24,0.85,-2.41,-39.89,-45.81,11.98,-13.38,5.34,-7.13,6.86,4.52,21.81,-8.59,2.91,-11.21,16.60,-0.53,-9.85,2.46,6.75,-5.70,24.90
BalanceCurrentOtherLiabilities_sq,,16.06,-10.90,-10.27,-100.00,,-3.76,-0.73,-100.00,,-10.67,3.62,-100.00,,-6.17,2.64,-3.72,1.90,-9.70,-0.87,0.13,-1.82,-5.15,5.22,-0.21,5.34,-1.92,2.35,-0.64,-1.56,-6.10,1.85,-3.85,11.84,,-4.77,-1.37,2.97,0.15,2.15
BalanceReckoning,1499000,4540000,66000,65000,,65000,60000,88000,,80000,78000,76000,,72000,71000,70000,73000,71000,63000,63000,63000,60000,56000,71000,118000,148000,52000,171000,526000,6000,114000,821000,103000,1443000,703000,195000,602000,2519000,2041000,236000
BalanceReckoning_yy,,,,,-100.00,-98.57,-9.09,35.38,,23.08,30.00,-13.64,,-10.00,-8.97,-7.89,,-1.39,-11.27,-10.00,-13.70,-15.49,-11.11,12.70,87.30,146.67,-7.14,140.85,345.76,-95.95,119.23,380.12,-80.42,23950.00,516.67,-76.25,484.47,74.57,190.33,21.03
BalanceReckoning_sy,,,,,-51.95,4.65,-7.73,-21.61,,-11.24,13.62,-5.16,,-9.21,-8.97,-21.99,,-8.58,-13.63,-13.83,-13.70,-13.36,-0.10,8.43,13.21,39.54,4.75,-8.82,8.24,-14.62,27.96,29.49,-10.00,9.90,2.19,3.31,39.32,20.66,-10.18,-14.36
BalanceReckoning_qq,,202.87,-98.55,-1.52,-100.00,,-7.69,46.67,-100.00,,-2.50,-2.56,-100.00,,-1.39,-1.41,4.29,-2.74,-11.27,,,-4.76,-6.67,26.79,66.20,25.42,-64.86,228.85,207.60,-98.86,1800.00,620.18,-87.45,1300.97,-51.28,-72.26,208.72,318.44,-18.98,-88.44
BalanceReckoning_sq,,-0.46,-18.57,13.36,-100.00,,-9.02,32.22,-100.00,,0.43,0.58,-100.00,,-2.08,-6.06,-3.14,-7.49,-1.58,,,-16.26,-1.40,,22.59,9.97,-28.29,-9.04,18.41,4.02,,-16.24,-0.04,53.17,-3.88,0.98,1.14,-3.07,-15.81,-8.32
BalanceTotalEquityAndLiabilities,73909000,75456000,57553000,70936000,0,96221000,92878000,88929000,0,205190000,192562000,187121000,0,183900000,165736000,120161000,119142000,122615000,113539000,111594000,114785000,121421000,114521000,111465000,109440000,113286000,107382000,106393000,107886000,113954000,101552000,102178000,99732000,101002000,93008000,89938000,89102000,97449000,91592000,89028000
BalanceTotalEquityAndLiabilities_yy,,,,,-100.00,27.52,61.38,25.37,,113.25,107.33,110.42,,-10.38,-13.93,-35.78,,-33.33,-31.49,-7.13,-3.66,-0.97,0.86,-0.12,-4.66,-6.70,-6.23,-4.55,-1.42,0.59,-5.43,-3.96,-7.56,-11.37,-8.41,-11.98,-10.66,-3.52,-1.52,-1.01
BalanceTotalEquityAndLiabilities_sy,,,,,-0.02,5.23,6.44,7.15,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,-6.07,-3.60,2.62,-0.12,-0.07,0.90,-3.06,-0.67,-0.19,0.93,1.24,1.41,-1.10,1.39,0.84,-0.84,1.91,0.08,1.48,3.18
BalanceTotalEquityAndLiabilities_qq,,2.09,-23.73,23.25,-100.00,,-3.47,-4.25,-100.00,,-6.15,-2.83,-100.00,,-9.88,-27.50,-0.85,2.92,-7.40,-1.71,2.86,5.78,-5.68,-2.67,-1.82,3.51,-5.21,-0.92,1.40,5.62,-10.88,0.62,-2.39,1.27,-7.91,-3.30,-0.93,9.37,-6.01,-2.80
BalanceTotalEquityAndLiabilities_sq,,5.99,-4.86,5.59,-100.00,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-1.85,-0.25,0.41,0.10,-2.54,1.14,2.56,-0.01,-3.09,1.37,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
CashflowOperatingCashflow,4500000,7398000,,2836000,181000,8123000,3662000,3031000,1387000,11000000,-1584000,-9321000,2711000,111000,3779000,4401000,-562000,1226000,3535000,-282000,6000,837000,2585000,-3288000,-5133000,8979000,3654000,4381000,-4895000,9682000,-5886000,-5403000,-6058000,5416000,1253000,6000,-395000,-115000,-1730000,-2031000
CashflowOperatingCashflow_yy,,,,,-95.98,9.80,,6.88,666.30,35.42,-143.26,-407.52,95.46,-98.99,338.57,147.22,-120.73,1004.50,-6.46,-106.41,101.07,-31.73,-26.87,-1065.96,-85650.00,972.76,41.35,233.24,4.64,7.83,-261.08,-223.33,-23.76,-44.06,121.29,100.11,93.48,-102.12,-238.07,-33950.00
CashflowOperatingCashflow_sy,,,,,57.25,41.53,,-53.26,63.39,33.13,-120.95,-93.74,-29.91,13.53,23.69,20.92,57.19,-17.42,40.19,-42.15,26.72,-12.34,40.03,28.24,-18.30,-6.09,10.36,-5.42,59.12,26.71,-56.15,-18.46,-23.76,-51.97,20.91,42.95,3.96,-10.72,-8.14,-16.27
CashflowOperatingCashflow_qq,,64.40,-100.00,,-93.62,4387.85,-54.92,-17.23,-54.24,693.08,-114.40,-488.45,129.08,-95.91,3304.50,16.46,-112.77,318.15,188.34,-107.98,102.13,13850.00,208.84,-227.20,-56.11,274.93,-59.31,19.90,-211.73,297.79,-160.79,8.21,-12.12,189.40,-76.86,-99.52,-6683.33,70.89,-1404.35,-17.40
CashflowOperatingCashflow_sq,,126.71,-75.51,,25.20,114.63,-67.32,57.10,35.70,28.32,-167.25,64.93,53.67,161.35,-122.76,71.98,69.61,93.84,-98.77,31.72,132.20,54.30,-66.17,11.06,-6.98,84.95,-114.86,17.22,82.62,152.64,-137.87,36.21,32.81,95.18,-66.31,-16.34,71.64,82.91,-91.06,46.47
CashflowAmortization,1576000,677000,,1291000,606000,613000,720000,776000,793000,819000,819000,766000,765000,763000,771000,784000,791000,788000,700000,710000,721000,,699000,740000,766000,,764000,766000,820000,,829000,840000,866000,,890000,925000,939000,,875000,884000
CashflowAmortization_yy,,,,,-61.55,-9.45,,-39.89,30.86,33.61,13.75,-1.29,-3.53,-6.84,-5.86,2.35,3.40,3.28,-9.21,-9.44,-8.85,-100.00,-0.14,4.23,6.24,,9.30,3.51,7.05,,8.51,9.66,5.61,,7.36,10.12,8.43,,-1.69,-4.43
CashflowAmortization_sy,,,,,6.10,9.90,,1.79,-1.54,2.41,3.25,18.70,13.53,3.35,-1.42,-8.99,-7.76,-7.37,-8.60,-13.43,-9.20,-7.65,-5.77,-2.44,-10.90,,3.41,3.95,5.59,,3.04,0.04,-1.79,,-1.05,1.32,-1.22,,4.55,7.15
CashflowAmortization_qq,,-57.04,-100.00,,-53.06,1.16,17.46,7.78,2.19,3.28,,-6.47,-0.13,-0.26,1.05,1.69,0.89,-0.38,-11.17,1.43,1.55,-100.00,,5.87,3.51,-100.00,,0.26,7.05,-100.00,,1.33,3.10,-100.00,,3.93,1.51,-100.00,,1.03
CashflowAmortization_sq,,4.58,0.02,,0.46,3.69,-2.70,-0.30,0.63,4.40,,3.28,-0.51,4.28,-3.52,0.60,-2.99,-1.08,-4.42,0.88,-0.30,-1.78,,0.38,-0.27,-0.85,,1.66,-0.96,-0.57,,3.44,0.31,0.10,,2.99,1.51,,,3.99
CashflowInvestingCashflow,-5997000,-3012000,,-1754000,-427000,-933000,-1230000,-3442000,-32245000,1902000,32000,-2249000,-212000,-5531000,-355000,-278000,-238000,-1729000,99000,-29000,3107000,-1016000,-694000,-902000,-436000,-224000,-423000,-315000,-305000,-263000,-725000,-1040000,-171000,-2477000,-1008000,-524000,-1473000,-480000,-862000,-200000
CashflowInvestingCashflow_yy,,,,,92.88,69.02,,-96.24,-7451.52,303.86,102.60,34.66,99.34,-390.80,-1209.38,87.64,-12.26,68.74,127.89,89.57,1405.46,41.24,-801.01,-3010.34,-114.03,77.95,39.05,65.08,30.05,-17.41,-71.39,-230.16,43.93,-841.83,-39.03,49.62,-761.40,80.62,14.48,61.83
CashflowInvestingCashflow_sy,,,,,29.19,16.38,,-7.42,-100.00,56.42,23.84,50.69,80.86,-8.61,-1.10,-42.51,17.27,49.64,63.25,53.84,38.43,49.14,15.95,-48.29,-42.27,-39.24,-51.80,-53.62,-4.98,-81.38,1.96,-1.42,-14.07,47.42,-32.78,27.49,6.25,-29.79,-16.40,29.50
CashflowInvestingCashflow_qq,,49.77,100.00,,75.66,-118.50,-31.83,-179.84,-836.81,105.90,-98.32,-7128.12,90.57,-2508.96,93.58,21.69,14.39,-626.47,105.73,-129.29,10813.79,-132.70,31.69,-29.97,51.66,48.62,-88.84,25.53,3.17,13.77,-175.67,-43.45,83.56,-1348.54,59.31,48.02,-181.11,67.41,-79.58,76.80
CashflowInvestingCashflow_sq,,-65.57,23.76,,21.00,-84.48,53.96,-17.40,-100.71,35.98,45.28,67.28,-27.06,-72.67,29.94,-47.67,-1.81,-7.65,-7.08,16.69,-43.30,72.45,-28.42,0.80,-38.12,18.75,-76.84,-57.21,-23.14,-17.90,61.48,-46.13,-28.61,11.20,-3.49,67.77,-70.95,-32.26,22.89,67.67
CashflowCapex,6049000,3019000,,1493000,434000,1252000,1247000,3447000,29903000,-673000,294000,2280000,241000,5583000,359000,331000,345000,741000,302000,358000,732000,865000,276000,955000,635000,332000,468000,318000,348000,291000,739000,1060000,192000,2562000,1028000,465000,1495000,490000,868000,986000
CashflowCapex_yy,,,,,-92.83,-58.53,,130.88,6790.09,-153.75,-76.42,-33.86,-99.19,929.57,22.11,-85.48,43.15,-86.73,-15.88,8.16,112.17,16.73,-8.61,166.76,-13.25,-61.62,69.57,-66.70,-45.20,-12.35,57.91,233.33,-44.83,780.41,39.11,-56.13,678.65,-80.87,-15.56,112.04
CashflowCapex_sy,,,,,-46.27,-20.28,,-9.07,-25.77,-46.09,28.69,-17.26,-29.77,-3.82,-29.17,-39.30,-22.67,-64.37,-52.67,-44.73,-20.56,-12.82,-5.39,12.04,-23.02,-28.30,-32.75,-18.20,-26.72,36.62,-23.92,8.87,0.74,90.32,32.65,8.48,-4.87,38.00,11.25,42.26
CashflowCapex_qq,,-50.09,-100.00,,-70.93,188.48,-0.40,176.42,767.51,-102.25,143.68,675.51,-89.43,2216.60,-93.57,-7.80,4.23,114.78,-59.24,18.54,104.47,18.17,-68.09,246.01,-33.51,-47.72,40.96,-32.05,9.43,-16.38,153.95,43.44,-81.89,1234.38,-59.88,-54.77,221.51,-67.22,77.14,13.59
CashflowCapex_sq,,2.69,-37.21,,27.06,68.51,-50.00,49.24,17.23,32.45,-27.62,6.78,-26.40,22.66,-29.32,21.64,-32.73,29.04,-33.38,-7.96,9.98,9.08,-28.79,-2.81,-25.06,3.99,48.89,26.73,8.95,-16.96,-33.55,43.44,45.83,58.13,-44.11,-29.46,63.98,55.62,-45.16,8.40
CashflowFinancingCashflow,881000,-509000,,7108000,-1017000,-541000,-2656000,-1260000,52658000,-1122000,-902000,-1133000,-1162000,-1108000,-1066000,-1022000,-1244000,-25000,-1178000,-842000,-785000,-858000,-719000,-829000,-3700000,-764000,-794000,-926000,-2030000,-890000,-1529000,-661000,-1866000,-895000,-349000,-640000,-788000,-798000,-742000,-730000
CashflowFinancingCashflow_yy,,,,,-215.44,-6.29,,-117.73,5277.78,-107.39,66.04,10.08,-102.21,1.25,-18.18,9.80,-7.06,97.74,-10.51,17.61,36.90,-3332.00,38.96,1.54,-371.34,10.96,-10.43,-11.70,45.14,-16.49,-92.57,28.62,8.08,-0.56,77.17,3.18,57.77,10.84,-112.61,-14.06
CashflowFinancingCashflow_sy,,,,,-37.48,-49.42,,-42.67,31.14,37.20,73.87,-12.41,36.50,-40.04,-4.70,37.14,-66.31,20.66,16.93,48.60,5.59,45.22,11.84,-29.89,60.82,28.99,-10.43,46.58,-41.94,56.25,32.78,-9.44,76.58,3.86,-28.04,44.75,-19.20,-13.94,53.93,-31.89
