,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentOtherLiabilities_sy,,,,,,,,34.57,-17.08,15.11,,3.51,5.99,-7.80,,-5.14,5.05,-16.58,3.22,4.54,0.48,5.00,1.57,0.88,-9.32,-1.41,-4.13,17.62,19.86,22.74,22.42,18.85,16.18,8.36
BalanceCurrentOtherLiabilities_qq,,,,,-27.83,-23.21,-100.00,,1.39,20.90,-100.00,,8.68,-15.65,55.19,-91.23,1979.19,-18.33,-8.38,-4.73,20.52,-17.93,3.74,-49.13,-49.86,27.69,458.34,-64.00,-36.32,115.69,-25.01,17.26,-15.89,-16.70
BalanceCurrentOtherLiabilities_sq,,,,,22.33,2.95,-100.00,,-3.14,14.16,-59.32,,8.23,0.60,-3.62,-5.74,-0.95,-8.97,11.32,9.98,-4.59,-3.54,4.03,-9.10,-11.32,5.24,11.22,-1.55,4.88,7.75,5.60,4.03,2.15,-0.04
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,0,0,0,331413000,337293000,363779000,0,357719000,346137000,376165000,0,349551000,364249000,391043000,397329000,164328000,356211000,561802000,547066000,524395000,508561000,538674000,583600000,576436000,564449000,606537000,635265000,540126000,548376000,565100000,652997000,630265000,663142000,741145000
BalanceTotalEquityAndLiabilities_yy,,,,,,,,7.94,2.62,3.40,,-2.28,5.23,3.96,,-52.99,-2.21,43.67,37.69,219.11,42.77,-4.12,6.68,9.92,10.99,12.60,8.85,-6.30,-2.85,-6.83,2.79,16.69,20.93,31.15
BalanceTotalEquityAndLiabilities_sy,,,,,,,,17.95,9.21,8.50,,-0.60,0.86,-2.11,,-0.15,-3.30,-1.82,-4.65,-1.40,0.68,-1.46,1.98,5.68,6.87,6.90,7.12,5.82,9.80,3.61,6.02,5.69,7.38,14.30
BalanceTotalEquityAndLiabilities_qq,,,,,1.77,7.85,-100.00,,-3.24,8.68,-100.00,,4.20,7.36,1.61,-58.64,116.77,57.72,-2.62,-4.14,-3.02,5.92,8.34,-1.23,-2.08,7.46,4.74,-14.98,1.53,3.05,15.55,-3.48,5.22,11.76
BalanceTotalEquityAndLiabilities_sq,,,,,2.13,-0.07,-100.00,,-0.99,3.00,-7.80,,-1.69,2.88,1.61,-0.07,-3.33,-1.89,0.33,0.24,-1.07,1.38,1.24,0.32,-1.63,6.28,1.12,1.52,0.02,1.55,1.53,1.17,2.03,2.65
CashflowOperatingCashflow,7440000,-193000,-10104000,2745000,1017000,-6585000,-11140000,12737000,356000,-1727000,7824000,21164000,7226000,-7523000,129800000,-126215000,-736000,-800000,3063000,20473000,17010000,-1976000,8000,18614000,-16224000,23021000,5097000,-7861000,4916000,22384000,-14931000,4525000,-13307000,-5984000
CashflowOperatingCashflow_yy,,,,,-86.33,-3306.23,-10.26,364.09,-65.03,73.78,170.23,66.16,1932.13,-335.72,1559.02,-696.37,-110.18,89.36,-97.64,116.22,2412.01,-146.89,-99.72,-9.08,-195.38,1265.31,60023.44,-142.23,130.30,-2.77,-392.95,157.56,-370.69,-126.73
CashflowOperatingCashflow_sy,,,,,-57.70,-0.73,-10.26,39.22,64.72,17.55,87.42,51.27,-8.49,4.32,-21.80,-31.56,25.12,38.27,2.20,-10.67,42.04,-2.18,-9.32,8.41,-2.13,5.28,2.39,-4.90,100.46,6.59,-18.26,-3.87,-13.80,46.70
CashflowOperatingCashflow_qq,,-102.60,-5126.57,127.16,-62.96,-747.68,-69.18,214.34,-97.21,-585.57,553.17,170.50,-65.86,-204.11,1825.43,-197.24,99.42,-8.76,482.81,568.36,-16.91,-111.61,100.43,219479.96,-187.16,241.90,-77.86,-254.24,162.53,355.31,-166.71,130.31,-394.06,55.03
CashflowOperatingCashflow_sq,,-49.15,-16.22,-58.50,42.75,2.84,-29.03,70.17,13.80,-9.04,18.79,-40.08,-45.39,-45.66,77.61,17.55,-40.54,91.25,-29.34,-40.67,20.85,3.18,52.17,-53.06,-5.24,160.83,-27.37,-2.34,-21.44,-26.56,40.72,-8.76,-60.47,83.40
CashflowAmortization,2301000,2304000,3277000,4483000,2740000,2687000,3359000,3474000,3112000,3095000,3011000,3070000,3334000,3849000,,1019000,455000,1295000,2102000,16606000,7765000,4115000,6358000,8301000,6100000,7236000,6770000,6521000,6473000,7739000,7636000,6953000,7558000,9072000
CashflowAmortization_yy,,,,,19.07,16.61,2.49,-22.50,13.59,15.20,-10.36,-11.63,7.15,24.36,-100.00,-66.82,-86.34,-66.34,,1530.39,1604.90,217.62,202.50,-50.01,-21.45,75.85,6.48,-21.45,6.13,6.95,12.79,6.62,16.77,17.23
CashflowAmortization_sy,,,,,8.90,9.29,6.59,-2.12,5.80,9.17,10.26,12.34,4.11,1.81,0.20,-2.60,0.10,-5.61,,-1.61,-2.18,-2.03,-2.49,-3.84,-1.72,2.57,4.87,1.27,7.76,8.80,8.18,8.86,10.02,4.15
CashflowAmortization_qq,,0.14,42.22,36.81,-38.89,-1.93,25.00,3.45,-10.43,-0.55,-2.73,1.97,8.61,15.44,-100.00,,-55.28,184.44,62.24,690.10,-53.24,-47.01,54.52,30.57,-26.52,18.63,-6.44,-3.68,-0.73,19.55,-1.33,-8.94,8.71,20.03
CashflowAmortization_sq,,0.14,0.30,-0.51,0.14,0.89,0.52,2.82,1.60,0.02,-0.39,3.17,-2.59,-0.56,-0.96,,-1.14,-3.45,0.70,0.95,1.86,0.33,2.39,1.06,1.93,3.83,0.42,0.74,2.07,2.40,-0.83,1.34,2.82,0.56
CashflowInvestingCashflow,546000,-156000,-1156000,-398000,-21000,-256000,-824000,-4177000,-1969000,-524000,-7751000,-8992000,1561000,-8390000,-123153000,78662000,1389000,5977000,134000,20596000,-2588000,-1598000,-4001000,1764000,-4281000,-14263000,-4497000,29636000,-10317000,-18550000,-11281000,-7282000,-10096000,-4885000
CashflowInvestingCashflow_yy,,,,,-103.83,-64.21,28.71,-949.46,-9316.86,-104.62,-840.70,-115.31,179.25,-1499.72,-1488.81,974.76,-10.99,171.24,100.11,-73.82,-286.30,-126.74,-3080.83,-91.43,-65.40,-792.54,-12.40,1579.82,-140.99,-30.05,-150.84,-124.57,2.14,73.67
CashflowInvestingCashflow_sy,,,,,-81.80,-125.59,-213.25,-12.28,40.40,-58.54,14.22,-7.87,53.52,50.04,-16.36,27.46,-47.12,25.17,-21.96,-94.45,-14.39,-13.57,-8.70,-6.98,-38.50,-208.44,-27.08,16.08,-9.08,2.20,28.25,-15.23,5.27,-29.18
CashflowInvestingCashflow_qq,,-128.59,-640.50,65.57,94.74,-1125.58,-221.47,-406.88,52.85,73.37,-1377.86,-16.01,117.36,-637.58,-1367.78,163.87,-98.23,330.23,-97.75,15243.51,-112.57,38.26,-150.38,144.09,-342.66,-233.16,68.47,758.96,-134.81,-79.79,39.19,35.45,-38.64,51.62
CashflowInvestingCashflow_sq,,-47.85,-48.57,-62.50,17.08,-60.81,-45.62,18.57,11.58,-54.02,11.40,0.30,38.87,-53.83,-92.85,37.96,-15.15,-2.32,-97.75,-25.65,15.18,17.72,-83.18,-42.10,24.76,-83.77,4.62,21.86,19.46,5.56,32.50,-35.59,25.55,-18.42
CashflowCapex,178000,412000,1312000,501000,265000,348000,691000,4398000,1800000,554000,8308000,13817000,3350000,18806000,108053000,-78662000,74000,1992000,796000,9078000,5058000,2869000,12618000,-2975000,3188000,13551000,7757000,-5596000,9760000,17248000,12358000,5539000,9738000,7746000
CashflowCapex_yy,,,,,48.95,-15.61,-47.31,777.48,579.28,59.44,1102.04,214.18,86.17,3293.86,1200.64,-669.30,-97.80,-89.41,-99.26,111.54,6763.63,44.02,1485.77,-132.76,-36.96,372.33,-38.52,-88.14,206.11,27.29,59.31,198.97,-0.22,-55.09
CashflowCapex_sy,,,,,48.95,237.69,77.72,87.06,13.92,-37.45,-18.05,-3.92,-57.58,-44.78,45.60,-50.31,15.29,-19.47,-26.56,73.12,-6.60,17.04,19.19,-7.72,47.90,247.98,16.83,27.24,3.75,-15.85,-30.02,-21.92,-0.22,-14.36
CashflowCapex_qq,,131.56,218.51,-61.79,-47.14,31.19,98.87,536.34,-59.08,-69.21,1399.27,66.32,-75.75,461.33,474.57,-172.80,100.09,2603.11,-60.05,1040.90,-44.28,-43.28,339.82,-123.57,207.19,324.99,-42.75,-172.14,274.41,76.72,-28.35,-55.18,75.82,-20.46
CashflowCapex_sq,,47.85,55.30,14.79,-18.37,135.37,37.20,-2.80,-50.96,6.80,-6.13,23.49,-36.57,6.19,98.12,-44.55,-30.81,17.42,37.01,61.71,-40.91,21.67,63.07,17.42,2.68,59.05,-24.40,9.49,-49.40,1.59,-28.35,64.71,-25.06,-1.53
CashflowFinancingCashflow,-8891000,2595000,6895000,-1984000,896000,4609000,-7914000,13568000,441000,1849000,-689000,-9593000,-8930000,14721000,,48169000,905000,-6070000,-2045000,-38762000,-7867000,-5264000,3450000,-4841000,1157000,2456000,-6791000,-17276000,224000,-4112000,26070000,4004000,25171000,10136000
CashflowFinancingCashflow_yy,,,,,110.08,77.64,-214.79,783.85,-50.76,-59.89,91.30,-170.70,-2124.36,696.29,100.00,602.14,110.13,-141.23,,-180.47,-969.44,13.28,268.72,87.51,114.70,146.66,-296.84,-256.86,-80.67,-267.43,483.87,123.18,11154.69,346.48
CashflowFinancingCashflow_sy,,,,,34.14,35.38,83.64,-1.84,2.01,-60.36,-60.59,31.30,-45.79,-29.40,25.50,0.78,-2.92,-100.34,,33.47,18.05,13.28,7.19,20.20,11.70,12.14,25.32,-100.46,7.84,-33.62,-38.80,43.14,37.23,1.13
CashflowFinancingCashflow_qq,,129.18,165.72,-128.78,145.15,414.52,-271.70,271.45,-96.75,319.07,-137.25,-1293.02,6.91,264.84,-100.00,,-98.12,-770.83,66.31,-1795.50,79.70,33.09,165.54,-240.31,123.89,112.33,-376.51,-154.38,101.29,-1938.76,733.94,-84.64,528.64,-59.73
CashflowFinancingCashflow_sq,,10.74,70.80,84.53,24.36,25.86,121.93,-56.70,-50.63,-5.44,13.53,55.47,18.87,13.72,0.57,,52.10,-91.41,64.69,76.87,47.11,24.35,20.26,56.34,,12.50,-34.24,-148.04,84.58,-156.73,-33.07,7.01,87.17,-68.76
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,-905000,2245000,-4365000,362000,1892000,-2232000,-475000,2700000,-1173000,-402000,-616000,2579000,-144000,-1192000,1324000,616000,1558000,-893000,1152000,2307000,6555000,-8838000,-543000,15537000,-15085000,6793000,-6192000,4499000,-5178000,-279000,-142000,1247000,1768000,-733000
CashflowNetCashflow_yy,,,,,309.03,-199.40,89.11,645.10,-162.00,81.97,-29.61,-4.50,87.72,-196.37,314.90,-76.11,1182.42,25.11,-12.93,274.43,320.59,-889.68,-147.08,573.46,-330.13,176.87,-1041.30,-71.04,65.68,-104.11,97.70,-72.28,134.14,-162.68
CashflowNetCashflow_sy,,,,,-47.03,4.56,-11.60,26.57,-155.66,74.25,-6.54,38.95,30.22,-82.99,1.92,7.00,22.81,9.01,-66.91,-5.96,84.13,77.02,-43.77,66.83,-39.43,-35.98,-12.85,-41.86,53.32,-62.77,-21.73,-9.84,-40.21,147.86
CashflowNetCashflow_qq,,348.11,-294.39,108.30,421.93,-217.99,78.71,668.23,-143.43,65.69,-53.10,518.66,-105.58,-728.16,211.01,-53.45,152.93,-157.30,229.06,100.19,184.11,-234.83,93.86,2963.83,-197.09,145.03,-191.15,172.66,-215.08,94.61,49.02,977.00,41.73,-141.46
CashflowNetCashflow_sq,,-28.69,58.22,70.04,99.27,14.04,-78.97,51.25,24.22,65.69,56.50,-66.19,70.65,33.55,211.01,-43.73,-62.93,60.89,53.62,-95.48,108.32,-14.86,12.12,133.96,-103.30,50.32,13.81,129.99,-62.88,77.07,49.02,80.95,41.73,22.42
