,2008/Q3,2008/Q4,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentTradePayablesv,,17626000,,3342000,4751000,4806000,,9241000,5494000,6432000,,8067000,9365000,11414000,12599000,10562000,9800000,12587000,22126000,10019000,9329000,10338000,8458000,9975000,8935000,8572000,8241000,8332000,6630000,8778000,10561000,12032000,14831000,15672000,11735000,15113000,16028000,18544000
BalanceCurrentTradePayablesv_yy,,,,-81.04,,,,176.51,15.64,33.83,,-12.70,70.46,77.46,,30.93,4.64,10.27,75.62,-5.14,-4.81,-17.86,-61.77,-0.44,-4.22,-17.08,-2.57,-16.47,-25.80,2.40,28.15,44.42,123.70,78.54,11.12,25.61,8.07,18.33
BalanceCurrentTradePayablesv_sy,,,,-31.55,,,,-16.44,-28.57,20.04,,46.37,49.34,22.72,,1.90,11.77,22.02,49.09,0.62,19.34,52.98,20.38,27.04,4.34,-17.66,-8.20,0.16,2.70,-0.14,2.76,-11.52,33.14,53.62,29.23,28.16,12.52,18.69
BalanceCurrentTradePayablesv_qq,,,,,42.16,1.16,-100.00,,-40.55,17.07,-100.00,,16.09,21.88,10.38,-16.17,-7.21,28.43,75.79,-54.72,-6.89,10.82,-18.19,17.94,-10.43,-4.06,-3.87,1.10,-20.42,32.39,20.32,13.93,23.26,5.67,-25.12,28.79,6.05,15.70
BalanceCurrentTradePayablesv_sq,,,,,14.32,-28.42,-100.00,,-15.58,15.68,-100.00,,-16.34,8.12,29.14,-29.37,-7.43,30.39,23.64,-34.30,0.43,62.10,-10.43,1.65,-14.38,17.76,-2.00,6.16,-17.40,0.37,14.30,11.50,25.84,2.40,3.42,12.68,-0.31,15.70
BalanceCurrentBorrowings,,,,4617000,2938000,6037000,,2189000,2595000,5860000,,9972000,10054000,13210000,14618000,20009000,25878000,23044000,24541000,22926000,16552000,19562000,17849000,15313000,15847000,19871000,15820000,16210000,15273000,14219000,14206000,16353000,17016000,17907000,19156000,18271000,19071000,18707000
BalanceCurrentBorrowings_yy,,,,,,,,-52.59,-11.67,-2.93,,355.55,287.44,125.43,,100.65,157.39,74.44,67.88,14.58,-36.04,-15.11,-27.27,-33.21,-4.26,1.58,-11.37,5.86,-3.62,-28.45,-10.20,0.88,11.41,25.94,34.84,11.73,12.08,4.47
BalanceCurrentBorrowings_sy,,,,,,,,-24.77,19.10,19.78,,30.68,-16.73,33.66,,-27.01,-46.84,61.73,67.88,120.88,216.69,87.17,-27.27,-23.64,-4.26,-31.67,-11.37,66.34,93.62,36.20,-10.20,-27.50,-57.85,8.82,-0.70,0.24,-8.88,-7.37
BalanceCurrentBorrowings_qq,,,,,-36.37,105.48,-100.00,,18.55,125.82,-100.00,,0.82,31.39,10.66,36.88,29.33,-10.95,6.50,-6.58,-27.80,18.19,-8.76,-14.21,3.49,25.40,-20.39,2.47,-5.78,-6.90,-0.09,15.11,4.05,5.23,6.98,-4.62,4.38,-1.91
BalanceCurrentBorrowings_sq,,,,,-20.34,55.09,-100.00,,18.55,-0.46,-100.00,,-4.81,19.28,10.66,26.04,-36.40,73.83,34.35,2.74,-20.08,3.63,-10.01,-1.83,13.16,-24.35,-18.82,5.57,-0.38,-6.90,-0.72,6.10,2.19,2.62,3.70,-8.88,1.34,-1.91
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,2217000,2375000,,1979000,2188000,2271000,2164000,2135000,2342000,2354000,2076000,1957000,1592000,1623000,1983000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.31,-4.38,,7.88,7.04,3.65,-4.06,-8.34,-32.04,-31.05,-4.48
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.41,-38.40,,-6.00,-8.48,-21.65,-25.44,-36.04,-49.69,-38.50,-4.48
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,7.13,-100.00,,10.55,3.80,-4.72,-1.33,9.69,0.52,-11.81,-5.73,-18.67,1.97,22.18
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,0.28,-100.00,,0.88,0.54,-2.48,-5.42,-1.88,-15.79,-5.90,-22.01,-20.37,7.18,22.18
BalanceCurrentOtherLiabilities,,,,182000,148000,69000,,4000,83000,102000,,114000,239000,235000,638000,501000,271000,744000,304000,536000,670000,720000,575000,180000,149000,240000,225000,581000,2072000,142000,343000,433000,160000,436000,449000,1446000,500000,479000
BalanceCurrentOtherLiabilities_yy,,,,,,,,-97.80,-43.92,47.83,,2750.00,187.95,130.39,,339.47,13.39,216.78,-52.35,7.03,147.23,-3.23,89.14,-66.51,-77.76,-66.68,-60.87,223.80,1290.60,-40.98,52.44,-25.55,-92.28,207.44,30.90,234.11,212.50,9.91
BalanceCurrentOtherLiabilities_sy,,,,,,,,-29.41,,-26.08,,488.06,225.00,41.66,,7.69,-23.08,16.90,-38.77,-12.44,91.90,21.06,-12.16,-54.62,-63.52,-53.27,-6.38,141.46,31.96,-11.46,39.38,6.16,-15.78,6.10,-2.34,40.96,28.48,9.91
BalanceCurrentOtherLiabilities_qq,,,,,-18.68,-53.38,-100.00,,1975.00,22.89,-100.00,,109.65,-1.67,171.49,-21.47,-45.91,174.70,-59.16,76.38,24.95,7.52,-20.18,-68.77,-17.03,61.10,-6.27,158.44,256.33,-93.16,142.08,26.21,-63.04,172.25,3.08,222.14,-65.43,-4.25
BalanceCurrentOtherLiabilities_sq,,,,,-29.41,-100.00,-100.00,,,22.89,-100.00,,109.65,-2.19,42.05,4.69,-11.70,-20.42,8.54,76.74,30.78,-51.88,-27.12,-4.42,36.59,-12.50,2.54,83.98,20.42,14.41,71.38,7.78,-41.28,-8.43,3.14,61.07,-15.55,-4.25
BalanceReckoning,,459000,,404000,403000,401000,,342000,439000,462000,,530000,597000,597000,997000,997000,1061000,1125000,1125000,2001000,3044000,2430000,1086000,3217000,2551000,2701000,2719000,3442000,2738000,2738000,2738000,2483000,2275000,2486000,2274000,2236000,2236000,2236000
BalanceReckoning_yy,,,,-11.98,,,,-15.35,8.93,15.21,,54.97,35.99,29.22,,88.11,77.72,88.46,12.84,100.71,186.90,115.98,-3.47,60.77,-16.20,11.16,150.37,6.99,7.33,1.35,0.70,-27.86,-16.91,-9.20,-16.95,-9.96,-1.71,-10.06
BalanceReckoning_sy,,,,-11.98,,,,-6.65,8.93,15.21,,99.24,97.00,90.49,,88.11,77.72,-88.22,12.84,100.71,186.90,115.98,-3.47,20.78,-13.84,-0.36,-1.83,-1.55,0.91,1.35,0.70,-27.86,-16.91,-19.39,-23.38,-20.01,-1.67,-5.48
BalanceReckoning_qq,,,,,-0.25,-0.50,-100.00,,28.36,5.24,-100.00,,12.64,,67.00,,6.42,6.04,-0.01,77.87,52.12,-20.17,-55.31,196.24,-20.71,5.88,0.66,26.59,-20.45,-0.01,0.01,-9.31,-8.38,9.27,-8.52,-1.68,0.01,-0.01
BalanceReckoning_sq,,,,,-0.25,-0.50,-100.00,,13.05,-1.04,-100.00,,12.64,,-50.32,,0.26,3.84,46.15,77.87,3.06,-13.84,-0.36,,-3.26,-0.27,0.66,,-20.45,-0.01,,-4.66,-18.72,4.26,-4.43,-1.01,-0.10,
BalanceTotalEquityAndLiabilities,11298000,37467000,0,39667000,41962000,44862000,0,64539000,61273000,67389000,0,95085000,96449000,114041000,115433000,120507000,124678000,130874000,158528000,152387000,152912000,164129000,172134000,179772000,180240000,186960000,185509000,188419000,185509000,184358000,186064000,183742000,186343000,187774000,191670000,193622000,197905000,205158000
BalanceTotalEquityAndLiabilities_yy,,,-100.00,5.87,,,,62.70,46.02,50.21,,47.33,57.41,69.23,,26.74,29.27,14.76,37.33,26.46,22.65,25.41,8.58,17.97,17.87,13.91,7.77,4.81,2.92,-1.39,0.30,-2.48,0.45,1.85,3.01,5.38,6.20,9.26
BalanceTotalEquityAndLiabilities_sy,,,-46.28,5.10,,,,66.76,48.58,25.18,,62.59,65.52,45.84,,17.33,19.09,13.93,22.50,23.82,36.85,30.28,16.79,18.02,8.33,6.59,3.86,0.67,0.54,-2.05,-3.26,-2.59,-0.84,1.56,1.18,1.24,-1.70,-0.56
BalanceTotalEquityAndLiabilities_qq,,231.63,,,5.79,6.91,-100.00,,-5.06,9.98,-100.00,,1.43,18.24,1.22,4.40,3.46,4.97,21.13,-3.87,0.34,7.34,4.88,4.44,0.26,3.73,-0.78,1.57,-1.54,-0.62,0.93,-1.25,1.42,0.77,2.07,1.02,2.21,3.67
BalanceTotalEquityAndLiabilities_sq,,120.95,,,1.67,7.40,-50.30,,-3.02,4.79,-100.00,,0.19,11.28,5.10,2.70,2.07,5.00,11.90,5.90,2.70,4.92,2.14,2.72,-0.33,2.23,-0.48,0.04,-1.22,-2.12,0.08,-0.46,0.17,-0.32,0.89,-0.43,-0.96,0.76
CashflowOperatingCashflow,,12626000,-10828000,409000,910000,6122000,-979000,979000,-3336000,1260000,1068000,4833000,5468000,2369000,16278000,-3582000,3955000,3533000,19898000,2683000,4135000,6875000,9855000,6769000,5527000,1669000,5861000,4672000,4254000,5509000,3778000,6235000,7034000,6036000,-2388000,8244000,5969000,3688000
CashflowOperatingCashflow_yy,,,,-96.76,,,90.96,139.36,-466.59,-79.42,209.09,393.67,263.91,88.02,1424.16,-174.12,-27.67,49.12,22.24,174.89,4.55,94.60,-50.47,152.34,33.66,-75.73,-40.53,-30.98,-23.03,230.09,-35.54,33.43,65.35,9.57,-163.19,32.23,-15.14,-38.89
CashflowOperatingCashflow_sy,,,,5.81,,,31.85,-64.01,-237.30,-15.07,139.01,380.17,347.00,120.55,68.94,-47.33,-69.44,-0.92,24.22,-12.60,107.19,52.78,-19.86,53.20,24.20,-51.75,-67.42,56.49,13.72,107.39,35.66,-17.44,47.13,-32.06,-39.90,79.64,0.02,98.13
CashflowOperatingCashflow_qq,,,,103.78,122.49,572.75,-115.99,200.00,-440.76,137.77,-15.24,352.53,13.14,-56.68,587.13,-122.01,210.41,-10.68,463.25,-86.52,54.14,66.25,43.36,-31.31,-18.35,-69.81,251.22,-20.28,-8.96,29.49,-31.41,65.01,12.82,-14.19,-139.56,445.30,-27.60,-38.21
CashflowOperatingCashflow_sq,,,,30.92,120.27,-67.88,78.86,42.84,-269.94,208.50,5.72,182.94,-14.78,26.35,-50.97,-27.19,-72.26,271.62,128.72,-71.15,-12.88,187.84,6.21,-13.77,-107.48,95.45,-36.65,178.77,-22.75,99.51,-35.82,83.90,31.52,-75.82,64.50,226.71,-17.48,-38.21
CashflowAmortization,,1205000,923000,452000,593000,1742000,-472000,472000,735000,911000,937000,963000,1008000,1008000,1141000,1289000,1295000,1336000,1471000,1469000,1471000,1492000,1882000,2674000,2570000,2536000,2624000,2693000,2567000,3052000,2845000,2733000,2816000,2812000,2815000,2751000,2773000,2784000
CashflowAmortization_yy,,,,-62.49,,,-151.14,4.42,23.95,-47.70,298.52,104.03,37.14,10.65,21.77,33.85,28.47,32.53,28.93,13.97,13.59,11.71,27.90,82.04,74.71,69.94,39.45,0.69,-0.12,20.35,8.42,1.50,9.70,-7.88,-1.04,0.65,-1.53,-0.98
CashflowAmortization_sy,,,,79.66,,,-71.06,11.55,23.95,9.53,157.57,21.58,22.12,12.38,15.06,20.37,18.10,16.96,18.37,3.84,15.86,20.64,27.26,62.16,19.87,39.16,5.88,-4.60,-0.20,8.41,14.78,0.38,-3.58,1.76,-1.17,-7.03,-2.64,-3.85
CashflowAmortization_qq,,,,-51.03,31.19,193.76,-127.10,200.00,55.72,23.95,2.85,2.77,4.67,,13.19,12.97,0.47,3.16,10.12,-0.14,0.13,1.45,26.08,42.12,-3.90,-1.32,3.46,2.62,-4.67,18.91,-6.80,-3.92,3.03,-0.14,0.11,-2.28,0.81,0.41
CashflowAmortization_sq,,,,-25.59,-45.33,1.87,-100.00,104.35,-32.92,7.45,5.00,2.78,-5.98,,4.24,7.72,-3.10,0.42,3.79,1.20,6.73,0.88,15.90,10.07,-6.96,0.04,-0.30,1.84,-1.10,-8.24,4.14,-5.90,1.23,0.22,-0.72,-5.34,-1.41,0.49
CashflowInvestingCashflow,,-15389000,-6611000,-141000,-1675000,-16197000,8404000,-8356000,-1981000,-5221000,-5340000,-24738000,-4848000,-5893000,-12168000,-2796000,-4341000,-2479000,-21058000,-9985000,-2411000,-9793000,-14156000,-2983000,-1046000,-7909000,-1902000,-2910000,-570000,-1659000,-3453000,-984000,-4601000,-2859000,-5439000,-2052000,-6129000,-3454000
CashflowInvestingCashflow_yy,,,,99.08,,,227.12,-5826.24,-18.27,67.77,-163.54,-196.05,-144.72,-12.87,-127.87,88.70,10.46,57.93,-73.06,-257.13,44.46,-295.04,32.78,70.13,56.62,19.24,86.56,2.45,45.51,79.02,-81.53,66.20,-707.19,-72.31,-57.52,-108.59,-33.21,-20.79
CashflowInvestingCashflow_sy,,,,69.05,,,197.56,-1572.62,-18.27,-63.46,-132.52,27.92,-241.79,-194.99,-326.65,45.28,7.48,-1.62,-85.45,-182.34,-50.02,-155.80,45.95,65.44,91.38,84.08,85.88,18.46,64.02,43.08,-80.21,-14.04,-217.34,-42.72,20.47,-348.23,26.21,-20.79
CashflowInvestingCashflow_qq,,,,97.87,-1087.94,-866.99,151.89,-199.43,76.29,-163.55,-2.28,-363.26,80.40,-21.56,-106.48,77.02,-55.26,42.89,-749.43,52.58,75.85,-306.19,-44.55,78.93,64.93,-656.12,75.95,-52.99,80.41,-191.10,-108.08,71.51,-367.74,37.86,-90.23,62.27,-198.71,43.65
CashflowInvestingCashflow_sq,,,,98.16,-162.05,4.96,100.00,-183.23,85.14,-87.90,14.75,-263.28,-3.06,-7.12,20.18,51.72,-3.28,-78.82,-364.53,49.10,4.58,-68.96,34.64,53.40,77.18,-32.36,-55.91,-66.76,89.12,-162.93,-61.50,0.72,-169.66,37.86,0.02,-258.32,68.39,43.65
CashflowCapex,,16224000,6680000,830000,1705000,2363000,5788000,-5836000,21499000,-6223000,11157000,-8608000,18889000,-7408000,8409000,6943000,5368000,2615000,21058000,10290000,2479000,9835000,14114000,3759000,3736000,5365000,2054000,2920000,598000,1729000,3355000,1496000,5101000,3336000,5445000,2273000,6129000,3807000
CashflowCapex_yy,,,,-94.88,,,-13.35,-803.13,1160.94,-363.35,92.76,-47.50,-12.14,-19.04,-24.63,180.66,-71.58,135.30,150.42,48.20,-53.82,276.08,-32.97,-63.47,50.71,-45.45,-85.45,-22.31,-83.99,-67.76,63.33,-48.78,753.01,92.90,62.31,51.98,20.15,14.12
CashflowCapex_sy,,,,-59.70,,,929.08,62.85,40.99,-13.79,5.29,-16.50,74.46,160.35,194.92,-24.12,-60.85,-9.63,42.96,230.41,68.44,358.36,-57.82,-87.73,-95.91,-84.82,-85.58,35.88,-83.78,345.40,155.25,131.68,391.72,134.46,95.96,17.17,-3.43,0.01
CashflowCapex_qq,,,,-87.57,105.42,38.59,144.94,-200.83,468.39,-128.95,279.29,-177.15,319.44,-139.22,213.51,-17.43,-22.68,-51.28,705.26,-51.14,-75.91,296.72,43.52,-73.37,-0.62,43.61,-61.72,42.19,-79.52,189.21,93.96,-55.41,241.02,-34.60,63.21,-58.25,169.60,-37.88
CashflowCapex_sq,,,,262.64,32.36,-4.96,144.94,-109.30,-65.86,-25.96,0.10,94.52,92.38,42.66,-34.23,-55.30,-10.46,-19.55,367.15,-10.48,5.99,109.90,-50.95,-100.86,49.96,71.91,-3.30,76.65,-88.65,189.21,1.90,4.56,114.37,63.24,12.89,-58.25,-27.93,-37.88
CashflowFinancingCashflow,,12724000,9720000,-435000,932000,15137000,-12560000,12560000,268000,4056000,3992000,19898000,-661000,3528000,-3944000,6370000,172000,-976000,5944000,2903000,-2092000,3420000,3793000,-3686000,-3667000,5565000,-3952000,-1954000,-3608000,-3639000,-695000,-5217000,-2430000,-3148000,8035000,-6421000,241000,-414000
CashflowFinancingCashflow_yy,,,,-103.42,,,-229.22,2987.36,-71.24,-73.20,131.78,58.42,-346.64,-13.02,-198.80,-67.99,126.02,-127.66,250.71,-54.43,-1316.28,450.51,-36.19,-226.96,-75.29,62.70,-204.20,46.99,1.61,-165.39,82.42,-167.01,32.65,13.49,1256.25,-23.07,109.92,86.85
CashflowFinancingCashflow_sy,,,,-92.92,,,-205.93,1365.86,-42.72,69.52,101.26,-113.22,-79.90,81.22,35.52,51.57,115.76,-83.45,-14.22,-21.96,-74.61,156.03,-63.24,-166.44,-89.54,-29.14,-136.28,45.00,3.24,-75.90,4.79,0.96,-76.08,12.80,18.30,-65.19,12.60,25.36
CashflowFinancingCashflow_qq,,,,-104.48,314.25,1524.14,-182.98,200.00,-97.87,1413.43,-1.58,398.45,-103.32,633.74,-211.79,261.51,-97.30,-667.34,709.11,-51.16,-172.06,263.50,10.88,-197.18,0.51,251.76,-171.02,50.56,-84.65,-0.86,80.90,-650.78,53.43,-29.56,355.23,-179.91,103.75,-271.82
CashflowFinancingCashflow_sq,,,,-101.04,-10.80,1524.14,-100.00,171.44,-97.12,606.07,-10.74,17.28,56.82,274.72,44.44,-87.02,10.98,-22.34,484.92,-62.02,-54.82,192.48,13.10,-158.93,2.64,-52.83,-92.39,-40.95,-41.04,5.28,47.44,-70.60,-29.94,52.90,-47.06,-138.84,14.53,30.29
CashflowShareCapitalCash,,5794000,9626000,41000,0,17095000,-17095000,17095000,1350000,190000,22000,-22000,1260000,,0,0,59000,5314000,-5000,24000,7000,26000,0,-5000,,33000,0,-5000,,33000,0,0,-562000,,14697000,,,
CashflowShareCapitalCash_yy,,,,-99.29,,,-277.59,41595.12,,-98.89,100.13,-100.13,-6.67,-100.00,-100.00,100.00,-95.32,,,,-88.14,-99.51,94.11,-121.59,-100.00,27.00,-33.33,1.92,,-0.30,25.00,105.88,,-100.00,4899100.00,-100.00,100.00,
CashflowShareCapitalCash_sy,,,,-99.64,,,-277.59,41595.12,,17.94,100.13,-100.13,-6.67,-100.00,-100.00,100.00,-95.32,,,,-88.14,-99.51,94.11,-110.80,-100.00,27.00,-16.66,1.92,,-0.30,-37.50,105.88,,-100.00,-100.00,1362525.00,100.00,
CashflowShareCapitalCash_qq,,,,-99.57,-100.00,,-200.00,200.00,-92.10,-85.93,-88.42,-200.00,5827.27,-100.00,,,,8906.94,-100.10,572.59,-70.94,275.71,-101.14,-1633.33,100.00,,-101.20,-1175.00,100.00,,-100.90,200.00,-187433.33,100.00,,-100.00,,
CashflowShareCapitalCash_sq,,,,-99.57,-100.00,,-150.00,200.00,-100.00,-85.93,-93.91,-161.91,2963.64,-100.00,,,,8906.94,-100.10,572.59,-85.47,275.71,-101.14,-866.67,100.00,,-101.20,-637.50,100.00,,-100.44,-100.00,-93666.67,100.00,,-100.00,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110000,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,
CashflowNetCashflow,,7902000,-7719000,-167000,167000,5062000,-5135000,5135000,-5049000,95000,-280000,-7000,-41000,4000,166000,-8000,-214000,78000,4784000,-4400000,-368000,502000,-13000,-394000,814000,-675000,7000,-191000,76000,210000,-369000,34000,3000,28000,209000,-229000,81000,-179000
CashflowNetCashflow_yy,,,,-102.11,,,33.48,3174.85,-3123.35,-98.12,94.55,-100.14,99.19,-95.79,159.29,-14.29,-421.95,1846.45,2782.01,-54896.54,-71.96,544.52,-100.27,91.04,321.20,-234.55,155.97,51.47,-90.66,131.14,-5249.04,117.58,-96.05,-86.60,156.56,-780.25,2600.00,-736.11
CashflowNetCashflow_sy,,,,48.13,,,187.76,1655.23,-874.41,98.32,-4.49,-20.26,-67.67,-49.46,140.38,10.66,-328.54,100.09,236.97,38.97,-118.14,206.80,-83.36,-56.21,93.41,-11.04,-38.12,119.26,-212.64,199.46,-17.72,15.08,-31.09,-123.36,283.08,-28.10,120.10,213.93
CashflowNetCashflow_qq,,,,97.84,200.00,2931.14,-201.44,200.00,-198.33,101.88,-394.74,97.50,-485.71,109.76,4050.00,-104.82,-2575.00,136.38,6044.70,-191.96,91.64,236.36,-102.55,-2977.88,306.41,-182.94,101.06,-2768.87,139.71,176.63,-275.63,109.11,-91.09,839.03,641.29,-209.62,135.38,-321.23
CashflowNetCashflow_sq,,,,175.41,87.19,-157.35,100.00,-15.34,-131.84,-0.61,-278.31,164.07,-139.78,78.37,115.15,-156.47,-183.00,113.72,3084.72,-134.16,-53.31,75.26,119.91,-220.52,87.42,-23.53,-92.94,119.69,-140.59,154.82,-149.46,76.17,-140.00,39.70,444.33,-104.49,213.62,300.00
