,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentLiabilities_yy,,,,,-21.91,-6.47,,,8.38,9.70,40.38,,30.41,39.53,20.46,,8.62,-9.24,-23.96,,-5.52,7.67,56.01,48.62,14.71,13.72,9.28,-1.00,-25.16,-2.40,-21.38,-1.90,25.04,16.11,27.82,-12.68,39.86,46.94,15.86
BalanceCurrentLiabilities_sy,,,,,5.29,-5.62,,,8.38,16.88,3.07,,30.41,14.04,12.38,,-5.98,-9.15,6.16,,-5.94,-0.90,-18.50,-5.30,-7.58,-4.22,4.58,23.59,6.86,0.15,6.54,-1.90,14.51,10.25,1.73,11.26,23.48,21.06,29.63
BalanceCurrentLiabilities_qq,,-21.07,-100.00,,,-5.47,11.74,-100.00,,-4.32,42.99,-100.00,,2.37,23.45,-100.00,,-14.47,3.44,2.99,3.70,-2.54,49.88,-1.89,-19.96,-3.39,44.04,-11.12,-39.49,25.99,16.03,10.90,-22.88,17.00,27.73,-24.24,23.53,22.93,0.71
BalanceCurrentLiabilities_sq,,1.88,3.55,,,-2.36,12.93,-100.00,,2.97,25.28,-100.00,,-0.10,17.96,-10.46,,4.59,15.54,-12.00,-9.04,7.74,9.16,-6.93,-4.22,5.58,26.30,-8.32,-14.44,10.88,13.82,-6.82,-7.29,8.66,15.85,-7.73,5.39,5.12,14.96
BalanceCurrentTradePayablesv,32560000,25201000,,,29010000,19261000,32298000,,27808000,24008000,40940000,,30373000,33843000,43203000,,33700000,23721000,35277000,35869000,47001000,32533000,70961000,56272000,31023000,24518000,62354000,59908000,29987000,34043000,62299000,60088000,37347000,48893000,70939000,51824000,59692000,70905000,66981000
BalanceCurrentTradePayablesv_yy,,,,,-10.90,-23.57,,,-4.14,24.65,26.76,,9.22,40.97,5.53,,10.95,-29.91,-18.35,,39.47,37.15,101.15,56.88,-34.00,-24.64,-12.13,6.46,-3.34,38.85,-0.09,0.30,24.54,43.62,13.87,-13.75,59.83,45.02,-5.58
BalanceCurrentTradePayablesv_sy,,,,,-6.91,-4.72,,,6.06,20.32,4.16,,7.20,7.43,7.06,,-24.36,-3.35,6.12,,14.67,5.59,-6.06,-2.26,-4.48,-5.75,-3.78,16.01,21.40,12.48,16.95,-1.18,2.00,11.58,8.96,15.56,5.42,15.36,-5.58
BalanceCurrentTradePayablesv_qq,,-22.60,-100.00,,,-33.61,67.69,-100.00,,-13.67,70.53,-100.00,,11.42,27.66,-100.00,,-29.61,48.72,1.68,31.04,-30.78,118.12,-20.70,-44.87,-20.97,154.32,-3.92,-49.95,13.53,83.00,-3.55,-37.85,30.92,45.09,-26.94,15.18,18.79,-5.53
BalanceCurrentTradePayablesv_sq,,3.00,13.76,,,-2.90,24.82,-100.00,,-8.74,29.50,-100.00,,-2.06,22.12,-13.71,,20.12,40.85,-5.72,-16.36,7.17,18.40,-13.18,-8.21,15.40,22.76,-2.48,-9.10,8.58,20.31,-10.46,-2.56,16.48,19.28,-2.64,-5.98,17.58,2.65
BalanceCurrentBorrowings,38326000,30909000,,,26041000,32809000,25648000,,32252000,33100000,40717000,,47731000,45853000,55132000,,50719000,47544000,39022000,40607000,32188000,44232000,45797000,57874000,60760000,63843000,65740000,53981000,38643000,52077000,37302000,49773000,46212000,48997000,54985000,41280000,29902000,43107000,50822000
BalanceCurrentBorrowings_yy,,,,,-32.05,6.15,,,23.85,0.89,58.75,,47.99,38.53,35.40,,6.26,3.69,-29.22,,-36.54,-6.97,17.36,42.52,88.76,44.34,43.55,-6.73,-36.40,-18.43,-43.26,-7.80,19.59,-5.92,47.40,-17.06,-35.29,-12.02,-7.57
BalanceCurrentBorrowings_sy,,,,,-14.98,-10.62,,,9.60,0.53,0.74,,47.99,38.53,35.40,,-13.25,-3.65,-10.39,,-25.24,-6.97,-7.43,-13.18,3.09,7.39,7.00,6.20,-15.69,-11.98,-2.65,5.34,19.59,-1.18,2.42,5.90,66.97,24.57,71.23
BalanceCurrentBorrowings_qq,,-19.35,-100.00,,,25.99,-21.83,-100.00,,2.63,23.01,-100.00,,-3.93,20.24,-100.00,,-6.26,-17.92,4.06,-20.73,37.42,3.54,26.37,4.99,5.08,2.97,-17.89,-28.41,34.76,-28.37,33.43,-7.15,6.03,12.22,-24.93,-27.56,44.16,17.90
BalanceCurrentBorrowings_sq,,4.88,-11.26,,,-2.00,2.46,-100.00,,2.63,10.88,-100.00,,-2.13,7.80,-12.62,,1.46,6.18,-16.20,-2.60,-3.69,1.84,-6.06,5.16,-5.98,2.17,-8.98,-12.41,12.53,6.06,10.18,-20.24,6.03,5.52,13.40,23.55,3.64,17.21
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,854000,516000,,,974000,890000,1232000,,662000,990000,1418000,,1084000,1366000,1735000,,1598000,2303000,1797000,1897000,2083000,4053000,1960000,2333000,1449000,1712000,1644000,1422000,1142000,1788000,2400000,3259000,3685000,4185000,4455000,5673000,32425000,35980000,33251000
BalanceCurrentOtherLiabilities_yy,,,,,14.05,72.48,,,-32.03,11.24,15.10,,63.75,37.98,22.36,,47.42,68.59,3.57,,30.36,75.99,9.05,22.96,-30.43,-57.76,-16.12,-39.04,-21.20,4.47,46.00,129.20,222.65,134.02,85.62,74.07,780.00,759.68,646.41
BalanceCurrentOtherLiabilities_sy,,,,,-18.62,-13.63,,,-0.89,8.38,41.46,,25.26,26.96,-4.00,,22.52,16.54,26.88,,29.82,23.20,-2.16,0.58,-30.03,-20.76,,1.50,-8.04,7.11,27.50,2.63,38.88,6.15,-1.23,38.36,37.09,53.93,31.66
BalanceCurrentOtherLiabilities_qq,,-39.58,-100.00,,,-8.62,38.43,-100.00,,49.55,43.23,-100.00,,26.01,27.01,-100.00,,44.12,-21.97,5.56,9.81,94.57,-51.65,19.03,-37.87,18.13,-3.98,-13.50,-19.68,56.60,34.19,35.80,13.06,13.59,6.44,27.35,471.57,10.96,-7.58
BalanceCurrentOtherLiabilities_sq,,2.56,3.50,,,20.45,6.38,-100.00,,24.99,24.04,-100.00,,13.06,17.50,-3.20,,4.06,34.92,-6.84,11.66,-3.30,1.78,3.47,-3.07,5.45,3.32,4.17,-21.97,31.55,11.00,-2.30,0.93,13.59,23.70,21.46,-5.63,13.53,16.21
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,115333000,112091000,0,0,103070000,102491000,121946000,0,127553000,127007000,348666000,0,348229000,350407000,362394000,0,344122000,333174000,336797000,337014000,324724000,324644000,342200000,343543000,320716000,313641000,339443000,351754000,321024000,344471000,353378000,355465000,341581000,364173000,379615000,374303000,365181000,406769000,416922000
BalanceTotalEquityAndLiabilities_yy,,,,,-10.63,-8.56,,,23.75,23.92,185.92,,173.01,175.90,3.94,,-1.18,-4.92,-7.06,,-5.64,-2.56,1.60,1.94,-1.23,-3.39,-0.81,2.39,0.10,9.83,4.11,1.05,6.40,5.72,7.42,5.30,6.91,11.70,9.83
BalanceTotalEquityAndLiabilities_sy,,,,,-4.43,-6.13,,,4.86,13.76,14.23,,4.08,5.23,3.82,,-1.44,-1.72,1.59,,-3.62,-2.02,-5.12,-1.50,-0.60,0.03,-0.81,3.99,1.32,1.33,4.11,2.45,6.36,8.77,1.92,3.85,2.38,3.15,2.70
BalanceTotalEquityAndLiabilities_qq,,-2.81,-100.00,,,-0.56,18.98,-100.00,,-0.43,174.53,-100.00,,0.63,3.42,-100.00,,-3.18,1.09,0.06,-3.65,-0.02,5.41,0.39,-6.64,-2.21,8.23,3.63,-8.74,7.30,2.59,0.59,-3.91,6.61,4.24,-1.40,-2.44,11.39,2.50
BalanceTotalEquityAndLiabilities_sq,,1.82,0.28,,,0.75,6.96,-100.00,,0.14,3.98,-100.00,,0.39,3.14,-1.26,,1.26,3.91,-0.28,-4.10,1.50,2.23,-0.38,-1.66,2.40,4.43,0.13,-4.01,5.63,2.59,-0.51,-4.37,1.45,3.47,0.07,-2.76,4.83,1.36
CashflowOperatingCashflow,4478000,655000,2147000,17395000,-524000,-6375000,-1504000,-8651000,4868000,-4379000,11995000,3578000,16118000,2228000,2674000,7716000,17147000,1292000,15498000,16267000,24546000,-23243000,-6518000,1231000,14500000,-1090000,13887000,3555000,14979000,-4374000,18676000,5994000,13887000,-3668000,1302000,21318000,34280000,-18248000,-4397000
CashflowOperatingCashflow_yy,,,,,-111.70,-1073.28,-170.05,-149.73,1029.01,31.31,897.54,141.36,231.10,150.88,-77.71,115.65,6.38,-42.01,479.59,110.83,43.15,-1899.00,-142.06,-92.43,-40.93,95.31,313.06,188.77,3.31,-301.13,34.49,68.60,-7.29,16.13,-93.03,255.67,146.85,-397.49,-437.72
CashflowOperatingCashflow_sy,,,,,-27.76,6.97,-51.54,-22.09,35.18,-102.20,-14.66,10.64,217.07,18.87,31.21,13.67,-9.45,-21.49,-17.05,13.83,20.32,-14.95,-30.88,11.15,-44.04,-64.36,72.49,-4.55,68.52,-68.06,-35.55,-37.19,-14.60,6.39,19.11,-19.20,-46.54,3.79,48.98
CashflowOperatingCashflow_qq,,-85.37,227.79,710.20,-103.01,-1116.60,76.41,-475.20,156.27,-189.95,373.92,-70.17,350.48,-86.18,20.02,188.56,122.23,-92.47,1099.55,4.96,50.89,-194.69,71.96,118.89,1077.80,-107.52,1373.65,-74.40,321.36,-129.20,527.02,-67.91,131.69,-126.41,135.50,1537.18,60.81,-153.23,75.90
CashflowOperatingCashflow_sq,,-104.26,212.54,-67.64,25.73,-115.03,347.59,25.10,-51.05,-133.69,156.83,60.44,65.04,-109.17,130.80,82.62,-9.80,-87.44,169.41,78.67,0.19,-90.26,96.02,119.35,-57.68,-112.00,235.63,5.18,5.24,-106.74,162.58,-49.93,71.22,-180.25,134.72,-84.24,73.60,-153.82,239.89
CashflowAmortization,219000,220000,180000,272000,221000,239000,243000,245000,247000,261000,495000,548000,496000,447000,509000,506000,632000,480000,562000,502000,561000,496000,543000,516000,548000,510000,570000,541000,570000,637000,1514000,1081000,1581000,1143000,966000,840000,932000,815000,928000
CashflowAmortization_yy,,,,,0.91,8.64,35.00,-9.93,11.76,9.21,103.70,123.67,100.81,71.26,2.83,-7.66,27.42,7.38,10.49,-0.79,-11.20,3.35,-3.45,2.73,-2.41,2.76,5.01,4.96,4.02,24.91,165.50,99.74,177.51,79.46,-36.16,-22.29,-41.05,-28.69,-3.94
CashflowAmortization_sy,,,,,0.91,8.64,8.64,4.41,0.69,9.21,-3.35,5.58,7.16,7.56,3.18,-7.82,2.11,0.63,4.26,3.00,-6.40,1.04,-0.98,0.52,1.98,1.08,0.43,5.66,8.12,7.62,5.51,1.74,-0.51,1.24,-1.17,-2.77,0.66,6.19,4.60
CashflowAmortization_qq,,0.46,-18.18,51.11,-18.75,8.14,1.67,0.82,0.82,5.67,89.66,10.71,-9.49,-9.88,13.87,-0.59,24.90,-24.05,17.17,-10.74,11.79,-11.60,9.45,-5.03,6.21,-6.92,11.85,-5.07,5.25,11.78,137.74,-28.58,46.23,-27.72,-15.44,-13.06,10.93,-12.56,13.92
CashflowAmortization_sq,,-2.45,,2.79,1.31,-2.08,,0.82,0.21,3.28,0.68,7.61,-1.12,-2.68,2.44,0.90,3.86,-5.12,2.10,-0.64,-1.04,-1.15,2.22,-0.38,1.04,-0.46,4.10,3.04,4.70,-2.26,1.32,1.12,-0.08,-4.48,1.89,0.42,1.48,2.38,2.24
CashflowInvestingCashflow,-2390000,-2060000,-1626000,-2264000,9704000,-317000,1043000,-240000,15000,-161000,-134380000,-1368000,39000,-726000,-349000,-68000,-394000,-244000,-276000,-189000,-467000,-1084000,12810000,-481000,-180000,-162000,-451000,-218000,-986000,-599000,-1144000,-640000,-820000,-1436000,-1393000,-1085000,-338000,-1387000,-2120000
CashflowInvestingCashflow_yy,,,,,506.03,84.61,164.15,89.40,-99.85,49.21,-12983.99,-470.00,160.00,-350.93,99.74,95.03,-1110.26,66.39,20.97,-177.65,-18.58,-344.14,4744.63,-154.87,61.43,85.05,-103.52,54.70,-447.06,-269.94,-153.52,-193.49,16.79,-139.60,-21.80,-69.55,58.78,3.38,-52.19
CashflowInvestingCashflow_sy,,,,,82.14,53.36,15.92,13.64,-96.35,20.27,-90.24,-30.48,11.40,-17.88,52.26,-9.37,41.81,25.64,20.97,-101.32,-3.46,16.70,-18.97,-3.20,8.64,-8.09,-54.14,31.19,7.75,46.11,47.10,-40.81,16.79,-16.18,27.84,-49.03,38.88,-80.65,-76.95
CashflowInvestingCashflow_qq,,13.81,21.07,-39.24,528.62,-103.27,429.02,-123.01,106.25,-1173.33,-83365.84,98.98,102.85,-1961.54,51.93,80.52,-479.41,38.07,-13.03,31.54,-147.46,-131.96,1282.05,-103.76,62.55,10.10,-178.52,51.68,-352.20,39.21,-90.87,44.07,-28.21,-75.05,2.97,22.14,68.83,-310.35,-52.83
CashflowInvestingCashflow_sq,,-11.32,-20.44,18.39,67.54,-60.83,18.44,20.91,-11.22,41.69,-136.88,54.20,18.12,1.42,-3.26,11.59,34.06,-86.94,-7.94,7.91,-0.44,6.66,-24.98,-88.90,40.80,1.30,-56.26,39.52,-20.77,-9.90,-87.71,48.22,-18.25,10.78,-8.68,-46.50,36.34,-95.44,21.04
CashflowCapex,3266000,1088000,1647000,2290000,-161000,381000,39000,264000,83000,216000,134648000,-2015000,7000,809000,403000,147000,397000,304000,281000,186000,545000,1146000,1044000,468000,183000,162000,452000,308000,1008000,637000,1133000,640000,835000,1483000,1394000,1115000,389000,1404000,2190000
CashflowCapex_yy,,,,,-104.93,-64.98,-97.63,-88.47,151.55,-43.31,345151.27,-863.26,-91.57,274.54,-99.70,107.30,5571.43,-62.42,-30.25,26.33,37.20,277.07,271.54,152.02,-66.44,-85.87,-56.75,-34.10,451.31,293.33,150.83,107.43,-17.18,132.72,23.02,74.25,-53.42,-5.30,57.15
CashflowCapex_sy,,,,,-71.00,-59.17,-68.25,,18.70,-27.65,187.04,-22.68,36.56,10.55,-49.03,6.48,-67.61,-40.55,-30.25,25.48,37.20,-23.53,33.07,45.57,-45.72,14.06,-4.35,-31.19,-4.61,-30.24,-1.52,47.21,9.20,54.83,-8.65,65.50,-15.90,16.42,76.89
CashflowCapex_qq,,-66.69,51.38,39.04,-107.03,336.65,-89.76,576.92,-68.56,160.24,62237.04,-101.50,100.35,11457.14,-50.19,-63.52,170.07,-23.43,-7.53,-33.94,193.32,110.45,-8.89,-55.19,-60.94,-11.38,178.83,-31.72,226.78,-36.77,77.81,-43.54,30.48,77.66,-6.01,-20.02,-65.12,261.19,55.98
CashflowCapex_sq,,-66.69,88.18,-77.26,21.23,73.79,-38.24,7.31,9.82,20.78,104.40,-49.46,100.17,-14.51,13.16,-24.34,-36.08,70.39,11.74,-29.17,10.25,-15.34,20.00,15.26,-58.20,100.00,-11.72,-17.64,45.40,-44.78,66.36,-35.44,37.62,-15.56,13.61,32.86,-26.42,5.60,4.34
CashflowFinancingCashflow,-2776000,-1055000,496000,-9333000,-10442000,3470000,6911000,-1499000,-1579000,-1507000,132745000,-10366000,-9488000,-9414000,-8089000,-4701000,-2744000,-8169000,-7485000,-11516000,-8821000,-4742000,-5411000,-14096000,-17907000,-4114000,-3650000,1185000,-12717000,-1930000,-5465000,-11295000,-8861000,1620000,-1429000,3501000,-30967000,-6456000,7240000
CashflowFinancingCashflow_yy,,,,,-276.15,428.91,1293.35,83.94,84.88,-143.43,1820.78,-591.53,-500.89,-524.68,-106.09,54.65,71.08,13.22,7.47,-144.96,-221.48,41.96,27.71,-22.41,-103.00,13.23,32.55,108.40,28.98,53.10,-49.75,-1053.46,30.32,183.95,73.85,130.99,-249.48,-498.52,606.54
CashflowFinancingCashflow_sy,,,,,-148.07,5.21,87.50,-2.80,84.88,-80.56,75.40,8.17,-91.32,-83.86,-68.68,-42.76,-24.14,3.28,33.35,-30.56,-79.46,-101.48,-10.06,-51.37,72.33,88.53,-92.27,11.66,-41.22,23.65,66.09,-21.22,30.32,6.02,73.85,26.09,43.56,20.44,40.31
CashflowFinancingCashflow_qq,,62.00,147.01,-1981.65,-11.88,133.23,99.16,-121.69,-5.34,4.56,8908.56,-107.81,8.47,0.78,14.07,41.88,41.63,-197.70,8.38,-53.85,23.40,46.25,-14.11,-160.53,-27.03,77.02,11.30,132.46,-1173.51,84.82,-183.20,-106.67,21.55,118.28,-188.23,344.92,-984.61,79.15,212.14
CashflowFinancingCashflow_sq,,114.76,-89.31,32.12,-90.43,133.23,-72.43,-83.83,76.41,85.13,-68.64,-159.46,-0.26,61.02,-16.66,-81.58,43.64,92.04,39.55,-89.85,-11.39,68.08,13.65,-57.25,67.26,64.68,-102.33,17.27,28.53,149.89,-83.86,-106.67,44.35,118.28,-54.64,-100.00,17.86,181.80,-70.21
CashflowShareCapitalCash,0,,,,379000,,,,9613000,,,,85559000,,,,,,,,,,1245000,0,371000,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,2436.41,,,,790.03,,,,-100.00,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,1168.21,,,,345.01,,,,319.82,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,-100.00,,,,-100.00,,,,1135.21,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,,,,
CashflowDividend,1200000,,1000000,4300000,652000,0,,,,14000,-14000,0,0,,6355000,0,0,,,5071000,0,,,8479000,12718000,,,8497000,12746000,,,6373000,9559000,,,10621000,14870000,,
CashflowDividend_yy,,,,,-45.67,,-100.00,-100.00,-100.00,,,,,-100.00,45492.86,,,,-100.00,,,,,67.20,,,,0.22,0.22,,,-25.00,-25.00,,,66.67,55.56,,
CashflowDividend_sy,,,,,-218.54,,-20.25,5.90,118.65,,,,,-100.00,-93.83,,,,-100.00,,,,,-4.49,,,,-20.72,-100.00,,,1.32,21.29,,,22.21,-100.00,,
CashflowDividend_qq,,-100.00,,330.00,-84.84,-100.00,,,,,-200.00,100.00,,,,-100.00,,,,,-100.00,,,,50.00,-100.00,,,50.00,-100.00,,,50.00,-100.00,,,40.00,-100.00,
CashflowDividend_sq,,-100.00,,330.00,-101.70,100.00,,,,,-200.00,,,,,-100.00,,,,,-100.00,,,,-100.00,-100.00,,,-100.00,100.00,,,-100.00,-100.00,,,-100.00,-100.00,
CashflowNetCashflow,-688000,-2460000,1017000,5798000,-1262000,-3222000,6450000,-10390000,3304000,-6047000,10360000,-8156000,6669000,-7912000,-5764000,2947000,14009000,-7121000,7738000,4563000,15258000,-29068000,881000,,-45121000,-5367000,9786000,4522000,1277000,-6903000,12067000,-5941000,4206000,-3484000,-1521000,23734000,2975000,-26092000,722000
CashflowNetCashflow_yy,,,,,-83.43,-30.98,534.22,-279.20,361.81,-87.68,60.62,21.50,101.85,-30.84,-155.64,136.13,110.06,10.00,234.24,54.84,8.91,-308.21,-88.61,-100.00,-395.72,81.54,1010.27,,102.83,-28.62,23.31,-231.39,229.44,49.53,-112.60,499.50,-29.26,-648.91,147.50
CashflowNetCashflow_sy,,,,,41.38,61.95,48.91,-45.25,65.80,-107.33,-131.75,33.66,101.85,-50.65,93.08,-10.28,10.67,-14.90,63.28,48.32,-78.46,77.69,-57.58,28.39,-66.86,5.68,40.07,,67.67,-28.62,61.55,-119.85,85.92,36.33,67.70,6.35,-29.26,-61.84,49.05
CashflowNetCashflow_qq,,-257.56,141.34,470.11,-121.77,-155.31,300.19,-261.09,131.80,-283.02,271.32,-178.73,181.77,-218.64,27.15,151.13,375.36,-150.83,208.66,-41.03,234.37,-290.52,103.03,-100.00,,88.11,282.34,-53.79,-71.77,-640.70,274.81,-149.23,170.79,-182.84,56.36,1660.90,-87.46,-977.01,102.77
CashflowNetCashflow_sq,,-155.04,105.93,-80.60,12.59,-109.86,92.50,11.81,38.46,6.10,63.32,68.97,77.12,-161.06,136.39,-42.64,66.22,-88.65,206.04,-21.92,29.96,-131.06,100.61,15.48,,88.11,112.50,85.54,-1.59,-56.12,133.26,-136.36,154.87,-116.14,138.64,-143.70,113.12,-188.38,139.46
