,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,2210000,2614000,2704000,,520000,406000,462000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.47,-84.47,-82.91
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.87,-13.35,-8.52
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,18.28,3.44,-100.00,,-21.92,13.79
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59,9.15,-13.08,,-8.49,13.79
BalanceCurrentOtherLiabilities,428000,3477000,3031000,2843000,2074000,2074000,3031000,5142000,3499000,7725000,16895000,17950000,18876000,2423000,2365000,3568000,3699000,1543000,2541000,2829000,3107000,1149000,564000,54525000,51919000,2216000,1722000,3290000,27046000,2483000,2214000,2610000
BalanceCurrentOtherLiabilities_yy,,,,,384.63,-40.36,0.02,80.86,68.70,272.56,457.33,249.10,439.45,-68.64,-86.00,-80.12,-80.40,-36.32,7.44,-20.71,-16.00,-25.53,-77.80,1827.36,1571.03,92.86,205.32,-93.97,-47.91,12.05,28.57,-20.67
BalanceCurrentOtherLiabilities_sy,,,,,170.14,41.95,152.86,80.86,35.55,44.55,185.88,14.83,125.06,16.54,-35.17,4.35,-31.36,34.45,11.25,-3.88,-16.00,8.02,-0.70,18.68,24.94,8.05,73.11,23.34,18.91,21.34,28.57,14.99
BalanceCurrentOtherLiabilities_qq,,712.37,-12.83,-6.20,-27.04,-0.03,46.19,69.62,-31.95,120.78,118.69,6.25,5.16,-87.16,-2.39,50.87,3.67,-58.29,64.68,11.33,9.83,-63.02,-50.91,9567.55,-4.78,-95.73,-22.29,91.06,722.07,-90.82,-10.83,17.89
BalanceCurrentOtherLiabilities_sq,,333.62,-56.14,-6.20,-100.00,19.98,-22.07,55.93,-28.26,9.69,20.71,-5.54,-1.15,-1.94,-12.46,50.87,-5.93,4.09,2.27,3.49,-9.54,8.00,-23.47,20.65,-12.17,40.07,-9.51,13.36,-2.86,4.86,-3.73,5.51
BalanceReckoning,348000,872000,872000,410000,369000,280000,280000,280000,283000,536000,536000,536000,536000,86000,86000,96000,96000,172000,172000,0,172000,343000,573000,573000,887000,812000,812000,812000,812000,777000,778000,750000
BalanceReckoning_yy,,,,,5.90,-67.93,-67.92,-31.70,-23.28,91.80,91.48,91.56,89.55,-83.97,-83.95,-82.09,-82.09,100.00,100.00,-100.00,79.17,99.42,233.14,,415.70,136.73,41.71,41.71,-8.46,-4.31,-4.19,-7.64
BalanceReckoning_sy,,,,,5.90,-45.78,436.98,-31.70,-23.28,91.80,91.48,471.29,-5.22,-41.78,-83.95,-82.09,-60.24,34.41,-37.26,-60.63,28.72,98.42,175.86,,163.81,-23.54,-24.07,60.40,10.42,,-0.30,12.09
BalanceReckoning_qq,,150.59,0.05,-53.05,-10.04,-24.12,0.10,-0.05,1.06,89.69,-0.07,,,-83.95,,11.63,,79.17,,-100.00,,99.42,67.06,,54.80,-8.46,,,,-4.31,0.13,-3.60
BalanceReckoning_sq,,150.59,-93.93,-76.52,-10.04,-24.12,-14.76,-0.05,-49.47,-2.08,9.30,,,-59.62,,11.63,,79.17,,-33.56,,99.42,,,,,,,,21.54,-8.60,-3.60
BalanceTotalEquityAndLiabilities,72606000,73467000,76958000,109977000,104941000,102264000,107151000,103971000,87968000,94129000,95327000,95275000,97763000,97027000,100570000,111749000,123768000,112326000,130324000,149513000,157224000,171841000,213954000,189768000,183497000,156183000,151272000,139509000,135128000,121027000,121714000,121885000
BalanceTotalEquityAndLiabilities_yy,,,,,44.53,39.20,39.23,-5.46,-16.17,-7.96,-11.04,-8.36,11.13,3.08,5.50,17.29,26.60,15.77,29.59,33.79,27.03,52.98,64.17,26.92,16.71,-9.11,-29.30,-26.48,-26.36,-22.51,-19.54,-12.63
BalanceTotalEquityAndLiabilities_sy,,,,,44.53,33.38,39.23,9.42,12.82,21.99,20.33,11.16,21.63,9.88,6.33,8.93,6.02,6.01,2.66,6.22,4.13,0.73,4.85,22.63,18.82,9.12,6.00,-1.74,5.64,-5.35,0.62,6.11
BalanceTotalEquityAndLiabilities_qq,,1.19,4.75,42.90,-4.58,-2.55,4.78,-2.97,-15.39,7.00,1.27,-0.05,2.61,-0.75,3.65,11.12,10.76,-9.24,16.02,14.72,5.16,9.30,24.51,-11.30,-3.30,-14.89,-3.14,-7.78,-3.14,-10.44,0.57,0.14
BalanceTotalEquityAndLiabilities_sq,,12.35,-5.43,12.35,-14.86,14.47,-1.50,0.64,-2.63,9.17,-1.03,3.62,-0.44,1.12,2.02,5.88,6.51,1.61,-0.53,4.42,3.06,0.34,,5.82,-1.02,-1.27,-0.83,2.47,-0.51,-1.34,1.63,2.70
CashflowOperatingCashflow,,-1249000,,,,-16405000,,,-6714000,-1690000,-1703000,659000,806000,-6818000,-1294000,274000,-1276000,1029000,1180000,2720000,-10324000,3473000,9285000,-18723000,2260000,22948000,3132000,1417000,3060000,-3252000,-3599000,2146000
CashflowOperatingCashflow_yy,,,,,,-1213.12,,,,89.70,,,112.01,-303.50,24.00,-58.42,-258.28,115.09,191.19,892.70,-709.09,237.51,686.86,-788.35,121.89,560.75,-66.27,107.57,35.40,-114.17,-214.91,51.45
CashflowOperatingCashflow_sy,,,,,,-35.00,,,,-44.35,,,96.55,49.54,39.88,-33.67,-51.12,44.82,-14.46,56.66,-47.92,-60.17,-49.29,-24.02,14.84,-30.22,5.90,-46.34,-1.73,-50.69,25.31,32.58
CashflowOperatingCashflow_qq,,,100.00,,,,100.00,,,74.83,-0.77,138.70,22.35,-945.76,81.02,121.17,-565.69,180.64,14.67,130.51,-479.56,133.64,167.35,-301.65,112.07,915.40,-86.35,-54.76,115.95,-206.27,-10.67,159.63
CashflowOperatingCashflow_sq,,,81.58,,,,31.42,,,29.03,56.08,74.80,-15.28,13.84,-13.76,-45.50,-54.81,100.21,-8.01,52.18,-3.73,27.33,-27.96,24.74,6.99,74.32,-86.35,1.98,2.06,-16.80,11.10,-7.91
CashflowAmortization,,2402000,,,,2716000,,,1890000,348000,398000,399000,467000,491000,455000,433000,691000,311000,680000,2306000,-900000,900000,1434000,1430000,2116000,,1539000,12681000,-9370000,,1499000,1466000
CashflowAmortization_yy,,,,,,13.10,,,,-87.18,,,-75.27,41.13,14.33,8.49,47.82,-36.71,49.45,432.56,-230.25,189.39,110.88,-37.99,335.11,-100.00,7.32,786.78,-542.82,,-2.60,-88.44
CashflowAmortization_sy,,,,,,13.10,,,,-3.36,,,-17.97,13.17,10.82,16.10,9.74,4.37,7.60,37.72,9.98,6.72,7.60,4.60,13.54,10.26,7.32,10.69,0.35,,-0.51,12.99
CashflowAmortization_qq,,,-100.00,,,,-100.00,,,-81.58,14.29,0.29,17.12,5.12,-7.41,-4.84,59.58,-54.99,118.65,239.12,-139.03,200.00,59.33,-0.28,47.97,-100.00,,723.98,-173.89,100.00,,-2.20
CashflowAmortization_sq,,,-100.00,,,,-68.94,,,-2.60,-5.50,2.34,2.51,2.98,-4.18,7.41,5.74,5.31,0.43,20.24,0.62,2.18,-2.93,3.66,2.88,-1.34,,5.75,-4.41,5.17,,9.11
CashflowInvestingCashflow,,3101000,,,,-6168000,,,14773000,780000,-404000,-830000,-376000,363000,-294000,-2077000,1025000,-522000,-1184000,-895000,-27833000,-11842000,-386000,-135000,-175000,-4073000,-67000,-16000,64000,5357000,-422000,-1020000
CashflowInvestingCashflow_yy,,,,,,-298.90,,,,112.64,,,-102.54,-53.42,27.31,-150.20,372.95,-243.77,-302.72,56.91,-2815.41,-2168.58,67.40,84.92,99.37,65.61,82.64,88.15,136.57,231.52,-529.85,-6275.00
CashflowInvestingCashflow_sy,,,,,,9.48,,,,31.49,,,50.74,20.73,0.91,-134.07,-43.69,-127.02,-4.84,-68.21,-14.81,-43.08,-12.93,-27.15,15.99,25.40,4.68,42.87,-16.37,34.14,10.76,0.01
CashflowInvestingCashflow_qq,,,-100.00,,,,100.00,,,-94.72,-151.88,-105.26,54.76,196.69,-180.97,-606.46,149.35,-150.93,-126.82,24.41,-3009.83,57.45,96.74,65.03,-29.63,-2227.43,98.36,76.12,500.00,8270.31,-107.88,-141.71
CashflowInvestingCashflow_sq,,,71.88,,,,26.06,,,-20.63,6.48,-57.78,-58.90,-52.08,-18.93,-13.39,-23.47,-60.95,53.64,-13.56,-53.93,-27.67,38.11,-44.49,-6.90,-13.05,-11.47,-2.33,42.05,4.08,-24.16,-76.06
CashflowCapex,,23058000,,,,5122000,,,2394000,1309000,404000,834000,401000,-352000,471000,2050000,542000,-427000,874000,895000,20473000,19645000,386000,381000,175000,4073000,67000,16000,-64000,465000,422000,1020000
CashflowCapex_yy,,,,,,-77.79,,,,-74.45,,,-83.23,-126.90,16.46,145.75,35.01,-21.28,85.56,-56.34,3677.31,4700.70,-55.84,-57.43,-99.15,-79.27,-82.64,-95.80,-136.57,-88.58,529.85,6275.00
CashflowCapex_sy,,,,,,-46.42,,,,-74.45,,,-44.64,3.89,17.48,-2.36,35.01,0.43,36.99,-28.94,-2.12,81.82,-7.85,32.51,-30.33,-49.45,-9.64,-63.54,54.51,-12.62,4.30,1.20
CashflowCapex_qq,,,-100.00,,,,-100.00,,,-45.31,-69.10,106.26,-51.87,-187.70,233.78,335.24,-73.56,-178.78,304.68,2.40,2187.49,-4.04,-98.04,-1.30,-54.07,2227.43,-98.36,-76.12,-500.00,826.56,-9.25,141.71
CashflowCapex_sq,,,-100.00,,,,-62.46,,,-23.72,-35.06,35.48,-37.63,65.79,-39.68,28.19,-0.84,30.16,-50.09,2.40,-41.49,88.63,-49.23,46.48,-31.50,85.37,-30.62,-15.19,16.87,23.89,-35.44,13.13
CashflowFinancingCashflow,,-1844000,,,,32617000,,,-18196000,2802000,272000,172000,-564000,7231000,2193000,9953000,9963000,-13985000,8836000,15143000,13156000,1808000,-8047000,18378000,-2327000,-18386000,-3131000,-2000000,-3084000,168000,4334000,-1208000
CashflowFinancingCashflow_yy,,,,,,1868.97,,,,-91.41,,,96.90,158.04,705.72,5673.13,1867.84,-293.40,302.92,52.15,32.05,112.93,-191.07,21.36,-117.69,-1116.92,61.09,-110.88,-32.53,100.91,238.42,39.60
CashflowFinancingCashflow_sy,,,,,,-14.74,,,,-63.16,,,-14.44,-66.30,131.49,-0.17,-11.82,-22.04,-23.72,7.51,-16.67,29.41,8.22,21.36,-69.72,21.06,40.37,-41.52,-32.53,30.20,-47.52,-6.88
CashflowFinancingCashflow_qq,,,100.00,,,,-100.00,,,115.40,-90.29,-36.66,-426.89,1383.07,-69.67,353.85,0.10,-240.37,163.18,71.38,-13.12,-86.26,-545.08,328.38,-112.66,-690.12,82.97,36.12,-54.20,105.45,2479.76,-127.87
CashflowFinancingCashflow_sq,,,-100.00,,,,-100.00,,,75.07,48.26,12.88,-46.80,1.52,31.76,-28.76,0.10,-70.43,24.92,71.38,-22.55,20.84,-61.97,146.41,-9.78,0.58,116.44,36.12,-68.09,54.10,50.92,-20.04
CashflowShareCapitalCash,,,,,,35560000,,,,,,,,3966000,,,,,,,,,,,,,353000,922000,2140000,,5135000,1000
CashflowShareCapitalCash_yy,,,,,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,1354.67,-99.89
CashflowShareCapitalCash_sy,,,,,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,1354.67,0.05
CashflowShareCapitalCash_qq,,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,161.19,132.10,-100.00,,-99.98
CashflowShareCapitalCash_sq,,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,-100.00,116.05,-82.48,,-99.98
CashflowDividend,,822000,,,,428000,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,-47.88,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,-47.88,,,,-59.41,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,-100.00,,,,-97.44,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,,7000,,,,10043000,,,-10138000,1893000,-1835000,1000,-133000,776000,605000,8150000,9712000,-13478000,8832000,16968000,-25001000,-6561000,852000,-480000,-242000,489000,-66000,-599000,40000,2272000,313000,-82000
CashflowNetCashflow_yy,,,,,,134880.91,,,,-81.15,,,98.69,-59.02,132.97,611302.83,7406.60,-1837.46,1359.83,108.20,-357.42,51.32,-90.35,-102.83,99.03,107.45,-107.75,-24.79,116.53,364.62,574.24,86.31
CashflowNetCashflow_sy,,,,,,72.04,,,,-41.21,,,98.69,103.19,75.88,-5.34,-48.30,-66.64,-26.11,127.55,41.55,51.32,-90.35,-49.65,-88.09,90.16,21.19,-4.02,30.85,48.34,59.56,-18.81
CashflowNetCashflow_qq,,,-100.00,,,,-100.00,,,118.67,-196.95,100.07,-10071.57,683.60,-22.01,1247.11,19.17,-238.78,165.53,92.12,-247.34,73.76,112.99,-156.34,49.58,302.07,-113.50,-807.58,106.68,5580.00,-86.22,-126.20
CashflowNetCashflow_sq,,,-25.87,,,,-100.00,,,149.95,-175.83,94.64,-125.86,129.90,-15.48,25.71,-16.00,85.05,50.93,92.12,-61.47,73.76,-81.13,55.89,52.30,105.02,-97.28,-14.13,67.52,94.19,-86.03,-96.16
