,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCash_sq,,-6.49,-65.92,37.28,-9.63,-13.40,-54.29,-12.37,-21.77,15.84,-88.94,0.44,-13.93,2.08,-100.00,12.03,-18.04,-15.32,-100.00,-47.88,-32.57,9.19,-22.23,8.51,-31.10,53.76,33.68,21.00,-15.06,15.64,2.82,-25.11,9.78,2.57,34.25,-2.72,-7.24,52.57,-19.05,5.42,-8.54,33.45,-11.05,4.56,-11.85,61.80
BalanceOtherCurrentAssets,819000,1032000,1155000,,511000,2474000,,,1780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,-37.61,139.73,-100.00,,248.34,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,11.61,43.86,-20.33,,-8.38,-15.94,,,36.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,26.01,11.92,-100.00,,384.15,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,-11.00,-73.04,-76.29,,-15.83,-100.00,,,-24.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,255179000,298543000,356842000,310471000,314281000,449824000,463645000,432002000,439845000,454434000,608681000,539328000,547054000,655444000,675755000,602528000,665976000,771234000,827531000,737143000,725620000,806996000,815553000,693810000,718246000,819023000,808567000,731275000,737847000,803890000,825580000,731513000,735137000,790101000,820163000,755064000,786157000,893718000,861310000,803063000,866142000,960929000,916878000,822176000,861863000,917962000
BalanceTotalAssets_yy,,,,,23.16,50.67,29.93,39.14,39.95,1.02,31.28,24.84,24.37,44.23,11.02,11.72,21.74,17.67,22.46,22.34,8.96,4.64,-1.45,-5.88,-1.02,1.49,-0.86,5.40,2.73,-1.85,2.10,0.03,-0.37,-1.72,-0.66,3.22,6.94,13.11,5.02,6.36,10.17,7.52,6.45,2.38,-0.49,-4.47
BalanceTotalAssets_sy,,,,,23.16,37.28,29.93,12.78,16.44,5.40,7.68,-4.43,-6.13,-1.06,5.29,4.86,13.76,14.23,6.70,4.08,5.23,3.82,-1.45,-1.44,-1.72,1.59,-1.69,-3.62,-1.78,-5.12,-1.50,-0.60,0.02,-0.81,3.99,1.32,1.33,4.11,2.45,6.36,8.77,1.92,3.85,2.38,3.15,2.70
BalanceTotalAssets_qq,,16.99,19.53,-12.99,1.23,43.13,3.07,-6.82,1.82,3.32,33.94,-11.39,1.43,19.81,3.10,-10.84,10.53,15.81,7.30,-10.92,-1.56,11.21,1.06,-14.93,3.52,14.03,-1.28,-9.56,0.90,8.95,2.70,-11.39,0.50,7.48,3.80,-7.94,4.12,13.68,-3.63,-6.76,7.85,10.94,-4.58,-10.33,4.83,6.51
BalanceTotalAssets_sq,,9.98,-49.89,-8.45,6.66,4.80,-50.19,0.46,1.82,0.28,-51.12,-4.91,0.75,6.95,-100.00,-6.39,0.14,4.72,-100.00,-3.70,0.39,3.14,-1.26,-6.78,1.26,4.60,-0.28,-4.10,1.50,2.23,-0.38,-1.66,2.40,4.43,0.13,-4.01,5.63,2.59,-0.51,-4.37,1.45,3.47,0.07,-2.76,4.83,1.36
BalanceCapital,92881000,104172000,143497000,148611000,145878000,312265000,326220000,323167000,331127000,334360000,342108000,335490000,315976000,352551000,360733000,357092000,353490000,347470000,372259000,378274000,359056000,368383000,380665000,375392000,371059000,375645000,395467000,388385000,370894000,382494000,414070000,407812000,399279000,404000000,405315000,403436000,395950000,417826000,432733000,433576000,423254000,415505000,430725000,422235000,418155000,428177000
BalanceCapital_yy,,,,,57.06,199.76,127.34,117.46,126.99,7.08,4.87,3.81,-4.58,5.44,5.44,6.44,11.87,-1.44,3.20,5.93,1.57,6.02,2.26,-0.76,3.34,1.97,3.89,3.46,-0.04,1.82,4.70,5.00,7.65,5.62,-2.11,-1.07,-0.83,3.42,6.76,7.47,6.90,-0.56,-0.46,-2.62,-1.20,3.05
BalanceCapital_sy,,,,,17.59,35.58,73.55,5.88,4.14,3.35,4.87,7.61,8.30,5.45,5.44,6.44,9.76,14.97,5.17,2.57,6.13,3.28,2.26,1.52,2.60,4.64,4.39,2.87,2.53,0.05,0.01,0.94,0.06,1.82,0.90,0.79,1.18,2.25,2.89,4.32,4.98,3.70,3.09,3.00,2.72,3.96
BalanceCapital_qq,,12.16,37.75,3.56,-1.84,114.06,4.47,-0.94,2.46,0.98,2.32,-1.93,-5.82,11.58,2.32,-1.01,-1.01,-1.70,7.13,1.62,-5.08,2.60,3.33,-1.39,-1.15,1.24,5.28,-1.79,-4.50,3.13,8.26,-1.51,-2.09,1.18,0.33,-0.46,-1.86,5.52,3.57,0.19,-2.38,-1.83,3.66,-1.97,-0.97,2.40
BalanceCapital_sq,,2.29,-47.08,4.41,2.94,1.46,-51.98,1.91,1.33,-0.08,-50.31,0.59,0.18,0.30,-49.20,1.73,0.06,3.31,-100.00,-0.01,0.85,-1.91,3.02,0.62,1.49,0.64,2.02,-0.43,1.10,-1.47,2.50,-1.08,0.88,0.21,1.89,-0.46,1.79,0.24,2.90,0.19,1.69,-1.60,3.66,-1.97,0.93,0.39
BalanceShareCapital,454000,454000,886000,886000,886000,1136000,1136000,1136000,1136000,1136000,1136000,1136000,1136000,1136000,1136000,1136000,1136000,1136000,1136000,1136000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000,1142000
BalanceShareCapital_yy,,,,,95.15,150.22,28.22,28.22,28.22,,,,,,,,,,,,0.53,0.53,0.53,0.53,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,14.29,7.14,10.00,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,95.15,,,28.22,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,-50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,122076000,145999000,160265000,161224000,161089000,348947000,322625000,348920000,347620000,407363000,406015000,404643000,436940000,440956000,435605000,435203000,434660000,492801000,500282000,502685000,497517000,542447000,539296000,565922000,569850000,524184000,522164000,519979000,519483000,590567000,591200000,604685000,603930000,471063000,458708000,450946000,449922000,514396000,512909000,518140000,516371000,537579000,535874000,532550000,532800000,560236000
BalanceReserve_yy,,,,,31.96,139.01,101.31,116.42,115.79,16.74,25.85,15.97,25.69,8.25,7.29,7.55,-0.52,11.76,14.85,15.51,14.46,10.07,7.80,12.58,14.54,-3.37,-3.18,-8.12,-8.84,12.66,13.22,16.29,16.26,-20.24,-22.41,-25.42,-25.50,9.20,11.82,14.90,14.77,4.51,4.48,2.78,3.18,4.21
BalanceReserve_sy,,,,,31.96,35.55,76.47,12.25,13.29,16.15,8.63,-0.39,2.90,5.68,7.29,8.96,5.76,11.76,5.44,3.55,12.91,4.70,3.31,5.35,5.36,1.47,5.31,1.02,0.97,4.28,4.28,2.06,4.00,3.50,2.83,2.82,2.82,3.60,5.56,5.57,4.67,0.56,4.48,2.78,4.88,6.17
BalanceReserve_qq,,19.60,9.77,0.60,-0.08,116.62,-7.54,8.15,-0.37,17.19,-0.33,-0.34,7.98,0.92,-1.21,-0.09,-0.12,13.38,1.52,0.48,-1.03,9.03,-0.58,4.94,0.69,-8.01,-0.39,-0.42,-0.10,13.68,0.11,2.28,-0.12,-22.00,-2.62,-1.69,-0.23,14.33,-0.29,1.02,-0.34,4.11,-0.32,-0.62,0.05,5.15
BalanceReserve_sq,,2.86,-50.00,,,8.58,-53.77,0.28,,0.17,-51.05,,,5.89,-50.62,,,6.08,-100.00,,,3.49,-0.01,,,4.82,,,,4.55,,,,2.83,,,,4.67,,,,1.93,,,,2.82
BalanceNonshareCapital,6991000,7722000,222000,167000,167000,614000,235000,445000,672000,125000,317000,708000,701000,694000,643000,723000,1104000,757000,792000,728000,650000,621000,543000,469000,441000,409000,220000,127000,313000,331000,335000,338000,360000,357000,363000,332000,338000,429000,518000,553000,547000,532000,592000,490000,474000,535000
BalanceNonshareCapital_yy,,,,,-97.61,-92.05,5.86,166.47,302.40,-79.64,34.89,59.10,4.32,455.20,102.84,2.12,57.49,9.08,23.17,0.69,-41.12,-17.97,-31.44,-35.58,-32.15,-34.14,-59.48,-72.92,-29.02,-19.07,52.27,166.14,15.02,7.85,8.36,-1.78,-6.11,20.17,42.70,66.57,61.83,24.01,14.29,-11.39,-13.35,0.56
BalanceNonshareCapital_sy,,,,,8.54,23.58,89.16,65.19,48.70,-4.45,1.65,2.00,-18.45,7.35,67.64,2.12,-4.00,-10.38,110.75,-17.86,-24.39,-8.98,43.67,,,7.44,-6.86,6.52,-14.51,-4.13,6.50,0.68,3.15,3.85,3.57,-6.45,2.44,5.06,11.86,12.53,20.12,2.12,2.76,-9.94,0.62,13.62
BalanceNonshareCapital_qq,,10.46,-97.13,-24.77,,267.66,-61.73,89.36,51.01,-81.40,153.60,123.34,-0.99,-1.00,-7.35,12.44,52.70,-31.43,4.62,-8.08,-10.71,-4.46,-12.56,-13.63,-5.97,-7.26,-46.21,-42.27,146.46,5.75,1.21,0.90,6.51,-0.83,1.68,-8.54,1.81,26.92,20.75,6.76,-1.08,-2.74,11.28,-17.23,-3.27,12.87
BalanceNonshareCapital_sq,,-4.09,-98.57,5.81,,26.31,-100.00,42.82,2.28,1.66,-100.00,62.52,-1.32,2.64,-100.00,9.30,-11.34,0.68,-100.00,-8.70,-7.62,,-0.50,-6.54,0.08,1.58,,-4.35,1.48,5.75,0.05,-0.16,2.15,-0.83,2.20,-8.62,1.81,9.50,9.68,3.13,-1.08,-2.43,7.49,-2.65,,9.22
BalanceNoncurrentLiabilities,22278000,34117000,33866000,26480000,26453000,23209000,20591000,21198000,21482000,18679000,99903000,90597000,85288000,87189000,83679000,61779000,62897000,54747000,58916000,55748000,51885000,50531000,46331000,103887000,82615000,73362000,89514000,99198000,113571000,145889000,136685000,128896000,141292000,103579000,75246000,101008000,86673000,153299000,194121000,178215000,143847000,184629000,51146000,38345000,63655000,51913000
BalanceNoncurrentLiabilities_yy,,,,,18.74,-31.97,-39.20,-19.95,-18.79,-19.52,385.18,327.38,297.02,366.78,-16.24,-31.81,-26.25,-37.21,-29.59,-9.76,-17.51,-7.70,-21.36,86.35,59.23,45.18,93.21,-4.51,37.47,98.86,52.70,29.94,24.41,-29.00,-44.95,-21.64,-38.66,48.00,157.98,76.44,65.97,20.44,-73.65,-78.48,-55.75,-71.88
BalanceNoncurrentLiabilities_sy,,,,,35.19,42.14,348.28,23.66,8.42,-10.49,-15.17,-18.97,-30.49,41.85,-16.24,10.89,13.52,-1.31,-34.65,-26.15,-30.12,-13.92,-26.85,-15.50,-9.56,-7.54,-0.35,-10.35,-10.02,-5.62,23.70,19.20,-0.78,-5.23,-26.88,-6.51,-6.78,3.08,29.01,7.37,-10.99,-6.19,-14.63,-9.48,10.26,14.90
BalanceNoncurrentLiabilities_qq,,53.14,-0.74,-21.81,-0.10,-12.26,-11.28,2.95,1.34,-13.05,434.84,-9.32,-5.86,2.23,-4.03,-26.17,1.81,-12.96,7.62,-5.38,-6.93,-2.61,-8.31,124.23,-20.48,-11.20,22.02,10.82,14.49,28.46,-6.31,-5.70,9.62,-26.69,-27.35,34.24,-14.19,76.87,26.63,-8.19,-19.28,28.35,-72.30,-25.03,66.01,-18.45
BalanceNoncurrentLiabilities_sq,,15.04,-75.61,28.63,2.10,0.80,-55.64,-2.86,1.55,-8.70,-55.17,-9.32,-5.53,-2.78,-100.00,-8.78,-2.48,-7.76,-100.00,-14.18,-3.08,-3.03,-8.36,-2.51,-2.84,-4.14,-3.51,-3.85,-3.64,-0.91,-1.80,-3.00,-0.62,-1.84,-2.98,3.12,-1.76,5.74,-1.86,0.61,-2.53,2.46,2.16,-3.16,8.42,6.30
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,16607000,28677000,26385000,20479000,20838000,14711000,19353000,19923000,15425000,12233000,67012000,61359000,55956000,58120000,56452000,34436000,38839000,31124000,31641000,32926000,29611000,27415000,24193000,80731000,59279000,49726000,66893000,91830000,107090000,139171000,128475000,114627000,132975000,92673000,64409000,90397000,76658000,142643000,184838000,166320000,133119000,175277000,40122000,26884000,53198000,41456000
BalanceNoncurrentBorrowings_yy,,,,,25.48,-48.70,-26.65,-2.71,-25.98,-16.84,246.26,207.98,262.76,375.11,-15.76,-43.88,-30.59,-46.45,-43.95,-4.38,-23.76,-11.92,-23.54,145.19,100.19,81.38,176.50,13.75,80.65,179.88,92.06,24.83,24.17,-33.41,-49.87,-21.14,-42.35,53.92,186.98,83.99,73.65,22.88,-78.29,-83.84,-60.04,-76.35
BalanceNoncurrentBorrowings_sy,,,,,26.51,44.22,1147.15,34.97,46.77,38.35,115.44,-17.33,-26.90,58.08,-17.91,-17.02,-22.03,-8.66,-40.26,-28.00,-31.49,-23.08,-31.58,-19.86,-17.04,-12.38,-12.88,-14.80,-14.92,-11.67,-5.32,-14.13,-4.88,-12.68,-10.05,-15.44,-18.36,9.08,-8.60,-2.56,-19.40,-6.91,2.56,2.69,12.54,15.92
BalanceNoncurrentBorrowings_qq,,72.68,-7.99,-22.38,1.75,-29.40,31.55,2.95,-22.58,-20.69,447.80,-8.44,-8.81,3.87,-2.87,-39.00,12.79,-19.86,1.66,4.06,-10.07,-7.42,-11.75,233.70,-26.57,-16.12,34.52,37.28,16.62,29.96,-7.69,-10.78,16.01,-30.31,-30.50,40.35,-15.20,86.08,29.58,-10.02,-19.96,31.67,-77.11,-32.99,97.88,-22.07
BalanceNoncurrentBorrowings_sq,,-2.21,-100.00,92.26,-0.24,-5.54,-100.00,0.38,-1.30,-5.03,-100.00,-8.32,-3.93,-5.58,-100.00,-23.40,-2.78,,-100.00,-30.54,-2.98,-4.21,-7.44,-2.60,-5.43,-6.43,-8.04,-9.86,-5.43,-6.92,-7.69,-7.84,0.16,-5.30,-2.82,-0.35,-4.32,-0.54,-11.49,-6.16,-2.23,1.28,11.95,-11.19,23.29,-14.54
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,5671000,5440000,7481000,6001000,5615000,8498000,1238000,1275000,6057000,6446000,32891000,29238000,29332000,29069000,27227000,27343000,24058000,23623000,27275000,22822000,22274000,23116000,22138000,23156000,23336000,23636000,22621000,7368000,6481000,6718000,8210000,14269000,8317000,10906000,10837000,10611000,10015000,10656000,9283000,11895000,10728000,9352000,11024000,11461000,10457000,10457000
BalanceNoncurrentOtherLiabilities_yy,,,,,-0.99,56.21,-83.45,-78.75,7.87,-24.15,2556.79,2193.18,384.27,350.96,-17.22,-6.48,-17.98,-18.73,0.18,-16.53,-7.42,-2.15,-18.83,1.46,4.77,2.25,2.18,-68.18,-72.23,-71.58,-63.71,93.66,28.33,62.34,32.00,-25.64,20.42,-2.29,-14.34,12.10,7.12,-12.24,18.75,-3.65,-2.53,11.82
BalanceNoncurrentOtherLiabilities_sy,,,,,14.35,13.62,-5.92,11.41,20.60,6.66,37.70,5.71,2.72,2.66,1.11,4.87,13.90,5.34,-24.89,-12.34,0.30,2.45,10.48,-3.78,-1.82,1.79,-7.89,-5.16,-6.52,-1.96,4.28,15.12,6.84,0.68,-9.12,-1.67,-0.17,-1.77,-5.22,9.59,-4.17,-5.33,0.64,-3.65,-4.72,-0.38
BalanceNoncurrentOtherLiabilities_qq,,-4.07,37.52,-19.78,-6.43,51.34,-85.43,2.99,375.06,6.42,410.25,-11.11,0.32,-0.90,-6.34,0.43,-12.01,-1.81,15.46,-16.33,-2.40,3.78,-4.23,4.60,0.78,1.29,-4.29,-67.43,-12.04,3.66,22.21,73.80,-41.71,31.13,-0.63,-2.09,-5.62,6.40,-12.88,28.14,-9.81,-12.83,17.88,3.96,-8.76,
BalanceNoncurrentOtherLiabilities_sq,,-4.07,-52.83,-6.26,-1.64,6.37,-92.72,2.99,1.69,-1.81,-54.42,-11.11,,-0.82,-100.00,0.43,1.97,-1.07,-100.00,-16.33,-0.46,-1.77,-1.44,-0.91,-1.13,-0.12,-1.64,-1.05,-1.82,2.26,0.62,0.72,-3.04,-0.12,-0.63,1.77,0.57,-0.60,-2.55,6.36,-5.21,-2.22,-0.58,-0.34,-4.83,
BalanceCurrentLiabilities,133029000,152532000,179257000,135213000,141783000,113736000,116599000,87192000,86564000,101270000,166353000,112533000,145089000,215010000,230700000,182934000,248485000,368260000,395564000,302393000,314029000,387461000,388014000,214062000,264131000,369607000,323366000,243565000,253069000,275176000,274490000,194467000,194206000,282165000,339239000,250288000,303196000,322164000,233938000,190719000,298494000,360263000,434415000,361106000,379579000,437337000
BalanceCurrentLiabilities_yy,,,,,6.58,-25.43,-34.95,-35.52,-38.95,-10.96,42.67,29.06,67.61,112.31,38.68,62.56,71.26,71.28,71.46,65.30,26.38,5.21,-1.91,-29.21,-15.89,-4.61,-16.66,13.78,-4.19,-25.55,-15.11,-20.16,-23.26,2.54,23.59,28.70,56.12,14.18,-31.04,-23.80,-1.55,11.83,85.70,89.34,27.16,21.39
BalanceCurrentLiabilities_sy,,,,,30.07,25.16,-34.95,19.12,15.10,35.25,47.43,5.29,-5.62,0.86,23.20,8.38,16.88,3.07,-3.13,30.41,14.04,12.38,2.96,-5.98,-9.15,6.16,-15.35,-5.94,-0.90,-18.50,-5.30,-7.58,-4.22,4.58,23.59,6.86,0.15,6.54,-1.90,14.51,10.25,1.73,11.26,23.48,21.06,29.63
BalanceCurrentLiabilities_qq,,14.66,17.52,-24.57,4.86,-19.78,2.52,-25.22,-0.72,16.99,64.27,-32.35,28.93,48.19,7.30,-20.70,35.83,48.20,7.41,-23.55,3.85,23.38,0.14,-44.83,23.39,39.93,-12.51,-24.68,3.90,8.74,-0.25,-29.15,-0.13,45.29,20.23,-26.22,21.14,6.26,-27.39,-18.47,56.51,20.69,20.58,-16.88,5.12,15.22
BalanceCurrentLiabilities_sq,,14.66,-69.28,-24.57,14.83,8.82,-50.62,-8.56,1.88,3.55,-57.67,-32.35,-2.36,12.93,-100.00,-20.70,2.97,25.28,-100.00,-22.89,-0.10,17.96,-10.46,-18.80,4.59,15.54,-12.00,-9.04,7.74,9.16,-6.93,-4.22,5.58,26.30,-8.32,-14.44,10.88,13.82,-6.82,-7.29,8.66,15.85,-7.73,5.39,5.12,14.96
BalanceCurrentTradePayablesv,61031000,85231000,96401000,53113000,61717000,80925000,82003000,49472000,55166000,65420000,103165000,63925000,72274000,121794000,133849000,83018000,125407000,141757000,164083000,103214000,106830000,160050000,168316000,94321000,122371000,173657000,166283000,132724000,142234000,163129000,155765000,100444000,100828000,146574000,164125000,92127000,112337000,172015000,128798000,109570000,155619000,202942000,180420000,152015000,159754000,172163000
BalanceCurrentTradePayablesv_yy,,,,,1.12,-5.05,-14.94,-6.86,-10.61,-19.16,25.81,29.21,31.01,86.17,29.74,29.87,73.52,16.39,22.59,24.33,-14.81,12.90,2.58,-8.62,14.55,8.50,-1.21,40.72,16.23,-6.06,-6.33,-24.32,-29.11,-10.15,5.37,-8.28,11.41,17.36,-21.52,18.93,38.53,17.98,40.08,38.74,2.66,-15.17
BalanceCurrentTradePayablesv_sy,,,,,1.72,-2.04,-14.94,17.76,-3.41,13.51,47.25,-6.91,-4.72,-1.05,26.43,6.06,20.32,4.16,-4.79,7.20,7.43,7.06,2.58,-24.36,-3.35,6.12,-7.00,14.67,5.59,-6.06,-2.26,-4.48,-5.75,-3.78,16.01,21.40,12.48,16.95,-1.18,2.00,11.58,8.96,15.56,5.42,15.36,-5.58
BalanceCurrentTradePayablesv_qq,,39.65,13.11,-44.90,16.20,31.12,1.33,-39.67,11.51,18.59,57.70,-38.04,13.06,68.52,9.90,-37.98,51.06,13.04,15.75,-37.10,3.50,49.82,5.16,-43.96,29.74,41.91,-4.25,-20.18,7.17,14.69,-4.51,-35.52,0.38,45.37,11.97,-43.87,21.94,53.12,-25.12,-14.93,42.03,30.41,-11.10,-15.74,5.09,7.77
BalanceCurrentTradePayablesv_sq,,0.89,-53.24,-44.90,21.89,7.57,-50.65,-9.45,3.00,13.76,-57.65,-34.61,-2.90,24.82,-100.00,-37.98,-8.74,29.50,-100.00,-25.54,-2.06,22.12,-13.71,-28.14,20.12,40.85,-5.72,-16.36,7.17,18.40,-13.18,-8.21,15.40,22.76,-2.48,-9.10,8.58,20.31,-10.46,-2.56,16.48,19.28,-2.64,-5.98,17.58,2.65
BalanceCurrentBorrowings,57141000,53547000,65470000,67487000,67267000,13246000,14719000,23219000,16739000,16131000,27734000,24738000,43043000,55087000,55771000,68996000,83693000,170552000,180499000,165553000,171441000,185326000,179275000,81763000,105312000,144786000,113833000,61747000,54763000,51435000,55287000,58232000,46899000,87454000,127457000,125246000,152997000,99817000,56229000,33075000,83624000,84200000,186323000,153944000,155840000,182660000
BalanceCurrentBorrowings_yy,,,,,17.72,-75.26,-77.52,-65.59,-75.12,21.78,88.42,6.54,157.14,241.50,101.09,178.91,94.44,209.60,223.64,139.95,104.85,8.66,-0.68,-50.61,-38.57,-21.87,-36.50,-24.48,-48.00,-64.48,-51.43,-5.69,-14.36,70.03,130.54,115.08,226.23,14.14,-55.88,-73.59,-45.34,-15.65,231.36,365.44,86.36,116.94
BalanceCurrentBorrowings_sy,,,,,59.75,67.46,228.16,30.72,35.70,21.78,39.98,-14.98,-10.62,-15.14,40.97,9.60,0.53,0.74,134.74,47.99,38.53,35.40,-9.22,-13.25,-3.65,-10.39,-11.32,-25.24,-6.97,-7.43,-13.18,3.09,7.39,7.00,6.20,-15.69,-11.98,-2.65,5.34,19.59,-1.18,2.42,5.90,66.97,24.57,71.23
BalanceCurrentBorrowings_qq,,-6.29,22.27,3.08,-0.33,-80.31,11.12,57.75,-27.91,-3.63,71.93,-10.80,74.00,27.98,1.24,23.71,21.30,103.78,5.83,-8.28,3.56,8.10,-3.27,-54.39,28.80,37.48,-21.38,-45.76,-11.31,-6.08,7.49,5.33,-19.46,86.47,45.74,-1.73,22.16,-34.76,-43.67,-41.18,152.83,0.69,121.29,-17.38,1.23,17.21
BalanceCurrentBorrowings_sq,,4.78,-100.00,4.81,8.44,14.13,-100.00,28.12,4.88,-11.26,-100.00,-9.93,-2.00,2.46,-100.00,17.98,2.63,10.88,-100.00,6.54,-2.13,7.80,-12.62,-6.70,1.46,6.18,-16.20,-2.60,-3.69,1.84,-6.06,5.16,-5.98,2.17,-8.98,-12.41,12.53,6.06,10.18,-20.24,6.03,5.52,13.40,23.55,3.64,17.21
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
