,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceCurrentInvestments_yy,,,,,65.42,,-51.04,-34.35,42.04,-43.23,-46.69,-78.21,32.89,49.58,137.15,152.05,-91.17,-21.65,17.68,85.91,1421.73,130.57,59.41,22.10,-56.18,-65.91,-46.89,-22.92,16.99,111.53,194.05,38.91,-70.23,-74.03,-83.77,-54.08,40.54,214.89,204.15,-2.04,267.57,-22.34,-56.19,9.02,-40.31,318.50,318.35,138.43,275.86,-57.43,35.50,82.61,-99.08,37.24,-88.97
BalanceCurrentInvestments_sy,,,,,36.14,,-81.30,-59.80,-61.86,-43.36,-46.69,83.01,105.38,13.66,-15.65,14.03,-87.00,-61.02,-93.26,-19.16,170.88,-26.06,-33.40,22.10,-25.07,-58.21,-36.19,11.14,71.79,146.26,55.19,-44.50,-22.42,-74.03,-45.13,-11.01,-32.13,-31.77,22.90,53.26,86.16,-3.51,-2.89,-3.60,5.10,8.78,12.41,34.22,-20.83,18.15,-36.27,-14.00,-27.58,-45.10,-50.97
BalanceCurrentInvestments_qq,,-100.00,,45.52,-49.80,15.61,-42.02,95.12,8.60,-53.80,-45.55,-20.26,562.43,-47.99,-13.68,-15.25,-76.80,361.68,29.66,33.88,89.88,-30.05,-10.36,2.55,-31.85,-45.59,39.67,48.82,3.44,-1.62,94.16,-29.70,-77.83,-14.19,21.34,98.94,-32.15,92.27,17.20,-35.93,154.59,-59.38,-33.89,59.46,39.38,184.83,-33.92,-9.12,119.72,-67.74,110.36,22.48,-98.89,4711.32,-83.10
BalanceCurrentInvestments_sq,,-0.52,,82.68,-17.22,9.59,-42.02,-30.43,-49.07,7.27,-100.00,-9.94,,7.12,-100.00,-54.84,1.41,51.24,-100.00,11.82,1.33,-21.90,-100.00,-4.54,-23.81,-37.65,-100.00,-34.53,-0.37,9.14,-12.58,-32.74,71.69,-21.33,-7.25,14.75,-0.54,-2.50,17.20,1.15,23.72,-3.10,,10.35,23.94,-22.05,2.50,-9.12,20.89,-13.42,-17.90,6.15,0.56,-29.69,-83.10
BalanceCash,24693000,,28171000,24394000,23423000,37645000,34883000,35470000,27102000,29570000,37412000,16797000,32603000,35863000,27774000,52136000,59992000,101116000,82346000,106306000,80903000,69258000,56673000,44049000,50052000,42694000,40116000,59248000,76220000,51143000,59605000,64977000,73499000,65113000,68659000,75121000,66203000,83977000,63207000,66430000,53111000,82672000,71832000,72704000,79605000,115610000,123518000,74942000,76825000,64835000,96942000,78912000,64766000,129113000,106618000
BalanceCash_yy,,,,,-5.14,,23.83,45.40,15.71,-21.45,7.25,-52.64,20.30,21.28,-25.76,210.39,84.01,181.95,196.49,103.90,34.86,-31.51,-31.18,-58.56,-38.13,-38.36,-29.21,34.50,52.28,19.79,48.58,9.67,-3.57,27.32,15.19,15.61,-9.93,28.97,-7.94,-11.57,-19.78,-1.55,13.65,9.44,49.88,39.84,71.95,3.08,-3.49,-43.92,-21.52,5.30,-15.70,99.14,9.98
BalanceCash_sy,,,,,-2.35,,-52.43,11.33,15.71,27.33,7.25,35.48,-8.38,5.21,-54.94,-25.19,-0.77,-30.76,8.50,-8.74,-5.12,-20.78,-26.60,-30.71,-6.35,10.57,-29.21,13.86,38.93,23.08,88.46,3.00,-3.57,-6.69,9.25,17.78,21.16,5.66,-12.03,-14.82,16.29,0.76,25.90,34.14,11.48,-6.96,9.52,7.69,41.98,31.10,5.20,18.35,19.55,51.58,49.19
BalanceCash_qq,,-100.00,,-13.41,-3.98,60.72,-7.34,1.68,-23.59,9.11,26.52,-55.10,94.10,10.00,-22.56,87.72,15.07,68.55,-18.56,29.10,-23.90,-14.39,-18.17,-22.28,13.63,-14.70,-6.04,47.69,28.65,-32.90,16.55,9.01,13.12,-11.41,5.45,9.41,-11.87,26.85,-24.73,5.10,-20.05,55.66,-13.11,1.21,9.49,45.23,6.84,-39.33,2.51,-15.61,49.52,-18.60,-17.93,99.35,-17.42
BalanceCash_sq,,-0.76,,13.67,-13.02,18.30,-31.69,2.50,-5.52,15.00,-62.50,-12.44,-3.46,13.87,-88.72,72.14,-18.13,6.14,-100.00,18.98,-15.35,16.66,-100.00,16.52,0.24,11.94,-100.00,47.69,-5.76,6.43,12.88,12.86,-23.58,1.14,4.94,21.49,-8.54,-17.94,-0.68,27.08,-4.84,16.79,8.40,15.04,-19.71,-3.13,19.92,34.69,-11.18,-9.31,16.48,21.46,-18.90,18.57,-11.77
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,758115000,,832207000,878033000,969253000,1044556000,1084089000,1149581000,1187044000,1256354000,1332320000,1313678000,1315569000,1346512000,1342052000,1314825000,1310634000,1342362000,1309540000,1303346000,1278435000,1334823000,1385750000,1410001000,1475513000,1529928000,1570888000,1544025000,1567508000,1602586000,1656508000,1642674000,1610918000,1644324000,1696177000,1716099000,1723477000,1758425000,1788642000,1797508000,1843125000,1943247000,1973377000,1958692000,2022862000,2254369000,2359593000,2322835000,2408944000,2444936000,2503396000,2499376000,2547002000,2715473000,2754965000
BalanceTotalAssets_yy,,,,,27.85,,30.27,30.93,22.47,20.28,22.90,14.27,10.83,7.18,0.73,0.09,-0.38,-0.31,-2.42,-0.87,-2.46,-0.56,5.82,8.18,15.42,14.62,13.36,9.51,6.23,4.75,5.45,6.39,2.77,2.60,2.39,4.47,6.99,6.94,5.45,4.74,6.94,10.51,10.33,8.97,9.75,16.01,19.57,18.59,19.09,8.45,6.09,7.60,5.73,11.07,10.05
BalanceTotalAssets_sy,,,,,24.00,,2.43,19.61,20.51,21.76,22.90,29.74,25.34,14.72,-1.16,10.82,3.14,-1.37,-5.92,-4.03,-2.49,0.19,1.89,8.54,15.42,9.73,11.68,13.34,10.70,11.43,5.45,1.30,2.82,2.60,2.86,5.53,4.61,5.93,9.45,6.86,11.17,11.22,5.07,2.32,2.53,1.64,2.66,7.27,6.26,8.96,9.28,6.13,4.45,5.64,-1.98
BalanceTotalAssets_qq,,-100.00,,5.51,10.39,7.77,3.78,6.04,3.26,5.84,6.05,-1.40,0.14,2.35,-0.33,-2.03,-0.32,2.42,-2.45,-0.47,-1.91,4.41,3.82,1.75,4.65,3.69,2.68,-1.71,1.52,2.24,3.36,-0.84,-1.93,2.07,3.15,1.17,0.43,2.03,1.72,0.50,2.54,5.43,1.55,-0.74,3.28,11.44,4.67,-1.56,3.71,1.49,2.39,-0.16,1.91,6.61,1.45
BalanceTotalAssets_sq,,0.02,,5.51,6.86,6.52,-1.08,,4.74,7.45,-51.10,-1.48,3.66,1.06,-53.59,-1.09,-0.32,-3.01,-100.00,-0.47,1.57,1.10,-100.00,0.37,6.24,-0.40,-100.00,-1.03,2.36,0.94,0.01,-2.20,3.72,1.40,0.95,-0.31,1.42,3.49,2.08,-1.06,3.22,2.07,-0.54,-2.84,2.14,2.09,1.78,0.04,3.38,0.55,1.46,-1.51,3.42,1.26,0.66
BalanceCapital,578876000,,598308000,613209000,621622000,615233000,644751000,663176000,685041000,665386000,685041000,708202000,728259000,711167000,735566000,714608000,723893000,754194000,783972000,812196000,819223000,802022000,836226000,867141000,884669000,879910000,915218000,949513000,974969000,960191000,1009009000,1022635000,1037773000,1025643000,1072398000,1125378000,1153378000,1119730000,1183699000,1203232000,1237490000,1163935000,1227179000,1278843000,1338147000,1264787000,1352167000,1405361000,1465372000,1237758000,1320900000,1362817000,1405758000,1265171000,1341543000
BalanceCapital_yy,,,,,7.38,,7.76,8.15,10.20,8.15,6.25,6.79,6.31,6.88,7.38,0.90,-0.60,6.05,6.58,13.66,13.17,6.34,6.67,6.76,7.99,9.71,9.45,9.50,10.21,9.12,10.25,7.70,6.44,6.82,6.28,10.05,11.14,9.17,10.38,6.92,7.29,3.95,3.67,6.28,8.13,8.66,10.18,9.89,9.51,-2.14,-2.31,-3.03,-4.07,2.21,1.56
BalanceCapital_sy,,,,,17.08,,7.76,14.50,13.50,15.82,18.63,25.17,19.48,10.20,3.26,2.24,-1.12,3.06,2.49,5.12,7.15,5.47,3.27,4.98,5.98,8.45,12.28,19.89,13.97,15.96,10.25,4.75,6.44,-1.37,5.12,4.01,4.43,2.24,8.20,7.90,7.70,9.86,6.64,5.10,5.40,4.61,-0.01,3.94,5.92,0.81,3.29,3.67,4.47,5.98,-0.47
BalanceCapital_qq,,-100.00,,2.49,1.37,-1.03,4.80,2.86,3.30,-2.87,2.95,3.38,2.83,-2.35,3.43,-2.85,1.30,4.19,3.95,3.60,0.87,-2.10,4.26,3.70,2.02,-0.54,4.01,3.75,2.68,-1.52,5.08,1.35,1.48,-1.17,4.56,4.94,2.49,-2.92,5.71,1.65,2.85,-5.94,5.43,4.21,4.64,-5.48,6.91,3.93,4.27,-15.53,6.72,3.17,3.15,-10.00,6.04
BalanceCapital_sq,,2.06,,2.16,4.61,4.00,2.86,2.86,3.51,4.57,-50.92,2.63,3.57,-2.02,-53.64,-3.24,1.02,1.36,-100.00,0.46,0.35,1.75,-100.00,1.66,2.74,0.77,-100.00,3.75,2.68,1.69,,0.82,1.48,0.07,1.41,1.18,1.68,1.16,2.74,1.85,1.88,0.12,2.84,1.19,0.53,0.66,2.92,0.54,2.94,-1.12,0.81,0.22,2.96,0.86,5.38
BalanceShareCapital,66214000,,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,66964000,67119000,67138000,67227000,67244000,67244000,67352000,67383000,67383000,67505000,67505000,67505000,67534000,67534000,67534000,67625000,67625000,67625000,67704000,67704000,67704000,67763000
BalanceShareCapital_yy,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.26,0.39,0.42,0.19,0.32,0.23,0.21,0.39,0.23,0.18,0.22,0.04,0.04,0.18,0.13,0.13,0.25,0.12,0.12,0.20
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.03,0.13,0.03,,0.16,0.05,,0.18,,,0.04,,,0.13,,,0.12,,,0.09
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,614000,,81000,-56000,-247000,-4642000,-309000,-968000,-716000,-4044000,-12665000,-16997000,-14154000,-10681000,-8875000,-30254000,-23747000,-14076000,-16711000,-14269000,-11243000,-10822000,-13824000,-12103000,-13420000,-12227000,-10999000,-7433000,-5901000,-6397000,-1591000,-5415000,-7273000,-6525000,-3924000,-548000,-3402000,4107000,5866000,3972000,3085000,8028000,5729000,5362000,10586000,18004000,18868000,24065000,29300000,21569000,27455000,28672000,18307000,34571000,27713000
BalanceReserve_yy,,,,,-140.23,,-481.48,-1628.57,-189.88,12.88,-3998.71,-1655.89,-1876.82,-164.12,29.92,-78.00,-67.78,-31.79,-88.29,52.84,52.66,23.12,17.28,15.18,-19.36,-12.98,20.44,38.59,56.03,47.68,85.54,27.15,-23.25,-2.00,-146.64,89.88,53.22,162.94,249.49,824.82,190.68,95.47,-2.34,34.99,243.14,124.27,229.34,348.81,176.78,19.80,45.51,19.14,-37.52,60.28,0.94
BalanceReserve_sy,,,,,8.38,,-63.12,16.71,6.96,12.88,-2.33,30.25,19.17,16.86,-4.99,17.10,27.13,7.04,2.40,12.38,8.84,12.40,8.09,2.68,,0.57,4.20,4.91,13.46,6.92,6.39,10.74,8.26,0.05,2.79,3.85,3.81,4.74,3.66,4.94,5.15,8.46,5.06,6.96,5.42,2.19,1.77,0.57,0.84,11.28,6.14,4.98,0.13,8.09,0.67
BalanceReserve_qq,,-100.00,,-169.14,-341.07,-1779.35,93.34,-213.27,26.03,-464.80,-213.18,-34.20,16.73,24.54,16.91,-240.89,21.51,40.73,-18.72,14.61,21.21,3.74,-27.74,12.45,-10.88,8.89,10.04,32.42,20.61,-8.41,75.13,-240.35,-34.31,10.28,39.86,86.03,-520.80,220.72,42.83,-32.29,-22.33,160.23,-28.64,-6.41,97.43,70.07,4.80,27.54,21.75,-26.39,27.29,4.43,-36.15,88.84,-19.84
BalanceReserve_sq,,4.11,,,0.06,16.58,-24.04,,0.55,1.54,-100.00,-0.34,,17.61,-90.99,,,10.54,-100.00,0.08,,3.74,-100.00,,-0.06,3.38,-100.00,,,7.61,,,,1.81,,0.01,,2.08,,,,5.70,,,,1.41,,,,0.22,,,,8.22,
BalanceNonshareCapital,1881000,,1168000,1419000,2028000,1579000,112000,9000,9000,5325000,5531000,9000,5744000,9000,10000,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303000,674000,561000,553000,577000,556000
BalanceNonshareCapital_yy,,,,,7.81,,-90.41,-99.37,-99.56,237.24,4838.39,,63722.22,-99.83,-99.82,,-99.84,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.43,-17.51
BalanceNonshareCapital_sy,,,,,-8.27,,-45.83,1.74,30.73,125.63,4838.39,,-2.61,-21.74,-32.60,,5.18,10.69,-52.92,3.75,-2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.51
BalanceNonshareCapital_qq,,-100.00,,21.49,42.92,-22.14,-92.91,-91.96,,59066.67,3.87,-99.84,63722.22,-99.84,11.11,-10.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.44,-16.77,-1.43,4.34,-3.64
BalanceNonshareCapital_sq,,-57.76,,12.62,2.61,5.47,-96.46,-21.43,,0.24,-100.00,-15.48,-1.72,-1.31,-12.04,-7.86,,-4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.78,1.42,1.92,-0.85
BalanceNoncurrentLiabilities,46445000,,37208000,38883000,39385000,144314000,133743000,205253000,232815000,223820000,230715000,206584000,210564000,82374000,113720000,207338000,172552000,181283000,154503000,143785000,120363000,94119000,134528000,144639000,135311000,129874000,131322000,137581000,126939000,115004000,117428000,138436000,133541000,131004000,132592000,124281000,120905000,104308000,114498000,107118000,105104000,140943000,165490000,171553000,166964000,225330000,229646000,227631000,241510000,241713000,234948000,270103000,252263000,336147000,324918000
BalanceNoncurrentLiabilities_yy,,,,,-15.20,,259.45,427.87,491.13,55.09,72.51,0.65,-9.56,-63.20,-50.71,0.36,-18.05,120.07,35.86,-30.65,-30.25,-48.08,-12.93,0.59,12.42,37.99,-2.38,-4.88,-6.19,-11.45,-10.58,0.62,5.20,13.91,12.91,-10.22,-9.46,-20.38,-13.65,-13.81,-13.07,35.12,44.54,60.15,58.86,59.87,38.77,32.69,44.65,7.27,2.31,18.66,4.45,39.07,38.29
BalanceNoncurrentLiabilities_sy,,,,,13.44,,-53.72,30.11,36.97,40.70,18.01,15.50,-0.86,-20.43,-43.56,5.85,0.40,17.60,-20.20,-4.92,8.00,-6.53,-9.92,-5.02,-3.65,-14.44,-2.38,15.43,12.57,2.32,-22.40,-5.21,4.23,-10.07,8.02,8.19,-5.07,33.60,10.90,-8.44,-0.05,-2.92,-7.28,-11.82,-1.05,-0.08,6.06,4.13,-2.18,5.64,6.05,0.52,-1.07,4.78,-5.22
BalanceNoncurrentLiabilities_qq,,-100.00,,4.50,1.29,266.42,-7.32,53.47,13.43,-3.86,3.08,-10.46,1.93,-60.88,38.05,82.32,-16.78,5.06,-14.77,-6.94,-16.29,-21.80,42.93,7.52,-6.45,-4.02,1.11,4.77,-7.74,-9.40,2.11,17.89,-3.54,-1.90,1.21,-6.27,-2.72,-13.73,9.77,-6.45,-1.88,34.10,17.42,3.66,-2.67,34.96,1.92,-0.88,6.10,0.08,-2.80,14.96,-6.60,33.25,-3.34
BalanceNoncurrentLiabilities_sq,,1.06,,4.50,1.06,0.34,-7.32,22.04,6.24,-4.16,-59.65,-13.62,-2.93,-1.08,-70.29,25.07,-3.37,6.36,-100.00,2.64,-5.85,-5.15,-100.00,-4.30,-4.56,-4.00,-100.00,5.61,-0.48,-0.66,-4.68,-0.40,4.83,-1.65,-0.66,-0.19,-3.32,-1.40,0.33,-1.46,-3.07,-4.20,-1.24,-1.63,-2.20,-2.65,-1.24,-1.06,0.36,-3.07,0.81,-0.26,-1.07,-3.43,16.60
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,32504000,,0,1930000,20181000,106552000,96000000,154693000,182250000,164154000,172845000,145691000,156928000,19759000,52729000,147905000,114033000,119600000,88786000,81739000,60741000,37095000,73225000,77788000,69699000,59076000,45882000,52886000,40929000,29714000,32212000,51605000,50490000,45081000,45595000,39313000,36182000,19663000,30273000,23307000,20708000,50834000,76256000,90601000,86068000,133126000,137808000,138541000,151612000,152346000,146860000,179374000,165184000,240949000,231108000
BalanceNoncurrentBorrowings_yy,,,,,-37.91,,,7915.18,803.08,54.06,80.05,-5.82,-13.89,-87.96,-69.49,1.52,-27.33,505.29,68.38,-44.74,-46.73,-68.98,-17.53,-4.83,14.75,59.26,-37.34,-32.01,-41.28,-49.70,-29.79,-2.42,23.36,51.72,41.55,-23.82,-28.34,-56.38,-33.60,-40.71,-42.77,158.53,151.89,288.73,315.63,161.88,80.72,52.91,76.15,14.44,6.57,29.47,8.95,58.16,57.37
BalanceNoncurrentBorrowings_sy,,,,,-37.91,,,-5.87,85.64,26.26,61.03,-1.69,-35.84,-39.10,-59.92,-23.66,-27.78,-9.92,3.41,-19.89,-26.07,-29.16,-11.54,-20.87,-22.36,-23.86,10.32,59.34,31.91,14.66,-34.88,-18.23,23.36,-2.43,26.02,-2.23,-14.47,-15.81,-3.89,-8.42,-11.39,-2.65,-23.85,-27.33,-23.39,-21.24,-2.89,-17.42,-32.28,-13.74,2.66,0.20,-2.59,1.36,-21.28
BalanceNoncurrentBorrowings_qq,,-100.00,,,945.65,427.98,-9.90,61.14,17.81,-9.93,5.29,-15.71,7.71,-87.41,166.86,180.50,-22.90,4.88,-25.76,-7.94,-25.69,-38.93,97.40,6.23,-10.40,-15.24,-22.33,15.27,-22.61,-27.40,8.41,60.20,-2.16,-10.71,1.14,-13.78,-7.96,-45.66,53.96,-23.01,-11.15,145.48,50.01,18.81,-5.00,54.68,3.52,0.53,9.43,0.48,-3.60,22.14,-7.91,45.87,-4.08
BalanceNoncurrentBorrowings_sq,,-18.67,,,-12.19,3.95,-100.00,21.64,12.52,-9.93,-100.00,-19.25,-1.32,-16.24,-100.00,-6.17,-13.56,-11.68,-100.00,-9.24,-11.51,-10.42,-100.00,-1.47,-10.40,-8.07,-100.00,18.77,-10.58,-7.18,-8.14,-9.32,-2.16,-5.64,-3.83,-4.62,-7.36,-4.51,0.12,-9.16,-3.99,-10.05,-7.28,-5.54,-0.59,-8.22,-5.00,-2.65,-5.90,-2.58,0.14,-3.12,-6.31,-6.06,-2.04
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,13941000,,37208000,36953000,19204000,37762000,37743000,50560000,50565000,59666000,57870000,60893000,53636000,62615000,60991000,59433000,58519000,61683000,65717000,62046000,59622000,57024000,61303000,66851000,65612000,70798000,85440000,84695000,86010000,85290000,85216000,86831000,83051000,85923000,86997000,84968000,84723000,84645000,84225000,83811000,84396000,90109000,89234000,80952000,80896000,92204000,91838000,89090000,89898000,89367000,88088000,90729000,87079000,95198000,93810000
BalanceNoncurrentOtherLiabilities_yy,,,,,37.75,,1.44,36.82,163.30,58.01,53.33,20.44,6.07,4.94,5.39,-2.40,9.10,-1.49,7.75,4.40,1.88,-7.55,-6.72,7.74,10.05,24.15,39.37,26.69,31.09,20.47,-0.26,2.52,-3.44,0.74,2.09,-2.15,2.01,-1.49,-3.19,-1.36,-0.39,6.46,5.95,-3.41,-4.15,2.32,2.92,10.05,11.13,-3.08,-4.08,1.84,-3.14,6.52,6.50
BalanceNoncurrentOtherLiabilities_sy,,,,,7.31,,1.44,15.33,-5.78,21.38,16.88,20.44,7.52,-5.36,-4.62,-2.54,7.98,-4.56,-24.72,7.07,12.02,6.19,-8.26,6.64,3.59,1.80,2.53,10.06,13.56,7.10,18.59,2.83,0.72,0.93,2.19,6.33,2.01,4.98,2.20,1.18,3.74,5.59,1.07,-3.80,-6.84,-9.76,-6.38,4.98,1.43,-1.32,-2.06,1.52,-3.14,4.28,8.26
BalanceNoncurrentOtherLiabilities_qq,,-100.00,,-0.69,-48.03,96.64,-0.05,33.96,0.01,18.00,-3.01,5.22,-11.92,16.74,-2.59,-2.55,-1.54,5.41,6.54,-5.59,-3.91,-4.36,7.50,9.05,-1.85,7.90,20.68,-0.87,1.55,-0.84,-0.09,1.90,-4.35,3.46,1.25,-2.33,-0.29,-0.09,-0.50,-0.49,0.70,6.77,-0.97,-9.28,-0.07,13.98,-0.40,-2.99,0.91,-0.59,-1.43,3.00,-4.02,9.32,-1.46
BalanceNoncurrentOtherLiabilities_sq,,-1.65,,6.44,0.99,-0.42,-3.57,22.04,-1.48,4.51,-59.65,3.74,-3.50,1.48,-70.29,-0.94,-0.92,-2.06,-100.00,-4.18,-0.12,0.05,-100.00,0.58,-2.02,-0.51,-100.00,4.19,1.86,-0.86,-0.68,1.90,0.71,-0.59,2.76,-0.88,-0.67,1.53,2.22,-0.28,,-0.66,-0.04,-4.04,-0.06,0.16,-1.30,0.12,0.26,-0.69,-1.30,0.56,0.22,-3.13,0.76
BalanceCurrentLiabilities,130913000,,195523000,224522000,306218000,283430000,305483000,281143000,269179000,361823000,411033000,398883000,371002000,552962000,492756000,392870000,414180000,406885000,371065000,347365000,338849000,438682000,414996000,398221000,455533000,520144000,524348000,456931000,465600000,527391000,530071000,481603000,439604000,487677000,491187000,466440000,449194000,534387000,490445000,487158000,500531000,638369000,580708000,508296000,517751000,764252000,777780000,689843000,702062000,965162000,946874000,865895000,888428000,1113578000,1087948000
BalanceCurrentLiabilities_yy,,,,,133.91,,56.24,25.22,-12.10,27.66,34.55,41.88,37.83,52.83,19.88,-1.51,11.64,-26.42,-24.70,-11.58,-18.19,7.81,11.84,14.64,34.44,18.57,26.35,14.74,2.21,1.39,1.09,5.40,-5.58,-7.53,-7.34,-3.15,2.18,9.58,-0.15,4.44,11.43,19.46,18.40,4.34,3.44,19.72,33.94,35.72,35.60,26.29,21.74,25.52,26.55,15.38,14.90
BalanceCurrentLiabilities_sy,,,,,38.91,,21.11,22.11,15.98,38.55,34.55,27.43,14.95,-0.66,-2.02,16.50,11.53,-9.91,-23.00,-11.64,-13.88,3.26,8.92,29.38,43.15,18.57,11.06,14.14,0.91,10.07,1.09,4.31,4.77,8.93,1.62,4.47,2.18,8.22,13.80,11.36,12.61,17.62,10.36,-2.00,-5.96,-5.96,6.08,12.70,24.60,24.98,13.69,10.58,10.60,8.79,10.87
