,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceTotalAssets_yy,,,,,1529.01,2751.36,,1200.65,237.37,88.25,54.61,5.26,15.64,27.52,-100.00,-23.98,-22.31,-25.80,,39.85,7.29,33.97,,-47.63,-22.16,-39.33,,-9.04,-18.70,-8.68,3.24,33.50,4.36,0.96,-18.20,-22.10,24.63,29.41,42.47,18.16,-6.06,-11.96,-8.08,-11.86,-13.65,-7.36,-15.13,-6.32,-3.68,-8.37
BalanceTotalAssets_sy,,,,,26.16,35.38,,31.20,21.96,30.59,10.41,6.58,10.22,3.49,-3.62,12.10,16.80,15.41,,21.48,17.72,23.47,,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.51,5.21,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,6.80,4.97,9.33,7.54,5.03,7.09,7.08,9.50,11.96
BalanceTotalAssets_qq,,-7.57,-100.00,,231.97,61.79,47.80,63.85,-13.89,-9.72,21.39,11.55,-5.40,-0.45,-100.00,,-3.32,-4.93,-100.00,,-25.83,18.71,-100.00,,10.25,-7.48,-1.64,-9.34,-1.45,3.93,11.19,17.22,-22.96,0.54,-9.91,11.64,23.26,4.39,-0.82,-7.41,-2.01,-2.16,3.55,-11.22,-3.99,4.97,-5.14,-2.01,-1.28,-0.14
BalanceTotalAssets_sq,,1.07,-100.00,,8.86,9.85,-100.00,8.47,1.43,0.34,-100.00,-1.71,-1.06,1.55,-100.00,,-1.12,1.77,-100.00,,-0.03,4.76,-100.00,,2.48,0.46,-1.40,0.23,-0.09,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.78,0.67,1.04,0.55,3.07,0.48,3.35,0.82,-0.08,1.95,3.53,0.54,0.06
BalanceCapital,718000,655000,,4099000,13077000,19560000,19029000,42453000,37079000,32744000,40715000,37774000,35616000,36602000,,41054000,40142000,37925000,,54290000,41424000,46664000,,30296000,32561000,31416000,31097000,27788000,28270000,28816000,31784000,35493000,27391000,28045000,26209000,27782000,33526000,33242000,31835000,26433000,25892000,24769000,25831000,23488000,23737000,21260000,21354000,19475000,18725000,18039000
BalanceCapital_yy,,,,,1721.31,2886.26,,935.69,183.54,67.40,113.96,-11.02,-3.95,11.78,-100.00,8.68,12.71,3.61,,32.24,3.19,23.04,,-44.20,-21.40,-32.68,,-8.28,-13.18,-8.28,2.21,27.73,-3.11,-2.68,-17.54,-21.73,22.40,18.53,21.47,-4.86,-22.77,-25.49,-18.86,-11.14,-8.32,-14.17,-17.33,-17.09,-21.11,-15.15
BalanceCapital_sy,,,,,32.70,49.80,,40.60,62.97,26.64,18.88,8.02,6.43,10.42,-0.39,8.68,23.20,8.04,,13.63,9.28,18.28,,10.47,10.30,9.33,,9.92,13.17,10.82,3.97,16.39,11.48,8.70,8.50,9.50,12.03,9.38,8.04,3.66,4.08,3.73,2.69,6.54,5.27,4.33,5.43,1.67,4.20,4.61
BalanceCapital_qq,,-8.77,-100.00,,219.03,49.58,-2.71,123.10,-12.66,-11.69,24.34,-7.22,-5.71,2.77,-100.00,,-2.22,-5.52,-100.00,,-23.70,12.65,-100.00,,7.48,-3.52,-1.02,-10.64,1.73,1.93,10.30,11.67,-22.83,2.39,-6.55,6.00,20.68,-0.85,-4.23,-16.97,-2.05,-4.34,4.29,-9.07,1.06,-10.44,0.44,-8.80,-3.85,-3.66
BalanceCapital_sq,,1.06,-100.00,,3.04,4.39,-100.00,5.86,0.27,2.42,-100.00,-3.48,1.57,5.28,-100.00,,1.85,0.41,-100.00,,2.07,1.86,-100.00,,0.46,-1.04,-0.48,-0.52,2.25,0.69,1.72,2.74,1.50,-0.17,2.71,0.37,1.78,0.07,2.46,-1.60,1.41,1.00,1.84,2.44,0.82,-2.88,1.33,0.57,1.34,-1.93
BalanceShareCapital,2500000,2500000,,3500000,7000000,7550000,7550000,7550000,7550000,7550000,7550000,15100000,15100000,15100000,,16436000,16436000,16436000,,16436000,16436000,16436000,,16436000,16436000,16436000,16436000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000,16686000
BalanceShareCapital_yy,,,,,180.00,202.00,,115.71,7.86,,,100.00,100.00,100.00,-100.00,8.85,8.85,8.85,,,,,,,,,,1.52,1.52,1.52,1.52,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,15.49,16.30,,7.22,7.17,,,,,,,0.78,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,100.00,7.86,,,,,,100.00,,,-100.00,,,,-100.00,,,,-100.00,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,-100.00,,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,-279000,-341000,-341000,-341000,-341000,,,,,,,,,,0,0,0,-38000,-126000,-155000,-234000,-342000,-458000,-479000,-827000,-861000,-923000,-932000,-932000,-932000,-932000,-1187000,-1187000,-1187000,-1187000,-1187000,-1187000,-1187000,-1187000,-1187000,-1187000
BalanceOwnShares_yy,,,,,,,,,,,,,,-22.22,100.00,100.00,100.00,100.00,,,,,,,,,,,,,-800.00,-263.49,-209.03,-253.42,-151.75,-101.53,-94.57,-12.70,-8.25,-0.98,-27.36,-27.36,-27.36,-27.36,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,-22.22,100.00,-26.44,,50.00,,,,,,,,,,,,,,-20.41,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,-22.22,,,,100.00,,,,,,,,,,,,,-231.58,-23.02,-50.97,-46.15,-33.92,-4.59,-72.65,-4.11,-7.20,-0.98,,,,-27.36,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,-100.00,,,,50.00,,,,,,,,,,,,,,-6.53,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,392000,348000,,2866000,8536000,8571000,8653000,30068000,24262000,20228000,29738000,21996000,21427000,21315000,,16875000,16874000,24615000,,24615000,24615000,38374000,,38374000,38374000,13720000,13720000,13471000,13471000,11321000,11321000,11321000,10573000,19450000,19975000,23208000,25689000,13755000,12985000,10533000,10707000,11627000,11327000,11408000,11408000,9346000,9346000,9158000,9158000,5491000
BalanceReserve_yy,,,,,2077.55,2362.93,,949.13,184.23,136.01,243.67,-26.85,-11.68,5.37,-100.00,-23.28,-21.25,15.48,,45.87,45.88,55.90,,55.90,55.90,-64.25,,-64.90,-64.90,-17.49,-17.49,-15.96,-21.51,71.80,76.44,105.00,142.97,-29.28,-34.99,-54.61,-58.32,-15.47,-12.77,8.31,6.55,-19.62,-17.49,-19.72,-19.72,-41.25
BalanceReserve_sy,,,,,5.57,81.80,,64.17,42.98,17.63,59.10,18.56,11.59,0.33,11.91,13.15,12.21,7.52,,6.89,12.40,30.06,,13.35,13.52,7.56,,7.79,6.03,2.30,1.91,3.57,3.61,4.07,8.70,8.70,2.20,10.27,12.22,10.93,10.58,2.51,2.67,8.31,6.10,4.81,3.78,1.29,2.16,3.31
BalanceReserve_qq,,-11.22,-100.00,,197.84,0.41,0.96,247.49,-19.31,-16.63,47.01,-26.03,-2.59,-0.52,-100.00,,-0.01,45.88,-100.00,,,55.90,-100.00,,,-64.25,,-1.81,,-15.96,,,-6.61,83.96,2.70,16.19,10.69,-46.46,-5.60,-18.88,1.65,8.59,-2.58,0.72,,-18.08,,-2.01,,-40.04
BalanceReserve_sq,,-11.22,-100.00,,6.32,0.41,-100.00,0.32,,1.64,-100.00,,,0.09,-100.00,,,-0.34,-100.00,,,12.46,-100.00,,,1.77,,,,1.36,,,,,,,,3.85,,0.01,,2.85,,0.27,,0.88,,,,3.33
BalanceNonshareCapital,,0,,,169000,1040000,12303000,5724000,5128000,4365000,4196000,5522000,5952000,5744000,,353000,307000,340000,,,,,,,,,,,,,,,,,,638000,2101000,3113000,4043000,6378000,6448000,6941000,6910000,6825000,6757000,7193000,7162000,7803000,7838000,8238000
BalanceNonshareCapital_yy,,,,,,,,,2934.32,319.71,-65.89,-3.53,16.07,31.59,-100.00,-93.61,-94.84,-94.08,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,899.69,206.90,122.97,70.91,7.01,4.79,3.63,3.65,14.33,16.00,14.53
BalanceNonshareCapital_sy,,,,,,,,,-18.98,-1.96,-65.89,9.38,73.26,37.08,-26.42,-23.10,-64.09,-39.30,,-14.34,-27.27,6.60,,,,,,,,,,,,,,,,,,10.87,10.22,0.39,-1.87,-0.06,-5.72,-15.73,5.39,6.38,4.73,4.46
BalanceNonshareCapital_qq,,,,,,515.38,1082.98,-53.47,-10.41,-14.88,-3.87,31.60,7.79,-3.49,-100.00,,-13.03,10.75,-100.00,,,,,,,,,,,,,,,,,,229.31,48.17,29.87,57.75,1.10,7.65,-0.45,-1.23,-1.00,6.45,-0.43,8.95,0.45,5.10
BalanceNonshareCapital_sq,,,,,,16.38,-100.00,-2.88,-3.94,46.74,-100.00,26.36,10.96,-3.49,-100.00,,-9.05,,-100.00,,,,,,,,,,,,,,,,,,-4.04,2.04,0.53,4.80,,-0.52,0.32,-9.68,0.84,-0.08,2.65,8.95,,2.44
BalanceNoncurrentLiabilities,29000,151000,,21000,650000,1464000,1376000,4850000,2952000,2590000,3657000,2809000,1759000,1452000,,2670000,2289000,1931000,,6682000,3482000,3986000,,434000,834000,277000,350000,300000,318000,280000,227000,1336000,267000,238000,293000,138000,138000,24000,21000,91000,92000,67000,52000,53000,53000,293000,362000,811000,1271000,1480000
BalanceNoncurrentLiabilities_yy,,,,,2141.38,869.54,,22995.24,354.15,76.91,165.77,-42.08,-40.41,-43.94,-100.00,-4.95,30.13,32.99,,150.26,52.12,106.42,,-93.50,-76.05,-93.05,,-30.88,-61.87,1.08,-35.14,345.33,-16.04,-15.00,29.07,-89.67,-48.31,-89.92,-92.83,-34.06,-33.33,179.17,147.62,-41.76,-42.39,337.31,596.15,1430.19,2298.11,405.12
BalanceNoncurrentLiabilities_sy,,,,,20.97,70.54,,103.82,24.91,2.81,-37.88,5.76,8.86,9.94,-6.94,21.73,48.83,17.09,,8.54,7.75,11.76,,12.25,9.52,7.94,,-8.01,-12.04,-7.94,-3.10,-1.22,-0.60,14.51,5.02,5.51,-4.96,1.45,12.97,14.81,25.16,27.05,13.61,9.81,11.40,1.65,7.06,0.42,6.62,8.91
BalanceNoncurrentLiabilities_qq,,420.69,-100.00,,2995.24,125.23,-6.01,252.47,-39.13,-12.26,41.20,-23.19,-37.38,-17.45,-100.00,,-14.27,-15.64,-100.00,,-47.89,14.47,-100.00,,92.17,-66.79,26.35,-14.29,6.00,-11.95,-18.93,488.55,-80.01,-10.86,23.11,-52.90,,-82.61,-12.50,333.33,1.10,-27.17,-22.39,1.92,,452.83,23.55,124.03,56.72,16.44
BalanceNoncurrentLiabilities_sq,,3.90,-100.00,,1.34,4.80,-100.00,11.25,0.63,-5.67,-100.00,13.81,-0.82,1.40,-100.00,,-2.88,-2.64,-100.00,,-1.59,2.32,-100.00,,-2.61,-1.55,-3.01,-3.12,-3.19,-0.56,-0.52,1.12,-0.40,-1.43,,-0.98,,2.42,-0.10,,-0.39,2.48,-1.49,-1.19,,-0.67,,-0.46,-0.67,
BalanceNoncurrentTradeLiabilities,29000,143000,,14000,642000,607000,566000,455000,482000,497000,1565000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,2113.79,324.48,,3150.00,-24.92,-18.12,176.50,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,1006.89,324.48,,1584.38,6.38,-18.12,-59.38,-100.00,-100.00,-49.24,-96.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,393.10,-100.00,,4485.71,-5.45,-6.75,-19.61,5.93,3.11,214.89,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,146.55,-100.00,,2237.76,-52.72,-6.75,-2.86,5.03,-56.47,104.99,-6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,1745000,602000,457000,,311000,,245000,,160000,0,61000,,82000,14000,0,0,85000,267000,249000,211000,262000,245000,222000,181000,,,,,,,,,,,,205000,,,
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,-82.18,-100.00,-46.39,,-48.55,,-75.10,,-48.75,,-100.00,,3.66,1807.14,,,208.24,-8.24,-10.84,-14.22,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,-1.67,,7.60,,-7.34,,-18.44,,-4.84,,-14.51,,-10.32,-10.22,,,4.63,14.73,-14.58,-9.99,-14.36,-15.13,,-14.68,,,,,,,,,,,
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,-65.50,-24.09,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-82.93,-100.00,,,214.12,-6.74,-15.26,24.17,-6.49,-9.39,-18.47,-100.00,,,,,,,,,,,,-100.00,,
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,0.76,0.13,-100.00,,-2.58,,-100.00,,-5.42,,-100.00,,-4.68,-2.64,,,-5.58,-1.70,-1.30,1.69,-2.80,-2.94,-1.78,-8.18,,,,,,,,,,,,-4.11,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000,,661000,1126000,1173000
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.20
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.12
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,70.35,4.17
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,0.23,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124000,124000,9000,,56000,43000,28000,13000,,,26000,114000,103000,95000,89000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.84,-65.32,211.11,,-100.00,-100.00,-7.14,776.92,,,242.31
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40,-3.30,57.32,,-5.70,-1.68,-9.94,-3.68,,,-2.80
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.74,-100.00,,-23.21,-34.88,-53.57,-100.00,,,338.46,-9.65,-7.77,-6.32
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.11,-5.64,,-6.09,6.43,-4.04,-4.26,,,-4.84,-4.48,-3.62,-3.41
BalanceNoncurrentOtherLiabilities,,8000,,7000,8000,857000,810000,4395000,2470000,2093000,2092000,1064000,1157000,995000,,2359000,2289000,1686000,,6522000,3482000,3925000,,352000,820000,277000,350000,215000,51000,31000,16000,1074000,22000,16000,112000,14000,14000,15000,21000,35000,49000,39000,39000,53000,53000,62000,43000,47000,50000,218000
BalanceNoncurrentOtherLiabilities_yy,,,,,,10612.50,,62685.71,30775.00,144.22,158.27,-75.79,-53.16,-52.46,-100.00,121.71,97.84,69.45,,176.47,52.12,132.80,,-94.60,-76.45,-92.94,,-38.92,-93.78,-88.81,-95.43,399.53,-56.86,-48.39,600.00,-98.70,-36.36,-6.25,-81.25,150.00,250.00,160.00,85.71,51.43,8.16,58.97,10.26,-11.32,-5.66,251.61
BalanceNoncurrentOtherLiabilities_sy,,,,,,304.13,,-1.28,,10.75,-63.95,100.00,48.46,25.00,-55.88,80.53,55.75,42.58,,7.20,9.49,20.22,,10.77,10.94,2.28,,6.85,-2.87,3.07,0.12,9.44,1.17,12.81,0.14,9.15,1.66,1.49,4.49,15.80,17.82,2.48,3.02,8.04,8.16,,10.26,0.91,0.53,2.48
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,14.29,10612.50,-5.48,442.59,-43.80,-15.26,-0.05,-49.14,8.74,-14.00,-100.00,,-2.97,-26.34,-100.00,,-46.61,12.72,-100.00,,132.95,-66.22,26.35,-38.57,-76.28,-39.22,-48.39,6612.50,-97.95,-27.27,600.00,-87.50,,7.14,40.00,66.67,40.00,-20.41,,35.90,,16.98,-30.65,9.30,6.38,336.00
BalanceNoncurrentOtherLiabilities_sq,,,-100.00,,0.18,61.76,-100.00,-12.38,5.22,-2.83,-100.00,13.21,-1.16,-1.04,-100.00,,-2.53,-10.13,-100.00,,-0.51,-2.28,-100.00,,0.01,0.21,2.08,-1.01,-2.06,-0.85,-1.36,0.27,0.10,1.26,,0.26,,3.24,-0.20,0.65,-0.02,1.12,,2.20,,-1.06,0.55,1.38,0.37,0.22
BalanceCurrentLiabilities,124000,0,,159000,309000,918000,1259000,2628000,2765000,3565000,3949000,12479000,12094000,11371000,,457000,319000,737000,,1309000,1289000,4188000,,1885000,2563000,1575000,1275000,1577000,646000,1286000,1772000,2773000,2852000,2391000,1132000,2292000,2260000,3317000,3472000,3551000,3288000,3173000,3397000,1762000,299000,3633000,1837000,2008000,1878000,1912000
BalanceCurrentLiabilities_yy,,,,,149.19,,,1552.83,794.82,288.34,213.66,374.85,337.40,218.96,-100.00,-96.34,-97.36,-93.52,,186.43,304.08,468.25,,44.00,98.84,-62.39,,-16.34,-74.80,-18.35,38.98,75.84,341.49,85.93,-36.12,-17.35,-20.76,38.73,206.71,54.93,45.49,-4.34,-2.16,-50.38,-90.91,14.50,-45.92,13.96,528.09,-47.37
BalanceCurrentLiabilities_sy,,,,,55.42,,,23.06,21.53,6.53,16.83,53.90,37.56,1.30,-6.20,0.40,6.41,26.99,,20.82,31.94,20.40,,8.51,13.72,20.43,,3.67,6.62,4.48,9.65,10.73,14.23,16.18,14.94,8.43,13.69,3.58,9.61,13.08,16.55,10.23,7.72,1.91,-1.16,6.45,4.70,14.90,21.56,24.10
BalanceCurrentLiabilities_qq,,-100.00,,,94.34,197.09,37.15,108.74,5.21,28.93,10.77,216.00,-3.09,-5.98,-100.00,,-30.20,131.03,-100.00,,-1.53,224.90,-100.00,,35.97,-38.55,-19.05,23.69,-59.04,99.07,37.79,56.49,2.85,-16.16,-52.66,102.47,-1.40,46.77,4.67,2.28,-7.41,-3.50,7.06,-48.13,-83.03,1115.05,-49.44,9.31,-6.47,1.81
BalanceCurrentLiabilities_sq,,-18.58,,,16.28,23.77,-100.00,-0.64,13.98,1.58,-100.00,7.92,-1.66,0.82,-100.00,,-5.50,8.68,-100.00,,1.15,-2.11,-100.00,,3.18,0.16,-4.23,3.00,-0.50,11.55,-3.02,3.88,1.20,6.17,1.22,-3.05,3.61,0.14,1.38,3.82,-0.04,2.03,0.36,2.87,-1.46,7.69,0.85,6.43,-0.14,2.50
BalanceCurrentTradePayablesv,124000,0,,150000,301000,918000,1257000,1778000,2663000,2528000,3002000,5995000,5098000,4594000,,131000,136000,66000,,562000,560000,1941000,,182000,176000,208000,187000,203000,179000,214000,185000,239000,476000,179000,207000,193000,202000,44000,37000,49000,64000,104000,73000,40000,66000,54000,29000,128000,29000,101000
BalanceCurrentTradePayablesv_yy,,,,,142.74,,,1085.33,784.72,175.38,138.82,237.18,91.44,81.72,-100.00,-97.81,-97.33,-98.56,,329.01,311.76,2840.91,,-67.62,-68.57,-89.28,,11.54,1.70,2.88,-1.07,17.73,165.92,-16.36,11.89,-19.25,-57.56,-75.42,-82.13,-74.61,-68.32,136.36,97.30,-18.37,3.12,-48.08,-60.27,220.00,-56.06,87.04
BalanceCurrentTradePayablesv_sy,,,,,77.80,,,18.58,29.67,16.49,16.66,18.72,30.85,-4.89,-54.09,3.51,2.28,19.68,,-2.41,21.27,6.64,,6.78,15.36,13.98,,4.28,3.59,2.88,-0.10,14.14,10.21,18.32,16.90,12.69,4.22,1.81,13.17,11.52,18.78,22.89,17.14,18.92,11.36,5.96,8.43,11.78,5.71,14.86
BalanceCurrentTradePayablesv_qq,,-100.00,,,100.67,204.98,36.93,41.45,49.78,-5.07,18.75,99.70,-14.96,-9.89,-100.00,,3.82,-51.47,-100.00,,-0.36,246.61,-100.00,,-3.30,18.18,-10.10,8.56,-11.82,19.55,-13.55,29.19,99.16,-62.39,15.64,-6.76,4.66,-78.22,-15.91,32.43,30.61,62.50,-29.81,-45.21,65.00,-18.18,-46.30,341.38,-77.34,248.28
BalanceCurrentTradePayablesv_sq,,-29.50,,,10.05,7.10,-100.00,-8.09,32.18,-4.10,-100.00,-8.88,4.74,1.50,-100.00,,-1.74,7.23,-100.00,,-1.46,-3.96,-100.00,,-1.26,0.33,-11.47,7.59,0.56,3.18,-7.93,4.21,0.06,4.98,-0.46,3.82,1.31,-5.22,4.32,5.00,4.28,1.18,5.03,9.09,0.41,-0.28,-1.18,8.84,-3.08,5.22
BalanceCurrentBorrowings,,,,,,,,,,,,1927000,1769000,2023000,,151000,123000,142000,,102000,187000,149000,,77000,118000,108000,82000,82000,78000,78000,78000,88000,83000,83000,,,,,,,,,,,60000,13000,13000,13000,13000,13000
BalanceCurrentBorrowings_yy,,,,,,,,,,,,,,,,-92.16,-93.05,-92.98,,-32.45,52.03,4.93,,-24.51,-36.90,-27.52,,6.49,-33.90,-27.78,-4.88,7.32,6.41,6.41,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,-78.33,
BalanceCurrentBorrowings_sy,,,,,,,,,,,,,,,,-17.32,7.74,8.02,,-13.42,31.55,21.53,,5.98,3.41,8.71,,21.76,13.24,8.08,7.70,-3.46,20.23,29.07,21.10,-2.05,8.92,-26.40,,,,,,,,,,,15.32,
BalanceCurrentBorrowings_qq,,,,,,,,,,,,,-8.20,14.36,-100.00,,-18.54,15.45,-100.00,,83.33,-20.32,-100.00,,53.25,-8.47,-24.07,,-4.88,,,12.82,-5.68,,-100.00,,,,,,,,,,,-78.33,,,,
BalanceCurrentBorrowings_sq,,,,,,,,,,,,,-3.36,12.83,-100.00,,-14.24,5.38,-100.00,,-1.81,-3.56,-100.00,,4.68,11.95,2.41,,-1.07,,,3.30,-3.50,,-5.44,,,,,,,,,,,2.96,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134000,110000,200000,184000,104000,95000,88000,80000,77000,60000,33000,41000,31000,31000,31000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.39,-13.64,-56.00,-56.52,-25.96,-36.84,-62.50,-48.75,-59.74,-48.33,-6.06
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15,-10.45,16.72,3.39,3.52,3.78,-0.55,2.52,1.14,-2.82,-11.20
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.91,81.82,-8.00,-43.48,-8.65,-7.37,-9.09,-3.75,-22.08,-45.00,24.24,-24.39,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.30,-1.95,-5.70,8.35,-5.68,6.48,-2.12,-0.24,0.58,1.22,-0.82,-2.91,,
BalanceCurrentOtherLiabilities,,,,,,,2000,446000,2000,,-2000,4114000,4842000,4734000,,127000,60000,527000,,145000,230000,2060000,,1288000,1797000,887000,791000,1001000,274000,867000,1382000,2182000,2188000,2002000,811000,1885000,1868000,3057000,3251000,3318000,3076000,2923000,3202000,1603000,95000,3518000,91000,127000,96000,86000
BalanceCurrentOtherLiabilities_yy,,,,,,,,,,,-200.00,822.42,242000.00,,100.00,-96.91,-98.76,-88.87,,14.17,283.33,290.89,,788.28,681.30,-56.94,,-22.28,-84.75,-2.25,74.72,117.98,698.54,130.91,-41.32,-13.61,-14.63,52.70,300.86,76.02,64.67,-4.38,-1.51,-51.69,-96.91,20.36,-97.16,-92.08,1.05,-97.56
BalanceCurrentOtherLiabilities_sy,,,,,,,,,,,18.26,94.80,9.64,,19.76,-13.02,12.94,40.86,,44.92,52.91,6.74,,1.85,28.92,10.12,,7.95,-8.11,15.47,-4.15,-1.56,1.00,11.38,19.13,8.20,21.12,11.48,1.60,18.59,19.82,10.04,0.76,10.14,5.13,22.54,17.59,13.40,18.50,23.94
BalanceCurrentOtherLiabilities_qq,,,,,,,,22200.00,-99.55,-100.00,,205800.00,17.70,-2.23,-100.00,,-52.76,778.33,-100.00,,58.62,795.65,-100.00,,39.52,-50.64,-10.82,26.55,-72.63,216.42,59.40,57.89,0.27,-8.50,-59.49,132.43,-0.90,63.65,6.35,2.06,-7.29,-4.97,9.54,-49.94,-94.07,3603.16,-97.41,39.56,-24.41,-10.42
BalanceCurrentOtherLiabilities_sq,,,,,,,,872.95,-4.42,-12.14,,-1.10,-0.40,-2.22,-100.00,,,2.02,-100.00,,4.36,-5.00,-100.00,,,4.70,-8.82,-1.08,-7.70,9.44,-3.18,8.47,4.86,7.72,-3.26,4.28,5.13,2.77,-1.48,6.16,0.30,2.63,-0.16,2.03,-1.75,9.23,-0.72,3.44,-0.82,7.86
BalanceReckoning,,,,9000,8000,,,404000,100000,1037000,949000,443000,385000,20000,,48000,0,2000,,500000,312000,38000,,338000,472000,372000,215000,291000,115000,127000,127000,264000,105000,127000,114000,80000,80000,16000,,80000,53000,58000,42000,42000,18000,15000,1663000,1709000,1709000,1681000
BalanceReckoning_yy,,,,,,,,4388.89,1150.00,,,9.65,285.00,-98.07,-100.00,-89.16,-100.00,-90.00,,941.67,,1800.00,,-32.40,51.28,878.95,,-13.91,-75.64,-65.86,-40.93,-9.28,-8.70,,-10.24,-69.70,-23.81,-87.40,-100.00,,-33.75,262.50,,-47.50,-66.04,-74.14,3859.52,3969.05,9394.44,11106.67
