,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentOtherLiabilities_sy,,,,,3.92,8.48,,11.18,10.92,10.25,,1.73,1.01,0.04,,6.38,18.04,19.33,4.70,12.90,1.58,2.89,3.63,1.14,1.96,5.16,7.32,-4.27,-7.44,-8.18,4.88,5.86,5.10,-1.97,-1.52,0.84,-0.36,-1.65
BalanceNoncurrentOtherLiabilities_qq,,2.43,-100.00,,0.41,24.59,-100.00,,-11.96,5.25,-100.00,,-19.67,11.73,-10.73,12.79,-0.45,23.69,-6.63,-14.40,3.46,-2.45,3.42,-92.49,,1426.47,-6.17,-94.66,-11.54,-8.70,-4.76,-5.00,94.74,-56.76,,-6.25,-6.67,-7.14
BalanceNoncurrentOtherLiabilities_sq,,2.43,-100.00,,0.70,2.50,-100.00,,-1.20,0.31,-100.00,,-0.42,0.04,-1.30,-0.32,0.74,0.04,,2.14,,0.48,0.38,,,-0.24,-0.09,-2.10,-2.47,0.43,2.57,3.92,-0.94,,,5.35,-1.75,2.25
BalanceCurrentLiabilities,30593000,23645000,,16731000,19000000,16112000,,10339000,12518000,19999000,,11797000,11803000,23234000,21375000,13653000,14048000,30924000,22035000,10923000,9751000,19439000,14090000,11741000,16499000,16176000,16125000,9416000,9694000,20826000,13885000,6871000,10072000,19870000,14244000,7079000,11047000,19400000
BalanceCurrentLiabilities_yy,,,,,-37.89,-31.86,,-38.20,-34.12,24.12,,14.10,-5.71,16.18,,15.73,19.02,33.10,3.09,-20.00,-30.59,-37.14,-36.06,7.49,69.20,-16.79,14.44,-19.80,-41.24,28.75,-13.89,-27.03,3.90,-4.59,2.59,3.03,9.68,-2.37
BalanceCurrentLiabilities_sy,,,,,-0.61,4.36,,23.55,27.42,17.74,,-0.92,-3.02,-4.60,,5.64,-3.81,5.26,3.09,-0.92,1.32,-1.78,0.24,7.73,10.21,0.80,1.47,8.74,1.80,3.50,-0.52,8.75,9.91,5.25,5.88,5.92,15.56,15.42
BalanceCurrentLiabilities_qq,,-22.71,-100.00,,13.56,-15.20,-100.00,,21.08,59.76,-100.00,,0.05,96.85,-8.00,-36.13,2.89,120.13,-28.74,-50.43,-10.73,99.35,-27.52,-16.67,40.52,-1.96,-0.32,-41.61,2.95,114.83,-33.33,-50.51,46.59,97.28,-28.31,-50.30,56.05,75.61
BalanceCurrentLiabilities_sq,,-1.47,-100.00,,8.42,8.17,-100.00,,7.07,-1.54,-100.00,,-2.00,-0.76,-2.41,-4.69,-3.24,5.99,-0.11,-6.69,6.60,5.37,1.62,-7.80,10.88,4.85,2.06,-6.33,2.95,3.84,0.04,-1.00,8.26,-2.22,0.04,2.95,2.41,0.28
BalanceCurrentTradePayablesv,12308000,8355000,,5019000,6536000,15242000,,9088000,11707000,18973000,,10854000,11261000,22310000,20520000,12688000,13227000,29150000,20496000,10141000,8969000,18567000,13398000,10730000,10730000,15512000,15511000,8790000,9006000,20254000,13228000,6254000,9483000,19459000,13656000,6503000,10478000,18451000
BalanceCurrentTradePayablesv_yy,,,,,-46.90,82.43,,81.07,79.12,24.48,,19.43,-3.81,17.59,,16.90,17.46,30.66,-0.12,-20.07,-32.19,-36.31,-34.63,5.81,19.63,-16.45,15.77,-18.08,-16.07,30.57,-14.72,-28.85,5.30,-3.93,3.24,3.98,10.49,-5.18
BalanceCurrentTradePayablesv_sy,,,,,11.13,20.14,,20.80,22.57,7.87,,2.28,-3.81,3.74,,-4.06,-2.54,5.02,6.28,0.24,9.29,5.71,3.20,7.15,6.84,1.67,4.66,9.53,2.70,0.92,-2.37,4.37,6.05,8.28,11.60,5.50,14.87,8.81
BalanceCurrentTradePayablesv_qq,,-32.12,-100.00,,30.23,133.20,-100.00,,28.82,62.07,-100.00,,3.75,98.12,-8.02,-38.17,4.25,120.38,-29.69,-50.52,-11.56,107.01,-27.84,-19.91,,44.57,-0.01,-43.33,2.46,124.89,-34.69,-52.72,51.63,105.20,-29.82,-52.38,61.13,76.09
BalanceCurrentTradePayablesv_sq,,0.16,-100.00,,18.14,12.73,-100.00,,1.55,2.80,-100.00,,-4.38,7.14,-10.29,-9.95,1.80,7.40,4.47,-8.08,14.10,16.72,-2.64,-17.69,,-0.37,2.62,-17.94,3.27,2.49,-0.37,-0.46,12.39,2.14,-2.44,2.30,1.45,0.98
BalanceCurrentBorrowings,18054000,14959000,,11603000,12158000,278000,,331000,326000,323000,,320000,120000,355000,303000,402000,271000,277000,253000,133000,130000,191000,196000,201000,201000,188000,148000,,228000,,,,,,,,,
BalanceCurrentBorrowings_yy,,,,,-32.66,-98.14,,-97.15,-97.32,16.19,,-3.32,-63.19,9.91,,25.62,125.83,-21.97,-16.50,-66.92,-52.03,-31.05,-22.53,51.13,54.62,-1.57,-24.49,-100.00,13.43,-100.00,-100.00,,-100.00,,,,,
BalanceCurrentBorrowings_sy,,,,,-3.28,-8.83,,4.69,24.12,11.18,,-6.49,-7.30,0.03,,7.50,-11.44,-2.77,-16.50,-9.29,-21.68,-9.65,-13.37,-12.16,-2.14,-6.48,-19.18,1.81,-2.26,-15.96,8.21,,16.10,,,,,
BalanceCurrentBorrowings_qq,,-17.14,-100.00,,4.78,-97.71,-100.00,,-1.51,-0.92,-100.00,,-62.50,195.83,-14.65,32.67,-32.59,2.21,-8.66,-47.43,-2.26,46.92,2.62,2.55,,-6.47,-21.28,-100.00,,-100.00,,,,,,,,
BalanceCurrentBorrowings_sq,,,-100.00,,9.17,,-100.00,,7.30,-0.32,-100.00,,0.30,-1.97,-2.15,-6.88,-4.12,-1.36,-7.82,-5.32,-2.66,1.64,-7.96,-8.82,,-1.86,-11.26,-21.19,,3.49,,,,,,,,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,131000,,128000,120000,141000,102000,109000,257000,210000,194000,167000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63,,-14.84,114.17,48.94,90.20,53.21
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63,,42.07,66.27,52.61,49.59,53.21
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-6.25,17.50,-27.66,6.86,135.78,-18.29,-7.62,-13.92
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,-4.83,7.73,0.20,0.81,3.30,9.57,-0.99,2.31
BalanceCurrentOtherLiabilities,231000,331000,,109000,306000,592000,,852000,420000,653000,,592000,397000,550000,535000,548000,538000,1485000,1274000,638000,641000,670000,486000,801000,5558000,467000,457000,487000,451000,435000,529000,469000,481000,297000,328000,363000,372000,778000
BalanceCurrentOtherLiabilities_yy,,,,,32.47,78.85,,681.65,37.25,10.30,,-30.52,-5.48,-15.77,,-7.43,35.52,170.00,138.13,16.42,19.14,-54.88,-61.85,25.55,767.08,-30.30,-5.97,-39.20,-91.89,-6.85,15.75,-3.70,6.65,-31.72,-38.00,-22.60,-22.66,161.95
BalanceCurrentOtherLiabilities_sy,,,,,14.70,15.14,,44.55,28.14,9.94,,4.74,-6.53,-7.76,,-14.21,2.82,3.98,11.36,2.54,15.27,0.86,19.04,29.94,25.61,-0.84,-1.90,-18.50,-1.12,9.94,10.90,33.68,28.25,13.12,13.29,13.38,14.12,1.95
BalanceCurrentOtherLiabilities_qq,,43.29,-100.00,,180.73,93.46,-100.00,,-50.70,55.48,-100.00,,-32.94,38.54,-2.73,2.43,-1.82,176.02,-14.21,-49.92,0.47,4.52,-27.46,64.81,593.88,-91.60,-2.14,6.56,-7.39,-3.55,21.61,-11.34,2.56,-38.25,10.44,10.67,2.48,109.14
BalanceCurrentOtherLiabilities_sq,,-2.95,-100.00,,11.38,1.60,-100.00,,-6.71,-15.54,-100.00,,-17.43,-9.04,-4.42,32.92,3.01,5.15,-0.85,16.98,7.64,3.58,-8.52,-0.46,-3.44,1.12,-1.14,7.26,-1.33,4.04,0.76,7.91,2.56,0.67,-1.40,15.47,4.31,-5.73
BalanceReckoning,,,,0,0,0,,68000,65000,50000,,31000,25000,19000,17000,15000,12000,12000,12000,11000,11000,11000,10000,9000,10000,9000,9000,8000,9000,9000,8000,7000,6000,5000,3000,3000,3000,4000
BalanceReckoning_yy,,,,,,,,,,,,-54.41,-61.54,-62.00,,-51.61,-52.00,-36.84,-29.41,-26.67,-8.33,-8.33,-16.67,-18.18,-9.09,-18.18,-10.00,-11.11,-10.00,,-11.11,-12.50,-33.33,-44.44,-62.50,-57.14,-50.00,-20.00
BalanceReckoning_sy,,,,,,,,,,,,-11.39,-9.99,-4.05,,-10.94,-5.78,3.10,-11.07,-6.14,-7.83,-2.70,-7.40,-9.51,,,-0.85,-8.28,-8.96,,-11.11,,,-6.65,23.02,9.57,10.00,-3.82
BalanceReckoning_qq,,,,,,,,,-4.41,-23.08,-100.00,,-19.35,-24.00,-10.53,-11.76,-20.00,,,-8.33,,,-9.09,-10.00,11.11,-10.00,,-11.11,12.50,,-11.11,-12.50,-14.29,-16.67,-40.00,,,33.33
BalanceReckoning_sq,,,,,,,,,0.30,-3.42,-100.00,,-2.46,-1.54,-2.17,-11.76,,,,-6.25,,,,-1.16,-3.84,,,-11.11,-4.76,,-11.11,-0.78,-9.52,,,,,
BalanceTotalEquityAndLiabilities,51211000,52418000,0,45842000,48708000,67810000,0,67445000,70697000,79408000,0,81295000,82262000,93848000,96587000,90280000,91731000,109043000,104639000,94946000,95221000,101784000,99674000,97033000,97034000,104664000,106029000,92161000,95126000,105317000,99425000,93172000,96435000,103112000,101860000,94323000,99639000,110473000
BalanceTotalEquityAndLiabilities_yy,,,,,-4.89,29.36,,47.12,45.14,17.10,,20.54,16.36,18.18,,11.05,11.51,16.19,8.34,5.17,3.80,-6.66,-4.74,2.20,1.90,2.83,6.38,-5.02,-1.97,0.62,-6.23,1.10,1.38,-2.09,2.45,1.24,3.32,7.14
BalanceTotalEquityAndLiabilities_sy,,,,,2.11,14.75,,21.62,22.59,15.10,,7.41,2.54,1.16,,-2.39,-0.88,1.55,-1.76,2.24,4.62,1.81,5.44,3.38,4.51,2.10,1.83,0.83,0.34,0.37,1.28,7.30,7.78,8.20,4.73,8.16,10.77,10.52
BalanceTotalEquityAndLiabilities_qq,,2.36,-100.00,,6.25,39.22,-100.00,,4.82,12.32,-100.00,,1.19,14.08,2.92,-6.53,1.61,18.87,-4.04,-9.26,0.29,6.89,-2.07,-2.65,,7.86,1.30,-13.08,3.22,10.71,-5.59,-6.29,3.50,6.92,-1.21,-7.40,5.64,10.87
BalanceTotalEquityAndLiabilities_sq,,0.54,-100.00,,2.15,7.11,-100.00,,4.44,-1.36,-100.00,,-2.27,-0.50,-1.34,-3.06,-1.21,1.60,-1.08,-2.42,5.66,2.76,0.28,-2.80,,0.79,0.66,-4.10,1.42,2.91,1.26,-0.75,3.34,2.38,1.46,3.56,1.52,1.25
CashflowOperatingCashflow,-9795000,8137000,8444000,-710000,1077000,4587000,1816000,1189000,240000,-357000,-1286000,3829000,2597000,4219000,2890000,6940000,721000,3556000,-4493000,866000,2478000,5662000,2828000,4602000,3117000,-688000,6697000,39000,4384000,3868000,986000,-213000,2305000,2608000,1906000,-1309000,5433000,7205000
CashflowOperatingCashflow_yy,,,,,111.00,-43.63,-78.49,267.46,-77.72,-107.78,-170.81,222.04,982.08,1281.79,324.73,81.25,-72.24,-15.71,-255.47,-87.52,243.69,59.22,162.94,431.41,25.79,-112.15,136.81,-99.15,40.65,662.21,-85.28,-646.15,-47.42,-32.57,93.31,-514.55,135.70,176.27
CashflowOperatingCashflow_sy,,,,,-54.07,-52.19,68.88,-45.01,-30.26,8.70,29.89,20.69,80.45,-10.10,-0.04,-11.74,9.80,6.23,10.84,9.00,-27.30,-47.96,48.67,68.98,-11.46,-20.91,0.72,25.76,35.91,-18.98,-39.77,-49.98,-15.92,18.63,-8.02,-51.37,18.04,21.78
CashflowOperatingCashflow_qq,,183.07,3.77,-108.41,251.69,325.91,-60.41,-34.53,-79.81,-248.75,-260.22,397.74,-32.18,62.46,-31.50,140.14,-89.61,393.20,-226.35,119.27,186.14,128.49,-50.05,62.73,-32.27,-122.07,1073.40,-99.42,11141.03,-11.77,-74.51,-121.60,1182.16,13.15,-26.92,-168.68,515.05,32.62
CashflowOperatingCashflow_sq,,62.48,3.77,-53.79,-18.76,-8.67,83.66,-76.94,-100.00,77.60,58.76,-11.92,-50.54,47.40,40.45,74.28,-48.96,77.86,-4.50,-81.04,-45.82,82.40,45.16,78.88,-40.20,-10.12,159.00,18.70,-63.89,-2.22,-9.54,78.53,-52.19,1.33,-7.99,-27.22,-64.33,81.48
CashflowAmortization,95000,106000,40000,145000,111000,148000,51000,199000,171000,176000,225000,200000,207000,288000,339000,226000,202000,89000,375000,231000,226000,54000,398000,142000,226000,255000,170000,261000,237000,260000,0,510000,207000,223000,221000,203000,185000,212000
CashflowAmortization_yy,,,,,16.84,39.62,27.50,37.24,54.05,18.92,341.18,0.50,21.05,63.64,50.67,13.00,-2.42,-69.10,10.62,2.21,11.88,-39.33,6.13,-38.53,,372.22,-57.29,83.80,4.87,1.96,-100.00,95.40,-12.66,-14.23,,-60.20,-10.63,-4.93
CashflowAmortization_sy,,,,,6.54,9.86,5.63,11.44,11.82,0.55,2.16,3.60,1.96,0.95,-1.15,-3.24,-4.31,-4.34,-4.04,-3.74,1.92,-1.57,-1.92,-2.48,,7.43,2.91,7.83,1.94,1.16,4.78,11.82,11.60,12.06,,7.34,8.15,6.89
CashflowAmortization_qq,,11.58,-62.26,262.50,-23.45,33.33,-65.54,290.20,-14.07,2.92,27.84,-11.11,3.50,39.13,17.71,-33.33,-10.62,-55.94,321.35,-38.40,-2.16,-76.11,637.04,-64.32,59.15,12.83,-33.33,53.53,-9.20,9.70,-100.00,,-59.41,7.73,-0.90,-8.14,-8.87,14.59
CashflowAmortization_sq,,10.55,-4.42,2.54,-5.98,1.39,-2.92,1.38,0.09,1.16,1.07,3.99,1.50,1.12,0.46,-1.88,-7.96,-0.58,0.87,0.38,-2.03,-0.24,0.02,-0.97,0.94,1.64,1.29,1.35,-0.16,2.94,2.64,,2.33,1.82,1.11,1.58,1.17,2.44
CashflowInvestingCashflow,-155000,-8761000,5000,24000,-348000,-491000,-1017000,-586000,-455000,-134000,-294000,-1907000,-769000,473000,16000,-154000,-85000,-45000,-32000,-79000,-42000,7000,-144000,-188000,-5000,-31000,10000,-296000,24000,-160000,21000,-103000,-79000,150000,329000,27000,-813000,231000
CashflowInvestingCashflow_yy,,,,,-124.52,94.40,-20440.00,-2541.67,-30.75,72.71,71.09,-225.43,-69.01,452.99,105.44,91.92,88.95,-109.51,-300.00,48.70,50.59,115.56,-350.00,-137.97,88.10,-542.86,106.94,-57.45,580.00,-416.13,110.00,65.20,-429.17,193.75,1466.67,126.21,-929.11,54.00
CashflowInvestingCashflow_sy,,,,,-64.07,7.24,80.79,15.20,-18.75,-37.89,-105.36,-25.42,-3.78,79.92,22.94,53.44,11.76,-22.29,-70.20,18.52,-8.62,-132.45,-48.88,-122.48,11.68,-59.95,-106.14,-30.78,-78.06,26.82,26.55,44.78,43.61,19.74,18.73,-15.85,-64.53,2.81
CashflowInvestingCashflow_qq,,-5552.26,100.06,380.00,-1550.00,-41.09,-107.13,42.38,22.35,70.55,-119.40,-548.64,59.67,161.51,-96.62,-1062.50,44.81,47.06,28.89,-146.88,46.84,116.67,-2157.14,-30.56,97.34,-520.00,132.26,-3060.00,108.11,-766.67,113.13,-590.48,23.30,289.87,119.33,-91.79,-3111.11,128.41
CashflowInvestingCashflow_sq,,31.75,-8.93,10.85,9.98,-17.65,33.84,-12.95,40.31,-93.24,-35.71,-45.03,61.74,-0.81,2.14,9.20,32.28,22.00,-32.04,-48.65,13.38,-35.70,16.14,39.10,-68.82,-133.14,40.38,-58.35,24.98,14.80,24.80,-34.74,-9.29,-64.29,20.84,-61.28,18.77,12.84
CashflowCapex,210000,8768000,0,-24000,348000,518000,1010000,-238000,63000,526000,294000,900000,327000,105000,-132000,236000,80000,374000,36000,-177000,126000,109000,144000,340000,41000,71000,25000,196000,26000,198000,133000,61000,94000,0,95000,-412000,813000,-231000
CashflowCapex_yy,,,,,65.71,-94.09,,-891.67,-81.90,1.54,-70.89,478.15,419.05,-80.04,-144.90,-73.78,-75.54,256.19,127.27,-175.00,57.50,-70.86,300.00,292.09,-67.46,-34.86,-82.64,-42.35,-36.59,178.87,432.00,-68.88,261.54,-100.00,-28.57,-775.41,764.89,
CashflowCapex_sy,,,,,33.21,-40.60,,80.32,20.79,1.54,85.47,45.11,2.04,-35.10,-15.68,-38.26,-36.34,-13.40,-6.94,0.25,61.56,142.56,171.45,101.35,7.41,-8.64,3.46,33.98,29.12,-14.10,-21.74,-44.62,-24.66,-33.36,-1.22,-28.02,24.23,
CashflowCapex_qq,,4075.24,-100.00,,1550.00,48.85,94.98,-123.56,126.47,734.92,-44.11,206.12,-63.67,-67.89,-225.71,278.79,-66.10,367.50,-90.37,-591.67,171.19,-13.49,32.11,136.11,-87.94,73.17,-64.79,684.00,-86.73,661.54,-32.83,-54.14,54.10,-100.00,,-533.68,297.33,-128.41
CashflowCapex_sq,,124.92,-30.48,,0.96,54.94,-8.21,18.83,-67.46,102.41,-9.74,53.04,-48.24,24.88,-15.68,-14.69,-24.58,56.12,-12.02,9.24,13.31,86.22,-18.50,-34.70,-16.64,78.40,-35.34,63.29,-31.69,-5.75,-21.58,32.14,-40.09,-5.29,,-14.10,-25.63,9.83
CashflowFinancingCashflow,9528000,818000,-6524000,-276000,239000,7997000,-114000,-1172000,-93000,-86000,-1713000,-493000,-110000,66000,-21000,-4004000,-137000,94000,-3766000,-289000,-81000,-208000,-5242000,-110000,-48000,-84000,-3544000,-10000,-230000,-128000,-3847000,-79000,1000,42000,-5630000,-49000,-26000,63000
CashflowFinancingCashflow_yy,,,,,-97.49,877.63,98.25,-324.64,-138.91,-101.08,-1402.63,57.94,-18.28,176.74,98.77,-712.17,-24.55,42.42,-17833.33,92.78,40.88,-321.28,-39.19,61.94,40.74,59.62,32.39,90.91,-379.17,-52.38,-8.55,-690.00,100.43,132.81,-46.35,37.97,-2700.00,50.00
CashflowFinancingCashflow_sy,,,,,0.74,18.34,-72.71,-13.50,23.52,-31.48,-1.47,-35.81,-42.68,-6.55,-7.53,-84.22,-65.49,26.85,-77.42,22.65,52.24,19.24,1.32,-26.46,38.84,32.00,-4.34,-26.08,-76.67,1.28,45.58,54.96,26.13,13.32,-46.35,-38.47,52.57,-48.20
CashflowFinancingCashflow_qq,,-91.41,-897.56,95.77,186.59,3246.03,-101.43,-928.07,92.06,7.53,-1891.86,71.22,77.69,160.00,-131.82,-18966.67,96.58,168.61,-4106.38,92.33,71.97,-156.79,-2420.19,97.90,56.36,-75.00,-4119.05,99.72,-2200.00,44.35,-2905.47,97.95,101.27,4100.00,-13504.76,99.13,46.94,342.31
CashflowFinancingCashflow_sq,,-8.20,-77.31,75.30,35.06,-41.91,-8.40,58.71,18.72,-72.34,-58.51,23.73,86.26,-88.70,14.14,-47.57,40.08,-9.37,-34.54,51.20,83.74,27.32,-102.24,21.44,59.14,-6.04,-39.14,28.43,46.26,-13.06,-1.26,-57.57,12.92,23.18,-77.08,70.15,29.52,-87.88
CashflowShareCapitalCash,,0,0,,,20050000,0,-1177000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,-100.00,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,-100.00,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,-100.56,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,0,,,0,0,,,1566000,0,,,0,3480000,,,3675000,0,,,5265000,1000,,,3510000,0,,,3861000,0,,,5265000,0,,
CashflowDividend_yy,,,,,,,,,,,,,,,-100.00,,,,,-100.00,,,43.27,,,,-33.33,-100.00,,,10.00,,,,36.36,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,-75.00,,,,,,,-0.52,7.69,,,-50.43,,,,12.13,,,
CashflowDividend_qq,,,,,,,,,,,,-100.00,,,,,-100.00,,,-100.00,,,,-99.98,-100.00,,,-100.00,,,,-100.00,,,,-100.00,,
CashflowDividend_sq,,,,,,,,,,,,-100.00,,,,,-100.00,,,-100.00,,,,-100.00,-100.00,,,-100.00,,,,-100.00,,,,-100.00,,
CashflowNetCashflow,-422000,194000,1925000,-962000,968000,12093000,685000,-569000,-308000,-577000,-3293000,1429000,1718000,4758000,2885000,2782000,499000,3605000,-8291000,498000,2355000,5461000,-2558000,4304000,3064000,-803000,3163000,-267000,4178000,3580000,-2840000,-395000,2227000,2800000,-3395000,-1331000,4594000,7499000
CashflowNetCashflow_yy,,,,,329.38,6133.51,-64.42,40.85,-131.82,-104.77,-580.73,351.14,657.79,924.61,187.61,94.68,-70.95,-24.23,-387.38,-82.10,371.94,51.48,69.15,764.26,30.11,-114.70,223.65,-106.20,36.36,545.83,-189.79,-47.94,-46.70,-21.79,-19.54,-236.96,106.29,167.82
CashflowNetCashflow_sy,,,,,-45.56,26.17,-30.60,62.10,28.57,-101.12,88.48,-58.14,46.51,69.32,-26.09,15.91,-5.56,77.12,62.24,11.33,27.28,-0.16,52.11,100.93,103.57,-73.95,-17.80,80.62,-58.28,58.58,56.72,-25.84,-19.21,24.33,-19.54,-78.73,-40.65,9.05
CashflowNetCashflow_qq,,145.97,892.27,-149.97,200.62,1149.28,-94.34,-183.07,45.87,-87.34,-470.71,143.40,20.22,176.95,-39.37,-3.57,-82.06,622.44,-329.99,106.01,372.89,131.89,-146.84,268.26,-28.81,-126.21,493.90,-108.44,1664.79,-14.31,-179.33,86.09,663.80,25.73,-221.25,60.80,445.15,63.23
CashflowNetCashflow_sq,,31.98,-8.95,-122.37,70.02,82.57,-94.34,36.08,34.02,27.07,85.38,-125.32,63.69,60.28,-39.37,-35.65,26.35,120.80,19.20,-64.85,57.00,134.37,-48.63,2.81,36.44,5.50,94.58,122.32,-66.06,5.00,18.53,96.69,-74.48,85.45,-42.80,40.54,-27.61,63.23
