,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentTradePayablesv_sq,,-24.96,23.99,-100.00,-2.58,-17.67,21.19,-100.00,,,21.24,-10.98,-2.70,-26.23,3.77,5.46,3.55,-8.91,8.00,3.90,1.57,-19.20,10.01,6.48,-1.48,-21.33,11.70,3.95,4.49,-17.38,10.98,3.98,13.84,-10.52,9.57
BalanceCurrentBorrowings,,,,,,,16494000,,,26556000,21192000,20881000,35575000,43397000,37951000,34500000,45646000,27141000,31257000,13054000,21235000,31100000,35992000,19664000,31871000,32254000,33026000,33414000,34520000,35116000,36189000,36926000,46895000,46531000,48754000
BalanceCurrentBorrowings_yy,,,,,,,,,,,28.48,,,63.42,79.08,65.22,28.31,-37.46,-17.64,-62.16,-53.48,14.59,15.15,50.64,50.08,3.71,-8.24,69.93,8.31,8.87,9.58,10.51,35.85,32.51,34.72
BalanceCurrentBorrowings_sy,,,,,,,,,,,11.45,,,-17.24,-15.40,-14.56,-19.63,-12.30,-13.64,-9.64,-36.49,-2.20,-4.00,-7.51,-13.56,-9.08,-4.46,17.39,4.53,8.60,17.75,10.61,3.72,29.98,0.67
BalanceCurrentBorrowings_qq,,,,,,,,-100.00,,,-20.20,-1.47,70.37,21.99,-12.55,-9.09,32.31,-40.54,15.17,-58.24,62.68,46.46,15.73,-45.37,62.08,1.20,2.39,1.17,3.31,1.73,3.06,2.04,27.00,-0.78,4.78
BalanceCurrentBorrowings_sq,,,,,,,,-100.00,,,9.30,-1.47,-6.44,-0.98,0.50,-0.42,-7.24,-1.57,-0.69,1.15,0.12,-2.30,1.34,-2.44,-5.66,0.52,1.32,1.38,0.14,-0.06,31.84,-0.54,-9.26,7.64,3.98
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,6111000,6058000,6009000,6005000,182000,124000,94000,21000,5000,,27000,25000,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,-97.03,-97.95,-98.44,-99.65,-97.32,-100.00,-71.29,19.28,-100.00,,-100.00
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,-7.10,-22.43,13.55,-12.04,-38.88,-12.60,-3.76,13.68,20.14,,6.18
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,-0.87,-0.81,-0.06,-96.98,-31.74,-24.12,-77.60,-76.94,-100.00,,-6.93,-100.00,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,-0.10,-0.81,-1.28,-1.77,-10.96,-5.90,-5.94,-14.99,-8.30,,1.64,0.70,,
BalanceCurrentOtherLiabilities,360000,416000,358000,359000,1053000,1053000,2196000,,,5201000,26064000,29359000,24695000,23561000,12536000,10145000,7153000,5464000,19400000,22132000,40007000,15459000,19326000,9273000,11622000,13263000,20465000,19677000,22850000,22429000,23792000,26003000,30410000,37054000,28287000
BalanceCurrentOtherLiabilities_yy,,,,,192.50,153.12,513.41,-100.00,-100.00,393.92,1086.89,,,353.02,-51.90,-65.45,-71.03,-76.81,54.76,118.16,459.26,182.90,-0.38,-58.10,-70.95,-14.20,5.90,112.20,96.61,69.11,16.25,32.15,33.09,65.21,18.90
BalanceCurrentOtherLiabilities_sy,,,,,2.13,10.55,8.37,-12.68,15.19,12.87,22.45,,,5.60,4.94,7.76,-0.64,2.92,3.42,7.91,24.00,0.74,8.38,11.37,2.56,-3.36,2.58,-11.71,-1.70,0.77,-10.82,7.13,1.93,,
BalanceCurrentOtherLiabilities_qq,,15.56,-13.94,0.28,193.31,,108.55,-100.00,,,401.13,12.64,-15.89,-4.59,-46.80,-19.07,-29.49,-23.61,255.01,14.08,80.76,-61.36,25.02,-52.02,25.33,14.12,54.30,-3.85,16.12,-1.84,6.07,9.30,16.94,21.85,-23.66
BalanceCurrentOtherLiabilities_sq,,-3.76,-0.73,-100.00,133.71,,3.62,-100.00,,,2.64,-3.72,1.90,-9.70,-0.87,0.13,-1.82,-5.15,5.22,-0.21,5.34,-1.92,2.35,-0.64,-1.56,-6.10,1.85,-3.85,11.84,,-4.77,-1.37,2.97,0.15,2.15
BalanceReckoning,2531000,2578000,,,4857000,5572000,4047000,,,383000,7000,0,,811000,165000,909000,,1130000,,1029000,,4229000,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,91.90,116.14,,,-100.00,-93.13,-99.83,,,111.79,2257.31,,,39.32,-100.00,13.21,,274.25,,-100.00,,-100.00,,,,,,,,,
BalanceReckoning_sy,,,,,-11.24,13.62,,,-9.21,-8.97,-21.99,,,-13.63,-13.83,,,-0.10,8.43,13.21,,4.75,,8.24,,27.96,,,,,,,,,
BalanceReckoning_qq,,1.86,-100.00,,,14.72,-27.37,-100.00,,,-98.17,-100.00,,,-79.66,450.89,-100.00,,-100.00,,-100.00,,-100.00,,,,,,,,,,,,
BalanceReckoning_sq,,-9.02,32.22,,,0.43,0.58,-100.00,,,-6.06,-3.14,,,-3.50,6.87,-16.26,,,,9.97,,-9.04,,,,,,,,,,,,
BalanceTotalEquityAndLiabilities,65442000,56845000,63421000,89129000,153470000,148146000,146463000,0,0,167534000,187015000,200227000,201854000,196974000,184573000,188094000,179733000,177282000,172511000,137917000,136198000,121591000,132252000,119317000,108295000,111846000,94189000,94715000,90977000,92542000,93123000,96082000,98943000,105520000,97260000
BalanceTotalEquityAndLiabilities_yy,,,,,134.51,160.61,130.94,-100.00,-100.00,13.09,27.69,,,17.57,-1.31,-6.06,-10.96,-10.00,-6.53,-26.68,-24.22,-31.41,-23.34,-13.49,-20.49,-8.02,-28.78,-20.62,-15.99,-17.26,-1.13,1.44,8.76,14.02,4.44
BalanceTotalEquityAndLiabilities_sy,,,,,17.14,13.23,24.90,3.14,11.22,9.66,3.34,,,-8.24,-9.25,-6.07,-3.60,2.62,-0.12,-0.07,0.90,-3.06,-0.67,-0.19,0.93,1.24,1.41,-1.10,1.39,0.84,-0.84,1.91,0.08,1.48,3.18
BalanceTotalEquityAndLiabilities_qq,,-13.14,11.57,40.54,72.19,-3.47,-1.14,-100.00,,,11.63,7.06,0.81,-2.42,-6.30,1.91,-4.45,-1.36,-2.69,-20.05,-1.25,-10.72,8.77,-9.78,-9.24,3.28,-15.79,0.56,-3.95,1.72,0.63,3.18,2.98,6.65,-7.83
BalanceTotalEquityAndLiabilities_sq,,-4.80,4.80,-100.00,16.72,-3.50,4.57,-100.00,,,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-1.85,-0.25,0.41,0.10,-2.54,1.14,2.56,-0.01,-3.09,1.37,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
CashflowOperatingCashflow,9419000,-5479000,1237000,-2629000,-20082000,1114000,-1228000,-7592000,12748000,-2993000,-2323000,-4434000,13328000,-13900000,3319000,-739000,2409000,-2149000,6296000,16236000,-16020000,1010000,2194000,4221000,779000,432000,280000,-341000,339000,773000,378000,1343000,-1398000,1992000,1630000
CashflowOperatingCashflow_yy,,,,,-313.21,120.33,-199.27,-188.78,163.48,-368.67,-89.17,41.60,4.55,-364.41,242.86,83.33,-81.93,84.54,89.72,2296.38,-765.11,147.01,-65.15,-74.00,104.87,-57.20,-87.22,-108.08,-56.46,78.83,34.91,493.55,-512.00,157.61,331.11
CashflowOperatingCashflow_sy,,,,,33.13,-120.95,-93.74,-29.91,13.53,23.69,20.92,57.19,-17.42,40.19,-42.15,26.72,-12.34,40.03,28.24,-18.30,-6.09,10.36,-5.42,59.12,26.71,-56.15,-18.46,-23.76,-51.97,20.91,42.95,3.96,-10.72,-8.14,-16.27
CashflowOperatingCashflow_qq,,-158.17,122.58,-312.53,-663.86,105.55,-210.23,-518.24,267.91,-123.48,22.39,-90.87,400.59,-204.29,123.88,-122.28,425.82,-189.22,393.00,157.88,-198.67,106.31,117.23,92.34,-81.53,-44.53,-35.16,-221.68,199.50,127.81,-51.09,254.97,-204.16,242.44,-18.14
CashflowOperatingCashflow_sq,,-67.32,57.10,35.70,28.32,-167.25,64.93,53.67,161.35,-122.76,71.98,69.61,93.84,-98.77,31.72,132.20,54.30,-66.17,11.06,-6.98,84.95,-114.86,17.22,82.62,152.64,-137.87,36.21,32.81,95.18,-66.31,-16.34,71.64,82.91,-91.06,46.47
CashflowAmortization,214000,97000,92000,94000,102000,102000,265000,188000,308000,534000,-62000,238000,142000,230000,231000,239000,238000,232000,268000,271000,271000,267000,266000,253000,248000,218000,204000,191000,150000,152000,50000,244000,748000,289000,301000
CashflowAmortization_yy,,,,,-52.34,5.15,188.04,100.00,201.96,423.53,-123.40,26.60,-53.90,-56.92,473.33,0.25,67.36,0.85,15.97,13.71,14.06,15.18,-0.85,-6.85,-8.34,-18.30,-23.49,-24.57,-39.49,-30.34,-75.37,27.77,397.31,89.89,499.81
CashflowAmortization_sy,,,,,2.41,3.25,18.70,13.53,3.35,-1.42,-8.99,-7.76,-7.37,-8.60,-13.43,-9.20,-7.65,-5.77,-2.44,-10.90,-0.85,3.41,3.95,5.59,-1.72,3.04,0.04,-1.79,3.12,-1.05,1.32,-1.22,-1.10,4.55,7.15
CashflowAmortization_qq,,-54.67,-5.15,2.17,8.51,,159.80,-29.06,63.83,73.38,-111.61,483.87,-40.34,62.02,0.61,3.08,-0.40,-2.36,15.69,1.07,-0.09,-1.41,-0.41,-5.04,-1.69,-12.13,-6.74,-6.38,-21.14,1.16,-67.02,385.63,206.95,-61.38,4.18
CashflowAmortization_sq,,-2.70,-0.30,0.63,4.40,,3.28,-0.51,4.28,-3.52,0.60,-2.99,-1.08,-4.42,0.88,-0.30,-1.78,-3.97,0.38,-0.27,-0.85,-1.60,1.66,-0.96,-0.57,-1.88,3.44,0.31,0.10,-2.76,2.99,1.51,,-0.63,3.99
CashflowInvestingCashflow,-139000,137000,-94000,-63000,-43188000,-92000,-18000,185000,-8901000,-53000,4238000,-401000,284000,-19000,-8023000,-2000,4833000,-117000,-3000,4662000,29040000,-63000,323000,-4304000,3451000,-23000,144000,155000,-25000,94000,26000,-19000,2649000,424000,48000
CashflowInvestingCashflow_yy,,,,,-30970.50,-167.15,80.85,393.65,79.39,42.39,23644.44,-316.76,103.19,64.97,-289.32,99.58,1601.60,-531.71,99.96,275951.07,500.93,46.55,10076.97,-192.32,-88.12,63.50,-55.55,103.59,-100.71,509.48,-81.61,-112.42,10910.58,352.81,81.78
CashflowInvestingCashflow_sy,,,,,56.42,23.84,50.69,80.86,-8.61,-1.10,-42.51,17.27,49.64,63.25,53.84,38.43,49.14,15.95,-48.29,-42.27,-39.24,-51.80,-53.62,-4.98,-81.38,1.96,-1.42,-14.07,47.42,-32.78,27.49,6.25,-29.79,-16.40,29.50
CashflowInvestingCashflow_qq,,198.56,-168.61,32.98,-68452.38,99.79,80.43,1127.78,-4911.35,99.40,8096.23,-109.46,170.82,-106.54,-43119.02,99.98,286048.51,-102.43,97.24,144029.70,522.93,-100.22,615.57,-1431.84,180.18,-100.66,727.98,7.63,-115.85,482.25,-71.79,-172.66,13898.12,-83.99,-88.68
CashflowInvestingCashflow_sq,,53.96,-17.40,-100.71,35.98,45.28,67.28,-27.06,-72.67,29.94,-47.67,-1.81,-7.65,-7.08,16.69,-43.30,72.45,-28.42,0.80,-38.12,18.75,-76.84,-57.21,-23.14,-17.90,61.48,-46.13,-28.61,11.20,-3.49,67.77,-70.95,-32.26,22.89,67.67
CashflowCapex,8000,4000,0,169000,-53000,104000,35000,162000,273000,53000,9000,-62000,52000,19000,12000,68000,-45000,71000,19000,21000,5000,30000,71000,-5000,-6000,,,,,,,,19000,,
CashflowCapex_yy,,,,,-762.50,2500.00,,-4.14,615.09,-49.04,-74.29,-138.27,-80.95,-64.03,34.62,210.13,-186.24,270.97,57.17,-69.52,111.61,-57.63,272.89,-122.01,-208.86,-100.00,-100.00,100.00,100.00,,,,,,
CashflowCapex_sy,,,,,-46.09,28.69,,-29.77,-3.82,-29.17,-39.30,-22.67,-64.37,-52.67,-44.73,-20.56,-12.82,-5.39,12.04,-23.02,-28.30,-32.75,-18.20,-26.72,36.62,-23.92,8.87,0.74,90.32,,,,,,
CashflowCapex_qq,,-50.00,-100.00,,-131.36,296.23,-66.35,362.86,68.52,-80.59,-83.02,-788.89,183.87,-63.34,-36.45,463.54,-165.68,257.70,-73.07,9.29,-74.99,475.68,136.98,-106.45,-23.71,100.00,,,,,,,,-100.00,
CashflowCapex_sq,,-50.00,49.24,,32.45,-27.62,6.78,-26.40,22.66,-29.32,21.64,-32.73,29.04,-33.38,-7.96,9.98,9.08,-28.79,-2.81,-25.06,3.99,48.89,26.73,8.95,-16.96,-33.55,,,,,,,,-45.16,
CashflowFinancingCashflow,-2681000,-1426000,-1165000,6710000,66205000,-4529000,-1930000,7408000,-4705000,1776000,-1674000,4994000,-2999000,4639000,3079000,1209000,-5921000,-71000,-2273000,-23706000,-13694000,3880000,-4355000,-2446000,-4514000,-379000,-397000,-479000,-275000,-391000,-394000,-491000,-1996000,-576000,-41000
CashflowFinancingCashflow_yy,,,,,2569.41,-217.60,-65.67,10.40,-107.11,139.21,13.26,-32.59,36.26,161.23,283.94,-75.80,-97.43,-101.52,-173.83,-2061.59,-131.28,5594.99,-91.56,89.68,67.04,-109.77,90.89,80.40,93.91,-3.30,0.73,-2.32,-625.83,-47.14,89.66
CashflowFinancingCashflow_sy,,,,,37.20,73.87,-12.41,36.50,-40.04,-4.70,37.14,-66.31,20.66,16.93,48.60,5.59,45.22,11.84,-29.89,60.82,28.99,-10.43,46.58,-41.94,56.25,32.78,-9.44,76.58,3.86,-28.04,44.75,-19.20,-13.94,53.93,-31.89
CashflowFinancingCashflow_qq,,46.81,18.30,675.97,886.66,-106.84,57.39,483.83,-163.51,137.75,-194.26,398.33,-160.05,254.70,-33.63,-60.75,-589.92,98.81,-3119.75,-942.82,42.24,128.33,-212.24,43.83,-84.55,91.60,-4.72,-20.82,42.63,-42.33,-0.63,-24.53,-306.97,71.15,92.93
CashflowFinancingCashflow_sq,,17.07,-4.40,37.38,11.39,118.19,-25.61,3.87,-101.40,63.71,-35.08,-79.17,-61.72,59.01,-23.74,-67.60,45.77,41.56,-39.19,36.92,-40.20,27.31,0.33,-20.23,27.55,20.22,-32.20,41.04,2.26,-48.63,44.50,-33.88,-53.08,52.14,13.04
CashflowShareCapitalCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,0,,1247000,0,-27000,1212000,0,550000,245000,708000,158000,157000,977000,,,,6000,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,-100.00,,1007.41,-41.58,,-71.45,298.78,-100.00,-100.00,-100.00,-99.39,,,,-100.00,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,-100.00,,-99.85,-70.79,,-96.40,-100.00,-100.00,-94.09,-80.63,-99.70,,,,-11.05,,,,,,,,,,,,,,
CashflowDividend_qq,,,,-100.00,,4588.89,-100.00,,-55.45,188.98,-77.68,-0.63,522.29,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,-100.00,,-100.00,-93.75,,-100.00,-100.00,-88.84,-97.59,-97.97,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,
CashflowNetCashflow,6599000,-6768000,-22000,4018000,2935000,-3507000,,-6682000,-858000,-1263000,234000,190000,10582000,-9279000,-1625000,468000,1320000,-4673000,8039000,-5616000,-1347000,9654000,-3674000,-5058000,-567000,61000,54000,-1332000,80000,951000,21000,1666000,-1491000,3680000,3276000
CashflowNetCashflow_yy,,,,,-55.52,48.18,100.00,-266.30,-129.23,63.99,,102.84,1333.33,-634.68,-794.59,146.11,-87.52,49.63,594.61,-1301.08,-201.99,306.58,-145.70,9.94,57.89,-99.37,101.48,73.67,114.06,1456.75,-60.60,225.05,-1970.24,287.03,15194.92
CashflowNetCashflow_sy,,,,,82.48,-17.20,-47.43,-60.92,-26.47,17.36,,37.31,3.85,-6.13,51.22,16.06,-68.39,13.39,-69.66,-14.44,29.72,-12.26,71.66,7.28,68.96,-60.41,-91.50,9.64,-44.43,11.83,60.12,8.32,-25.90,13.57,35.93
CashflowNetCashflow_qq,,-202.56,99.67,18363.64,-26.95,-219.49,100.00,,87.16,-47.20,118.53,-18.80,5469.47,-187.69,82.48,128.77,182.36,-453.96,272.02,-169.86,76.02,816.95,-138.06,-37.67,88.79,110.77,-11.00,-2550.08,105.99,1092.67,-97.75,7677.05,-189.52,346.81,-10.99
CashflowNetCashflow_sq,,-103.37,55.56,89.57,133.80,-153.23,64.98,,160.93,-119.57,48.67,62.90,118.20,-172.11,33.56,121.16,102.64,-118.49,-14.98,67.40,125.30,-142.57,57.36,-37.67,117.48,-135.92,-10.67,63.27,88.92,-105.09,81.82,-27.88,157.23,-126.49,65.28
