,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceTotalAssets_sq,,4.15,,,-1.73,2.06,-100.00,,-6.44,-3.42,-100.00,,-3.08,2.09,-100.00,,-5.24,1.78,-100.00,,-3.24,2.41,1.13,6.64,1.00,2.23,1.09,5.24,1.56,1.48,-0.19,8.93,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.63,-0.74,5.36,-2.04,2.11,-3.40
BalanceCapital,36013000,,,171043000,178039000,237981000,,250980000,257022000,247139000,,259371000,267099000,247919000,,264399000,273987000,249845000,,264157000,270973000,243532000,249747000,258608000,265325000,243745000,249621000,259036000,266732000,245363000,251455000,260653000,268779000,247213000,255393000,265895000,276276000,251782000,262961000,275008000,288412000,255317000,262858000,279657000,294379000,265376000,279608000
BalanceCapital_yy,,,,,394.37,,,46.74,44.36,3.85,,3.34,3.92,0.32,,1.94,2.58,0.78,,-0.09,-1.10,-2.53,,-2.10,-2.08,0.09,-0.05,0.17,0.53,0.66,0.73,0.62,0.77,0.75,1.57,2.01,2.79,1.85,2.96,3.43,4.39,1.40,-0.04,1.69,2.07,3.94,6.37
BalanceCapital_sy,,,,,32.02,,,6.32,4.22,1.93,,0.81,3.92,3.44,,3.64,6.76,6.07,,8.08,6.88,6.80,,3.30,6.16,6.00,6.50,8.77,5.77,4.26,2.34,3.92,4.15,3.20,3.52,2.46,3.04,4.00,3.32,8.54,2.47,3.48,5.23,4.69,6.73,3.21,3.76
BalanceCapital_qq,,-100.00,,,4.09,33.67,-100.00,,2.41,-3.85,-100.00,,2.98,-7.18,-100.00,,3.63,-8.81,-100.00,,2.58,-10.13,2.55,3.55,2.60,-8.13,2.41,3.77,2.97,-8.01,2.48,3.66,3.12,-8.02,3.31,4.11,3.90,-8.87,4.44,4.58,4.87,-11.47,2.95,6.39,5.26,-9.85,5.36
BalanceCapital_sq,,-0.87,,,2.20,0.31,-100.00,,0.06,-2.79,-100.00,,0.63,-0.18,-100.00,,2.64,0.93,-100.00,,1.14,-0.15,1.16,2.92,2.90,-1.04,1.68,3.20,1.68,-1.62,1.05,3.02,1.79,-2.35,2.49,1.92,1.16,-1.28,1.12,3.86,0.68,-2.14,2.54,2.59,0.62,,2.10
BalanceShareCapital,50000000,,,143069000,143069000,167091000,,167091000,167091000,167091000,,167091000,167091000,167091000,,167091000,167091000,167091000,,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000,167091000
BalanceShareCapital_yy,,,,,186.14,,,16.79,16.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,17.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-100.00,,,,16.79,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,0,,,29598000,29598000,62423000,,62423000,62423000,62423000,,62423000,62423000,62423000,,62423000,62423000,62423000,,62423000,62423000,62423000,62423000,62423000,62423000,62423000,62423000,62423000,62423000,62423000,62423000,62423000,62423000,62543000,62543000,62543000,62543000,62543000,62543000,62543000,62543000,62543000,59872000,62543000,62543000,62543000,62543000
BalanceReserve_yy,,,,,,,,110.90,110.90,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.19,0.19,0.19,,,,,,-4.27,,,,4.46
BalanceReserve_sy,,,,,,,,6.49,5.70,,,,,,,,,,,,,,,,,,,,,,,,,1.86,2.26,0.76,1.80,,,,,,3.47,,,,-27.84
BalanceReserve_qq,,,,,,110.90,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,0.19,,,,,,,,,-4.27,4.46,,,
BalanceReserve_sq,,,,,,4.84,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,
BalanceNonshareCapital,0,,,9314000,10125000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976000,,,,,
BalanceNonshareCapital_yy,,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,
BalanceNonshareCapital_sy,,,,,,,,5.01,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.07,
BalanceNonshareCapital_qq,,,,,8.71,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,
BalanceNonshareCapital_sq,,,,,-2.29,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,
BalanceNoncurrentLiabilities,50000,,,1910000,2231000,2335000,,1995000,1826000,1396000,,1002000,862000,596000,,479000,465000,348000,,346000,285000,269000,266000,320000,282000,314000,311000,394000,390000,387000,384000,720000,716000,713000,715000,781000,783000,781000,781000,888000,902000,22609000,22407000,15704000,16699000,18692000,12765000
BalanceNoncurrentLiabilities_yy,,,,,4362.00,,,4.45,-18.15,-40.21,,-49.77,-52.79,-57.31,,-52.20,-46.06,-41.61,,-27.77,-38.71,-22.70,,-7.51,-1.05,16.73,16.92,23.12,38.30,23.25,23.47,82.74,83.59,84.24,86.20,8.47,9.36,9.54,9.23,13.70,15.20,2794.88,2769.01,1668.47,1751.33,-17.32,-43.03
BalanceNoncurrentLiabilities_sy,,,,,0.96,,,26.92,14.63,-1.16,,-16.48,-23.68,,,10.00,25.06,-3.32,,-5.11,1.36,-7.62,,-2.88,6.79,3.84,8.23,-3.51,-4.61,-4.66,3.26,18.03,-3.28,6.70,21.27,9.98,9.88,9.70,-2.03,3.00,5.85,-9.98,-7.76,11.57,10.22,13.08,-27.69
BalanceNoncurrentLiabilities_qq,,-100.00,,,16.81,4.66,-100.00,,-8.47,-23.55,-100.00,,-13.97,-30.86,-100.00,,-2.92,-25.16,-100.00,,-17.63,-5.61,-1.12,20.30,-11.88,11.35,-0.96,26.69,-1.02,-0.77,-0.78,87.50,-0.56,-0.42,0.28,9.23,0.26,-0.26,,13.70,1.58,2406.54,-0.89,-29.91,6.34,11.93,-31.71
BalanceNoncurrentLiabilities_sq,,-1.70,,,-1.32,-0.70,-100.00,,-3.62,-9.78,-100.00,,-1.40,-0.09,-100.00,,-5.08,-0.12,-100.00,,-2.63,-5.44,-0.16,-0.66,1.51,-0.75,-0.88,-5.15,7.86,-7.07,-0.77,6.80,-0.92,0.92,0.04,2.18,-0.64,-0.26,,3.54,-2.39,-5.00,-0.89,-0.46,1.36,,-23.57
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,0,,,1097000,1418000,1470000,,255000,1406000,,,0,707000,441000,,212000,115000,17000,,,,,,,,,,,,,,,,,,,,,,,,20003000,20002000,13352000,13351000,13351000,6703000
BalanceNoncurrentBorrowings_yy,,,,,,,,-76.75,-0.85,-100.00,,-100.00,-49.72,,,,-83.73,-96.15,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,-33.26,-66.49
BalanceNoncurrentBorrowings_sy,,,,,,,,19.88,9.95,-6.91,,-42.00,-32.18,,,,-8.53,-13.08,,-15.08,-17.39,-21.14,,,,,,,,,,,,,,,,,,,,,,,,1.11,-38.15
BalanceNoncurrentBorrowings_qq,,,,,29.26,3.67,-100.00,,451.37,-100.00,,,,-37.62,-100.00,,-45.75,-85.22,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-33.25,-0.01,,-49.79
BalanceNoncurrentBorrowings_sq,,,,,-0.04,-0.51,-100.00,,0.65,-19.76,,,,-5.50,-100.00,,-4.11,-7.50,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,-9.30,,,-31.66
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207000,1054000,918000,2267000,4264000,4835000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.27,358.73
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.99,358.73
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.68,-12.90,146.95,88.09,13.39
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.12,1.83,8.98,-6.21,13.39
BalanceNoncurrentOtherLiabilities,50000,,,813000,813000,865000,,1740000,420000,1396000,,1002000,155000,155000,,267000,350000,331000,,346000,285000,269000,266000,320000,282000,314000,311000,394000,390000,387000,384000,720000,716000,713000,715000,781000,783000,781000,781000,888000,902000,1399000,1351000,1434000,1081000,1077000,1227000
BalanceNoncurrentOtherLiabilities_yy,,,,,1526.00,,,114.02,-48.34,61.39,,-42.41,-63.10,-88.90,,-73.35,125.81,113.55,,29.59,-18.57,-18.73,,-7.51,-1.05,16.73,16.92,23.12,38.30,23.25,23.47,82.74,83.59,84.24,86.20,8.47,9.36,9.54,9.23,13.70,15.20,79.13,72.98,61.49,19.84,-23.02,-9.18
BalanceNoncurrentOtherLiabilities_sy,,,,,3.78,,,72.79,5.93,6.31,,-9.98,-9.82,-11.98,,8.79,32.72,13.39,,12.44,12.54,-12.11,,-7.51,8.98,-6.14,-4.50,-11.73,-9.88,-1.73,-9.07,0.17,-1.89,5.21,16.50,5.20,6.79,10.40,13.16,2.13,4.21,-1.12,-2.32,28.32,14.77,17.71,-14.38
BalanceNoncurrentOtherLiabilities_qq,,-100.00,,,,6.40,-100.00,,-75.86,232.38,-100.00,,-84.53,,-100.00,,31.09,-5.43,-100.00,,-17.63,-5.61,-1.12,20.30,-11.88,11.35,-0.96,26.69,-1.02,-0.77,-0.78,87.50,-0.56,-0.42,0.28,9.23,0.26,-0.26,,13.70,1.58,55.10,-3.43,6.14,-24.62,-0.37,13.93
BalanceNoncurrentOtherLiabilities_sq,,-1.70,,,,5.64,-100.00,,-7.44,-1.28,-100.00,,-1.80,,-100.00,,-3.63,4.99,-100.00,,-0.64,-5.49,-2.82,-2.88,-2.01,-2.30,-0.96,-5.20,6.35,-2.10,-0.77,8.34,0.20,-0.12,-0.52,3.66,-0.20,3.85,,0.24,-1.01,-2.86,-2.82,3.74,-0.61,,-5.05
BalanceCurrentLiabilities,34989000,,,33039000,17687000,21032000,,30966000,17986000,18949000,,28543000,18832000,21687000,,32887000,20638000,20753000,,23805000,17791000,16294000,13678000,17669000,13732000,14208000,13292000,31966000,16682000,14078000,15872000,22959000,16132000,16642000,15690000,23363000,17330000,20004000,19143000,25786000,19766000,68883000,58730000,62789000,49223000,75008000,55191000
BalanceCurrentLiabilities_yy,,,,,-49.45,,,-6.27,1.69,-9.90,,-7.82,4.70,14.45,,15.22,9.59,-4.31,,-27.62,-13.79,-21.49,,-25.78,-22.81,-12.80,-2.82,80.92,21.48,-0.91,19.41,-28.18,-3.30,18.21,-1.15,1.76,7.43,20.20,22.01,10.37,14.06,244.35,206.80,143.50,149.03,8.89,-6.03
BalanceCurrentLiabilities_sy,,,,,14.80,,,11.27,17.15,0.71,,-9.04,1.61,18.11,,28.65,29.30,7.47,,10.57,10.36,14.02,,4.70,12.97,26.84,15.40,16.92,23.89,20.38,20.20,7.84,11.04,1.22,15.82,7.64,5.82,17.40,10.17,4.88,15.36,13.12,8.78,2.76,-0.38,5.29,11.64
BalanceCurrentLiabilities_qq,,-100.00,,,-46.47,18.91,-100.00,,-41.92,5.35,-100.00,,-34.02,15.16,-100.00,,-37.25,0.56,-100.00,,-25.26,-8.41,-16.05,29.18,-22.28,3.47,-6.45,140.49,-47.81,-15.61,12.74,44.65,-29.74,3.16,-5.72,48.90,-25.82,15.43,-4.30,34.70,-23.35,248.49,-14.74,6.91,-21.61,52.38,-26.42
BalanceCurrentLiabilities_sq,,25.09,,,-24.69,4.44,-100.00,,-23.78,-3.60,-100.00,,-11.01,10.94,-100.00,,-22.68,-2.46,-100.00,,-19.16,4.73,-3.95,25.45,-14.74,9.62,-1.98,25.12,-2.44,15.90,-3.93,26.92,-3.22,3.54,-3.85,12.48,-9.18,12.45,-4.36,11.92,-4.94,10.97,-10.76,14.91,-17.80,13.58,-19.20
BalanceCurrentTradePayablesv,2642000,,,16254000,4614000,8442000,,11338000,3983000,3007000,,9090000,2655000,3941000,,8581000,3299000,6933000,,5568000,3028000,3738000,1888000,4688000,2002000,3393000,2625000,13915000,2884000,2279000,2607000,4496000,1681000,1915000,2781000,4623000,2418000,4035000,2190000,3005000,2394000,4199000,5084000,4145000,4574000,4793000,3865000
BalanceCurrentTradePayablesv_yy,,,,,74.64,,,-30.24,-13.68,-64.38,,-19.83,-33.34,31.06,,-5.60,24.26,75.92,,-35.11,-8.21,-46.08,,-15.80,-33.88,-9.23,39.04,196.82,44.06,-32.83,-0.69,-67.69,-41.71,-15.97,6.67,2.82,43.84,110.70,-21.25,-35.00,-0.99,4.06,132.15,37.94,91.06,14.15,-23.98
BalanceCurrentTradePayablesv_sy,,,,,13.53,,,11.65,22.14,-12.85,,-3.01,0.48,28.60,,32.98,40.96,13.48,,0.92,4.75,4.02,,-2.88,-0.50,20.60,6.49,15.38,7.45,12.58,14.24,24.90,16.83,8.29,7.86,11.61,-4.01,10.58,15.30,14.66,23.84,4.06,10.27,7.33,-3.17,8.65,15.92
BalanceCurrentTradePayablesv_qq,,-100.00,,,-71.61,82.96,-100.00,,-64.87,-24.50,-100.00,,-70.79,48.44,-100.00,,-61.55,110.15,-100.00,,-45.62,23.45,-49.49,148.31,-57.30,69.48,-22.63,430.10,-79.27,-20.98,14.39,72.46,-62.61,13.92,45.22,66.24,-47.70,66.87,-45.72,37.21,-20.33,75.40,21.08,-18.47,10.35,4.79,-19.36
BalanceCurrentTradePayablesv_sq,,13.28,,,-30.52,10.48,-100.00,,-38.40,-14.61,-100.00,,-32.21,24.99,-100.00,,-32.93,-1.11,-100.00,,-32.91,9.29,-3.62,31.15,-27.87,18.23,-4.78,15.56,-10.20,12.17,-1.14,31.54,0.51,-6.25,-7.33,27.15,-24.01,24.52,-3.22,29.45,-3.49,5.43,-8.51,15.44,-15.82,14.24,-6.90
BalanceCurrentBorrowings,29105000,,,607000,963000,716000,,762000,730000,714000,,594000,368000,482000,,411000,403000,399000,,433000,142000,84000,3000,,,,,,,,,2000,,,,,47000,148000,5000,164000,,43540000,32585000,17578000,6650000,35390000,19008000
BalanceCurrentBorrowings_yy,,,,,-96.69,,,25.54,-24.20,-0.28,,-22.05,-49.59,-32.49,,-30.81,9.51,-17.22,,5.35,-64.76,-78.95,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,-100.00,,,,,-100.00,29318.92,651600.00,10618.29,,-18.72,-41.67
BalanceCurrentBorrowings_sy,,,,,0.11,,,18.13,8.32,-4.76,,-22.05,-19.12,-16.24,,5.87,-10.00,-8.84,,-26.07,-5.22,5.29,,0.18,-3.62,17.38,-7.01,,,,,,,,,-12.65,,,,,-2.02,23.58,2.82,5.91,,-5.25,-1.52
BalanceCurrentBorrowings_qq,,-100.00,,,58.65,-25.65,-100.00,,-4.20,-2.19,-100.00,,-38.05,30.98,-100.00,,-1.95,-0.99,-100.00,,-67.21,-40.85,-96.43,-100.00,,,,,,,,,-100.00,,,,,214.89,-96.62,3180.00,-100.00,,-25.16,-46.05,-62.17,432.18,-46.29
BalanceCurrentBorrowings_sq,,-20.75,,,-4.98,10.73,-100.00,,3.90,1.06,-100.00,,3.55,-0.91,-100.00,,-19.90,4.64,-100.00,,-22.13,1.02,-13.50,-0.72,,,,,,,,,-1.82,,,,,14.22,-14.06,-6.49,-1.01,,-13.84,,-16.90,22.37,-46.44
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574000,555000,555000,899000,1418000,1650000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.04,197.30
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.54,197.30
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.31,,61.98,57.73,16.36
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.31,,3.65,2.70,16.36
BalanceCurrentOtherLiabilities,1003000,,,8447000,4918000,6285000,,9774000,6558000,8356000,,11365000,9428000,9875000,,13774000,9996000,6979000,,8998000,9216000,6506000,5846000,5593000,5711000,4736000,4181000,9326000,6912000,4960000,5523000,8393000,6839000,6554000,5098000,8048000,6974000,7024000,7531000,10282000,8155000,9914000,9192000,14912000,15005000,11096000,11023000
BalanceCurrentOtherLiabilities_yy,,,,,390.33,,,15.71,33.35,32.95,,16.28,43.76,18.18,,21.20,6.02,-29.33,,-34.67,-7.80,-6.78,,-37.84,-38.03,-27.21,-28.48,66.74,21.03,4.73,32.10,-10.00,-1.06,32.14,-7.70,-4.11,1.97,7.17,47.72,27.76,16.93,41.14,22.06,45.03,84.00,11.92,19.92
BalanceCurrentOtherLiabilities_sy,,,,,48.18,,,0.06,13.82,6.20,,-10.48,8.26,25.36,,20.91,26.80,28.47,,10.24,12.56,6.14,,12.46,19.51,19.57,27.72,22.20,13.01,33.33,24.69,6.22,3.81,4.54,17.63,2.25,-0.47,-1.16,-0.56,-3.64,1.12,2.58,0.42,-2.40,7.34,0.54,14.02
BalanceCurrentOtherLiabilities_qq,,-100.00,,,-41.78,27.80,-100.00,,-32.90,27.42,-100.00,,-17.04,4.74,-100.00,,-27.43,-30.18,-100.00,,2.42,-29.41,-10.14,-4.33,2.11,-17.07,-11.72,123.06,-25.88,-28.24,11.35,51.96,-18.52,-4.17,-22.22,57.87,-13.34,0.72,7.22,36.53,-20.69,21.57,-7.28,62.23,0.62,-26.05,-0.66
BalanceCurrentOtherLiabilities_sq,,-5.01,,,-18.32,-0.53,-100.00,,-32.90,-5.47,-100.00,,-13.69,-4.40,-100.00,,-20.87,-1.53,-100.00,,-9.29,-4.06,-8.61,21.80,-1.30,-2.47,6.19,34.74,-10.49,-10.75,1.65,15.74,-12.97,-6.53,1.14,13.13,-21.10,-9.10,-2.18,18.80,-9.94,1.80,-1.38,12.34,-11.88,-7.01,1.24
BalanceReckoning,2239000,,,7731000,7192000,5589000,,9092000,6715000,6872000,,7494000,6381000,7389000,,10121000,6940000,6442000,,8806000,5405000,5966000,5941000,7388000,6019000,6079000,6486000,8725000,6886000,6839000,7742000,10068000,7612000,8173000,7811000,10692000,7891000,8797000,9417000,12335000,9217000,10656000,11314000,25599000,22095000,22311000,19645000
BalanceReckoning_yy,,,,,221.21,,,17.60,-6.63,22.96,,-17.58,-4.97,7.52,,35.05,8.76,-12.82,,-12.99,-22.12,-7.39,,-16.10,11.36,1.89,9.17,18.10,14.40,12.50,19.36,15.39,10.54,19.51,0.89,6.20,3.67,7.63,20.56,15.37,16.80,21.13,20.14,107.53,139.72,109.38,73.63
BalanceReckoning_sy,,,,,73.92,,,7.38,50.56,27.63,,8.03,0.02,0.10,,11.96,32.14,4.39,,-11.74,-25.50,-3.50,,50.00,3.90,16.54,20.28,8.26,3.36,2.20,-17.30,-10.83,10.54,-5.08,0.89,4.96,7.23,8.12,7.48,2.50,1.89,2.74,2.25,15.02,-6.40,10.00,45.27
BalanceReckoning_qq,,-100.00,,,-6.97,-22.29,-100.00,,-26.14,2.34,-100.00,,-14.85,15.80,-100.00,,-31.43,-7.18,-100.00,,-38.62,10.38,-0.42,24.36,-18.53,1.00,6.70,34.52,-21.08,-0.68,13.20,30.04,-24.39,7.37,-4.43,36.88,-26.20,11.48,7.05,30.99,-25.28,15.61,6.17,126.26,-13.69,0.98,-11.95
BalanceReckoning_sq,,,,,-11.85,-4.26,-100.00,,-13.32,-18.20,-100.00,,-10.20,1.78,-100.00,,-2.65,-7.07,-100.00,,-5.55,-5.47,-7.37,24.36,-3.84,1.76,-4.76,3.19,-12.90,-1.76,-6.16,1.74,8.21,-7.36,-5.08,6.24,-1.34,4.56,-3.42,2.53,-0.26,-4.82,,14.95,-5.58,3.27,-0.91
BalanceTotalEquityAndLiabilities,71052000,0,0,215306000,208082000,261348000,0,283941000,276834000,267484000,0,288916000,286793000,270202000,0,297765000,295090000,270946000,0,288308000,289049000,260095000,263691000,276597000,279339000,258267000,263224000,291396000,283804000,259828000,267711000,284332000,285627000,264568000,271798000,290039000,294389000,272567000,282885000,301682000,309080000,347785000,343995000,358150000,360301000,359076000,347564000
BalanceTotalEquityAndLiabilities_yy,,,,,192.86,,,31.88,33.04,2.35,,1.75,3.60,1.02,,3.06,2.89,0.28,,-3.18,-2.05,-4.00,,-4.06,-3.36,-0.70,-0.18,5.35,1.60,0.60,1.70,-2.42,0.64,1.82,1.53,2.01,3.07,3.02,4.08,4.01,4.99,27.60,21.60,18.72,16.57,3.25,1.04
BalanceTotalEquityAndLiabilities_sy,,,,,33.55,,,6.81,6.60,3.59,,,2.02,6.26,,9.51,9.90,6.68,,9.75,8.89,7.05,,5.18,12.27,11.01,6.37,9.22,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.85,6.76,5.52,5.64,4.20,5.78,2.78
BalanceTotalEquityAndLiabilities_qq,,-100.00,,,-3.36,25.60,-100.00,,-2.50,-3.38,-100.00,,-0.73,-5.79,-100.00,,-0.90,-8.18,-100.00,,0.26,-10.02,1.38,4.89,0.99,-7.54,1.92,10.70,-2.61,-8.45,3.03,6.21,0.46,-7.37,2.73,6.71,1.50,-7.41,3.79,6.64,2.45,12.52,-1.09,4.11,0.60,-0.34,-3.21
BalanceTotalEquityAndLiabilities_sq,,4.15,,,-1.73,2.06,-100.00,,-6.44,-3.42,-100.00,,-3.08,2.09,-100.00,,-5.24,1.78,-100.00,,-4.79,2.36,1.16,7.37,1.04,2.05,1.09,5.86,1.56,1.48,-0.19,9.64,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.53,-0.74,4.67,-1.93,3.08,-3.40
CashflowOperatingCashflow,31002000,-29277000,-1954000,13963000,3621000,7259000,9713000,7381000,8592000,5311000,12198000,12780000,6489000,10193000,5834000,21153000,5378000,3688000,9969000,14920000,4726000,4968000,3034000,16608000,9635000,9358000,9176000,12506000,7093000,9165000,9092000,13787000,6984000,8684000,11286000,19530000,9457000,10541000,12662000,16503000,10521000,10231000,15569000,27654000,20179000,13709000,20242000
CashflowOperatingCashflow_yy,,,,,-88.32,124.79,597.08,-47.14,137.28,-26.84,25.58,73.15,-24.48,91.92,-52.17,65.52,-17.12,-63.82,70.88,-29.47,-12.12,34.71,-69.57,11.31,103.87,88.37,202.44,-24.70,-26.38,-2.06,-0.92,10.24,-1.54,-5.25,24.13,41.66,35.41,21.38,12.19,-15.50,11.25,-2.94,22.96,67.57,91.80,33.99,30.01
CashflowOperatingCashflow_sy,,,,,3.76,71.63,50.50,-12.05,44.49,-32.35,23.59,16.80,-19.74,74.58,-52.17,-6.08,31.29,48.12,-26.03,-23.84,41.52,-67.77,-39.82,37.97,-6.05,-7.14,71.18,9.94,-18.08,42.56,-8.89,14.10,52.34,31.28,68.81,36.48,-59.34,19.42,7.95,-35.95,77.08,-20.50,22.96,-9.31,35.76,8.73,115.18
CashflowOperatingCashflow_qq,,-194.44,93.33,814.59,-74.07,100.47,33.81,-24.01,16.41,-38.19,129.67,4.77,-49.23,57.08,-42.76,262.58,-74.58,-31.42,170.31,49.66,-68.32,5.12,-38.93,447.40,-41.99,-2.87,-1.94,36.29,-43.28,29.21,-0.80,51.64,-49.34,24.34,29.96,73.05,-51.58,11.46,20.12,30.33,-36.25,-2.76,52.17,77.62,-27.03,-32.06,47.65
CashflowOperatingCashflow_sq,,-19.41,-23.28,269.27,-87.62,89.08,-25.52,98.82,-31.60,-45.26,70.93,197.62,-63.74,59.24,-20.87,176.68,-100.00,157.78,33.63,72.36,-68.68,-25.67,43.17,50.22,-57.26,-2.87,60.41,98.76,-84.59,20.53,23.62,76.10,-27.54,18.10,62.96,66.58,-66.00,80.70,20.12,94.33,-15.17,10.17,20.45,42.91,-18.76,13.20,2932.71
