,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCash,458000,3549000,15005000,26624000,12178000,3301000,6967000,16819000,18536000,5172000,22289000,28615000,31642000,9985000,9288000,22179000,6207000,10245000,13084000,21217000,8541000,23135000,6462000,10841000,26914000,32736000,30868000,46141000,54546000,59133000,54141000,36967000,7891000,,9809000,16692000,10403000,11207000,14247000,66781000,29086000,34956000,20734000,15807000,22135000,11317000,10700000,6567000,8287000,4842000
BalanceCash_yy,,,,,2558.95,-6.99,-53.57,-36.83,52.21,56.68,219.92,70.13,70.71,93.06,-58.33,-22.49,-80.38,2.60,40.87,-4.34,37.60,125.82,-50.61,-48.90,215.12,41.50,377.68,325.62,102.67,80.64,75.40,-19.88,-85.53,-100.00,-81.88,-54.85,31.83,,45.24,300.08,179.59,211.91,45.53,-76.33,-23.90,-67.63,-48.39,-58.46,-62.56,-57.21
BalanceCash_sy,,,,,132.34,-8.85,-76.79,26.56,95.31,306.71,117.23,-4.06,-3.42,-15.79,-54.45,-9.66,-9.73,10.59,-7.39,-4.34,10.79,-6.29,8.21,2.22,-3.03,-2.80,-5.67,15.20,17.04,8.81,-2.40,0.91,10.41,10.48,2.10,15.77,-13.33,,2.23,43.00,6.95,-0.50,10.48,-5.74,23.39,20.09,7.03,-3.22,-1.97,3.29
BalanceCash_qq,,674.89,322.80,77.43,-54.26,-72.89,111.06,141.41,10.21,-72.10,330.96,28.38,10.58,-68.44,-6.98,138.79,-72.01,65.06,27.71,62.16,-59.74,170.87,-72.07,67.77,148.26,21.63,-5.71,49.48,18.22,8.41,-8.44,-31.72,-78.65,-100.00,,70.17,-37.68,7.73,27.13,368.74,-56.45,20.18,-40.69,-23.76,40.03,-48.87,-5.45,-38.63,26.19,-41.57
BalanceCash_sq,,-4.16,-100.00,43.06,-11.23,-28.92,-100.00,76.64,-4.34,-10.23,-100.00,14.87,7.04,-16.60,-100.00,15.50,-7.12,4.75,-100.00,18.64,-2.91,0.43,-100.00,7.04,-7.74,-6.56,-0.76,24.92,2.46,-14.45,4.15,17.41,5.46,-29.15,,23.59,-0.76,2.00,-17.96,46.15,-28.09,-1.18,4.28,26.30,13.46,-8.78,-14.68,7.76,-4.11,3.09
BalanceOtherCurrentAssets,542000,2807000,335000,455000,503000,2285000,367000,557000,662000,654000,480000,574000,935000,1158000,1000000,875000,1111000,1214000,930000,1324000,1647000,1253000,981000,797000,3098000,2855000,2552000,2799000,3177000,1121000,6657000,5806000,13832000,,17701000,14517000,20123000,6612000,19839000,11331000,21033000,19064000,37968000,12444000,11133000,8390000,6421000,3467000,2526000,1773000
BalanceOtherCurrentAssets_yy,,,,,-7.20,-18.60,9.55,22.42,31.61,-71.38,30.79,3.05,41.24,77.06,108.33,52.44,18.82,4.84,-7.00,51.31,48.24,3.21,5.48,-39.80,88.10,127.85,160.14,251.19,2.55,-60.74,160.85,107.43,335.38,-100.00,165.90,150.03,45.48,,12.08,-21.95,4.52,188.32,91.38,9.82,-47.07,-55.99,-83.09,-72.14,-77.31,-78.87
BalanceOtherCurrentAssets_sy,,,,,33.39,-18.60,-100.00,52.83,31.61,18.93,30.20,-1.44,-9.83,-19.20,-39.76,-0.74,8.65,28.06,1.79,17.67,28.45,3.48,-4.66,13.19,24.00,30.84,34.37,18.51,14.38,-12.22,-0.51,8.12,24.82,5.11,29.55,15.80,4.91,,-1.99,-0.40,-5.64,7.62,29.59,22.24,21.04,22.77,8.31,-0.62,-2.60,4.72
BalanceOtherCurrentAssets_qq,,417.90,-88.07,35.82,10.55,354.27,-83.94,51.77,18.85,-1.21,-26.61,19.58,62.89,23.85,-13.64,-12.50,26.97,9.27,-23.39,42.37,24.40,-23.92,-21.71,-18.76,288.71,-7.84,-10.61,9.68,13.50,-64.72,493.84,-12.78,138.24,-100.00,,-17.99,38.62,-67.14,200.05,-42.89,85.62,-9.36,99.16,-67.23,-10.54,-24.64,-23.47,-46.01,-27.14,-29.81
BalanceOtherCurrentAssets_sq,,18.77,-100.00,1.55,31.06,8.86,-100.00,0.66,24.34,6.04,-100.00,11.09,2.40,-3.04,-100.00,-12.50,26.97,4.11,-100.00,6.63,24.40,-6.98,-100.00,-3.30,19.78,-4.24,-6.52,-2.77,12.94,-8.66,-7.97,-11.27,19.48,-0.86,,,24.03,-5.60,-13.65,-4.08,13.70,9.03,1.77,-0.76,10.00,6.26,-4.91,-9.40,8.52,7.99
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,45368000,54207000,64999000,79358000,66549000,83303000,77155000,103910000,76957000,94250000,88392000,143876000,104386000,106358000,107592000,145834000,115932000,136209000,141827000,171493000,156551000,168522000,148945000,218225000,187959000,193303000,187860000,283615000,217608000,209824000,195080000,235175000,246693000,,220228000,272719000,215001000,359379000,307705000,300317000,191600000,231788000,238851000,201799000,139547000,144112000,121532000,113268000,117903000,78340000
BalanceTotalAssets_yy,,,,,46.69,53.68,18.70,30.94,15.64,13.14,14.56,38.46,35.64,12.85,21.72,1.36,11.06,28.07,31.82,17.59,35.04,23.72,5.02,27.25,20.06,14.70,26.13,29.96,15.77,8.55,3.84,-17.08,13.37,-100.00,12.89,15.96,-12.85,,39.72,10.12,-10.88,-35.50,-22.38,-32.80,-27.17,-37.83,-49.12,-43.87,-15.51,-45.64
BalanceTotalAssets_sy,,,,,45.75,53.96,-62.07,47.98,33.55,28.95,28.03,6.81,6.60,3.59,-35.48,,2.02,6.26,7.68,9.51,9.90,6.68,21.54,9.75,11.99,8.10,29.12,7.56,12.27,11.01,6.42,7.75,8.03,3.34,7.55,11.16,7.96,,12.37,6.62,5.23,7.30,5.08,6.36,8.83,6.76,6.43,5.64,4.20,5.78
BalanceTotalAssets_qq,,19.48,19.91,22.09,-16.14,25.18,-7.38,34.68,-25.94,22.47,-6.22,62.77,-27.45,1.89,1.16,35.54,-20.50,17.49,4.12,20.92,-8.71,7.65,-11.62,46.51,-13.87,2.84,-2.82,50.97,-23.27,-3.58,-7.03,20.55,4.90,-100.00,,23.83,-21.16,67.15,-14.38,-2.40,-36.20,20.97,3.05,-15.51,-30.85,3.27,-15.67,-6.80,4.09,-33.56
BalanceTotalAssets_sq,,4.18,-100.00,15.67,-2.61,4.15,-100.00,20.32,-1.73,2.06,-100.00,15.22,-6.44,-3.42,-100.00,8.51,-3.08,2.09,-100.00,8.98,-5.24,1.78,-100.00,13.90,-3.24,2.41,1.13,6.64,1.00,2.23,1.09,5.24,1.56,1.48,,8.93,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.63,-0.74,5.36,-2.04,2.11
BalanceCapital,24067000,24404000,43928000,47258000,47416000,49553000,51588000,55899000,58422000,58529000,61057000,67740000,69601000,69498000,71809000,78420000,78994000,71944000,75780000,81277000,84115000,75692000,75769000,84170000,85448000,85859000,85144000,94558000,95138000,72283000,78204000,84376000,85988000,,78972000,63533000,66005000,75835000,60360000,54471000,47602000,47949000,43881000,11132000,7890000,-32590000,-12133000,-35477000,-35203000,-45991000
BalanceCapital_yy,,,,,97.02,103.05,17.44,18.28,23.21,18.11,18.36,21.18,19.13,18.74,17.61,15.77,13.50,3.52,5.53,3.64,6.48,5.21,-0.01,3.56,1.58,13.43,12.37,12.34,11.34,-15.81,-8.15,-10.77,-9.62,-100.00,0.98,-24.70,-23.24,,-23.57,-14.26,-27.88,-36.77,-27.30,-79.56,-83.43,-167.97,-127.65,-418.69,-546.17,-41.12
BalanceCapital_sy,,,,,28.16,18.66,-51.60,25.46,32.02,71.84,14.52,6.32,4.22,1.93,-30.76,0.81,3.92,3.44,-8.09,3.64,6.76,6.07,9.25,8.08,6.88,6.80,14.49,3.30,6.16,6.00,6.50,8.77,5.77,4.26,2.34,3.92,4.15,,3.52,2.46,3.04,4.00,3.32,8.54,2.47,3.48,5.23,4.69,6.73,3.21
BalanceCapital_qq,,1.40,80.00,7.58,0.33,4.51,4.11,8.36,4.51,0.18,4.32,10.95,2.75,-0.15,3.33,9.21,0.73,-8.92,5.33,7.25,3.49,-10.01,0.10,11.09,1.52,0.48,-0.83,11.06,0.61,-24.02,8.19,7.89,1.91,-100.00,,-19.55,3.89,14.89,-20.41,-9.76,-12.61,0.73,-8.48,-74.63,-29.12,-513.05,62.77,-192.40,0.77,-30.65
BalanceCapital_sq,,-0.82,-100.00,5.80,3.34,-0.87,-100.00,7.58,2.20,0.31,-100.00,4.74,0.06,-2.79,-100.00,1.00,0.63,-0.18,-100.00,5.55,2.64,0.93,-100.00,6.78,1.14,-0.15,1.16,2.92,2.90,-1.04,1.68,3.20,1.68,-1.62,,3.02,1.79,-2.35,2.49,1.92,1.16,-1.28,1.12,3.86,0.68,-2.14,2.54,2.59,0.62,
BalanceShareCapital,7050000,7050000,9575000,9875000,9875000,9875000,9875000,10125000,10125000,10125000,10125000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,10375000,40375000,40375000,40375000,40375000
BalanceShareCapital_yy,,,,,40.07,40.07,3.13,2.53,2.53,2.53,2.53,2.47,2.47,2.47,2.47,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,289.16,289.16,289.16,289.16
BalanceShareCapital_sy,,,,,6.52,1.16,-50.00,13.25,17.83,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,35.82,3.13,,,,2.53,,,,2.47,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,289.16,,,
BalanceShareCapital_sq,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,15829000,16028000,32677000,32651000,32651000,37383000,37383000,37383000,37383000,43244000,43244000,43243000,43243000,53735000,53735000,53735000,53735000,57671000,57671000,57671000,57671000,60527000,60527000,60527000,60527000,73795000,73795000,73794000,73794000,66027000,66027000,66735000,66400000,,63396000,32832000,32713000,59560000,32709000,32761000,32638000,32575000,32657000,32690000,34277000,32603000,35155000,34695000,33518000,33295000
BalanceReserve_yy,,,,,106.27,133.24,14.40,14.49,14.49,15.68,15.68,15.68,15.68,24.26,24.26,24.26,24.26,7.32,7.32,7.32,7.32,4.95,4.95,4.95,4.95,21.92,21.92,21.92,21.92,-10.53,-10.53,-9.57,-10.02,-100.00,-3.98,-50.80,-50.73,,-48.41,-0.22,-0.23,-45.31,-0.16,-0.22,5.02,0.09,7.65,6.13,-2.21,2.12
BalanceReserve_sy,,,,,28.85,,-67.41,29.76,38.14,61.36,10.90,6.49,5.70,0.43,1.36,3.00,0.06,0.58,-3.36,0.02,1.08,0.78,0.06,0.42,0.15,1.00,3.04,2.78,1.60,0.38,0.75,0.75,1.02,1.99,1.46,5.27,1.84,,2.26,0.76,1.80,5.04,3.01,4.18,3.15,3.19,3.47,3.54,3.46,1.36
BalanceReserve_qq,,1.26,103.87,-0.08,,14.49,,,,15.68,,,,24.26,,,,7.32,,,,4.95,,,,21.92,,,,-10.53,,1.07,-0.50,-100.00,,-48.21,-0.36,82.07,-45.08,0.16,-0.38,-0.19,0.25,0.10,4.85,-4.88,7.83,-1.31,-3.39,-0.67
BalanceReserve_sq,,1.26,-100.00,-0.04,,0.17,,,,4.84,,,,0.04,,,,0.26,,,,0.15,,,,0.21,,,,0.56,,,,0.68,,,,0.96,,,,3.15,,0.01,,2.21,,,,1.36
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000,27000,22000,412000,483000,723000,195000,585000,885000,1316000,1316000,1296000,420000,420000,420000,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.00,2577.78,786.36,41.99,83.23,82.02,574.87,121.54,-52.54,-68.09,-68.09,-100.00
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47,4.97,-1.39,1.54,-4.07,8.72,6.94,9.98,3.84,-6.72,4.83,-8.07
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57,-18.52,1772.73,17.23,49.69,-73.03,200.00,51.28,48.70,,-1.52,-67.59,,,-100.00
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,0.02,2.14,,1.74,-3.16,0.71,0.66,5.54,,-0.56,0.06,,,1.64
BalanceNoncurrentLiabilities,668000,914000,875000,1129000,1065000,1262000,851000,1055000,950000,868000,750000,1339000,1376000,1760000,1972000,3257000,2992000,3848000,4259000,3999000,3796000,4729000,4781000,6620000,6183000,6558000,7539000,7668000,49885000,6025000,7044000,13565000,13633000,,8355000,11579000,13186000,10725000,10805000,16621000,20006000,14700000,14104000,16669000,30654000,34362000,35830000,43228000,43870000,41665000
BalanceNoncurrentLiabilities_yy,,,,,59.43,38.07,-2.74,-6.55,-10.80,-31.22,-11.87,26.92,44.84,102.76,162.93,143.24,117.44,118.64,115.97,22.78,26.87,22.90,12.26,65.54,62.88,38.68,57.69,15.83,706.81,-8.13,-6.57,76.90,-72.67,-100.00,18.61,-14.64,-3.28,,29.32,43.54,51.72,37.06,30.53,0.29,53.22,133.76,154.04,159.33,43.11,21.25
BalanceNoncurrentLiabilities_sy,,,,,50.38,,-51.37,9.62,0.96,5.88,-4.66,26.92,14.63,-1.16,-43.28,-16.48,-23.68,,36.30,10.00,25.06,-3.32,5.72,-5.11,1.36,-7.62,49.40,-2.88,6.79,3.84,8.23,-3.51,-4.61,-4.66,3.26,18.03,-3.28,,21.27,9.98,9.88,9.70,-2.03,3.00,5.85,-9.98,-7.76,11.57,10.22,13.08
BalanceNoncurrentLiabilities_qq,,36.83,-4.27,29.03,-5.67,18.50,-32.57,23.97,-9.95,-8.63,-13.59,78.53,2.76,27.91,12.05,65.16,-8.14,28.61,10.68,-6.10,-5.08,24.58,1.10,38.46,-6.60,6.07,14.96,1.71,550.56,-87.92,16.91,92.58,0.50,-100.00,,38.59,13.88,-18.66,0.75,53.83,20.37,-26.52,-4.05,18.19,83.90,12.10,4.27,20.65,1.49,-5.03
BalanceNoncurrentLiabilities_sq,,9.88,-100.00,-0.11,-0.61,-1.70,-100.00,4.64,-1.32,-0.70,-100.00,40.20,-3.62,-9.78,-100.00,11.32,-1.40,-0.09,-100.00,37.56,-5.08,-0.12,-100.00,22.51,-2.63,-5.44,-0.16,-0.66,1.51,-0.75,-0.88,-5.15,7.86,-7.07,,6.80,-0.92,0.92,0.04,2.18,-0.64,-0.26,-2.10,3.54,-2.39,-5.00,-0.89,-0.46,1.36,
BalanceNoncurrentTradeLiabilities,600000,700000,725000,883000,802000,880000,618000,807000,833000,456000,650000,911000,1006000,1322000,1288000,2641000,2458000,2970000,3062000,3694000,3479000,3977000,4274000,4809000,4799000,5891000,6370000,,,,6763000,7583000,7946000,,5838000,5900000,6288000,6956000,7713000,8354000,8405000,5449000,6064000,6473000,16862000,11422000,14239000,14551000,14583000,13951000
BalanceNoncurrentTradeLiabilities_yy,,,,,33.67,25.71,-14.76,-8.61,3.87,-48.18,5.18,12.89,20.77,189.91,98.15,189.90,144.33,124.66,137.73,39.87,41.54,33.91,39.58,30.18,37.94,48.13,49.04,-100.00,-100.00,-100.00,6.17,,,,-13.68,-22.19,-20.87,,32.12,41.59,33.67,-21.66,-21.38,-22.52,100.62,109.62,134.81,124.80,-13.52,22.14
BalanceNoncurrentTradeLiabilities_sy,,,,,-2.60,-100.00,-100.00,-54.30,-100.00,-45.50,-15.34,1.20,-26.91,-3.05,-12.40,-15.08,49.18,124.66,105.55,29.38,41.54,-8.37,-58.00,4.49,16.54,7.66,49.04,-100.00,-100.00,-100.00,-100.00,,,,-68.95,-16.00,-21.51,,82.46,19.60,15.64,-17.28,-15.78,-11.63,44.50,-11.25,134.81,-13.39,-16.49,-43.20
BalanceNoncurrentTradeLiabilities_qq,,16.67,3.57,21.79,-9.17,9.73,-29.77,30.58,3.22,-45.26,42.54,40.15,10.43,31.41,-2.57,105.05,-6.93,20.83,3.10,20.64,-5.82,14.31,7.47,12.52,-0.21,22.75,8.13,-100.00,,,,12.12,4.79,-100.00,,1.06,6.58,10.62,10.88,8.31,0.61,-35.17,11.29,6.74,160.50,-32.26,24.66,2.19,0.22,-4.33
BalanceNoncurrentTradeLiabilities_sq,,15.51,3.57,-15.72,-4.56,-19.38,-2.35,-10.16,-6.12,-23.66,-56.55,40.15,-20.08,7.31,-13.75,31.54,-10.98,32.25,3.10,-17.20,-12.89,-5.26,-77.09,12.52,-50.54,-21.05,-7.40,-100.00,,,,-21.38,10.33,-44.76,,64.71,3.29,7.87,3.93,2.03,0.42,-20.68,0.42,0.41,-6.54,-8.80,11.02,2.19,-3.59,-33.53
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,6895000,6180000,5378000,,,,,,733000,,592000,520000,1422000,2605000,2239000,1809000,1525000,,846000,1770000,2513000,3463000,3150000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,,,,,,94.00,,278.21,247.88,7.24,-100.00,-62.22,-2.16,64.79,,272.34
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.34,2.61,-16.89,,,,,,0.94,,-4.78,-8.90,-9.00,-4.18,-17.93,-14.96,-6.78,,1.11
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.37,-12.98,-100.00,,,,,,-100.00,,-12.16,173.46,83.19,-14.05,-19.21,-15.70,-100.00,,109.22,41.98,37.80,-9.04
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.22,-2.29,-1.01,,,,,,-4.20,,-4.96,-1.28,-6.10,-12.67,-5.20,-2.30,-4.57,,-1.46,-9.30,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,68000,214000,150000,246000,263000,382000,233000,248000,117000,412000,100000,428000,370000,438000,684000,616000,534000,878000,1197000,305000,317000,752000,507000,1811000,1384000,667000,1169000,773000,43705000,647000,281000,5982000,5687000,,2517000,4946000,6898000,3177000,2572000,6845000,8996000,7012000,6231000,8671000,13792000,22094000,19821000,26164000,25824000,24564000
BalanceNoncurrentOtherLiabilities_yy,,,,,286.76,78.50,55.33,0.81,-55.51,7.85,-57.08,72.58,216.24,6.31,584.00,43.93,44.32,100.46,75.00,-50.49,-40.64,-14.35,-57.64,493.77,336.59,-11.30,130.57,-57.32,3057.88,-3.00,-75.96,673.87,-86.99,-100.00,795.73,-17.32,21.29,,2.19,38.39,30.41,120.71,142.26,26.68,53.31,215.09,218.10,201.74,87.24,11.18
BalanceNoncurrentOtherLiabilities_sy,,,,,4.76,-25.31,-50.92,19.36,3.78,23.31,77.16,72.79,5.93,6.31,6.20,-9.98,-9.82,-11.98,16.76,8.79,32.72,13.39,53.27,12.44,12.54,-12.11,24.62,-7.51,8.98,-6.14,-4.50,-11.73,-9.88,-1.73,-9.07,0.17,-1.89,,16.50,5.20,6.79,10.40,13.16,2.13,4.21,-1.12,-2.32,28.32,14.77,17.71
BalanceNoncurrentOtherLiabilities_qq,,214.71,-29.91,64.00,6.91,45.25,-39.01,6.44,-52.82,252.14,-75.73,328.00,-13.55,18.38,56.16,-9.94,-13.31,64.42,36.33,-74.52,3.93,137.22,-32.58,257.20,-23.58,-51.81,75.26,-33.88,5553.95,-98.52,-56.57,2028.83,-4.93,-100.00,,96.50,39.47,-53.94,-19.04,166.14,31.42,-22.05,-11.14,39.16,59.06,60.19,-10.29,32.00,-1.30,-4.88
BalanceNoncurrentOtherLiabilities_sq,,-4.94,-100.00,7.98,,-1.70,-100.00,32.78,,5.64,-100.00,30.20,-7.44,-1.28,-100.00,4.57,-1.80,0.34,-100.00,50.06,-3.63,4.99,-100.00,29.37,-0.64,-5.49,-2.82,-2.88,-2.01,-2.30,-0.96,-5.20,6.35,-2.10,,8.34,0.20,-0.12,-0.52,3.66,-0.20,3.85,-1.87,0.24,-1.01,-2.86,-2.82,3.74,-0.61,
BalanceCurrentLiabilities,20633000,28889000,20196000,30971000,18068000,32488000,24716000,46956000,17585000,34853000,26585000,74797000,33409000,35100000,33811000,64157000,33946000,60417000,61788000,86217000,68640000,88101000,68395000,127435000,96328000,100886000,95177000,181389000,72585000,131516000,109832000,137234000,147072000,,132880000,197580000,135788000,272407000,236057000,228502000,123797000,168554000,179981000,172682000,99687000,141044000,97415000,105097000,108816000,82666000
BalanceCurrentLiabilities_yy,,,,,-12.43,12.46,22.38,51.61,-2.67,7.28,7.56,59.29,89.99,0.71,27.18,-14.23,1.61,72.13,82.75,34.38,102.20,45.82,10.69,47.81,40.34,14.51,39.16,42.34,-24.65,30.36,15.40,-24.34,102.62,-100.00,20.98,43.97,-7.67,,77.65,15.65,-8.83,-38.12,-23.76,-24.43,-19.48,-16.32,-45.87,-39.14,9.16,-41.39
BalanceCurrentLiabilities_sy,,,,,62.16,38.29,-76.13,39.21,14.80,-16.01,-0.04,11.27,17.15,0.71,-53.10,-9.04,1.61,18.11,21.57,28.65,29.30,7.47,34.52,10.57,10.36,14.02,26.25,4.70,12.97,26.84,15.40,16.92,23.89,20.38,20.20,7.84,11.04,,15.82,7.64,5.82,17.40,10.17,4.88,15.36,13.12,8.78,2.76,-0.38,5.29
BalanceCurrentLiabilities_qq,,40.01,-30.09,53.35,-41.66,79.81,-23.92,89.98,-62.55,98.20,-23.72,181.35,-55.33,5.06,-3.67,89.75,-47.09,77.98,2.27,39.54,-20.39,28.35,-22.37,86.32,-24.41,4.73,-5.66,90.58,-59.98,81.19,-16.49,24.95,7.17,-100.00,,48.69,-31.27,100.61,-13.34,-3.20,-45.82,36.15,6.78,-4.06,-42.27,41.49,-30.93,7.89,3.54,-24.03
BalanceCurrentLiabilities_sq,,9.25,-100.00,42.06,-15.15,25.09,-100.00,52.71,-24.69,4.44,-100.00,55.76,-23.78,-3.60,-100.00,30.65,-11.01,10.94,-100.00,29.74,-22.68,-2.46,-100.00,18.45,-19.16,4.73,-3.95,25.45,-14.74,9.62,-1.98,25.12,-2.44,15.90,,26.92,-3.22,3.54,-3.85,12.48,-9.18,12.45,-4.36,11.92,-4.94,10.97,-10.76,14.91,-17.80,13.58
BalanceCurrentTradePayablesv,19731000,27951000,19416000,29946000,17020000,31252000,23595000,44956000,15756000,32339000,24624000,69207000,29019000,29814000,29442000,57751000,28692000,54360000,56435000,77264000,61523000,80503000,61170000,98979000,62642000,68667000,68767000,,,,73227000,106307000,121298000,,83656000,143980000,85839000,193288000,163900000,160691000,79028000,103420000,120328000,113064000,47215000,94694000,76717000,80829000,89596000,63737000
BalanceCurrentTradePayablesv_yy,,,,,-13.74,11.81,21.52,50.12,-7.43,3.48,4.36,53.94,84.18,-7.81,19.57,-16.55,-1.13,82.33,91.68,33.79,114.43,48.09,8.39,28.10,1.82,-14.70,12.42,-100.00,-100.00,-100.00,6.49,,,,14.24,35.44,-29.23,,95.92,11.61,-7.93,-46.49,-26.58,-29.64,-40.26,-8.44,-36.24,-28.51,89.76,-32.69
BalanceCurrentTradePayablesv_sy,,,,,17.61,22.58,-79.40,19.69,13.53,-8.79,-4.11,11.65,22.14,-12.85,-56.81,-3.01,0.48,28.60,8.67,32.98,40.96,13.48,5.04,0.92,4.75,4.02,13.40,-2.88,-0.50,20.60,6.49,,,,14.24,24.90,16.83,,7.86,11.61,-4.01,10.58,15.30,14.66,23.84,4.06,10.27,7.33,-3.17,8.65
BalanceCurrentTradePayablesv_qq,,41.66,-30.54,54.23,-43.16,83.62,-24.50,90.53,-64.95,105.25,-23.86,181.06,-58.07,2.74,-1.25,96.15,-50.32,89.46,3.82,36.91,-20.37,30.85,-24.02,61.81,-36.71,9.62,0.15,-100.00,,,,45.17,14.10,-100.00,,72.11,-40.38,125.18,-15.20,-1.96,-50.82,30.87,16.35,-6.04,-58.24,100.56,-18.98,5.36,10.85,-28.86
BalanceCurrentTradePayablesv_sq,,-3.13,-100.00,42.32,-24.11,13.28,-100.00,34.34,-30.52,10.48,-100.00,38.20,-38.40,-14.61,-100.00,10.01,-32.21,24.99,-100.00,0.23,-32.93,-1.11,-100.00,14.12,-32.91,9.29,-3.62,31.15,,,,15.56,-10.20,12.17,,31.54,0.51,-6.25,-7.33,27.15,-24.01,24.52,-3.22,29.45,-3.49,5.43,-8.51,15.44,-15.82,14.24
